#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
26587.16 1.06e-04 1.00e+00 2.33e-08 1.67e-34 7.36e-35 1.28e-33 7.36e-35 
27637.54 2.64e-05 1.00e+00 7.84e-09 2.98e-34 1.32e-34 2.26e-33 1.32e-34 
28986.97 1.11e-04 1.00e+00 1.66e-09 7.72e-34 3.44e-34 5.83e-33 3.44e-34 
#TIME: 4.40 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 9.48e-19 1.36e-11 2.00e-05 9.40e-02 9.06e-01 2.89e-04 1.41e-10 
999.11 2.16e-20 4.96e-13 1.54e-06 2.25e-02 9.74e-01 3.23e-03 4.12e-08 
1267.34 1.10e-21 3.28e-14 1.61e-07 5.81e-03 9.71e-01 2.31e-02 3.45e-06 
1514.05 1.53e-22 5.07e-15 3.32e-08 2.21e-03 9.12e-01 8.56e-02 6.75e-05 
1808.80 1.91e-23 7.77e-16 6.95e-09 8.33e-04 7.75e-01 2.23e-01 6.86e-04 
1919.29 2.84e-24 1.30e-16 1.40e-09 2.65e-04 5.60e-01 4.35e-01 4.72e-03 
2160.92 3.36e-25 1.92e-17 2.67e-10 8.61e-05 3.96e-01 5.91e-01 1.25e-02 
2292.92 2.53e-26 1.64e-18 2.75e-11 1.62e-05 2.15e-01 7.36e-01 4.90e-02 
2432.98 8.12e-27 6.58e-19 1.32e-11 9.71e-06 1.66e-01 7.65e-01 6.86e-02 
2581.60 4.08e-27 3.61e-19 8.09e-12 6.94e-06 1.42e-01 7.78e-01 8.00e-02 
2739.29 2.13e-27 2.44e-19 6.16e-12 5.85e-06 1.30e-01 7.81e-01 8.93e-02 
2906.62 1.28e-27 1.56e-19 4.29e-12 4.56e-06 1.15e-01 7.82e-01 1.03e-01 
3084.17 8.24e-28 1.09e-19 3.26e-12 3.88e-06 1.09e-01 7.87e-01 1.03e-01 
3272.56 4.84e-28 7.52e-20 2.54e-12 3.40e-06 1.04e-01 7.92e-01 1.04e-01 
3472.46 3.32e-28 5.99e-20 2.23e-12 3.25e-06 1.04e-01 7.98e-01 9.80e-02 
3684.57 2.34e-28 4.92e-20 2.02e-12 3.20e-06 1.05e-01 8.06e-01 8.88e-02 
3909.64 1.26e-28 3.25e-20 1.54e-12 2.78e-06 9.81e-02 8.15e-01 8.65e-02 
4148.46 1.14e-28 3.20e-20 1.59e-12 2.96e-06 1.02e-01 8.22e-01 7.60e-02 
4401.86 2.22e-28 5.82e-20 2.69e-12 4.46e-06 1.29e-01 8.17e-01 5.38e-02 
4670.75 3.85e-28 9.67e-20 4.26e-12 6.41e-06 1.59e-01 8.00e-01 4.04e-02 
4956.05 3.69e-28 1.07e-19 5.03e-12 7.67e-06 1.80e-01 7.88e-01 3.16e-02 
5258.79 3.22e-28 9.87e-20 5.02e-12 8.04e-06 1.91e-01 7.82e-01 2.69e-02 
5580.02 4.10e-28 1.30e-19 6.74e-12 1.04e-05 2.23e-01 7.56e-01 2.08e-02 
5920.87 5.09e-28 1.76e-19 9.29e-12 1.38e-05 2.64e-01 7.22e-01 1.43e-02 
6282.54 6.97e-28 2.41e-19 1.28e-11 1.82e-05 3.10e-01 6.81e-01 9.41e-03 
6666.30 1.09e-27 3.98e-19 2.07e-11 2.67e-05 3.77e-01 6.17e-01 5.82e-03 
7073.50 1.90e-27 6.75e-19 3.35e-11 3.91e-05 4.56e-01 5.41e-01 3.17e-03 
7505.58 3.05e-27 1.18e-18 5.76e-11 6.02e-05 5.48e-01 4.51e-01 1.43e-03 
7964.05 7.95e-27 3.13e-18 1.44e-10 1.19e-04 6.94e-01 3.05e-01 3.81e-04 
8450.53 3.36e-26 1.25e-17 4.93e-10 2.81e-04 8.59e-01 1.40e-01 4.62e-05 
8966.72 1.38e-25 4.97e-17 1.63e-09 6.14e-04 9.42e-01 5.75e-02 5.01e-06 
9514.44 1.05e-24 3.39e-16 8.29e-09 1.69e-03 9.84e-01 1.48e-02 1.83e-07 
10095.62 2.41e-23 6.68e-15 1.02e-07 7.90e-03 9.91e-01 1.53e-03 8.37e-10 
10712.30 1.71e-21 3.48e-13 2.90e-06 5.98e-02 9.40e-01 6.41e-05 4.47e-13 
11366.65 2.23e-19 3.45e-11 1.30e-04 4.90e-01 5.10e-01 5.10e-07 1.27e-17 
12061.10 1.86e-17 2.21e-09 2.96e-03 9.77e-01 2.05e-02 3.49e-11 5.03e-25 
12793.43 1.71e-15 1.47e-07 5.70e-02 9.43e-01 1.87e-04 2.37e-16 1.50e-34 
13528.61 1.73e-13 9.19e-06 6.92e-01 3.08e-01 1.84e-07 2.41e-23 8.05e-39 
14194.74 1.84e-12 6.42e-05 9.87e-01 1.30e-02 2.56e-11 7.95e-31 1.76e-38 
14757.77 1.26e-11 2.75e-04 9.99e-01 5.03e-04 5.37e-15 9.30e-37 3.81e-38 
15240.48 8.74e-11 1.09e-03 9.99e-01 5.53e-05 1.57e-17 1.76e-36 7.49e-38 
15646.99 7.00e-10 4.20e-03 9.96e-01 2.23e-06 7.00e-21 3.17e-36 1.39e-37 
15960.30 7.39e-09 1.85e-02 9.81e-01 1.60e-07 9.74e-24 5.06e-36 2.26e-37 
16187.41 3.91e-08 5.47e-02 9.45e-01 2.28e-08 1.27e-25 9.60e-36 4.36e-37 
16354.17 1.41e-07 1.28e-01 8.72e-01 6.10e-09 5.96e-27 1.80e-35 8.28e-37 
16484.18 2.58e-07 1.96e-01 8.04e-01 4.26e-10 2.54e-31 3.10e-35 1.44e-36 
16593.12 3.91e-07 2.72e-01 7.28e-01 3.63e-09 2.88e-28 4.45e-35 2.09e-36 
16691.99 6.82e-07 4.12e-01 5.88e-01 2.59e-11 4.92e-34 5.45e-35 2.57e-36 
16788.59 7.33e-07 4.29e-01 5.71e-01 2.00e-11 1.40e-34 6.12e-35 2.92e-36 
16888.37 8.72e-07 4.96e-01 5.04e-01 1.05e-11 4.47e-35 6.71e-35 3.20e-36 
16998.79 1.48e-06 6.44e-01 3.56e-01 1.59e-12 3.53e-36 7.30e-35 3.50e-36 
17146.37 2.19e-06 7.80e-01 2.20e-01 1.90e-13 3.75e-36 7.70e-35 3.73e-36 
17415.23 3.29e-06 9.17e-01 8.28e-02 4.91e-15 3.79e-36 7.71e-35 3.78e-36 
17888.12 5.65e-06 9.73e-01 2.67e-02 1.76e-16 3.66e-36 7.33e-35 3.65e-36 
18532.37 1.04e-05 9.97e-01 3.03e-03 6.02e-20 3.49e-36 6.85e-35 3.48e-36 
19260.76 1.34e-05 9.99e-01 7.38e-04 2.05e-22 3.80e-36 7.33e-35 3.80e-36 
20034.10 1.99e-05 1.00e+00 2.38e-04 7.08e-25 4.94e-36 9.37e-35 4.94e-36 
20838.00 2.46e-05 1.00e+00 2.63e-05 1.71e-35 7.19e-36 1.35e-34 7.19e-36 
21647.97 3.52e-05 1.00e+00 6.76e-06 2.54e-35 1.08e-35 1.99e-34 1.08e-35 
22447.94 4.06e-05 1.00e+00 2.98e-06 3.97e-35 1.69e-35 3.09e-34 1.69e-35 
23245.88 5.40e-05 1.00e+00 8.96e-07 5.92e-35 2.54e-35 4.60e-34 2.54e-35 
24052.47 9.86e-05 1.00e+00 9.52e-08 7.92e-35 3.42e-35 6.13e-34 3.42e-35 
24867.72 1.08e-04 1.00e+00 7.22e-08 9.85e-35 4.28e-35 7.60e-34 4.28e-35 
25698.86 1.15e-04 1.00e+00 2.53e-08 1.25e-34 5.46e-35 9.61e-34 5.46e-35 
26587.16 8.40e-05 1.00e+00 1.54e-08 1.78e-34 7.82e-35 1.36e-33 7.82e-35 
27637.54 1.58e-04 1.00e+00 2.23e-09 3.17e-34 1.40e-34 2.41e-33 1.40e-34 
28986.97 1.21e-04 1.00e+00 1.42e-09 8.22e-34 3.66e-34 6.21e-33 3.66e-34 
#TIME: 4.49 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 6.65e-19 1.01e-11 1.67e-05 8.59e-02 9.14e-01 4.38e-04 7.32e-10 
999.11 1.69e-20 3.86e-13 1.30e-06 2.08e-02 9.76e-01 3.48e-03 4.67e-08 
1267.34 9.62e-22 2.77e-14 1.43e-07 5.58e-03 9.71e-01 2.30e-02 3.02e-06 
1514.05 1.37e-22 4.55e-15 3.11e-08 2.19e-03 9.14e-01 8.39e-02 6.32e-05 
1808.80 1.83e-23 7.56e-16 6.99e-09 8.58e-04 7.86e-01 2.12e-01 5.92e-04 
1919.29 3.06e-24 1.30e-16 1.42e-09 2.78e-04 5.86e-01 4.10e-01 3.56e-03 
2160.92 3.82e-25 2.20e-17 3.10e-10 9.68e-05 4.13e-01 5.75e-01 1.17e-02 
2292.92 2.63e-26 1.67e-18 2.84e-11 1.71e-05 2.27e-01 7.30e-01 4.23e-02 
2432.98 9.29e-27 6.99e-19 1.39e-11 1.04e-05 1.77e-01 7.63e-01 5.97e-02 
2581.60 4.39e-27 3.92e-19 8.90e-12 7.58e-06 1.50e-01 7.73e-01 7.66e-02 
2739.29 2.96e-27 2.88e-19 7.09e-12 6.66e-06 1.45e-01 7.81e-01 7.44e-02 
2906.62 1.60e-27 1.89e-19 5.18e-12 5.42e-06 1.31e-01 7.83e-01 8.59e-02 
3084.17 9.79e-28 1.34e-19 4.06e-12 4.70e-06 1.22e-01 7.86e-01 9.19e-02 
3272.56 6.00e-28 9.08e-20 3.07e-12 4.01e-06 1.16e-01 7.92e-01 9.23e-02 
3472.46 4.21e-28 7.41e-20 2.76e-12 3.92e-06 1.17e-01 7.98e-01 8.47e-02 
3684.57 2.95e-28 5.95e-20 2.45e-12 3.80e-06 1.18e-01 8.06e-01 7.65e-02 
3909.64 1.58e-28 3.98e-20 1.89e-12 3.34e-06 1.12e-01 8.16e-01 7.20e-02 
4148.46 1.42e-28 3.90e-20 1.95e-12 3.57e-06 1.16e-01 8.21e-01 6.31e-02 
4401.86 2.69e-28 6.93e-20 3.22e-12 5.24e-06 1.44e-01 8.10e-01 4.63e-02 
4670.75 4.47e-28 1.17e-19 5.22e-12 7.71e-06 1.79e-01 7.88e-01 3.30e-02 
4956.05 4.71e-28 1.29e-19 6.08e-12 9.08e-06 2.02e-01 7.72e-01 2.53e-02 
5258.79 3.81e-28 1.18e-19 6.08e-12 9.52e-06 2.12e-01 7.66e-01 2.28e-02 
5580.02 4.74e-28 1.59e-19 8.32e-12 1.25e-05 2.50e-01 7.34e-01 1.65e-02 
5920.87 6.41e-28 2.15e-19 1.14e-11 1.65e-05 2.94e-01 6.95e-01 1.11e-02 
6282.54 8.13e-28 2.87e-19 1.54e-11 2.13e-05 3.39e-01 6.53e-01 7.86e-03 
6666.30 1.30e-27 4.48e-19 2.33e-11 2.99e-05 4.09e-01 5.87e-01 4.40e-03 
7073.50 2.24e-27 7.94e-19 3.96e-11 4.52e-05 4.90e-01 5.07e-01 2.38e-03 
7505.58 3.49e-27 1.43e-18 7.07e-11 7.14e-05 5.91e-01 4.08e-01 9.96e-04 
7964.05 9.50e-27 3.94e-18 1.82e-10 1.44e-04 7.39e-01 2.60e-01 2.44e-04 
8450.53 3.94e-26 1.54e-17 6.07e-10 3.27e-04 8.83e-01 1.16e-01 2.89e-05 
8966.72 1.72e-25 6.31e-17 2.05e-09 7.16e-04 9.53e-01 4.60e-02 2.76e-06 
9514.44 1.29e-24 4.44e-16 1.07e-08 2.00e-03 9.86e-01 1.15e-02 9.59e-08 
10095.62 3.44e-23 9.33e-15 1.39e-07 9.61e-03 9.89e-01 1.10e-03 4.86e-10 
10712.30 2.57e-21 5.17e-13 4.15e-06 7.48e-02 9.25e-01 4.36e-05 1.80e-13 
11366.65 3.10e-19 4.88e-11 1.73e-04 5.59e-01 4.41e-01 2.89e-07 3.91e-18 
12061.10 2.36e-17 2.85e-09 3.59e-03 9.82e-01 1.48e-02 1.22e-11 4.10e-26 
12793.43 2.19e-15 1.90e-07 6.88e-02 9.31e-01 1.30e-04 1.02e-16 4.58e-35 
13528.61 1.96e-13 1.05e-05 7.40e-01 2.60e-01 1.07e-07 8.78e-24 8.46e-39 
14194.74 2.00e-12 7.01e-05 9.90e-01 9.98e-03 1.22e-11 1.24e-32 1.85e-38 
14757.77 1.32e-11 2.91e-04 9.99e-01 3.87e-04 2.40e-15 9.73e-37 4.01e-38 
15240.48 9.43e-11 1.18e-03 9.99e-01 2.21e-05 1.95e-18 1.85e-36 7.88e-38 
15646.99 7.33e-10 4.46e-03 9.96e-01 2.08e-06 6.21e-21 3.33e-36 1.46e-37 
15960.30 7.78e-09 1.95e-02 9.81e-01 1.15e-07 3.85e-24 5.31e-36 2.38e-37 
16187.41 3.97e-08 5.72e-02 9.43e-01 2.01e-08 7.60e-26 1.01e-35 4.59e-37 
16354.17 1.47e-07 1.36e-01 8.64e-01 1.29e-09 5.16e-30 1.89e-35 8.73e-37 
16484.18 2.81e-07 2.13e-01 7.87e-01 3.54e-10 2.48e-31 3.28e-35 1.52e-36 
16593.12 4.47e-07 3.18e-01 6.82e-01 9.93e-11 8.76e-33 4.71e-35 2.21e-36 
16691.99 5.21e-07 3.48e-01 6.52e-01 5.40e-11 1.92e-33 5.76e-35 2.72e-36 
16788.59 8.93e-07 4.80e-01 5.20e-01 1.30e-11 4.84e-35 6.49e-35 3.09e-36 
16888.37 1.00e-06 5.41e-01 4.59e-01 6.71e-12 1.23e-35 7.10e-35 3.39e-36 
16998.79 1.28e-06 6.15e-01 3.85e-01 3.30e-12 3.73e-36 7.70e-35 3.71e-36 
17146.37 2.27e-06 8.30e-01 1.70e-01 8.79e-14 3.98e-36 8.16e-35 3.96e-36 
17415.23 3.44e-06 9.10e-01 9.01e-02 1.06e-14 4.03e-36 8.19e-35 4.01e-36 
17888.12 5.40e-06 9.69e-01 3.14e-02 2.79e-16 3.89e-36 7.80e-35 3.88e-36 
18532.37 1.03e-05 9.96e-01 3.53e-03 6.89e-20 3.71e-36 7.29e-35 3.70e-36 
19260.76 1.36e-05 9.99e-01 1.10e-03 2.12e-21 4.04e-36 7.81e-35 4.04e-36 
20034.10 1.96e-05 1.00e+00 1.17e-04 1.99e-25 5.25e-36 9.97e-35 5.25e-36 
20838.00 1.76e-05 1.00e+00 7.90e-05 1.82e-35 7.65e-36 1.43e-34 7.65e-36 
21647.97 2.96e-05 1.00e+00 9.03e-06 2.70e-35 1.14e-35 2.11e-34 1.14e-35 
22447.94 3.73e-05 1.00e+00 1.93e-06 4.22e-35 1.80e-35 3.30e-34 1.80e-35 
23245.88 5.52e-05 1.00e+00 6.42e-07 6.29e-35 2.71e-35 4.89e-34 2.71e-35 
24052.47 8.61e-05 1.00e+00 2.44e-06 1.06e-30 3.64e-35 6.51e-34 3.64e-35 
24867.72 9.39e-05 1.00e+00 1.22e-07 1.05e-34 4.55e-35 8.08e-34 4.55e-35 
25698.86 8.35e-05 1.00e+00 1.45e-07 1.33e-34 5.80e-35 1.02e-33 5.80e-35 
26587.16 1.60e-04 1.00e+00 4.70e-09 1.90e-34 8.32e-35 1.45e-33 8.32e-35 
27637.54 1.86e-04 1.00e+00 2.23e-09 3.37e-34 1.49e-34 2.57e-33 1.49e-34 
28986.97 1.77e-04 1.00e+00 2.71e-10 8.75e-34 3.89e-34 6.61e-33 3.89e-34 
#TIME: 4.58 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 2.98e-19 4.97e-12 9.23e-06 6.06e-02 9.39e-01 7.13e-04 1.51e-09 
999.11 1.12e-20 2.87e-13 1.05e-06 1.85e-02 9.77e-01 4.47e-03 1.03e-07 
1267.34 7.12e-22 2.32e-14 1.28e-07 5.28e-03 9.68e-01 2.66e-02 5.07e-06 
1514.05 1.10e-22 3.91e-15 2.83e-08 2.08e-03 9.08e-01 8.94e-02 7.94e-05 
1808.80 1.65e-23 7.07e-16 6.78e-09 8.52e-04 7.88e-01 2.11e-01 5.96e-04 
1919.29 2.49e-24 1.18e-16 1.35e-09 2.69e-04 5.75e-01 4.21e-01 4.21e-03 
2160.92 4.11e-25 2.40e-17 3.42e-10 1.06e-04 4.33e-01 5.57e-01 1.02e-02 
2292.92 2.35e-26 1.64e-18 2.89e-11 1.76e-05 2.29e-01 7.29e-01 4.19e-02 
2432.98 8.36e-27 7.44e-19 1.55e-11 1.15e-05 1.85e-01 7.57e-01 5.77e-02 
2581.60 4.61e-27 4.25e-19 9.79e-12 8.35e-06 1.60e-01 7.71e-01 6.92e-02 
2739.29 2.96e-27 3.12e-19 7.88e-12 7.28e-06 1.50e-01 7.75e-01 7.49e-02 
2906.62 1.91e-27 2.21e-19 6.07e-12 6.21e-06 1.42e-01 7.81e-01 7.74e-02 
3084.17 1.18e-27 1.58e-19 4.81e-12 5.49e-06 1.37e-01 7.86e-01 7.76e-02 
3272.56 6.82e-28 1.07e-19 3.67e-12 4.71e-06 1.28e-01 7.90e-01 8.12e-02 
3472.46 4.97e-28 8.84e-20 3.32e-12 4.62e-06 1.30e-01 7.96e-01 7.37e-02 
3684.57 3.43e-28 7.05e-20 2.93e-12 4.46e-06 1.31e-01 8.02e-01 6.73e-02 
3909.64 1.89e-28 4.79e-20 2.29e-12 3.98e-06 1.25e-01 8.13e-01 6.22e-02 
4148.46 1.67e-28 4.75e-20 2.40e-12 4.29e-06 1.31e-01 8.16e-01 5.36e-02 
4401.86 2.99e-28 8.18e-20 3.88e-12 6.22e-06 1.60e-01 8.01e-01 3.93e-02 
4670.75 5.29e-28 1.38e-19 6.24e-12 9.06e-06 1.99e-01 7.74e-01 2.70e-02 
4956.05 5.42e-28 1.50e-19 7.17e-12 1.05e-05 2.21e-01 7.57e-01 2.21e-02 
5258.79 4.40e-28 1.41e-19 7.38e-12 1.13e-05 2.35e-01 7.46e-01 1.87e-02 
5580.02 5.65e-28 1.90e-19 1.01e-11 1.49e-05 2.78e-01 7.09e-01 1.29e-02 
5920.87 7.42e-28 2.55e-19 1.36e-11 1.92e-05 3.21e-01 6.70e-01 9.20e-03 
6282.54 9.09e-28 3.44e-19 1.87e-11 2.53e-05 3.72e-01 6.22e-01 6.15e-03 
6666.30 1.39e-27 5.17e-19 2.73e-11 3.43e-05 4.35e-01 5.61e-01 3.75e-03 
7073.50 2.48e-27 9.33e-19 4.71e-11 5.22e-05 5.23e-01 4.75e-01 1.86e-03 
7505.58 4.28e-27 1.73e-18 8.55e-11 8.34e-05 6.32e-01 3.67e-01 6.78e-04 
7964.05 1.16e-26 5.08e-18 2.36e-10 1.75e-04 7.83e-01 2.16e-01 1.42e-04 
8450.53 4.87e-26 1.87e-17 7.34e-10 3.74e-04 9.02e-01 9.71e-02 1.76e-05 
8966.72 2.15e-25 7.88e-17 2.52e-09 8.25e-04 9.62e-01 3.74e-02 1.63e-06 
9514.44 1.73e-24 5.91e-16 1.39e-08 2.38e-03 9.89e-01 8.64e-03 4.47e-08 
10095.62 4.57e-23 1.28e-14 1.86e-07 1.16e-02 9.88e-01 8.17e-04 2.21e-10 
10712.30 3.69e-21 7.56e-13 5.83e-06 9.23e-02 9.08e-01 3.02e-05 7.40e-14 
11366.65 4.21e-19 6.67e-11 2.24e-04 6.23e-01 3.77e-01 1.67e-07 1.17e-18 
12061.10 3.42e-17 4.16e-09 4.90e-03 9.86e-01 9.40e-03 7.16e-12 1.94e-26 
12793.43 2.80e-15 2.45e-07 8.28e-02 9.17e-01 9.37e-05 3.95e-17 1.08e-36 
13528.61 2.20e-13 1.20e-05 7.77e-01 2.23e-01 4.26e-07 9.37e-23 8.90e-39 
14194.74 2.26e-12 7.85e-05 9.92e-01 7.47e-03 5.94e-12 3.49e-33 1.94e-38 
14757.77 1.42e-11 3.14e-04 9.99e-01 3.73e-04 2.83e-15 1.02e-36 4.22e-38 
15240.48 9.46e-11 1.19e-03 9.99e-01 1.98e-05 1.37e-18 1.94e-36 8.29e-38 
15646.99 7.22e-10 4.52e-03 9.95e-01 1.71e-06 3.60e-21 3.50e-36 1.54e-37 
15960.30 8.08e-09 2.02e-02 9.80e-01 1.06e-07 4.40e-24 5.59e-36 2.51e-37 
16187.41 3.75e-08 5.51e-02 9.45e-01 1.35e-08 1.55e-26 1.06e-35 4.84e-37 
16354.17 1.56e-07 1.46e-01 8.54e-01 9.80e-10 2.45e-30 1.99e-35 9.20e-37 
16484.18 2.26e-07 1.89e-01 8.11e-01 3.76e-10 2.02e-31 3.45e-35 1.61e-36 
16593.12 3.27e-07 2.62e-01 7.38e-01 1.48e-10 1.68e-32 4.97e-35 2.33e-36 
16691.99 5.12e-07 3.41e-01 6.59e-01 5.52e-11 2.05e-33 6.09e-35 2.88e-36 
16788.59 7.34e-07 4.60e-01 5.40e-01 1.50e-11 1.19e-34 6.88e-35 3.27e-36 
16888.37 1.07e-06 5.99e-01 4.01e-01 2.17e-12 3.62e-36 7.51e-35 3.59e-36 
16998.79 1.45e-06 6.80e-01 3.20e-01 1.13e-12 3.96e-36 8.16e-35 3.93e-36 
17146.37 2.03e-06 7.75e-01 2.25e-01 1.71e-13 4.23e-36 8.67e-35 4.20e-36 
17415.23 2.91e-06 9.13e-01 8.71e-02 4.90e-15 4.28e-36 8.70e-35 4.26e-36 
17888.12 4.72e-06 9.74e-01 2.58e-02 5.76e-17 4.14e-36 8.28e-35 4.13e-36 
18532.37 8.42e-06 9.96e-01 4.17e-03 2.28e-19 3.94e-36 7.75e-35 3.94e-36 
19260.76 1.40e-05 9.99e-01 1.20e-03 8.03e-21 4.30e-36 8.30e-35 4.30e-36 
20034.10 1.66e-05 1.00e+00 1.33e-04 7.73e-25 5.58e-36 1.06e-34 5.58e-36 
20838.00 2.73e-05 1.00e+00 6.48e-05 1.19e-25 8.13e-36 1.52e-34 8.13e-36 
21647.97 2.31e-05 1.00e+00 1.09e-05 2.87e-35 1.22e-35 2.25e-34 1.22e-35 
22447.94 3.84e-05 1.00e+00 2.27e-06 4.49e-35 1.92e-35 3.50e-34 1.92e-35 
23245.88 5.62e-05 1.00e+00 7.42e-07 6.69e-35 2.88e-35 5.20e-34 2.88e-35 
24052.47 6.54e-05 1.00e+00 3.54e-07 8.96e-35 3.87e-35 6.94e-34 3.87e-35 
24867.72 7.48e-05 1.00e+00 1.01e-07 1.12e-34 4.84e-35 8.60e-34 4.84e-35 
25698.86 1.03e-04 1.00e+00 3.26e-08 1.42e-34 6.17e-35 1.09e-33 6.17e-35 
26587.16 1.12e-04 1.00e+00 9.66e-09 2.02e-34 8.85e-35 1.54e-33 8.85e-35 
27637.54 1.67e-04 1.00e+00 1.30e-09 3.58e-34 1.58e-34 2.73e-33 1.58e-34 
28986.97 1.72e-04 1.00e+00 3.35e-10 9.30e-34 4.14e-34 7.04e-33 4.14e-34 
#TIME: 4.68 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 2.42e-19 2.93e-12 6.31e-06 5.41e-02 9.45e-01 8.42e-04 3.32e-09 
999.11 8.24e-21 2.18e-13 8.67e-07 1.69e-02 9.78e-01 4.87e-03 1.12e-07 
1267.34 5.92e-22 1.91e-14 1.12e-07 4.97e-03 9.68e-01 2.67e-02 4.61e-06 
1514.05 8.89e-23 3.35e-15 2.56e-08 2.00e-03 9.08e-01 9.03e-02 7.84e-05 
1808.80 1.44e-23 6.55e-16 6.53e-09 8.48e-04 7.91e-01 2.08e-01 5.72e-04 
1919.29 2.30e-24 1.09e-16 1.28e-09 2.68e-04 5.88e-01 4.08e-01 3.52e-03 
2160.92 4.21e-25 2.53e-17 3.68e-10 1.14e-04 4.48e-01 5.42e-01 9.11e-03 
2292.92 2.32e-26 1.65e-18 2.98e-11 1.86e-05 2.41e-01 7.23e-01 3.61e-02 
2432.98 1.00e-26 8.11e-19 1.68e-11 1.26e-05 2.01e-01 7.53e-01 4.58e-02 
2581.60 4.81e-27 4.70e-19 1.10e-11 9.39e-06 1.72e-01 7.67e-01 6.07e-02 
2739.29 3.36e-27 3.36e-19 8.46e-12 7.89e-06 1.61e-01 7.73e-01 6.52e-02 
2906.62 2.16e-27 2.49e-19 6.88e-12 6.98e-06 1.53e-01 7.78e-01 6.93e-02 
3084.17 1.36e-27 1.82e-19 5.59e-12 6.27e-06 1.48e-01 7.83e-01 6.91e-02 
3272.56 7.83e-28 1.26e-19 4.35e-12 5.52e-06 1.42e-01 7.89e-01 6.88e-02 
3472.46 5.64e-28 1.02e-19 3.90e-12 5.36e-06 1.43e-01 7.93e-01 6.35e-02 
3684.57 3.92e-28 8.33e-20 3.51e-12 5.25e-06 1.45e-01 7.98e-01 5.72e-02 
3909.64 2.18e-28 5.74e-20 2.79e-12 4.75e-06 1.39e-01 8.08e-01 5.26e-02 
4148.46 1.98e-28 5.78e-20 2.97e-12 5.18e-06 1.47e-01 8.09e-01 4.41e-02 
4401.86 3.40e-28 9.78e-20 4.72e-12 7.41e-06 1.79e-01 7.89e-01 3.19e-02 
4670.75 6.15e-28 1.61e-19 7.36e-12 1.05e-05 2.18e-01 7.59e-01 2.28e-02 
4956.05 5.95e-28 1.73e-19 8.40e-12 1.22e-05 2.41e-01 7.40e-01 1.85e-02 
5258.79 5.01e-28 1.69e-19 8.97e-12 1.35e-05 2.61e-01 7.24e-01 1.48e-02 
5580.02 6.64e-28 2.24e-19 1.20e-11 1.73e-05 3.03e-01 6.86e-01 1.05e-02 
5920.87 8.44e-28 3.02e-19 1.64e-11 2.26e-05 3.51e-01 6.42e-01 7.32e-03 
6282.54 1.07e-27 3.86e-19 2.10e-11 2.83e-05 4.02e-01 5.93e-01 4.61e-03 
6666.30 1.61e-27 6.05e-19 3.21e-11 3.95e-05 4.67e-01 5.30e-01 2.83e-03 
7073.50 2.80e-27 1.11e-18 5.67e-11 6.10e-05 5.61e-01 4.38e-01 1.34e-03 
7505.58 5.45e-27 2.27e-18 1.14e-10 1.04e-04 6.74e-01 3.25e-01 4.78e-04 
7964.05 1.50e-26 6.33e-18 2.93e-10 2.06e-04 8.19e-01 1.80e-01 8.46e-05 
8450.53 5.78e-26 2.33e-17 9.11e-10 4.36e-04 9.18e-01 8.14e-02 1.18e-05 
8966.72 2.54e-25 9.78e-17 3.10e-09 9.48e-04 9.68e-01 3.09e-02 1.05e-06 
9514.44 2.21e-24 7.73e-16 1.79e-08 2.80e-03 9.90e-01 6.71e-03 2.59e-08 
10095.62 6.39e-23 1.82e-14 2.57e-07 1.43e-02 9.85e-01 5.77e-04 1.56e-10 
10712.30 5.55e-21 1.15e-12 8.52e-06 1.16e-01 8.84e-01 1.94e-05 4.61e-14 
