#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8
1.035413e+04 1.039034e+04 9.497933e+10 7.021163e-11 1.099146e-03 9.988440e-01 5.683799e-05 3.343411e-18 1.930820e-41 1.575582e-75 1.065712e-141 3.259826e-220 
1.071873e+04 9.569794e+03 8.118213e+10 5.208354e-10 4.591483e-03 9.954054e-01 3.091365e-06 1.759484e-21 1.415999e-47 2.095959e-85 3.273622e-158 2.250177e-244 
1.109526e+04 8.713972e+03 7.718193e+10 8.327024e-09 3.103709e-02 9.689628e-01 6.964420e-08 1.043401e-25 1.968206e-55 5.425183e-98 3.785011e-179 6.270502e-275 
1.142152e+04 7.766471e+03 9.277715e+10 4.300883e-07 3.805308e-01 6.194688e-01 1.876105e-10 5.823006e-32 7.964598e-67 4.707963e-116 6.761059e-209 0.000000e+00 
1.165575e+04 6.854082e+03 8.251010e+10 4.128744e-06 9.353822e-01 6.461368e-02 4.338680e-14 8.537404e-40 1.406572e-80 1.588517e-137 5.131773e-244 0.000000e+00 
1.180634e+04 6.274172e+03 4.706703e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 5.989944e+03 3.543731e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 5.840938e+03 2.760284e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 5.709083e+03 2.254255e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 5.616126e+03 1.901892e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 5.507405e+03 1.669670e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 5.435531e+03 1.530086e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 5.297027e+03 1.657288e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 5.075811e+03 1.618033e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 4.847044e+03 8.019928e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 4.663218e+03 5.037189e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 4.389717e+03 3.373047e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 4.215582e+03 2.290829e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 4.089165e+03 1.579467e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 3.968337e+03 1.196235e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 3.831884e+03 8.820072e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 3.859541e+03 6.171950e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 3.780101e+03 4.315427e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 3.766642e+03 3.093101e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 3.752884e+03 2.162188e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 3.659834e+03 1.413222e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 3.760696e+03 9.385776e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 3.627383e+03 4.356305e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 3.602064e+03 1.408287e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 3.370057e+03 2.729922e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 3.218546e+03 6.272284e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 3.013586e+03 2.301240e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 2.712623e+03 2.477233e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 3.002491e+03 5.005455e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 2.702807e+03 3.036376e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 2.416142e+03 1.318016e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 2.300128e+03 9.048039e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 2.655389e+03 2.971504e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 2.436878e+03 2.229141e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 2.272599e+03 1.863171e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 3.687199e+03 3.390710e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 3.719007e+03 2.736641e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 3.733569e+03 2.067187e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 3.733973e+03 1.489170e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 3.723578e+03 1.042952e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 2.532219e+03 7.050543e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 2.558474e+03 1.217643e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 2.589260e+03 9.326693e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 2.626205e+03 8.119518e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 3.623003e+03 1.530199e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 3.598089e+03 1.030080e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 3.562677e+03 6.871648e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 3.516117e+03 3.219472e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 3.101313e+03 2.782793e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 3.297499e+03 1.568991e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 3.388310e+03 1.342938e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 3.473273e+03 9.908029e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 3.562638e+03 7.030357e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 3.655129e+03 5.214165e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 3.753280e+03 4.206813e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 3.856795e+03 3.505456e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 3.995286e+03 2.751026e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 4.949834e+03 2.079447e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 4.739171e+03 1.544436e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 4.888559e+03 9.188837e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 5.961880e+03 1.334249e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 5.974455e+03 1.258100e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 5.980600e+03 1.221663e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 5.987106e+03 1.183788e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 6.054830e+03 8.391954e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 6.064828e+03 7.968460e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 4.533034e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8
4.242332e+02 4.346770e+04 2.733689e+12 9.165311e-30 1.189392e-20 7.486170e-13 1.553205e-06 2.252848e-02 9.305240e-01 4.694598e-02 1.063456e-09 1.182395e-20 
8.515108e+02 4.490489e+04 5.551993e+12 5.808313e-29 4.183368e-20 1.535054e-12 2.115885e-06 2.399386e-02 9.231069e-01 5.289714e-02 2.482362e-09 7.087525e-20 
8.638199e+02 4.504388e+04 4.307009e+12 1.388515e-29 1.308151e-20 6.250551e-13 1.142958e-06 1.732296e-02 9.107946e-01 7.188134e-02 4.911147e-09 2.076076e-19 
8.922215e+02 4.533709e+04 3.723372e+12 4.957173e-30 5.502202e-21 3.145599e-13 6.955614e-07 1.323643e-02 8.928102e-01 9.395270e-02 9.395270e-09 6.073185e-19 
9.416122e+02 4.565326e+04 2.956388e+12 9.986200e-31 1.445371e-21 1.077458e-13 3.225805e-07 8.606527e-03 8.540829e-01 1.373102e-01 2.430851e-08 2.910452e-18 
1.002576e+03 4.611540e+04 3.036903e+12 6.718344e-31 9.819119e-22 7.558137e-14 2.390180e-07 7.105941e-03 8.268732e-01 1.660206e-01 4.373384e-08 8.333331e-18 
1.065938e+03 4.668984e+04 3.055534e+12 3.552684e-31 5.409916e-22 4.380997e-14 1.540144e-07 5.377560e-03 7.830142e-01 2.116080e-01 9.318516e-08 3.190298e-17 
1.133306e+03 4.725851e+04 3.081361e+12 1.785633e-31 2.837533e-22 2.434954e-14 9.480086e-08 3.941378e-03 7.272395e-01 2.688189e-01 2.045361e-07 1.318122e-16 
1.204932e+03 4.797928e+04 3.143868e+12 8.451432e-32 1.391236e-22 1.261214e-14 5.493431e-08 2.730463e-03 6.566113e-01 3.406577e-01 4.745804e-07 6.150042e-16 
1.281084e+03 4.884170e+04 3.324669e+12 4.477458e-32 7.395801e-23 6.862770e-15 3.258150e-08 1.898922e-03 5.803372e-01 4.177628e-01 1.066061e-06 2.798411e-15 
1.362050e+03 4.971127e+04 3.566560e+12 2.205354e-32 3.655655e-23 3.468761e-15 1.786711e-08 1.233503e-03 4.904110e-01 5.083529e-01 2.549240e-06 1.472728e-14 
1.448132e+03 5.075686e+04 3.778945e+12 8.845462e-33 1.488840e-23 1.480082e-15 8.495146e-09 7.190222e-04 3.888500e-01 6.104244e-01 6.524623e-06 9.020619e-14 
1.539655e+03 5.192007e+04 3.907309e+12 2.827567e-33 4.998023e-24 5.316622e-16 3.524502e-09 3.783364e-04 2.877348e-01 7.118698e-01 1.702514e-05 5.963777e-13 
1.636962e+03 5.309442e+04 4.021630e+12 7.964895e-34 1.485988e-24 1.711858e-16 1.331445e-09 1.830737e-04 2.009056e-01 7.988671e-01 4.422300e-05 4.101327e-12 
1.740419e+03 5.431430e+04 4.065763e+12 2.184081e-34 4.368163e-25 5.515198e-17 4.980962e-10 8.830602e-05 1.371729e-01 8.626335e-01 1.052759e-04 2.435486e-11 
1.850415e+03 5.552152e+04 3.985641e+12 5.003971e-35 1.104773e-25 1.572676e-17 1.711315e-10 3.985847e-05 8.989817e-02 9.098129e-01 2.491154e-04 1.440537e-10 
1.967362e+03 5.662620e+04 3.976486e+12 1.389349e-35 3.305189e-26 5.177155e-18 6.581129e-11 1.936314e-05 6.054639e-02 9.389078e-01 5.264903e-04 7.019871e-10 
2.091700e+03 5.761793e+04 3.917725e+12 4.336381e-36 1.114491e-26 1.912871e-18 2.812569e-11 1.021279e-05 4.255327e-02 9.564355e-01 1.001015e-03 2.731515e-09 
2.223897e+03 5.845106e+04 3.884487e+12 1.703719e-36 4.641937e-27 8.602386e-19 1.413249e-11 6.088702e-06 3.195172e-02 9.663720e-01 1.670204e-03 8.099650e-09 
2.364448e+03 5.899759e+04 3.801836e+12 8.702371e-37 2.501932e-27 4.918394e-19 8.857771e-12 4.281256e-06 2.641791e-02 9.712468e-01 2.330992e-03 1.639465e-08 
2.513883e+03 5.908610e+04 3.673900e+12 6.515845e-37 1.945187e-27 3.986039e-19 7.483124e-12 3.805338e-06 2.487288e-02 9.725935e-01 2.529806e-03 1.934558e-08 
2.672762e+03 5.858794e+04 3.473223e+12 7.693618e-37 2.360542e-27 4.925081e-19 9.209027e-12 4.531657e-06 2.753965e-02 9.704450e-01 2.010832e-03 1.187557e-08 
2.841682e+03 5.740046e+04 3.186497e+12 1.610084e-36 5.001800e-27 1.041697e-18 1.827104e-11 7.812730e-06 3.782353e-02 9.610898e-01 1.078901e-03 3.100290e-09 
3.021278e+03 5.549612e+04 2.835026e+12 6.409786e-36 1.994850e-26 4.002208e-18 6.159648e-11 2.022991e-05 6.472320e-02 9.348907e-01 3.658268e-04 3.057937e-10 
3.212225e+03 5.303175e+04 2.310547e+12 3.245921e-35 1.053594e-25 2.112509e-17 2.825547e-10 6.757900e-05 1.271762e-01 8.726737e-01 8.247831e-05 1.303689e-11 
3.415240e+03 5.032242e+04 1.962115e+12 3.509035e-34 1.104860e-24 2.032942e-16 2.112492e-09 3.120124e-04 2.837280e-01 7.159492e-01 1.078343e-05 2.024103e-13 
3.631085e+03 4.716176e+04 2.204394e+12 3.461128e-32 7.632230e-23 9.029993e-15 4.836704e-08 2.706779e-03 6.711481e-01 3.261447e-01 3.128327e-07 2.507099e-16 
3.860572e+03 4.320389e+04 2.246538e+12 4.712399e-30 7.262638e-21 5.363818e-13 1.288980e-06 2.092859e-02 9.300057e-01 4.906439e-02 1.036728e-09 1.032570e-20 
4.104562e+03 3.940614e+04 1.133255e+12 2.317691e-29 4.948199e-20 4.407879e-12 8.730444e-06 7.052606e-02 9.213888e-01 8.076371e-03 4.606944e-12 6.569161e-25 
4.363973e+03 3.645864e+04 8.899201e+11 5.181589e-28 1.029999e-18 7.519624e-11 8.593856e-05 2.533924e-01 7.456434e-01 8.783426e-04 1.295397e-14 2.647666e-29 
4.639779e+03 3.377096e+04 8.131546e+11 1.836102e-26 2.903603e-17 1.460341e-09 7.799875e-04 6.632740e-01 3.359070e-01 3.899937e-05 9.707143e-18 1.784862e-34 
4.933016e+03 3.125987e+04 7.612620e+11 4.979187e-25 6.026092e-16 1.958480e-08 4.417432e-03 9.294482e-01 6.613381e-02 5.872887e-07 1.595893e-21 1.603553e-40 
5.244785e+03 2.895387e+04 7.114481e+11 1.181769e-23 1.094590e-14 2.247299e-07 2.029350e-02 9.710852e-01 8.621105e-03 5.012834e-09 1.126071e-25 4.504285e-47 
5.576259e+03 2.679366e+04 6.528858e+11 2.927121e-22 2.097770e-13 2.683194e-06 9.171647e-02 9.074076e-01 8.732578e-04 2.756373e-11 3.585724e-30 3.805258e-54 
5.928682e+03 2.481592e+04 5.941211e+11 7.055232e-21 3.882916e-12 2.969288e-05 3.552995e-01 6.446148e-01 5.608656e-05 7.562803e-14 3.730644e-35 6.370012e-62 
6.303378e+03 2.307409e+04 5.102789e+11 7.658380e-20 3.475944e-11 1.695582e-04 7.432302e-01 2.565981e-01 2.096870e-06 1.237775e-16 2.317296e-40 6.330174e-70 
6.701756e+03 2.155879e+04 4.265512e+11 4.602644e-19 1.785168e-10 5.687553e-04 9.369667e-01 6.246445e-02 4.832776e-08 1.262439e-19 8.777899e-46 3.747867e-78 
7.125310e+03 2.017972e+04 3.737135e+11 2.806541e-18 8.907215e-10 1.739211e-03 9.867044e-01 1.155634e-02 7.525061e-10 7.448275e-23 1.547245e-51 8.024172e-87 
7.575635e+03 1.882080e+04 3.351099e+11 2.258498e-17 5.518713e-09 5.982470e-03 9.924407e-01 1.576775e-03 6.075221e-12 1.470111e-26 4.183091e-58 1.089830e-96 
8.054419e+03 1.730927e+04 2.899007e+11 3.163175e-16 5.666846e-08 2.894488e-02 9.709360e-01 1.190771e-04 1.196877e-14 2.399861e-31 1.380073e-66 1.966298e-109 
8.563463e+03 1.556182e+04 2.152009e+11 7.988795e-15 1.033515e-06 2.011165e-01 7.988795e-01 2.905016e-06 1.899434e-18 4.972047e-38 1.973921e-78 3.109857e-127 
9.105475e+03 1.374688e+04 1.420139e+11 1.623923e-13 1.429996e-05 8.043730e-01 1.956127e-01 7.048803e-09 6.171918e-24 2.563201e-47 1.590196e-94 3.440086e-151 
9.611971e+03 1.221319e+04 1.142178e+11 1.725430e-12 8.211384e-05 9.900434e-01 9.874449e-03 2.138598e-12 1.325255e-30 4.053721e-58 1.161547e-112 8.809048e-178 
1.001075e+04 1.109754e+04 1.019443e+11 1.410713e-11 3.584872e-04 9.991171e-01 5.244535e-04 1.055546e-15 8.829407e-37 4.813022e-68 3.186553e-129 5.476888e-202 
1.035413e+04 1.025425e+04 8.466011e+10 7.840404e-11 1.241397e-03 9.987181e-01 4.046209e-05 1.316068e-18 3.150162e-42 7.887073e-77 6.113648e-144 1.507411e-223 
1.071873e+04 9.446663e+03 7.259007e+10 6.179160e-10 5.380333e-03 9.946176e-01 2.067552e-06 5.826736e-22 1.675970e-48 6.320129e-87 8.066584e-161 3.070001e-248 
1.109526e+04 8.593777e+03 6.879983e+10 9.614301e-09 3.575450e-02 9.642454e-01 4.743806e-08 3.659910e-26 2.604167e-56 1.942567e-99 1.245777e-181 1.300676e-278 
1.142152e+04 7.669162e+03 8.256665e+10 4.723318e-07 4.150196e-01 5.849800e-01 1.207509e-10 1.922924e-32 9.802367e-68 1.553359e-117 1.996046e-211 0.000000e+00 
1.165575e+04 6.796402e+03 7.202207e+10 4.106012e-06 9.433433e-01 5.665257e-02 2.590946e-14 2.585748e-40 1.548850e-81 4.521811e-139 1.203218e-246 0.000000e+00 
1.180634e+04 6.238750e+03 4.316803e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 5.965383e+03 3.241024e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 5.811588e+03 2.456612e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 5.695156e+03 1.996430e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 5.600625e+03 1.698669e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 5.529588e+03 1.496133e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 5.455375e+03 1.369654e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 5.311488e+03 1.485150e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 5.060847e+03 1.456397e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 4.854029e+03 7.265718e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 4.632627e+03 4.540668e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
