#NTIMES: 50
#NSTAGES: 3
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] co0 co1 co2
49550.29 2.1810e-08 2.2433e-04 9.9978e-01
50899.37 1.6339e-08 1.8519e-04 9.9981e-01
52276.86 2.2066e-08 2.8038e-04 9.9972e-01
53681.16 2.2411e-08 3.4181e-04 9.9966e-01
55110.21 1.0133e-07 6.2965e-04 9.9937e-01
56561.17 5.4945e-08 4.6574e-04 9.9953e-01
58030.00 3.0030e-08 3.4700e-04 9.9965e-01
59510.42 1.6612e-08 2.5836e-04 9.9974e-01
60993.45 4.6356e-10 5.7933e-05 9.9994e-01
62466.44 1.8304e-10 3.7113e-05 9.9996e-01
63912.69 7.8130e-10 6.4067e-05 9.9994e-01
65311.62 5.7851e-11 2.9952e-05 9.9997e-01
66639.26 2.5296e-11 1.7169e-05 9.9998e-01
67870.77 7.6795e-12 9.2534e-06 9.9999e-01
68864.47 3.9087e-12 6.5887e-06 9.9999e-01
69459.55 7.3420e-12 6.0632e-06 9.9999e-01
69744.99 1.6615e-11 9.5126e-06 9.9999e-01
69888.26 1.4012e-11 9.3086e-06 9.9999e-01
69959.62 1.3924e-11 9.2052e-06 9.9999e-01
69991.15 1.3378e-11 9.1555e-06 9.9999e-01
69999.53 1.3363e-11 9.1606e-06 9.9999e-01
#TIME: 337.70
#NVEL: 115
#vel_mid[km/s] co0 co1 co2
425.78 3.7728e-01 5.2242e-01 1.0030e-01
857.79 2.0837e-01 6.1887e-01 1.7276e-01
878.44 4.4999e-01 4.4125e-01 1.0876e-01
917.72 4.9818e-01 4.0152e-01 1.0029e-01
973.04 5.0248e-01 4.0351e-01 9.4006e-02
1034.98 5.3323e-01 3.6736e-01 9.9412e-02
1099.97 5.2078e-01 3.8000e-01 9.9222e-02
1169.04 4.8101e-01 4.2112e-01 9.7870e-02
1242.44 4.4644e-01 4.4816e-01 1.0540e-01
1320.45 5.3707e-01 3.7000e-01 9.2924e-02
1403.37 4.8455e-01 4.1495e-01 1.0050e-01
1491.49 5.0976e-01 3.9765e-01 9.2584e-02
1585.14 5.1786e-01 3.9265e-01 8.9490e-02
1684.67 5.1399e-01 3.9466e-01 9.1345e-02
1790.45 5.0284e-01 4.0004e-01 9.7118e-02
1902.87 4.8121e-01 4.1808e-01 1.0071e-01
2022.36 4.6851e-01 4.2280e-01 1.0869e-01
2149.34 4.2193e-01 4.5365e-01 1.2442e-01
2284.30 3.8766e-01 4.7997e-01 1.3238e-01
2427.74 3.7183e-01 4.8159e-01 1.4658e-01
2580.18 3.3283e-01 5.0859e-01 1.5858e-01
2742.19 2.9252e-01 5.3482e-01 1.7266e-01
2914.37 2.4631e-01 5.7439e-01 1.7930e-01
3097.37 2.1386e-01 6.0833e-01 1.7780e-01
3291.85 1.6793e-01 6.5158e-01 1.8050e-01
3498.55 1.7436e-01 6.6070e-01 1.6494e-01
3718.23 2.3563e-01 6.3676e-01 1.2761e-01
3951.70 2.6473e-01 6.2065e-01 1.1463e-01
4199.83 1.9905e-01 6.6039e-01 1.4056e-01
4463.54 1.9144e-01 6.5268e-01 1.5588e-01
4743.81 2.2600e-01 6.2233e-01 1.5168e-01
5041.68 2.5215e-01 5.9305e-01 1.5480e-01
5358.25 2.7006e-01 5.8331e-01 1.4663e-01
5694.70 2.6995e-01 5.8292e-01 1.4713e-01
6052.28 2.4827e-01 6.0409e-01 1.4763e-01
6432.31 2.3810e-01 6.1660e-01 1.4530e-01
6836.20 2.3196e-01 6.2249e-01 1.4555e-01
7265.45 2.7650e-01 5.7975e-01 1.4374e-01
7721.65 2.3641e-01 6.2263e-01 1.4096e-01
8206.56 2.8007e-01 5.8709e-01 1.3284e-01
8717.73 3.2360e-01 5.5842e-01 1.1798e-01
9214.74 3.6143e-01 5.3873e-01 9.9841e-02
9629.11 3.6046e-01 5.5076e-01 8.8779e-02
9954.11 3.8519e-01 5.2421e-01 9.0595e-02
10245.64 4.3410e-01 4.8683e-01 7.9070e-02
10541.49 4.4725e-01 4.7805e-01 7.4700e-02
10839.94 4.6980e-01 4.6098e-01 6.9214e-02
11119.11 4.4500e-01 5.0100e-01 5.3995e-02
11355.83 4.7909e-01 4.7539e-01 4.5519e-02
11539.81 5.6992e-01 3.8861e-01 4.1478e-02
11677.16 6.0323e-01 3.6294e-01 3.3822e-02
11784.05 6.1431e-01 3.5326e-01 3.2428e-02
11875.85 7.0808e-01 2.6095e-01 3.0971e-02
11963.37 6.6535e-01 3.0162e-01 3.3035e-02
12055.39 6.0953e-01 3.5119e-01 3.9278e-02
12170.41 5.4285e-01 4.1066e-01 4.6489e-02
12360.89 5.3639e-01 4.1921e-01 4.4398e-02
12670.46 4.2547e-01 5.2497e-01 4.9563e-02
13075.34 3.7722e-01 5.5315e-01 6.9627e-02
13530.52 3.2167e-01 5.9372e-01 8.4616e-02
14012.75 2.0096e-01 7.0443e-01 9.4608e-02
14508.81 4.5278e-01 4.6557e-01 8.1656e-02
15002.30 1.9487e-01 3.6392e-01 4.4121e-01
15475.29 1.7875e-01 3.4292e-01 4.7833e-01
15923.68 1.9989e-01 3.6542e-01 4.3469e-01
16355.64 7.5275e-02 7.6189e-01 1.6284e-01
16776.27 4.3030e-01 4.9321e-01 7.6487e-02
17183.14 4.7886e-01 4.3550e-01 8.5639e-02
17580.45 2.7274e-01 6.1963e-01 1.0763e-01
17990.34 1.3117e-01 7.5987e-01 1.0896e-01
18458.06 2.4201e-01 6.3809e-01 1.1991e-01
19084.69 3.0496e-01 5.4587e-01 1.4917e-01
19999.79 2.3953e-02 7.6152e-01 2.1453e-01
21193.46 6.2995e-02 6.4604e-01 2.9097e-01
22528.72 1.4276e-01 4.2600e-01 4.3124e-01
23943.32 3.6870e-03 4.4143e-01 5.5488e-01
25446.74 2.0229e-03 3.5820e-01 6.3978e-01
27044.57 2.7285e-02 2.4146e-01 7.3125e-01
28744.18 1.2967e-02 1.8680e-01 8.0024e-01
30520.16 4.4177e-04 1.6519e-01 8.3437e-01
32243.50 1.2111e-03 1.3577e-01 8.6302e-01
33773.01 2.5366e-03 8.9599e-02 9.0786e-01
35108.48 1.5255e-03 7.0545e-02 9.2793e-01
36326.30 8.5100e-04 5.3429e-02 9.4572e-01
37486.70 1.5884e-05 4.1682e-02 9.5830e-01
38628.25 3.0650e-05 3.1395e-02 9.6857e-01
39768.62 1.3369e-04 2.1724e-02 9.7814e-01
40915.31 7.0711e-05 1.5894e-02 9.8404e-01
42074.51 4.6781e-06 2.2960e-03 9.9770e-01
43252.44 1.4006e-06 1.1333e-03 9.9887e-01
44454.05 1.1353e-06 1.1481e-03 9.9885e-01
45683.04 2.8179e-07 5.4140e-04 9.9946e-01
46941.68 8.3242e-08 3.2197e-04 9.9968e-01
48230.81 1.0136e-06 1.5610e-03 9.9844e-01
49550.29 1.1814e-06 2.1202e-03 9.9788e-01
50899.37 1.1395e-07 4.6870e-04 9.9953e-01
52276.86 9.3094e-09 1.2480e-04 9.9988e-01
53681.16 1.8207e-09 9.7073e-05 9.9990e-01
55110.21 1.6443e-08 1.2521e-04 9.9987e-01
56561.17 1.2787e-08 2.1634e-04 9.9978e-01
58030.00 3.2240e-08 3.6069e-04 9.9964e-01
59510.42 1.7846e-08 2.6878e-04 9.9973e-01
60993.45 9.9906e-09 2.0217e-04 9.9980e-01
62466.44 5.6753e-09 1.5292e-04 9.9985e-01
63912.69 1.7902e-10 3.6264e-05 9.9996e-01
65311.62 5.7403e-11 2.2677e-05 9.9998e-01
66639.26 1.1533e-10 3.0414e-05 9.9997e-01
67870.77 6.9163e-11 3.2810e-05 9.9997e-01
68864.47 3.2529e-11 1.9845e-05 9.9998e-01
69459.55 3.0628e-11 1.8188e-05 9.9998e-01
69744.99 2.9264e-11 1.8020e-05 9.9998e-01
69888.26 1.4346e-11 1.7619e-05 9.9998e-01
69959.62 1.5973e-11 1.7425e-05 9.9998e-01
69991.15 1.8126e-11 1.7337e-05 9.9998e-01
69999.53 1.8126e-11 1.7331e-05 9.9998e-01
#TIME: 342.55
#NVEL: 115
#vel_mid[km/s] co0 co1 co2
425.78 5.1040e-01 3.9450e-01 9.5098e-02
857.79 5.9829e-01 3.2064e-01 8.1061e-02
878.44 3.4774e-01 5.4879e-01 1.0347e-01
917.72 5.0937e-01 3.8730e-01 1.0333e-01
973.04 5.4284e-01 3.6706e-01 9.0094e-02
1034.98 5.2430e-01 3.7903e-01 9.6670e-02
1099.97 4.6242e-01 4.4107e-01 9.6518e-02
1169.04 4.8602e-01 4.1300e-01 1.0099e-01
1242.44 4.6003e-01 4.3761e-01 1.0237e-01
1320.45 4.7118e-01 4.2907e-01 9.9747e-02
1403.37 5.0398e-01 4.0570e-01 9.0323e-02
1491.49 4.9045e-01 4.1460e-01 9.4951e-02
1585.14 5.2545e-01 3.8468e-01 8.9875e-02
1684.67 4.9768e-01 4.1475e-01 8.7563e-02
1790.45 4.9153e-01 4.0990e-01 9.8573e-02
1902.87 4.7078e-01 4.2297e-01 1.0625e-01
2022.36 4.4454e-01 4.4565e-01 1.0981e-01
2149.34 4.3891e-01 4.4285e-01 1.1824e-01
2284.30 3.9282e-01 4.7706e-01 1.3012e-01
2427.74 3.5409e-01 5.0122e-01 1.4469e-01
2580.18 3.4264e-01 5.0187e-01 1.5549e-01
2742.19 2.8449e-01 5.4607e-01 1.6944e-01
2914.37 2.5605e-01 5.6780e-01 1.7614e-01
3097.37 2.0968e-01 6.1451e-01 1.7580e-01
3291.85 1.8047e-01 6.3947e-01 1.8006e-01
3498.55 1.7783e-01 6.5967e-01 1.6250e-01
3718.23 2.2716e-01 6.4703e-01 1.2581e-01
3951.70 2.7592e-01 6.1092e-01 1.1317e-01
4199.83 1.9885e-01 6.6620e-01 1.3496e-01
4463.54 1.8545e-01 6.6460e-01 1.4995e-01
4743.81 2.3285e-01 6.1321e-01 1.5395e-01
5041.68 2.3992e-01 6.1347e-01 1.4660e-01
5358.25 2.6264e-01 5.9100e-01 1.4636e-01
5694.70 2.6348e-01 5.8863e-01 1.4789e-01
6052.28 2.5344e-01 6.0319e-01 1.4337e-01
6432.31 2.5195e-01 5.9982e-01 1.4823e-01
6836.20 2.2691e-01 6.2929e-01 1.4380e-01
7265.45 2.3663e-01 6.1376e-01 1.4961e-01
7721.65 2.8083e-01 5.8251e-01 1.3666e-01
8206.56 2.8857e-01 5.8082e-01 1.3061e-01
8717.73 3.2855e-01 5.5350e-01 1.1794e-01
9214.74 3.3093e-01 5.6384e-01 1.0523e-01
9629.11 4.1169e-01 5.0101e-01 8.7298e-02
9954.11 4.1355e-01 5.0599e-01 8.0460e-02
10245.64 4.7817e-01 4.5158e-01 7.0248e-02
10541.49 3.9464e-01 5.2925e-01 7.6114e-02
10839.94 3.3626e-01 5.8919e-01 7.4545e-02
11119.11 5.3727e-01 4.0710e-01 5.5639e-02
11355.83 5.4805e-01 4.0261e-01 4.9334e-02
11539.81 6.5193e-01 3.0953e-01 3.8539e-02
11677.16 6.7484e-01 2.9379e-01 3.1366e-02
11784.05 6.4562e-01 3.2189e-01 3.2482e-02
11875.85 6.4937e-01 3.1990e-01 3.0730e-02
11963.37 6.7008e-01 2.9648e-01 3.3443e-02
12055.39 5.9954e-01 3.5964e-01 4.0815e-02
12170.41 4.9240e-01 4.6321e-01 4.4384e-02
12360.89 5.4493e-01 4.1279e-01 4.2283e-02
12670.46 4.4188e-01 5.0508e-01 5.3036e-02
13075.34 3.9337e-01 5.4596e-01 6.0670e-02
13530.52 3.2551e-01 6.0160e-01 7.2898e-02
14012.75 3.3084e-01 5.9161e-01 7.7552e-02
14508.81 8.9862e-02 3.5214e-01 5.5800e-01
15002.30 4.3154e-02 8.3527e-01 1.2158e-01
15475.29 3.8466e-01 5.3866e-01 7.6677e-02
15923.68 3.9002e-02 7.6988e-01 1.9112e-01
16355.64 1.8609e-01 7.3765e-01 7.6256e-02
16776.27 3.9035e-01 4.2018e-01 1.8948e-01
17183.14 2.6055e-01 4.4873e-01 2.9072e-01
17580.45 2.4853e-01 5.7460e-01 1.7687e-01
17990.34 9.3443e-02 7.9580e-01 1.1076e-01
18458.06 1.1084e-01 7.6526e-01 1.2390e-01
19084.69 3.4217e-01 5.1586e-01 1.4197e-01
19999.79 1.6467e-01 6.3060e-01 2.0473e-01
21193.46 7.9756e-03 6.6986e-01 3.2216e-01
22528.72 5.3342e-03 6.2070e-01 3.7397e-01
23943.32 8.1709e-03 4.9401e-01 4.9782e-01
25446.74 4.9408e-02 3.1760e-01 6.3299e-01
27044.57 3.0017e-02 2.6377e-01 7.0621e-01
28744.18 6.8758e-03 2.5722e-01 7.3590e-01
30520.16 3.4455e-03 1.7423e-01 8.2233e-01
32243.50 4.6726e-04 1.4548e-01 8.5405e-01
33773.01 2.6924e-03 9.2386e-02 9.0492e-01
35108.48 1.6172e-03 7.2763e-02 9.2562e-01
36326.30 8.7627e-04 5.4296e-02 9.4483e-01
37486.70 4.4499e-04 3.9144e-02 9.6041e-01
38628.25 9.2612e-06 3.1738e-02 9.6825e-01
39768.62 1.3113e-05 2.4445e-02 9.7554e-01
40915.31 8.0432e-05 1.6993e-02 9.8293e-01
42074.51 6.2450e-06 4.2927e-03 9.9570e-01
43252.44 1.3790e-06 1.9550e-03 9.9804e-01
44454.05 1.8182e-06 2.0120e-03 9.9799e-01
45683.04 2.4549e-07 6.0010e-04 9.9940e-01
46941.68 1.3475e-07 4.6730e-04 9.9953e-01
48230.81 5.9080e-08 2.6192e-04 9.9974e-01
49550.29 2.7489e-08 1.8315e-04 9.9982e-01
50899.37 6.9078e-07 1.6348e-03 9.9836e-01
52276.86 3.7262e-07 1.2064e-03 9.9879e-01
53681.16 2.4685e-08 2.9016e-04 9.9971e-01
55110.21 2.0440e-09 7.8682e-05 9.9992e-01
56561.17 1.4757e-09 7.7651e-05 9.9992e-01
58030.00 3.3323e-09 7.9950e-05 9.9992e-01
59510.42 3.5621e-09 1.4192e-04 9.9986e-01
60993.45 1.0758e-08 2.1055e-04 9.9979e-01
62466.44 6.1105e-09 1.5917e-04 9.9984e-01
63912.69 3.5635e-09 1.2207e-04 9.9988e-01
65311.62 2.1359e-09 9.4703e-05 9.9991e-01
66639.26 1.4364e-10 2.8047e-05 9.9997e-01
67870.77 5.6654e-11 2.5101e-05 9.9997e-01
68864.47 6.7090e-11 2.1160e-05 9.9998e-01
69459.55 5.4092e-11 2.2491e-05 9.9998e-01
69744.99 2.9829e-09 1.1314e-04 9.9989e-01
69888.26 2.9463e-09 1.1244e-04 9.9989e-01
69959.62 2.8812e-09 1.1123e-04 9.9989e-01
69991.15 2.8502e-09 1.1064e-04 9.9989e-01
69999.53 2.8501e-09 1.1065e-04 9.9989e-01
#TIME: 347.48
#NVEL: 115
#vel_mid[km/s] co0 co1 co2
425.78 4.5168e-01 4.5345e-01 9.4874e-02
857.79 2.1231e-01 5.5346e-01 2.3423e-01
878.44 5.3219e-01 3.6954e-01 9.8271e-02
917.72 5.1401e-01 3.8856e-01 9.7429e-02
973.04 5.1185e-01 3.9528e-01 9.2874e-02
1034.98 5.0923e-01 3.9964e-01 9.1127e-02
1099.97 5.5464e-01 3.5092e-01 9.4439e-02
1169.04 3.6300e-01 5.2842e-01 1.0858e-01
1242.44 4.4446e-01 4.4835e-01 1.0719e-01
1320.45 4.2793e-01 4.7317e-01 9.8892e-02
1403.37 4.8367e-01 4.2586e-01 9.0477e-02
1491.49 4.6875e-01 4.3936e-01 9.1892e-02
1585.14 4.6699e-01 4.4163e-01 9.1380e-02
1684.67 5.3317e-01 3.7927e-01 8.7559e-02
1790.45 5.1052e-01 3.9220e-01 9.7282e-02
1902.87 4.6995e-01 4.3116e-01 9.8893e-02
2022.36 4.7096e-01 4.2312e-01 1.0592e-01
2149.34 4.3232e-01 4.4983e-01 1.1785e-01
2284.30 4.1462e-01 4.6041e-01 1.2497e-01
2427.74 3.5599e-01 5.0028e-01 1.4373e-01
2580.18 3.1338e-01 5.2376e-01 1.6286e-01
2742.19 2.9222e-01 5.4243e-01 1.6535e-01
2914.37 2.4575e-01 5.7986e-01 1.7438e-01
3097.37 1.9771e-01 6.0593e-01 1.9636e-01
3291.85 1.7769e-01 6.4440e-01 1.7791e-01
3498.55 1.7611e-01 6.6397e-01 1.5992e-01
3718.23 2.3314e-01 6.4025e-01 1.2660e-01
3951.70 2.8098e-01 6.0663e-01 1.1239e-01
4199.83 2.0626e-01 6.5951e-01 1.3423e-01
4463.54 1.8563e-01 6.5997e-01 1.5440e-01
4743.81 2.2403e-01 6.2536e-01 1.5061e-01
5041.68 2.1953e-01 6.3495e-01 1.4552e-01
5358.25 2.2138e-01 6.3681e-01 1.4181e-01
5694.70 2.5759e-01 6.0031e-01 1.4210e-01
6052.28 2.6026e-01 5.9640e-01 1.4335e-01
6432.31 2.3461e-01 6.1966e-01 1.4572e-01
6836.20 2.6681e-01 5.9102e-01 1.4217e-01
7265.45 2.5433e-01 6.0815e-01 1.3752e-01
7721.65 2.9066e-01 5.7250e-01 1.3684e-01
8206.56 2.8536e-01 5.8609e-01 1.2855e-01
8717.73 3.0294e-01 5.7901e-01 1.1805e-01
9214.74 3.6363e-01 5.4005e-01 9.6312e-02
9629.11 4.1956e-01 4.9382e-01 8.6629e-02
9954.11 3.8451e-01 5.2994e-01 8.5549e-02
10245.64 4.5416e-01 4.7156e-01 7.4281e-02
10541.49 4.2266e-01 5.0273e-01 7.4617e-02
10839.94 4.2339e-01 5.0842e-01 6.8188e-02
11119.11 4.4388e-01 5.0381e-01 5.2316e-02
11355.83 5.6485e-01 3.9019e-01 4.4959e-02
11539.81 6.1168e-01 3.5300e-01 3.5321e-02
11677.16 7.0642e-01 2.6020e-01 3.3386e-02
11784.05 6.8077e-01 2.8714e-01 3.2086e-02
11875.85 6.7784e-01 2.9152e-01 3.0634e-02
11963.37 6.4848e-01 3.1796e-01 3.3563e-02
12055.39 5.5018e-01 4.1032e-01 3.9501e-02
12170.41 5.5248e-01 4.0452e-01 4.3003e-02
12360.89 5.9558e-01 3.6134e-01 4.3080e-02
12670.46 4.6525e-01 4.8538e-01 4.9367e-02
13075.34 4.1890e-01 5.2261e-01 5.8498e-02
13530.52 2.4980e-01 4.5109e-01 2.9911e-01
14012.75 2.4879e-01 6.6008e-01 9.1131e-02
14508.81 2.7925e-01 6.5149e-01 6.9256e-02
15002.30 1.0609e-01 8.2982e-01 6.4082e-02
15475.29 2.6703e-01 6.1703e-01 1.1594e-01
15923.68 1.2101e-01 8.1729e-01 6.1697e-02
16355.64 1.6712e-01 3.9413e-01 4.3875e-01
16776.27 1.4143e-01 7.5588e-01 1.0269e-01
17183.14 1.4088e-01 7.7976e-01 7.9364e-02
17580.45 3.8346e-01 5.2137e-01 9.5170e-02
17990.34 2.5048e-01 6.3630e-01 1.1322e-01
18458.06 4.1054e-01 4.7198e-01 1.1748e-01
19084.69 2.5471e-01 6.0177e-01 1.4352e-01
19999.79 4.1203e-02 7.5150e-01 2.0730e-01
21193.46 1.0269e-02 6.5662e-01 3.3311e-01
22528.72 2.4648e-02 4.6056e-01 5.1479e-01
23943.32 2.8220e-02 4.7273e-01 4.9905e-01
25446.74 1.8670e-02 4.0536e-01 5.7597e-01
27044.57 2.9115e-02 2.6099e-01 7.0990e-01
28744.18 1.3569e-02 1.9085e-01 7.9558e-01
30520.16 1.6442e-03 1.8745e-01 8.1091e-01
32243.50 5.9542e-04 1.5231e-01 8.4709e-01
33773.01 4.3193e-04 1.2230e-01 8.7727e-01
35108.48 4.6107e-04 8.8091e-02 9.1145e-01
36326.30 9.3116e-04 5.6093e-02 9.4298e-01
37486.70 4.9095e-04 4.1201e-02 9.5831e-01
38628.25 2.6430e-04 3.0498e-02 9.6924e-01
39768.62 1.9161e-06 3.5481e-03 9.9645e-01
40915.31 5.3419e-07 2.3713e-03 9.9763e-01
42074.51 4.5473e-06 4.0447e-03 9.9595e-01
43252.44 2.8466e-06 3.3774e-03 9.9662e-01
44454.05 8.6148e-07 2.3496e-03 9.9765e-01
45683.04 7.6419e-07 1.6430e-03 9.9836e-01
46941.68 2.2403e-06 2.4698e-03 9.9753e-01
48230.81 4.7800e-08 3.2245e-04 9.9968e-01
49550.29 4.9653e-08 2.2505e-04 9.9977e-01
50899.37 1.0227e-08 1.2212e-04 9.9988e-01
52276.86 1.0521e-08 1.0797e-04 9.9989e-01
53681.16 2.1740e-07 9.2868e-04 9.9907e-01
55110.21 1.1755e-07 6.8594e-04 9.9931e-01
56561.17 6.6666e-09 1.4599e-04 9.9985e-01
58030.00 9.0597e-10 5.8238e-05 9.9994e-01
59510.42 2.3508e-10 4.5261e-05 9.9995e-01
60993.45 6.1936e-10 4.3187e-05 9.9996e-01
62466.44 1.7405e-09 9.4414e-05 9.9991e-01
63912.69 3.8454e-09 1.2723e-04 9.9987e-01
65311.62 2.3040e-09 9.8667e-05 9.9990e-01
66639.26 7.5442e-09 1.7919e-04 9.9982e-01
67870.77 5.5418e-09 1.5380e-04 9.9985e-01
68864.47 4.2448e-09 1.3475e-04 9.9987e-01
69459.55 6.2574e-10 6.7594e-05 9.9993e-01
69744.99 4.2824e-11 2.0421e-05 9.9998e-01
69888.26 4.2835e-11 2.0309e-05 9.9998e-01
69959.62 4.0702e-11 2.0062e-05 9.9998e-01
69991.15 3.8546e-11 1.9943e-05 9.9998e-01
69999.53 3.7382e-11 1.9949e-05 9.9998e-01
#TIME: 352.47
#NVEL: 115
#vel_mid[km/s] co0 co1 co2
425.78 5.1995e-01 3.8469e-01 9.5362e-02
857.79 4.8674e-01 2.7730e-01 2.3595e-01
878.44 5.1987e-01 3.8218e-01 9.7957e-02
917.72 5.4119e-01 3.6945e-01 8.9361e-02
973.04 5.3925e-01 3.7123e-01 8.9523e-02
1034.98 5.1509e-01 3.8555e-01 9.9367e-02
1099.97 5.4529e-01 3.6299e-01 9.1722e-02
1169.04 3.9553e-01 5.0268e-01 1.0179e-01
1242.44 4.5843e-01 4.3888e-01 1.0269e-01
1320.45 4.9346e-01 4.1404e-01 9.2504e-02
1403.37 5.1394e-01 3.8963e-01 9.6433e-02
1491.49 4.9197e-01 4.1596e-01 9.2064e-02
1585.14 5.0617e-01 4.0542e-01 8.8414e-02
1684.67 4.8340e-01 4.2528e-01 9.1320e-02
1790.45 5.1437e-01 3.9332e-01 9.2307e-02
1902.87 4.5354e-01 4.4437e-01 1.0209e-01
2022.36 4.6391e-01 4.2804e-01 1.0805e-01
2149.34 4.4092e-01 4.4429e-01 1.1479e-01
2284.30 3.9722e-01 4.7164e-01 1.3114e-01
2427.74 3.6154e-01 4.9355e-01 1.4491e-01
2580.18 3.4009e-01 5.0025e-01 1.5966e-01
2742.19 2.8082e-01 5.4129e-01 1.7789e-01
2914.37 2.6822e-01 5.6112e-01 1.7066e-01
3097.37 2.5377e-01 5.6555e-01 1.8068e-01
3291.85 1.8893e-01 6.3610e-01 1.7497e-01
3498.55 1.9415e-01 6.4695e-01 1.5890e-01
3718.23 2.3165e-01 6.4269e-01 1.2566e-01
3951.70 2.7559e-01 6.1292e-01 1.1148e-01
4199.83 2.1183e-01 6.5155e-01 1.3662e-01
4463.54 1.8577e-01 6.6019e-01 1.5404e-01
4743.81 2.0312e-01 6.4790e-01 1.4898e-01
5041.68 2.3550e-01 6.1930e-01 1.4520e-01
5358.25 2.5071e-01 6.0938e-01 1.3991e-01
5694.70 2.4943e-01 6.0532e-01 1.4525e-01
6052.28 2.7730e-01 5.8013e-01 1.4257e-01
6432.31 2.5814e-01 5.9835e-01 1.4351e-01
6836.20 2.7619e-01 5.8511e-01 1.3870e-01
7265.45 2.5755e-01 6.0392e-01 1.3854e-01
7721.65 2.5660e-01 6.0905e-01 1.3436e-01
8206.56 2.9670e-01 5.7729e-01 1.2601e-01
8717.73 3.2332e-01 5.6176e-01 1.1492e-01
9214.74 3.4922e-01 5.5275e-01 9.8026e-02
9629.11 3.7328e-01 5.4429e-01 8.2431e-02
9954.11 4.1232e-01 5.1186e-01 7.5827e-02
10245.64 4.3097e-01 4.9391e-01 7.5117e-02
10541.49 4.4395e-01 4.8507e-01 7.0972e-02
10839.94 4.4489e-01 4.9034e-01 6.4764e-02
11119.11 5.0223e-01 4.4228e-01 5.5496e-02
11355.83 5.6952e-01 3.8299e-01 4.7488e-02
11539.81 5.4231e-01 4.1761e-01 4.0083e-02
11677.16 6.4887e-01 3.1814e-01 3.2992e-02
11784.05 6.6788e-01 3.0345e-01 2.8664e-02
11875.85 6.8206e-01 2.8720e-01 3.0739e-02
11963.37 6.0661e-01 3.5919e-01 3.4207e-02
12055.39 6.6949e-01 2.9314e-01 3.7367e-02
12170.41 6.1858e-01 3.3947e-01 4.1954e-02
12360.89 5.1646e-01 4.3907e-01 4.4466e-02
12670.46 4.2915e-01 4.7028e-01 1.0057e-01
13075.34 2.8481e-01 6.5061e-01 6.4584e-02
13530.52 4.1244e-01 5.1841e-01 6.9147e-02
14012.75 4.7975e-01 4.5194e-01 6.8310e-02
14508.81 2.4967e-01 6.4922e-01 1.0111e-01
15002.30 2.0927e-01 6.8820e-01 1.0253e-01
15475.29 3.9302e-01 5.3558e-01 7.1406e-02
15923.68 2.9879e-01 3.6565e-01 3.3556e-01
16355.64 2.1027e-02 8.2206e-01 1.5691e-01
16776.27 1.1245e-01 5.7746e-01 3.1009e-01
17183.14 2.1074e-01 6.2446e-01 1.6480e-01
17580.45 1.4622e-01 5.3987e-01 3.1391e-01
17990.34 2.6058e-01 6.3744e-01 1.0198e-01
18458.06 3.9992e-01 4.7887e-01 1.2121e-01
19084.69 2.6942e-01 5.8644e-01 1.4414e-01
19999.79 2.6017e-02 7.8404e-01 1.8995e-01
21193.46 2.5605e-01 4.4761e-01 2.9634e-01
22528.72 2.0634e-02 6.0360e-01 3.7576e-01
23943.32 1.8612e-02 5.0874e-01 4.7265e-01
25446.74 2.4193e-02 4.2821e-01 5.4760e-01
27044.57 3.3341e-02 2.7546e-01 6.9120e-01
28744.18 1.5296e-02 2.0146e-01 7.8324e-01
30520.16 6.9697e-03 1.4296e-01 8.5008e-01
32243.50 2.4339e-03 1.3699e-01 8.6057e-01
33773.01 2.8969e-04 1.3090e-01 8.6881e-01
35108.48 3.0373e-04 9.8070e-02 9.0163e-01
36326.30 1.8803e-04 6.7677e-02 9.3214e-01
37486.70 1.2834e-04 4.7983e-02 9.5189e-01
38628.25 1.8160e-05 6.7706e-03 9.9321e-01
39768.62 1.4968e-05 6.6188e-03 9.9337e-01
40915.31 8.6914e-06 3.0129e-03 9.9698e-01
42074.51 1.7673e-07 1.5686e-03 9.9843e-01
43252.44 1.9570e-07 1.3093e-03 9.9869e-01
44454.05 1.0740e-06 2.1118e-03 9.9789e-01
45683.04 5.7374e-07 1.6341e-03 9.9837e-01
46941.68 5.2231e-07 1.4939e-03 9.9851e-01
48230.81 1.9782e-07 9.4338e-04 9.9906e-01
49550.29 8.1721e-08 6.5170e-04 9.9935e-01
50899.37 1.7421e-08 1.9233e-04 9.9981e-01
52276.86 5.7683e-09 1.0915e-04 9.9989e-01
53681.16 4.4044e-09 6.1036e-05 9.9994e-01
55110.21 3.8700e-09 6.5848e-05 9.9993e-01
56561.17 6.9045e-08 5.3002e-04 9.9947e-01
58030.00 4.1257e-08 4.1218e-04 9.9959e-01
59510.42 1.6567e-09 7.5327e-05 9.9992e-01
