#NTIMES: 50
#NSTAGES 4
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
6282.54 6.8212e-05 1.9000e-01 7.4849e-01 6.1448e-02
6666.30 5.1601e-05 1.7001e-01 7.6309e-01 6.6853e-02
7073.50 4.8435e-05 1.6095e-01 7.6889e-01 7.0119e-02
7505.58 4.8432e-05 1.6432e-01 7.6357e-01 7.2061e-02
7964.05 5.9729e-05 1.7039e-01 7.5359e-01 7.5957e-02
8450.53 1.1628e-04 2.0243e-01 7.2594e-01 7.1510e-02
8966.72 2.4332e-04 2.4974e-01 6.8265e-01 6.7368e-02
9514.44 4.7894e-04 3.1063e-01 6.2871e-01 6.0181e-02
10095.62 9.9278e-04 4.0830e-01 5.4290e-01 4.7812e-02
10712.30 1.7939e-03 4.7029e-01 4.8822e-01 3.9691e-02
11366.65 3.1404e-03 5.4935e-01 4.1390e-01 3.3604e-02
12061.10 4.5470e-03 6.2727e-01 3.4312e-01 2.5061e-02
12793.43 4.6682e-03 6.4415e-01 3.2793e-01 2.3251e-02
13528.61 6.9791e-03 6.7587e-01 2.9685e-01 2.0307e-02
14194.74 7.3434e-03 6.6102e-01 3.1004e-01 2.1598e-02
14757.77 5.8831e-03 6.5382e-01 3.1628e-01 2.4017e-02
15240.48 6.2703e-03 6.9980e-01 2.7890e-01 1.5030e-02
15646.99 1.0727e-02 7.1749e-01 2.6077e-01 1.1012e-02
15960.30 1.5549e-02 8.2543e-01 1.5510e-01 3.9245e-03
16187.41 1.5881e-02 8.6264e-01 1.1911e-01 2.3698e-03
16354.17 1.6825e-02 8.6009e-01 1.2070e-01 2.3805e-03
16484.18 1.1110e-02 8.3998e-01 1.4586e-01 3.0506e-03
16593.12 1.0338e-02 8.3512e-01 1.5082e-01 3.7243e-03
16691.99 2.1336e-02 8.1366e-01 1.6042e-01 4.5864e-03
16788.59 5.3054e-03 8.1636e-01 1.7368e-01 4.6561e-03
16888.37 8.6052e-03 8.2139e-01 1.6469e-01 5.3163e-03
16998.79 8.0625e-03 7.8767e-01 1.9760e-01 6.6712e-03
17146.37 3.2468e-03 7.8100e-01 2.0868e-01 7.0731e-03
17415.23 3.6479e-03 7.7943e-01 2.0914e-01 7.7823e-03
17888.12 2.1775e-03 6.8353e-01 2.9701e-01 1.7284e-02
18532.37 2.1292e-03 6.4607e-01 3.2934e-01 2.2468e-02
19260.76 1.2221e-03 6.5397e-01 3.2300e-01 2.1813e-02
20034.10 8.5930e-04 5.6544e-01 4.0383e-01 2.9872e-02
20838.00 5.5836e-04 5.1539e-01 4.3400e-01 5.0059e-02
21647.97 4.9413e-04 5.0837e-01 4.3906e-01 5.2073e-02
22447.94 3.0296e-04 4.4006e-01 4.7665e-01 8.2984e-02
23245.88 6.3312e-05 9.5311e-02 7.3092e-01 1.7371e-01
24052.47 1.5488e-04 2.2342e-01 5.7111e-01 2.0531e-01
24867.72 1.6850e-04 2.7029e-01 5.7966e-01 1.4989e-01
25698.86 9.8985e-05 2.5120e-01 5.7247e-01 1.7624e-01
26587.16 1.0380e-04 2.2864e-01 5.6823e-01 2.0303e-01
27637.54 3.1698e-04 2.0346e-01 5.7041e-01 2.2581e-01
28986.97 2.0928e-05 3.5798e-02 6.6164e-01 3.0255e-01
#TIME: 318.96
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 5.3158e-02 8.4882e-01 9.6351e-02 1.6669e-03
1919.29 4.6617e-02 8.5875e-01 9.3091e-02 1.5379e-03
2581.60 1.9631e-02 8.3287e-01 1.4399e-01 3.5108e-03
3084.17 5.4919e-03 7.3337e-01 2.5334e-01 7.8011e-03
3472.46 3.2963e-03 6.2669e-01 3.5616e-01 1.3852e-02
3909.64 2.1421e-03 5.4882e-01 4.2789e-01 2.1142e-02
4148.46 2.1574e-03 5.3482e-01 4.4076e-01 2.2262e-02
4670.75 2.4727e-03 5.5206e-01 4.2439e-01 2.1078e-02
4956.05 1.3120e-03 4.6568e-01 5.0418e-01 2.8825e-02
5258.79 6.9443e-04 3.5979e-01 6.0097e-01 3.8547e-02
5580.02 3.2031e-04 2.9435e-01 6.5895e-01 4.6377e-02
5920.87 1.2168e-04 2.1841e-01 7.2561e-01 5.5851e-02
6282.54 6.9378e-05 1.8776e-01 7.4969e-01 6.2482e-02
6666.30 5.4176e-05 1.7405e-01 7.6077e-01 6.5126e-02
7073.50 5.0174e-05 1.7026e-01 7.6200e-01 6.7688e-02
7505.58 5.1228e-05 1.6084e-01 7.6396e-01 7.5149e-02
7964.05 6.3689e-05 1.7320e-01 7.5189e-01 7.4843e-02
8450.53 1.1287e-04 2.0043e-01 7.2749e-01 7.1965e-02
8966.72 2.4780e-04 2.4547e-01 6.8914e-01 6.5141e-02
9514.44 4.7865e-04 3.1170e-01 6.2777e-01 6.0045e-02
10095.62 9.8255e-04 3.9969e-01 5.4988e-01 4.9455e-02
10712.30 2.0055e-03 4.7557e-01 4.8269e-01 3.9726e-02
11366.65 3.1299e-03 5.6051e-01 4.0644e-01 2.9918e-02
12061.10 4.2709e-03 6.3242e-01 3.3926e-01 2.4045e-02
12793.43 5.2397e-03 6.3214e-01 3.3952e-01 2.3095e-02
13528.61 6.0667e-03 6.6004e-01 3.1287e-01 2.1021e-02
14194.74 9.3771e-03 6.6416e-01 3.0421e-01 2.2249e-02
14757.77 6.1344e-03 6.4020e-01 3.3199e-01 2.1677e-02
15240.48 9.8564e-03 6.5264e-01 3.1674e-01 2.0762e-02
15646.99 1.5767e-02 7.6898e-01 2.0705e-01 8.2044e-03
15960.30 1.5773e-02 8.3612e-01 1.4463e-01 3.4721e-03
16187.41 9.8861e-03 8.5791e-01 1.2979e-01 2.4153e-03
16354.17 1.3386e-02 8.6094e-01 1.2345e-01 2.2230e-03
16484.18 1.0185e-02 8.5461e-01 1.3239e-01 2.8092e-03
16593.12 1.0307e-02 8.4233e-01 1.4394e-01 3.4304e-03
16691.99 1.0714e-02 8.0464e-01 1.7931e-01 5.3350e-03
16788.59 9.0534e-03 7.8706e-01 1.9775e-01 6.1385e-03
16888.37 5.8800e-03 7.3967e-01 2.4746e-01 6.9926e-03
16998.79 4.7146e-03 8.1029e-01 1.7923e-01 5.7662e-03
17146.37 2.4882e-03 8.0796e-01 1.8341e-01 6.1382e-03
17415.23 2.8105e-03 7.6895e-01 2.1945e-01 8.7880e-03
17888.12 1.5390e-03 7.1521e-01 2.6889e-01 1.4354e-02
18532.37 1.5889e-03 6.6485e-01 3.1645e-01 1.7116e-02
19260.76 1.3144e-03 6.7887e-01 2.9956e-01 2.0258e-02
20034.10 8.6420e-04 5.8748e-01 3.8179e-01 2.9871e-02
20838.00 3.9565e-04 4.7288e-01 4.6664e-01 6.0090e-02
21647.97 3.3118e-04 4.6088e-01 4.8746e-01 5.1326e-02
22447.94 5.7910e-04 4.0230e-01 5.0596e-01 9.1165e-02
23245.88 2.0409e-04 2.7606e-01 5.8042e-01 1.4331e-01
24052.47 7.3684e-05 1.2983e-01 6.7602e-01 1.9408e-01
24867.72 7.0860e-05 1.1534e-01 7.1951e-01 1.6509e-01
25698.86 5.3253e-05 7.8551e-02 3.7527e-01 5.4612e-01
26587.16 2.1458e-04 7.6854e-02 6.9135e-01 2.3158e-01
27637.54 1.3572e-04 2.2332e-01 5.6573e-01 2.1082e-01
28986.97 1.6641e-05 2.7722e-02 6.8878e-01 2.8348e-01
#TIME: 323.54
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 5.9314e-02 8.4646e-01 9.2657e-02 1.5711e-03
1919.29 3.6324e-02 8.6097e-01 1.0093e-01 1.7783e-03
2581.60 1.6177e-02 8.3589e-01 1.4452e-01 3.4182e-03
3084.17 5.6048e-03 7.3515e-01 2.5132e-01 7.9264e-03
3472.46 3.3772e-03 6.2308e-01 3.5965e-01 1.3893e-02
3909.64 2.0459e-03 5.4691e-01 4.2970e-01 2.1346e-02
4148.46 2.1169e-03 5.2688e-01 4.4784e-01 2.3169e-02
4670.75 2.5463e-03 5.5222e-01 4.2415e-01 2.1085e-02
4956.05 1.7266e-03 4.8391e-01 4.8712e-01 2.7244e-02
5258.79 7.2789e-04 3.6878e-01 5.9336e-01 3.7127e-02
5580.02 3.0770e-04 2.7888e-01 6.7367e-01 4.7136e-02
5920.87 1.3364e-04 2.3137e-01 7.1373e-01 5.4761e-02
6282.54 7.2140e-05 1.9088e-01 7.4772e-01 6.1334e-02
6666.30 5.6879e-05 1.7404e-01 7.6068e-01 6.5221e-02
7073.50 5.8846e-05 1.7292e-01 7.5869e-01 6.8330e-02
7505.58 5.4463e-05 1.7050e-01 7.5537e-01 7.4082e-02
7964.05 6.6971e-05 1.7629e-01 7.4758e-01 7.6061e-02
8450.53 1.1898e-04 2.0241e-01 7.2472e-01 7.2745e-02
8966.72 2.4650e-04 2.4339e-01 6.9185e-01 6.4506e-02
9514.44 5.3716e-04 3.2689e-01 6.1379e-01 5.8785e-02
10095.62 9.7575e-04 3.8605e-01 5.6370e-01 4.9276e-02
10712.30 1.8345e-03 4.9688e-01 4.6176e-01 3.9518e-02
11366.65 3.3311e-03 5.6829e-01 3.9846e-01 2.9922e-02
12061.10 4.3624e-03 6.3848e-01 3.3260e-01 2.4550e-02
12793.43 7.2909e-03 6.6178e-01 3.0980e-01 2.1122e-02
13528.61 7.6164e-03 6.8136e-01 2.9158e-01 1.9439e-02
14194.74 6.4180e-03 6.6445e-01 3.0839e-01 2.0744e-02
14757.77 6.9431e-03 6.5466e-01 3.1392e-01 2.4477e-02
15240.48 7.5233e-03 6.8884e-01 2.8823e-01 1.5401e-02
15646.99 8.8923e-03 7.7244e-01 2.1047e-01 8.1993e-03
15960.30 1.4720e-02 8.6414e-01 1.1855e-01 2.5963e-03
16187.41 1.3629e-02 8.6195e-01 1.2207e-01 2.3578e-03
16354.17 1.6157e-02 8.5808e-01 1.2320e-01 2.5684e-03
16484.18 9.3959e-03 8.7403e-01 1.1429e-01 2.2851e-03
16593.12 6.3939e-03 8.5050e-01 1.4009e-01 3.0093e-03
16691.99 5.7178e-03 8.5137e-01 1.3926e-01 3.6500e-03
16788.59 3.7781e-03 7.5787e-01 2.3272e-01 5.6286e-03
16888.37 5.3477e-03 8.3232e-01 1.5780e-01 4.5299e-03
16998.79 7.0616e-03 7.9258e-01 1.9422e-01 6.1382e-03
17146.37 3.7746e-03 8.0506e-01 1.8499e-01 6.1772e-03
17415.23 3.7381e-03 7.7510e-01 2.1273e-01 8.4349e-03
17888.12 2.0992e-03 7.2762e-01 2.5850e-01 1.1790e-02
18532.37 2.5149e-03 6.9941e-01 2.8138e-01 1.6700e-02
19260.76 1.3068e-03 6.5114e-01 3.2766e-01 1.9886e-02
20034.10 1.0325e-03 5.9127e-01 3.7837e-01 2.9321e-02
20838.00 6.7552e-04 4.1604e-01 5.3756e-01 4.5727e-02
21647.97 3.2619e-04 4.0968e-01 5.2801e-01 6.1982e-02
22447.94 4.9026e-04 4.9169e-01 4.4360e-01 6.4213e-02
23245.88 4.9194e-04 3.0838e-01 5.5233e-01 1.3880e-01
24052.47 1.8953e-04 1.7452e-01 5.3534e-01 2.8995e-01
24867.72 1.0215e-04 2.7681e-01 5.8013e-01 1.4296e-01
25698.86 4.1226e-05 5.7353e-02 5.8104e-01 3.6156e-01
26587.16 1.0191e-04 1.3477e-01 5.9887e-01 2.6626e-01
27637.54 3.1298e-05 6.8724e-02 6.8558e-01 2.4567e-01
28986.97 1.4468e-04 1.7523e-01 5.6398e-01 2.6065e-01
#TIME: 328.20
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 5.4608e-02 8.4941e-01 9.4418e-02 1.5644e-03
1919.29 5.7408e-02 8.4943e-01 9.1662e-02 1.5009e-03
2581.60 1.5343e-02 8.4328e-01 1.3822e-01 3.1608e-03
3084.17 6.1765e-03 7.4069e-01 2.4554e-01 7.5888e-03
3472.46 3.3817e-03 6.3342e-01 3.4961e-01 1.3584e-02
3909.64 2.4507e-03 5.4023e-01 4.3673e-01 2.0599e-02
4148.46 2.0629e-03 5.5556e-01 4.2121e-01 2.1174e-02
4670.75 2.4996e-03 5.7571e-01 4.0218e-01 1.9611e-02
4956.05 1.4593e-03 4.7319e-01 4.9760e-01 2.7751e-02
5258.79 7.6755e-04 3.7657e-01 5.8532e-01 3.7340e-02
5580.02 3.2195e-04 2.9121e-01 6.6334e-01 4.5129e-02
5920.87 1.2819e-04 2.2369e-01 7.2250e-01 5.3678e-02
6282.54 7.2464e-05 1.8871e-01 7.4791e-01 6.3303e-02
6666.30 5.9448e-05 1.7509e-01 7.6055e-01 6.4309e-02
7073.50 5.9625e-05 1.7065e-01 7.6035e-01 6.8946e-02
7505.58 5.9115e-05 1.7521e-01 7.5414e-01 7.0586e-02
7964.05 7.2524e-05 1.7942e-01 7.4488e-01 7.5622e-02
8450.53 1.3007e-04 2.0820e-01 7.2056e-01 7.1108e-02
8966.72 2.7727e-04 2.5969e-01 6.7557e-01 6.4466e-02
9514.44 5.7020e-04 3.2550e-01 6.1484e-01 5.9087e-02
10095.62 1.0829e-03 4.0604e-01 5.4469e-01 4.8186e-02
10712.30 1.7808e-03 4.6488e-01 4.9321e-01 4.0126e-02
11366.65 3.4159e-03 5.8605e-01 3.8204e-01 2.8492e-02
12061.10 4.7737e-03 6.0690e-01 3.6197e-01 2.6352e-02
12793.43 7.1556e-03 6.5712e-01 3.1457e-01 2.1156e-02
13528.61 6.6172e-03 6.7878e-01 2.9542e-01 1.9190e-02
14194.74 8.2351e-03 6.6926e-01 3.0160e-01 2.0905e-02
14757.77 7.0803e-03 5.5073e-01 4.1395e-01 2.8246e-02
15240.48 7.7690e-03 6.9258e-01 2.8485e-01 1.4800e-02
15646.99 9.9320e-03 7.8294e-01 2.0010e-01 7.0248e-03
15960.30 1.3842e-02 8.5514e-01 1.2811e-01 2.9061e-03
16187.41 1.8090e-02 8.5969e-01 1.2004e-01 2.1871e-03
16354.17 1.3720e-02 8.7113e-01 1.1316e-01 1.9969e-03
16484.18 9.6201e-03 8.8970e-01 9.8842e-02 1.8418e-03
16593.12 6.2627e-03 8.7285e-01 1.1828e-01 2.6063e-03
16691.99 5.8596e-03 8.3913e-01 1.5115e-01 3.8585e-03
16788.59 4.2095e-03 8.3813e-01 1.5273e-01 4.9222e-03
16888.37 1.3163e-02 8.1933e-01 1.6268e-01 4.8185e-03
16998.79 6.1751e-03 7.9380e-01 1.9433e-01 5.7009e-03
17146.37 3.0049e-03 7.9967e-01 1.9111e-01 6.2127e-03
17415.23 3.1945e-03 7.6940e-01 2.1947e-01 7.9319e-03
17888.12 2.6369e-03 7.5554e-01 2.3121e-01 1.0612e-02
18532.37 1.9600e-03 6.9159e-01 2.9189e-01 1.4564e-02
19260.76 1.1129e-03 6.5961e-01 3.1856e-01 2.0709e-02
20034.10 8.9578e-04 5.8813e-01 3.8387e-01 2.7104e-02
20838.00 7.0574e-04 5.0091e-01 4.5723e-01 4.1160e-02
21647.97 8.3154e-04 5.0608e-01 4.4559e-01 4.7498e-02
22447.94 5.2239e-04 4.1431e-01 5.1905e-01 6.6127e-02
23245.88 2.9018e-04 2.8460e-01 5.6774e-01 1.4737e-01
24052.47 2.1397e-04 3.4578e-01 5.4107e-01 1.1294e-01
24867.72 3.2390e-04 2.3829e-01 6.1329e-01 1.4810e-01
25698.86 1.7647e-04 1.7867e-01 6.4006e-01 1.8109e-01
26587.16 1.5403e-04 1.7608e-01 6.2634e-01 1.9742e-01
27637.54 7.3079e-05 4.2473e-02 7.0442e-01 2.5303e-01
28986.97 1.4491e-04 1.7322e-01 5.6340e-01 2.6324e-01
#TIME: 332.91
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 5.0701e-02 8.5162e-01 9.6071e-02 1.6031e-03
1919.29 6.2195e-02 8.5011e-01 8.6327e-02 1.3682e-03
2581.60 9.1690e-03 8.1978e-01 1.6676e-01 4.2898e-03
3084.17 6.3150e-03 7.4540e-01 2.4089e-01 7.3970e-03
3472.46 3.2579e-03 6.3098e-01 3.5237e-01 1.3399e-02
3909.64 2.6729e-03 5.5166e-01 4.2565e-01 2.0021e-02
4148.46 2.3772e-03 5.4662e-01 4.2984e-01 2.1166e-02
4670.75 2.7294e-03 5.7962e-01 3.9762e-01 2.0025e-02
4956.05 1.4043e-03 4.7527e-01 4.9724e-01 2.6086e-02
5258.79 7.6059e-04 3.7894e-01 5.8421e-01 3.6088e-02
5580.02 3.2268e-04 2.9019e-01 6.6394e-01 4.5547e-02
5920.87 1.3878e-04 2.3442e-01 7.1315e-01 5.2283e-02
6282.54 7.2581e-05 1.8499e-01 7.5448e-01 6.0456e-02
6666.30 6.4373e-05 1.7986e-01 7.5614e-01 6.3931e-02
7073.50 6.5723e-05 1.7665e-01 7.5728e-01 6.6000e-02
7505.58 5.6080e-05 1.6203e-01 7.6513e-01 7.2784e-02
7964.05 7.1895e-05 1.7213e-01 7.5372e-01 7.4079e-02
8450.53 1.3634e-04 2.1339e-01 7.1560e-01 7.0867e-02
8966.72 2.8402e-04 2.5875e-01 6.7721e-01 6.3753e-02
9514.44 5.5694e-04 3.0888e-01 6.3092e-01 5.9641e-02
10095.62 1.1850e-03 4.1167e-01 5.4030e-01 4.6847e-02
10712.30 2.3765e-03 4.9541e-01 4.6538e-01 3.6836e-02
11366.65 2.9109e-03 5.7096e-01 3.9655e-01 2.9578e-02
12061.10 4.2189e-03 6.1157e-01 3.5835e-01 2.5862e-02
12793.43 5.7672e-03 6.7014e-01 3.0426e-01 1.9838e-02
13528.61 8.2714e-03 6.8657e-01 2.8717e-01 1.7989e-02
14194.74 8.0240e-03 6.8880e-01 2.8552e-01 1.7665e-02
14757.77 8.9068e-03 6.6191e-01 3.0958e-01 1.9609e-02
15240.48 9.5509e-03 7.0223e-01 2.7226e-01 1.5960e-02
15646.99 9.8998e-03 7.4134e-01 2.3855e-01 1.0214e-02
15960.30 2.1497e-02 8.5153e-01 1.2412e-01 2.8498e-03
16187.41 2.0454e-02 8.7486e-01 1.0267e-01 2.0199e-03
16354.17 1.6215e-02 8.7979e-01 1.0217e-01 1.8286e-03
16484.18 1.5366e-02 8.7383e-01 1.0877e-01 2.0342e-03
16593.12 8.1038e-03 8.7471e-01 1.1470e-01 2.4794e-03
16691.99 9.7499e-03 8.1042e-01 1.7592e-01 3.9124e-03
16788.59 5.8687e-03 8.5819e-01 1.3260e-01 3.3388e-03
16888.37 9.6953e-03 8.0893e-01 1.7636e-01 5.0107e-03
16998.79 5.1220e-03 8.1287e-01 1.7661e-01 5.3958e-03
17146.37 3.1500e-03 8.0148e-01 1.8945e-01 5.9186e-03
17415.23 4.7562e-03 7.9424e-01 1.9377e-01 7.2397e-03
17888.12 1.7661e-03 7.2780e-01 2.6005e-01 1.0390e-02
18532.37 1.3615e-03 6.8152e-01 3.0286e-01 1.4257e-02
19260.76 1.2902e-03 6.4132e-01 3.3670e-01 2.0685e-02
20034.10 7.9816e-04 6.0950e-01 3.6339e-01 2.6317e-02
20838.00 6.8458e-04 5.1302e-01 4.4513e-01 4.1170e-02
21647.97 8.5085e-04 5.5390e-01 4.0049e-01 4.4765e-02
22447.94 6.6029e-04 4.3828e-01 4.9528e-01 6.5780e-02
23245.88 2.8271e-04 2.4937e-01 6.5049e-01 9.9855e-02
24052.47 5.3347e-04 2.8490e-01 6.0325e-01 1.1132e-01
24867.72 4.7845e-04 1.5167e-01 6.9882e-01 1.4902e-01
25698.86 2.2790e-04 7.5142e-02 7.4597e-01 1.7866e-01
26587.16 3.5388e-04 2.5562e-01 5.5971e-01 1.8431e-01
27637.54 2.5355e-04 2.1254e-01 5.6474e-01 2.2247e-01
28986.97 6.8274e-05 7.7913e-02 6.6046e-01 2.6156e-01
#TIME: 337.70
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 5.8769e-02 8.4931e-01 9.0469e-02 1.4528e-03
1919.29 6.1075e-02 8.5120e-01 8.6362e-02 1.3618e-03
2581.60 5.3452e-02 7.9585e-01 1.4733e-01 3.3769e-03
3084.17 6.1594e-03 7.4376e-01 2.4274e-01 7.3385e-03
3472.46 3.4320e-03 6.3777e-01 3.4569e-01 1.3105e-02
3909.64 2.2506e-03 5.4853e-01 4.2914e-01 2.0077e-02
4148.46 2.4640e-03 5.6859e-01 4.0848e-01 2.0461e-02
4670.75 3.0892e-03 5.7280e-01 4.0501e-01 1.9101e-02
4956.05 1.6391e-03 5.0369e-01 4.6877e-01 2.5906e-02
5258.79 8.4930e-04 3.9747e-01 5.6557e-01 3.6103e-02
5580.02 3.4423e-04 2.9809e-01 6.5647e-01 4.5102e-02
5920.87 1.4941e-04 2.4480e-01 7.0355e-01 5.1499e-02
6282.54 8.0497e-05 1.9310e-01 7.4635e-01 6.0465e-02
6666.30 6.9292e-05 1.8531e-01 7.5128e-01 6.3335e-02
7073.50 6.8668e-05 1.7605e-01 7.5761e-01 6.6270e-02
7505.58 6.2495e-05 1.7333e-01 7.5675e-01 6.9856e-02
7964.05 7.4830e-05 1.7858e-01 7.4607e-01 7.5274e-02
8450.53 1.4518e-04 2.1549e-01 7.1503e-01 6.9332e-02
8966.72 2.9565e-04 2.6158e-01 6.7406e-01 6.4072e-02
9514.44 5.6305e-04 3.2126e-01 6.2113e-01 5.7048e-02
10095.62 1.1209e-03 4.0523e-01 5.4683e-01 4.6825e-02
10712.30 1.9039e-03 5.0840e-01 4.5355e-01 3.6149e-02
11366.65 3.3764e-03 5.8992e-01 3.7916e-01 2.7548e-02
12061.10 5.3050e-03 6.4466e-01 3.2743e-01 2.2607e-02
12793.43 5.4303e-03 6.2748e-01 3.4493e-01 2.2160e-02
13528.61 8.6166e-03 6.6777e-01 3.0440e-01 1.9211e-02
14194.74 5.0203e-03 4.0763e-01 1.7586e-01 4.1149e-01
14757.77 5.7315e-03 6.3313e-01 3.3766e-01 2.3475e-02
15240.48 7.0875e-03 6.4381e-01 3.2678e-01 2.2326e-02
15646.99 1.1510e-02 7.4769e-01 2.2887e-01 1.1935e-02
15960.30 2.4200e-02 8.4219e-01 1.3071e-01 2.8960e-03
16187.41 2.7324e-02 8.6939e-01 1.0140e-01 1.8854e-03
16354.17 2.5398e-02 8.6829e-01 1.0452e-01 1.7978e-03
16484.18 1.4355e-02 8.8268e-01 1.0112e-01 1.8504e-03
16593.12 8.5654e-03 8.7447e-01 1.1454e-01 2.4239e-03
16691.99 6.4592e-03 8.6933e-01 1.2138e-01 2.8388e-03
16788.59 7.8664e-03 7.9663e-01 1.9112e-01 4.3877e-03
16888.37 9.5014e-03 7.9342e-01 1.9230e-01 4.7873e-03
16998.79 3.6841e-03 8.2631e-01 1.6537e-01 4.6367e-03
17146.37 7.2579e-03 8.2451e-01 1.6304e-01 5.1948e-03
17415.23 5.7870e-03 7.6483e-01 2.2205e-01 7.3366e-03
17888.12 2.2830e-03 7.3720e-01 2.4976e-01 1.0755e-02
18532.37 1.3175e-03 6.9997e-01 2.8542e-01 1.3293e-02
19260.76 1.0432e-03 6.5637e-01 3.2325e-01 1.9335e-02
20034.10 9.8968e-04 5.7800e-01 3.9386e-01 2.7144e-02
20838.00 6.2683e-04 5.1472e-01 4.4809e-01 3.6559e-02
21647.97 8.6506e-04 4.5225e-01 4.9982e-01 4.7059e-02
22447.94 8.6538e-04 4.0343e-01 5.3255e-01 6.3151e-02
23245.88 4.2687e-04 3.9179e-01 5.2491e-01 8.2867e-02
24052.47 3.8333e-04 3.6062e-01 5.3004e-01 1.0895e-01
24867.72 5.4506e-04 3.3902e-01 5.3087e-01 1.2956e-01
25698.86 2.3007e-04 1.9452e-01 5.1944e-01 2.8581e-01
26587.16 9.4158e-05 6.9249e-02 6.6347e-01 2.6718e-01
27637.54 2.1364e-04 2.0747e-01 5.8094e-01 2.1138e-01
28986.97 4.1382e-04 1.8192e-01 5.6533e-01 2.5233e-01
#TIME: 342.55
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.0324e-01 8.1064e-01 8.4737e-02 1.3868e-03
1919.29 7.2472e-02 8.4005e-01 8.6121e-02 1.3546e-03
2581.60 2.0581e-02 8.4356e-01 1.3285e-01 3.0079e-03
3084.17 6.3961e-03 7.4676e-01 2.3968e-01 7.1642e-03
3472.46 3.6767e-03 6.4944e-01 3.3448e-01 1.2400e-02
3909.64 2.5612e-03 5.4912e-01 4.2748e-01 2.0839e-02
4148.46 2.4555e-03 5.6891e-01 4.0878e-01 1.9858e-02
4670.75 2.7914e-03 5.9263e-01 3.8641e-01 1.8175e-02
4956.05 1.8426e-03 5.1507e-01 4.5903e-01 2.4067e-02
5258.79 7.7310e-04 3.8032e-01 5.8196e-01 3.6950e-02
5580.02 3.6725e-04 3.0699e-01 6.4849e-01 4.4147e-02
5920.87 1.5733e-04 2.3999e-01 7.0781e-01 5.2038e-02
6282.54 8.5010e-05 1.9751e-01 7.4373e-01 5.8682e-02
6666.30 7.6067e-05 1.8772e-01 7.4832e-01 6.3885e-02
7073.50 7.3702e-05 1.8270e-01 7.5176e-01 6.5464e-02
7505.58 6.3026e-05 1.6444e-01 7.6057e-01 7.4927e-02
7964.05 8.1088e-05 1.7944e-01 7.4689e-01 7.3589e-02
8450.53 1.4493e-04 2.0271e-01 7.2732e-01 6.9819e-02
8966.72 3.2981e-04 2.6992e-01 6.6603e-01 6.3720e-02
9514.44 5.8894e-04 3.3889e-01 6.0539e-01 5.5134e-02
10095.62 1.1730e-03 4.1670e-01 5.3551e-01 4.6611e-02
10712.30 2.0277e-03 5.0070e-01 4.6144e-01 3.5825e-02
11366.65 3.2264e-03 5.7261e-01 3.9552e-01 2.8642e-02
12061.10 4.2991e-03 6.3508e-01 3.3721e-01 2.3419e-02
12793.43 6.6271e-03 6.6122e-01 3.1237e-01 1.9779e-02
13528.61 8.4385e-03 6.6695e-01 3.0574e-01 1.8870e-02
14194.74 5.5725e-03 5.0030e-01 4.5631e-01 3.7815e-02
14757.77 6.9595e-03 5.9366e-01 3.7322e-01 2.6160e-02
15240.48 6.0297e-03 4.7121e-01 1.7114e-01 3.5162e-01
15646.99 1.1385e-02 8.2126e-01 1.6200e-01 5.3543e-03
15960.30 1.9632e-02 8.6623e-01 1.1185e-01 2.2848e-03
16187.41 1.8569e-02 8.8213e-01 9.7614e-02 1.6922e-03
16354.17 1.8081e-02 8.8052e-01 9.9714e-02 1.6899e-03
16484.18 1.4800e-02 8.7887e-01 1.0447e-01 1.8632e-03
16593.12 2.0158e-02 8.4979e-01 1.2739e-01 2.6680e-03
16691.99 8.6530e-03 8.6394e-01 1.2470e-01 2.7073e-03
16788.59 7.2471e-03 8.3896e-01 1.5016e-01 3.6390e-03
16888.37 5.5007e-03 8.3534e-01 1.5517e-01 3.9888e-03
16998.79 7.1267e-03 8.0526e-01 1.8244e-01 5.1639e-03
17146.37 6.2774e-03 8.0695e-01 1.8025e-01 6.5204e-03
17415.23 4.1638e-03 8.0724e-01 1.8225e-01 6.3435e-03
17888.12 2.2167e-03 7.6960e-01 2.1873e-01 9.4551e-03
18532.37 1.8296e-03 7.1870e-01 2.6691e-01 1.2565e-02
19260.76 1.3120e-03 6.8561e-01 2.9286e-01 2.0217e-02
20034.10 9.8038e-04 5.7005e-01 3.9828e-01 3.0689e-02
20838.00 9.2949e-04 5.9574e-01 3.7128e-01 3.2043e-02
