#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] v0 v1 v2 v3 v4 v5 v6 
16484.18 1.18e-04 1.00e+00 6.39e-08 4.08e-25 7.05e-32 3.26e-32 3.26e-32 
16593.12 1.18e-04 1.00e+00 1.72e-07 2.96e-24 2.55e-30 4.47e-25 4.64e-32 
16691.99 1.09e-04 1.00e+00 6.79e-08 4.48e-26 1.26e-31 3.06e-31 5.85e-32 
16788.59 1.01e-04 1.00e+00 6.51e-07 4.39e-24 1.51e-31 4.19e-26 6.97e-32 
16888.37 9.25e-05 1.00e+00 4.62e-08 4.04e-25 1.77e-31 8.18e-32 8.18e-32 
16998.79 7.56e-05 1.00e+00 1.04e-06 5.03e-23 7.22e-29 1.29e-21 9.68e-32 
17146.37 7.57e-05 1.00e+00 4.95e-08 3.98e-25 2.50e-31 1.16e-31 1.16e-31 
17415.23 5.32e-05 1.00e+00 7.66e-07 6.01e-24 5.57e-30 7.40e-27 1.45e-31 
17888.12 4.42e-05 1.00e+00 1.36e-06 1.53e-22 1.22e-27 4.15e-20 1.96e-31 
18532.37 3.21e-05 1.00e+00 4.25e-07 6.00e-25 5.01e-31 3.10e-26 2.32e-31 
19260.76 3.36e-05 1.00e+00 2.24e-06 2.29e-22 1.60e-28 5.31e-23 2.71e-31 
20034.10 2.36e-05 1.00e+00 7.30e-07 1.42e-24 3.95e-30 2.85e-22 3.29e-31 
20838.00 2.51e-05 1.00e+00 1.62e-06 8.21e-24 8.24e-31 3.37e-27 3.81e-31 
21647.97 4.93e-05 8.42e-01 1.58e-01 8.69e-23 2.36e-28 4.97e-21 3.97e-31 
22447.94 1.91e-05 1.00e+00 6.59e-05 2.29e-20 1.66e-26 2.28e-18 4.44e-31 
23245.88 1.78e-05 1.00e+00 4.11e-07 3.72e-22 1.11e-30 5.14e-31 5.14e-31 
24052.47 3.05e-05 9.82e-01 1.84e-02 6.00e-18 5.66e-24 1.12e-16 6.03e-31 
24867.72 1.61e-05 1.00e+00 6.76e-07 5.94e-23 1.58e-30 7.30e-31 7.30e-31 
25698.86 1.61e-05 1.00e+00 1.07e-04 7.78e-20 8.81e-23 2.83e-14 9.58e-31 
26587.16 2.29e-05 9.63e-01 3.66e-02 1.16e-17 4.38e-21 3.89e-13 1.44e-30 
27637.54 1.93e-05 1.00e+00 1.99e-05 1.10e-20 8.04e-26 2.55e-19 2.68e-30 
28986.97 2.10e-05 1.00e+00 2.59e-06 3.86e-20 1.44e-29 6.65e-30 6.65e-30 
#TIME: 36.98 
#NVEL: 67 
#vel_mid[km/s] v0 v1 v2 v3 v4 v5 v6 
440.10 6.28e-10 2.27e-03 9.98e-01 1.85e-06 1.66e-22 1.91e-30 8.42e-37 
999.11 8.23e-10 2.71e-03 9.97e-01 2.04e-06 1.20e-22 3.12e-30 8.42e-37 
1267.34 7.62e-10 2.54e-03 9.97e-01 1.43e-06 9.11e-23 1.13e-30 8.34e-37 
1514.05 7.29e-10 2.46e-03 9.98e-01 1.53e-06 1.15e-22 1.88e-30 1.48e-36 
1808.80 4.62e-10 1.80e-03 9.98e-01 3.00e-06 5.17e-22 2.16e-30 4.43e-36 
1919.29 3.57e-10 1.49e-03 9.99e-01 4.60e-06 1.27e-21 7.64e-30 5.88e-36 
2160.92 2.63e-10 1.19e-03 9.99e-01 1.24e-05 6.80e-21 1.60e-29 1.04e-35 
2292.92 2.08e-10 9.96e-04 9.98e-01 6.46e-04 9.44e-17 7.66e-26 8.99e-34 
2432.98 1.68e-10 8.30e-04 9.99e-01 8.78e-05 1.02e-19 8.68e-29 1.63e-35 
2581.60 1.59e-10 7.89e-04 9.99e-01 6.00e-05 5.62e-20 1.46e-28 1.75e-35 
2739.29 1.31e-10 6.56e-04 9.99e-01 1.19e-04 1.93e-19 1.02e-28 1.69e-35 
2906.62 1.31e-10 6.57e-04 9.98e-01 9.65e-04 4.29e-17 3.84e-27 1.54e-35 
3084.17 1.14e-10 5.89e-04 9.99e-01 6.03e-04 2.28e-17 1.62e-28 1.42e-35 
3272.56 1.02e-10 5.70e-04 9.98e-01 1.00e-03 6.35e-17 1.03e-27 1.31e-35 
3472.46 8.66e-11 5.32e-04 9.99e-01 6.13e-05 1.42e-19 2.82e-29 1.14e-35 
3684.57 7.66e-11 5.21e-04 9.99e-01 1.32e-04 4.15e-19 1.93e-27 1.84e-35 
3909.64 6.58e-11 5.19e-04 9.99e-01 8.49e-05 1.58e-19 1.89e-27 9.80e-35 
4148.46 6.80e-11 5.76e-04 9.99e-01 1.45e-05 2.58e-21 1.02e-28 7.26e-36 
4401.86 9.09e-11 7.20e-04 9.99e-01 8.91e-06 6.96e-22 6.74e-29 6.11e-36 
4670.75 1.33e-10 9.46e-04 9.99e-01 3.71e-06 1.26e-22 2.74e-29 5.55e-36 
4956.05 1.72e-10 1.15e-03 9.99e-01 3.32e-06 5.06e-23 3.86e-29 5.78e-36 
5258.79 1.96e-10 1.23e-03 9.99e-01 8.43e-05 2.90e-20 4.80e-28 6.36e-36 
5580.02 3.00e-10 1.69e-03 9.98e-01 5.81e-06 1.49e-23 1.89e-30 6.91e-36 
5920.87 4.51e-10 2.36e-03 9.98e-01 1.30e-06 1.10e-24 9.49e-30 7.60e-36 
6282.54 6.97e-10 3.58e-03 9.96e-01 1.80e-06 3.37e-25 2.60e-34 8.30e-36 
6666.30 1.21e-09 5.84e-03 9.94e-01 8.19e-07 2.64e-26 1.20e-32 8.66e-36 
7073.50 2.63e-09 1.08e-02 9.89e-01 1.09e-08 2.09e-29 3.85e-31 8.91e-36 
7505.58 6.18e-09 2.12e-02 9.79e-01 3.74e-09 4.05e-31 1.77e-31 9.49e-36 
7964.05 1.86e-08 4.89e-02 9.51e-01 2.02e-10 2.17e-32 1.76e-29 9.98e-36 
8450.53 6.34e-08 1.20e-01 8.80e-01 2.50e-11 9.34e-32 6.30e-27 1.02e-35 
8966.72 2.26e-07 2.84e-01 7.16e-01 1.31e-12 7.43e-32 7.67e-28 1.11e-35 
9514.44 7.30e-07 5.35e-01 4.65e-01 6.92e-15 2.21e-33 8.88e-30 1.31e-35 
10095.62 2.51e-06 9.16e-01 8.42e-02 7.56e-18 1.77e-33 1.71e-28 1.68e-35 
10712.30 5.87e-06 9.71e-01 2.85e-02 5.18e-20 3.76e-34 1.23e-28 2.45e-35 
11366.65 1.43e-05 9.96e-01 3.55e-03 1.03e-22 2.11e-33 1.46e-27 4.21e-35 
12061.10 3.34e-05 9.99e-01 9.40e-04 1.58e-25 2.96e-33 1.95e-26 8.29e-35 
12793.43 6.78e-05 1.00e+00 1.29e-05 1.15e-27 2.01e-32 1.22e-25 1.61e-34 
13528.61 9.10e-05 1.00e+00 1.19e-05 3.56e-27 4.13e-33 2.45e-27 3.10e-34 
14194.74 1.26e-04 1.00e+00 4.43e-07 1.65e-26 1.43e-32 1.79e-26 6.26e-34 
14757.77 1.12e-04 1.00e+00 1.80e-07 2.05e-28 2.82e-33 8.51e-33 1.31e-33 
15240.48 1.47e-04 1.00e+00 2.47e-07 3.97e-26 5.38e-33 1.98e-28 2.49e-33 
15646.99 1.36e-04 1.00e+00 8.93e-08 5.20e-28 9.56e-33 1.18e-32 4.43e-33 
15960.30 1.79e-04 1.00e+00 9.21e-08 1.84e-25 5.77e-32 3.05e-25 6.81e-33 
16187.41 1.66e-04 1.00e+00 1.57e-07 4.14e-25 1.84e-31 1.59e-27 1.22e-32 
16354.17 1.56e-04 1.00e+00 3.61e-08 2.75e-25 4.62e-32 7.29e-26 2.14e-32 
16484.18 9.91e-05 1.00e+00 1.77e-07 2.63e-24 4.49e-31 3.78e-24 3.48e-32 
16593.12 1.08e-04 1.00e+00 7.12e-08 6.93e-25 1.07e-31 4.95e-32 4.95e-32 
16691.99 9.22e-05 1.00e+00 7.18e-08 2.62e-24 1.35e-31 6.24e-32 6.24e-32 
16788.59 1.03e-04 1.00e+00 7.56e-08 3.88e-25 1.61e-31 3.37e-25 7.43e-32 
16888.37 9.78e-05 1.00e+00 5.06e-08 4.74e-24 1.19e-30 1.83e-23 8.72e-32 
16998.79 5.78e-05 1.00e+00 1.42e-07 7.86e-25 2.23e-31 1.03e-31 1.03e-31 
17146.37 6.80e-05 1.00e+00 4.76e-07 7.42e-23 9.80e-28 1.90e-20 1.23e-31 
17415.23 6.29e-05 1.00e+00 7.31e-07 1.12e-23 1.98e-29 2.63e-23 1.55e-31 
17888.12 3.94e-05 1.00e+00 1.70e-07 2.74e-24 4.50e-31 3.31e-30 2.08e-31 
18532.37 2.58e-05 1.00e+00 3.44e-07 2.52e-23 5.33e-31 2.47e-31 2.47e-31 
19260.76 2.89e-05 1.00e+00 3.14e-05 6.04e-22 6.76e-30 1.14e-24 2.88e-31 
20034.10 2.31e-05 1.00e+00 3.76e-07 4.04e-23 7.56e-31 3.50e-31 3.50e-31 
20838.00 1.98e-05 1.00e+00 1.52e-06 1.07e-22 1.29e-29 1.13e-21 4.06e-31 
21647.97 1.60e-05 1.00e+00 9.22e-07 8.60e-28 9.11e-31 4.22e-31 4.22e-31 
22447.94 1.41e-05 1.00e+00 6.89e-07 2.25e-24 1.02e-30 4.72e-31 4.72e-31 
23245.88 1.74e-05 1.00e+00 4.98e-07 3.92e-22 1.18e-30 5.46e-31 5.46e-31 
24052.47 1.82e-05 1.00e+00 4.36e-07 1.21e-26 1.38e-30 6.41e-31 6.41e-31 
24867.72 1.60e-05 1.00e+00 6.86e-07 8.00e-22 1.68e-30 7.76e-31 7.76e-31 
25698.86 1.55e-05 1.00e+00 1.08e-06 1.32e-23 2.20e-30 1.02e-30 1.02e-30 
26587.16 1.82e-05 1.00e+00 1.44e-04 6.41e-24 3.32e-30 1.54e-30 1.54e-30 
27637.54 2.33e-05 9.97e-01 2.60e-03 3.22e-19 7.27e-25 1.45e-20 2.85e-30 
28986.97 3.01e-05 1.00e+00 1.19e-04 4.19e-19 9.91e-25 4.20e-16 7.07e-30 
#TIME: 37.74 
#NVEL: 67 
#vel_mid[km/s] v0 v1 v2 v3 v4 v5 v6 
440.10 1.28e-09 3.71e-03 9.96e-01 7.42e-07 1.35e-23 1.71e-30 8.95e-37 
999.11 1.48e-09 4.19e-03 9.96e-01 5.10e-07 5.74e-24 9.91e-31 8.95e-37 
1267.34 1.41e-09 4.01e-03 9.96e-01 5.67e-07 7.84e-24 1.79e-30 8.87e-37 
1514.05 1.31e-09 3.81e-03 9.96e-01 7.36e-07 1.38e-23 4.39e-30 1.57e-36 
1808.80 8.83e-10 2.89e-03 9.97e-01 3.00e-06 1.17e-22 2.81e-29 4.71e-36 
1919.29 7.02e-10 2.47e-03 9.98e-01 2.70e-06 1.31e-22 1.84e-29 6.26e-36 
2160.92 5.10e-10 1.96e-03 9.98e-01 4.21e-06 3.11e-22 1.62e-29 1.11e-35 
2292.92 4.04e-10 1.68e-03 9.98e-01 4.55e-05 5.37e-21 2.94e-32 1.44e-35 
2432.98 3.12e-10 1.35e-03 9.99e-01 4.85e-06 8.85e-22 6.05e-30 1.74e-35 
2581.60 2.84e-10 1.29e-03 9.99e-01 2.35e-05 5.37e-21 7.84e-29 1.87e-35 
2739.29 2.48e-10 1.13e-03 9.99e-01 3.04e-04 1.43e-17 6.33e-26 5.46e-34 
2906.62 2.33e-10 1.07e-03 9.99e-01 2.96e-04 1.57e-17 3.01e-28 1.65e-35 
3084.17 2.06e-10 9.67e-04 9.99e-01 2.38e-05 6.69e-21 2.48e-31 1.52e-35 
3272.56 1.85e-10 9.16e-04 9.99e-01 1.53e-05 3.54e-21 4.89e-32 1.41e-35 
3472.46 1.65e-10 8.80e-04 9.99e-01 1.29e-05 2.50e-21 1.49e-29 1.23e-35 
3684.57 1.47e-10 8.66e-04 9.99e-01 1.05e-05 1.33e-21 2.50e-30 1.01e-35 
3909.64 1.25e-10 8.51e-04 9.99e-01 1.65e-05 1.08e-21 5.43e-30 8.87e-36 
4148.46 1.34e-10 9.53e-04 9.99e-01 9.93e-05 1.19e-19 3.34e-26 7.78e-36 
4401.86 1.68e-10 1.13e-03 9.99e-01 2.65e-06 4.22e-23 3.47e-29 6.55e-36 
4670.75 2.53e-10 1.54e-03 9.98e-01 1.43e-05 9.42e-22 3.62e-27 5.95e-36 
4956.05 3.23e-10 1.88e-03 9.98e-01 5.76e-05 1.00e-20 1.04e-25 1.70e-35 
5258.79 3.75e-10 2.10e-03 9.98e-01 8.42e-07 9.24e-25 1.96e-32 6.82e-36 
5580.02 5.62e-10 2.92e-03 9.97e-01 6.28e-06 2.75e-24 1.17e-28 7.42e-36 
5920.87 8.82e-10 4.39e-03 9.96e-01 4.43e-07 5.31e-26 3.14e-29 8.15e-36 
6282.54 1.49e-09 6.88e-03 9.93e-01 7.70e-06 1.33e-22 2.63e-25 2.44e-29 
6666.30 2.93e-09 1.18e-02 9.88e-01 6.26e-08 1.74e-28 4.13e-30 9.29e-36 
7073.50 6.96e-09 2.27e-02 9.77e-01 1.52e-09 2.93e-31 8.17e-30 9.56e-36 
7505.58 1.72e-08 4.63e-02 9.54e-01 8.06e-10 1.12e-31 1.67e-28 1.02e-35 
7964.05 4.53e-08 9.46e-02 9.05e-01 2.54e-11 4.56e-32 1.30e-27 1.07e-35 
8450.53 1.65e-07 2.32e-01 7.68e-01 2.63e-12 2.33e-32 1.41e-28 1.09e-35 
8966.72 5.77e-07 5.08e-01 4.92e-01 8.77e-14 9.75e-33 6.74e-29 1.19e-35 
9514.44 1.30e-06 6.59e-01 3.41e-01 3.74e-15 5.79e-32 1.31e-26 1.41e-35 
10095.62 3.84e-06 9.28e-01 7.20e-02 1.36e-18 1.08e-32 2.88e-27 1.80e-35 
10712.30 8.34e-06 8.83e-01 1.17e-01 6.04e-20 4.16e-32 5.50e-26 2.63e-35 
11366.65 2.43e-05 9.98e-01 1.79e-03 3.85e-24 7.73e-34 2.28e-28 4.52e-35 
12061.10 5.55e-05 9.98e-01 1.77e-03 9.60e-23 7.54e-30 2.62e-24 8.89e-35 
12793.43 9.84e-05 1.00e+00 2.67e-06 6.19e-28 3.65e-33 3.47e-28 1.73e-34 
13528.61 1.38e-04 1.00e+00 9.46e-07 5.36e-28 7.17e-34 1.30e-28 3.32e-34 
14194.74 1.32e-04 1.00e+00 1.42e-07 5.65e-27 2.13e-33 1.66e-27 6.70e-34 
14757.77 1.06e-04 1.00e+00 1.45e-07 3.36e-26 1.60e-30 1.47e-23 1.40e-33 
15240.48 1.46e-04 1.00e+00 2.50e-07 7.42e-26 2.13e-32 1.81e-25 2.67e-33 
15646.99 1.41e-04 1.00e+00 2.09e-07 2.49e-25 4.05e-30 2.80e-23 4.74e-33 
15960.30 2.16e-04 1.00e+00 1.73e-07 2.49e-25 1.57e-32 7.50e-27 7.29e-33 
16187.41 1.89e-04 1.00e+00 5.66e-08 1.00e-25 2.83e-32 6.56e-27 1.31e-32 
16354.17 1.68e-04 1.00e+00 4.16e-08 5.92e-25 4.94e-32 2.29e-32 2.29e-32 
16484.18 1.96e-04 1.00e+00 4.14e-05 1.95e-22 1.02e-29 1.18e-23 3.72e-32 
16593.12 1.45e-04 1.00e+00 8.72e-08 2.04e-24 2.24e-31 2.16e-24 5.29e-32 
16691.99 9.71e-05 1.00e+00 1.13e-07 3.90e-24 3.82e-31 4.37e-24 6.66e-32 
16788.59 1.18e-04 1.00e+00 4.20e-08 1.85e-24 1.71e-31 7.93e-32 7.93e-32 
16888.37 7.40e-05 1.00e+00 1.43e-07 1.25e-23 1.59e-30 3.64e-24 9.29e-32 
16998.79 5.91e-05 1.00e+00 1.67e-07 6.84e-24 2.37e-31 1.10e-31 1.10e-31 
17146.37 7.29e-05 1.00e+00 7.72e-08 1.28e-24 2.84e-31 1.31e-31 1.31e-31 
17415.23 6.83e-05 1.00e+00 6.59e-06 9.45e-23 4.54e-28 1.49e-22 1.65e-31 
17888.12 4.03e-05 1.00e+00 4.48e-07 5.75e-23 1.37e-28 4.14e-21 2.22e-31 
18532.37 3.90e-05 1.00e+00 2.08e-05 1.76e-21 1.03e-27 3.47e-20 2.62e-31 
19260.76 3.35e-05 1.00e+00 2.78e-07 4.07e-25 6.61e-31 3.06e-31 3.06e-31 
20034.10 2.38e-05 1.00e+00 9.64e-07 2.00e-22 1.11e-28 7.14e-21 3.72e-31 
20838.00 2.48e-05 1.00e+00 2.06e-06 1.61e-22 1.26e-28 7.24e-22 4.31e-31 
21647.97 1.59e-05 1.00e+00 2.73e-06 4.49e-22 5.36e-23 5.58e-15 4.48e-31 
22447.94 2.06e-05 1.00e+00 3.42e-07 1.09e-22 1.08e-30 5.02e-31 5.02e-31 
23245.88 1.46e-05 1.00e+00 2.05e-06 1.38e-21 2.80e-28 5.04e-20 5.81e-31 
24052.47 2.67e-05 3.90e-01 6.10e-01 1.30e-16 7.41e-19 3.10e-11 6.81e-31 
24867.72 1.99e-05 1.00e+00 4.32e-07 5.07e-22 1.78e-30 8.26e-31 8.26e-31 
25698.86 2.15e-05 1.00e+00 3.70e-04 3.11e-19 2.72e-24 7.13e-16 1.08e-30 
26587.16 1.95e-05 1.00e+00 4.07e-06 6.99e-23 5.95e-27 2.90e-18 1.63e-30 
27637.54 1.93e-05 1.00e+00 1.65e-04 2.13e-22 3.55e-29 1.06e-25 3.03e-30 
28986.97 1.80e-05 5.38e-01 4.62e-01 1.19e-17 4.15e-25 8.09e-22 7.52e-30 
#TIME: 38.53 
#NVEL: 67 
#vel_mid[km/s] v0 v1 v2 v3 v4 v5 v6 
440.10 2.56e-09 6.24e-03 9.94e-01 2.23e-07 6.87e-25 1.04e-30 9.52e-37 
999.11 2.30e-09 5.90e-03 9.94e-01 2.43e-07 1.07e-24 3.88e-30 9.52e-37 
1267.34 2.41e-09 6.03e-03 9.94e-01 2.65e-07 8.73e-25 2.28e-30 9.44e-37 
1514.05 2.61e-09 6.27e-03 9.94e-01 2.88e-06 1.14e-23 2.88e-29 1.67e-36 
1808.80 1.77e-09 4.85e-03 9.95e-01 4.71e-07 2.81e-24 2.83e-30 5.01e-36 
1919.29 1.36e-09 4.05e-03 9.96e-01 4.84e-07 4.42e-24 5.73e-30 6.66e-36 
2160.92 1.07e-09 3.40e-03 9.97e-01 1.10e-06 1.60e-23 1.68e-29 1.18e-35 
2292.92 8.40e-10 2.98e-03 9.97e-01 7.40e-06 1.52e-22 1.36e-29 5.39e-35 
2432.98 6.62e-10 2.59e-03 9.97e-01 1.21e-06 2.90e-23 2.14e-29 1.86e-35 
2581.60 5.26e-10 2.11e-03 9.98e-01 3.42e-06 1.12e-22 1.58e-29 2.00e-35 
2739.29 4.80e-10 1.98e-03 9.98e-01 1.16e-05 5.18e-22 2.83e-32 1.93e-35 
2906.62 4.17e-10 1.74e-03 9.98e-01 1.62e-05 8.32e-22 4.09e-32 1.77e-35 
3084.17 3.73e-10 1.62e-03 9.98e-01 1.94e-05 8.74e-22 1.04e-28 1.06e-34 
3272.56 3.49e-10 1.60e-03 9.98e-01 7.19e-06 3.20e-22 7.45e-29 6.72e-35 
3472.46 2.98e-10 1.43e-03 9.98e-01 5.68e-04 2.57e-17 8.31e-24 3.75e-32 
3684.57 2.81e-10 1.45e-03 9.99e-01 8.55e-06 1.86e-22 1.03e-28 1.09e-35 
3909.64 2.31e-10 1.34e-03 9.99e-01 3.01e-06 4.20e-23 2.96e-29 9.52e-36 
4148.46 2.41e-10 1.47e-03 9.99e-01 1.39e-06 9.86e-24 5.86e-32 8.35e-36 
4401.86 3.39e-10 1.94e-03 9.98e-01 1.76e-06 6.23e-24 8.11e-29 7.03e-36 
4670.75 4.90e-10 2.56e-03 9.97e-01 6.22e-07 5.94e-25 2.95e-31 6.39e-36 
4956.05 6.23e-10 3.16e-03 9.97e-01 6.06e-07 3.45e-25 1.71e-32 6.65e-36 
5258.79 7.37e-10 3.72e-03 9.96e-01 7.57e-07 1.43e-25 8.91e-29 2.35e-35 
5580.02 1.15e-09 5.43e-03 9.95e-01 2.30e-07 8.84e-27 1.88e-30 7.96e-36 
5920.87 1.97e-09 8.50e-03 9.91e-01 9.62e-07 9.30e-27 1.05e-28 8.74e-36 
6282.54 3.46e-09 1.31e-02 9.87e-01 3.86e-08 7.25e-29 3.34e-34 9.55e-36 
6666.30 7.41e-09 2.34e-02 9.77e-01 1.37e-09 1.84e-31 6.23e-31 9.97e-36 
7073.50 1.80e-08 4.61e-02 9.54e-01 3.39e-09 1.06e-30 2.06e-27 1.03e-35 
7505.58 4.20e-08 8.85e-02 9.11e-01 2.56e-11 1.16e-32 6.31e-29 1.09e-35 
7964.05 1.32e-07 2.08e-01 7.92e-01 4.96e-12 5.05e-32 6.82e-28 1.15e-35 
8450.53 3.95e-07 3.95e-01 6.05e-01 8.06e-14 4.86e-33 1.11e-28 1.17e-35 
8966.72 1.17e-06 7.19e-01 2.81e-01 9.80e-16 1.18e-33 5.77e-29 1.27e-35 
9514.44 2.60e-06 9.05e-01 9.54e-02 1.62e-17 3.32e-34 2.60e-30 1.51e-35 
10095.62 6.08e-06 9.67e-01 3.30e-02 2.31e-19 6.63e-33 2.55e-28 1.93e-35 
10712.30 1.47e-05 9.57e-01 4.26e-02 1.78e-21 6.35e-34 6.49e-30 2.82e-35 
11366.65 3.93e-05 9.86e-01 1.39e-02 4.35e-24 1.35e-32 9.41e-27 4.84e-35 
12061.10 8.37e-05 1.00e+00 6.04e-05 1.90e-28 2.08e-34 9.53e-35 9.53e-35 
12793.43 1.47e-04 1.00e+00 7.52e-06 8.20e-27 2.64e-32 1.33e-26 1.85e-34 
13528.61 1.81e-04 1.00e+00 9.26e-08 6.67e-28 1.03e-33 6.10e-27 3.56e-34 
14194.74 1.70e-04 1.00e+00 4.61e-08 5.83e-27 1.55e-33 2.81e-27 7.18e-34 
14757.77 1.40e-04 1.00e+00 3.16e-07 8.38e-26 2.15e-32 3.20e-28 1.50e-33 
15240.48 1.36e-04 1.00e+00 1.30e-07 4.42e-26 1.14e-32 2.81e-26 2.86e-33 
15646.99 1.46e-04 1.00e+00 9.27e-08 5.93e-26 1.10e-32 1.16e-28 5.07e-33 
15960.30 1.69e-04 1.00e+00 5.24e-08 4.86e-26 1.68e-32 1.78e-27 7.80e-33 
16187.41 2.12e-04 1.00e+00 4.94e-07 2.05e-24 6.03e-32 3.05e-25 1.40e-32 
16354.17 2.33e-04 1.00e+00 6.75e-06 7.69e-23 2.73e-31 1.60e-24 2.44e-32 
16484.18 1.51e-04 1.00e+00 3.25e-06 6.51e-26 8.58e-32 1.38e-30 3.97e-32 
16593.12 1.90e-04 9.99e-01 5.04e-04 8.52e-21 5.79e-29 2.32e-22 5.64e-32 
16691.99 1.31e-04 1.00e+00 2.84e-08 6.38e-25 1.53e-31 7.10e-32 7.10e-32 
16788.59 1.12e-04 1.00e+00 4.68e-08 3.79e-24 1.83e-31 1.78e-24 8.45e-32 
16888.37 9.84e-05 1.00e+00 5.30e-07 1.63e-23 6.65e-30 1.13e-23 9.90e-32 
16998.79 1.03e-04 1.00e+00 3.16e-08 1.09e-24 2.53e-31 1.17e-31 1.17e-31 
17146.37 8.48e-05 1.00e+00 5.37e-08 5.45e-24 3.02e-31 1.40e-31 1.40e-31 
17415.23 7.25e-05 1.00e+00 5.18e-08 9.38e-26 3.79e-31 1.75e-31 1.75e-31 
17888.12 5.68e-05 1.00e+00 1.19e-06 5.26e-23 3.69e-30 3.24e-25 2.36e-31 
18532.37 3.97e-05 9.98e-01 2.17e-03 3.05e-21 4.16e-28 7.22e-24 2.79e-31 
19260.76 8.19e-05 9.98e-01 2.07e-03 9.87e-20 6.30e-25 7.57e-18 3.26e-31 
20034.10 3.84e-05 1.00e+00 1.20e-05 8.90e-22 4.49e-29 1.77e-23 3.95e-31 
20838.00 2.99e-05 1.00e+00 1.84e-05 9.71e-22 1.43e-29 7.64e-24 4.59e-31 
21647.97 2.66e-05 1.00e+00 1.04e-04 5.23e-21 4.54e-27 7.21e-27 4.77e-31 
22447.94 2.93e-05 1.00e+00 4.08e-04 2.20e-19 2.69e-25 2.84e-17 5.34e-31 
23245.88 2.79e-05 9.50e-01 4.96e-02 3.51e-18 1.43e-25 4.50e-20 6.18e-31 
24052.47 1.63e-05 1.00e+00 8.66e-07 7.26e-28 1.57e-30 7.25e-31 7.25e-31 
24867.72 1.66e-05 1.00e+00 7.59e-06 1.35e-20 5.34e-27 1.45e-18 8.78e-31 
25698.86 1.86e-05 1.00e+00 4.90e-05 1.38e-22 2.61e-30 6.33e-28 1.15e-30 
26587.16 2.68e-05 9.67e-01 3.28e-02 3.37e-18 1.20e-22 5.07e-18 1.74e-30 
27637.54 2.52e-05 1.00e+00 1.55e-04 3.19e-21 7.93e-25 4.87e-17 3.22e-30 
28986.97 2.51e-05 1.00e+00 1.08e-04 2.23e-24 1.73e-29 2.60e-28 7.99e-30 
#TIME: 39.32 
#NVEL: 67 
#vel_mid[km/s] v0 v1 v2 v3 v4 v5 v6 
440.10 3.83e-09 8.65e-03 9.91e-01 8.70e-08 7.52e-26 2.26e-30 1.01e-36 
999.11 3.96e-09 8.68e-03 9.91e-01 1.50e-07 1.75e-25 3.34e-30 1.01e-36 
1267.34 4.18e-09 8.99e-03 9.91e-01 1.74e-07 1.45e-25 3.32e-30 1.00e-36 
1514.05 4.34e-09 9.14e-03 9.91e-01 1.11e-07 1.02e-25 3.13e-31 1.78e-36 
1808.80 3.30e-09 7.66e-03 9.92e-01 1.53e-07 1.75e-25 7.09e-30 5.33e-36 
1919.29 2.65e-09 6.46e-03 9.94e-01 1.84e-07 3.41e-25 1.24e-29 7.08e-36 
2160.92 2.08e-09 5.66e-03 9.94e-01 2.26e-07 5.69e-25 1.11e-29 1.25e-35 
2292.92 1.77e-09 5.12e-03 9.95e-01 4.89e-07 1.42e-24 4.17e-30 1.64e-35 
2432.98 1.31e-09 4.22e-03 9.96e-01 1.35e-06 6.15e-24 1.29e-28 1.98e-35 
2581.60 1.12e-09 3.77e-03 9.96e-01 1.57e-06 1.11e-23 6.96e-29 2.14e-35 
2739.29 1.03e-09 3.65e-03 9.96e-01 1.20e-06 6.18e-24 8.57e-30 2.07e-35 
2906.62 8.62e-10 3.17e-03 9.97e-01 1.54e-06 1.17e-23 1.01e-29 1.89e-35 
3084.17 8.38e-10 3.24e-03 9.97e-01 1.11e-06 5.78e-24 4.75e-30 1.75e-35 
3272.56 6.38e-10 2.64e-03 9.97e-01 5.24e-06 4.14e-23 9.96e-29 1.62e-35 
3472.46 5.90e-10 2.56e-03 9.97e-01 8.69e-07 3.68e-24 1.07e-34 1.41e-35 
