#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    3.658462E+04   1.0000E-099   9.9998E-001   2.1139E-005   3.1233E-024
    3.762248E+04   1.0000E-099   9.9997E-001   3.3959E-005   1.1619E-023
    3.867668E+04   1.0000E-099   9.9995E-001   5.3498E-005   3.3079E-023
    3.975213E+04   1.0000E-099   9.9992E-001   8.3982E-005   7.7319E-023
    4.084453E+04   1.0000E-099   9.9987E-001   1.3227E-004   1.5725E-022
    4.195824E+04   1.0000E-099   9.9980E-001   2.0440E-004   2.7880E-022
    4.309818E+04   1.0000E-099   9.9970E-001   3.0259E-004   4.3850E-022
    4.426979E+04   1.0000E-099   9.9958E-001   4.2220E-004   6.1349E-022
    4.547749E+04   1.0000E-099   9.9945E-001   5.5134E-004   7.8259E-022
    4.672340E+04   1.0000E-099   9.9932E-001   6.7647E-004   9.3773E-022
    4.800748E+04   1.0000E-099   9.9921E-001   7.8975E-004   1.0825E-021
    4.932825E+04   1.0000E-099   9.9911E-001   8.9022E-004   1.2237E-021
    5.068335E+04   1.0000E-099   9.9901E-001   9.8543E-004   1.3763E-021
    5.207013E+04   1.0000E-099   9.9892E-001   1.0824E-003   1.5483E-021
    5.348629E+04   1.0000E-099   9.9882E-001   1.1824E-003   1.7323E-021
    5.492827E+04   1.0000E-099   9.9874E-001   1.2588E-003   1.8769E-021
    5.639439E+04   1.0000E-099   9.9870E-001   1.2992E-003   1.9524E-021
    5.787868E+04   1.0000E-099   9.9871E-001   1.2904E-003   1.9342E-021
    5.937786E+04   1.0000E-099   9.9876E-001   1.2411E-003   1.8388E-021
    6.087934E+04   1.0000E-099   9.9885E-001   1.1534E-003   1.6753E-021
    6.237552E+04   1.0000E-099   9.9897E-001   1.0309E-003   1.4562E-021
    6.384322E+04   1.0000E-099   9.9911E-001   8.8865E-004   1.2115E-021
    6.526864E+04   1.0000E-099   9.9926E-001   7.4412E-004   9.7254E-022
    6.661842E+04   1.0000E-099   9.9938E-001   6.1871E-004   7.7253E-022
    6.787517E+04   1.0000E-099   9.9948E-001   5.1691E-004   6.1280E-022
    6.900452E+04   1.0000E-099   9.9956E-001   4.3925E-004   4.7872E-022
    6.951650E+04   1.0000E-099   9.9960E-001   3.9785E-004   3.8890E-022
    6.977391E+04   1.0000E-099   9.9963E-001   3.7409E-004   3.2468E-022
    6.990298E+04   1.0000E-099   9.9964E-001   3.5813E-004   2.7007E-022
    6.996760E+04   1.0000E-099   9.9965E-001   3.4785E-004   2.2934E-022
    6.999832E+04   1.0000E-099   9.9966E-001   3.4098E-004   2.0090E-022
    6.999993E+04   1.0000E-099   9.9966E-001   3.4020E-004   1.9772E-022
#TIME:     0.806
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    8.484664E+02   1.0000E-099   9.5542E-014   3.0438E-006   1.0000E+000
    8.540175E+02   1.0000E-099   9.5542E-014   3.0438E-006   1.0000E+000
    8.708899E+02   1.0000E-099   9.5543E-014   3.0438E-006   1.0000E+000
    9.056412E+02   1.0000E-099   9.5545E-014   3.0438E-006   1.0000E+000
    9.639886E+02   1.0000E-099   9.5556E-014   3.0440E-006   1.0000E+000
    1.024912E+03   1.0000E-099   9.5579E-014   3.0444E-006   1.0000E+000
    1.089687E+03   1.0000E-099   9.5314E-014   3.0402E-006   1.0000E+000
    1.158556E+03   1.0000E-099   9.3895E-014   3.0167E-006   1.0000E+000
    1.231778E+03   1.0000E-099   8.7780E-014   2.9117E-006   1.0000E+000
    1.309627E+03   1.0000E-099   7.0124E-014   2.5850E-006   1.0000E+000
    1.392396E+03   1.0000E-099   4.4658E-014   2.0398E-006   1.0000E+000
    1.480396E+03   1.0000E-099   3.1212E-014   1.6922E-006   1.0000E+000
    1.573958E+03   1.0000E-099   2.5054E-014   1.5106E-006   1.0000E+000
    1.673433E+03   1.0000E-099   1.8722E-014   1.3003E-006   1.0000E+000
    1.779195E+03   1.0000E-099   1.3079E-014   1.0823E-006   1.0000E+000
    1.891642E+03   1.0000E-099   8.9657E-015   8.9339E-007   1.0000E+000
    2.011195E+03   1.0000E-099   6.2479E-015   7.4367E-007   1.0000E+000
    2.138303E+03   1.0000E-099   4.2231E-015   6.0999E-007   1.0000E+000
    2.273445E+03   1.0000E-099   2.8762E-015   5.0244E-007   1.0000E+000
    2.417128E+03   1.0000E-099   2.0232E-015   4.2087E-007   1.0000E+000
    2.569892E+03   1.0000E-099   1.5357E-015   3.6642E-007   1.0000E+000
    2.732311E+03   1.0000E-099   1.2791E-015   3.3434E-007   1.0000E+000
    2.904995E+03   1.0000E-099   1.1760E-015   3.2068E-007   1.0000E+000
    3.088592E+03   1.0000E-099   1.2276E-015   3.2798E-007   1.0000E+000
    3.283793E+03   1.0000E-099   1.4653E-015   3.5935E-007   1.0000E+000
    3.491331E+03   1.0000E-099   2.4068E-015   4.6398E-007   1.0000E+000
    3.711985E+03   1.0000E-099   5.6835E-015   7.1825E-007   1.0000E+000
    3.946585E+03   1.0000E-099   1.1914E-014   1.0465E-006   1.0000E+000
    4.196011E+03   1.0000E-099   2.0733E-014   1.4373E-006   1.0000E+000
    4.461202E+03   1.0000E-099   3.5361E-014   1.9373E-006   1.0000E+000
    4.743153E+03   1.0000E-099   3.9351E-014   2.0648E-006   1.0000E+000
    5.042923E+03   1.0000E-099   3.2982E-014   1.8861E-006   1.0000E+000
    5.361639E+03   1.0000E-099   2.6885E-014   1.6977E-006   1.0000E+000
    5.700497E+03   1.0000E-099   2.3666E-014   1.5940E-006   1.0000E+000
    6.060772E+03   1.0000E-099   2.3480E-014   1.5929E-006   1.0000E+000
    6.443817E+03   1.0000E-099   2.6259E-014   1.7005E-006   1.0000E+000
    6.851070E+03   1.0000E-099   3.2285E-014   1.9142E-006   1.0000E+000
    7.284062E+03   1.0000E-099   4.2752E-014   2.2407E-006   1.0000E+000
    7.744419E+03   1.0000E-099   6.1609E-014   2.7517E-006   1.0000E+000
    8.233871E+03   1.0000E-099   1.0718E-013   3.7553E-006   1.0000E+000
    8.754256E+03   1.0000E-099   3.6927E-013   7.5912E-006   9.9999E-001
    9.307531E+03   1.0000E-099   6.8712E-012   4.0789E-005   9.9996E-001
    9.857056E+03   1.0000E-099   1.1497E-009   8.9409E-004   9.9911E-001
    1.026219E+04   1.0000E-099   2.3888E-007   2.7268E-002   9.7273E-001
    1.066046E+04   1.0000E-099   5.8093E-005   6.9958E-001   3.0036E-001
    1.108456E+04   1.0000E-099   5.5031E-003   9.9440E-001   9.8709E-005
    1.145920E+04   1.0000E-099   1.7444E-001   8.2556E-001   4.9018E-008
    1.170019E+04   1.0000E-099   5.0257E-001   4.9743E-001   1.6778E-009
    1.184807E+04   1.0000E-099   6.8371E-001   3.1629E-001   2.0600E-010
    1.194895E+04   1.0000E-099   8.3250E-001   1.6750E-001   1.4222E-011
    1.202846E+04   1.0000E-099   9.3246E-001   6.7539E-002   3.7480E-013
    1.209713E+04   1.0000E-099   9.7316E-001   2.6840E-002   1.0934E-014
    1.216131E+04   1.0000E-099   9.8757E-001   1.2427E-002   6.2787E-016
    1.222467E+04   1.0000E-099   9.9346E-001   6.5417E-003   6.1920E-017
    1.229131E+04   1.0000E-099   9.9632E-001   3.6756E-003   8.0657E-018
    1.236339E+04   1.0000E-099   9.9785E-001   2.1471E-003   1.2394E-018
    1.245100E+04   1.0000E-099   9.9878E-001   1.2184E-003   1.7547E-019
    1.259630E+04   1.0000E-099   9.9945E-001   5.5031E-004   1.1492E-020
    1.288977E+04   1.0000E-099   9.9985E-001   1.5187E-004   1.4498E-022
    1.326716E+04   1.0000E-099   9.9996E-001   3.8106E-005   2.2186E-024
    1.368028E+04   1.0000E-099   9.9999E-001   9.5752E-006   1.9957E-025
    1.412000E+04   1.0000E-099   1.0000E+000   2.3811E-006   2.6520E-026
    1.458947E+04   1.0000E-099   1.0000E+000   5.7279E-007   1.9880E-027
    1.507487E+04   1.0000E-099   1.0000E+000   1.1760E-007   5.8632E-029
    1.554368E+04   1.0000E-099   1.0000E+000   2.5530E-008   1.8661E-030
    1.599734E+04   1.0000E-099   1.0000E+000   8.4475E-009   9.8996E-032
    1.645628E+04   1.0000E-099   1.0000E+000   3.5983E-009   6.6794E-033
    1.692588E+04   1.0000E-099   1.0000E+000   1.6436E-009   5.5888E-034
    1.740008E+04   1.0000E-099   1.0000E+000   1.0973E-009   8.2965E-035
    1.790650E+04   1.0000E-099   1.0000E+000   1.3230E-009   2.8104E-035
    1.855795E+04   1.0000E-099   1.0000E+000   2.0827E-009   1.1852E-035
    1.953644E+04   1.0000E-099   1.0000E+000   3.4455E-009   2.5347E-035
    2.077905E+04   1.0000E-099   1.0000E+000   7.8071E-009   5.6478E-034
    2.209229E+04   1.0000E-099   1.0000E+000   1.3768E-008   7.7047E-033
    2.348854E+04   1.0000E-099   1.0000E+000   2.6593E-008   6.4972E-032
    2.497303E+04   1.0000E-099   1.0000E+000   6.5866E-008   4.1784E-031
    2.655134E+04   1.0000E-099   1.0000E+000   1.4229E-007   1.5209E-030
    2.823401E+04   1.0000E-099   1.0000E+000   4.7990E-007   1.6588E-029
    2.993365E+04   1.0000E-099   1.0000E+000   1.2967E-006   2.1141E-028
    3.153760E+04   1.0000E-099   1.0000E+000   2.1415E-006   1.3197E-027
    3.299099E+04   1.0000E-099   1.0000E+000   2.5022E-006   4.1041E-027
    3.426462E+04   1.0000E-099   1.0000E+000   3.0317E-006   1.5025E-026
    3.540831E+04   1.0000E-099   1.0000E+000   4.4462E-006   8.2224E-026
    3.648732E+04   1.0000E-099   9.9999E-001   7.3520E-006   4.9688E-025
    3.755144E+04   1.0000E-099   9.9999E-001   1.2551E-005   2.5963E-024
    3.862706E+04   1.0000E-099   9.9998E-001   2.1103E-005   9.9763E-024
    3.971922E+04   1.0000E-099   9.9996E-001   3.6244E-005   3.0092E-023
    4.082638E+04   1.0000E-099   9.9994E-001   6.4599E-005   7.6183E-023
    4.195195E+04   1.0000E-099   9.9989E-001   1.1484E-004   1.6193E-022
    4.310219E+04   1.0000E-099   9.9981E-001   1.9443E-004   2.9434E-022
    4.428215E+04   1.0000E-099   9.9970E-001   3.0420E-004   4.6024E-022
    4.549618E+04   1.0000E-099   9.9956E-001   4.3511E-004   6.3810E-022
    4.674647E+04   1.0000E-099   9.9943E-001   5.7269E-004   8.1360E-022
    4.803285E+04   1.0000E-099   9.9930E-001   7.0407E-004   9.8233E-022
    4.935417E+04   1.0000E-099   9.9918E-001   8.2316E-004   1.1460E-021
    5.070872E+04   1.0000E-099   9.9907E-001   9.3461E-004   1.3171E-021
    5.209387E+04   1.0000E-099   9.9896E-001   1.0445E-003   1.5035E-021
    5.350827E+04   1.0000E-099   9.9885E-001   1.1543E-003   1.6985E-021
    5.494800E+04   1.0000E-099   9.9876E-001   1.2383E-003   1.8517E-021
    5.641221E+04   1.0000E-099   9.9872E-001   1.2844E-003   1.9339E-021
    5.789415E+04   1.0000E-099   9.9872E-001   1.2800E-003   1.9209E-021
    5.939153E+04   1.0000E-099   9.9877E-001   1.2338E-003   1.8293E-021
    6.089052E+04   1.0000E-099   9.9885E-001   1.1483E-003   1.6687E-021
    6.238510E+04   1.0000E-099   9.9897E-001   1.0274E-003   1.4515E-021
    6.385045E+04   1.0000E-099   9.9911E-001   8.8631E-004   1.2084E-021
    6.527461E+04   1.0000E-099   9.9926E-001   7.4257E-004   9.7054E-022
    6.662249E+04   1.0000E-099   9.9938E-001   6.1777E-004   7.7135E-022
    6.787764E+04   1.0000E-099   9.9948E-001   5.1635E-004   6.1212E-022
    6.900561E+04   1.0000E-099   9.9956E-001   4.3892E-004   4.7831E-022
    6.951703E+04   1.0000E-099   9.9960E-001   3.9761E-004   3.8862E-022
    6.977416E+04   1.0000E-099   9.9963E-001   3.7389E-004   3.2446E-022
    6.990309E+04   1.0000E-099   9.9964E-001   3.5795E-004   2.6990E-022
    6.996763E+04   1.0000E-099   9.9965E-001   3.4769E-004   2.2922E-022
    6.999832E+04   1.0000E-099   9.9966E-001   3.4083E-004   2.0082E-022
    6.999993E+04   1.0000E-099   9.9966E-001   3.4005E-004   1.9764E-022
#TIME:     0.887
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    8.484664E+02   1.0000E-099   8.4016E-014   2.8853E-006   1.0000E+000
    8.550285E+02   1.0000E-099   8.4016E-014   2.8853E-006   1.0000E+000
    8.750210E+02   1.0000E-099   8.4016E-014   2.8853E-006   1.0000E+000
    9.164194E+02   1.0000E-099   8.4017E-014   2.8853E-006   1.0000E+000
    9.788524E+02   1.0000E-099   8.4016E-014   2.8853E-006   1.0000E+000
    1.040712E+03   1.0000E-099   8.3939E-014   2.8839E-006   1.0000E+000
    1.106486E+03   1.0000E-099   8.3199E-014   2.8708E-006   1.0000E+000
    1.176417E+03   1.0000E-099   8.0160E-014   2.8153E-006   1.0000E+000
    1.250767E+03   1.0000E-099   7.0315E-014   2.6265E-006   1.0000E+000
    1.329816E+03   1.0000E-099   5.2134E-014   2.2401E-006   1.0000E+000
    1.413861E+03   1.0000E-099   3.4234E-014   1.7945E-006   1.0000E+000
    1.503218E+03   1.0000E-099   2.4823E-014   1.5167E-006   1.0000E+000
    1.598223E+03   1.0000E-099   1.9187E-014   1.3273E-006   1.0000E+000
    1.699231E+03   1.0000E-099   1.3914E-014   1.1247E-006   1.0000E+000
    1.806624E+03   1.0000E-099   9.6867E-015   9.3414E-007   1.0000E+000
    1.920803E+03   1.0000E-099   6.5351E-015   7.6454E-007   1.0000E+000
    2.042199E+03   1.0000E-099   4.4893E-015   6.3159E-007   1.0000E+000
    2.171268E+03   1.0000E-099   2.9974E-015   5.1467E-007   1.0000E+000
    2.308493E+03   1.0000E-099   2.0475E-015   4.2445E-007   1.0000E+000
    2.454391E+03   1.0000E-099   1.4613E-015   3.5807E-007   1.0000E+000
    2.609510E+03   1.0000E-099   1.1341E-015   3.1522E-007   1.0000E+000
    2.774433E+03   1.0000E-099   9.7421E-016   2.9213E-007   1.0000E+000
    2.949779E+03   1.0000E-099   9.2224E-016   2.8440E-007   1.0000E+000
    3.136206E+03   1.0000E-099   1.0005E-015   2.9674E-007   1.0000E+000
    3.334417E+03   1.0000E-099   1.2593E-015   3.3444E-007   1.0000E+000
    3.545154E+03   1.0000E-099   2.3982E-015   4.6584E-007   1.0000E+000
    3.769210E+03   1.0000E-099   5.7108E-015   7.2501E-007   1.0000E+000
    4.007426E+03   1.0000E-099   1.1595E-014   1.0451E-006   1.0000E+000
    4.260698E+03   1.0000E-099   2.1656E-014   1.5036E-006   1.0000E+000
    4.529976E+03   1.0000E-099   3.4888E-014   1.9663E-006   1.0000E+000
    4.816274E+03   1.0000E-099   3.8769E-014   2.0938E-006   1.0000E+000
    5.120665E+03   1.0000E-099   3.1993E-014   1.8959E-006   1.0000E+000
    5.444294E+03   1.0000E-099   2.6597E-014   1.7246E-006   1.0000E+000
    5.788377E+03   1.0000E-099   2.4145E-014   1.6460E-006   1.0000E+000
    6.154206E+03   1.0000E-099   2.4951E-014   1.6825E-006   1.0000E+000
    6.543156E+03   1.0000E-099   2.8846E-014   1.8317E-006   1.0000E+000
    6.956687E+03   1.0000E-099   3.6868E-014   2.1090E-006   1.0000E+000
    7.396354E+03   1.0000E-099   5.0834E-014   2.5291E-006   1.0000E+000
    7.863808E+03   1.0000E-099   7.8109E-014   3.2262E-006   1.0000E+000
    8.360805E+03   1.0000E-099   1.5756E-013   4.8095E-006   1.0000E+000
    8.889213E+03   1.0000E-099   7.9415E-013   1.2181E-005   9.9999E-001
    9.452613E+03   1.0000E-099   2.6762E-011   9.5631E-005   9.9990E-001
    9.911633E+03   1.0000E-099   2.9924E-009   1.7440E-003   9.9826E-001
    1.025666E+04   1.0000E-099   4.4039E-007   4.3285E-002   9.5671E-001
    1.063251E+04   1.0000E-099   6.1822E-005   7.4985E-001   2.5009E-001
    1.104178E+04   1.0000E-099   4.6214E-003   9.9527E-001   1.0515E-004
    1.140357E+04   1.0000E-099   1.4849E-001   8.5151E-001   5.2290E-008
    1.166212E+04   1.0000E-099   5.4177E-001   4.5823E-001   7.5543E-010
    1.181968E+04   1.0000E-099   7.3205E-001   2.6795E-001   7.4224E-011
    1.192439E+04   1.0000E-099   8.6767E-001   1.3233E-001   4.4673E-012
    1.200433E+04   1.0000E-099   9.5639E-001   4.3611E-002   6.1639E-014
    1.207252E+04   1.0000E-099   9.8555E-001   1.4447E-002   9.8035E-016
    1.213615E+04   1.0000E-099   9.9378E-001   6.2249E-003   4.5800E-017
    1.219834E+04   1.0000E-099   9.9691E-001   3.0892E-003   3.8813E-018
    1.226330E+04   1.0000E-099   9.9839E-001   1.6124E-003   4.1465E-019
    1.233279E+04   1.0000E-099   9.9914E-001   8.5766E-004   4.8861E-020
    1.241499E+04   1.0000E-099   9.9957E-001   4.3307E-004   4.9369E-021
    1.254315E+04   1.0000E-099   9.9983E-001   1.6527E-004   1.9894E-022
    1.282934E+04   1.0000E-099   9.9997E-001   2.5783E-005   4.2696E-025
    1.322638E+04   1.0000E-099   1.0000E+000   2.8224E-006   4.2792E-028
    1.367464E+04   1.0000E-099   1.0000E+000   3.1559E-007   1.3565E-029
    1.415777E+04   1.0000E-099   1.0000E+000   3.7949E-008   2.0051E-030
    1.466368E+04   1.0000E-099   1.0000E+000   4.9100E-009   1.5527E-031
    1.516469E+04   1.0000E-099   1.0000E+000   6.2161E-010   4.8744E-033
    1.563737E+04   1.0000E-099   1.0000E+000   1.0566E-010   2.0947E-034
    1.608825E+04   1.0000E-099   1.0000E+000   3.6053E-011   1.7617E-035
    1.653823E+04   1.0000E-099   1.0000E+000   1.8665E-011   1.8603E-036
    1.698531E+04   1.0000E-099   1.0000E+000   1.1348E-011   2.5896E-037
    1.742613E+04   1.0000E-099   1.0000E+000   1.1659E-011   7.0037E-038
    1.788818E+04   1.0000E-099   1.0000E+000   2.3060E-011   4.7152E-038
    1.844225E+04   1.0000E-099   1.0000E+000   5.8972E-011   3.7891E-038
    1.926325E+04   1.0000E-099   1.0000E+000   1.8372E-010   1.5221E-037
    2.043795E+04   1.0000E-099   1.0000E+000   6.3548E-010   4.4572E-036
    2.172964E+04   1.0000E-099   1.0000E+000   1.4597E-009   1.0600E-034
    2.310297E+04   1.0000E-099   1.0000E+000   2.9676E-009   1.1979E-033
    2.456309E+04   1.0000E-099   1.0000E+000   8.2930E-009   9.8278E-033
    2.611549E+04   1.0000E-099   1.0000E+000   2.2641E-008   4.2885E-032
    2.776601E+04   1.0000E-099   1.0000E+000   8.9655E-008   4.2532E-031
    2.952346E+04   1.0000E-099   1.0000E+000   3.3443E-007   8.0547E-030
    3.122049E+04   1.0000E-099   1.0000E+000   7.0932E-007   8.3256E-029
    3.275279E+04   1.0000E-099   1.0000E+000   9.3098E-007   3.4504E-028
    3.409247E+04   1.0000E-099   1.0000E+000   1.1551E-006   1.5039E-027
    3.528646E+04   1.0000E-099   1.0000E+000   1.7472E-006   1.0597E-026
    3.639950E+04   1.0000E-099   1.0000E+000   3.0278E-006   8.8178E-026
    3.748639E+04   1.0000E-099   9.9999E-001   5.3819E-006   6.3702E-025
    3.857972E+04   1.0000E-099   9.9999E-001   9.3458E-006   3.2610E-024
    3.968577E+04   1.0000E-099   9.9998E-001   1.6971E-005   1.2546E-023
    4.080468E+04   1.0000E-099   9.9997E-001   3.3424E-005   3.9091E-023
    4.194034E+04   1.0000E-099   9.9993E-001   6.7551E-005   9.8617E-023
    4.309962E+04   1.0000E-099   9.9987E-001   1.3045E-004   2.0604E-022
    4.428749E+04   1.0000E-099   9.9977E-001   2.2808E-004   3.5818E-022
    4.550822E+04   1.0000E-099   9.9964E-001   3.5540E-004   5.3648E-022
    4.676360E+04   1.0000E-099   9.9950E-001   4.9797E-004   7.2257E-022
    4.805325E+04   1.0000E-099   9.9936E-001   6.3988E-004   9.0636E-022
    4.937576E+04   1.0000E-099   9.9923E-001   7.7142E-004   1.0855E-021
    5.073015E+04   1.0000E-099   9.9911E-001   8.9454E-004   1.2702E-021
    5.211421E+04   1.0000E-099   9.9899E-001   1.0142E-003   1.4676E-021
    5.352718E+04   1.0000E-099   9.9887E-001   1.1316E-003   1.6712E-021
    5.496538E+04   1.0000E-099   9.9878E-001   1.2216E-003   1.8312E-021
    5.642805E+04   1.0000E-099   9.9873E-001   1.2723E-003   1.9187E-021
    5.790849E+04   1.0000E-099   9.9873E-001   1.2713E-003   1.9098E-021
    5.940433E+04   1.0000E-099   9.9877E-001   1.2277E-003   1.8213E-021
    6.090177E+04   1.0000E-099   9.9886E-001   1.1439E-003   1.6629E-021
    6.239468E+04   1.0000E-099   9.9898E-001   1.0243E-003   1.4474E-021
    6.385834E+04   1.0000E-099   9.9912E-001   8.8417E-004   1.2055E-021
    6.528071E+04   1.0000E-099   9.9926E-001   7.4117E-004   9.6870E-022
    6.662686E+04   1.0000E-099   9.9938E-001   6.1690E-004   7.7024E-022
    6.788038E+04   1.0000E-099   9.9948E-001   5.1584E-004   6.1148E-022
    6.900688E+04   1.0000E-099   9.9956E-001   4.3862E-004   4.7792E-022
    6.951765E+04   1.0000E-099   9.9960E-001   3.9739E-004   3.8834E-022
    6.977445E+04   1.0000E-099   9.9963E-001   3.7371E-004   3.2424E-022
    6.990321E+04   1.0000E-099   9.9964E-001   3.5780E-004   2.6975E-022
    6.996768E+04   1.0000E-099   9.9965E-001   3.4755E-004   2.2912E-022
    6.999832E+04   1.0000E-099   9.9966E-001   3.4070E-004   2.0076E-022
    6.999993E+04   1.0000E-099   9.9966E-001   3.3992E-004   1.9758E-022
#TIME:     0.976
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    8.484664E+02   1.0000E-099   7.4554E-014   2.7521E-006   1.0000E+000
    8.545551E+02   1.0000E-099   7.4554E-014   2.7521E-006   1.0000E+000
    8.730848E+02   1.0000E-099   7.4553E-014   2.7521E-006   1.0000E+000
    9.113582E+02   1.0000E-099   7.4550E-014   2.7520E-006   1.0000E+000
    9.718663E+02   1.0000E-099   7.4523E-014   2.7515E-006   1.0000E+000
    1.033286E+03   1.0000E-099   7.4359E-014   2.7483E-006   1.0000E+000
    1.098591E+03   1.0000E-099   7.3432E-014   2.7304E-006   1.0000E+000
    1.168022E+03   1.0000E-099   7.0149E-014   2.6652E-006   1.0000E+000
    1.241842E+03   1.0000E-099   6.1037E-014   2.4749E-006   1.0000E+000
    1.320327E+03   1.0000E-099   4.5829E-014   2.1226E-006   1.0000E+000
    1.403772E+03   1.0000E-099   3.0712E-014   1.7158E-006   1.0000E+000
    1.492492E+03   1.0000E-099   2.1932E-014   1.4370E-006   1.0000E+000
    1.586818E+03   1.0000E-099   1.6515E-014   1.2397E-006   1.0000E+000
    1.687106E+03   1.0000E-099   1.1945E-014   1.0482E-006   1.0000E+000
    1.793732E+03   1.0000E-099   8.2721E-015   8.6758E-007   1.0000E+000
    1.907097E+03   1.0000E-099   5.5358E-015   7.0664E-007   1.0000E+000
    2.027627E+03   1.0000E-099   3.7629E-015   5.8028E-007   1.0000E+000
    2.155774E+03   1.0000E-099   2.4930E-015   4.7073E-007   1.0000E+000
    2.292020E+03   1.0000E-099   1.6877E-015   3.8624E-007   1.0000E+000
    2.436877E+03   1.0000E-099   1.1930E-015   3.2414E-007   1.0000E+000
    2.590889E+03   1.0000E-099   9.1631E-016   2.8379E-007   1.0000E+000
    2.754635E+03   1.0000E-099   7.7746E-016   2.6135E-007   1.0000E+000
    2.928730E+03   1.0000E-099   7.3496E-016   2.5428E-007   1.0000E+000
    3.113827E+03   1.0000E-099   7.9448E-016   2.6492E-007   1.0000E+000
    3.310623E+03   1.0000E-099   9.8144E-016   2.9595E-007   1.0000E+000
    3.519856E+03   1.0000E-099   1.7224E-015   3.9601E-007   1.0000E+000
    3.742314E+03   1.0000E-099   4.3192E-015   6.3362E-007   1.0000E+000
    3.978830E+03   1.0000E-099   9.3152E-015   9.4321E-007   1.0000E+000
    4.230294E+03   1.0000E-099   1.7712E-014   1.3708E-006   1.0000E+000
    4.497652E+03   1.0000E-099   3.2889E-014   1.9444E-006   1.0000E+000
    4.781906E+03   1.0000E-099   3.9457E-014   2.1614E-006   1.0000E+000
    5.084125E+03   1.0000E-099   3.4568E-014   2.0211E-006   1.0000E+000
    5.405445E+03   1.0000E-099   2.8844E-014   1.8416E-006   1.0000E+000
    5.747073E+03   1.0000E-099   2.6020E-014   1.7520E-006   1.0000E+000
    6.110291E+03   1.0000E-099   2.6719E-014   1.7858E-006   1.0000E+000
