#NTIMES: 50
#NSTAGES: 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
1902.87 5.0444e-03 9.5568e-01 3.9150e-02 1.2281e-04
2022.36 4.9572e-03 9.5359e-01 4.1316e-02 1.3855e-04
2149.34 8.2533e-04 9.4023e-01 5.8670e-02 2.7555e-04
2284.30 1.1835e-03 9.5596e-01 4.2714e-02 1.4498e-04
2427.74 1.1344e-03 9.5123e-01 4.7460e-02 1.7436e-04
2580.18 1.0760e-03 9.4692e-01 5.1803e-02 2.0307e-04
2742.19 1.0939e-03 9.4160e-01 5.7072e-02 2.3875e-04
2914.37 1.2260e-03 9.3483e-01 6.3663e-02 2.7609e-04
3097.37 1.3891e-03 9.2875e-01 6.9561e-02 2.9909e-04
3291.85 1.5813e-03 9.1395e-01 8.4111e-02 3.6116e-04
3498.55 2.2508e-03 9.0399e-01 9.3397e-02 3.5968e-04
3718.23 2.0693e-02 9.0919e-01 6.9911e-02 2.0173e-04
3951.70 1.1422e-01 8.3260e-01 5.3048e-02 1.2988e-04
4199.83 8.8724e-02 8.4108e-01 6.9976e-02 2.1637e-04
4463.54 1.0460e-01 8.2298e-01 7.2160e-02 2.5632e-04
4743.81 1.4170e-01 8.0037e-01 5.7708e-02 2.1544e-04
5041.68 1.5684e-01 7.9395e-01 4.9028e-02 1.8201e-04
5358.25 1.6948e-01 7.8722e-01 4.3145e-02 1.5444e-04
5694.70 1.7768e-01 7.8074e-01 4.1434e-02 1.4734e-04
6052.28 1.8350e-01 7.7673e-01 3.9626e-02 1.4382e-04
6432.31 1.8446e-01 7.7716e-01 3.8249e-02 1.3207e-04
6836.20 1.9985e-01 7.6313e-01 3.6889e-02 1.3010e-04
7265.45 2.0292e-01 7.6016e-01 3.6790e-02 1.2985e-04
7721.65 2.0780e-01 7.5672e-01 3.5356e-02 1.2019e-04
8206.56 2.2869e-01 7.3876e-01 3.2443e-02 1.0490e-04
8717.73 2.3498e-01 7.3226e-01 3.2656e-02 9.9592e-05
9214.74 2.5091e-01 7.1918e-01 2.9832e-02 8.2479e-05
9629.11 2.6470e-01 7.0396e-01 3.1262e-02 7.7607e-05
9954.11 2.8292e-01 6.8848e-01 2.8534e-02 6.6874e-05
10245.64 2.5488e-01 7.0913e-01 3.5906e-02 8.2687e-05
10541.49 2.4485e-01 7.1189e-01 4.3164e-02 8.8729e-05
10839.94 2.4626e-01 7.1374e-01 3.9922e-02 7.4274e-05
11119.11 2.9017e-01 6.7529e-01 3.4485e-02 5.3541e-05
11355.83 2.6841e-01 7.0539e-01 2.6171e-02 3.3357e-05
11539.81 2.6321e-01 7.1679e-01 1.9982e-02 2.0136e-05
11677.16 2.7692e-01 7.0602e-01 1.7050e-02 1.5714e-05
11784.05 2.9042e-01 6.9362e-01 1.5946e-02 1.4126e-05
11875.85 2.4678e-01 7.4000e-01 1.3210e-02 1.1160e-05
11963.37 2.4942e-01 7.3537e-01 1.5193e-02 1.2916e-05
12055.39 1.7475e-01 8.0250e-01 2.2732e-02 2.2908e-05
12170.41 1.4370e-01 8.1931e-01 3.6948e-02 4.2297e-05
12360.89 6.2472e-03 9.3403e-01 5.9653e-02 6.9018e-05
12670.46 8.4770e-04 9.0939e-01 8.9634e-02 1.2647e-04
13075.34 3.8486e-04 8.1481e-01 1.8449e-01 3.0600e-04
13530.52 3.2770e-04 7.8519e-01 2.1406e-01 4.2454e-04
14012.75 2.8992e-04 7.6783e-01 2.3133e-01 5.4664e-04
14508.81 2.2749e-04 7.1514e-01 2.8387e-01 7.5958e-04
15002.30 2.2464e-04 7.4836e-01 2.5070e-01 7.1180e-04
15475.29 2.4846e-04 7.6780e-01 2.3126e-01 6.8926e-04
15923.68 2.1766e-04 8.0055e-01 1.9855e-01 6.8026e-04
16355.64 2.1400e-04 7.4700e-01 2.5192e-01 8.7135e-04
16776.27 2.4579e-04 7.9718e-01 2.0187e-01 7.0069e-04
17183.14 2.5884e-04 8.7333e-01 1.2597e-01 4.3799e-04
17580.45 2.3445e-04 8.5606e-01 1.4322e-01 4.8394e-04
17990.34 2.2221e-04 8.4797e-01 1.5122e-01 5.8377e-04
18458.06 2.7343e-04 8.7422e-01 1.2498e-01 5.2753e-04
19084.69 2.8688e-04 8.7376e-01 1.2531e-01 6.3813e-04
19999.79 2.1570e-04 8.3185e-01 1.6658e-01 1.3573e-03
21193.46 1.8147e-04 6.8683e-01 3.0936e-01 3.6325e-03
22528.72 7.6290e-05 6.0456e-01 3.8616e-01 9.2024e-03
23943.32 2.2958e-05 2.8344e-01 6.9626e-01 2.0280e-02
25446.74 5.3232e-06 7.0401e-02 8.9438e-01 3.5218e-02
27044.57 8.6978e-06 1.4815e-01 7.9147e-01 6.0372e-02
28744.18 5.2505e-06 1.4977e-01 7.4774e-01 1.0248e-01
30520.16 4.8478e-06 1.9705e-01 6.3162e-01 1.7133e-01
32243.50 9.1810e-07 4.6920e-02 7.0771e-01 2.4536e-01
33773.01 2.8740e-07 1.5286e-02 7.0329e-01 2.8142e-01
35108.48 2.4115e-07 1.3660e-02 6.2199e-01 3.6435e-01
36326.30 8.0180e-08 9.9927e-03 5.3428e-01 4.5573e-01
37486.70 5.6058e-08 8.8198e-03 4.3679e-01 5.5439e-01
38628.25 8.7451e-08 1.5797e-02 3.4601e-01 6.3819e-01
39768.62 3.3648e-08 9.6077e-03 2.8361e-01 7.0678e-01
40915.31 3.0481e-08 6.3369e-03 2.3719e-01 7.5648e-01
42074.51 1.8040e-08 3.7855e-03 1.8941e-01 8.0680e-01
43252.44 8.2761e-09 2.2370e-03 1.4950e-01 8.4826e-01
44454.05 3.0161e-09 1.3090e-03 1.1670e-01 8.8199e-01
45683.04 2.1467e-09 7.5620e-04 9.0244e-02 9.0900e-01
46941.68 8.7717e-10 4.3483e-04 6.9300e-02 9.3027e-01
48230.81 1.7722e-11 2.5910e-05 5.2857e-02 9.4712e-01
49550.29 3.5117e-12 8.1750e-06 4.0161e-02 9.5983e-01
50899.37 2.0919e-12 5.3706e-06 3.0461e-02 9.6953e-01
52276.86 1.2294e-11 4.5312e-05 2.3072e-02 9.7688e-01
53681.16 5.5420e-12 2.5790e-05 1.7466e-02 9.8251e-01
55110.21 3.4369e-12 1.4739e-05 1.3242e-02 9.8674e-01
56561.17 4.7771e-12 8.4511e-06 1.0053e-02 9.8994e-01
58030.00 5.2516e-11 4.8666e-06 7.6554e-03 9.9234e-01
59510.42 1.1875e-12 2.8293e-06 5.8472e-03 9.9415e-01
60993.45 3.5249e-13 1.6648e-06 4.4941e-03 9.9550e-01
62466.44 2.7517e-13 9.9412e-07 3.4794e-03 9.9652e-01
63912.69 1.0427e-13 6.2729e-07 2.7234e-03 9.9728e-01
65311.62 5.3953e-14 3.7937e-07 2.1559e-03 9.9784e-01
66639.26 1.2152e-14 2.4612e-07 1.7370e-03 9.9826e-01
67870.77 4.6448e-15 1.6543e-07 1.4259e-03 9.9857e-01
68864.47 3.3548e-15 1.1507e-07 1.1891e-03 9.9881e-01
69459.55 3.9186e-15 9.9566e-08 1.1055e-03 9.9889e-01
69744.99 4.4259e-15 9.2478e-08 1.0655e-03 9.9893e-01
69888.26 5.0956e-15 8.9131e-08 1.0459e-03 9.9895e-01
69959.62 4.9564e-15 8.7519e-08 1.0365e-03 9.9896e-01
69991.15 4.8825e-15 8.6629e-08 1.0316e-03 9.9897e-01
69999.53 4.4558e-15 8.6680e-08 1.0318e-03 9.9897e-01
#TIME: 210.86
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
425.78 5.8442e-03 9.5379e-01 4.0237e-02 1.2843e-04
857.79 4.0057e-03 9.5668e-01 3.9187e-02 1.2500e-04
878.44 6.9445e-03 9.5166e-01 4.1273e-02 1.2483e-04
917.72 5.4310e-03 9.5442e-01 4.0015e-02 1.3643e-04
973.04 4.4605e-03 9.5141e-01 4.3982e-02 1.4728e-04
1034.98 3.4796e-03 9.5625e-01 4.0138e-02 1.3224e-04
1099.97 6.9038e-03 9.5118e-01 4.1768e-02 1.4460e-04
1169.04 1.4542e-02 9.4460e-01 4.0719e-02 1.3921e-04
1242.44 6.4419e-03 9.5168e-01 4.1737e-02 1.4114e-04
1320.45 7.9524e-03 9.5150e-01 4.0412e-02 1.3476e-04
1403.37 5.4209e-03 9.5739e-01 3.7079e-02 1.0996e-04
1491.49 6.7384e-03 9.5731e-01 3.5845e-02 1.0409e-04
1585.14 1.0173e-02 9.5390e-01 3.5821e-02 1.0459e-04
1684.67 6.5245e-03 9.5838e-01 3.5000e-02 9.9827e-05
1790.45 5.2583e-03 9.5882e-01 3.5823e-02 1.0302e-04
1902.87 5.3633e-03 9.5685e-01 3.7668e-02 1.1511e-04
2022.36 4.4043e-03 9.5472e-01 4.0740e-02 1.3398e-04
2149.34 1.1572e-02 9.4361e-01 4.4650e-02 1.6451e-04
2284.30 1.2063e-03 9.5591e-01 4.2738e-02 1.4454e-04
2427.74 1.0656e-03 9.5223e-01 4.6533e-02 1.6845e-04
2580.18 1.0488e-03 9.4703e-01 5.1722e-02 2.0237e-04
2742.19 1.1796e-03 9.4139e-01 5.7190e-02 2.3913e-04
2914.37 1.1964e-03 9.3631e-01 6.2220e-02 2.6895e-04
3097.37 1.4710e-03 9.2727e-01 7.0959e-02 3.0400e-04
3291.85 1.7145e-03 9.1313e-01 8.4788e-02 3.6739e-04
3498.55 2.1900e-03 9.0569e-01 9.1772e-02 3.5080e-04
3718.23 2.0121e-02 9.0948e-01 7.0194e-02 2.0180e-04
3951.70 1.1337e-01 8.3398e-01 5.2525e-02 1.2921e-04
4199.83 9.4210e-02 8.3623e-01 6.9349e-02 2.1221e-04
4463.54 1.0418e-01 8.2287e-01 7.2692e-02 2.5693e-04
4743.81 1.4023e-01 8.0182e-01 5.7732e-02 2.1510e-04
5041.68 1.5524e-01 7.9568e-01 4.8902e-02 1.7713e-04
5358.25 1.7739e-01 7.8113e-01 4.1328e-02 1.5105e-04
5694.70 1.7490e-01 7.8287e-01 4.2084e-02 1.4898e-04
6052.28 1.8324e-01 7.7669e-01 3.9917e-02 1.4907e-04
6432.31 1.8749e-01 7.7508e-01 3.7300e-02 1.3172e-04
6836.20 2.0647e-01 7.5712e-01 3.6277e-02 1.2711e-04
7265.45 2.0173e-01 7.6256e-01 3.5597e-02 1.1871e-04
7721.65 2.1305e-01 7.5369e-01 3.3147e-02 1.0786e-04
8206.56 2.2963e-01 7.3759e-01 3.2671e-02 1.0186e-04
8717.73 2.3861e-01 7.2864e-01 3.2647e-02 9.9668e-05
9214.74 2.6451e-01 7.0637e-01 2.9036e-02 8.0992e-05
9629.11 2.5649e-01 7.0994e-01 3.3484e-02 8.6950e-05
9954.11 2.7556e-01 6.9237e-01 3.1991e-02 7.7140e-05
10245.64 2.7668e-01 6.9059e-01 3.2653e-02 7.4928e-05
10541.49 2.4589e-01 7.1444e-01 3.9578e-02 8.4908e-05
10839.94 2.2505e-01 7.3174e-01 4.3130e-02 7.7264e-05
11119.11 2.9134e-01 6.7908e-01 2.9540e-02 4.5680e-05
11355.83 2.5366e-01 7.1430e-01 3.1995e-02 3.7957e-05
11539.81 2.8185e-01 6.9765e-01 2.0487e-02 2.1130e-05
11677.16 2.8695e-01 6.9707e-01 1.5961e-02 1.3817e-05
11784.05 3.2668e-01 6.5846e-01 1.4841e-02 1.2064e-05
11875.85 2.4519e-01 7.4087e-01 1.3930e-02 1.2253e-05
11963.37 2.2446e-01 7.5681e-01 1.8711e-02 1.6006e-05
12055.39 2.0163e-01 7.7406e-01 2.4279e-02 2.4487e-05
12170.41 1.7707e-01 7.8860e-01 3.4297e-02 3.6869e-05
12360.89 6.2214e-03 9.4157e-01 5.2146e-02 6.2771e-05
12670.46 8.3728e-04 9.0788e-01 9.1160e-02 1.1853e-04
13075.34 4.8072e-04 8.6892e-01 1.3038e-01 2.2027e-04
13530.52 3.1364e-04 8.0967e-01 1.8966e-01 3.4740e-04
14012.75 2.6685e-04 7.3299e-01 2.6613e-01 6.1484e-04
14508.81 2.2181e-04 7.6481e-01 2.3433e-01 6.3527e-04
15002.30 2.7968e-04 8.0089e-01 1.9826e-01 5.6994e-04
15475.29 3.2720e-04 8.1189e-01 1.8722e-01 5.5961e-04
15923.68 2.9325e-04 8.3206e-01 1.6711e-01 5.3881e-04
16355.64 2.6981e-04 8.1542e-01 1.8366e-01 6.4373e-04
16776.27 3.0359e-04 8.2694e-01 1.7214e-01 6.1166e-04
17183.14 2.8705e-04 8.8248e-01 1.1683e-01 4.0540e-04
17580.45 2.9798e-04 8.0955e-01 1.8953e-01 6.2701e-04
17990.34 2.3847e-04 8.3738e-01 1.6176e-01 6.2416e-04
18458.06 2.7777e-04 8.9624e-01 1.0303e-01 4.5708e-04
19084.69 3.5703e-04 8.4838e-01 1.5054e-01 7.1952e-04
19999.79 2.5965e-04 8.3896e-01 1.5965e-01 1.1241e-03
21193.46 1.5266e-04 7.5260e-01 2.4391e-01 3.3359e-03
22528.72 6.9213e-05 5.3308e-01 4.5750e-01 9.3510e-03
23943.32 3.3260e-05 2.6372e-01 7.1661e-01 1.9640e-02
25446.74 1.2353e-05 2.1030e-01 7.3449e-01 5.5197e-02
27044.57 3.8573e-06 9.2834e-02 8.4902e-01 5.8139e-02
28744.18 1.5990e-05 3.1881e-01 5.8943e-01 9.1749e-02
30520.16 5.8456e-06 1.9676e-01 6.3173e-01 1.7151e-01
32243.50 2.5287e-06 1.4092e-01 6.2559e-01 2.3349e-01
33773.01 1.8385e-06 1.0980e-01 6.0711e-01 2.8308e-01
35108.48 1.0878e-06 7.4804e-02 5.6570e-01 3.5950e-01
36326.30 6.4352e-07 4.6481e-02 4.9897e-01 4.5455e-01
37486.70 8.7175e-08 8.9908e-03 4.3414e-01 5.5687e-01
38628.25 1.4121e-08 3.1207e-03 3.6456e-01 6.3232e-01
39768.62 5.5638e-09 1.8591e-03 3.0246e-01 6.9568e-01
40915.31 4.5579e-09 1.7509e-03 2.4402e-01 7.5423e-01
42074.51 9.0197e-09 3.9812e-03 1.9417e-01 8.0185e-01
43252.44 7.0307e-09 2.3637e-03 1.5332e-01 8.4432e-01
44454.05 6.9111e-09 1.3846e-03 1.1989e-01 8.7872e-01
45683.04 2.2227e-09 8.0201e-04 9.2823e-02 9.0638e-01
46941.68 6.3155e-10 4.6062e-04 7.1343e-02 9.2820e-01
48230.81 3.7766e-10 2.6297e-04 5.4471e-02 9.4527e-01
49550.29 4.2811e-10 1.4977e-04 4.1421e-02 9.5843e-01
50899.37 1.2046e-11 2.5338e-05 3.1399e-02 9.6858e-01
52276.86 6.5147e-13 2.6878e-06 2.3776e-02 9.7622e-01
53681.16 4.0235e-13 1.4372e-06 1.7992e-02 9.8201e-01
55110.21 7.4467e-13 4.1697e-06 1.3631e-02 9.8637e-01
56561.17 2.2335e-12 9.0677e-06 1.0347e-02 9.8964e-01
58030.00 1.0433e-12 5.1597e-06 7.8720e-03 9.9212e-01
59510.42 9.7690e-13 2.9963e-06 6.0115e-03 9.9399e-01
60993.45 4.8732e-12 1.8037e-06 4.6185e-03 9.9538e-01
62466.44 2.1202e-13 1.0490e-06 3.5714e-03 9.9643e-01
63912.69 7.2822e-14 6.3940e-07 2.7918e-03 9.9721e-01
65311.62 7.3400e-14 3.9968e-07 2.2104e-03 9.9779e-01
66639.26 2.7711e-14 2.6973e-07 1.7805e-03 9.9822e-01
67870.77 2.1474e-14 1.7416e-07 1.4607e-03 9.9854e-01
68864.47 7.2844e-15 1.2116e-07 1.2184e-03 9.9878e-01
69459.55 4.1256e-15 1.0476e-07 1.1324e-03 9.9887e-01
69744.99 3.1988e-15 9.7242e-08 1.0909e-03 9.9891e-01
69888.26 2.7010e-15 9.3715e-08 1.0709e-03 9.9893e-01
69959.62 2.6246e-15 9.1967e-08 1.0610e-03 9.9894e-01
69991.15 2.5865e-15 9.1069e-08 1.0561e-03 9.9894e-01
69999.53 2.6092e-15 9.1105e-08 1.0563e-03 9.9894e-01
#TIME: 213.89
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
425.78 4.4056e-03 9.5650e-01 3.8974e-02 1.2186e-04
857.79 1.4004e-02 9.5037e-01 3.5513e-02 1.0772e-04
878.44 9.7484e-03 9.5143e-01 3.8697e-02 1.2564e-04
917.72 4.6778e-03 9.5395e-01 4.1242e-02 1.3458e-04
973.04 4.6115e-03 9.5635e-01 3.8922e-02 1.2071e-04
1034.98 2.6368e-03 9.5625e-01 4.0981e-02 1.3024e-04
1099.97 9.3745e-03 9.4889e-01 4.1593e-02 1.3933e-04
1169.04 4.0511e-03 9.5554e-01 4.0278e-02 1.3186e-04
1242.44 6.7873e-03 9.5257e-01 4.0504e-02 1.3607e-04
1320.45 6.9469e-03 9.5344e-01 3.9482e-02 1.2933e-04
1403.37 5.1490e-03 9.5930e-01 3.5452e-02 1.0318e-04
1491.49 7.3117e-03 9.5752e-01 3.5064e-02 9.9640e-05
1585.14 1.1490e-02 9.5347e-01 3.4939e-02 9.9364e-05
1684.67 7.3187e-03 9.5789e-01 3.4694e-02 9.7007e-05
1790.45 5.3101e-03 9.5950e-01 3.5091e-02 1.0033e-04
1902.87 5.5315e-03 9.5742e-01 3.6937e-02 1.1067e-04
2022.36 5.1649e-03 9.5532e-01 3.9390e-02 1.2568e-04
2149.34 5.1638e-03 9.5198e-01 4.2706e-02 1.4642e-04
2284.30 1.2552e-03 9.5634e-01 4.2262e-02 1.4263e-04
2427.74 1.0971e-03 9.5189e-01 4.6844e-02 1.6998e-04
2580.18 1.1640e-03 9.4756e-01 5.1073e-02 1.9909e-04
2742.19 1.1602e-03 9.4107e-01 5.7532e-02 2.3892e-04
2914.37 1.2240e-03 9.3557e-01 6.2936e-02 2.7025e-04
3097.37 1.4214e-03 9.2872e-01 6.9557e-02 2.9866e-04
3291.85 1.7343e-03 9.1118e-01 8.6716e-02 3.6988e-04
3498.55 2.4134e-03 9.0742e-01 8.9821e-02 3.4480e-04
3718.23 2.1676e-02 9.0824e-01 6.9882e-02 2.0081e-04
3951.70 1.1768e-01 8.2839e-01 5.3794e-02 1.3195e-04
4199.83 9.3057e-02 8.3683e-01 6.9901e-02 2.1535e-04
4463.54 1.1181e-01 8.1976e-01 6.8190e-02 2.4493e-04
4743.81 1.3452e-01 8.0783e-01 5.7438e-02 2.1154e-04
5041.68 1.6126e-01 7.9275e-01 4.5814e-02 1.6878e-04
5358.25 1.7275e-01 7.8482e-01 4.2276e-02 1.5533e-04
5694.70 1.8766e-01 7.7192e-01 4.0283e-02 1.4130e-04
6052.28 1.7987e-01 7.8097e-01 3.9016e-02 1.3888e-04
6432.31 1.8328e-01 7.7854e-01 3.8050e-02 1.3724e-04
6836.20 2.0314e-01 7.5988e-01 3.6845e-02 1.3519e-04
7265.45 2.1541e-01 7.4941e-01 3.5061e-02 1.2141e-04
7721.65 2.1250e-01 7.5247e-01 3.4912e-02 1.1901e-04
8206.56 2.1805e-01 7.4795e-01 3.3891e-02 1.1269e-04
8717.73 2.3888e-01 7.2983e-01 3.1198e-02 9.7539e-05
9214.74 2.6354e-01 7.0694e-01 2.9435e-02 8.1172e-05
9629.11 2.7216e-01 7.0041e-01 2.7365e-02 6.6785e-05
9954.11 2.6522e-01 7.0287e-01 3.1831e-02 7.3468e-05
10245.64 2.5579e-01 7.0708e-01 3.7044e-02 8.6224e-05
10541.49 2.5444e-01 7.0797e-01 3.7509e-02 7.6523e-05
10839.94 2.4877e-01 7.1710e-01 3.4075e-02 5.8358e-05
11119.11 2.7169e-01 6.9236e-01 3.5896e-02 5.7047e-05
11355.83 2.7055e-01 7.0041e-01 2.9002e-02 3.6456e-05
11539.81 3.1374e-01 6.6779e-01 1.8447e-02 1.8595e-05
11677.16 2.9112e-01 6.9246e-01 1.6410e-02 1.4114e-05
11784.05 3.2778e-01 6.5944e-01 1.2764e-02 1.0586e-05
11875.85 3.0003e-01 6.8520e-01 1.4761e-02 1.2457e-05
11963.37 2.2966e-01 7.5384e-01 1.6480e-02 1.3763e-05
12055.39 1.7937e-01 7.9944e-01 2.1172e-02 2.0980e-05
12170.41 2.0747e-01 7.6112e-01 3.1374e-02 3.4972e-05
12360.89 6.2701e-03 9.3950e-01 5.4162e-02 6.5517e-05
12670.46 8.2069e-04 8.9759e-01 1.0146e-01 1.3777e-04
13075.34 5.0490e-04 8.4197e-01 1.5727e-01 2.6372e-04
13530.52 4.7476e-04 8.1324e-01 1.8592e-01 3.6500e-04
14012.75 3.4544e-04 7.9438e-01 2.0481e-01 4.6719e-04
14508.81 2.7805e-04 7.9157e-01 2.0758e-01 5.7754e-04
15002.30 2.5962e-04 7.6621e-01 2.3286e-01 6.7020e-04
15475.29 3.4059e-04 8.5185e-01 1.4737e-01 4.3507e-04
15923.68 3.2041e-04 7.7965e-01 2.1934e-01 6.9274e-04
16355.64 2.8744e-04 7.7547e-01 2.2347e-01 7.6975e-04
16776.27 3.5560e-04 8.4432e-01 1.5478e-01 5.4878e-04
17183.14 3.9530e-04 8.8626e-01 1.1295e-01 3.9530e-04
17580.45 4.0708e-04 8.7850e-01 1.2064e-01 4.4890e-04
17990.34 3.6156e-04 8.7017e-01 1.2897e-01 4.9264e-04
18458.06 3.0863e-04 9.1394e-01 8.5379e-02 3.7584e-04
19084.69 4.5323e-04 8.9537e-01 1.0366e-01 5.1300e-04
19999.79 3.4836e-04 8.4015e-01 1.5827e-01 1.2321e-03
21193.46 1.6720e-04 7.1734e-01 2.7835e-01 4.1480e-03
22528.72 6.6663e-05 6.1311e-01 3.7716e-01 9.6616e-03
23943.32 3.1996e-05 3.5831e-01 6.1413e-01 2.7526e-02
25446.74 3.3397e-05 4.4228e-01 5.1334e-01 4.4344e-02
27044.57 2.2913e-05 4.8998e-01 4.7212e-01 3.7879e-02
28744.18 9.8905e-06 3.1538e-01 5.9133e-01 9.3271e-02
30520.16 4.2473e-06 1.9927e-01 6.3179e-01 1.6893e-01
32243.50 5.0683e-06 1.4760e-01 6.2595e-01 2.2645e-01
33773.01 2.7162e-06 1.1464e-01 6.0945e-01 2.7591e-01
35108.48 9.4596e-07 7.7640e-02 5.6994e-01 3.5242e-01
36326.30 3.0111e-07 4.7277e-02 5.0490e-01 4.4782e-01
37486.70 1.9728e-07 2.8460e-02 4.2793e-01 5.4361e-01
38628.25 1.4199e-07 1.7416e-02 3.5773e-01 6.2486e-01
39768.62 3.6736e-08 1.0665e-02 2.9536e-01 6.9397e-01
40915.31 6.2124e-09 2.1158e-03 2.4890e-01 7.4898e-01
42074.51 2.0225e-09 6.6593e-04 1.9828e-01 8.0105e-01
43252.44 6.4671e-10 3.8965e-04 1.5808e-01 8.4153e-01
44454.05 5.2124e-10 3.9234e-04 1.2356e-01 8.7605e-01
45683.04 1.6216e-09 8.5214e-04 9.5598e-02 9.0355e-01
46941.68 1.8302e-09 4.8852e-04 7.3422e-02 9.2609e-01
48230.81 4.8509e-10 2.7939e-04 5.6124e-02 9.4360e-01
49550.29 1.0765e-10 1.5920e-04 4.2691e-02 9.5715e-01
50899.37 6.2151e-11 9.0804e-05 3.2394e-02 9.6752e-01
52276.86 1.4945e-10 5.1525e-05 2.4522e-02 9.7543e-01
53681.16 1.1488e-11 2.9343e-05 1.8552e-02 9.8142e-01
55110.21 1.8764e-13 9.5072e-07 1.4048e-02 9.8595e-01
56561.17 6.1754e-14 4.4159e-07 1.0658e-02 9.8934e-01
58030.00 8.7533e-14 6.4983e-07 8.1007e-03 9.9190e-01
59510.42 4.4026e-13 3.1704e-06 6.1805e-03 9.9382e-01
60993.45 2.1511e-13 1.9058e-06 4.7443e-03 9.9525e-01
62466.44 1.9960e-13 1.1095e-06 3.6690e-03 9.9633e-01
63912.69 4.7486e-13 6.7634e-07 2.8676e-03 9.9713e-01
65311.62 5.2699e-14 4.2159e-07 2.2679e-03 9.9773e-01
66639.26 3.3177e-14 2.7287e-07 1.8244e-03 9.9818e-01
67870.77 1.6472e-14 1.8310e-07 1.4961e-03 9.9850e-01
68864.47 1.7103e-14 1.2748e-07 1.2476e-03 9.9875e-01
69459.55 8.9545e-15 1.1019e-07 1.1598e-03 9.9884e-01
69744.99 5.8208e-15 1.0224e-07 1.1169e-03 9.9888e-01
69888.26 5.4852e-15 9.8520e-08 1.0964e-03 9.9890e-01
69959.62 5.3275e-15 9.6705e-08 1.0861e-03 9.9891e-01
69991.15 5.2455e-15 9.5759e-08 1.0814e-03 9.9892e-01
69999.53 5.4081e-15 9.5798e-08 1.0816e-03 9.9892e-01
#TIME: 216.97
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
425.78 5.3174e-03 9.5698e-01 3.7582e-02 1.1704e-04
857.79 5.8612e-03 9.5391e-01 4.0088e-02 1.3963e-04
878.44 5.2175e-03 9.5454e-01 4.0108e-02 1.3188e-04
917.72 7.0985e-03 9.5482e-01 3.7960e-02 1.2433e-04
973.04 3.5894e-03 9.5979e-01 3.6508e-02 1.0903e-04
1034.98 2.2091e-03 9.5997e-01 3.7701e-02 1.1573e-04
1099.97 4.2938e-03 9.5570e-01 3.9881e-02 1.2816e-04
1169.04 4.5786e-03 9.5474e-01 4.0550e-02 1.3396e-04
1242.44 1.0935e-02 9.4948e-01 3.9453e-02 1.2777e-04
1320.45 6.9292e-03 9.5426e-01 3.8686e-02 1.2174e-04
1403.37 5.0583e-03 9.5933e-01 3.5512e-02 1.0375e-04
1491.49 5.6328e-03 9.6041e-01 3.3863e-02 9.3171e-05
1585.14 1.0007e-02 9.5555e-01 3.4347e-02 9.6845e-05
1684.67 7.3824e-03 9.5895e-01 3.3572e-02 9.2290e-05
1790.45 6.5042e-03 9.5878e-01 3.4622e-02 9.7140e-05
1902.87 5.0276e-03 9.5787e-01 3.6992e-02 1.0897e-04
2022.36 4.2682e-03 9.5683e-01 3.8781e-02 1.2139e-04
2149.34 4.4839e-03 9.5252e-01 4.2847e-02 1.4917e-04
2284.30 7.8152e-04 9.3623e-01 6.2680e-02 3.0924e-04
2427.74 1.1340e-03 9.5248e-01 4.6219e-02 1.6667e-04
2580.18 1.1194e-03 9.4765e-01 5.1035e-02 1.9888e-04
2742.19 1.1561e-03 9.4162e-01 5.6992e-02 2.3634e-04
2914.37 1.3469e-03 9.3581e-01 6.2570e-02 2.7021e-04
3097.37 1.4200e-03 9.2863e-01 6.9651e-02 2.9711e-04
3291.85 1.7426e-03 9.1505e-01 8.2847e-02 3.6004e-04
3498.55 2.3772e-03 9.0247e-01 9.4790e-02 3.6116e-04
3718.23 2.1854e-02 9.0744e-01 7.0508e-02 2.0219e-04
3951.70 1.1734e-01 8.2994e-01 5.2594e-02 1.2815e-04
4199.83 9.7671e-02 8.3089e-01 7.1228e-02 2.1569e-04
4463.54 1.1359e-01 8.1654e-01 6.9627e-02 2.4530e-04
4743.81 1.3813e-01 8.0411e-01 5.7549e-02 2.1195e-04
5041.68 1.6526e-01 7.8676e-01 4.7809e-02 1.7480e-04
5358.25 1.7185e-01 7.8642e-01 4.1580e-02 1.5145e-04
5694.70 1.9568e-01 7.6447e-01 3.9708e-02 1.4150e-04
6052.28 1.8863e-01 7.7267e-01 3.8566e-02 1.3723e-04
6432.31 1.8699e-01 7.7509e-01 3.7792e-02 1.3035e-04
6836.20 1.9224e-01 7.6955e-01 3.8066e-02 1.3852e-04
