#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    1.714508E+03   1.0000E-099   5.4084E-001   3.9977E-001   5.9388E-002
    1.816556E+03   1.0000E-099   5.4143E-001   3.9700E-001   6.1572E-002
    1.924678E+03   1.0000E-099   5.3568E-001   3.9887E-001   6.5452E-002
    2.039235E+03   1.0000E-099   5.3337E-001   3.9867E-001   6.7962E-002
    2.160611E+03   1.0000E-099   5.3187E-001   3.9841E-001   6.9717E-002
    2.289211E+03   1.0000E-099   5.2475E-001   4.0266E-001   7.2586E-002
    2.425466E+03   1.0000E-099   5.1807E-001   4.0751E-001   7.4417E-002
    2.569831E+03   1.0000E-099   5.1056E-001   4.1407E-001   7.5378E-002
    2.722788E+03   1.0000E-099   4.9611E-001   4.2667E-001   7.7220E-002
    2.884849E+03   1.0000E-099   4.7337E-001   4.4639E-001   8.0238E-002
    3.056556E+03   1.0000E-099   4.2858E-001   4.8247E-001   8.8952E-002
    3.238483E+03   1.0000E-099   3.7868E-001   5.2313E-001   9.8194E-002
    3.431239E+03   1.0000E-099   3.4543E-001   5.5426E-001   1.0031E-001
    3.635467E+03   1.0000E-099   3.2463E-001   5.7875E-001   9.6621E-002
    3.851851E+03   1.0000E-099   2.9099E-001   6.1306E-001   9.5949E-002
    4.081115E+03   1.0000E-099   2.2522E-001   6.6863E-001   1.0614E-001
    4.324024E+03   1.0000E-099   1.5926E-001   7.2130E-001   1.1944E-001
    4.581391E+03   1.0000E-099   1.1584E-001   7.5849E-001   1.2567E-001
    4.854077E+03   1.0000E-099   9.3907E-002   7.8557E-001   1.2052E-001
    5.142993E+03   1.0000E-099   8.4177E-002   8.0753E-001   1.0829E-001
    5.449106E+03   1.0000E-099   7.5229E-002   8.2474E-001   1.0004E-001
    5.773438E+03   1.0000E-099   6.6783E-002   8.3718E-001   9.6035E-002
    6.117075E+03   1.0000E-099   6.1493E-002   8.4655E-001   9.1955E-002
    6.481166E+03   1.0000E-099   5.7656E-002   8.5350E-001   8.8843E-002
    6.866927E+03   1.0000E-099   5.5696E-002   8.5925E-001   8.5050E-002
    7.275648E+03   1.0000E-099   5.3857E-002   8.6292E-001   8.3223E-002
    7.708697E+03   1.0000E-099   5.5019E-002   8.6611E-001   7.8871E-002
    8.167618E+03   1.0000E-099   5.9809E-002   8.6591E-001   7.4276E-002
    8.648451E+03   1.0000E-099   6.9776E-002   8.5800E-001   7.2225E-002
    9.119525E+03   1.0000E-099   9.9855E-002   8.3209E-001   6.8053E-002
    9.589592E+03   1.0000E-099   1.3962E-001   7.9167E-001   6.8714E-002
    1.006541E+04   1.0000E-099   1.5369E-001   7.6904E-001   7.7272E-002
    1.053134E+04   1.0000E-099   1.9396E-001   7.3325E-001   7.2791E-002
    1.095261E+04   1.0000E-099   2.2781E-001   7.0626E-001   6.5933E-002
    1.130269E+04   1.0000E-099   3.3490E-001   6.2318E-001   4.1918E-002
    1.159264E+04   1.0000E-099   4.2509E-001   5.4654E-001   2.8368E-002
    1.183318E+04   1.0000E-099   4.4830E-001   5.2582E-001   2.5882E-002
    1.204571E+04   1.0000E-099   4.2967E-001   5.4240E-001   2.7931E-002
    1.224436E+04   1.0000E-099   3.2382E-001   6.3201E-001   4.4176E-002
    1.244542E+04   1.0000E-099   2.0425E-001   7.1529E-001   8.0464E-002
    1.266643E+04   1.0000E-099   1.2678E-001   7.4322E-001   1.3000E-001
    1.292704E+04   1.0000E-099   7.6003E-002   7.2946E-001   1.9454E-001
    1.323676E+04   1.0000E-099   4.8907E-002   7.0004E-001   2.5105E-001
    1.358937E+04   1.0000E-099   3.4091E-002   6.7711E-001   2.8880E-001
    1.397624E+04   1.0000E-099   2.4842E-002   6.6154E-001   3.1362E-001
    1.438383E+04   1.0000E-099   1.6953E-002   6.4715E-001   3.3590E-001
    1.480206E+04   1.0000E-099   1.1452E-002   6.4726E-001   3.4129E-001
    1.522564E+04   1.0000E-099   1.0556E-002   6.9523E-001   2.9422E-001
    1.565450E+04   1.0000E-099   1.0489E-002   7.4560E-001   2.4391E-001
    1.608520E+04   1.0000E-099   1.0803E-002   7.8796E-001   2.0124E-001
    1.651159E+04   1.0000E-099   1.1539E-002   8.2316E-001   1.6530E-001
    1.692836E+04   1.0000E-099   1.2612E-002   8.5188E-001   1.3551E-001
    1.732536E+04   1.0000E-099   1.3473E-002   8.7258E-001   1.1395E-001
    1.770353E+04   1.0000E-099   1.3430E-002   8.8450E-001   1.0207E-001
    1.806200E+04   1.0000E-099   1.2410E-002   8.8816E-001   9.9433E-002
    1.840449E+04   1.0000E-099   1.0963E-002   8.8602E-001   1.0302E-001
    1.873585E+04   1.0000E-099   9.5386E-003   8.7988E-001   1.1059E-001
    1.906020E+04   1.0000E-099   8.2666E-003   8.6976E-001   1.2197E-001
    1.938113E+04   1.0000E-099   7.1321E-003   8.5359E-001   1.3928E-001
    1.970335E+04   1.0000E-099   6.1050E-003   8.3247E-001   1.6142E-001
    2.003093E+04   1.0000E-099   5.1940E-003   8.0787E-001   1.8694E-001
    2.036844E+04   1.0000E-099   4.4022E-003   7.7584E-001   2.1976E-001
    2.072084E+04   1.0000E-099   3.7188E-003   7.3685E-001   2.5943E-001
    2.109220E+04   1.0000E-099   3.1419E-003   6.9736E-001   2.9950E-001
    2.148471E+04   1.0000E-099   2.6521E-003   6.5967E-001   3.3768E-001
    2.190341E+04   1.0000E-099   2.2461E-003   6.2380E-001   3.7395E-001
    2.235214E+04   1.0000E-099   1.9142E-003   5.9338E-001   4.0471E-001
    2.283449E+04   1.0000E-099   1.6127E-003   5.7009E-001   4.2830E-001
    2.335657E+04   1.0000E-099   1.4095E-003   5.5121E-001   4.4738E-001
    2.392374E+04   1.0000E-099   1.1175E-003   5.3612E-001   4.6276E-001
    2.455006E+04   1.0000E-099   1.0125E-003   5.3328E-001   4.6571E-001
    2.525247E+04   1.0000E-099   8.9913E-004   5.4864E-001   4.5046E-001
    2.605189E+04   1.0000E-099   5.6108E-004   5.6968E-001   4.2976E-001
    2.702522E+04   1.0000E-099   4.1403E-004   5.9346E-001   4.0613E-001
    2.830276E+04   1.0000E-099   4.2851E-004   6.1714E-001   3.8243E-001
    2.995805E+04   1.0000E-099   1.7336E-004   6.6059E-001   3.3924E-001
    3.174116E+04   1.0000E-099   8.7720E-005   7.3041E-001   2.6951E-001
    3.363041E+04   1.0000E-099   6.0512E-005   7.9995E-001   1.9999E-001
    3.563210E+04   1.0000E-099   3.5072E-005   8.1998E-001   1.7998E-001
    3.775293E+04   1.0000E-099   1.5828E-005   8.0670E-001   1.9328E-001
    3.889648E+04   1.0000E-099   1.0659E-005   8.0010E-001   1.9989E-001
    3.948118E+04   1.0000E-099   9.6042E-006   7.9931E-001   2.0068E-001
    3.977682E+04   1.0000E-099   8.7785E-006   7.9775E-001   2.0224E-001
    3.992547E+04   1.0000E-099   8.7563E-006   7.9826E-001   2.0173E-001
    3.999627E+04   1.0000E-099   8.6995E-006   7.9891E-001   2.0108E-001
    4.000000E+04   1.0000E-099   8.7170E-006   7.9900E-001   2.0100E-001
#TIME:   184.600
#NVEL: 100
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.484662E+02   1.0000E-099   4.8597E-001   4.5660E-001   5.7432E-002
    8.538639E+02   1.0000E-099   4.8367E-001   4.5671E-001   5.9625E-002
    8.702640E+02   1.0000E-099   4.9438E-001   4.4888E-001   5.6743E-002
    9.040152E+02   1.0000E-099   4.9681E-001   4.4699E-001   5.6201E-002
    9.600698E+02   1.0000E-099   5.0492E-001   4.4079E-001   5.4297E-002
    1.017126E+03   1.0000E-099   4.8791E-001   4.5317E-001   5.8916E-002
    1.077666E+03   1.0000E-099   5.0790E-001   4.3794E-001   5.4156E-002
    1.141809E+03   1.0000E-099   4.9630E-001   4.4598E-001   5.7724E-002
    1.209770E+03   1.0000E-099   4.9003E-001   4.4958E-001   6.0392E-002
    1.281776E+03   1.0000E-099   4.9960E-001   4.4113E-001   5.9271E-002
    1.358068E+03   1.0000E-099   5.1266E-001   4.2967E-001   5.7669E-002
    1.438900E+03   1.0000E-099   5.2957E-001   4.1508E-001   5.5349E-002
    1.524544E+03   1.0000E-099   5.4410E-001   4.0215E-001   5.3743E-002
    1.615286E+03   1.0000E-099   5.5603E-001   3.9123E-001   5.2735E-002
    1.711428E+03   1.0000E-099   5.4526E-001   3.9714E-001   5.7600E-002
    1.813293E+03   1.0000E-099   5.4496E-001   3.9525E-001   5.9782E-002
    1.921220E+03   1.0000E-099   5.4147E-001   3.9578E-001   6.2745E-002
    2.035572E+03   1.0000E-099   5.3706E-001   3.9716E-001   6.5776E-002
    2.156730E+03   1.0000E-099   5.2442E-001   4.0455E-001   7.1035E-002
    2.285099E+03   1.0000E-099   5.1827E-001   4.0801E-001   7.3716E-002
    2.421109E+03   1.0000E-099   5.1084E-001   4.1321E-001   7.5956E-002
    2.565214E+03   1.0000E-099   5.0737E-001   4.1687E-001   7.5763E-002
    2.717896E+03   1.0000E-099   4.9544E-001   4.2761E-001   7.6943E-002
    2.879667E+03   1.0000E-099   4.7127E-001   4.4820E-001   8.0532E-002
    3.051065E+03   1.0000E-099   4.2520E-001   4.8501E-001   8.9789E-002
    3.232666E+03   1.0000E-099   3.7528E-001   5.2561E-001   9.9110E-002
    3.425075E+03   1.0000E-099   3.4417E-001   5.5546E-001   1.0037E-001
    3.628936E+03   1.0000E-099   3.2128E-001   5.8153E-001   9.7192E-002
    3.844932E+03   1.0000E-099   2.8856E-001   6.1558E-001   9.5857E-002
    4.073784E+03   1.0000E-099   2.2253E-001   6.7209E-001   1.0538E-001
    4.316257E+03   1.0000E-099   1.5016E-001   7.2887E-001   1.2097E-001
    4.573161E+03   1.0000E-099   1.0601E-001   7.6655E-001   1.2744E-001
    4.845358E+03   1.0000E-099   8.3610E-002   7.9385E-001   1.2254E-001
    5.133755E+03   1.0000E-099   7.4061E-002   8.1636E-001   1.0958E-001
    5.439317E+03   1.0000E-099   6.5549E-002   8.3365E-001   1.0080E-001
    5.763067E+03   1.0000E-099   5.9958E-002   8.4696E-001   9.3080E-002
    6.106087E+03   1.0000E-099   5.3750E-002   8.5549E-001   9.0761E-002
    6.469523E+03   1.0000E-099   5.0397E-002   8.6224E-001   8.7367E-002
    6.854591E+03   1.0000E-099   4.8156E-002   8.6712E-001   8.4728E-002
    7.262579E+03   1.0000E-099   4.7876E-002   8.7118E-001   8.0940E-002
    7.694850E+03   1.0000E-099   4.8864E-002   8.7345E-001   7.7684E-002
    8.152850E+03   1.0000E-099   5.2849E-002   8.7247E-001   7.4676E-002
    8.635140E+03   1.0000E-099   6.6913E-002   8.6281E-001   7.0277E-002
    9.108420E+03   1.0000E-099   1.0283E-001   8.3113E-001   6.6033E-002
    9.581742E+03   1.0000E-099   1.4580E-001   7.8696E-001   6.7242E-002
    1.006254E+04   1.0000E-099   1.6747E-001   7.5860E-001   7.3931E-002
    1.053289E+04   1.0000E-099   2.1230E-001   7.1902E-001   6.8680E-002
    1.095647E+04   1.0000E-099   2.5770E-001   6.8267E-001   5.9629E-002
    1.130702E+04   1.0000E-099   3.6102E-001   6.0059E-001   3.8386E-002
    1.159779E+04   1.0000E-099   4.4755E-001   5.2634E-001   2.6110E-002
    1.184126E+04   1.0000E-099   4.6579E-001   5.1015E-001   2.4064E-002
    1.205543E+04   1.0000E-099   4.4786E-001   5.2643E-001   2.5704E-002
    1.225525E+04   1.0000E-099   3.3517E-001   6.2212E-001   4.2714E-002
    1.245765E+04   1.0000E-099   2.3096E-001   6.9741E-001   7.1632E-002
    1.268153E+04   1.0000E-099   1.3793E-001   7.3692E-001   1.2514E-001
    1.294508E+04   1.0000E-099   7.9612E-002   7.2596E-001   1.9443E-001
    1.325820E+04   1.0000E-099   6.1623E-002   7.0796E-001   2.3042E-001
    1.361259E+04   1.0000E-099   3.7944E-002   6.7853E-001   2.8352E-001
    1.399883E+04   1.0000E-099   2.7312E-002   6.6456E-001   3.0812E-001
    1.440685E+04   1.0000E-099   1.9731E-002   6.5383E-001   3.2644E-001
    1.482581E+04   1.0000E-099   1.4462E-002   6.5268E-001   3.3286E-001
    1.524877E+04   1.0000E-099   1.3674E-002   7.0166E-001   2.8466E-001
    1.567610E+04   1.0000E-099   1.3721E-002   7.5074E-001   2.3554E-001
    1.610648E+04   1.0000E-099   1.4263E-002   7.9189E-001   1.9384E-001
    1.653170E+04   1.0000E-099   1.5406E-002   8.2585E-001   1.5874E-001
    1.694727E+04   1.0000E-099   1.7031E-002   8.5314E-001   1.2983E-001
    1.734357E+04   1.0000E-099   1.8267E-002   8.7249E-001   1.0924E-001
    1.772028E+04   1.0000E-099   1.8002E-002   8.8370E-001   9.8302E-002
    1.807776E+04   1.0000E-099   1.6346E-002   8.8750E-001   9.6158E-002
    1.841983E+04   1.0000E-099   1.4240E-002   8.8581E-001   9.9950E-002
    1.875047E+04   1.0000E-099   1.2273E-002   8.8010E-001   1.0763E-001
    1.907471E+04   1.0000E-099   1.0560E-002   8.7029E-001   1.1915E-001
    1.939565E+04   1.0000E-099   9.0573E-003   8.5453E-001   1.3642E-001
    1.971797E+04   1.0000E-099   7.7139E-003   8.3365E-001   1.5863E-001
    2.004596E+04   1.0000E-099   6.5320E-003   8.0885E-001   1.8461E-001
    2.038441E+04   1.0000E-099   5.5088E-003   7.7660E-001   2.1789E-001
    2.073739E+04   1.0000E-099   4.6312E-003   7.3762E-001   2.5775E-001
    2.110972E+04   1.0000E-099   3.8891E-003   6.9792E-001   2.9819E-001
    2.150386E+04   1.0000E-099   3.2605E-003   6.5974E-001   3.3700E-001
    2.192334E+04   1.0000E-099   2.7404E-003   6.2342E-001   3.7384E-001
    2.237286E+04   1.0000E-099   2.3119E-003   5.9254E-001   4.0515E-001
    2.285602E+04   1.0000E-099   1.9280E-003   5.6867E-001   4.2940E-001
    2.337886E+04   1.0000E-099   1.6690E-003   5.4922E-001   4.4911E-001
    2.394702E+04   1.0000E-099   1.3068E-003   5.3383E-001   4.6487E-001
    2.457132E+04   1.0000E-099   1.2082E-003   5.3080E-001   4.6799E-001
    2.527407E+04   1.0000E-099   1.0365E-003   5.4564E-001   4.5332E-001
    2.607483E+04   1.0000E-099   6.3601E-004   5.6613E-001   4.3323E-001
    2.704340E+04   1.0000E-099   4.8147E-004   5.8905E-001   4.1047E-001
    2.830607E+04   1.0000E-099   5.1637E-004   6.1176E-001   3.8772E-001
    2.995805E+04   1.0000E-099   1.9605E-004   6.5508E-001   3.4472E-001
    3.174116E+04   1.0000E-099   9.9327E-005   7.2517E-001   2.7473E-001
    3.363041E+04   1.0000E-099   6.8696E-005   7.9504E-001   2.0489E-001
    3.563210E+04   1.0000E-099   3.9739E-005   8.1472E-001   1.8524E-001
    3.775293E+04   1.0000E-099   1.7602E-005   8.0023E-001   1.9976E-001
    3.889648E+04   1.0000E-099   1.1818E-005   7.9270E-001   2.0729E-001
    3.948118E+04   1.0000E-099   1.0538E-005   7.9145E-001   2.0854E-001
    3.977682E+04   1.0000E-099   9.6295E-006   7.8967E-001   2.1032E-001
    3.992547E+04   1.0000E-099   9.5437E-006   7.9005E-001   2.0994E-001
    3.999627E+04   1.0000E-099   9.4574E-006   7.9064E-001   2.0935E-001
    4.000000E+04   1.0000E-099   9.4705E-006   7.9071E-001   2.0928E-001
#TIME:   203.100
#NVEL: 100
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.484662E+02   1.0000E-099   4.9129E-001   4.6184E-001   4.6865E-002
    8.541717E+02   1.0000E-099   4.7466E-001   4.6300E-001   6.2343E-002
    8.715193E+02   1.0000E-099   5.0482E-001   4.4024E-001   5.4939E-002
    9.072787E+02   1.0000E-099   5.1773E-001   4.3007E-001   5.2200E-002
    9.649899E+02   1.0000E-099   5.2055E-001   4.2771E-001   5.1738E-002
    1.022283E+03   1.0000E-099   4.9717E-001   4.4561E-001   5.7218E-002
    1.083129E+03   1.0000E-099   5.1561E-001   4.3098E-001   5.3406E-002
    1.147598E+03   1.0000E-099   5.1624E-001   4.2990E-001   5.3859E-002
    1.215903E+03   1.0000E-099   5.1473E-001   4.3018E-001   5.5090E-002
    1.288274E+03   1.0000E-099   5.3158E-001   4.1586E-001   5.2554E-002
    1.364952E+03   1.0000E-099   5.4163E-001   4.0652E-001   5.1850E-002
    1.446195E+03   1.0000E-099   5.4688E-001   4.0075E-001   5.2371E-002
    1.532273E+03   1.0000E-099   5.7576E-001   3.7652E-001   4.7723E-002
    1.623474E+03   1.0000E-099   5.6925E-001   3.8008E-001   5.0669E-002
    1.720104E+03   1.0000E-099   5.6763E-001   3.7976E-001   5.2617E-002
    1.822485E+03   1.0000E-099   5.6231E-001   3.8223E-001   5.5465E-002
    1.930960E+03   1.0000E-099   5.5045E-001   3.8952E-001   6.0033E-002
    2.045891E+03   1.0000E-099   5.3994E-001   3.9572E-001   6.4335E-002
    2.167663E+03   1.0000E-099   5.2650E-001   4.0407E-001   6.9429E-002
    2.296683E+03   1.0000E-099   5.2004E-001   4.0794E-001   7.2027E-002
    2.433383E+03   1.0000E-099   5.1106E-001   4.1429E-001   7.4650E-002
    2.578218E+03   1.0000E-099   5.0432E-001   4.2022E-001   7.5461E-002
    2.731675E+03   1.0000E-099   4.8987E-001   4.3277E-001   7.7361E-002
    2.894265E+03   1.0000E-099   4.5860E-001   4.5825E-001   8.3151E-002
    3.066532E+03   1.0000E-099   4.1332E-001   4.9456E-001   9.2124E-002
    3.249053E+03   1.0000E-099   3.6499E-001   5.3422E-001   1.0079E-001
    3.442438E+03   1.0000E-099   3.2806E-001   5.6809E-001   1.0385E-001
    3.647333E+03   1.0000E-099   3.1037E-001   5.9124E-001   9.8391E-002
    3.864423E+03   1.0000E-099   2.7313E-001   6.2873E-001   9.8143E-002
    4.094435E+03   1.0000E-099   2.0256E-001   6.8826E-001   1.0918E-001
    4.338137E+03   1.0000E-099   1.3476E-001   7.4233E-001   1.2291E-001
    4.596345E+03   1.0000E-099   9.3458E-002   7.7867E-001   1.2787E-001
    4.869920E+03   1.0000E-099   7.3802E-002   8.0547E-001   1.2073E-001
    5.159780E+03   1.0000E-099   6.3309E-002   8.2721E-001   1.0948E-001
    5.466891E+03   1.0000E-099   5.6992E-002   8.4436E-001   9.8652E-002
    5.792283E+03   1.0000E-099   5.1539E-002   8.5676E-001   9.1702E-002
    6.137041E+03   1.0000E-099   4.7556E-002   8.6529E-001   8.7157E-002
    6.502320E+03   1.0000E-099   4.4259E-002   8.7059E-001   8.5152E-002
    6.889340E+03   1.0000E-099   4.3261E-002   8.7490E-001   8.1844E-002
    7.299395E+03   1.0000E-099   4.2925E-002   8.7729E-001   7.9783E-002
    7.733858E+03   1.0000E-099   4.5880E-002   8.7848E-001   7.5643E-002
    8.194180E+03   1.0000E-099   5.1991E-002   8.7531E-001   7.2696E-002
    8.679153E+03   1.0000E-099   7.1772E-002   8.6054E-001   6.7691E-002
    9.158182E+03   1.0000E-099   1.2216E-001   8.1507E-001   6.2764E-002
    9.639432E+03   1.0000E-099   1.8193E-001   7.5664E-001   6.1425E-002
    1.012811E+04   1.0000E-099   1.9538E-001   7.3598E-001   6.8637E-002
    1.059994E+04   1.0000E-099   2.5272E-001   6.8714E-001   6.0146E-002
    1.101784E+04   1.0000E-099   3.1323E-001   6.3830E-001   4.8467E-002
    1.136560E+04   1.0000E-099   4.2264E-001   5.4756E-001   2.9799E-002
    1.164948E+04   1.0000E-099   4.7943E-001   4.9788E-001   2.2696E-002
    1.189084E+04   1.0000E-099   4.9245E-001   4.8655E-001   2.1000E-002
    1.210357E+04   1.0000E-099   4.5435E-001   5.2090E-001   2.4758E-002
    1.230535E+04   1.0000E-099   3.3565E-001   6.2124E-001   4.3108E-002
    1.251305E+04   1.0000E-099   2.2494E-001   6.9925E-001   7.5809E-002
    1.274795E+04   1.0000E-099   1.3639E-001   7.3206E-001   1.3154E-001
    1.302718E+04   1.0000E-099   9.0107E-002   7.2267E-001   1.8723E-001
    1.335460E+04   1.0000E-099   6.0209E-002   7.0675E-001   2.3304E-001
    1.372065E+04   1.0000E-099   4.1270E-002   6.8100E-001   2.7773E-001
    1.411201E+04   1.0000E-099   2.8636E-002   6.6744E-001   3.0392E-001
    1.452187E+04   1.0000E-099   2.1435E-002   6.6129E-001   3.1727E-001
    1.494265E+04   1.0000E-099   1.7456E-002   6.7345E-001   3.0909E-001
    1.537112E+04   1.0000E-099   1.6927E-002   7.2328E-001   2.5979E-001
    1.580499E+04   1.0000E-099   1.7279E-002   7.6859E-001   2.1413E-001
    1.624111E+04   1.0000E-099   1.8425E-002   8.0635E-001   1.7522E-001
    1.667142E+04   1.0000E-099   2.0602E-002   8.3722E-001   1.4218E-001
    1.708753E+04   1.0000E-099   2.3430E-002   8.6054E-001   1.1603E-001
    1.748588E+04   1.0000E-099   2.4608E-002   8.7605E-001   9.9339E-002
    1.786188E+04   1.0000E-099   2.2672E-002   8.8460E-001   9.2728E-002
    1.821895E+04   1.0000E-099   1.9616E-002   8.8673E-001   9.3656E-002
    1.856054E+04   1.0000E-099   1.6732E-002   8.8386E-001   9.9403E-002
    1.889115E+04   1.0000E-099   1.4294E-002   8.7696E-001   1.0874E-001
    1.921537E+04   1.0000E-099   1.2233E-002   8.6515E-001   1.2262E-001
    1.953753E+04   1.0000E-099   1.0432E-002   8.4750E-001   1.4207E-001
    1.986181E+04   1.0000E-099   8.8442E-003   8.2525E-001   1.6591E-001
    2.019291E+04   1.0000E-099   7.4635E-003   7.9765E-001   1.9489E-001
    2.053553E+04   1.0000E-099   6.2756E-003   7.6252E-001   2.3121E-001
    2.089378E+04   1.0000E-099   5.2657E-003   7.2295E-001   2.7178E-001
    2.127006E+04   1.0000E-099   4.4109E-003   6.8394E-001   3.1165E-001
    2.166882E+04   1.0000E-099   3.6920E-003   6.4638E-001   3.4993E-001
    2.209268E+04   1.0000E-099   3.1014E-003   6.1183E-001   3.8507E-001
    2.254427E+04   1.0000E-099   2.5885E-003   5.8350E-001   4.1391E-001
    2.302838E+04   1.0000E-099   2.1750E-003   5.6128E-001   4.3655E-001
    2.354909E+04   1.0000E-099   1.8356E-003   5.4294E-001   4.5523E-001
    2.411404E+04   1.0000E-099   1.4683E-003   5.2992E-001   4.6861E-001
    2.472925E+04   1.0000E-099   1.3956E-003   5.3083E-001   4.6778E-001
    2.541688E+04   1.0000E-099   1.1176E-003   5.4615E-001   4.5273E-001
    2.620327E+04   1.0000E-099   7.0495E-004   5.6624E-001   4.3305E-001
    2.713557E+04   1.0000E-099   5.7198E-004   5.8693E-001   4.1250E-001
    2.832667E+04   1.0000E-099   6.0327E-004   6.0874E-001   3.9066E-001
    2.995777E+04   1.0000E-099   2.2578E-004   6.5093E-001   3.4884E-001
    3.174116E+04   1.0000E-099   1.1348E-004   7.2121E-001   2.7867E-001
    3.363041E+04   1.0000E-099   7.8543E-005   7.9134E-001   2.0858E-001
    3.563210E+04   1.0000E-099   4.5448E-005   8.1074E-001   1.8922E-001
    3.775293E+04   1.0000E-099   1.9756E-005   7.9532E-001   2.0466E-001
    3.889648E+04   1.0000E-099   1.3216E-005   7.8711E-001   2.1287E-001
    3.948118E+04   1.0000E-099   1.1681E-005   7.8553E-001   2.1446E-001
    3.977682E+04   1.0000E-099   1.0677E-005   7.8358E-001   2.1641E-001
    3.992547E+04   1.0000E-099   1.0532E-005   7.8387E-001   2.1612E-001
    3.999627E+04   1.0000E-099   1.0420E-005   7.8441E-001   2.1558E-001
    4.000000E+04   1.0000E-099   1.0430E-005   7.8448E-001   2.1551E-001
#TIME:   223.400
#NVEL: 100
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.484662E+02   1.0000E-099   5.7650E-001   3.8314E-001   4.0359E-002
    8.521554E+02   1.0000E-099   5.7382E-001   3.8399E-001   4.2184E-002
    8.633197E+02   1.0000E-099   5.2740E-001   4.2159E-001   5.1006E-002
    8.860889E+02   1.0000E-099   5.1070E-001   4.3493E-001   5.4362E-002
    9.336287E+02   1.0000E-099   5.4745E-001   4.0527E-001   4.7288E-002
    9.898385E+02   1.0000E-099   5.5903E-001   3.9557E-001   4.5395E-002
    1.049232E+03   1.0000E-099   5.7073E-001   3.8566E-001   4.3609E-002
    1.112188E+03   1.0000E-099   5.7972E-001   3.7787E-001   4.2409E-002
    1.178923E+03   1.0000E-099   5.6221E-001   3.9175E-001   4.6038E-002
    1.249661E+03   1.0000E-099   5.5828E-001   3.9413E-001   4.7582E-002
    1.324645E+03   1.0000E-099   5.6763E-001   3.8542E-001   4.6949E-002
    1.404127E+03   1.0000E-099   5.9233E-001   3.6401E-001   4.3659E-002
    1.488378E+03   1.0000E-099   6.0814E-001   3.4983E-001   4.2034E-002
    1.577685E+03   1.0000E-099   6.0587E-001   3.5052E-001   4.3602E-002
    1.672351E+03   1.0000E-099   5.9863E-001   3.5522E-001   4.6147E-002
    1.772696E+03   1.0000E-099   5.9124E-001   3.5996E-001   4.8792E-002
    1.879063E+03   1.0000E-099   5.7798E-001   3.6926E-001   5.2760E-002
    1.991812E+03   1.0000E-099   5.5670E-001   3.8445E-001   5.8849E-002
    2.111326E+03   1.0000E-099   5.3712E-001   3.9795E-001   6.4935E-002
    2.238012E+03   1.0000E-099   5.2383E-001   4.0678E-001   6.9389E-002
    2.372299E+03   1.0000E-099   5.1232E-001   4.1472E-001   7.2957E-002
    2.514643E+03   1.0000E-099   5.0239E-001   4.2238E-001   7.5232E-002
    2.665529E+03   1.0000E-099   4.9139E-001   4.3198E-001   7.6630E-002
    2.825468E+03   1.0000E-099   4.6969E-001   4.5036E-001   7.9947E-002
    2.995004E+03   1.0000E-099   4.3189E-001   4.8116E-001   8.6952E-002
    3.174712E+03   1.0000E-099   3.7804E-001   5.2398E-001   9.7975E-002
    3.365204E+03   1.0000E-099   3.3210E-001   5.6311E-001   1.0479E-001
    3.567125E+03   1.0000E-099   3.1211E-001   5.8738E-001   1.0052E-001
    3.781163E+03   1.0000E-099   2.8216E-001   6.1977E-001   9.8063E-002
    4.008043E+03   1.0000E-099   2.1750E-001   6.7612E-001   1.0639E-001
    4.248537E+03   1.0000E-099   1.4551E-001   7.3492E-001   1.1958E-001
    4.503461E+03   1.0000E-099   9.8060E-002   7.7644E-001   1.2550E-001
    4.773681E+03   1.0000E-099   7.2588E-002   8.0609E-001   1.2132E-001
    5.060115E+03   1.0000E-099   6.0213E-002   8.2950E-001   1.1029E-001
    5.363736E+03   1.0000E-099   5.3673E-002   8.4810E-001   9.8223E-002
    5.685575E+03   1.0000E-099   4.8524E-002   8.6141E-001   9.0070E-002
    6.026725E+03   1.0000E-099   4.4175E-002   8.6990E-001   8.5924E-002
    6.388345E+03   1.0000E-099   4.1158E-002   8.7485E-001   8.3990E-002
    6.771664E+03   1.0000E-099   4.1158E-002   8.7869E-001   8.0151E-002
    7.177982E+03   1.0000E-099   4.2398E-002   8.8048E-001   7.7127E-002
    7.608681E+03   1.0000E-099   4.5318E-002   8.8021E-001   7.4470E-002
    8.065223E+03   1.0000E-099   5.2570E-002   8.7614E-001   7.1289E-002
    8.550581E+03   1.0000E-099   7.6571E-002   8.5859E-001   6.4839E-002
