#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
5580.02 9.78e-27 2.89e-18 1.76e-10 5.04e-05 1.00e+00 
5920.87 1.17e-26 3.61e-18 2.16e-10 5.75e-05 1.00e+00 
6282.54 1.34e-26 4.43e-18 2.67e-10 6.58e-05 1.00e+00 
6666.30 1.99e-26 6.71e-18 3.79e-10 8.09e-05 1.00e+00 
7073.50 3.07e-26 1.06e-17 5.60e-10 1.01e-04 1.00e+00 
7505.58 5.09e-26 1.83e-17 8.88e-10 1.31e-04 1.00e+00 
7964.05 1.23e-25 4.58e-17 1.93e-09 2.08e-04 1.00e+00 
8450.53 5.19e-25 1.92e-16 6.32e-09 4.15e-04 1.00e+00 
8966.72 2.58e-24 9.30e-16 2.25e-08 8.48e-04 9.99e-01 
9514.44 2.67e-23 9.03e-15 1.38e-07 2.32e-03 9.98e-01 
10095.62 1.11e-21 3.22e-13 2.37e-06 1.17e-02 9.88e-01 
10712.30 1.41e-19 3.42e-11 9.98e-05 9.83e-02 9.02e-01 
11366.65 4.09e-17 7.08e-09 5.79e-03 6.67e-01 3.28e-01 
12061.10 9.92e-15 9.91e-07 1.44e-01 8.49e-01 6.43e-03 
12793.43 1.01e-12 4.40e-05 8.44e-01 1.56e-01 9.60e-06 
13528.61 5.42e-11 6.85e-04 9.97e-01 2.48e-03 2.49e-10 
14194.74 2.31e-09 8.52e-03 9.91e-01 3.39e-05 1.90e-14 
14757.77 6.14e-08 7.29e-02 9.27e-01 6.20e-07 4.21e-19 
15240.48 8.92e-07 3.58e-01 6.42e-01 1.70e-08 3.74e-22 
15646.99 6.02e-06 7.80e-01 2.20e-01 3.04e-10 4.11e-26 
15960.30 2.73e-05 9.59e-01 4.07e-02 2.72e-12 7.50e-30 
16187.41 7.55e-05 9.91e-01 9.33e-03 4.44e-14 3.99e-33 
16354.17 1.50e-04 9.96e-01 3.60e-03 1.96e-15 2.25e-35 
16484.18 2.22e-04 9.99e-01 7.39e-04 8.85e-17 3.66e-36 
16593.12 3.17e-04 9.93e-01 6.59e-03 5.64e-16 1.40e-34 
16691.99 5.78e-04 9.99e-01 1.86e-04 1.43e-18 7.68e-37 
16788.59 6.64e-04 9.99e-01 1.18e-04 4.78e-19 1.17e-36 
16888.37 7.98e-04 9.99e-01 7.93e-05 1.49e-19 3.20e-36 
16998.79 1.17e-03 9.99e-01 3.44e-05 1.43e-20 1.30e-36 
17146.37 2.01e-03 9.98e-01 1.32e-05 7.80e-22 1.59e-36 
17415.23 3.83e-03 9.96e-01 3.34e-06 1.76e-23 2.15e-36 
17888.12 8.74e-03 9.91e-01 3.27e-07 3.85e-26 3.49e-36 
18532.37 4.93e-02 9.51e-01 1.90e-08 1.13e-29 5.05e-36 
19260.76 1.48e-01 8.52e-01 1.84e-09 1.15e-31 6.63e-36 
20034.10 2.79e-01 7.21e-01 1.21e-10 8.35e-32 7.51e-36 
20838.00 5.45e-01 4.55e-01 6.75e-12 1.58e-32 6.12e-36 
21647.97 7.30e-01 2.70e-01 5.48e-13 7.66e-33 4.40e-36 
22447.94 8.57e-01 1.43e-01 6.15e-14 1.13e-32 4.36e-36 
23245.88 9.16e-01 8.38e-02 6.09e-15 2.88e-33 5.46e-36 
24052.47 9.59e-01 4.05e-02 2.66e-16 5.48e-35 7.49e-36 
24867.72 9.77e-01 2.28e-02 5.25e-17 3.66e-33 1.06e-35 
25698.86 9.86e-01 1.44e-02 9.60e-18 1.04e-34 1.54e-35 
26587.16 9.93e-01 6.98e-03 2.97e-18 3.02e-31 2.43e-35 
27637.54 9.96e-01 4.31e-03 7.38e-20 2.94e-34 4.44e-35 
28986.97 9.98e-01 2.39e-03 1.15e-20 7.15e-34 1.09e-34 
#TIME: 4.49 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 2.38e-18 1.21e-10 1.67e-04 9.31e-02 9.07e-01 
999.11 2.98e-20 2.15e-12 7.34e-06 2.04e-02 9.80e-01 
1267.34 1.08e-21 9.66e-14 6.22e-07 5.12e-03 9.95e-01 
1514.05 1.17e-22 1.19e-14 1.14e-07 1.98e-03 9.98e-01 
1808.80 1.62e-23 1.88e-15 2.60e-08 8.70e-04 9.99e-01 
1919.29 3.21e-24 4.06e-16 7.31e-09 3.92e-04 1.00e+00 
2160.92 7.71e-25 1.03e-16 2.37e-09 2.03e-04 1.00e+00 
2292.92 1.19e-25 1.68e-17 5.29e-10 7.81e-05 1.00e+00 
2432.98 5.81e-26 8.83e-18 3.20e-10 5.98e-05 1.00e+00 
2581.60 3.83e-26 5.97e-18 2.32e-10 5.08e-05 1.00e+00 
2739.29 2.89e-26 4.64e-18 1.92e-10 4.64e-05 1.00e+00 
2906.62 2.15e-26 3.53e-18 1.53e-10 4.14e-05 1.00e+00 
3084.17 1.67e-26 2.84e-18 1.30e-10 3.82e-05 1.00e+00 
3272.56 1.13e-26 2.11e-18 1.07e-10 3.47e-05 1.00e+00 
3472.46 9.47e-27 1.87e-18 9.91e-11 3.37e-05 1.00e+00 
3684.57 7.70e-27 1.64e-18 9.23e-11 3.28e-05 1.00e+00 
3909.64 5.61e-27 1.32e-18 8.03e-11 3.06e-05 1.00e+00 
4148.46 5.45e-27 1.35e-18 8.38e-11 3.15e-05 1.00e+00 
4401.86 8.45e-27 2.02e-18 1.16e-10 3.78e-05 1.00e+00 
4670.75 1.22e-26 2.90e-18 1.57e-10 4.51e-05 1.00e+00 
4956.05 1.11e-26 2.94e-18 1.69e-10 4.81e-05 1.00e+00 
5258.79 9.33e-27 2.72e-18 1.66e-10 4.85e-05 1.00e+00 
5580.02 1.08e-26 3.32e-18 2.01e-10 5.50e-05 1.00e+00 
5920.87 1.22e-26 4.01e-18 2.45e-10 6.26e-05 1.00e+00 
6282.54 1.44e-26 5.00e-18 3.03e-10 7.13e-05 1.00e+00 
6666.30 1.97e-26 7.12e-18 4.15e-10 8.59e-05 1.00e+00 
7073.50 3.31e-26 1.20e-17 6.40e-10 1.10e-04 1.00e+00 
7505.58 5.94e-26 2.21e-17 1.06e-09 1.46e-04 1.00e+00 
7964.05 1.52e-25 5.87e-17 2.41e-09 2.39e-04 1.00e+00 
8450.53 6.47e-25 2.47e-16 7.92e-09 4.76e-04 1.00e+00 
8966.72 3.38e-24 1.26e-15 2.93e-08 9.90e-04 9.99e-01 
9514.44 3.79e-23 1.30e-14 1.86e-07 2.75e-03 9.97e-01 
10095.62 1.62e-21 4.85e-13 3.39e-06 1.45e-02 9.86e-01 
10712.30 2.24e-19 5.54e-11 1.49e-04 1.24e-01 8.76e-01 
11366.65 6.38e-17 1.09e-08 7.89e-03 7.29e-01 2.63e-01 
12061.10 1.39e-14 1.36e-06 1.77e-01 8.19e-01 4.31e-03 
12793.43 1.26e-12 5.24e-05 8.74e-01 1.25e-01 6.32e-06 
13528.61 6.57e-11 7.93e-04 9.97e-01 1.88e-03 1.30e-10 
14194.74 2.83e-09 9.89e-03 9.90e-01 2.23e-05 2.09e-15 
14757.77 7.05e-08 8.06e-02 9.19e-01 4.93e-07 2.13e-19 
15240.48 9.88e-07 3.86e-01 6.14e-01 1.23e-08 5.45e-23 
15646.99 6.39e-06 7.94e-01 2.06e-01 2.44e-10 2.93e-26 
15960.30 2.75e-05 9.69e-01 3.13e-02 1.60e-12 2.68e-30 
16187.41 7.03e-05 9.91e-01 8.69e-03 3.39e-14 2.76e-33 
16354.17 1.60e-04 9.98e-01 1.50e-03 6.35e-16 2.18e-36 
16484.18 2.43e-04 9.99e-01 6.26e-04 5.46e-17 2.64e-36 
16593.12 3.82e-04 9.99e-01 3.26e-04 7.28e-18 6.58e-37 
16691.99 4.21e-04 9.99e-01 1.83e-04 1.98e-18 7.01e-36 
16788.59 7.08e-04 9.99e-01 7.74e-05 1.41e-19 9.75e-37 
16888.37 7.59e-04 9.99e-01 5.88e-05 7.66e-20 2.35e-36 
16998.79 9.47e-04 9.99e-01 3.74e-05 2.24e-20 4.54e-36 
17146.37 1.70e-03 9.98e-01 1.04e-05 4.31e-22 1.69e-36 
17415.23 3.54e-03 9.96e-01 2.70e-06 1.20e-23 2.29e-36 
17888.12 9.32e-03 9.91e-01 3.32e-07 4.87e-26 3.72e-36 
18532.37 4.31e-02 9.57e-01 2.09e-08 1.31e-29 5.37e-36 
19260.76 6.74e-02 9.33e-01 1.90e-09 7.89e-32 7.05e-36 
20034.10 2.96e-01 7.04e-01 9.45e-11 2.86e-32 7.98e-36 
20838.00 5.12e-01 4.88e-01 1.71e-11 1.37e-31 6.51e-36 
21647.97 7.05e-01 2.95e-01 7.60e-13 1.23e-32 4.68e-36 
22447.94 8.49e-01 1.51e-01 6.82e-14 1.33e-32 4.64e-36 
23245.88 9.11e-01 8.89e-02 4.73e-15 4.02e-35 5.80e-36 
24052.47 9.56e-01 4.38e-02 3.08e-15 3.83e-34 7.96e-36 
24867.72 9.74e-01 2.59e-02 9.34e-17 4.55e-33 1.12e-35 
25698.86 9.84e-01 1.56e-02 2.94e-17 3.31e-32 1.64e-35 
26587.16 9.92e-01 8.47e-03 8.59e-19 1.73e-34 2.58e-35 
27637.54 9.96e-01 4.30e-03 6.48e-20 3.13e-34 4.72e-35 
28986.97 9.97e-01 2.54e-03 5.31e-21 7.61e-34 1.16e-34 
#TIME: 4.58 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 7.96e-19 5.14e-11 8.77e-05 6.65e-02 9.33e-01 
999.11 1.89e-20 1.49e-12 5.62e-06 1.77e-02 9.82e-01 
1267.34 8.33e-22 7.96e-14 5.36e-07 4.73e-03 9.95e-01 
1514.05 9.89e-23 1.04e-14 1.04e-07 1.87e-03 9.98e-01 
1808.80 1.48e-23 1.79e-15 2.55e-08 8.63e-04 9.99e-01 
1919.29 3.15e-24 3.97e-16 7.11e-09 3.80e-04 1.00e+00 
2160.92 7.70e-25 1.08e-16 2.54e-09 2.13e-04 1.00e+00 
2292.92 1.23e-25 1.74e-17 5.45e-10 7.93e-05 1.00e+00 
2432.98 6.83e-26 1.01e-17 3.49e-10 6.29e-05 1.00e+00 
2581.60 3.86e-26 6.26e-18 2.47e-10 5.29e-05 1.00e+00 
2739.29 3.09e-26 5.05e-18 2.08e-10 4.87e-05 1.00e+00 
2906.62 2.26e-26 3.87e-18 1.70e-10 4.42e-05 1.00e+00 
3084.17 1.67e-26 3.02e-18 1.42e-10 4.06e-05 1.00e+00 
3272.56 1.19e-26 2.33e-18 1.18e-10 3.71e-05 1.00e+00 
3472.46 9.90e-27 2.05e-18 1.10e-10 3.62e-05 1.00e+00 
3684.57 8.04e-27 1.80e-18 1.03e-10 3.51e-05 1.00e+00 
3909.64 5.93e-27 1.46e-18 9.00e-11 3.30e-05 1.00e+00 
4148.46 5.89e-27 1.52e-18 9.48e-11 3.41e-05 1.00e+00 
4401.86 9.09e-27 2.26e-18 1.30e-10 4.06e-05 1.00e+00 
4670.75 1.26e-26 3.16e-18 1.74e-10 4.84e-05 1.00e+00 
4956.05 1.16e-26 3.22e-18 1.87e-10 5.14e-05 1.00e+00 
5258.79 1.00e-26 3.06e-18 1.87e-10 5.24e-05 1.00e+00 
5580.02 1.15e-26 3.71e-18 2.27e-10 5.96e-05 1.00e+00 
5920.87 1.32e-26 4.54e-18 2.78e-10 6.77e-05 1.00e+00 
6282.54 1.63e-26 5.84e-18 3.49e-10 7.80e-05 1.00e+00 
6666.30 2.28e-26 8.32e-18 4.74e-10 9.26e-05 1.00e+00 
7073.50 3.79e-26 1.42e-17 7.41e-10 1.20e-04 1.00e+00 
7505.58 6.63e-26 2.60e-17 1.25e-09 1.63e-04 1.00e+00 
7964.05 1.92e-25 7.69e-17 3.08e-09 2.79e-04 1.00e+00 
8450.53 7.73e-25 3.11e-16 9.79e-09 5.41e-04 9.99e-01 
8966.72 4.29e-24 1.65e-15 3.73e-08 1.14e-03 9.99e-01 
9514.44 5.26e-23 1.87e-14 2.55e-07 3.33e-03 9.97e-01 
10095.62 2.41e-21 7.35e-13 4.77e-06 1.77e-02 9.82e-01 
10712.30 3.56e-19 8.87e-11 2.19e-04 1.53e-01 8.47e-01 
11366.65 9.46e-17 1.59e-08 1.04e-02 7.81e-01 2.09e-01 
12061.10 2.13e-14 2.04e-06 2.26e-01 7.72e-01 2.60e-03 
12793.43 1.54e-12 6.13e-05 8.98e-01 1.02e-01 2.16e-06 
13528.61 7.91e-11 9.11e-04 9.98e-01 1.45e-03 6.50e-11 
14194.74 3.71e-09 1.19e-02 9.88e-01 1.63e-05 9.04e-16 
14757.77 8.43e-08 9.10e-02 9.09e-01 4.86e-07 1.80e-19 
15240.48 1.06e-06 4.03e-01 5.97e-01 1.02e-08 3.67e-23 
15646.99 6.60e-06 8.11e-01 1.89e-01 1.80e-10 1.40e-26 
15960.30 2.98e-05 9.70e-01 2.98e-02 1.14e-12 1.13e-30 
16187.41 7.29e-05 9.92e-01 7.84e-03 3.52e-14 2.18e-33 
16354.17 1.73e-04 9.99e-01 1.32e-03 3.97e-16 3.29e-36 
16484.18 2.22e-04 9.99e-01 7.01e-04 7.43e-17 9.31e-36 
16593.12 2.75e-04 9.99e-01 4.21e-04 1.54e-17 1.25e-35 
16691.99 4.14e-04 9.99e-01 1.77e-04 1.72e-18 2.00e-36 
16788.59 5.77e-04 9.99e-01 1.01e-04 2.82e-19 7.93e-36 
16888.37 8.70e-04 9.99e-01 5.90e-05 4.95e-20 1.28e-36 
16998.79 1.25e-03 9.99e-01 2.59e-05 7.00e-21 1.47e-36 
17146.37 1.93e-03 9.98e-01 1.02e-05 6.10e-22 3.88e-36 
17415.23 3.82e-03 9.96e-01 3.23e-06 1.42e-23 2.44e-36 
17888.12 8.42e-03 9.92e-01 4.40e-07 5.58e-26 3.95e-36 
18532.37 4.45e-02 9.56e-01 2.52e-08 1.93e-29 5.71e-36 
19260.76 8.71e-02 9.13e-01 1.77e-09 6.45e-32 7.50e-36 
20034.10 3.02e-01 6.98e-01 1.20e-10 4.78e-32 8.49e-36 
20838.00 4.52e-01 5.48e-01 1.55e-11 4.53e-33 6.92e-36 
21647.97 7.02e-01 2.98e-01 1.30e-12 6.47e-32 4.98e-36 
22447.94 8.26e-01 1.74e-01 9.00e-14 1.49e-32 4.93e-36 
23245.88 9.12e-01 8.79e-02 5.09e-15 1.61e-33 6.17e-36 
24052.47 9.55e-01 4.52e-02 7.39e-16 5.32e-34 8.47e-36 
24867.72 9.71e-01 2.95e-02 1.10e-16 3.62e-34 1.20e-35 
25698.86 9.85e-01 1.47e-02 9.75e-18 1.18e-34 1.74e-35 
26587.16 9.88e-01 1.22e-02 2.57e-18 1.84e-34 2.74e-35 
27637.54 9.94e-01 5.76e-03 1.22e-19 3.33e-34 5.02e-35 
28986.97 9.97e-01 2.98e-03 8.50e-21 8.10e-34 1.24e-34 
#TIME: 4.68 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 3.55e-19 2.61e-11 5.57e-05 5.84e-02 9.42e-01 
999.11 1.28e-20 1.10e-12 4.58e-06 1.62e-02 9.84e-01 
1267.34 6.44e-22 6.57e-14 4.79e-07 4.52e-03 9.95e-01 
1514.05 8.16e-23 9.12e-15 9.54e-08 1.81e-03 9.98e-01 
1808.80 1.35e-23 1.71e-15 2.50e-08 8.59e-04 9.99e-01 
1919.29 2.63e-24 3.60e-16 6.85e-09 3.78e-04 1.00e+00 
2160.92 7.90e-25 1.15e-16 2.70e-09 2.21e-04 1.00e+00 
2292.92 1.18e-25 1.73e-17 5.54e-10 8.06e-05 1.00e+00 
2432.98 6.24e-26 9.94e-18 3.64e-10 6.49e-05 1.00e+00 
2581.60 4.15e-26 6.84e-18 2.68e-10 5.56e-05 1.00e+00 
2739.29 2.76e-26 4.96e-18 2.15e-10 5.01e-05 1.00e+00 
2906.62 2.26e-26 4.10e-18 1.84e-10 4.65e-05 1.00e+00 
3084.17 1.73e-26 3.29e-18 1.57e-10 4.32e-05 1.00e+00 
3272.56 1.26e-26 2.55e-18 1.31e-10 3.97e-05 1.00e+00 
3472.46 1.03e-26 2.23e-18 1.21e-10 3.85e-05 1.00e+00 
3684.57 8.64e-27 2.01e-18 1.15e-10 3.77e-05 1.00e+00 
3909.64 6.38e-27 1.64e-18 1.01e-10 3.55e-05 1.00e+00 
4148.46 6.40e-27 1.72e-18 1.07e-10 3.69e-05 1.00e+00 
4401.86 9.80e-27 2.54e-18 1.46e-10 4.38e-05 1.00e+00 
4670.75 1.30e-26 3.45e-18 1.93e-10 5.18e-05 1.00e+00 
4956.05 1.23e-26 3.55e-18 2.07e-10 5.49e-05 1.00e+00 
5258.79 1.10e-26 3.48e-18 2.12e-10 5.69e-05 1.00e+00 
5580.02 1.20e-26 4.10e-18 2.55e-10 6.42e-05 1.00e+00 
5920.87 1.45e-26 5.18e-18 3.17e-10 7.35e-05 1.00e+00 
6282.54 1.64e-26 6.24e-18 3.83e-10 8.27e-05 1.00e+00 
6666.30 2.46e-26 9.45e-18 5.40e-10 1.01e-04 1.00e+00 
7073.50 4.36e-26 1.68e-17 8.67e-10 1.32e-04 1.00e+00 
7505.58 8.11e-26 3.30e-17 1.55e-09 1.87e-04 1.00e+00 
7964.05 2.25e-25 9.53e-17 3.82e-09 3.19e-04 1.00e+00 
8450.53 9.85e-25 4.08e-16 1.23e-08 6.20e-04 9.99e-01 
8966.72 5.60e-24 2.21e-15 4.74e-08 1.30e-03 9.99e-01 
9514.44 7.24e-23 2.64e-14 3.41e-07 3.94e-03 9.96e-01 
10095.62 3.68e-21 1.15e-12 6.97e-06 2.22e-02 9.78e-01 
10712.30 5.90e-19 1.49e-10 3.35e-04 1.93e-01 8.07e-01 
11366.65 1.45e-16 2.43e-08 1.40e-02 8.27e-01 1.59e-01 
12061.10 2.97e-14 2.79e-06 2.74e-01 7.25e-01 1.65e-03 
12793.43 1.92e-12 7.26e-05 9.20e-01 8.02e-02 1.17e-06 
13528.61 9.84e-11 1.07e-03 9.98e-01 1.13e-03 4.95e-11 
14194.74 4.59e-09 1.40e-02 9.86e-01 1.23e-05 4.64e-16 
14757.77 1.01e-07 1.04e-01 8.96e-01 3.89e-07 2.31e-19 
15240.48 1.20e-06 4.36e-01 5.64e-01 7.84e-09 2.44e-23 
15646.99 6.95e-06 8.38e-01 1.62e-01 1.20e-10 4.92e-27 
15960.30 2.97e-05 9.71e-01 2.89e-02 9.25e-13 1.04e-30 
16187.41 8.23e-05 9.95e-01 5.30e-03 1.38e-14 1.34e-34 
16354.17 1.63e-04 9.99e-01 1.21e-03 2.97e-16 2.92e-36 
16484.18 2.48e-04 9.99e-01 6.28e-04 4.63e-17 3.52e-36 
16593.12 3.33e-04 9.99e-01 3.30e-04 8.84e-18 3.90e-36 
16691.99 3.76e-04 9.99e-01 2.18e-04 2.09e-18 2.70e-36 
16788.59 6.41e-04 9.99e-01 1.00e-04 2.95e-19 2.49e-36 
16888.37 6.72e-04 9.99e-01 6.12e-05 8.25e-20 9.42e-36 
16998.79 1.14e-03 9.99e-01 2.76e-05 7.13e-21 2.30e-36 
17146.37 1.30e-03 9.99e-01 1.26e-05 8.35e-22 2.78e-36 
17415.23 3.81e-03 9.96e-01 3.47e-06 1.73e-23 2.59e-36 
17888.12 8.60e-03 9.91e-01 3.33e-07 3.35e-26 4.20e-36 
18532.37 4.12e-02 9.59e-01 2.15e-08 1.77e-29 6.08e-36 
19260.76 1.28e-01 8.72e-01 1.29e-09 2.91e-32 7.97e-36 
20034.10 2.83e-01 7.17e-01 1.52e-10 7.09e-32 9.02e-36 
20838.00 4.95e-01 5.05e-01 8.67e-12 1.20e-32 7.36e-36 
21647.97 6.85e-01 3.15e-01 1.10e-12 1.57e-32 5.29e-36 
22447.94 8.24e-01 1.76e-01 1.77e-13 1.77e-33 5.25e-36 
23245.88 9.02e-01 9.79e-02 4.47e-15 6.35e-35 6.56e-36 
24052.47 9.33e-01 6.70e-02 9.07e-16 6.20e-35 9.00e-36 
24867.72 9.64e-01 3.57e-02 1.14e-16 1.34e-33 1.27e-35 
25698.86 9.83e-01 1.67e-02 1.01e-16 3.17e-31 1.85e-35 
26587.16 9.89e-01 1.12e-02 3.15e-18 6.24e-33 2.92e-35 
27637.54 9.94e-01 5.97e-03 1.88e-19 3.54e-34 5.34e-35 
28986.97 9.96e-01 3.58e-03 1.64e-20 8.62e-34 1.31e-34 
#TIME: 4.77 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 2.67e-19 1.68e-11 3.32e-05 4.05e-02 9.60e-01 
999.11 8.83e-21 8.09e-13 3.66e-06 1.44e-02 9.86e-01 
1267.34 5.19e-22 5.54e-14 4.17e-07 4.18e-03 9.96e-01 
1514.05 7.25e-23 8.43e-15 9.02e-08 1.76e-03 9.98e-01 
1808.80 1.26e-23 1.65e-15 2.46e-08 8.52e-04 9.99e-01 
1919.29 2.56e-24 3.54e-16 6.70e-09 3.70e-04 1.00e+00 
2160.92 7.94e-25 1.18e-16 2.81e-09 2.27e-04 1.00e+00 
2292.92 1.22e-25 1.80e-17 5.73e-10 8.22e-05 1.00e+00 
2432.98 7.14e-26 1.11e-17 3.90e-10 6.75e-05 1.00e+00 
2581.60 4.35e-26 7.32e-18 2.88e-10 5.81e-05 1.00e+00 
2739.29 3.20e-26 5.64e-18 2.37e-10 5.29e-05 1.00e+00 
2906.62 2.39e-26 4.44e-18 2.00e-10 4.89e-05 1.00e+00 
3084.17 1.84e-26 3.63e-18 1.74e-10 4.60e-05 1.00e+00 
3272.56 1.30e-26 2.75e-18 1.44e-10 4.20e-05 1.00e+00 
3472.46 1.11e-26 2.48e-18 1.35e-10 4.12e-05 1.00e+00 
3684.57 9.39e-27 2.24e-18 1.28e-10 4.04e-05 1.00e+00 
3909.64 6.95e-27 1.84e-18 1.14e-10 3.83e-05 1.00e+00 
4148.46 6.86e-27 1.91e-18 1.19e-10 3.96e-05 1.00e+00 
4401.86 1.03e-26 2.79e-18 1.63e-10 4.72e-05 1.00e+00 
4670.75 1.42e-26 3.88e-18 2.16e-10 5.57e-05 1.00e+00 
4956.05 1.36e-26 4.07e-18 2.34e-10 5.95e-05 1.00e+00 
5258.79 1.16e-26 3.86e-18 2.39e-10 6.15e-05 1.00e+00 
5580.02 1.31e-26 4.64e-18 2.88e-10 6.93e-05 1.00e+00 
5920.87 1.65e-26 6.06e-18 3.65e-10 8.03e-05 1.00e+00 
6282.54 1.90e-26 7.32e-18 4.37e-10 8.90e-05 1.00e+00 
6666.30 2.82e-26 1.11e-17 6.25e-10 1.09e-04 1.00e+00 
7073.50 5.09e-26 2.02e-17 1.02e-09 1.45e-04 1.00e+00 
7505.58 1.01e-25 4.22e-17 1.92e-09 2.13e-04 1.00e+00 
7964.05 2.77e-25 1.21e-16 4.71e-09 3.62e-04 1.00e+00 
8450.53 1.26e-24 5.36e-16 1.56e-08 7.09e-04 9.99e-01 
8966.72 7.27e-24 2.96e-15 6.07e-08 1.50e-03 9.98e-01 
9514.44 1.07e-22 3.97e-14 4.75e-07 4.78e-03 9.95e-01 
10095.62 5.59e-21 1.79e-12 1.01e-05 2.77e-02 9.72e-01 
10712.30 9.49e-19 2.41e-10 4.95e-04 2.38e-01 7.62e-01 
11366.65 2.25e-16 3.71e-08 1.88e-02 8.67e-01 1.14e-01 
12061.10 3.96e-14 3.65e-06 3.19e-01 6.80e-01 1.14e-03 
12793.43 2.33e-12 8.44e-05 9.37e-01 6.32e-02 6.22e-07 
13528.61 1.20e-10 1.24e-03 9.98e-01 8.17e-04 1.24e-11 
14194.74 5.62e-09 1.62e-02 9.84e-01 8.62e-06 2.02e-16 
14757.77 1.19e-07 1.18e-01 8.82e-01 2.17e-07 4.48e-20 
15240.48 1.32e-06 4.57e-01 5.43e-01 6.02e-09 1.33e-23 
15646.99 7.35e-06 8.47e-01 1.53e-01 8.45e-11 2.89e-27 
15960.30 2.94e-05 9.72e-01 2.77e-02 8.63e-13 7.25e-31 
16187.41 7.51e-05 9.94e-01 6.01e-03 1.75e-14 8.41e-34 
16354.17 1.46e-04 9.98e-01 1.43e-03 5.02e-16 1.43e-35 
16484.18 2.87e-04 9.99e-01 8.05e-04 8.21e-17 6.98e-36 
16593.12 3.42e-04 9.99e-01 3.47e-04 8.89e-18 5.91e-36 
16691.99 3.87e-04 9.99e-01 2.26e-04 2.15e-18 4.29e-36 
16788.59 6.43e-04 9.99e-01 8.38e-05 1.49e-19 1.74e-36 
16888.37 5.04e-04 9.99e-01 5.89e-05 6.51e-20 4.06e-36 
16998.79 1.23e-03 9.99e-01 2.86e-05 7.29e-21 2.56e-36 
17146.37 1.70e-03 9.98e-01 1.25e-05 8.12e-22 2.14e-36 
17415.23 3.15e-03 9.97e-01 4.01e-06 2.30e-23 2.75e-36 
17888.12 8.40e-03 9.92e-01 4.24e-07 5.47e-26 4.47e-36 
18532.37 3.90e-02 9.61e-01 2.58e-08 1.74e-29 6.46e-36 
19260.76 1.49e-01 8.51e-01 1.21e-09 5.60e-32 8.48e-36 
20034.10 7.16e-02 9.28e-01 1.99e-10 9.84e-32 9.60e-36 
20838.00 4.89e-01 5.11e-01 1.10e-11 3.33e-32 7.83e-36 
21647.97 6.75e-01 3.25e-01 1.65e-12 4.90e-32 5.63e-36 
22447.94 8.07e-01 1.93e-01 1.01e-13 4.66e-33 5.58e-36 
23245.88 8.79e-01 1.21e-01 2.07e-14 7.84e-32 6.98e-36 
24052.47 9.24e-01 7.64e-02 1.31e-15 6.59e-35 9.57e-36 
24867.72 9.63e-01 3.74e-02 3.21e-16 4.06e-32 1.35e-35 
25698.86 9.79e-01 2.09e-02 2.90e-17 1.34e-34 1.97e-35 
26587.16 9.88e-01 1.22e-02 2.54e-18 2.08e-34 3.10e-35 
27637.54 9.92e-01 7.58e-03 5.30e-19 8.00e-32 5.68e-35 
28986.97 9.96e-01 4.20e-03 1.87e-20 9.18e-34 1.40e-34 
#TIME: 4.87 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 1.85e-19 1.26e-11 2.88e-05 4.24e-02 9.58e-01 
999.11 6.16e-21 6.07e-13 3.00e-06 1.31e-02 9.87e-01 
1267.34 4.18e-22 4.70e-14 3.76e-07 4.00e-03 9.96e-01 
1514.05 6.72e-23 8.01e-15 8.74e-08 1.73e-03 9.98e-01 
1808.80 1.16e-23 1.58e-15 2.40e-08 8.42e-04 9.99e-01 
