#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
6.5312e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.0000e+00 2.5223e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.0000e+00 2.5223e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.0000e+00 3.9236e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.0000e+00 4.0638e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 9.3887e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 5.9085
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
4.2577e+02 5.1829e-12 4.5570e-04 9.9541e-01 4.1295e-03 1.7525e-12 2.0382e-29 0.0000e+00
8.5779e+02 1.1111e-08 1.8005e-02 9.8185e-01 1.4319e-04 3.4839e-15 3.5998e-33 0.0000e+00
8.7843e+02 1.7630e-09 5.3552e-03 9.9369e-01 9.5644e-04 3.9339e-13 1.6061e-29 0.0000e+00
9.1772e+02 1.6324e-10 1.0688e-03 9.8737e-01 1.1559e-02 2.0272e-10 1.1130e-24 1.2612e-44
9.7304e+02 3.9345e-11 3.9905e-04 9.5150e-01 4.8099e-02 7.4449e-09 7.0094e-22 2.6054e-40
1.0350e+03 1.9629e-11 2.4364e-04 9.0867e-01 9.1091e-02 3.8798e-08 1.3666e-20 2.5886e-38
1.1000e+03 1.2527e-11 1.7599e-04 8.6698e-01 1.3284e-01 1.0570e-07 8.4038e-20 4.3400e-37
1.1690e+03 7.8661e-12 1.2482e-04 8.1079e-01 1.8909e-01 2.7886e-07 4.9503e-19 6.8679e-36
1.2425e+03 3.4329e-12 6.5925e-05 6.7918e-01 3.2075e-01 1.3376e-06 9.2217e-18 6.7934e-34
1.3205e+03 9.4228e-13 2.2742e-05 4.4163e-01 5.5834e-01 1.0040e-05 4.7143e-16 3.6884e-31
1.4033e+03 1.3505e-13 4.2126e-06 1.8349e-01 8.1641e-01 9.4784e-05 5.1762e-14 8.2557e-28
1.4915e+03 1.7393e-14 6.6388e-07 6.2641e-02 9.3670e-01 6.5634e-04 3.8480e-12 1.1259e-24
1.5852e+03 2.7995e-15 1.2349e-07 2.2737e-02 9.7402e-01 3.2430e-03 1.4967e-10 5.4489e-22
1.6847e+03 4.7038e-16 2.3679e-08 8.3139e-03 9.7734e-01 1.4346e-02 4.7134e-09 1.8658e-19
1.7904e+03 7.4545e-17 4.3430e-09 2.9257e-03 9.3807e-01 5.9000e-02 1.3190e-07 5.2895e-17
1.9028e+03 1.0196e-17 6.9919e-10 9.0832e-04 7.9097e-01 2.0812e-01 3.0473e-06 1.1646e-14
2.0223e+03 1.0730e-18 8.4959e-11 2.0808e-04 4.8241e-01 5.1734e-01 4.8306e-05 1.6934e-12
2.1493e+03 8.6160e-20 7.7176e-12 3.3937e-05 1.9807e-01 8.0146e-01 4.3457e-04 1.2417e-10
2.2843e+03 6.9001e-21 6.8764e-13 5.0745e-06 6.8520e-02 9.2896e-01 2.5164e-03 4.8698e-09
2.4277e+03 7.5955e-22 8.4779e-14 9.6196e-07 2.6172e-02 9.6400e-01 9.8292e-03 9.1115e-08
2.5802e+03 1.5337e-22 1.8989e-14 2.9245e-07 1.3042e-02 9.6244e-01 2.4516e-02 6.6584e-07
2.7422e+03 7.4735e-23 9.9478e-15 1.7666e-07 9.7401e-03 9.5523e-01 3.5029e-02 1.4498e-06
2.9144e+03 1.2317e-22 1.6744e-14 2.7591e-07 1.2839e-02 9.6294e-01 2.4218e-02 6.3605e-07
3.0973e+03 1.0017e-21 1.3281e-13 1.5095e-06 3.5462e-02 9.5853e-01 6.0038e-03 3.0002e-08
3.2918e+03 4.2270e-20 5.5747e-12 3.0868e-05 2.0191e-01 7.9770e-01 3.6438e-04 7.8198e-11
3.4986e+03 2.6021e-18 2.9892e-10 5.9354e-04 7.4118e-01 2.5822e-01 4.6063e-06 2.0021e-14
3.7182e+03 1.2469e-16 9.9915e-09 5.4393e-03 9.7332e-01 2.1236e-02 1.0122e-08 5.6914e-19
3.9517e+03 2.2196e-14 1.0815e-06 9.0486e-02 9.0922e-01 2.9602e-04 5.6043e-13 3.7806e-26
4.1999e+03 4.1691e-12 1.0717e-04 8.2793e-01 1.7197e-01 1.5181e-07 1.1087e-19 4.3552e-37
4.4636e+03 9.0797e-11 1.0049e-03 9.9135e-01 7.6406e-03 4.4822e-11 4.4168e-26 0.0000e+00
4.7438e+03 1.4397e-09 6.3388e-03 9.9322e-01 4.4323e-04 3.6091e-14 1.3528e-31 0.0000e+00
5.0416e+03 1.2322e-08 2.6222e-02 9.7373e-01 4.5955e-05 1.2466e-16 5.5457e-36 0.0000e+00
5.3582e+03 5.1980e-08 6.7549e-02 9.3244e-01 9.2685e-06 2.3334e-18 4.6625e-39 0.0000e+00
5.6947e+03 1.3983e-07 1.2837e-01 8.7163e-01 2.8113e-06 1.2564e-19 2.6203e-41 0.0000e+00
6.0522e+03 3.4327e-07 2.2477e-01 7.7523e-01 8.5888e-07 7.4636e-21 1.8357e-43 0.0000e+00
6.4323e+03 8.7443e-07 3.8825e-01 6.1175e-01 1.9631e-07 2.5406e-22 0.0000e+00 0.0000e+00
6.8362e+03 2.2137e-06 6.1814e-01 3.8185e-01 2.7832e-08 3.6767e-24 0.0000e+00 0.0000e+00
7.2654e+03 5.7897e-06 8.5096e-01 1.4903e-01 1.5063e-09 9.6357e-27 0.0000e+00 0.0000e+00
7.7216e+03 1.7182e-05 9.7338e-01 2.6604e-02 1.4761e-11 1.1056e-30 0.0000e+00 0.0000e+00
8.2065e+03 7.9794e-05 9.9852e-01 1.3967e-03 7.3233e-15 4.2026e-37 0.0000e+00 0.0000e+00
8.7177e+03 8.1982e-04 9.9916e-01 1.5914e-05 7.9787e-20 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 8.9706e-03 9.9103e-01 1.6862e-07 7.6637e-25 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 6.9588e-02 9.3041e-01 2.7780e-09 2.3900e-29 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 3.4019e-01 6.5981e-01 4.7313e-11 1.2289e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 7.4594e-01 2.5406e-01 6.1623e-13 8.1055e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 9.5276e-01 4.7236e-02 2.7727e-15 1.1154e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 9.9440e-01 5.5989e-03 5.3173e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 9.9962e-01 3.7691e-04 2.1600e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 9.9998e-01 2.2866e-05 6.7133e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 1.0000e+00 1.8711e-06 4.5865e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.0000e+00 1.9795e-07 6.0832e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.0000e+00 2.7339e-08 1.8288e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.0000e+00 4.1948e-09 7.6065e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.0000e+00 7.4888e-10 4.6741e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.0000e+00 1.7434e-10 5.2971e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.0000e+00 4.3430e-11 7.5936e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.0000e+00 6.7459e-12 2.6625e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.0000e+00 5.8692e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.0000e+00 5.1167e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.0000e+00 4.0577e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.0000e+00 4.0503e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.0000e+00 5.2464e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.0000e+00 8.7880e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.0000e+00 1.0582e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.0000e+00 1.6990e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.0000e+00 6.5344e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.0000e+00 1.4817e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0000e+00 6.9058e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.0000e+00 3.8689e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.0000e+00 2.2052e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.0000e+00 4.5383e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.0000e+00 1.1893e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.0000e+00 1.1708e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0000e+00 5.1692e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.0000e+00 1.2781e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.0000e+00 1.4872e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.0000e+00 3.5173e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.0000e+00 1.1894e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.0000e+00 5.5152e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.0000e+00 4.6920e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.0000e+00 1.2049e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.0000e+00 5.7458e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.0000e+00 4.9931e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.0000e+00 1.1940e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.0000e+00 4.2253e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 9.9991e-01 8.7473e-05 1.6285e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.0000e+00 2.1766e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.0000e+00 5.8821e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.0000e+00 1.4137e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.0000e+00 1.9798e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.0000e+00 7.1813e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 9.2757e-01 7.2433e-02 5.0416e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 4.0638e-01 5.9362e-01 6.9686e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.0000e+00 1.9808e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.0000e+00 2.8120e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.0000e+00 1.3038e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.0000e+00 7.7632e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.0000e+00 3.9825e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.0000e+00 1.4510e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.0000e+00 4.8149e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.0000e+00 7.8813e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.0000e+00 3.2230e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.0000e+00 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.0000e+00 3.5453e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.0000e+00 1.7817e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.0000e+00 4.7030e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 6.0315
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
4.2577e+02 6.0001e-12 5.1185e-04 9.9615e-01 3.3427e-03 9.9908e-13 7.2321e-30 0.0000e+00
8.5779e+02 1.2920e-08 2.0234e-02 9.7965e-01 1.1531e-04 1.9763e-15 1.2733e-33 0.0000e+00
8.7843e+02 2.3901e-09 6.6862e-03 9.9266e-01 6.5484e-04 1.4829e-13 2.7330e-30 0.0000e+00
9.1772e+02 2.2511e-10 1.3606e-03 9.9088e-01 7.7607e-03 7.2410e-11 1.7119e-25 0.0000e+00
9.7304e+02 5.1449e-11 4.9256e-04 9.6461e-01 3.4900e-02 3.1958e-09 1.4900e-22 2.2907e-41
1.0350e+03 2.5037e-11 2.9703e-04 9.3050e-01 6.9203e-02 1.8427e-08 3.4552e-21 2.9647e-39
1.1000e+03 1.5556e-11 2.1136e-04 8.9449e-01 1.0530e-01 5.5209e-08 2.5024e-20 6.3764e-38
1.1690e+03 9.4653e-12 1.4717e-04 8.4273e-01 1.5712e-01 1.6200e-07 1.7709e-19 1.3341e-36
1.2425e+03 4.2167e-12 7.9678e-05 7.2517e-01 2.7475e-01 8.0593e-07 3.4484e-18 1.3941e-34
1.3205e+03 1.1996e-12 2.8703e-05 4.9469e-01 5.0528e-01 6.4627e-06 1.9094e-16 8.3497e-32
1.4033e+03 1.8276e-13 5.6945e-06 2.1911e-01 7.8083e-01 6.3667e-05 2.1481e-14 1.8754e-28
1.4915e+03 2.3165e-14 8.9693e-07 7.5780e-02 9.2375e-01 4.6583e-04 1.7376e-12 2.8877e-25
1.5852e+03 3.6126e-15 1.6332e-07 2.7275e-02 9.7033e-01 2.3899e-03 7.2652e-11 1.5698e-22
1.6847e+03 5.9751e-16 3.0918e-08 9.9129e-03 9.7924e-01 1.0846e-02 2.4099e-09 5.8627e-20
1.7904e+03 9.3985e-17 5.6355e-09 3.4890e-03 9.5055e-01 4.5959e-02 7.1248e-08 1.8150e-17
1.9028e+03 1.3068e-17 9.2423e-10 1.1104e-03 8.2886e-01 1.7002e-01 1.7579e-06 4.3708e-15
2.0223e+03 1.4475e-18 1.1861e-10 2.7051e-04 5.4177e-01 4.5793e-01 3.0588e-05 7.0969e-13
2.1493e+03 1.1927e-19 1.1101e-11 4.6000e-05 2.3516e-01 7.6450e-01 3.0363e-04 5.9144e-11
2.2843e+03 9.7580e-21 1.0089e-12 7.0446e-06 8.3556e-02 9.1461e-01 1.8256e-03 2.4304e-09
2.4277e+03 1.0874e-21 1.2532e-13 1.3478e-06 3.2223e-02 9.6053e-01 7.2428e-03 4.6481e-08
2.5802e+03 2.2150e-22 2.8215e-14 4.1243e-07 1.6158e-02 9.6563e-01 1.8211e-02 3.4333e-07
2.7422e+03 1.0983e-22 1.5013e-14 2.5260e-07 1.2183e-02 9.6191e-01 2.5910e-02 7.3789e-07
2.9144e+03 1.8317e-22 2.5601e-14 3.9817e-07 1.6126e-02 9.6621e-01 1.7663e-02 3.1505e-07
3.0973e+03 1.5030e-21 2.0586e-13 2.1939e-06 4.4558e-02 9.5118e-01 4.2638e-03 1.4172e-08
3.2918e+03 6.2181e-20 8.4773e-12 4.3581e-05 2.4465e-01 7.5506e-01 2.4371e-04 3.4159e-11
3.4986e+03 3.3927e-18 4.0181e-10 7.3655e-04 7.8648e-01 2.1278e-01 2.6666e-06 7.4914e-15
3.7182e+03 1.6108e-16 1.3255e-08 6.5550e-03 9.7755e-01 1.5895e-02 5.0404e-09 1.7070e-19
3.9517e+03 3.2011e-14 1.5540e-06 1.1299e-01 8.8682e-01 1.9557e-04 2.1808e-13 7.6027e-27
4.1999e+03 5.2248e-12 1.2979e-04 8.6221e-01 1.3766e-01 8.0031e-08 3.3288e-20 6.4379e-38
4.4636e+03 1.1103e-10 1.1722e-03 9.9296e-01 5.8692e-03 2.2525e-11 1.2557e-26 0.0000e+00
4.7438e+03 1.7483e-09 7.3413e-03 9.9232e-01 3.4130e-04 1.8240e-14 3.8843e-32 0.0000e+00
5.0416e+03 1.4972e-08 3.0334e-02 9.6963e-01 3.5110e-05 6.1925e-17 1.5462e-36 0.0000e+00
5.3582e+03 6.6560e-08 8.0498e-02 9.1950e-01 6.6084e-06 9.8945e-19 9.8977e-40 0.0000e+00
5.6947e+03 1.8960e-07 1.5752e-01 8.4248e-01 1.8238e-06 4.3361e-20 3.9222e-42 0.0000e+00
6.0522e+03 4.8138e-07 2.7809e-01 7.2191e-01 5.0119e-07 2.0892e-21 1.9618e-44 0.0000e+00
6.4323e+03 1.1937e-06 4.6244e-01 5.3756e-01 1.0485e-07 6.2122e-23 0.0000e+00 0.0000e+00
6.8362e+03 2.8792e-06 6.9235e-01 3.0765e-01 1.3102e-08 7.4504e-25 0.0000e+00 0.0000e+00
7.2654e+03 7.1944e-06 8.9213e-01 1.0786e-01 5.9690e-10 1.4849e-27 0.0000e+00 0.0000e+00
7.7216e+03 2.1468e-05 9.8296e-01 1.7015e-02 4.5108e-12 1.0629e-31 0.0000e+00 0.0000e+00
8.2065e+03 1.0164e-04 9.9906e-01 8.3547e-04 1.9111e-15 2.9893e-38 0.0000e+00 0.0000e+00
8.7177e+03 1.0303e-03 9.9896e-01 9.8994e-06 2.3254e-20 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 1.0545e-02 9.8945e-01 1.1787e-07 3.0020e-25 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 7.9090e-02 9.2091e-01 2.0112e-09 1.0349e-29 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 3.6495e-01 6.3505e-01 3.5285e-11 5.9972e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 7.6665e-01 2.3335e-01 4.3545e-13 3.7074e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 9.5514e-01 4.4861e-02 2.2569e-15 6.9364e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 9.9480e-01 5.1980e-03 4.0630e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 9.9963e-01 3.7184e-04 1.9708e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 9.9998e-01 2.2230e-05 5.8717e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 1.0000e+00 1.7803e-06 3.7597e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.0000e+00 1.8607e-07 4.8115e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.0000e+00 2.4245e-08 1.2220e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.0000e+00 4.0816e-09 6.6643e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.0000e+00 7.7931e-10 4.9727e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.0000e+00 1.6959e-10 4.6374e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.0000e+00 4.5725e-11 8.3587e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.0000e+00 7.3768e-12 3.3631e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.0000e+00 6.2148e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.0000e+00 5.6023e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.0000e+00 4.8951e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.0000e+00 7.0352e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.0000e+00 7.2046e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.0000e+00 1.5160e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.0000e+00 1.8720e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.0000e+00 4.3935e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.0000e+00 2.0234e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.0000e+00 7.6303e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0000e+00 4.2537e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.0000e+00 8.6421e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.0000e+00 5.3126e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.0000e+00 3.3995e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.0000e+00 2.6928e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.0000e+00 1.4344e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0000e+00 3.2271e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
