#NTIMES: 200
#NSTAGES: 5
#TIMES[d]: 1.31352774879 1.34086478482 1.36877075709 1.39725750625 1.4263371194 1.45602193516 1.48632454897 1.51725781839 1.54883486857 1.58106909784 1.61397418335 1.6475640869 1.68185306088 1.71685565429 1.75258671891 1.78906141564 1.82629522088 1.86430393314 1.90310367972 1.94271092358 1.98314247027 2.02441547513 2.06654745052 2.10955627325 2.15346019222 2.19827783609 2.24402822123 2.29073075979 2.3384052679 2.38707197411 2.43675152798 2.48746500882 2.53923393462 2.59208027122 2.64602644162 2.70109533547 2.7573103188 2.81469524393 2.87327445961 2.9330728213 2.99411570179 3.0564290019 3.1200391615 3.18497317073 3.25125858145 3.31892351891 3.38799669372 3.458507414 3.53048559784 3.60396178597 3.67896715474 3.75553352933 3.83369339728 3.91347992225 3.99492695808 4.07806906321 4.16294151528 4.24958032614 4.33802225711 4.42830483457 4.52046636593 4.61454595581 4.71058352271 4.80861981588 4.90869643266 5.01085583611 5.11514137302 5.2215972923 5.33026876379 5.44120189738 5.55444376261 5.67004240861 5.78804688453 5.90850726031 6.03147464794 6.15700122315 6.28514024756 6.41594609124 6.54947425584 6.68578139809 6.82492535384 6.96696516263 7.11196109274 7.25997466672 7.41106868754 7.56530726521 7.72275584402 7.88348123025 8.04755162055 8.21503663089 8.38600732606 8.56053624988 8.73869745591 8.92056653893 9.10622066697 9.2957386141 9.48920079382 9.68668929318 9.88828790763 10.0940821766 10.3041594196 10.5186087737 10.7375212308 10.9609896768 11.1891089304 11.421975784 11.6596890442 11.902349574 12.1500603357 12.4029264342 12.661055162 12.9245560446 13.1935408868 13.4681238204 13.7484213523 14.0345524144 14.3266384136 14.6248032836 14.9291735374 15.2398783209 15.5570494679 15.8808215559 16.211331963 16.5487209267 16.8931316029 17.244710127 17.6036056756 17.9699705301 18.3439601411 18.7257331944 19.1154516784 19.5132809528 19.9193898187 20.3339505904 20.7571391682 21.1891351133 21.630121724 22.0802861133 22.5398192884 23.0089162317 23.4877759837 23.9766017271 24.4756008733 24.9849851505 25.5049706931 26.0357781339 26.5776326973 27.1307642952 27.6954076244 28.271802266 28.8601927875 29.4608288462 30.0739652952 30.6998622917 31.3387854071 31.9910057402 32.6568000314 33.3364507809 34.0302463683 34.7384811748 35.4614557083 36.1994767308 36.9528573888 37.7219173456 38.5069829176 39.3083872125 40.1264702705 40.9615792085 41.8140683681 42.6842994648 43.5726417426 44.4794721299 45.4051753997 46.3501443331 47.3147798855 48.299491357 49.3046965661 50.3308220268 51.3783031297 52.4475843269 53.53911932 54.6533712535 55.7908129104 56.9519269135 58.1372059297 59.3471528795 60.5822811498 61.8431148124 63.1301888459 64.4440493627 65.7852538411 67.1543713615 68.5519828478 69.9786813143 71.4350721169 72.9217732101 74.4394154093 75.9886426585 77.5701123031 79.1844953693
#
#TIME: 1.31352774879
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
6.0994e+04 2.0229e+03 9.4000e-01 1.0000e+00 8.2446e-07 1.3873e-43 0.0000e+00 0.0000e+00
6.2466e+04 1.7238e+03 9.8579e-02 1.0000e+00 1.0924e-12 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.7646e+03 1.8389e-01 1.0000e+00 4.0393e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.7727e+03 5.4156e-02 1.0000e+00 1.0546e-12 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.7934e+03 5.3094e-02 1.0000e+00 2.5751e-12 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.7979e+03 1.0621e-01 1.0000e+00 2.1625e-10 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 2.3323e+03 6.8208e-01 9.9303e-01 6.9681e-03 2.0256e-31 0.0000e+00 0.0000e+00
6.9460e+04 1.9885e+03 1.3429e-01 1.0000e+00 1.6169e-06 1.2612e-43 0.0000e+00 0.0000e+00
6.9745e+04 1.6547e+03 2.0164e-02 1.0000e+00 6.6444e-13 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.6379e+03 1.5031e-02 1.0000e+00 2.3558e-13 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.6290e+03 1.4003e-02 1.0000e+00 1.7797e-13 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.6267e+03 1.3338e-02 1.0000e+00 1.4815e-13 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.6210e+03 5.6537e-03 1.0000e+00 1.2760e-13 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 4.42830483457
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
4.2577e+02 2.5372e+04 2.5071e+10 8.3385e-19 5.9574e-10 1.9863e-03 9.2264e-01 7.5377e-02
8.5779e+02 2.7186e+04 2.1460e+12 3.9575e-14 4.3286e-07 3.9158e-02 9.5388e-01 6.9648e-03
8.7843e+02 2.9950e+04 2.3022e+12 1.4668e-15 2.1316e-08 5.5210e-03 9.0484e-01 8.9643e-02
9.1772e+02 3.2456e+04 2.3446e+12 7.5753e-17 1.4165e-09 8.3616e-04 5.8431e-01 4.1486e-01
9.7304e+02 3.3562e+04 2.3693e+12 1.9852e-17 4.0873e-10 3.2984e-04 3.9977e-01 5.9990e-01
1.0350e+03 3.3901e+04 2.3797e+12 1.3755e-17 2.9007e-10 2.5361e-04 3.5435e-01 6.4540e-01
1.1000e+03 3.4049e+04 2.3834e+12 1.1520e-17 2.4582e-10 2.2328e-04 3.3371e-01 6.6607e-01
1.1690e+03 3.4350e+04 2.3905e+12 7.9966e-18 1.7482e-10 1.7157e-04 2.9387e-01 7.0596e-01
1.2425e+03 3.5163e+04 2.4522e+12 2.9810e-18 6.8585e-11 8.2063e-05 2.0189e-01 7.9803e-01
1.3205e+03 3.6807e+04 2.6810e+12 4.8321e-19 1.1816e-11 1.9779e-05 9.2913e-02 9.0707e-01
1.4033e+03 3.9090e+04 3.0164e+12 4.6762e-20 1.2377e-12 3.1208e-06 3.2513e-02 9.6748e-01
1.4915e+03 4.1296e+04 3.2577e+12 5.4098e-21 1.5899e-13 5.8426e-07 1.2402e-02 9.8760e-01
1.5852e+03 4.3291e+04 3.3777e+12 8.0635e-22 2.6813e-14 1.3788e-07 5.4066e-03 9.9459e-01
1.6847e+03 4.5452e+04 3.4697e+12 1.1970e-22 4.5759e-15 3.2905e-08 2.3723e-03 9.9763e-01
1.7904e+03 4.7867e+04 3.5654e+12 1.6917e-23 7.5464e-16 7.6231e-09 1.0228e-03 9.9898e-01
1.9028e+03 5.0351e+04 3.6427e+12 2.6854e-24 1.4046e-16 1.9479e-09 4.6673e-04 9.9953e-01
2.0223e+03 5.3114e+04 3.7530e+12 4.3077e-25 2.6571e-17 5.0175e-10 2.1367e-04 9.9979e-01
2.1493e+03 5.6100e+04 3.7945e+12 6.6775e-26 4.9922e-18 1.2940e-10 9.8118e-05 9.9990e-01
2.2843e+03 5.9249e+04 3.8277e+12 1.1050e-26 1.0079e-18 3.5395e-11 4.6589e-05 9.9995e-01
2.4277e+03 6.2080e+04 3.8555e+12 2.5601e-27 2.7703e-19 1.2435e-11 2.5527e-05 9.9997e-01
2.5802e+03 6.4168e+04 3.8563e+12 9.1706e-28 1.1271e-19 6.0187e-12 1.6822e-05 9.9998e-01
2.7422e+03 6.5000e+04 3.7402e+12 5.4868e-28 7.3063e-20 4.2983e-12 1.3924e-05 9.9999e-01
2.9144e+03 6.4150e+04 3.4817e+12 6.1205e-28 8.3269e-20 4.9214e-12 1.5215e-05 9.9998e-01
3.0973e+03 6.1088e+04 3.0702e+12 1.6943e-27 2.1674e-19 1.1229e-11 2.4903e-05 9.9998e-01
3.2918e+03 5.5390e+04 2.4470e+12 1.7590e-26 1.9476e-18 7.2846e-11 7.5269e-05 9.9992e-01
3.4986e+03 4.9793e+04 2.0380e+12 4.0264e-25 3.6135e-17 8.3152e-10 3.1194e-04 9.9969e-01
3.7182e+03 4.5398e+04 2.1781e+12 1.9556e-23 1.1859e-15 1.3464e-08 1.5222e-03 9.9848e-01
3.9517e+03 4.0279e+04 2.0893e+12 2.7137e-21 1.1469e-13 5.3911e-07 1.2642e-02 9.8736e-01
4.1999e+03 3.3203e+04 1.1527e+12 2.6081e-18 1.0569e-10 1.5387e-04 3.0566e-01 6.9419e-01
4.4636e+03 2.8945e+04 8.3379e+11 2.6564e-16 9.2904e-09 4.3009e-03 9.0741e-01 8.8290e-02
4.7438e+03 2.6355e+04 7.5647e+11 5.9460e-15 1.6270e-07 2.8136e-02 9.6414e-01 7.7194e-03
5.0416e+03 2.4874e+04 7.1708e+11 4.2971e-14 9.8654e-07 8.8900e-02 9.0971e-01 1.3899e-03
5.3582e+03 2.4135e+04 6.7166e+11 1.0863e-13 2.3447e-06 1.5397e-01 8.4548e-01 5.4322e-04
5.6947e+03 2.3672e+04 6.2193e+11 1.7210e-13 3.6988e-06 2.0639e-01 7.9330e-01 3.0603e-04
6.0522e+03 2.3203e+04 5.7609e+11 2.9265e-13 6.1812e-06 2.8336e-01 7.1648e-01 1.5261e-04
6.4323e+03 2.2550e+04 5.1679e+11 5.7412e-13 1.1834e-05 4.1412e-01 5.8581e-01 5.4726e-05
6.8362e+03 2.1684e+04 4.4698e+11 1.3883e-12 2.7050e-05 6.2815e-01 3.7181e-01 1.0161e-05
7.2654e+03 2.0700e+04 3.9139e+11 3.5595e-12 6.1472e-05 8.3526e-01 1.6468e-01 9.7268e-07
7.7216e+03 1.9562e+04 3.4767e+11 1.0700e-11 1.4756e-04 9.5670e-01 4.3151e-02 3.3415e-08
8.2065e+03 1.8100e+04 3.0416e+11 5.0212e-11 4.6491e-04 9.9453e-01 5.0043e-03 1.9269e-10
8.7177e+03 1.5993e+04 2.3524e+11 6.9018e-10 3.0564e-03 9.9683e-01 1.1336e-04 2.4501e-14
9.2147e+03 1.3211e+04 1.6673e+11 9.7840e-08 9.0899e-02 9.0910e-01 9.6036e-08 1.5909e-21
9.6291e+03 1.1259e+04 1.4196e+11 6.2958e-06 8.4507e-01 1.5492e-01 6.4330e-12 2.7904e-30
9.9539e+03 1.0133e+04 1.1440e+11 2.6046e-05 9.8846e-01 1.1516e-02 1.9385e-15 4.9182e-37
1.0246e+04 9.3275e+03 9.3656e+10 7.7344e-05 9.9886e-01 1.0616e-03 1.4718e-18 5.6612e-43
1.0542e+04 8.6472e+03 7.8942e+10 2.2216e-04 9.9968e-01 1.0275e-04 1.3469e-21 0.0000e+00
1.0840e+04 7.9870e+03 7.0740e+10 7.8363e-04 9.9921e-01 6.8138e-06 4.3108e-25 0.0000e+00
1.1119e+04 7.3589e+03 6.4658e+10 3.1825e-03 9.9682e-01 3.3747e-07 5.9779e-29 0.0000e+00
1.1356e+04 6.8204e+03 5.9170e+10 1.3572e-02 9.8643e-01 1.4549e-08 5.5878e-33 0.0000e+00
1.1540e+04 6.3771e+03 5.1316e+10 4.5169e-02 9.5483e-01 9.1766e-10 1.5745e-36 0.0000e+00
1.1677e+04 6.0178e+03 4.2910e+10 1.2503e-01 8.7497e-01 6.8559e-11 7.8040e-40 0.0000e+00
1.1784e+04 5.7430e+03 3.7954e+10 2.9579e-01 7.0421e-01 5.0411e-12 4.9886e-43 0.0000e+00
1.1876e+04 5.4822e+03 3.4288e+10 5.4058e-01 4.5942e-01 3.3885e-13 0.0000e+00 0.0000e+00
1.1964e+04 5.2465e+03 2.9038e+10 7.6623e-01 2.3377e-01 1.6691e-14 0.0000e+00 0.0000e+00
1.2056e+04 5.0233e+03 2.0578e+10 8.8389e-01 1.1611e-01 9.6357e-16 0.0000e+00 0.0000e+00
1.2170e+04 4.8391e+03 1.5235e+10 9.4789e-01 5.2113e-02 4.9550e-17 0.0000e+00 0.0000e+00
1.2360e+04 4.5796e+03 1.0960e+10 9.8419e-01 1.5813e-02 7.8048e-19 0.0000e+00 0.0000e+00
1.2670e+04 4.2677e+03 7.0189e+09 9.9706e-01 2.9446e-03 2.4795e-21 0.0000e+00 0.0000e+00
1.3075e+04 3.9494e+03 4.2129e+09 9.9970e-01 2.9548e-04 1.0835e-24 0.0000e+00 0.0000e+00
1.3530e+04 3.6736e+03 2.3972e+09 9.9997e-01 2.9308e-05 4.2791e-28 0.0000e+00 0.0000e+00
1.4013e+04 3.4595e+03 1.4691e+09 9.9999e-01 5.0743e-06 1.0369e-30 0.0000e+00 0.0000e+00
1.4509e+04 3.2908e+03 9.0444e+08 1.0000e+00 1.1885e-06 6.4604e-33 0.0000e+00 0.0000e+00
1.5002e+04 3.1525e+03 5.4313e+08 1.0000e+00 3.0851e-07 5.3767e-35 0.0000e+00 0.0000e+00
1.5476e+04 3.0265e+03 3.3706e+08 1.0000e+00 1.1331e-07 1.3711e-36 0.0000e+00 0.0000e+00
1.5924e+04 2.9372e+03 1.9422e+08 1.0000e+00 4.6256e-08 4.4668e-38 0.0000e+00 0.0000e+00
1.6356e+04 2.8660e+03 1.0185e+08 1.0000e+00 1.6191e-08 8.0727e-40 0.0000e+00 0.0000e+00
1.6776e+04 2.8660e+03 6.1970e+07 1.0000e+00 7.2924e-09 3.7921e-41 0.0000e+00 0.0000e+00
1.7184e+04 2.7969e+03 5.5641e+07 1.0000e+00 1.0576e-08 1.0750e-40 0.0000e+00 0.0000e+00
1.7580e+04 2.7013e+03 3.3310e+07 1.0000e+00 4.3276e-09 3.6672e-42 0.0000e+00 0.0000e+00
1.7990e+04 2.6416e+03 2.5472e+07 1.0000e+00 5.5153e-09 5.7860e-42 0.0000e+00 0.0000e+00
1.8458e+04 2.5833e+03 1.4163e+07 1.0000e+00 1.4750e-09 4.7644e-44 0.0000e+00 0.0000e+00
1.9085e+04 2.5079e+03 8.5941e+06 1.0000e+00 1.0053e-09 8.4078e-45 0.0000e+00 0.0000e+00
2.0000e+04 2.5353e+03 8.2585e+06 1.0000e+00 9.9086e-07 1.8447e-35 0.0000e+00 0.0000e+00
2.1194e+04 3.0168e+03 2.8854e+06 9.9863e-01 1.3693e-03 3.7130e-26 0.0000e+00 0.0000e+00
2.2528e+04 2.3275e+03 2.0232e+05 1.0000e+00 2.8011e-10 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 2.2027e+03 4.3718e+04 1.0000e+00 2.2471e-11 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 2.1269e+03 2.1459e+04 1.0000e+00 2.1409e-10 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 2.3538e+03 4.3427e+04 1.0000e+00 1.6554e-07 1.8002e-40 0.0000e+00 0.0000e+00
2.8744e+04 2.3084e+03 2.1094e+03 1.0000e+00 1.3208e-12 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.9721e+03 9.9793e+02 1.0000e+00 7.8327e-13 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.9585e+03 5.5882e+02 1.0000e+00 4.2267e-14 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.9493e+03 1.0012e+03 1.0000e+00 1.0209e-10 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.8898e+03 3.6862e+02 1.0000e+00 8.7943e-12 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.7786e+03 1.8846e+02 1.0000e+00 2.4866e-12 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 2.1321e+03 7.8348e+01 1.0000e+00 9.0442e-16 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.7266e+03 4.7854e+01 1.0000e+00 3.8281e-16 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.7330e+03 3.7561e+01 1.0000e+00 7.3680e-14 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.8062e+03 1.6175e+01 1.0000e+00 1.6234e-17 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.7018e+03 1.0576e+01 1.0000e+00 1.0853e-17 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.5499e+03 8.4206e+00 1.0000e+00 5.0497e-17 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.7455e+03 9.4382e+00 1.0000e+00 1.1210e-12 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.7974e+03 1.1092e+01 1.0000e+00 1.2239e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.5733e+03 2.8156e+00 1.0000e+00 2.6204e-16 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 2.3069e+03 3.2089e+01 9.9991e-01 8.7103e-05 1.7086e-35 0.0000e+00 0.0000e+00
4.9550e+04 1.6877e+03 2.1213e+00 1.0000e+00 1.1612e-12 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.5175e+03 7.9701e-01 1.0000e+00 2.6366e-17 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.5423e+03 5.7108e-01 1.0000e+00 1.6141e-16 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.5892e+03 4.2482e-01 1.0000e+00 1.0360e-14 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 8.9878e+03 6.2352e+03 1.0459e-16 2.9410e-05 9.9997e-01 8.9402e-08 3.6327e-24
5.6562e+04 2.2585e+03 3.1728e+00 9.9975e-01 2.4718e-04 3.2566e-35 0.0000e+00 0.0000e+00
5.8030e+04 1.5948e+03 1.4831e-01 1.0000e+00 4.7504e-14 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.6201e+03 1.2905e-01 1.0000e+00 2.5528e-13 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.8996e+03 7.2916e-01 1.0000e+00 1.8094e-08 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.6551e+03 1.0001e-01 1.0000e+00 1.4130e-12 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.6762e+03 1.1587e-01 1.0000e+00 7.2922e-12 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.6918e+03 9.8621e-02 1.0000e+00 1.2064e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.7054e+03 9.2615e-02 1.0000e+00 3.0658e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.6837e+03 7.7363e-02 1.0000e+00 4.4212e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 2.1781e+03 1.7737e-01 9.9952e-01 4.8337e-04 1.0101e-35 0.0000e+00 0.0000e+00
6.9460e+04 1.8734e+03 1.1362e-01 1.0000e+00 3.6995e-08 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.5859e+03 1.6127e-02 1.0000e+00 3.4710e-13 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.5730e+03 1.3427e-02 1.0000e+00 1.8297e-13 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.5654e+03 1.2351e-02 1.0000e+00 1.2797e-13 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.5644e+03 1.2015e-02 1.0000e+00 1.1683e-13 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.5598e+03 5.8059e-03 1.0000e+00 1.8144e-13 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 4.52046636593
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
4.2577e+02 2.5067e+04 2.3513e+10 1.1435e-18 8.2770e-10 2.5163e-03 9.4141e-01 5.6076e-02
8.5779e+02 2.6807e+04 1.9912e+12 5.0071e-14 5.6264e-07 4.7174e-02 9.4764e-01 5.1885e-03
8.7843e+02 2.9506e+04 2.1555e+12 2.0352e-15 2.9996e-08 7.0470e-03 9.2643e-01 6.6518e-02
9.1772e+02 3.1958e+04 2.1977e+12 1.1092e-16 2.1062e-09 1.1398e-03 6.5277e-01 3.4609e-01
9.7304e+02 3.3110e+04 2.2172e+12 2.8533e-17 6.0000e-10 4.5154e-04 4.6171e-01 5.3784e-01
1.0350e+03 3.3484e+04 2.2265e+12 1.8712e-17 4.0497e-10 3.3520e-04 4.0558e-01 5.9408e-01
1.1000e+03 3.3641e+04 2.2295e+12 1.5508e-17 3.4002e-10 2.9339e-04 3.8191e-01 6.1780e-01
1.1690e+03 3.3948e+04 2.2350e+12 1.0555e-17 2.3761e-10 2.2291e-04 3.3609e-01 6.6369e-01
1.2425e+03 3.4757e+04 2.2876e+12 3.9429e-18 9.3613e-11 1.0750e-04 2.3409e-01 7.6580e-01
1.3205e+03 3.6376e+04 2.4916e+12 6.3951e-19 1.6180e-11 2.6134e-05 1.0937e-01 8.9060e-01
1.4033e+03 3.8620e+04 2.8085e+12 6.1094e-20 1.6697e-12 4.0814e-06 3.8232e-02 9.6176e-01
1.4915e+03 4.0814e+04 3.0466e+12 6.9951e-21 2.1131e-13 7.5439e-07 1.4489e-02 9.8551e-01
1.5852e+03 4.2773e+04 3.1639e+12 1.0376e-21 3.5360e-14 1.7689e-07 6.2945e-03 9.9371e-01
1.6847e+03 4.4918e+04 3.2472e+12 1.4905e-22 5.8446e-15 4.1179e-08 2.7235e-03 9.9728e-01
1.7904e+03 4.7303e+04 3.3264e+12 2.0453e-23 9.3762e-16 9.3466e-09 1.1611e-03 9.9884e-01
1.9028e+03 4.9753e+04 3.3931e+12 3.1532e-24 1.6965e-16 2.3370e-09 5.2343e-04 9.9948e-01
2.0223e+03 5.2493e+04 3.5043e+12 5.0034e-25 3.1648e-17 5.9479e-10 2.3791e-04 9.9976e-01
2.1493e+03 5.5440e+04 3.5536e+12 7.6988e-26 5.8801e-18 1.5186e-10 1.0858e-04 9.9989e-01
2.2843e+03 5.8532e+04 3.5844e+12 1.2673e-26 1.1786e-18 4.1296e-11 5.1394e-05 9.9995e-01
2.4277e+03 6.1331e+04 3.6015e+12 2.8593e-27 3.1617e-19 1.4239e-11 2.7873e-05 9.9997e-01
2.5802e+03 6.3385e+04 3.5961e+12 1.0101e-27 1.2699e-19 6.8238e-12 1.8271e-05 9.9998e-01
2.7422e+03 6.4205e+04 3.4877e+12 6.0172e-28 8.1969e-20 4.8559e-12 1.5094e-05 9.9998e-01
2.9144e+03 6.3360e+04 3.2475e+12 6.7765e-28 9.4241e-20 5.5993e-12 1.6558e-05 9.9998e-01
3.0973e+03 6.0326e+04 2.8700e+12 1.9276e-27 2.5150e-19 1.3028e-11 2.7394e-05 9.9997e-01
3.2918e+03 5.4714e+04 2.2871e+12 2.0539e-26 2.3243e-18 8.6474e-11 8.3869e-05 9.9992e-01
3.4986e+03 4.9218e+04 1.9047e+12 4.7769e-25 4.3992e-17 1.0025e-09 3.5065e-04 9.9965e-01
3.7182e+03 4.4862e+04 2.0412e+12 2.4472e-23 1.5202e-15 1.6890e-08 1.7497e-03 9.9825e-01
3.9517e+03 3.9777e+04 1.9488e+12 3.6204e-21 1.5738e-13 7.1483e-07 1.5001e-02 9.8500e-01
4.1999e+03 3.2829e+04 1.0799e+12 3.4733e-18 1.4474e-10 2.0084e-04 3.4983e-01 6.4997e-01
4.4636e+03 2.8664e+04 7.8155e+11 3.1066e-16 1.1199e-08 4.9595e-03 9.2131e-01 7.3730e-02
4.7438e+03 2.6078e+04 7.0854e+11 7.3243e-15 2.0512e-07 3.3204e-02 9.6082e-01 5.9771e-03
5.0416e+03 2.4585e+04 6.6998e+11 5.5266e-14 1.2915e-06 1.0701e-01 8.9198e-01 1.0076e-03
5.3582e+03 2.3837e+04 6.2568e+11 1.4096e-13 3.0917e-06 1.8528e-01 8.1434e-01 3.7747e-04
5.6947e+03 2.3364e+04 5.7759e+11 2.2965e-13 4.9964e-06 2.5076e-01 7.4903e-01 2.0009e-04
6.0522e+03 2.2893e+04 5.3424e+11 3.7890e-13 8.1128e-06 3.3598e-01 6.6391e-01 9.8635e-05
6.4323e+03 2.2244e+04 4.7779e+11 7.4033e-13 1.5409e-05 4.8135e-01 5.1861e-01 3.2608e-05
6.8362e+03 2.1385e+04 4.1359e+11 1.6993e-12 3.3311e-05 6.8990e-01 3.1006e-01 5.6830e-06
7.2654e+03 2.0422e+04 3.6365e+11 4.2779e-12 7.3366e-05 8.7332e-01 1.2661e-01 4.8126e-07
7.7216e+03 1.9290e+04 3.2468e+11 1.2847e-11 1.7337e-04 9.6863e-01 3.1199e-02 1.4982e-08
8.2065e+03 1.7841e+04 2.8357e+11 6.1853e-11 5.5184e-04 9.9603e-01 3.4213e-03 7.6921e-11
8.7177e+03 1.5726e+04 2.1637e+11 9.2577e-10 3.8337e-03 9.9610e-01 6.8135e-05 7.2327e-15
9.2147e+03 1.2970e+04 1.5603e+11 1.5746e-07 1.2578e-01 8.7422e-01 4.3180e-08 2.5270e-22
9.6291e+03 1.1188e+04 1.3303e+11 6.5580e-06 8.5930e-01 1.4070e-01 4.4252e-12 1.2948e-30
9.9539e+03 1.0083e+04 1.0741e+11 2.6113e-05 9.8921e-01 1.0766e-02 1.4994e-15 2.8898e-37
1.0246e+04 9.3046e+03 8.8063e+10 7.4866e-05 9.9886e-01 1.0641e-03 1.3999e-18 4.9186e-43
1.0542e+04 8.6270e+03 7.4290e+10 2.1340e-04 9.9968e-01 1.0468e-04 1.3443e-21 0.0000e+00
1.0840e+04 7.9731e+03 6.6683e+10 7.5153e-04 9.9924e-01 6.9763e-06 4.3722e-25 0.0000e+00
1.1119e+04 7.3564e+03 6.0832e+10 3.1175e-03 9.9688e-01 3.2993e-07 5.2859e-29 0.0000e+00
1.1356e+04 6.8181e+03 5.6172e+10 1.2939e-02 9.8706e-01 1.5221e-08 6.0694e-33 0.0000e+00
1.1540e+04 6.3767e+03 4.8183e+10 4.4868e-02 9.5513e-01 8.6974e-10 1.2677e-36 0.0000e+00
1.1677e+04 6.0151e+03 4.0131e+10 1.2640e-01 8.7360e-01 6.1982e-11 5.4691e-40 0.0000e+00
1.1784e+04 5.7339e+03 3.5893e+10 2.8135e-01 7.1865e-01 5.6078e-12 6.2218e-43 0.0000e+00
1.1876e+04 5.4809e+03 3.2308e+10 5.2678e-01 4.7322e-01 3.6732e-13 0.0000e+00 0.0000e+00
1.1964e+04 5.2383e+03 2.7416e+10 7.4610e-01 2.5390e-01 2.1407e-14 0.0000e+00 0.0000e+00
1.2056e+04 5.0365e+03 1.9456e+10 8.7052e-01 1.2948e-01 1.3115e-15 0.0000e+00 0.0000e+00
1.2170e+04 4.8298e+03 1.4491e+10 9.3437e-01 6.5630e-02 9.8914e-17 0.0000e+00 0.0000e+00
1.2360e+04 4.5932e+03 1.0388e+10 9.8080e-01 1.9195e-02 1.3535e-18 0.0000e+00 0.0000e+00
1.2670e+04 4.2813e+03 6.6442e+09 9.9659e-01 3.4131e-03 3.6972e-21 0.0000e+00 0.0000e+00
1.3075e+04 3.9813e+03 4.0963e+09 9.9958e-01 4.2002e-04 3.1429e-24 0.0000e+00 0.0000e+00
1.3530e+04 3.6998e+03 2.4241e+09 9.9995e-01 5.3205e-05 2.7842e-27 0.0000e+00 0.0000e+00
1.4013e+04 3.5103e+03 1.4772e+09 9.9999e-01 8.8340e-06 5.8908e-30 0.0000e+00 0.0000e+00
1.4509e+04 3.3251e+03 9.1925e+08 1.0000e+00 1.9017e-06 2.8568e-32 0.0000e+00 0.0000e+00
1.5002e+04 3.1944e+03 5.7379e+08 1.0000e+00 5.0058e-07 2.5967e-34 0.0000e+00 0.0000e+00
1.5476e+04 3.1066e+03 3.4046e+08 1.0000e+00 1.4138e-07 2.7705e-36 0.0000e+00 0.0000e+00
1.5924e+04 3.0373e+03 2.0166e+08 1.0000e+00 6.1487e-08 1.1353e-37 0.0000e+00 0.0000e+00
