#NTIMES: 145 
#NSTAGES: 3 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
15646.99 8.04e-01 1.96e-01 4.82e-23 
15960.30 9.99e-01 1.18e-03 1.96e-25 
16187.41 1.00e+00 1.81e-06 2.32e-28 
16354.17 1.00e+00 1.94e-06 2.29e-28 
16484.18 1.00e+00 1.91e-06 2.08e-28 
16593.12 1.00e+00 2.78e-06 4.22e-28 
16691.99 1.00e+00 3.22e-06 5.57e-28 
16788.59 1.00e+00 3.25e-06 5.45e-28 
16888.37 1.00e+00 4.18e-06 8.39e-28 
16998.79 1.00e+00 4.61e-06 2.97e-31 
17146.37 1.00e+00 5.15e-06 1.34e-27 
17415.23 1.00e+00 6.34e-06 1.94e-27 
17888.12 1.00e+00 8.56e-06 6.04e-32 
18532.37 1.00e+00 1.06e-05 6.18e-27 
19260.76 1.00e+00 1.19e-05 1.09e-30 
20034.10 1.00e+00 1.58e-05 1.86e-26 
20838.00 1.00e+00 2.03e-05 7.55e-31 
21647.97 6.85e-01 3.15e-01 2.99e-22 
22447.94 1.00e+00 3.13e-05 1.06e-25 
23245.88 1.00e+00 3.86e-05 1.98e-25 
24052.47 6.10e-03 9.94e-01 1.25e-21 
24867.72 1.00e+00 5.34e-05 3.22e-29 
25698.86 1.00e+00 5.84e-05 5.31e-29 
26587.16 1.00e+00 6.89e-05 1.17e-24 
27637.54 1.00e+00 7.12e-05 2.13e-24 
28986.97 1.00e+00 7.32e-05 3.94e-24 
#TIME: 46.32 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
440.10 4.25e-03 9.96e-01 6.67e-15 
999.11 4.30e-03 9.96e-01 6.24e-15 
1267.34 5.66e-03 9.94e-01 3.10e-15 
1514.05 6.33e-03 9.94e-01 2.48e-15 
1808.80 6.75e-03 9.93e-01 1.76e-15 
1919.29 8.49e-03 9.92e-01 9.71e-16 
2160.92 7.62e-03 9.92e-01 8.45e-16 
2292.92 9.57e-03 9.90e-01 5.03e-16 
2432.98 7.53e-03 9.92e-01 3.97e-16 
2581.60 1.26e-02 9.87e-01 2.39e-16 
2739.29 1.26e-02 9.87e-01 1.60e-16 
2906.62 1.63e-02 9.84e-01 7.44e-17 
3084.17 1.50e-02 9.85e-01 3.92e-17 
3272.56 1.79e-02 9.82e-01 2.39e-17 
3472.46 2.21e-02 9.78e-01 1.08e-17 
3684.57 3.64e-02 9.64e-01 3.96e-18 
3909.64 5.35e-02 9.46e-01 1.29e-18 
4148.46 5.34e-02 9.47e-01 3.48e-19 
4401.86 2.21e-02 9.78e-01 1.13e-19 
4670.75 8.24e-02 9.18e-01 2.88e-20 
4956.05 1.34e-01 8.66e-01 5.36e-21 
5258.79 1.21e-01 8.79e-01 1.83e-21 
5580.02 7.97e-02 9.20e-01 6.78e-22 
5920.87 2.90e-01 7.10e-01 7.84e-23 
6282.54 7.08e-01 2.92e-01 1.20e-22 
6666.30 2.12e-01 7.88e-01 1.30e-22 
7073.50 9.88e-01 1.20e-02 1.87e-24 
7505.58 9.96e-01 4.13e-03 2.53e-24 
7964.05 9.99e-01 1.04e-03 1.31e-23 
8450.53 9.85e-01 1.45e-02 7.20e-24 
8966.72 9.92e-01 8.42e-03 8.10e-22 
9514.44 1.00e+00 7.45e-06 3.06e-24 
10095.62 1.00e+00 1.84e-05 2.70e-23 
10712.30 1.00e+00 1.57e-05 2.71e-24 
11366.65 1.00e+00 2.19e-05 1.42e-23 
12061.10 1.00e+00 1.29e-06 2.14e-27 
12793.43 1.00e+00 1.54e-06 3.28e-26 
13528.61 1.00e+00 1.60e-06 1.01e-26 
14194.74 1.00e+00 1.98e-06 5.65e-27 
14757.77 1.00e+00 7.78e-06 8.15e-28 
15240.48 1.00e+00 2.48e-06 2.04e-27 
15646.99 1.00e+00 2.22e-06 1.01e-32 
15960.30 1.00e+00 1.38e-06 3.09e-31 
16187.41 9.99e-01 6.02e-04 7.09e-26 
16354.17 1.00e+00 1.83e-06 2.33e-28 
16484.18 1.00e+00 2.18e-06 3.53e-28 
16593.12 3.37e-01 6.63e-01 3.27e-23 
16691.99 1.00e+00 2.84e-06 4.72e-28 
16788.59 1.00e+00 3.56e-06 8.18e-28 
16888.37 1.00e+00 3.96e-06 8.60e-28 
16998.79 1.00e+00 4.49e-06 1.08e-27 
17146.37 1.00e+00 4.40e-06 1.04e-27 
17415.23 1.00e+00 5.91e-06 1.84e-27 
17888.12 1.00e+00 8.33e-06 3.80e-27 
18532.37 1.00e+00 1.04e-05 6.50e-27 
19260.76 1.00e+00 1.14e-05 9.64e-27 
20034.10 1.00e+00 1.50e-05 1.87e-26 
20838.00 1.00e+00 1.94e-05 3.56e-26 
21647.97 1.00e+00 2.32e-05 4.48e-30 
22447.94 1.00e+00 3.05e-05 1.16e-25 
23245.88 1.00e+00 4.04e-05 2.51e-25 
24052.47 1.00e+00 4.58e-05 1.80e-29 
24867.72 1.00e+00 5.15e-05 5.95e-25 
25698.86 1.00e+00 5.64e-05 9.14e-25 
26587.16 1.00e+00 8.13e-05 2.51e-24 
27637.54 1.00e+00 1.36e-04 1.19e-23 
28986.97 4.34e-01 5.66e-01 1.59e-20 
#TIME: 47.28 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
440.10 6.53e-03 9.93e-01 1.81e-15 
999.11 8.30e-03 9.92e-01 9.29e-16 
1267.34 9.73e-03 9.90e-01 6.17e-16 
1514.05 1.11e-02 9.89e-01 3.28e-16 
1808.80 1.35e-02 9.87e-01 1.98e-16 
1919.29 1.40e-02 9.86e-01 1.23e-16 
2160.92 1.60e-02 9.84e-01 8.31e-17 
2292.92 2.38e-02 9.76e-01 5.00e-17 
2432.98 1.32e-02 9.87e-01 4.92e-17 
2581.60 1.99e-02 9.80e-01 2.56e-17 
2739.29 2.23e-02 9.78e-01 1.24e-17 
2906.62 3.89e-02 9.61e-01 6.33e-18 
3084.17 5.00e-02 9.50e-01 3.27e-18 
3272.56 4.38e-02 9.56e-01 1.86e-18 
3472.46 3.97e-02 9.60e-01 7.98e-19 
3684.57 4.86e-02 9.51e-01 2.18e-19 
3909.64 1.25e-01 8.75e-01 7.99e-20 
4148.46 6.25e-02 9.37e-01 2.83e-20 
4401.86 2.59e-01 7.41e-01 4.88e-21 
4670.75 1.35e-01 8.65e-01 1.70e-21 
4956.05 3.66e-01 6.34e-01 4.03e-22 
5258.79 7.04e-02 9.30e-01 1.84e-22 
5580.02 7.01e-01 2.99e-01 1.68e-23 
5920.87 8.46e-01 1.54e-01 1.49e-23 
6282.54 6.98e-01 3.02e-01 1.08e-22 
6666.30 9.58e-01 4.21e-02 6.09e-24 
7073.50 4.10e-01 5.90e-01 4.48e-21 
7505.58 8.56e-01 1.44e-01 2.28e-21 
7964.05 9.66e-01 3.44e-02 1.35e-21 
8450.53 9.96e-01 4.24e-03 6.50e-24 
8966.72 1.00e+00 1.34e-05 2.09e-26 
9514.44 1.00e+00 2.56e-06 3.17e-24 
10095.62 1.00e+00 3.18e-05 8.80e-24 
10712.30 1.00e+00 4.86e-05 7.98e-24 
11366.65 1.00e+00 1.27e-06 5.67e-26 
12061.10 1.00e+00 1.34e-06 2.28e-25 
12793.43 1.00e+00 1.47e-06 4.01e-26 
13528.61 1.00e+00 2.66e-04 1.54e-24 
14194.74 1.00e+00 7.14e-05 1.81e-25 
14757.77 1.00e+00 4.91e-04 2.15e-25 
15240.48 1.00e+00 2.42e-06 2.15e-27 
15646.99 1.00e+00 2.16e-06 8.76e-28 
15960.30 9.71e-01 2.88e-02 5.61e-24 
16187.41 1.00e+00 1.69e-06 7.21e-31 
16354.17 1.00e+00 1.80e-06 2.47e-28 
16484.18 1.00e+00 2.12e-06 3.10e-28 
16593.12 1.00e+00 2.59e-06 1.78e-33 
16691.99 1.00e+00 3.05e-06 6.57e-28 
16788.59 1.00e+00 2.91e-06 5.31e-28 
16888.37 1.00e+00 3.33e-06 6.76e-28 
16998.79 9.93e-01 6.91e-03 1.47e-24 
17146.37 1.00e+00 4.24e-06 1.19e-27 
17415.23 9.98e-01 1.83e-03 5.59e-25 
17888.12 9.97e-01 3.06e-03 1.26e-24 
18532.37 3.85e-01 6.15e-01 9.72e-23 
19260.76 3.12e-01 6.88e-01 1.55e-22 
20034.10 1.00e+00 1.44e-05 1.93e-26 
20838.00 1.00e+00 1.91e-05 3.90e-26 
21647.97 1.00e+00 2.35e-05 6.70e-26 
22447.94 1.00e+00 2.94e-05 1.19e-25 
23245.88 1.00e+00 3.51e-05 1.92e-25 
24052.47 1.00e+00 4.46e-05 4.05e-25 
24867.72 1.00e+00 5.26e-05 7.06e-25 
25698.86 1.00e+00 7.28e-05 1.81e-24 
26587.16 1.00e+00 8.50e-05 2.56e-24 
27637.54 1.00e+00 9.11e-05 2.77e-24 
28986.97 1.75e-01 8.25e-01 2.53e-24 
#TIME: 48.26 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
440.10 1.66e-02 9.83e-01 1.35e-16 
999.11 1.54e-02 9.85e-01 1.00e-16 
1267.34 2.14e-02 9.79e-01 4.74e-17 
1514.05 2.72e-02 9.73e-01 2.46e-17 
1808.80 4.25e-02 9.58e-01 1.37e-17 
1919.29 3.18e-02 9.68e-01 8.30e-18 
2160.92 6.28e-02 9.37e-01 5.19e-18 
2292.92 4.10e-02 9.59e-01 3.47e-18 
2432.98 3.91e-02 9.61e-01 3.90e-18 
2581.60 4.42e-02 9.56e-01 1.43e-18 
2739.29 4.62e-02 9.54e-01 1.03e-18 
2906.62 7.43e-02 9.26e-01 3.85e-19 
3084.17 1.29e-01 8.71e-01 2.21e-19 
3272.56 8.30e-02 9.17e-01 8.22e-20 
3472.46 5.77e-02 9.42e-01 4.05e-20 
3684.57 1.70e-01 8.30e-01 2.20e-20 
3909.64 2.16e-01 7.84e-01 3.36e-21 
4148.46 7.98e-02 9.20e-01 1.90e-21 
4401.86 5.20e-01 4.80e-01 1.91e-22 
4670.75 2.42e-01 7.58e-01 3.03e-22 
4956.05 5.92e-01 4.08e-01 2.27e-23 
5258.79 3.53e-01 6.47e-01 1.79e-23 
5580.02 9.59e-01 4.06e-02 4.83e-24 
5920.87 1.18e-01 8.82e-01 3.74e-22 
6282.54 9.44e-01 5.57e-02 1.90e-23 
6666.30 6.05e-01 3.95e-01 1.07e-21 
7073.50 9.98e-01 1.62e-03 2.49e-25 
7505.58 8.88e-01 1.12e-01 5.08e-23 
7964.05 1.00e+00 1.19e-04 1.38e-25 
8450.53 1.00e+00 2.49e-05 1.36e-25 
8966.72 1.00e+00 2.06e-04 2.06e-22 
9514.44 1.00e+00 2.49e-04 8.75e-22 
10095.62 1.00e+00 1.93e-05 3.51e-24 
10712.30 1.00e+00 3.60e-05 2.07e-24 
11366.65 1.00e+00 1.16e-06 8.67e-25 
12061.10 1.00e+00 1.31e-06 2.20e-25 
12793.43 1.00e+00 1.42e-06 4.13e-26 
13528.61 1.00e+00 1.38e-06 5.40e-29 
14194.74 1.00e+00 1.83e-06 1.56e-28 
14757.77 1.00e+00 1.69e-06 1.14e-29 
15240.48 1.00e+00 2.28e-06 2.08e-27 
15646.99 1.00e+00 2.10e-06 9.01e-28 
15960.30 1.00e+00 1.29e-06 1.22e-32 
16187.41 1.00e+00 1.65e-06 2.55e-28 
16354.17 1.00e+00 1.46e-06 1.74e-28 
16484.18 1.00e+00 1.93e-06 2.74e-28 
16593.12 1.00e+00 2.53e-06 4.54e-28 
16691.99 9.94e-01 5.54e-03 9.34e-25 
16788.59 1.00e+00 3.28e-06 8.72e-28 
16888.37 1.00e+00 3.71e-06 1.05e-27 
16998.79 1.00e+00 4.11e-06 6.83e-31 
17146.37 1.00e+00 4.02e-06 1.19e-27 
17415.23 1.00e+00 4.92e-06 4.94e-30 
17888.12 1.00e+00 6.74e-06 7.78e-30 
18532.37 1.00e+00 9.62e-06 1.07e-31 
19260.76 1.00e+00 1.20e-05 2.09e-31 
20034.10 1.00e+00 1.39e-05 1.97e-26 
20838.00 1.00e+00 1.79e-05 3.64e-26 
21647.97 6.67e-01 3.33e-01 3.70e-22 
22447.94 1.55e-02 9.85e-01 6.95e-22 
23245.88 1.00e+00 3.85e-05 2.91e-25 
24052.47 1.00e+00 4.72e-05 5.08e-25 
24867.72 1.00e+00 4.71e-05 5.87e-25 
25698.86 1.00e+00 7.70e-05 1.74e-24 
26587.16 1.65e-03 9.98e-01 5.32e-21 
27637.54 1.00e+00 7.07e-05 2.54e-24 
28986.97 1.15e-02 9.89e-01 1.92e-24 
#TIME: 49.25 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
440.10 3.36e-02 9.66e-01 1.19e-17 
999.11 6.05e-02 9.39e-01 4.11e-18 
1267.34 6.67e-02 9.33e-01 2.64e-18 
1514.05 6.85e-02 9.31e-01 1.52e-18 
1808.80 8.71e-02 9.13e-01 8.13e-19 
1919.29 1.30e-01 8.70e-01 4.73e-19 
2160.92 1.01e-01 8.99e-01 3.67e-19 
2292.92 1.24e-01 8.76e-01 1.29e-19 
2432.98 2.47e-01 7.53e-01 8.10e-20 
2581.60 1.21e-01 8.79e-01 6.53e-20 
2739.29 9.42e-02 9.06e-01 7.19e-20 
2906.62 1.49e-01 8.51e-01 3.97e-20 
3084.17 1.50e-01 8.50e-01 1.19e-20 
3272.56 7.31e-02 9.27e-01 7.13e-21 
3472.46 2.88e-01 7.12e-01 3.92e-21 
3684.57 3.47e-01 6.53e-01 7.95e-22 
3909.64 2.46e-01 7.54e-01 5.60e-22 
4148.46 3.06e-01 6.94e-01 7.57e-23 
4401.86 4.09e-01 5.91e-01 5.44e-23 
4670.75 3.94e-01 6.06e-01 2.33e-23 
4956.05 7.58e-01 2.42e-01 6.50e-24 
5258.79 3.70e-01 6.30e-01 1.84e-23 
5580.02 7.97e-01 2.03e-01 1.75e-22 
5920.87 9.92e-01 8.01e-03 5.91e-25 
6282.54 9.96e-01 3.86e-03 7.14e-24 
6666.30 9.98e-01 1.70e-03 4.84e-25 
7073.50 9.09e-01 9.09e-02 5.14e-21 
7505.58 1.00e+00 2.00e-04 1.17e-25 
7964.05 1.00e+00 4.61e-05 1.54e-23 
8450.53 1.00e+00 2.87e-05 2.65e-23 
8966.72 9.98e-01 2.06e-03 1.37e-22 
9514.44 1.00e+00 2.32e-05 8.50e-25 
10095.62 1.00e+00 1.30e-06 4.17e-25 
10712.30 9.85e-01 1.53e-02 1.24e-21 
11366.65 1.00e+00 1.11e-06 9.23e-25 
12061.10 1.00e+00 1.27e-06 2.24e-25 
12793.43 1.00e+00 1.23e-06 3.33e-26 
13528.61 1.00e+00 1.43e-06 1.19e-26 
14194.74 1.00e+00 1.76e-06 5.99e-27 
14757.77 1.00e+00 2.12e-06 5.56e-27 
15240.48 8.90e-01 1.10e-01 7.77e-23 
15646.99 1.00e+00 1.87e-06 7.66e-28 
15960.30 1.00e+00 1.24e-06 2.68e-28 
16187.41 1.00e+00 1.63e-06 2.63e-28 
16354.17 1.00e+00 1.70e-06 3.04e-28 
16484.18 1.00e+00 2.01e-06 3.44e-28 
16593.12 1.00e+00 2.48e-06 4.62e-28 
16691.99 1.00e+00 2.83e-06 3.16e-31 
16788.59 1.00e+00 3.10e-06 7.11e-28 
16888.37 1.00e+00 3.63e-06 9.23e-28 
16998.79 1.00e+00 3.87e-06 1.05e-27 
17146.37 1.00e+00 3.95e-06 1.25e-27 
17415.23 1.00e+00 5.51e-06 2.41e-27 
17888.12 1.00e+00 6.58e-06 3.49e-27 
18532.37 9.91e-01 8.57e-03 5.19e-24 
19260.76 5.17e-01 4.83e-01 1.39e-22 
20034.10 1.00e+00 1.40e-05 2.19e-26 
20838.00 1.00e+00 1.73e-05 3.84e-26 
21647.97 1.00e+00 2.06e-05 4.01e-30 
22447.94 1.00e+00 2.93e-05 4.17e-30 
23245.88 1.00e+00 3.75e-05 2.66e-25 
24052.47 1.00e+00 4.61e-05 4.86e-25 
24867.72 1.00e+00 5.55e-05 1.00e-24 
25698.86 4.73e-03 9.95e-01 2.97e-21 
26587.16 1.00e+00 6.04e-05 1.14e-28 
27637.54 1.00e+00 5.45e-05 2.00e-24 
28986.97 2.54e-05 1.00e+00 1.65e-24 
#TIME: 50.27 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
440.10 1.42e-01 8.58e-01 2.28e-19 
999.11 1.33e-01 8.67e-01 2.68e-19 
1267.34 1.62e-01 8.38e-01 1.02e-19 
1514.05 1.78e-01 8.22e-01 4.73e-20 
1808.80 1.46e-01 8.54e-01 4.86e-20 
1919.29 4.83e-01 5.17e-01 6.95e-21 
2160.92 1.27e-01 8.73e-01 1.47e-20 
2292.92 1.08e-01 8.92e-01 2.23e-20 
2432.98 5.59e-01 4.41e-01 2.47e-21 
2581.60 2.64e-01 7.36e-01 7.27e-21 
2739.29 1.66e-01 8.34e-01 5.27e-21 
2906.62 6.22e-01 3.78e-01 8.07e-22 
3084.17 2.79e-01 7.21e-01 1.49e-21 
3272.56 5.21e-01 4.79e-01 4.84e-22 
3472.46 4.61e-01 5.39e-01 2.16e-22 
3684.57 8.23e-01 1.77e-01 2.24e-23 
3909.64 3.71e-01 6.29e-01 7.23e-23 
4148.46 9.14e-01 8.60e-02 1.70e-24 
4401.86 8.77e-01 1.23e-01 1.57e-24 
4670.75 1.23e-01 8.77e-01 1.00e-23 
4956.05 9.21e-01 7.91e-02 3.13e-24 
5258.79 3.04e-01 6.96e-01 2.06e-23 
5580.02 8.33e-01 1.67e-01 2.88e-23 
5920.87 9.81e-01 1.87e-02 1.53e-22 
6282.54 9.38e-01 6.15e-02 1.66e-21 
6666.30 9.99e-01 6.65e-04 4.43e-23 
7073.50 9.40e-01 5.95e-02 6.02e-23 
7505.58 9.85e-01 1.50e-02 4.92e-21 
7964.05 2.78e-01 7.22e-01 6.41e-19 
8450.53 9.99e-01 1.32e-03 1.07e-21 
8966.72 9.99e-01 1.32e-03 9.05e-24 
9514.44 1.00e+00 1.27e-06 5.08e-25 
10095.62 1.00e+00 1.15e-06 5.01e-24 
10712.30 1.00e+00 7.10e-06 1.26e-27 
11366.65 1.00e+00 1.15e-06 1.07e-24 
12061.10 1.00e+00 1.24e-06 2.30e-25 
12793.43 1.00e+00 9.61e-05 3.23e-24 
13528.61 1.00e+00 1.47e-06 1.26e-26 
14194.74 1.00e+00 1.68e-06 5.92e-27 
14757.77 1.00e+00 2.11e-06 4.60e-27 
15240.48 1.00e+00 2.19e-06 4.62e-32 
15646.99 1.00e+00 1.51e-06 5.89e-28 
15960.30 9.97e-01 2.82e-03 6.49e-25 
16187.41 1.00e+00 1.55e-06 2.55e-28 
16354.17 1.00e+00 1.54e-06 2.24e-28 
16484.18 1.00e+00 1.95e-06 3.26e-28 
16593.12 1.00e+00 2.39e-06 4.65e-28 
16691.99 1.00e+00 2.78e-06 6.29e-28 
16788.59 1.00e+00 3.15e-06 8.15e-28 
16888.37 1.00e+00 3.51e-06 9.48e-28 
16998.79 1.00e+00 3.90e-06 1.19e-27 
17146.37 1.00e+00 4.44e-06 1.70e-27 
17415.23 1.00e+00 4.61e-06 1.58e-27 
17888.12 1.00e+00 6.36e-06 3.53e-27 
18532.37 5.76e-01 4.24e-01 1.11e-25 
19260.76 1.00e+00 1.15e-05 2.99e-31 
20034.10 1.00e+00 1.30e-05 1.98e-26 
20838.00 1.00e+00 1.67e-05 3.91e-26 
21647.97 1.00e+00 1.96e-05 6.30e-26 
22447.94 1.00e+00 2.47e-05 1.04e-25 
23245.88 1.00e+00 3.12e-05 1.96e-25 
24052.47 1.00e+00 3.79e-05 3.46e-25 
24867.72 2.32e-02 9.77e-01 2.61e-21 
25698.86 1.00e+00 4.78e-05 5.03e-29 
26587.16 1.59e-03 9.98e-01 6.76e-21 
27637.54 4.04e-03 9.96e-01 1.45e-20 
28986.97 9.80e-06 1.00e+00 1.82e-24 
#TIME: 51.31 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
440.10 9.66e-02 9.03e-01 5.91e-21 
999.11 2.89e-01 7.11e-01 4.83e-21 
1267.34 1.87e-01 8.13e-01 3.55e-21 
1514.05 6.12e-01 3.88e-01 7.95e-22 
1808.80 4.97e-01 5.03e-01 1.04e-21 
1919.29 7.28e-01 2.72e-01 3.56e-22 
2160.92 2.87e-01 7.13e-01 8.81e-22 
2292.92 6.70e-01 3.30e-01 3.13e-22 
2432.98 4.51e-01 5.49e-01 6.62e-22 
2581.60 7.62e-01 2.38e-01 1.51e-22 
2739.29 3.12e-01 6.88e-01 2.72e-22 
2906.62 7.55e-01 2.45e-01 8.65e-23 
3084.17 2.02e-01 7.98e-01 1.40e-22 
3272.56 4.95e-01 5.05e-01 6.46e-23 
3472.46 1.54e-01 8.46e-01 6.23e-23 
3684.57 8.09e-01 1.91e-01 1.46e-23 
3909.64 5.81e-01 4.19e-01 1.16e-23 
4148.46 6.90e-01 3.10e-01 2.72e-23 
4401.86 8.61e-01 1.39e-01 6.46e-24 
4670.75 1.73e-01 8.27e-01 5.70e-24 
4956.05 9.62e-01 3.76e-02 4.51e-24 
5258.79 9.95e-01 5.04e-03 1.33e-25 
5580.02 9.97e-01 2.66e-03 5.60e-25 
5920.87 4.41e-01 5.59e-01 1.98e-21 
6282.54 9.99e-01 6.73e-04 1.15e-24 
6666.30 9.93e-01 6.75e-03 1.17e-21 
7073.50 9.28e-01 7.25e-02 1.14e-22 
7505.58 1.00e+00 3.19e-05 1.41e-25 
7964.05 1.00e+00 7.32e-06 4.20e-28 
8450.53 1.00e+00 1.66e-06 2.95e-26 
8966.72 1.00e+00 1.58e-06 1.93e-26 
9514.44 1.00e+00 6.10e-05 4.61e-22 
10095.62 1.00e+00 3.24e-05 1.60e-22 
10712.30 1.00e+00 1.03e-06 4.12e-25 
11366.65 1.00e+00 1.08e-06 9.65e-25 
12061.10 1.00e+00 1.03e-06 1.74e-25 
12793.43 1.00e+00 1.30e-06 6.14e-28 
13528.61 1.00e+00 1.25e-06 9.30e-27 
14194.74 1.00e+00 1.61e-06 5.93e-27 
14757.77 1.00e+00 1.69e-06 3.08e-27 
15240.48 1.00e+00 1.78e-06 1.59e-27 
15646.99 1.00e+00 1.88e-06 1.19e-27 
15960.30 1.00e+00 1.51e-06 1.99e-31 
16187.41 1.00e+00 1.21e-06 1.72e-28 
16354.17 1.00e+00 1.62e-06 2.83e-28 
16484.18 1.00e+00 1.87e-06 3.24e-28 
16593.12 1.00e+00 2.25e-06 4.60e-28 
16691.99 1.00e+00 2.72e-06 6.38e-28 
16788.59 1.00e+00 3.02e-06 7.76e-28 
16888.37 1.00e+00 3.35e-06 9.39e-28 
16998.79 1.00e+00 3.74e-06 1.15e-27 
17146.37 9.91e-01 8.88e-03 2.58e-24 
17415.23 1.00e+00 4.52e-06 1.90e-27 
17888.12 1.00e+00 7.22e-06 4.85e-27 
18532.37 1.00e+00 7.94e-06 1.18e-31 
19260.76 1.00e+00 1.14e-05 1.28e-26 
20034.10 1.00e+00 1.28e-05 2.13e-26 
20838.00 1.00e+00 1.63e-05 4.00e-26 
21647.97 1.00e+00 1.92e-05 6.59e-26 
22447.94 1.00e+00 2.53e-05 1.34e-25 
23245.88 1.00e+00 3.46e-05 3.10e-25 
24052.47 1.00e+00 4.35e-05 6.07e-25 
24867.72 2.56e-04 1.00e+00 1.49e-25 
25698.86 1.00e+00 4.55e-05 1.02e-24 
26587.16 1.00e+00 5.37e-05 1.01e-28 
27637.54 9.72e-06 1.00e+00 8.06e-25 
28986.97 6.94e-06 1.00e+00 1.67e-24 
#TIME: 52.37 
#NVEL: 67 
#vel_mid[km/s] o0 o1 o2 
440.10 8.46e-01 1.54e-01 1.55e-22 
999.11 5.76e-01 4.24e-01 6.37e-22 
1267.34 3.62e-01 6.38e-01 6.56e-22 
1514.05 6.01e-01 3.99e-01 4.53e-22 
1808.80 2.99e-01 7.01e-01 7.37e-22 
1919.29 8.59e-01 1.41e-01 1.17e-22 
2160.92 4.32e-01 5.68e-01 1.93e-22 
2292.92 7.33e-02 9.27e-01 3.73e-22 
2432.98 1.33e-01 8.67e-01 1.76e-22 
2581.60 4.25e-01 5.75e-01 2.61e-22 
2739.29 8.90e-01 1.10e-01 1.27e-23 
2906.62 4.74e-01 5.26e-01 8.68e-23 
3084.17 9.23e-01 7.68e-02 3.70e-24 
3272.56 9.30e-01 7.00e-02 3.49e-24 
3472.46 4.09e-01 5.91e-01 2.65e-23 
3684.57 9.61e-01 3.91e-02 2.28e-24 
3909.64 1.09e-01 8.91e-01 2.20e-23 
4148.46 2.51e-01 7.49e-01 1.86e-23 
4401.86 4.45e-01 5.55e-01 2.33e-23 
4670.75 2.82e-02 9.72e-01 7.04e-24 
4956.05 7.09e-01 2.91e-01 7.45e-23 
5258.79 9.71e-01 2.91e-02 1.08e-22 
5580.02 8.07e-01 1.93e-01 2.61e-21 
5920.87 5.87e-02 9.41e-01 1.14e-22 
6282.54 8.56e-01 1.44e-01 2.27e-20 
6666.30 9.32e-01 6.85e-02 1.20e-21 
7073.50 1.00e+00 4.27e-05 5.49e-26 
7505.58 1.00e+00 1.33e-05 2.78e-23 
7964.05 9.95e-01 4.75e-03 2.78e-20 
8450.53 1.00e+00 7.39e-05 1.08e-21 
8966.72 1.00e+00 1.47e-06 1.47e-23 
9514.44 1.00e+00 1.33e-06 2.28e-25 
10095.62 1.00e+00 8.42e-05 1.50e-23 
10712.30 1.00e+00 1.02e-06 2.95e-24 
11366.65 1.00e+00 1.08e-06 1.07e-24 
12061.10 1.00e+00 1.16e-06 2.71e-25 
12793.43 1.00e+00 1.13e-06 3.64e-26 
13528.61 1.00e+00 1.39e-06 1.43e-26 
14194.74 1.00e+00 1.49e-06 5.50e-27 
14757.77 9.98e-01 2.19e-03 4.59e-24 
15240.48 1.00e+00 1.67e-06 1.78e-27 
15646.99 1.00e+00 2.48e-04 9.83e-26 
15960.30 1.00e+00 1.23e-06 2.54e-28 
16187.41 9.97e-01 3.25e-03 6.04e-25 
16354.17 9.35e-01 6.55e-02 7.98e-24 
16484.18 1.00e+00 1.84e-06 3.42e-28 
16593.12 1.00e+00 2.24e-06 4.94e-28 
16691.99 9.90e-01 9.70e-03 1.98e-24 
16788.59 1.00e+00 2.97e-06 7.81e-28 
16888.37 1.00e+00 3.33e-06 1.01e-27 
16998.79 1.00e+00 3.71e-06 1.22e-27 
17146.37 1.00e+00 3.66e-06 5.52e-31 
17415.23 1.00e+00 4.44e-06 1.93e-27 
17888.12 1.00e+00 6.80e-06 3.92e-27 
18532.37 4.32e-01 5.68e-01 1.36e-22 
