#NTIMES: 50
#NSTAGES: 3
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
19999.79 5.6455e-03 5.7612e-01 4.1824e-01
21193.46 3.6827e-03 4.6531e-01 5.3101e-01
22528.72 6.3378e-03 3.2167e-01 6.7200e-01
23943.32 1.0502e-03 1.7167e-01 8.2728e-01
25446.74 2.3340e-04 2.1578e-01 7.8399e-01
27044.57 8.7443e-05 1.2353e-01 8.7639e-01
28744.18 2.3015e-04 7.2177e-02 9.2759e-01
30520.16 1.1514e-04 3.7436e-02 9.6245e-01
32243.50 1.9820e-05 2.9437e-02 9.7054e-01
33773.01 1.7966e-06 9.3063e-03 9.9069e-01
35108.48 4.7145e-07 2.7260e-03 9.9727e-01
36326.30 2.5999e-07 1.8275e-03 9.9817e-01
37486.70 3.2721e-07 2.0517e-03 9.9795e-01
38628.25 2.3809e-06 5.6397e-03 9.9436e-01
39768.62 1.3598e-06 4.1921e-03 9.9581e-01
40915.31 8.8760e-07 3.2862e-03 9.9671e-01
42074.51 5.0822e-07 2.4708e-03 9.9753e-01
43252.44 2.8939e-07 1.8599e-03 9.9814e-01
44454.05 1.6511e-07 1.4000e-03 9.9860e-01
45683.04 9.3286e-08 1.0530e-03 9.9895e-01
46941.68 5.2525e-08 7.9126e-04 9.9921e-01
48230.81 4.1780e-09 5.9438e-04 9.9941e-01
49550.29 1.3264e-09 4.4653e-04 9.9955e-01
50899.37 8.5216e-10 3.3597e-04 9.9966e-01
52276.86 5.2743e-09 2.5308e-04 9.9975e-01
53681.16 2.9936e-09 1.9108e-04 9.9981e-01
55110.21 1.7140e-09 1.4489e-04 9.9986e-01
56561.17 9.8799e-10 1.1013e-04 9.9989e-01
58030.00 5.7257e-10 8.4070e-05 9.9992e-01
59510.42 3.3548e-10 6.4419e-05 9.9994e-01
60993.45 1.9810e-10 4.9717e-05 9.9995e-01
62466.44 1.2003e-10 3.8676e-05 9.9996e-01
63912.69 7.2667e-11 3.0422e-05 9.9997e-01
65311.62 4.6820e-11 2.4239e-05 9.9998e-01
66639.26 3.0768e-11 1.9623e-05 9.9998e-01
67870.77 2.0809e-11 1.6188e-05 9.9998e-01
68864.47 1.4516e-11 1.3564e-05 9.9999e-01
69459.55 1.2423e-11 1.2640e-05 9.9999e-01
69744.99 1.1678e-11 1.2195e-05 9.9999e-01
69888.26 1.1172e-11 1.1980e-05 9.9999e-01
69959.62 1.1059e-11 1.1878e-05 9.9999e-01
69991.15 1.0960e-11 1.1825e-05 9.9999e-01
69999.53 1.0833e-11 1.1828e-05 9.9999e-01
#TIME: 210.86
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 1.9429e-01 6.3790e-01 1.6781e-01
857.79 1.9854e-01 6.3296e-01 1.6849e-01
878.44 1.9863e-01 6.4162e-01 1.5975e-01
917.72 1.9141e-01 6.3195e-01 1.7664e-01
973.04 1.8045e-01 6.4288e-01 1.7667e-01
1034.98 1.9244e-01 6.3758e-01 1.6997e-01
1099.97 1.8346e-01 6.3460e-01 1.8194e-01
1169.04 1.8556e-01 6.3578e-01 1.7866e-01
1242.44 1.8663e-01 6.3518e-01 1.7819e-01
1320.45 1.8793e-01 6.3597e-01 1.7610e-01
1403.37 2.1031e-01 6.3404e-01 1.5565e-01
1491.49 2.1516e-01 6.3337e-01 1.5147e-01
1585.14 2.1607e-01 6.3182e-01 1.5212e-01
1684.67 2.2208e-01 6.3043e-01 1.4749e-01
1790.45 2.1776e-01 6.3212e-01 1.5011e-01
1902.87 2.0719e-01 6.3285e-01 1.5996e-01
2022.36 1.9188e-01 6.3428e-01 1.7385e-01
2149.34 1.7360e-01 6.2935e-01 1.9705e-01
2284.30 1.8155e-01 6.4033e-01 1.7812e-01
2427.74 1.6568e-01 6.4120e-01 1.9312e-01
2580.18 1.4913e-01 6.3997e-01 2.1090e-01
2742.19 1.3401e-01 6.3970e-01 2.2629e-01
2914.37 1.2341e-01 6.4074e-01 2.3586e-01
3097.37 1.1084e-01 6.5030e-01 2.3885e-01
3291.85 9.4454e-02 6.6011e-01 2.4544e-01
3498.55 9.0863e-02 6.8401e-01 2.2513e-01
3718.23 1.2341e-01 7.0471e-01 1.7187e-01
3951.70 1.4851e-01 7.0553e-01 1.4596e-01
4199.83 1.0511e-01 7.1185e-01 1.8304e-01
4463.54 9.2063e-02 6.9892e-01 2.0902e-01
4743.81 1.0462e-01 6.8256e-01 2.1281e-01
5041.68 1.1901e-01 6.7673e-01 2.0426e-01
5358.25 1.3148e-01 6.6558e-01 2.0294e-01
5694.70 1.2762e-01 6.7340e-01 1.9898e-01
6052.28 1.2892e-01 6.6687e-01 2.0420e-01
6432.31 1.3897e-01 6.6766e-01 1.9337e-01
6836.20 1.4297e-01 6.6476e-01 1.9226e-01
7265.45 1.3917e-01 6.7438e-01 1.8645e-01
7721.65 1.5279e-01 6.6879e-01 1.7842e-01
8206.56 1.5813e-01 6.6820e-01 1.7367e-01
8717.73 1.5677e-01 6.7573e-01 1.6751e-01
9214.74 1.7383e-01 6.7320e-01 1.5296e-01
9629.11 1.5916e-01 6.9454e-01 1.4629e-01
9954.11 1.6553e-01 6.9837e-01 1.3610e-01
10245.64 1.6909e-01 7.0023e-01 1.3068e-01
10541.49 1.5051e-01 7.2345e-01 1.2604e-01
10839.94 1.5456e-01 7.3789e-01 1.0755e-01
11119.11 1.8793e-01 7.2093e-01 9.1149e-02
11355.83 2.1200e-01 7.1842e-01 6.9580e-02
11539.81 2.8792e-01 6.5669e-01 5.5383e-02
11677.16 3.4505e-01 6.1177e-01 4.3178e-02
11784.05 3.5442e-01 6.0561e-01 3.9967e-02
11875.85 3.9362e-01 5.6586e-01 4.0521e-02
11963.37 3.4449e-01 6.1278e-01 4.2729e-02
12055.39 2.8546e-01 6.5989e-01 5.4656e-02
12170.41 2.2297e-01 7.1356e-01 6.3469e-02
12360.89 1.8102e-01 7.4414e-01 7.4840e-02
12670.46 9.8884e-02 8.1235e-01 8.8767e-02
13075.34 6.4474e-02 8.1781e-01 1.1771e-01
13530.52 3.9640e-02 8.2892e-01 1.3143e-01
14012.75 2.7089e-02 8.1415e-01 1.5876e-01
14508.81 2.8616e-02 7.8896e-01 1.8242e-01
15002.30 2.4211e-02 7.8467e-01 1.9112e-01
15475.29 3.4301e-02 7.7041e-01 1.9529e-01
15923.68 3.3557e-02 7.5233e-01 2.1411e-01
16355.64 4.0174e-02 7.2891e-01 2.3091e-01
16776.27 4.9812e-02 7.1119e-01 2.3900e-01
17183.14 2.2089e-02 7.4688e-01 2.3103e-01
17580.45 3.0627e-02 7.5115e-01 2.1822e-01
17990.34 4.8421e-02 7.0501e-01 2.4657e-01
18458.06 5.9795e-02 6.7416e-01 2.6604e-01
19084.69 1.0725e-02 6.9330e-01 2.9598e-01
19999.79 6.3064e-03 6.0902e-01 3.8467e-01
21193.46 5.1038e-03 4.4425e-01 5.5064e-01
22528.72 1.6617e-03 3.4829e-01 6.5005e-01
23943.32 8.3502e-04 2.8461e-01 7.1455e-01
25446.74 4.0979e-04 1.4009e-01 8.5950e-01
27044.57 1.7720e-04 1.3579e-01 8.6403e-01
28744.18 3.6199e-04 6.4069e-02 9.3557e-01
30520.16 1.1562e-04 3.7400e-02 9.6248e-01
32243.50 5.8351e-05 2.7421e-02 9.7252e-01
33773.01 3.7393e-05 2.2050e-02 9.7791e-01
35108.48 1.9833e-05 1.6238e-02 9.8374e-01
36326.30 9.9924e-06 1.1367e-02 9.8862e-01
37486.70 3.5380e-07 2.1342e-03 9.9787e-01
38628.25 5.8143e-08 8.7165e-04 9.9913e-01
39768.62 3.1136e-08 6.3861e-04 9.9936e-01
40915.31 4.5916e-08 7.7447e-04 9.9923e-01
42074.51 5.3491e-07 2.5511e-03 9.9745e-01
43252.44 3.0922e-07 1.9196e-03 9.9808e-01
44454.05 1.7637e-07 1.4463e-03 9.9855e-01
45683.04 9.9457e-08 1.0879e-03 9.9891e-01
46941.68 5.6085e-08 8.1815e-04 9.9918e-01
48230.81 3.1535e-08 6.1461e-04 9.9939e-01
49550.29 1.7739e-08 4.6185e-04 9.9954e-01
50899.37 3.7865e-09 3.4724e-04 9.9965e-01
52276.86 4.4700e-10 2.6153e-04 9.9974e-01
53681.16 2.5166e-10 1.9750e-04 9.9980e-01
55110.21 6.8484e-10 1.4964e-04 9.9985e-01
56561.17 1.0492e-09 1.1365e-04 9.9989e-01
58030.00 6.0681e-10 8.6705e-05 9.9991e-01
59510.42 3.5540e-10 6.6411e-05 9.9993e-01
60993.45 2.0997e-10 5.1281e-05 9.9995e-01
62466.44 1.2687e-10 3.9857e-05 9.9996e-01
63912.69 7.6658e-11 3.1325e-05 9.9997e-01
65311.62 4.9347e-11 2.4934e-05 9.9998e-01
66639.26 3.2456e-11 2.0196e-05 9.9998e-01
67870.77 2.1942e-11 1.6660e-05 9.9998e-01
68864.47 1.5297e-11 1.3947e-05 9.9999e-01
69459.55 1.3096e-11 1.2992e-05 9.9999e-01
69744.99 1.2308e-11 1.2539e-05 9.9999e-01
69888.26 1.1776e-11 1.2311e-05 9.9999e-01
69959.62 1.1646e-11 1.2199e-05 9.9999e-01
69991.15 1.1544e-11 1.2152e-05 9.9999e-01
69999.53 1.1412e-11 1.2157e-05 9.9999e-01
#TIME: 213.89
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 1.9963e-01 6.3638e-01 1.6400e-01
857.79 2.1675e-01 6.2783e-01 1.5542e-01
878.44 1.8611e-01 6.4166e-01 1.7223e-01
917.72 1.9237e-01 6.3709e-01 1.7054e-01
973.04 2.0025e-01 6.3712e-01 1.6263e-01
1034.98 1.8949e-01 6.4057e-01 1.6994e-01
1099.97 1.8829e-01 6.3543e-01 1.7628e-01
1169.04 1.9061e-01 6.3810e-01 1.7129e-01
1242.44 1.9234e-01 6.3345e-01 1.7421e-01
1320.45 1.9585e-01 6.3395e-01 1.7020e-01
1403.37 2.1485e-01 6.3401e-01 1.5114e-01
1491.49 2.2100e-01 6.3221e-01 1.4680e-01
1585.14 2.2093e-01 6.3176e-01 1.4732e-01
1684.67 2.2259e-01 6.3217e-01 1.4524e-01
1790.45 2.2147e-01 6.3061e-01 1.4792e-01
1902.87 2.1025e-01 6.3361e-01 1.5613e-01
2022.36 1.9939e-01 6.3348e-01 1.6713e-01
2149.34 1.8401e-01 6.3226e-01 1.8373e-01
2284.30 1.8217e-01 6.4012e-01 1.7771e-01
2427.74 1.6534e-01 6.4136e-01 1.9331e-01
2580.18 1.5032e-01 6.4048e-01 2.0920e-01
2742.19 1.3486e-01 6.4064e-01 2.2451e-01
2914.37 1.2191e-01 6.4336e-01 2.3473e-01
3097.37 1.1229e-01 6.4976e-01 2.3796e-01
3291.85 9.2897e-02 6.6401e-01 2.4310e-01
3498.55 9.2419e-02 6.8303e-01 2.2455e-01
3718.23 1.2357e-01 7.0508e-01 1.7135e-01
3951.70 1.4465e-01 7.0953e-01 1.4581e-01
4199.83 1.0514e-01 7.1072e-01 1.8414e-01
4463.54 9.5609e-02 6.9481e-01 2.0958e-01
4743.81 1.0528e-01 6.8343e-01 2.1129e-01
5041.68 1.1854e-01 6.7497e-01 2.0649e-01
5358.25 1.2511e-01 6.6961e-01 2.0528e-01
5694.70 1.3246e-01 6.7287e-01 1.9467e-01
6052.28 1.3383e-01 6.6840e-01 1.9776e-01
6432.31 1.3217e-01 6.7027e-01 1.9756e-01
6836.20 1.3991e-01 6.5993e-01 2.0016e-01
7265.45 1.4994e-01 6.6060e-01 1.8946e-01
7721.65 1.4405e-01 6.6736e-01 1.8858e-01
8206.56 1.4353e-01 6.7292e-01 1.8355e-01
8717.73 1.6418e-01 6.6744e-01 1.6837e-01
9214.74 1.7371e-01 6.7495e-01 1.5134e-01
9629.11 1.8225e-01 6.8194e-01 1.3581e-01
9954.11 1.7365e-01 6.9649e-01 1.2986e-01
10245.64 1.5667e-01 7.0918e-01 1.3415e-01
10541.49 1.6448e-01 7.1645e-01 1.1907e-01
10839.94 1.7420e-01 7.2476e-01 1.0104e-01
11119.11 1.7342e-01 7.3173e-01 9.4850e-02
11355.83 2.1217e-01 7.1455e-01 7.3277e-02
11539.81 3.0152e-01 6.4513e-01 5.3351e-02
11677.16 3.4989e-01 6.0758e-01 4.2527e-02
11784.05 3.8302e-01 5.7810e-01 3.8873e-02
11875.85 3.6960e-01 5.8986e-01 4.0534e-02
11963.37 3.6265e-01 5.9673e-01 4.0616e-02
12055.39 3.2268e-01 6.2643e-01 5.0892e-02
12170.41 2.2966e-01 7.0554e-01 6.4804e-02
12360.89 1.7704e-01 7.4779e-01 7.5174e-02
12670.46 9.5538e-02 8.1194e-01 9.2527e-02
13075.34 5.5208e-02 8.2719e-01 1.1760e-01
13530.52 4.4333e-02 8.1887e-01 1.3680e-01
14012.75 3.3450e-02 8.0954e-01 1.5701e-01
14508.81 3.2785e-02 7.8204e-01 1.8517e-01
15002.30 2.6029e-02 7.8140e-01 1.9257e-01
15475.29 3.6027e-02 7.6983e-01 1.9414e-01
15923.68 2.9273e-02 7.6369e-01 2.0704e-01
16355.64 3.2626e-02 7.4198e-01 2.2540e-01
16776.27 2.2691e-02 7.4436e-01 2.3295e-01
17183.14 2.4005e-02 7.4635e-01 2.2965e-01
17580.45 4.9310e-02 7.1871e-01 2.3199e-01
17990.34 2.9023e-02 7.2592e-01 2.4506e-01
18458.06 2.9863e-02 6.9736e-01 2.7277e-01
19084.69 1.1002e-02 6.7511e-01 3.1389e-01
19999.79 7.0727e-03 5.7982e-01 4.1311e-01
21193.46 5.3222e-03 4.1285e-01 5.8183e-01
22528.72 5.2580e-03 3.1521e-01 6.7953e-01
23943.32 7.1742e-04 2.2447e-01 7.7482e-01
25446.74 1.3652e-04 1.2457e-01 8.7529e-01
27044.57 1.3017e-03 1.1805e-01 8.8064e-01
28744.18 3.5217e-04 6.3282e-02 9.3637e-01
30520.16 1.1845e-04 3.7998e-02 9.6188e-01
32243.50 6.7024e-05 2.8294e-02 9.7164e-01
33773.01 4.1935e-05 2.2723e-02 9.7724e-01
35108.48 2.1330e-05 1.6708e-02 9.8327e-01
36326.30 9.8386e-06 1.1700e-02 9.8829e-01
37486.70 5.1800e-06 8.1923e-03 9.9180e-01
38628.25 2.8709e-06 5.9779e-03 9.9402e-01
39768.62 1.5978e-06 4.4645e-03 9.9553e-01
40915.31 6.6998e-08 9.3582e-04 9.9906e-01
42074.51 1.0144e-08 3.6764e-04 9.9963e-01
43252.44 5.5996e-09 2.7530e-04 9.9972e-01
44454.05 1.0129e-08 3.7019e-04 9.9963e-01
45683.04 1.0634e-07 1.1253e-03 9.9887e-01
46941.68 5.9867e-08 8.4540e-04 9.9915e-01
48230.81 3.3653e-08 6.3540e-04 9.9936e-01
49550.29 1.8904e-08 4.7730e-04 9.9952e-01
50899.37 1.0621e-08 3.5925e-04 9.9964e-01
52276.86 5.9954e-09 2.7050e-04 9.9973e-01
53681.16 3.3980e-09 2.0429e-04 9.9980e-01
55110.21 1.7669e-10 1.5465e-04 9.9985e-01
56561.17 8.7512e-11 1.1738e-04 9.9988e-01
58030.00 1.2739e-10 8.9480e-05 9.9991e-01
59510.42 3.7704e-10 6.8546e-05 9.9993e-01
60993.45 2.2221e-10 5.2872e-05 9.9995e-01
62466.44 1.3419e-10 4.1076e-05 9.9996e-01
63912.69 8.1053e-11 3.2303e-05 9.9997e-01
65311.62 5.2139e-11 2.5680e-05 9.9997e-01
66639.26 3.4212e-11 2.0779e-05 9.9998e-01
67870.77 2.3090e-11 1.7125e-05 9.9998e-01
68864.47 1.6108e-11 1.4344e-05 9.9999e-01
69459.55 1.3788e-11 1.3363e-05 9.9999e-01
69744.99 1.2952e-11 1.2889e-05 9.9999e-01
69888.26 1.2387e-11 1.2655e-05 9.9999e-01
69959.62 1.2254e-11 1.2547e-05 9.9999e-01
69991.15 1.2148e-11 1.2488e-05 9.9999e-01
69999.53 1.2009e-11 1.2492e-05 9.9999e-01
#TIME: 216.97
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 2.0496e-01 6.3463e-01 1.6041e-01
857.79 1.8739e-01 6.4344e-01 1.6917e-01
878.44 1.9242e-01 6.3597e-01 1.7160e-01
917.72 2.0134e-01 6.3069e-01 1.6797e-01
973.04 2.0765e-01 6.3687e-01 1.5547e-01
1034.98 2.0149e-01 6.3641e-01 1.6210e-01
1099.97 1.9343e-01 6.3784e-01 1.6873e-01
1169.04 1.9020e-01 6.3740e-01 1.7240e-01
1242.44 1.9325e-01 6.3751e-01 1.6924e-01
1320.45 2.0135e-01 6.3566e-01 1.6299e-01
1403.37 2.1583e-01 6.3375e-01 1.5042e-01
1491.49 2.2657e-01 6.3185e-01 1.4158e-01
1585.14 2.2462e-01 6.3058e-01 1.4480e-01
1684.67 2.2872e-01 6.2990e-01 1.4139e-01
1790.45 2.2465e-01 6.3096e-01 1.4439e-01
1902.87 2.1388e-01 6.3322e-01 1.5290e-01
2022.36 2.0188e-01 6.3435e-01 1.6377e-01
2149.34 1.8191e-01 6.3348e-01 1.8461e-01
2284.30 1.1840e-01 6.1300e-01 2.6860e-01
2427.74 1.6741e-01 6.4119e-01 1.9140e-01
2580.18 1.5084e-01 6.4020e-01 2.0897e-01
2742.19 1.3486e-01 6.3996e-01 2.2519e-01
2914.37 1.2259e-01 6.4164e-01 2.3578e-01
3097.37 1.1248e-01 6.4986e-01 2.3766e-01
3291.85 9.5185e-02 6.6030e-01 2.4452e-01
3498.55 8.9059e-02 6.8704e-01 2.2390e-01
3718.23 1.2174e-01 7.0690e-01 1.7136e-01
3951.70 1.4652e-01 7.0862e-01 1.4486e-01
4199.83 1.0588e-01 7.1252e-01 1.8160e-01
4463.54 9.4168e-02 6.9954e-01 2.0630e-01
4743.81 1.0534e-01 6.8406e-01 2.1060e-01
5041.68 1.1638e-01 6.7733e-01 2.0628e-01
5358.25 1.2611e-01 6.7196e-01 2.0193e-01
5694.70 1.3213e-01 6.6872e-01 1.9914e-01
6052.28 1.3321e-01 6.6867e-01 1.9812e-01
6432.31 1.3781e-01 6.7006e-01 1.9213e-01
6836.20 1.3174e-01 6.6956e-01 1.9870e-01
7265.45 1.4139e-01 6.6528e-01 1.9333e-01
7721.65 1.4841e-01 6.7082e-01 1.8077e-01
8206.56 1.5354e-01 6.7143e-01 1.7504e-01
8717.73 1.5517e-01 6.7127e-01 1.7356e-01
9214.74 1.7247e-01 6.7262e-01 1.5492e-01
9629.11 1.6867e-01 6.8942e-01 1.4191e-01
9954.11 1.6661e-01 7.0180e-01 1.3159e-01
10245.64 1.5822e-01 7.1414e-01 1.2764e-01
10541.49 1.3585e-01 7.3571e-01 1.2844e-01
10839.94 1.5336e-01 7.3888e-01 1.0776e-01
11119.11 1.8155e-01 7.3080e-01 8.7651e-02
11355.83 2.2787e-01 7.0101e-01 7.1122e-02
11539.81 2.8585e-01 6.5913e-01 5.5026e-02
11677.16 3.3878e-01 6.1805e-01 4.3168e-02
11784.05 3.6447e-01 5.9594e-01 3.9588e-02
11875.85 3.8281e-01 5.7980e-01 3.7391e-02
11963.37 3.7180e-01 5.8797e-01 4.0234e-02
12055.39 3.1234e-01 6.3541e-01 5.2252e-02
12170.41 2.2505e-01 7.1235e-01 6.2595e-02
12360.89 1.7666e-01 7.4896e-01 7.4380e-02
12670.46 1.1158e-01 7.9406e-01 9.4358e-02
13075.34 6.9912e-02 8.1672e-01 1.1337e-01
13530.52 4.2329e-02 8.2055e-01 1.3712e-01
14012.75 3.0964e-02 8.1186e-01 1.5718e-01
14508.81 2.5793e-02 8.0126e-01 1.7295e-01
15002.30 3.0881e-02 7.8370e-01 1.8541e-01
15475.29 3.1789e-02 7.7721e-01 1.9100e-01
15923.68 2.7861e-02 7.6853e-01 2.0361e-01
16355.64 1.7981e-02 7.5799e-01 2.2403e-01
16776.27 4.0082e-02 7.3016e-01 2.2976e-01
17183.14 6.4027e-02 7.1724e-01 2.1873e-01
17580.45 5.6396e-02 7.1471e-01 2.2890e-01
17990.34 1.8769e-02 7.3469e-01 2.4654e-01
18458.06 1.8829e-02 7.1705e-01 2.6412e-01
19084.69 7.1247e-03 7.0244e-01 2.9043e-01
19999.79 1.9077e-02 5.8892e-01 3.9200e-01
21193.46 5.1385e-03 4.3614e-01 5.5873e-01
22528.72 6.6133e-03 3.6354e-01 6.2985e-01
23943.32 1.5509e-03 2.5686e-01 7.4159e-01
25446.74 6.5010e-04 1.6242e-01 8.3693e-01
27044.57 1.1394e-03 1.1088e-01 8.8798e-01
28744.18 3.5787e-04 6.4030e-02 9.3561e-01
30520.16 1.2220e-04 3.8670e-02 9.6121e-01
32243.50 6.9334e-05 2.8895e-02 9.7104e-01
33773.01 4.4662e-05 2.3242e-02 9.7671e-01
35108.48 2.4205e-05 1.7119e-02 9.8286e-01
36326.30 1.1580e-05 1.2002e-02 9.8799e-01
37486.70 5.6915e-06 8.4574e-03 9.9154e-01
38628.25 3.0009e-06 6.1703e-03 9.9383e-01
39768.62 1.7101e-06 4.6083e-03 9.9539e-01
40915.31 9.9399e-07 3.4652e-03 9.9653e-01
42074.51 6.2460e-07 2.7321e-03 9.9727e-01
43252.44 3.5424e-07 2.0584e-03 9.9794e-01
44454.05 1.0544e-08 3.8011e-04 9.9962e-01
45683.04 1.9118e-09 1.6482e-04 9.9984e-01
46941.68 1.0704e-09 1.2520e-04 9.9987e-01
48230.81 5.0243e-09 2.6689e-04 9.9973e-01
49550.29 2.0195e-08 4.9379e-04 9.9951e-01
50899.37 1.1309e-08 3.7110e-04 9.9963e-01
52276.86 6.3953e-09 2.7991e-04 9.9972e-01
53681.16 3.6217e-09 2.1138e-04 9.9979e-01
55110.21 2.0686e-09 1.5999e-04 9.9984e-01
56561.17 1.1889e-09 1.2146e-04 9.9988e-01
58030.00 7.8936e-11 9.2515e-05 9.9991e-01
59510.42 3.1201e-11 7.0795e-05 9.9993e-01
60993.45 3.3762e-11 5.4578e-05 9.9995e-01
62466.44 1.4219e-10 4.2378e-05 9.9996e-01
63912.69 8.5762e-11 3.3274e-05 9.9997e-01
65311.62 5.5094e-11 2.6451e-05 9.9997e-01
66639.26 3.6115e-11 2.1401e-05 9.9998e-01
67870.77 2.4362e-11 1.7630e-05 9.9998e-01
68864.47 1.6966e-11 1.4745e-05 9.9999e-01
69459.55 1.4521e-11 1.3747e-05 9.9999e-01
69744.99 1.3627e-11 1.3256e-05 9.9999e-01
69888.26 1.3042e-11 1.3008e-05 9.9999e-01
69959.62 1.2892e-11 1.2892e-05 9.9999e-01
69991.15 1.2781e-11 1.2839e-05 9.9999e-01
69999.53 1.2637e-11 1.2843e-05 9.9999e-01
#TIME: 220.09
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 2.0788e-01 6.3703e-01 1.5509e-01
857.79 2.3152e-01 6.2513e-01 1.4335e-01
878.44 2.0321e-01 6.3436e-01 1.6243e-01
917.72 2.1215e-01 6.3095e-01 1.5690e-01
973.04 2.0682e-01 6.3544e-01 1.5774e-01
1034.98 2.0401e-01 6.3857e-01 1.5742e-01
1099.97 1.9953e-01 6.3252e-01 1.6796e-01
1169.04 2.0564e-01 6.3359e-01 1.6077e-01
1242.44 1.9855e-01 6.3416e-01 1.6730e-01
1320.45 1.9718e-01 6.3757e-01 1.6525e-01
1403.37 2.2020e-01 6.3239e-01 1.4742e-01
1491.49 2.2806e-01 6.3019e-01 1.4175e-01
1585.14 2.3007e-01 6.2808e-01 1.4185e-01
1684.67 2.3174e-01 6.2860e-01 1.3967e-01
1790.45 2.2905e-01 6.2977e-01 1.4117e-01
1902.87 2.1901e-01 6.3202e-01 1.4898e-01
2022.36 2.0566e-01 6.3414e-01 1.6020e-01
2149.34 1.8701e-01 6.3455e-01 1.7844e-01
2284.30 1.6496e-01 6.2774e-01 2.0730e-01
2427.74 1.6885e-01 6.4098e-01 1.9017e-01
2580.18 1.5181e-01 6.4015e-01 2.0804e-01
2742.19 1.3530e-01 6.4141e-01 2.2328e-01
2914.37 1.2521e-01 6.4072e-01 2.3407e-01
3097.37 1.1164e-01 6.5037e-01 2.3799e-01
3291.85 9.4567e-02 6.6214e-01 2.4329e-01
3498.55 9.1624e-02 6.8495e-01 2.2342e-01
3718.23 1.2493e-01 7.0410e-01 1.7098e-01
3951.70 1.4710e-01 7.0861e-01 1.4429e-01
4199.83 1.0710e-01 7.1019e-01 1.8271e-01
4463.54 9.8544e-02 6.9404e-01 2.0742e-01
4743.81 1.0366e-01 6.8453e-01 2.1181e-01
5041.68 1.2363e-01 6.7282e-01 2.0355e-01
5358.25 1.2646e-01 6.7148e-01 2.0206e-01
5694.70 1.3025e-01 6.6516e-01 2.0459e-01
6052.28 1.3514e-01 6.6931e-01 1.9555e-01
6432.31 1.3889e-01 6.7187e-01 1.8924e-01
6836.20 1.4410e-01 6.6601e-01 1.8989e-01
7265.45 1.4527e-01 6.6825e-01 1.8649e-01
7721.65 1.4871e-01 6.6452e-01 1.8677e-01
8206.56 1.5759e-01 6.7311e-01 1.6930e-01
8717.73 1.6311e-01 6.7224e-01 1.6465e-01
9214.74 1.7374e-01 6.7960e-01 1.4667e-01
9629.11 1.7863e-01 6.8782e-01 1.3355e-01
9954.11 1.7913e-01 6.9717e-01 1.2370e-01
10245.64 1.5640e-01 7.1798e-01 1.2562e-01
10541.49 1.4424e-01 7.3561e-01 1.2015e-01
10839.94 1.6728e-01 7.3063e-01 1.0210e-01
11119.11 1.8548e-01 7.2477e-01 8.9745e-02
11355.83 2.3207e-01 6.9638e-01 7.1549e-02
11539.81 2.9855e-01 6.4849e-01 5.2956e-02
11677.16 3.5919e-01 5.9659e-01 4.4221e-02
11784.05 3.6246e-01 6.0011e-01 3.7431e-02
11875.85 3.9416e-01 5.6973e-01 3.6112e-02
11963.37 3.6717e-01 5.9271e-01 4.0118e-02
12055.39 2.8175e-01 6.6929e-01 4.8956e-02
12170.41 2.5077e-01 6.8684e-01 6.2388e-02
12360.89 1.9142e-01 7.3639e-01 7.2186e-02
12670.46 1.2356e-01 7.8432e-01 9.2123e-02
13075.34 6.8102e-02 8.1968e-01 1.1222e-01
13530.52 5.1432e-02 8.1498e-01 1.3358e-01
14012.75 3.4435e-02 8.1002e-01 1.5554e-01
14508.81 2.9119e-02 7.9528e-01 1.7560e-01
15002.30 2.8859e-02 7.8344e-01 1.8770e-01
15475.29 3.2848e-02 7.8599e-01 1.8116e-01
15923.68 3.8993e-02 7.6400e-01 1.9700e-01
16355.64 3.7759e-02 7.3901e-01 2.2324e-01
16776.27 4.6050e-02 7.1069e-01 2.4326e-01
17183.14 3.7195e-02 7.4057e-01 2.2223e-01
17580.45 3.8728e-02 7.2662e-01 2.3465e-01
17990.34 3.7373e-02 7.1457e-01 2.4806e-01
18458.06 5.0025e-02 6.9742e-01 2.5255e-01
19084.69 8.2417e-02 6.2931e-01 2.8827e-01
19999.79 8.9181e-03 5.9178e-01 3.9931e-01
21193.46 7.1304e-03 4.5739e-01 5.3548e-01
22528.72 5.2730e-03 3.3051e-01 6.6422e-01
23943.32 2.8755e-03 2.4372e-01 7.5341e-01
25446.74 2.3384e-03 1.8578e-01 8.1188e-01
27044.57 1.1759e-03 1.2299e-01 8.7584e-01
28744.18 3.6954e-04 6.4929e-02 9.3470e-01
30520.16 1.2516e-04 3.9404e-02 9.6047e-01
