#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
4401.86 2.82e-24 4.13e-16 5.73e-08 9.98e-01 1.59e-03 
4670.75 3.23e-24 4.66e-16 6.29e-08 9.99e-01 1.01e-03 
4956.05 2.59e-24 4.20e-16 6.18e-08 9.99e-01 6.25e-04 
5258.79 2.00e-24 3.66e-16 5.97e-08 1.00e+00 4.79e-04 
5580.02 2.01e-24 3.85e-16 6.41e-08 1.00e+00 2.68e-04 
5920.87 1.86e-24 3.88e-16 6.77e-08 1.00e+00 1.50e-04 
6282.54 2.01e-24 4.37e-16 7.61e-08 1.00e+00 6.65e-05 
6666.30 2.20e-24 5.03e-16 8.73e-08 1.00e+00 2.91e-05 
7073.50 2.85e-24 6.65e-16 1.09e-07 1.00e+00 9.48e-06 
7505.58 3.62e-24 8.90e-16 1.40e-07 1.00e+00 2.57e-06 
7964.05 5.19e-24 1.35e-15 1.98e-07 1.00e+00 4.31e-07 
8450.53 1.11e-23 2.81e-15 3.35e-07 1.00e+00 4.25e-08 
8966.72 2.37e-23 6.08e-15 5.91e-07 1.00e+00 2.94e-09 
9514.44 7.07e-23 1.86e-14 1.31e-06 1.00e+00 7.44e-11 
10095.62 4.51e-22 1.13e-13 4.41e-06 1.00e+00 3.91e-13 
10712.30 5.48e-21 1.34e-12 2.24e-05 1.00e+00 2.81e-16 
11366.65 1.08e-19 2.78e-11 1.60e-04 1.00e+00 3.71e-20 
12061.10 4.21e-18 1.09e-09 1.64e-03 9.98e-01 1.05e-24 
12793.43 3.82e-16 9.18e-08 2.63e-02 9.74e-01 4.36e-29 
13528.61 4.60e-14 9.37e-06 3.87e-01 6.13e-01 2.78e-30 
14194.74 9.60e-13 1.45e-04 9.25e-01 7.46e-02 3.35e-31 
14757.77 4.92e-12 6.12e-04 9.91e-01 8.69e-03 8.01e-32 
15240.48 2.75e-11 2.32e-03 9.96e-01 1.18e-03 1.53e-32 
15646.99 2.16e-10 1.00e-02 9.90e-01 1.49e-04 2.61e-33 
15960.30 1.95e-09 4.33e-02 9.57e-01 1.90e-05 3.78e-34 
16187.41 8.45e-09 1.23e-01 8.77e-01 3.95e-06 1.90e-34 
16354.17 2.20e-08 2.48e-01 7.52e-01 7.36e-07 5.59e-35 
16484.18 3.66e-08 3.71e-01 6.29e-01 2.58e-07 3.82e-35 
16593.12 4.28e-08 4.38e-01 5.62e-01 1.36e-07 2.84e-35 
16691.99 5.41e-08 5.41e-01 4.59e-01 5.59e-08 3.50e-35 
16788.59 5.88e-08 5.99e-01 4.01e-01 1.10e-07 1.47e-34 
16888.37 7.34e-08 6.92e-01 3.08e-01 1.31e-08 2.62e-35 
16998.79 8.16e-08 7.78e-01 2.22e-01 4.86e-09 1.88e-35 
17146.37 1.03e-07 8.44e-01 1.56e-01 1.54e-09 1.84e-35 
17415.23 1.27e-07 9.36e-01 6.36e-02 1.37e-10 3.17e-35 
17888.12 1.70e-07 9.83e-01 1.73e-02 4.10e-12 8.44e-36 
18532.37 2.29e-07 9.97e-01 3.32e-03 5.22e-14 6.27e-37 
19260.76 2.75e-07 9.99e-01 6.12e-04 5.91e-16 6.60e-36 
20034.10 3.23e-07 1.00e+00 1.44e-04 1.57e-17 4.88e-36 
20838.00 3.66e-07 1.00e+00 4.00e-05 3.82e-19 1.21e-36 
21647.97 2.95e-07 1.00e+00 1.43e-05 1.89e-20 5.22e-37 
22447.94 2.16e-07 1.00e+00 4.84e-06 9.90e-22 6.48e-37 
23245.88 2.42e-07 1.00e+00 2.04e-06 1.03e-22 8.41e-37 
24052.47 3.83e-07 1.00e+00 7.93e-07 5.12e-24 1.09e-36 
24867.72 2.32e-07 1.00e+00 3.04e-07 3.41e-25 1.42e-36 
25698.86 2.43e-07 1.00e+00 1.28e-07 7.12e-26 1.92e-36 
26587.16 4.35e-07 1.00e+00 3.79e-08 6.29e-26 2.87e-36 
27637.54 1.18e-06 1.00e+00 7.76e-09 5.52e-26 5.40e-36 
28986.97 1.36e-06 1.00e+00 2.76e-09 6.78e-25 1.21e-35 
#TIME: 6.62 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 1.63e-22 1.02e-14 4.59e-07 1.00e+00 8.85e-06 
999.11 1.01e-22 6.45e-15 3.24e-07 1.00e+00 4.06e-05 
1267.34 7.88e-23 4.83e-15 2.53e-07 1.00e+00 2.50e-05 
1514.05 5.82e-23 3.57e-15 2.00e-07 1.00e+00 8.92e-05 
1808.80 3.78e-23 2.49e-15 1.56e-07 1.00e+00 2.10e-04 
1919.29 3.01e-23 2.01e-15 1.32e-07 1.00e+00 4.04e-04 
2160.92 2.47e-23 1.68e-15 1.15e-07 9.99e-01 8.17e-04 
2292.92 1.73e-23 1.28e-15 9.65e-08 9.98e-01 1.62e-03 
2432.98 1.31e-23 1.02e-15 8.34e-08 9.97e-01 2.50e-03 
2581.60 1.12e-23 9.06e-16 7.76e-08 9.97e-01 3.17e-03 
2739.29 1.04e-23 8.49e-16 7.38e-08 9.96e-01 3.97e-03 
2906.62 9.60e-24 7.96e-16 7.03e-08 9.95e-01 5.14e-03 
3084.17 7.17e-24 6.57e-16 6.39e-08 9.94e-01 5.78e-03 
3272.56 5.19e-24 5.36e-16 5.80e-08 9.94e-01 5.98e-03 
3472.46 4.20e-24 4.77e-16 5.60e-08 9.95e-01 4.69e-03 
3684.57 3.14e-24 4.08e-16 5.32e-08 9.97e-01 3.48e-03 
3909.64 2.43e-24 3.58e-16 5.15e-08 9.98e-01 2.48e-03 
4148.46 2.25e-24 3.53e-16 5.29e-08 9.98e-01 1.72e-03 
4401.86 2.84e-24 4.27e-16 6.00e-08 9.99e-01 1.12e-03 
4670.75 3.16e-24 4.75e-16 6.54e-08 9.99e-01 6.65e-04 
4956.05 2.45e-24 4.17e-16 6.35e-08 1.00e+00 4.51e-04 
5258.79 2.02e-24 3.80e-16 6.27e-08 1.00e+00 3.04e-04 
5580.02 1.87e-24 3.80e-16 6.57e-08 1.00e+00 1.91e-04 
5920.87 1.89e-24 4.07e-16 7.16e-08 1.00e+00 1.03e-04 
6282.54 1.90e-24 4.37e-16 7.86e-08 1.00e+00 6.04e-05 
6666.30 2.27e-24 5.35e-16 9.32e-08 1.00e+00 1.90e-05 
7073.50 2.86e-24 6.98e-16 1.16e-07 1.00e+00 6.18e-06 
7505.58 3.56e-24 9.24e-16 1.49e-07 1.00e+00 1.61e-06 
7964.05 5.54e-24 1.49e-15 2.16e-07 1.00e+00 2.58e-07 
8450.53 1.19e-23 3.11e-15 3.67e-07 1.00e+00 2.47e-08 
8966.72 2.56e-23 6.85e-15 6.53e-07 1.00e+00 1.65e-09 
9514.44 7.82e-23 2.13e-14 1.46e-06 1.00e+00 4.00e-11 
10095.62 5.16e-22 1.36e-13 5.05e-06 1.00e+00 1.83e-13 
10712.30 6.52e-21 1.67e-12 2.62e-05 1.00e+00 1.22e-16 
11366.65 1.28e-19 3.46e-11 1.87e-04 1.00e+00 1.59e-20 
12061.10 5.44e-18 1.45e-09 1.99e-03 9.98e-01 4.04e-25 
12793.43 4.97e-16 1.24e-07 3.18e-02 9.68e-01 4.06e-29 
13528.61 5.88e-14 1.22e-05 4.43e-01 5.57e-01 2.72e-30 
14194.74 1.06e-12 1.62e-04 9.37e-01 6.29e-02 3.34e-31 
14757.77 5.17e-12 6.52e-04 9.92e-01 7.67e-03 8.49e-32 
15240.48 2.87e-11 2.48e-03 9.96e-01 1.04e-03 1.54e-32 
15646.99 2.14e-10 1.03e-02 9.90e-01 1.38e-04 2.67e-33 
15960.30 1.95e-09 4.53e-02 9.55e-01 1.60e-05 3.97e-34 
16187.41 8.31e-09 1.26e-01 8.74e-01 3.13e-06 1.59e-34 
16354.17 1.97e-08 2.36e-01 7.64e-01 1.02e-06 9.26e-35 
16484.18 3.19e-08 3.53e-01 6.47e-01 2.86e-07 5.97e-35 
16593.12 4.26e-08 4.41e-01 5.59e-01 1.29e-07 7.40e-35 
16691.99 5.12e-08 5.35e-01 4.65e-01 5.58e-08 5.71e-35 
16788.59 5.93e-08 6.04e-01 3.96e-01 2.98e-08 9.76e-36 
16888.37 6.99e-08 6.91e-01 3.09e-01 1.27e-08 5.19e-35 
16998.79 7.85e-08 7.61e-01 2.39e-01 5.69e-09 2.41e-35 
17146.37 9.90e-08 8.55e-01 1.45e-01 1.20e-09 7.66e-36 
17415.23 1.27e-07 9.35e-01 6.52e-02 1.36e-10 1.66e-35 
17888.12 1.60e-07 9.82e-01 1.77e-02 4.10e-12 1.46e-35 
18532.37 2.14e-07 9.96e-01 3.53e-03 6.30e-14 2.83e-36 
19260.76 2.70e-07 9.99e-01 6.25e-04 6.53e-16 3.39e-37 
20034.10 2.97e-07 1.00e+00 1.47e-04 1.53e-17 1.50e-36 
20838.00 2.48e-07 1.00e+00 4.53e-05 3.69e-19 4.89e-37 
21647.97 2.65e-07 1.00e+00 1.32e-05 1.62e-20 5.56e-37 
22447.94 2.33e-07 1.00e+00 5.75e-06 1.30e-21 6.89e-37 
23245.88 2.49e-07 1.00e+00 2.17e-06 6.99e-23 8.94e-37 
24052.47 3.00e-07 1.00e+00 8.37e-07 7.52e-24 1.16e-36 
24867.72 2.82e-07 1.00e+00 3.56e-07 5.21e-25 1.51e-36 
25698.86 2.54e-07 1.00e+00 1.33e-07 5.36e-26 2.05e-36 
26587.16 2.99e-07 1.00e+00 4.25e-08 5.97e-26 3.05e-36 
27637.54 8.52e-07 1.00e+00 1.28e-08 2.10e-25 5.39e-36 
28986.97 1.45e-06 1.00e+00 3.31e-09 5.55e-25 1.29e-35 
#TIME: 6.76 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 1.44e-22 9.44e-15 4.48e-07 1.00e+00 6.30e-07 
999.11 9.28e-23 6.18e-15 3.20e-07 1.00e+00 3.46e-06 
1267.34 7.00e-23 4.59e-15 2.49e-07 1.00e+00 1.64e-05 
1514.05 5.88e-23 3.68e-15 2.07e-07 1.00e+00 7.39e-05 
1808.80 3.60e-23 2.48e-15 1.58e-07 1.00e+00 1.75e-04 
1919.29 2.92e-23 2.01e-15 1.35e-07 1.00e+00 3.30e-04 
2160.92 2.23e-23 1.60e-15 1.15e-07 9.99e-01 6.00e-04 
2292.92 1.68e-23 1.28e-15 9.91e-08 9.99e-01 1.17e-03 
2432.98 1.24e-23 1.01e-15 8.53e-08 9.98e-01 1.92e-03 
2581.60 1.20e-23 9.79e-16 8.29e-08 9.98e-01 2.05e-03 
2739.29 1.08e-23 9.03e-16 7.83e-08 9.97e-01 2.61e-03 
2906.62 9.10e-24 7.94e-16 7.23e-08 9.97e-01 3.25e-03 
3084.17 7.51e-24 7.00e-16 6.80e-08 9.96e-01 3.55e-03 
3272.56 4.96e-24 5.36e-16 5.98e-08 9.96e-01 4.09e-03 
3472.46 4.20e-24 4.93e-16 5.86e-08 9.97e-01 3.10e-03 
3684.57 3.30e-24 4.32e-16 5.65e-08 9.98e-01 2.38e-03 
3909.64 2.44e-24 3.70e-16 5.38e-08 9.98e-01 1.75e-03 
4148.46 2.20e-24 3.59e-16 5.48e-08 9.99e-01 1.16e-03 
4401.86 2.78e-24 4.34e-16 6.22e-08 9.99e-01 7.21e-04 
4670.75 2.93e-24 4.67e-16 6.68e-08 1.00e+00 4.72e-04 
4956.05 2.43e-24 4.29e-16 6.63e-08 1.00e+00 3.30e-04 
5258.79 1.96e-24 3.85e-16 6.51e-08 1.00e+00 2.21e-04 
5580.02 1.83e-24 3.90e-16 6.88e-08 1.00e+00 1.20e-04 
5920.87 1.94e-24 4.30e-16 7.61e-08 1.00e+00 7.60e-05 
6282.54 1.88e-24 4.53e-16 8.28e-08 1.00e+00 3.17e-05 
6666.30 2.33e-24 5.69e-16 9.96e-08 1.00e+00 1.45e-05 
7073.50 3.03e-24 7.59e-16 1.26e-07 1.00e+00 3.93e-06 
7505.58 3.78e-24 1.01e-15 1.62e-07 1.00e+00 9.95e-07 
7964.05 6.09e-24 1.68e-15 2.39e-07 1.00e+00 1.51e-07 
8450.53 1.23e-23 3.39e-15 3.99e-07 1.00e+00 1.40e-08 
8966.72 2.79e-23 7.72e-15 7.22e-07 1.00e+00 9.18e-10 
9514.44 8.71e-23 2.48e-14 1.65e-06 1.00e+00 2.03e-11 
10095.62 5.95e-22 1.63e-13 5.77e-06 1.00e+00 9.08e-14 
10712.30 7.88e-21 2.11e-12 3.08e-05 1.00e+00 5.18e-17 
11366.65 1.60e-19 4.45e-11 2.21e-04 1.00e+00 6.38e-21 
12061.10 6.86e-18 1.89e-09 2.37e-03 9.98e-01 1.78e-25 
12793.43 6.34e-16 1.63e-07 3.81e-02 9.62e-01 4.08e-29 
13528.61 7.29e-14 1.53e-05 4.94e-01 5.06e-01 2.72e-30 
14194.74 1.17e-12 1.83e-04 9.46e-01 5.36e-02 3.54e-31 
14757.77 5.63e-12 7.30e-04 9.93e-01 6.51e-03 8.71e-32 
15240.48 2.87e-11 2.61e-03 9.96e-01 1.02e-03 1.92e-32 
15646.99 2.29e-10 1.12e-02 9.89e-01 1.19e-04 2.48e-33 
15960.30 1.85e-09 4.43e-02 9.56e-01 1.63e-05 5.23e-34 
16187.41 8.01e-09 1.23e-01 8.77e-01 2.98e-06 1.41e-34 
16354.17 1.96e-08 2.39e-01 7.61e-01 7.82e-07 6.68e-35 
16484.18 2.94e-08 3.33e-01 6.67e-01 4.50e-07 1.16e-34 
16593.12 3.97e-08 4.46e-01 5.54e-01 1.21e-07 4.65e-35 
16691.99 5.39e-08 5.68e-01 4.32e-01 4.30e-08 4.63e-35 
16788.59 5.93e-08 6.28e-01 3.72e-01 2.33e-08 5.17e-35 
16888.37 6.29e-08 6.70e-01 3.30e-01 1.55e-08 7.00e-35 
16998.79 7.21e-08 7.54e-01 2.46e-01 5.72e-09 1.72e-35 
17146.37 9.67e-08 8.57e-01 1.43e-01 1.19e-09 2.11e-35 
17415.23 1.19e-07 9.32e-01 6.84e-02 1.43e-10 2.12e-35 
17888.12 1.43e-07 9.81e-01 1.88e-02 4.45e-12 1.80e-35 
18532.37 2.03e-07 9.96e-01 3.65e-03 6.45e-14 3.21e-36 
19260.76 2.44e-07 9.99e-01 7.27e-04 9.39e-16 1.00e-36 
20034.10 2.64e-07 1.00e+00 1.72e-04 1.90e-17 4.30e-37 
20838.00 3.04e-07 1.00e+00 4.74e-05 5.29e-19 1.18e-36 
21647.97 2.65e-07 1.00e+00 1.53e-05 1.90e-20 5.91e-37 
22447.94 2.26e-07 1.00e+00 6.31e-06 1.55e-21 7.32e-37 
23245.88 3.09e-07 1.00e+00 2.36e-06 9.14e-23 9.51e-37 
24052.47 3.00e-07 1.00e+00 9.75e-07 7.16e-24 1.24e-36 
24867.72 2.32e-07 1.00e+00 3.84e-07 7.57e-25 1.61e-36 
25698.86 5.35e-07 1.00e+00 1.21e-07 5.05e-26 2.18e-36 
26587.16 3.08e-07 1.00e+00 4.75e-08 6.99e-26 3.25e-36 
27637.54 1.82e-07 1.00e+00 1.65e-08 1.64e-25 5.73e-36 
28986.97 2.88e-07 1.00e+00 4.53e-09 7.16e-25 1.37e-35 
#TIME: 6.90 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 1.43e-22 9.63e-15 4.56e-07 1.00e+00 5.55e-07 
999.11 9.03e-23 6.12e-15 3.24e-07 1.00e+00 3.12e-06 
1267.34 6.61e-23 4.45e-15 2.49e-07 1.00e+00 1.69e-05 
1514.05 5.43e-23 3.59e-15 2.07e-07 1.00e+00 4.86e-05 
1808.80 3.51e-23 2.47e-15 1.61e-07 1.00e+00 1.41e-04 
1919.29 2.90e-23 2.07e-15 1.40e-07 1.00e+00 2.37e-04 
2160.92 2.13e-23 1.61e-15 1.18e-07 1.00e+00 4.43e-04 
2292.92 1.68e-23 1.31e-15 1.03e-07 9.99e-01 7.78e-04 
2432.98 1.23e-23 1.04e-15 8.85e-08 9.99e-01 1.31e-03 
2581.60 1.02e-23 9.11e-16 8.20e-08 9.99e-01 1.45e-03 
2739.29 9.42e-24 8.45e-16 7.80e-08 9.98e-01 1.77e-03 
2906.62 8.32e-24 7.71e-16 7.35e-08 9.98e-01 2.16e-03 
3084.17 6.82e-24 6.78e-16 6.91e-08 9.98e-01 2.27e-03 
3272.56 5.35e-24 5.83e-16 6.43e-08 9.97e-01 2.56e-03 
3472.46 3.90e-24 4.83e-16 5.99e-08 9.98e-01 2.04e-03 
3684.57 3.12e-24 4.31e-16 5.80e-08 9.98e-01 1.64e-03 
3909.64 2.37e-24 3.74e-16 5.56e-08 9.99e-01 1.25e-03 
4148.46 2.22e-24 3.71e-16 5.73e-08 9.99e-01 7.92e-04 
4401.86 2.56e-24 4.25e-16 6.34e-08 9.99e-01 5.07e-04 
4670.75 2.93e-24 4.82e-16 6.99e-08 1.00e+00 3.14e-04 
4956.05 2.50e-24 4.50e-16 7.00e-08 1.00e+00 2.09e-04 
5258.79 1.83e-24 3.82e-16 6.69e-08 1.00e+00 1.53e-04 
5580.02 1.83e-24 4.05e-16 7.23e-08 1.00e+00 8.16e-05 
5920.87 1.80e-24 4.27e-16 7.84e-08 1.00e+00 5.16e-05 
6282.54 1.94e-24 4.82e-16 8.85e-08 1.00e+00 2.20e-05 
6666.30 2.24e-24 5.80e-16 1.04e-07 1.00e+00 8.13e-06 
7073.50 3.03e-24 7.97e-16 1.34e-07 1.00e+00 2.48e-06 
7505.58 3.97e-24 1.10e-15 1.75e-07 1.00e+00 6.04e-07 
7964.05 6.07e-24 1.77e-15 2.55e-07 1.00e+00 8.87e-08 
8450.53 1.33e-23 3.80e-15 4.41e-07 1.00e+00 7.92e-09 
8966.72 2.88e-23 8.46e-15 7.88e-07 1.00e+00 5.00e-10 
9514.44 9.58e-23 2.86e-14 1.85e-06 1.00e+00 1.02e-11 
10095.62 7.03e-22 2.00e-13 6.68e-06 1.00e+00 4.23e-14 
10712.30 9.34e-21 2.62e-12 3.59e-05 1.00e+00 2.19e-17 
11366.65 1.94e-19 5.64e-11 2.60e-04 1.00e+00 2.78e-21 
12061.10 8.53e-18 2.44e-09 2.81e-03 9.97e-01 6.99e-26 
12793.43 8.03e-16 2.14e-07 4.55e-02 9.55e-01 4.12e-29 
13528.61 8.68e-14 1.85e-05 5.40e-01 4.60e-01 2.79e-30 
14194.74 1.30e-12 2.07e-04 9.55e-01 4.45e-02 3.51e-31 
14757.77 6.10e-12 8.05e-04 9.94e-01 5.69e-03 9.35e-32 
15240.48 3.07e-11 2.80e-03 9.96e-01 8.54e-04 1.74e-32 
15646.99 2.35e-10 1.18e-02 9.88e-01 1.05e-04 2.66e-33 
15960.30 2.09e-09 5.01e-02 9.50e-01 1.28e-05 3.91e-34 
16187.41 8.72e-09 1.39e-01 8.61e-01 2.28e-06 1.40e-34 
16354.17 2.25e-08 2.74e-01 7.26e-01 5.53e-07 5.73e-35 
16484.18 3.27e-08 3.70e-01 6.30e-01 2.40e-07 3.30e-35 
16593.12 4.52e-08 4.81e-01 5.19e-01 9.07e-08 4.11e-35 
16691.99 5.30e-08 5.78e-01 4.22e-01 3.80e-08 3.80e-35 
16788.59 5.63e-08 6.22e-01 3.78e-01 2.46e-08 5.31e-35 
16888.37 6.60e-08 7.03e-01 2.97e-01 1.02e-08 3.20e-35 
16998.79 7.45e-08 7.71e-01 2.29e-01 4.57e-09 1.91e-35 
17146.37 9.22e-08 8.63e-01 1.37e-01 1.02e-09 2.06e-35 
17415.23 1.13e-07 9.29e-01 7.13e-02 1.59e-10 2.10e-35 
17888.12 1.43e-07 9.80e-01 2.02e-02 5.46e-12 3.31e-36 
18532.37 1.90e-07 9.96e-01 4.13e-03 8.40e-14 6.84e-36 
19260.76 2.40e-07 9.99e-01 8.24e-04 1.19e-15 1.53e-36 
20034.10 3.24e-07 1.00e+00 1.57e-04 1.94e-17 2.99e-36 
20838.00 2.84e-07 1.00e+00 5.33e-05 7.22e-19 5.53e-37 
21647.97 2.15e-07 1.00e+00 2.04e-05 4.71e-20 6.28e-37 
22447.94 3.45e-07 1.00e+00 4.47e-06 2.35e-21 7.79e-37 
23245.88 1.96e-07 1.00e+00 3.01e-06 2.97e-22 1.01e-36 
24052.47 2.15e-07 1.00e+00 1.21e-06 1.60e-23 1.31e-36 
24867.72 2.19e-07 1.00e+00 4.21e-07 7.32e-25 1.71e-36 
25698.86 3.29e-07 1.00e+00 1.69e-07 9.82e-26 2.31e-36 
26587.16 3.72e-07 1.00e+00 5.69e-08 8.51e-26 3.45e-36 
27637.54 2.91e-07 1.00e+00 1.94e-08 1.88e-25 6.10e-36 
28986.97 7.53e-07 1.00e+00 2.50e-09 1.86e-25 1.46e-35 
#TIME: 7.04 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 1.40e-22 9.62e-15 4.62e-07 1.00e+00 5.07e-07 
999.11 8.51e-23 6.06e-15 3.26e-07 1.00e+00 2.64e-06 
1267.34 6.06e-23 4.28e-15 2.48e-07 1.00e+00 1.08e-05 
1514.05 5.11e-23 3.51e-15 2.09e-07 1.00e+00 4.45e-05 
1808.80 3.48e-23 2.54e-15 1.67e-07 1.00e+00 8.72e-05 
1919.29 2.78e-23 2.06e-15 1.43e-07 1.00e+00 1.77e-04 
2160.92 2.05e-23 1.60e-15 1.21e-07 1.00e+00 3.37e-04 
2292.92 1.59e-23 1.30e-15 1.05e-07 9.99e-01 5.68e-04 
2432.98 1.27e-23 1.08e-15 9.33e-08 9.99e-01 9.22e-04 
2581.60 1.00e-23 9.18e-16 8.46e-08 9.99e-01 1.03e-03 
2739.29 8.61e-24 8.25e-16 7.91e-08 9.99e-01 1.27e-03 
2906.62 7.83e-24 7.62e-16 7.54e-08 9.98e-01 1.51e-03 
3084.17 6.53e-24 6.79e-16 7.13e-08 9.98e-01 1.57e-03 
3272.56 5.12e-24 5.84e-16 6.63e-08 9.98e-01 1.69e-03 
3472.46 4.07e-24 5.14e-16 6.36e-08 9.99e-01 1.37e-03 
3684.57 3.09e-24 4.41e-16 6.05e-08 9.99e-01 1.15e-03 
3909.64 2.40e-24 3.88e-16 5.83e-08 9.99e-01 8.60e-04 
4148.46 1.99e-24 3.58e-16 5.79e-08 9.99e-01 6.36e-04 
4401.86 2.50e-24 4.32e-16 6.58e-08 1.00e+00 3.62e-04 
4670.75 2.95e-24 5.02e-16 7.36e-08 1.00e+00 2.17e-04 
4956.05 2.24e-24 4.36e-16 7.12e-08 1.00e+00 1.42e-04 
5258.79 1.83e-24 3.97e-16 7.04e-08 1.00e+00 1.31e-04 
5580.02 1.84e-24 4.22e-16 7.63e-08 1.00e+00 5.41e-05 
5920.87 1.80e-24 4.45e-16 8.28e-08 1.00e+00 2.80e-05 
6282.54 1.98e-24 5.10e-16 9.43e-08 1.00e+00 1.31e-05 
6666.30 2.36e-24 6.30e-16 1.13e-07 1.00e+00 5.16e-06 
7073.50 3.07e-24 8.45e-16 1.43e-07 1.00e+00 1.57e-06 
7505.58 4.05e-24 1.18e-15 1.89e-07 1.00e+00 3.61e-07 
7964.05 6.54e-24 1.97e-15 2.80e-07 1.00e+00 5.16e-08 
8450.53 1.39e-23 4.16e-15 4.80e-07 1.00e+00 4.46e-09 
8966.72 3.12e-23 9.54e-15 8.72e-07 1.00e+00 2.78e-10 
9514.44 1.07e-22 3.33e-14 2.08e-06 1.00e+00 5.25e-12 
10095.62 8.27e-22 2.46e-13 7.80e-06 1.00e+00 1.76e-14 
10712.30 1.12e-20 3.29e-12 4.22e-05 1.00e+00 9.22e-18 
11366.65 2.44e-19 7.32e-11 3.10e-04 1.00e+00 1.11e-21 
12061.10 1.10e-17 3.24e-09 3.39e-03 9.97e-01 2.34e-26 
12793.43 1.06e-15 2.90e-07 5.52e-02 9.45e-01 4.18e-29 
13528.61 1.09e-13 2.36e-05 5.98e-01 4.02e-01 2.68e-30 
14194.74 1.43e-12 2.32e-04 9.63e-01 3.65e-02 3.45e-31 
14757.77 6.37e-12 8.60e-04 9.94e-01 4.85e-03 9.21e-32 
15240.48 3.26e-11 3.03e-03 9.96e-01 7.16e-04 1.68e-32 
15646.99 2.36e-10 1.22e-02 9.88e-01 9.90e-05 3.32e-33 
15960.30 2.11e-09 5.28e-02 9.47e-01 1.18e-05 4.86e-34 
16187.41 8.38e-09 1.38e-01 8.62e-01 2.37e-06 2.03e-34 
16354.17 2.11e-08 2.65e-01 7.35e-01 5.83e-07 1.03e-34 
16484.18 3.31e-08 3.77e-01 6.23e-01 2.17e-07 6.82e-35 
16593.12 3.89e-08 4.70e-01 5.30e-01 9.35e-08 9.20e-35 
16691.99 4.75e-08 5.54e-01 4.46e-01 4.51e-08 7.77e-35 
16788.59 5.11e-08 6.16e-01 3.84e-01 2.55e-08 4.54e-35 
16888.37 6.42e-08 7.04e-01 2.96e-01 1.07e-08 5.70e-35 
16998.79 7.10e-08 7.73e-01 2.27e-01 4.76e-09 5.93e-35 
17146.37 8.40e-08 8.46e-01 1.54e-01 1.40e-09 4.99e-35 
17415.23 1.01e-07 9.19e-01 8.07e-02 2.07e-10 4.31e-35 
17888.12 1.30e-07 9.76e-01 2.38e-02 7.94e-12 2.40e-35 
18532.37 1.81e-07 9.96e-01 4.21e-03 8.95e-14 2.68e-36 
19260.76 2.22e-07 9.99e-01 7.90e-04 9.59e-16 1.01e-36 
20034.10 2.22e-07 1.00e+00 1.97e-04 2.47e-17 7.37e-37 
20838.00 2.45e-07 1.00e+00 5.00e-05 7.12e-19 1.04e-36 
21647.97 2.59e-07 1.00e+00 1.89e-05 6.26e-20 8.89e-37 
22447.94 2.71e-07 1.00e+00 7.33e-06 3.01e-21 8.28e-37 
23245.88 2.09e-07 1.00e+00 3.77e-06 3.97e-22 1.08e-36 
24052.47 2.10e-07 1.00e+00 1.62e-06 2.57e-23 1.40e-36 
24867.72 2.83e-07 1.00e+00 5.99e-07 2.56e-24 1.82e-36 
25698.86 2.76e-07 1.00e+00 2.09e-07 1.40e-25 2.46e-36 
26587.16 2.65e-07 1.00e+00 7.36e-08 1.04e-25 3.67e-36 
27637.54 2.86e-07 1.00e+00 1.98e-08 1.76e-25 6.48e-36 
28986.97 3.65e-07 1.00e+00 4.40e-09 9.39e-25 1.55e-35 
#TIME: 7.19 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 1.25e-22 9.07e-15 4.55e-07 1.00e+00 4.41e-07 
999.11 7.92e-23 5.83e-15 3.23e-07 1.00e+00 2.46e-06 
