#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
1267.34 6.32e-08 1.00e+00 2.42e-20 2.69e-25 5.78e-31 
1514.05 6.42e-08 1.00e+00 5.23e-22 2.67e-27 3.22e-31 
1808.80 5.79e-08 1.00e+00 2.57e-20 1.28e-26 2.21e-31 
1919.29 5.53e-08 1.00e+00 2.05e-20 3.78e-26 2.15e-31 
2160.92 5.07e-08 1.00e+00 3.24e-21 2.74e-27 2.19e-31 
2292.92 4.74e-08 1.00e+00 2.18e-20 7.93e-27 2.24e-31 
2432.98 4.40e-08 1.00e+00 6.55e-21 8.54e-27 2.18e-31 
2581.60 4.46e-08 1.00e+00 1.95e-20 4.71e-27 1.98e-31 
2739.29 4.38e-08 1.00e+00 4.91e-21 3.63e-27 1.71e-31 
2906.62 4.61e-08 1.00e+00 1.03e-20 2.38e-27 1.45e-31 
3084.17 4.74e-08 1.00e+00 1.89e-20 2.73e-26 1.22e-31 
3272.56 4.53e-08 1.00e+00 2.36e-20 6.53e-26 9.79e-32 
3472.46 4.91e-08 1.00e+00 1.42e-21 3.26e-27 7.33e-32 
3684.57 5.23e-08 1.00e+00 2.19e-22 3.10e-28 5.28e-32 
3909.64 5.50e-08 1.00e+00 4.27e-22 1.94e-27 4.09e-32 
4148.46 6.10e-08 1.00e+00 1.25e-22 8.23e-28 3.29e-32 
4401.86 8.50e-08 1.00e+00 1.62e-23 4.07e-28 2.81e-32 
4670.75 1.05e-07 1.00e+00 4.98e-24 9.04e-28 2.97e-32 
4956.05 1.12e-07 1.00e+00 4.78e-24 2.89e-27 4.09e-32 
5258.79 1.24e-07 1.00e+00 5.67e-24 4.04e-27 6.35e-32 
5580.02 1.45e-07 1.00e+00 8.24e-24 6.81e-27 9.54e-32 
5920.87 1.78e-07 1.00e+00 1.06e-23 8.07e-27 1.33e-31 
6282.54 2.06e-07 1.00e+00 1.16e-23 1.04e-26 1.62e-31 
6666.30 2.16e-07 1.00e+00 1.07e-23 8.91e-27 1.69e-31 
7073.50 2.34e-07 1.00e+00 8.33e-24 5.18e-27 1.60e-31 
7505.58 2.28e-07 1.00e+00 6.80e-24 6.27e-27 1.51e-31 
7964.05 2.41e-07 1.00e+00 4.80e-24 3.07e-27 1.36e-31 
8450.53 2.71e-07 1.00e+00 2.85e-24 1.37e-27 1.16e-31 
8966.72 2.85e-07 1.00e+00 1.88e-24 5.27e-28 9.87e-32 
9514.44 2.56e-07 1.00e+00 1.31e-24 7.86e-29 8.48e-32 
10095.62 2.87e-07 1.00e+00 7.32e-25 1.59e-29 7.14e-32 
10712.30 2.64e-07 1.00e+00 4.57e-25 5.88e-30 6.23e-32 
11366.65 2.36e-07 1.00e+00 3.63e-25 1.83e-30 5.79e-32 
12061.10 1.90e-07 1.00e+00 2.74e-25 1.26e-30 4.86e-32 
12793.43 1.63e-07 1.00e+00 8.76e-26 1.40e-31 2.11e-32 
13528.61 1.24e-07 1.00e+00 3.05e-26 2.07e-31 6.84e-33 
14194.74 9.74e-08 1.00e+00 1.57e-26 9.95e-32 3.31e-33 
14757.77 8.28e-08 1.00e+00 1.47e-26 3.27e-33 2.37e-33 
15240.48 8.02e-08 1.00e+00 1.81e-26 3.42e-31 1.79e-33 
15646.99 8.01e-08 1.00e+00 1.20e-26 2.56e-31 1.43e-33 
15960.30 1.32e-07 1.00e+00 7.52e-27 1.50e-32 1.16e-33 
16187.41 1.29e-07 1.00e+00 8.65e-27 3.12e-32 1.28e-33 
16354.17 9.82e-08 1.00e+00 1.91e-26 1.67e-31 1.55e-33 
16484.18 8.31e-08 1.00e+00 2.61e-26 2.35e-31 2.06e-33 
16593.12 8.07e-08 1.00e+00 4.04e-26 1.22e-29 2.85e-33 
16691.99 5.56e-08 1.00e+00 7.08e-26 1.49e-30 3.82e-33 
16788.59 6.98e-08 1.00e+00 8.43e-26 4.60e-30 4.95e-33 
16888.37 4.27e-08 1.00e+00 2.01e-25 8.93e-33 6.47e-33 
16998.79 4.46e-08 1.00e+00 2.17e-25 8.05e-28 8.86e-33 
17146.37 3.84e-08 1.00e+00 3.57e-25 1.58e-29 1.30e-32 
17415.23 5.01e-08 1.00e+00 4.70e-25 7.53e-30 2.28e-32 
17888.12 1.02e-07 1.00e+00 6.44e-25 1.15e-28 6.19e-32 
18532.37 1.59e-08 1.00e+00 1.00e-23 3.65e-26 1.65e-31 
19260.76 1.18e-08 1.00e+00 2.72e-23 1.70e-25 3.32e-31 
20034.10 8.13e-09 1.00e+00 3.04e-23 1.28e-25 3.85e-31 
20838.00 3.48e-08 1.00e+00 5.20e-24 1.90e-27 2.62e-31 
21647.97 2.71e-08 1.00e+00 3.75e-24 2.66e-27 1.69e-31 
22447.94 3.25e-09 1.00e+00 2.05e-23 7.22e-26 1.64e-31 
23245.88 1.50e-08 1.00e+00 6.30e-24 9.86e-27 2.05e-31 
24052.47 1.72e-09 1.00e+00 4.70e-23 1.86e-25 2.83e-31 
24867.72 1.34e-09 1.00e+00 7.46e-23 1.01e-24 4.01e-31 
25698.86 1.21e-09 1.00e+00 1.19e-22 2.95e-25 5.85e-31 
26587.16 1.03e-09 1.00e+00 1.62e-22 1.96e-24 9.10e-31 
27637.54 9.02e-10 1.00e+00 1.65e-22 2.11e-24 1.60e-30 
28986.97 2.04e-09 1.00e+00 2.53e-22 5.90e-24 3.54e-30 
#TIME: 61.69 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 8.18e-08 1.00e+00 4.06e-23 3.53e-28 6.20e-31 
999.11 7.44e-08 1.00e+00 4.18e-21 1.80e-25 6.20e-31 
1267.34 7.54e-08 1.00e+00 3.84e-21 1.23e-27 6.14e-31 
1514.05 7.30e-08 1.00e+00 2.56e-22 3.89e-27 3.42e-31 
1808.80 6.90e-08 1.00e+00 1.03e-20 3.76e-27 2.35e-31 
1919.29 6.66e-08 1.00e+00 6.67e-22 2.67e-28 2.29e-31 
2160.92 6.12e-08 1.00e+00 1.57e-21 7.66e-27 2.33e-31 
2292.92 5.85e-08 1.00e+00 1.82e-21 1.16e-27 2.38e-31 
2432.98 5.64e-08 1.00e+00 1.68e-21 4.52e-27 2.31e-31 
2581.60 5.30e-08 1.00e+00 2.19e-21 2.48e-27 2.10e-31 
2739.29 5.15e-08 1.00e+00 1.01e-20 3.79e-26 1.82e-31 
2906.62 5.31e-08 1.00e+00 1.10e-20 1.63e-26 1.54e-31 
3084.17 5.61e-08 1.00e+00 9.06e-22 7.59e-28 1.29e-31 
3272.56 5.48e-08 1.00e+00 3.83e-21 1.95e-27 1.04e-31 
3472.46 5.81e-08 1.00e+00 8.63e-22 6.01e-27 7.79e-32 
3684.57 6.32e-08 1.00e+00 6.11e-22 2.38e-26 5.61e-32 
3909.64 6.55e-08 1.00e+00 1.12e-22 1.67e-27 4.34e-32 
4148.46 7.57e-08 1.00e+00 1.02e-22 3.55e-27 3.50e-32 
4401.86 9.99e-08 1.00e+00 6.84e-24 1.16e-27 2.98e-32 
4670.75 1.25e-07 1.00e+00 5.32e-24 2.90e-27 3.16e-32 
4956.05 1.39e-07 1.00e+00 4.28e-24 3.62e-27 4.35e-32 
5258.79 1.51e-07 1.00e+00 5.95e-24 5.04e-27 6.75e-32 
5580.02 1.76e-07 1.00e+00 8.44e-24 7.55e-27 1.01e-31 
5920.87 2.05e-07 1.00e+00 1.09e-23 1.04e-26 1.41e-31 
6282.54 2.14e-07 1.00e+00 1.19e-23 1.03e-26 1.73e-31 
6666.30 2.12e-07 1.00e+00 1.12e-23 8.44e-27 1.79e-31 
7073.50 2.36e-07 1.00e+00 8.85e-24 6.67e-27 1.70e-31 
7505.58 2.33e-07 1.00e+00 7.40e-24 5.38e-27 1.60e-31 
7964.05 2.47e-07 1.00e+00 5.11e-24 3.28e-27 1.45e-31 
8450.53 2.72e-07 1.00e+00 3.19e-24 1.18e-27 1.23e-31 
8966.72 2.93e-07 1.00e+00 1.92e-24 6.55e-28 1.05e-31 
9514.44 2.91e-07 1.00e+00 1.27e-24 6.85e-29 9.01e-32 
10095.62 2.63e-07 1.00e+00 8.19e-25 1.83e-29 7.60e-32 
10712.30 2.76e-07 1.00e+00 4.98e-25 7.95e-30 6.63e-32 
11366.65 2.34e-07 1.00e+00 4.22e-25 4.06e-30 6.16e-32 
12061.10 2.00e-07 1.00e+00 2.77e-25 1.55e-30 5.17e-32 
12793.43 1.51e-07 1.00e+00 1.06e-25 7.38e-31 2.25e-32 
13528.61 1.58e-07 1.00e+00 2.70e-26 2.83e-31 7.27e-33 
14194.74 1.01e-07 1.00e+00 1.79e-26 4.67e-31 3.52e-33 
14757.77 7.66e-08 1.00e+00 1.99e-26 5.35e-31 2.52e-33 
15240.48 1.01e-07 1.00e+00 1.19e-26 9.70e-32 1.90e-33 
15646.99 1.08e-07 1.00e+00 1.03e-26 1.35e-32 1.52e-33 
15960.30 1.06e-07 1.00e+00 8.07e-27 2.74e-32 1.24e-33 
16187.41 1.36e-07 1.00e+00 7.69e-27 4.88e-32 1.36e-33 
16354.17 9.96e-08 1.00e+00 1.73e-26 2.27e-33 1.65e-33 
16484.18 8.69e-08 1.00e+00 2.48e-26 1.22e-30 2.19e-33 
16593.12 8.00e-08 1.00e+00 3.82e-26 1.92e-29 3.03e-33 
16691.99 5.75e-08 1.00e+00 7.76e-26 5.60e-33 4.06e-33 
16788.59 5.00e-08 1.00e+00 1.31e-25 3.21e-29 5.27e-33 
16888.37 5.34e-08 1.00e+00 1.43e-25 1.45e-30 6.88e-33 
16998.79 3.91e-08 1.00e+00 2.16e-25 5.89e-29 9.43e-33 
17146.37 3.90e-08 1.00e+00 4.25e-25 2.93e-28 1.38e-32 
17415.23 2.85e-08 1.00e+00 8.69e-25 3.34e-32 2.42e-32 
17888.12 2.02e-08 1.00e+00 3.16e-24 1.65e-27 6.58e-32 
18532.37 1.63e-08 1.00e+00 1.13e-23 1.94e-26 1.75e-31 
19260.76 6.80e-08 1.00e+00 6.09e-24 4.88e-27 3.53e-31 
20034.10 8.37e-09 1.00e+00 4.34e-23 1.87e-25 4.10e-31 
20838.00 5.93e-09 1.00e+00 3.20e-23 2.67e-25 2.79e-31 
21647.97 3.19e-08 1.00e+00 3.83e-24 5.06e-27 1.80e-31 
22447.94 3.41e-09 1.00e+00 2.05e-23 2.10e-26 1.74e-31 
23245.88 2.01e-09 1.00e+00 2.60e-23 3.01e-31 2.18e-31 
24052.47 1.44e-09 1.00e+00 4.14e-23 4.15e-31 3.01e-31 
24867.72 1.18e-09 1.00e+00 6.12e-23 2.75e-26 4.26e-31 
25698.86 1.07e-09 1.00e+00 1.33e-22 2.16e-25 6.22e-31 
26587.16 8.39e-10 1.00e+00 2.14e-22 3.23e-25 9.68e-31 
27637.54 3.52e-09 1.00e+00 9.60e-23 6.69e-25 1.70e-30 
28986.97 2.35e-09 1.00e+00 2.77e-22 6.47e-24 3.76e-30 
#TIME: 62.97 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 9.98e-08 1.00e+00 3.25e-23 9.35e-27 6.60e-31 
999.11 9.65e-08 1.00e+00 3.75e-23 9.07e-29 6.60e-31 
1267.34 8.94e-08 1.00e+00 6.32e-23 2.23e-28 6.53e-31 
1514.05 9.13e-08 1.00e+00 2.76e-21 1.61e-25 3.64e-31 
1808.80 7.29e-08 1.00e+00 3.79e-22 3.94e-28 2.50e-31 
1919.29 7.23e-08 1.00e+00 4.38e-22 7.55e-27 2.44e-31 
2160.92 7.22e-08 1.00e+00 6.72e-22 8.10e-27 2.47e-31 
2292.92 6.76e-08 1.00e+00 1.07e-21 1.03e-26 2.53e-31 
2432.98 6.34e-08 1.00e+00 8.16e-22 9.91e-27 2.46e-31 
2581.60 6.02e-08 1.00e+00 9.56e-22 9.47e-27 2.24e-31 
2739.29 6.35e-08 1.00e+00 2.73e-21 5.45e-27 1.94e-31 
2906.62 6.53e-08 1.00e+00 1.21e-20 2.19e-26 1.64e-31 
3084.17 6.38e-08 1.00e+00 1.93e-21 3.32e-26 1.37e-31 
3272.56 6.72e-08 1.00e+00 1.27e-21 5.03e-27 1.11e-31 
3472.46 6.82e-08 1.00e+00 7.53e-22 1.03e-26 8.28e-32 
3684.57 7.52e-08 1.00e+00 3.10e-23 4.82e-28 5.97e-32 
3909.64 7.94e-08 1.00e+00 5.94e-23 3.31e-27 4.62e-32 
4148.46 9.47e-08 1.00e+00 5.29e-24 2.41e-28 3.72e-32 
4401.86 1.20e-07 1.00e+00 3.93e-24 1.42e-27 3.17e-32 
4670.75 1.62e-07 1.00e+00 3.02e-24 1.51e-27 3.36e-32 
4956.05 1.76e-07 1.00e+00 3.89e-24 3.48e-27 4.63e-32 
5258.79 1.82e-07 1.00e+00 5.96e-24 4.66e-27 7.18e-32 
5580.02 2.15e-07 1.00e+00 8.69e-24 5.80e-27 1.08e-31 
5920.87 2.08e-07 1.00e+00 1.14e-23 9.74e-27 1.50e-31 
6282.54 2.09e-07 1.00e+00 1.26e-23 1.41e-26 1.83e-31 
6666.30 2.17e-07 1.00e+00 1.24e-23 9.68e-27 1.91e-31 
7073.50 2.28e-07 1.00e+00 9.48e-24 8.02e-27 1.81e-31 
7505.58 2.33e-07 1.00e+00 8.02e-24 4.98e-27 1.70e-31 
7964.05 2.49e-07 1.00e+00 5.45e-24 4.43e-27 1.54e-31 
8450.53 2.81e-07 1.00e+00 3.28e-24 1.56e-27 1.31e-31 
8966.72 2.98e-07 1.00e+00 2.07e-24 9.66e-28 1.12e-31 
9514.44 3.04e-07 1.00e+00 1.29e-24 8.57e-29 9.59e-32 
10095.62 2.89e-07 1.00e+00 8.42e-25 2.29e-29 8.08e-32 
10712.30 2.99e-07 1.00e+00 5.57e-25 7.46e-30 7.05e-32 
11366.65 2.41e-07 1.00e+00 4.13e-25 2.31e-30 6.55e-32 
12061.10 1.91e-07 1.00e+00 2.89e-25 1.45e-30 5.49e-32 
12793.43 1.59e-07 1.00e+00 1.01e-25 9.94e-31 2.39e-32 
13528.61 1.62e-07 1.00e+00 3.08e-26 3.48e-31 7.73e-33 
14194.74 1.38e-07 1.00e+00 1.44e-26 6.76e-31 3.74e-33 
14757.77 9.74e-08 1.00e+00 1.55e-26 1.01e-31 2.68e-33 
15240.48 7.46e-08 1.00e+00 1.61e-26 3.49e-31 2.03e-33 
15646.99 1.08e-07 1.00e+00 1.08e-26 1.07e-31 1.62e-33 
15960.30 1.43e-07 1.00e+00 9.44e-27 1.49e-31 1.32e-33 
16187.41 1.40e-07 1.00e+00 1.04e-26 1.43e-31 1.44e-33 
16354.17 1.02e-07 1.00e+00 1.88e-26 2.42e-33 1.75e-33 
16484.18 2.73e-07 1.00e+00 1.04e-26 5.55e-31 2.33e-33 
16593.12 2.17e-07 1.00e+00 1.06e-25 8.98e-29 3.23e-33 
16691.99 5.73e-08 1.00e+00 8.95e-26 1.86e-30 4.31e-33 
16788.59 5.17e-08 1.00e+00 1.20e-25 6.16e-30 5.60e-33 
16888.37 4.65e-08 1.00e+00 2.26e-25 3.09e-29 7.31e-33 
16998.79 3.93e-08 1.00e+00 2.89e-25 1.38e-32 1.00e-32 
17146.37 1.92e-07 1.00e+00 2.93e-25 1.63e-28 1.47e-32 
17415.23 2.99e-08 1.00e+00 9.25e-25 2.50e-28 2.58e-32 
17888.12 1.21e-07 1.00e+00 6.12e-25 1.24e-29 6.99e-32 
18532.37 1.67e-08 1.00e+00 1.01e-23 2.64e-26 1.87e-31 
19260.76 1.23e-08 1.00e+00 2.68e-23 3.08e-25 3.75e-31 
20034.10 8.58e-09 1.00e+00 3.57e-23 8.45e-26 4.36e-31 
20838.00 5.95e-09 1.00e+00 2.85e-23 3.84e-26 2.96e-31 
21647.97 4.59e-09 1.00e+00 2.23e-23 2.25e-25 1.92e-31 
22447.94 3.43e-09 1.00e+00 2.05e-23 1.01e-25 1.85e-31 
23245.88 2.49e-09 1.00e+00 2.48e-23 1.65e-26 2.32e-31 
24052.47 1.88e-09 1.00e+00 3.76e-23 6.70e-27 3.20e-31 
24867.72 7.39e-09 1.00e+00 1.23e-23 3.98e-27 4.54e-31 
25698.86 1.00e-09 1.00e+00 1.95e-22 2.62e-26 6.61e-31 
26587.16 2.76e-09 1.00e+00 1.02e-22 4.14e-26 1.03e-30 
27637.54 9.34e-10 1.00e+00 4.11e-22 1.65e-23 1.81e-30 
28986.97 2.22e-09 1.00e+00 2.80e-22 3.77e-24 4.00e-30 
#TIME: 64.27 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 1.28e-07 1.00e+00 1.68e-23 1.98e-27 7.01e-31 
999.11 1.22e-07 1.00e+00 2.61e-23 6.76e-27 7.01e-31 
1267.34 1.13e-07 1.00e+00 3.50e-23 5.95e-27 6.94e-31 
1514.05 1.08e-07 1.00e+00 4.00e-23 1.30e-28 3.87e-31 
1808.80 9.80e-08 1.00e+00 9.16e-23 2.96e-27 2.66e-31 
1919.29 9.07e-08 1.00e+00 1.35e-22 3.82e-27 2.59e-31 
2160.92 8.05e-08 1.00e+00 3.46e-21 9.76e-26 2.63e-31 
2292.92 7.89e-08 1.00e+00 5.66e-21 1.14e-25 2.69e-31 
2432.98 7.41e-08 1.00e+00 4.62e-22 1.82e-26 2.62e-31 
2581.60 7.10e-08 1.00e+00 4.56e-22 1.36e-26 2.38e-31 
2739.29 7.45e-08 1.00e+00 1.50e-21 1.34e-26 2.06e-31 
2906.62 7.61e-08 1.00e+00 1.09e-21 2.04e-27 1.74e-31 
3084.17 7.74e-08 1.00e+00 1.84e-21 2.09e-26 1.46e-31 
3272.56 7.97e-08 1.00e+00 2.41e-22 3.07e-27 1.18e-31 
3472.46 8.36e-08 1.00e+00 3.27e-23 5.99e-28 8.81e-32 
3684.57 8.95e-08 1.00e+00 5.95e-23 1.87e-26 6.35e-32 
3909.64 9.67e-08 1.00e+00 7.50e-24 9.06e-28 4.91e-32 
4148.46 1.12e-07 1.00e+00 8.71e-24 6.84e-27 3.96e-32 
4401.86 1.49e-07 1.00e+00 3.50e-24 2.80e-27 3.37e-32 
4670.75 1.87e-07 1.00e+00 2.86e-24 2.62e-27 3.57e-32 
4956.05 2.02e-07 1.00e+00 3.81e-24 3.00e-27 4.92e-32 
5258.79 2.17e-07 1.00e+00 6.00e-24 5.55e-27 7.63e-32 
5580.02 2.18e-07 1.00e+00 8.71e-24 8.66e-27 1.15e-31 
5920.87 2.20e-07 1.00e+00 1.19e-23 1.15e-26 1.60e-31 
6282.54 2.07e-07 1.00e+00 1.42e-23 1.51e-26 1.95e-31 
6666.30 2.22e-07 1.00e+00 1.28e-23 1.09e-26 2.03e-31 
7073.50 2.25e-07 1.00e+00 1.07e-23 1.02e-26 1.92e-31 
7505.58 2.44e-07 1.00e+00 8.22e-24 5.57e-27 1.81e-31 
7964.05 2.47e-07 1.00e+00 5.96e-24 3.58e-27 1.64e-31 
8450.53 2.81e-07 1.00e+00 3.59e-24 1.69e-27 1.39e-31 
8966.72 3.07e-07 1.00e+00 2.22e-24 6.83e-28 1.19e-31 
9514.44 3.08e-07 1.00e+00 1.42e-24 1.54e-28 1.02e-31 
10095.62 2.76e-07 1.00e+00 9.80e-25 2.14e-29 8.59e-32 
10712.30 2.61e-07 1.00e+00 6.17e-25 5.96e-30 7.49e-32 
11366.65 2.48e-07 1.00e+00 4.38e-25 3.05e-30 6.96e-32 
12061.10 2.51e-07 1.00e+00 2.57e-25 3.19e-30 5.84e-32 
12793.43 1.75e-07 1.00e+00 1.11e-25 5.76e-31 2.54e-32 
13528.61 1.45e-07 1.00e+00 3.52e-26 5.54e-31 8.22e-33 
14194.74 1.52e-07 1.00e+00 1.41e-26 6.14e-32 3.98e-33 
14757.77 1.15e-07 1.00e+00 1.40e-26 1.54e-31 2.85e-33 
15240.48 1.03e-07 1.00e+00 1.53e-26 5.75e-31 2.15e-33 
15646.99 8.49e-08 1.00e+00 1.79e-26 2.37e-33 1.72e-33 
15960.30 1.50e-07 1.00e+00 1.11e-26 3.95e-31 1.40e-33 
16187.41 1.12e-07 1.00e+00 1.56e-26 2.12e-33 1.53e-33 
16354.17 1.32e-07 1.00e+00 1.38e-26 1.33e-31 1.86e-33 
16484.18 9.32e-08 1.00e+00 3.11e-26 2.04e-30 2.47e-33 
16593.12 7.05e-08 1.00e+00 5.68e-26 4.73e-33 3.43e-33 
16691.99 2.75e-07 1.00e+00 2.54e-26 1.41e-30 4.59e-33 
16788.59 5.43e-08 1.00e+00 1.26e-25 7.11e-29 5.96e-33 
16888.37 4.69e-08 1.00e+00 1.75e-25 1.07e-32 7.78e-33 
16998.79 5.37e-08 1.00e+00 1.77e-25 5.53e-30 1.07e-32 
17146.37 3.86e-08 1.00e+00 4.04e-25 5.19e-29 1.56e-32 
17415.23 1.64e-07 1.00e+00 1.95e-25 1.93e-29 2.74e-32 
17888.12 2.28e-08 1.00e+00 2.85e-24 3.72e-27 7.44e-32 
18532.37 1.72e-08 1.00e+00 1.18e-23 4.84e-26 1.98e-31 
19260.76 1.27e-08 1.00e+00 2.74e-23 8.28e-26 3.99e-31 
20034.10 7.71e-09 1.00e+00 3.77e-23 1.69e-26 4.63e-31 
20838.00 6.22e-09 1.00e+00 2.71e-23 1.93e-27 3.15e-31 
21647.97 4.87e-09 1.00e+00 1.98e-23 3.70e-26 2.04e-31 
22447.94 3.53e-09 1.00e+00 2.54e-23 9.68e-26 1.97e-31 
23245.88 2.49e-09 1.00e+00 4.13e-23 3.75e-25 2.46e-31 
24052.47 1.85e-09 1.00e+00 6.72e-23 3.44e-25 3.40e-31 
24867.72 1.46e-09 1.00e+00 8.83e-23 1.18e-24 4.82e-31 
25698.86 4.35e-09 1.00e+00 5.13e-23 4.79e-26 7.03e-31 
26587.16 9.95e-10 1.00e+00 3.50e-22 1.43e-24 1.09e-30 
27637.54 3.16e-09 1.00e+00 1.61e-22 2.31e-25 1.93e-30 
28986.97 2.28e-09 1.00e+00 2.83e-22 3.34e-24 4.25e-30 
#TIME: 65.60 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 1.56e-07 1.00e+00 1.98e-23 2.73e-26 7.46e-31 
999.11 1.56e-07 1.00e+00 2.34e-23 9.17e-27 7.46e-31 
1267.34 1.41e-07 1.00e+00 2.83e-23 1.01e-26 7.38e-31 
1514.05 1.31e-07 1.00e+00 2.57e-23 6.20e-27 4.11e-31 
1808.80 1.14e-07 1.00e+00 2.71e-22 4.25e-26 2.83e-31 
1919.29 1.14e-07 1.00e+00 4.80e-23 4.54e-27 2.75e-31 
2160.92 1.02e-07 1.00e+00 9.34e-23 5.87e-28 2.80e-31 
2292.92 9.41e-08 1.00e+00 1.47e-22 7.74e-28 2.86e-31 
2432.98 8.95e-08 1.00e+00 1.44e-22 9.70e-27 2.78e-31 
2581.60 8.99e-08 1.00e+00 5.11e-22 3.17e-26 2.53e-31 
2739.29 8.75e-08 1.00e+00 3.28e-22 4.93e-27 2.19e-31 
2906.62 9.28e-08 1.00e+00 1.27e-21 2.87e-26 1.85e-31 
3084.17 8.82e-08 1.00e+00 6.92e-23 9.20e-28 1.55e-31 
3272.56 9.41e-08 1.00e+00 8.96e-23 7.70e-27 1.25e-31 
3472.46 1.02e-07 1.00e+00 3.69e-23 1.40e-26 9.36e-32 
3684.57 1.09e-07 1.00e+00 9.60e-24 1.55e-27 6.75e-32 
3909.64 1.15e-07 1.00e+00 8.65e-24 8.47e-27 5.22e-32 
4148.46 1.37e-07 1.00e+00 5.30e-24 3.09e-27 4.21e-32 
4401.86 1.76e-07 1.00e+00 3.22e-24 4.34e-27 3.59e-32 
4670.75 2.35e-07 1.00e+00 2.72e-24 2.59e-27 3.80e-32 
4956.05 2.36e-07 1.00e+00 3.89e-24 2.86e-27 5.23e-32 
5258.79 2.26e-07 1.00e+00 6.17e-24 5.39e-27 8.11e-32 
5580.02 2.20e-07 1.00e+00 9.17e-24 9.35e-27 1.22e-31 
5920.87 2.18e-07 1.00e+00 1.23e-23 1.31e-26 1.70e-31 
6282.54 2.12e-07 1.00e+00 1.52e-23 1.19e-26 2.07e-31 
6666.30 2.28e-07 1.00e+00 1.37e-23 1.47e-26 2.15e-31 
7073.50 2.44e-07 1.00e+00 1.15e-23 9.44e-27 2.05e-31 
7505.58 2.40e-07 1.00e+00 8.79e-24 5.61e-27 1.93e-31 
7964.05 2.47e-07 1.00e+00 6.48e-24 4.16e-27 1.74e-31 
8450.53 2.90e-07 1.00e+00 3.88e-24 1.96e-27 1.48e-31 
8966.72 3.13e-07 1.00e+00 2.45e-24 9.79e-28 1.26e-31 
9514.44 3.24e-07 1.00e+00 1.48e-24 1.63e-28 1.08e-31 
10095.62 3.10e-07 1.00e+00 9.46e-25 1.45e-29 9.13e-32 
10712.30 2.64e-07 1.00e+00 6.62e-25 1.00e-29 7.97e-32 
11366.65 2.51e-07 1.00e+00 4.71e-25 1.69e-30 7.41e-32 
12061.10 1.97e-07 1.00e+00 3.69e-25 5.91e-30 6.21e-32 
12793.43 1.62e-07 1.00e+00 1.27e-25 8.66e-31 2.70e-32 
13528.61 1.35e-07 1.00e+00 3.71e-26 2.06e-31 8.74e-33 
14194.74 1.47e-07 1.00e+00 1.60e-26 1.50e-31 4.23e-33 
14757.77 8.24e-08 1.00e+00 1.90e-26 9.35e-32 3.03e-33 
15240.48 1.08e-07 1.00e+00 1.49e-26 7.16e-31 2.29e-33 
15646.99 1.17e-07 1.00e+00 1.51e-26 3.03e-32 1.83e-33 
15960.30 1.15e-07 1.00e+00 1.34e-26 1.81e-31 1.49e-33 
16187.41 1.36e-07 1.00e+00 1.34e-26 2.93e-31 1.63e-33 
16354.17 1.32e-07 1.00e+00 1.55e-26 2.70e-32 1.98e-33 
16484.18 1.12e-07 1.00e+00 2.76e-26 1.91e-31 2.63e-33 
16593.12 9.02e-08 1.00e+00 4.61e-26 3.68e-31 3.65e-33 
16691.99 6.02e-08 1.00e+00 9.15e-26 6.73e-33 4.88e-33 
16788.59 6.20e-08 1.00e+00 1.16e-25 2.30e-30 6.33e-33 
16888.37 5.56e-08 1.00e+00 1.25e-25 9.10e-31 8.27e-33 
16998.79 4.11e-08 1.00e+00 2.62e-25 1.56e-32 1.13e-32 
17146.37 3.58e-08 1.00e+00 4.68e-25 1.35e-30 1.66e-32 
17415.23 3.46e-08 1.00e+00 8.70e-25 4.09e-27 2.91e-32 
17888.12 2.22e-08 1.00e+00 4.28e-24 4.99e-27 7.91e-32 
