#NTIMES: 200
#NSTAGES: 6
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
1.7904e+03 1.0764e-30 1.9104e-23 9.0449e-16 4.5320e-09 1.3822e-03 9.9862e-01
1.9028e+03 1.5916e-31 3.3856e-24 2.0498e-16 1.4552e-09 7.4358e-04 9.9926e-01
2.0223e+03 2.4163e-32 6.1596e-25 4.7561e-17 4.7334e-10 4.0323e-04 9.9960e-01
2.1493e+03 3.6834e-33 1.1369e-25 1.1274e-17 1.5657e-10 2.2127e-04 9.9978e-01
2.2843e+03 5.9282e-34 2.2246e-26 2.8336e-18 5.4229e-11 1.2483e-04 9.9988e-01
2.4277e+03 1.2189e-34 5.4835e-27 8.7577e-19 2.2114e-11 7.7140e-05 9.9992e-01
2.5802e+03 3.9406e-35 2.0363e-27 3.8485e-19 1.1857e-11 5.5327e-05 9.9994e-01
2.7422e+03 2.2436e-35 1.2601e-27 2.6151e-19 8.9336e-12 4.7698e-05 9.9995e-01
2.9144e+03 2.5402e-35 1.4495e-27 3.0134e-19 1.0173e-11 5.1385e-05 9.9995e-01
3.0973e+03 7.1055e-35 3.7875e-27 7.0208e-19 2.0113e-11 7.4672e-05 9.9993e-01
3.2918e+03 6.4612e-34 2.9838e-26 4.3497e-18 8.6716e-11 1.6697e-04 9.9983e-01
3.4986e+03 1.8627e-32 6.6037e-25 6.4917e-17 7.1819e-10 5.3363e-04 9.9947e-01
3.7182e+03 8.9417e-31 2.1571e-23 1.2686e-15 6.8416e-09 1.8213e-03 9.9818e-01
3.9517e+03 9.6511e-29 1.6012e-21 5.2645e-14 1.1679e-07 8.6657e-03 9.9133e-01
4.1999e+03 1.3032e-25 1.9131e-18 2.9767e-11 1.5683e-05 1.3055e-01 8.6943e-01
4.4636e+03 5.1766e-23 6.9997e-16 4.7010e-09 6.0264e-04 6.7084e-01 3.2856e-01
4.7438e+03 9.3932e-22 1.1860e-14 4.6170e-08 2.5555e-03 8.9782e-01 9.9625e-02
5.0416e+03 2.9467e-21 3.6622e-14 1.1295e-07 4.3739e-03 9.4037e-01 5.5253e-02
5.3582e+03 3.5629e-21 4.5816e-14 1.3666e-07 4.9288e-03 9.4746e-01 4.7613e-02
5.6947e+03 3.9676e-21 5.3524e-14 1.5735e-07 5.4028e-03 9.5246e-01 4.2138e-02
6.0522e+03 6.0979e-21 8.4623e-14 2.2836e-07 6.7638e-03 9.6139e-01 3.1846e-02
6.4323e+03 1.5746e-20 2.2391e-13 4.9550e-07 1.0687e-02 9.7148e-01 1.7836e-02
6.8362e+03 6.6283e-20 9.6569e-13 1.5687e-06 2.0904e-02 9.7171e-01 7.3879e-03
7.2654e+03 3.6475e-19 5.3621e-12 5.9704e-06 4.4931e-02 9.5247e-01 2.5947e-03
7.7216e+03 3.3227e-18 4.8586e-11 3.2593e-05 1.1577e-01 8.8356e-01 6.3617e-04
8.2065e+03 7.8664e-17 1.1193e-09 3.4081e-04 3.8256e-01 6.1704e-01 5.8896e-05
8.7177e+03 6.8633e-15 9.2439e-08 6.5969e-03 9.0634e-01 8.7061e-02 2.1109e-07
9.2147e+03 2.4746e-12 3.1185e-05 1.9678e-01 8.0250e-01 6.9102e-04 3.4982e-12
9.6291e+03 3.0168e-10 3.4654e-03 9.5513e-01 4.1402e-02 8.2169e-08 1.4015e-19
9.9539e+03 1.0456e-08 1.1855e-01 8.8126e-01 1.9105e-04 3.1256e-13 4.2100e-29
1.0246e+04 8.9533e-08 9.2859e-01 7.1409e-02 1.9433e-08 4.2477e-21 3.7625e-42
1.0542e+04 1.2155e-07 9.9947e-01 5.3425e-04 1.0712e-13 1.6086e-30 0.0000e+00
1.0840e+04 1.9345e-07 1.0000e+00 1.6880e-06 8.4553e-20 2.1912e-41 0.0000e+00
1.1119e+04 3.4355e-07 1.0000e+00 2.3172e-09 8.4813e-27 0.0000e+00 0.0000e+00
1.1356e+04 5.8425e-07 1.0000e+00 3.9001e-12 1.3064e-33 0.0000e+00 0.0000e+00
1.1540e+04 9.2374e-07 1.0000e+00 1.1155e-14 6.9769e-40 0.0000e+00 0.0000e+00
1.1677e+04 1.8182e-06 1.0000e+00 5.6087e-17 1.4013e-45 0.0000e+00 0.0000e+00
1.1784e+04 3.2418e-06 1.0000e+00 7.7369e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 7.9887e-06 9.9999e-01 5.9434e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 3.8999e-05 9.9996e-01 1.2375e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.9890e-04 9.9980e-01 4.2985e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 4.4855e-04 9.9955e-01 1.6816e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.2973e-03 9.9870e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 3.2109e-03 9.9679e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 5.3755e-03 9.9462e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 8.2672e-03 9.9173e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.2754e-02 9.8725e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.7649e-02 9.8235e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 2.3849e-02 9.7615e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 3.1595e-02 9.6841e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 3.7767e-02 9.6223e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 4.4025e-02 9.5597e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 5.0265e-02 9.4974e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 5.8657e-02 9.4134e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 7.0896e-02 9.2910e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 7.7893e-02 9.2211e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 8.6195e-02 9.1380e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 8.5042e-02 9.1496e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 6.8161e-02 9.3184e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 3.9054e-02 9.6095e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 2.0922e-02 9.7908e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.3919e-02 9.8608e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 8.9149e-03 9.9109e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 4.7864e-03 9.9521e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 4.2259e-03 9.9577e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 3.0317e-03 9.9697e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 2.7837e-03 9.9722e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 2.3638e-03 9.9764e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.8260e-04 9.9982e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 6.3876e-05 9.9994e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.4309e-03 9.9857e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.0258e-03 9.9897e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 2.6564e-04 9.9973e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 5.3472e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.1011e-05 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 6.9205e-06 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 7.5390e-04 9.9925e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 6.9915e-04 9.9930e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 2.6569e-03 9.9734e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.1495e-03 9.9885e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 5.9936e-04 9.9940e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 7.2455e-05 9.9993e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.1027e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 3.3451e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 2.1417e-05 9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.3063e-05 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 2.7591e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 3.6386e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 7.2806e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 2.6273e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 3.8369e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 2.4264e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 3.4894e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 3.7439e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 6.1282e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 7.4404e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.7715e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.0854e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.6314e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.9219e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 4.2177e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 2.0665
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.2577e+02 1.4873e-30 6.2366e-22 1.5170e-13 7.8177e-07 3.9043e-02 9.6096e-01
8.5779e+02 6.4875e-23 3.9572e-16 1.9830e-09 2.7187e-04 4.7173e-01 5.2799e-01
8.7843e+02 3.3444e-24 2.3644e-17 1.8295e-10 4.9341e-05 2.1667e-01 7.8328e-01
9.1772e+02 1.6574e-24 1.2137e-17 1.0330e-10 3.2395e-05 1.7530e-01 8.2467e-01
9.7304e+02 1.5391e-24 1.1318e-17 9.7314e-11 3.1001e-05 1.7142e-01 8.2855e-01
1.0350e+03 1.5615e-24 1.1473e-17 9.8442e-11 3.1264e-05 1.7216e-01 8.2781e-01
1.1000e+03 1.2888e-24 9.5677e-18 8.4253e-11 2.7869e-05 1.6233e-01 8.3764e-01
1.1690e+03 9.2639e-25 7.0067e-18 6.4519e-11 2.2880e-05 1.4666e-01 8.5332e-01
1.2425e+03 3.4791e-25 2.7592e-18 2.8820e-11 1.2533e-05 1.0694e-01 8.9305e-01
1.3205e+03 4.8252e-26 4.1883e-19 5.5647e-12 3.6155e-06 5.4732e-02 9.4526e-01
1.4033e+03 3.7260e-27 3.7330e-20 6.7512e-13 7.2790e-07 2.2755e-02 9.7724e-01
1.4915e+03 3.6641e-28 4.2738e-21 1.0213e-13 1.7250e-07 1.0298e-02 9.8970e-01
1.5852e+03 5.7121e-29 7.6273e-22 2.2807e-14 5.4875e-08 5.4791e-03 9.9452e-01
1.6847e+03 8.6066e-30 1.3284e-22 4.9871e-15 1.7109e-08 2.8835e-03 9.9712e-01
1.7904e+03 1.2715e-30 2.3020e-23 1.0926e-15 5.3375e-09 1.5209e-03 9.9848e-01
1.9028e+03 1.8521e-31 4.0168e-24 2.4404e-16 1.6959e-09 8.1311e-04 9.9919e-01
2.0223e+03 2.7269e-32 7.0957e-25 5.5139e-17 5.4076e-10 4.3597e-04 9.9956e-01
2.1493e+03 4.1278e-33 1.2985e-25 1.2947e-17 1.7757e-10 2.3814e-04 9.9976e-01
2.2843e+03 6.5680e-34 2.5087e-26 3.2122e-18 6.0862e-11 1.3349e-04 9.9987e-01
2.4277e+03 1.3334e-34 6.1049e-27 9.8055e-19 2.4579e-11 8.2024e-05 9.9992e-01
2.5802e+03 4.2487e-35 2.2366e-27 4.2569e-19 1.3056e-11 5.8519e-05 9.9994e-01
2.7422e+03 2.4063e-35 1.3775e-27 2.8804e-19 9.8055e-12 5.0359e-05 9.9995e-01
2.9144e+03 2.7218e-35 1.5835e-27 3.3185e-19 1.1164e-11 5.4254e-05 9.9995e-01
3.0973e+03 7.6923e-35 4.1798e-27 7.8068e-19 2.2236e-11 7.9187e-05 9.9992e-01
3.2918e+03 7.2305e-34 3.4021e-26 4.9873e-18 9.8162e-11 1.7952e-04 9.9982e-01
3.4986e+03 2.1528e-32 7.7877e-25 7.6891e-17 8.3321e-10 5.8215e-04 9.9942e-01
3.7182e+03 1.0681e-30 2.6311e-23 1.5495e-15 8.1167e-09 2.0129e-03 9.9799e-01
3.9517e+03 1.2293e-28 2.0799e-21 6.7867e-14 1.4399e-07 9.7840e-03 9.9022e-01
4.1999e+03 1.8481e-25 2.7828e-18 4.2096e-11 2.0572e-05 1.5124e-01 8.4874e-01
4.4636e+03 7.2710e-23 1.0154e-15 6.4955e-09 7.5254e-04 7.1622e-01 2.8303e-01
4.7438e+03 1.3317e-21 1.7402e-14 6.3612e-08 3.1250e-03 9.1722e-01 7.9657e-02
5.0416e+03 4.3803e-21 5.6272e-14 1.6079e-07 5.4272e-03 9.5209e-01 4.2480e-02
5.3582e+03 5.4351e-21 7.2178e-14 1.9819e-07 6.1763e-03 9.5780e-01 3.6022e-02
5.6947e+03 6.0580e-21 8.4422e-14 2.2827e-07 6.7671e-03 9.6144e-01 3.1790e-02
6.0522e+03 9.5034e-21 1.3623e-13 3.3625e-07 8.5335e-03 9.6782e-01 2.3651e-02
6.4323e+03 2.4835e-20 3.6532e-13 7.3609e-07 1.3523e-02 9.7343e-01 1.3049e-02
6.8362e+03 1.0637e-19 1.6064e-12 2.3615e-06 2.6588e-02 9.6811e-01 5.2956e-03
7.2654e+03 5.9498e-19 9.0802e-12 9.0896e-06 5.7301e-02 9.4087e-01 1.8162e-03
7.7216e+03 5.5737e-18 8.4545e-11 5.0343e-05 1.4729e-01 8.5223e-01 4.2278e-04
8.2065e+03 1.2948e-16 1.9088e-09 5.0672e-04 4.5735e-01 5.4211e-01 3.4229e-05
8.7177e+03 1.0067e-14 1.4087e-07 8.6162e-03 9.2804e-01 6.3339e-02 9.6982e-08
9.2147e+03 3.4773e-12 4.6137e-05 2.4461e-01 7.5491e-01 4.3897e-04 1.3034e-12
9.6291e+03 3.6052e-10 4.3208e-03 9.6552e-01 3.0162e-02 3.8012e-08 3.5011e-20
9.9539e+03 1.2506e-08 1.4952e-01 8.5035e-01 1.2131e-04 1.1123e-13 6.7903e-30
1.0246e+04 8.8826e-08 9.4826e-01 5.1741e-02 8.3822e-09 9.0556e-22 3.0688e-43
1.0542e+04 1.1755e-07 9.9961e-01 3.9167e-04 4.8865e-14 3.8410e-31 0.0000e+00
1.0840e+04 1.8932e-07 1.0000e+00 1.1592e-06 3.2911e-20 3.9503e-42 0.0000e+00
1.1119e+04 3.3589e-07 1.0000e+00 1.5614e-09 3.1351e-27 0.0000e+00 0.0000e+00
1.1356e+04 5.6796e-07 1.0000e+00 2.4056e-12 3.8444e-34 0.0000e+00 0.0000e+00
1.1540e+04 9.2894e-07 1.0000e+00 5.7705e-15 1.3384e-40 0.0000e+00 0.0000e+00
1.1677e+04 1.8106e-06 1.0000e+00 3.8547e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 3.4084e-06 1.0000e+00 3.5284e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 9.8991e-06 9.9999e-01 7.5456e-23 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 6.7616e-05 9.9993e-01 2.3154e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 2.8809e-04 9.9971e-01 1.0702e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 7.1063e-04 9.9929e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.8442e-03 9.9816e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 3.6783e-03 9.9632e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 5.3615e-03 9.9464e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 8.6874e-03 9.9131e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.2463e-02 9.8754e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.8954e-02 9.8105e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 2.5331e-02 9.7467e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 3.3890e-02 9.6611e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 3.8743e-02 9.6126e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 4.2302e-02 9.5770e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 4.5674e-02 9.5433e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 5.9386e-02 9.4061e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 6.9665e-02 9.3033e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 7.7874e-02 9.2213e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 8.8700e-02 9.1130e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 8.9612e-02 9.1039e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 6.8335e-02 9.3167e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 4.1759e-02 9.5824e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 2.1908e-02 9.7809e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.3020e-02 9.8698e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 8.4955e-03 9.9150e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 5.0919e-03 9.9491e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 3.9962e-03 9.9600e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 3.3052e-03 9.9669e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 7.1798e-04 9.9928e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 7.6801e-04 9.9923e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 4.2805e-03 9.9572e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.8808e-03 9.9812e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 2.1212e-03 9.9788e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.4127e-03 9.9859e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 9.2623e-03 9.9074e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.5997e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 6.5861e-04 9.9934e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 6.2135e-05 9.9994e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 5.1477e-03 9.9485e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 2.1922e-03 9.9781e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 8.7403e-06 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.8212e-03 9.9818e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 2.2081e-03 9.9779e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 7.5595e-04 9.9924e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 4.8158e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.1842e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 9.4862e-05 9.9991e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 3.3771e-05 9.9997e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 9.4357e-06 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 8.7224e-06 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.9725e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 8.4727e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.3990e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.1029e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 9.1753e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.2413e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.8796e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 2.2975e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 5.6759e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 3.4410e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 5.1883e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 6.0996e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.1638e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 2.1096
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.2577e+02 3.3693e-30 1.4455e-21 3.2040e-13 1.3913e-06 5.3923e-02 9.4608e-01
8.5779e+02 1.2049e-22 7.4574e-16 3.4381e-09 4.0214e-04 5.5032e-01 4.4927e-01
8.7843e+02 4.8342e-24 3.5116e-17 2.6343e-10 6.5390e-05 2.5037e-01 7.4956e-01
9.1772e+02 2.2520e-24 1.6983e-17 1.4157e-10 4.1499e-05 1.9994e-01 8.0002e-01
9.7304e+02 2.1149e-24 1.6007e-17 1.3460e-10 3.9991e-05 1.9627e-01 8.0369e-01
1.0350e+03 2.1069e-24 1.5946e-17 1.3415e-10 3.9891e-05 1.9601e-01 8.0395e-01
1.1000e+03 1.7551e-24 1.3412e-17 1.1568e-10 3.5774e-05 1.8553e-01 8.1443e-01
1.1690e+03 1.2664e-24 9.8534e-18 8.8872e-11 2.9462e-05 1.6810e-01 8.3187e-01
1.2425e+03 4.7584e-25 3.8750e-18 3.9693e-11 1.6165e-05 1.2305e-01 8.7693e-01
1.3205e+03 6.5866e-26 5.8440e-19 7.6267e-12 4.6562e-06 6.3145e-02 9.3685e-01
1.4033e+03 4.9845e-27 5.0846e-20 9.0630e-13 9.2425e-07 2.6094e-02 9.7391e-01
1.4915e+03 4.7319e-28 5.6178e-21 1.3301e-13 2.1436e-07 1.1675e-02 9.8833e-01
