#NTIMES: 50
#NSTAGES 2
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 115
#vel_mid[km/s] mg0 mg1
#TIME: 318.96
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 4.8254e-01 5.1746e-01
857.79 3.1042e-01 6.8958e-01
878.44 4.6515e-01 5.3485e-01
917.72 5.1889e-01 4.8111e-01
973.04 3.9014e-01 6.0986e-01
1034.98 3.6506e-01 6.3494e-01
1099.97 2.5249e-01 7.4751e-01
1169.04 5.0173e-01 4.9827e-01
1242.44 2.2842e-01 7.7158e-01
1320.45 3.2341e-01 6.7659e-01
1403.37 5.2289e-01 4.7711e-01
1491.49 4.9601e-01 5.0399e-01
1585.14 4.1141e-01 5.8859e-01
1684.67 4.8306e-01 5.1694e-01
1790.45 3.6531e-01 6.3469e-01
1902.87 2.4769e-01 7.5231e-01
2022.36 3.1332e-01 6.8668e-01
2149.34 2.2159e-01 7.7841e-01
2284.30 1.4610e-01 8.5390e-01
2427.74 1.1879e-01 8.8121e-01
2580.18 3.0585e-02 9.6942e-01
2742.19 1.6385e-02 9.8362e-01
2914.37 4.7399e-03 9.9526e-01
3097.37 6.3316e-03 9.9367e-01
3291.85 7.1930e-03 9.9281e-01
3498.55 1.3365e-02 9.8664e-01
3718.23 1.7325e-01 8.2675e-01
3951.70 4.3891e-01 5.6109e-01
4199.83 3.9682e-01 6.0318e-01
4463.54 4.2728e-01 5.7272e-01
4743.81 4.2146e-01 5.7854e-01
5041.68 4.1876e-01 5.8124e-01
5358.25 4.0552e-01 5.9448e-01
5694.70 4.2705e-01 5.7295e-01
6052.28 4.4009e-01 5.5991e-01
6432.31 4.5621e-01 5.4379e-01
6836.20 4.3513e-01 5.6487e-01
7265.45 4.5769e-01 5.4231e-01
7721.65 4.5589e-01 5.4411e-01
8206.56 4.5397e-01 5.4603e-01
8717.73 4.8974e-01 5.1026e-01
9214.74 5.1364e-01 4.8636e-01
9629.11 5.6994e-01 4.3006e-01
9954.11 5.9735e-01 4.0265e-01
10245.64 5.8253e-01 4.1747e-01
10541.49 6.1153e-01 3.8847e-01
10839.94 6.7589e-01 3.2411e-01
11119.11 6.3497e-01 3.6503e-01
11355.83 7.0436e-01 2.9564e-01
11539.81 7.4130e-01 2.5870e-01
11677.16 7.5133e-01 2.4867e-01
11784.05 7.8865e-01 2.1135e-01
11875.85 7.8526e-01 2.1474e-01
11963.37 7.1803e-01 2.8197e-01
12055.39 7.0758e-01 2.9242e-01
12170.41 6.9018e-01 3.0982e-01
12360.89 4.7888e-01 5.2112e-01
12670.46 3.4419e-01 6.5581e-01
13075.34 1.3797e-01 8.6203e-01
13530.52 8.4683e-02 9.1532e-01
14012.75 4.2954e-02 9.5705e-01
14508.81 1.3514e-01 8.6486e-01
15002.30 5.0279e-02 9.4972e-01
15475.29 3.7128e-02 9.6287e-01
15923.68 1.9929e-02 9.8007e-01
16355.64 3.9775e-02 9.6023e-01
16776.27 2.6960e-02 9.7304e-01
17183.14 2.3369e-02 9.7663e-01
17580.45 1.7892e-02 9.8211e-01
17990.34 7.7237e-03 9.9228e-01
18458.06 7.3400e-03 9.9266e-01
19084.69 5.9283e-03 9.9407e-01
19999.79 5.2835e-03 9.9472e-01
21193.46 1.9314e-03 9.9807e-01
22528.72 1.2111e-03 9.9879e-01
23943.32 6.8689e-04 9.9931e-01
25446.74 5.7224e-04 9.9943e-01
27044.57 2.8966e-04 9.9971e-01
28744.18 1.9604e-04 9.9980e-01
30520.16 1.2007e-04 9.9988e-01
32243.50 7.5565e-05 9.9992e-01
33773.01 4.9327e-05 9.9995e-01
35108.48 3.6562e-05 9.9996e-01
36326.30 2.1840e-05 9.9998e-01
37486.70 1.4655e-05 9.9999e-01
38628.25 9.9656e-06 9.9999e-01
39768.62 6.2579e-06 9.9999e-01
40915.31 4.0293e-06 1.0000e+00
42074.51 3.3860e-06 1.0000e+00
43252.44 2.2451e-06 1.0000e+00
44454.05 1.7878e-06 1.0000e+00
45683.04 1.2701e-06 1.0000e+00
46941.68 1.2046e-06 1.0000e+00
48230.81 8.3991e-07 1.0000e+00
49550.29 5.5330e-07 1.0000e+00
50899.37 3.5129e-07 1.0000e+00
52276.86 3.3624e-07 1.0000e+00
53681.16 2.3873e-07 1.0000e+00
55110.21 1.4805e-07 1.0000e+00
56561.17 1.1665e-07 1.0000e+00
58030.00 9.9323e-08 1.0000e+00
59510.42 7.2980e-08 1.0000e+00
60993.45 6.9201e-08 1.0000e+00
62466.44 5.7446e-08 1.0000e+00
63912.69 4.1623e-08 1.0000e+00
65311.62 3.8041e-08 1.0000e+00
66639.26 6.4680e-08 1.0000e+00
67870.77 4.4639e-08 1.0000e+00
68864.47 2.5373e-08 1.0000e+00
69459.55 2.5116e-08 1.0000e+00
69744.99 4.8172e-08 1.0000e+00
69888.26 4.3385e-08 1.0000e+00
69959.62 4.6212e-08 1.0000e+00
69991.15 4.6904e-08 1.0000e+00
69999.53 4.6919e-08 1.0000e+00
#TIME: 323.55
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 4.0142e-01 5.9858e-01
857.79 5.2540e-01 4.7460e-01
878.44 3.4428e-01 6.5572e-01
917.72 1.3099e-01 8.6901e-01
973.04 4.5018e-01 5.4982e-01
1034.98 3.3119e-01 6.6881e-01
1099.97 4.9537e-01 5.0463e-01
1169.04 1.5573e-01 8.4427e-01
1242.44 3.9910e-01 6.0090e-01
1320.45 2.3507e-01 7.6493e-01
1403.37 4.0782e-01 5.9218e-01
1491.49 4.3142e-01 5.6858e-01
1585.14 3.2283e-01 6.7717e-01
1684.67 4.2443e-01 5.7557e-01
1790.45 3.7298e-01 6.2702e-01
1902.87 3.3280e-01 6.6720e-01
2022.36 3.0825e-01 6.9175e-01
2149.34 1.8734e-01 8.1266e-01
2284.30 2.1543e-01 7.8457e-01
2427.74 1.0415e-01 8.9585e-01
2580.18 1.7081e-02 9.8292e-01
2742.19 1.0435e-02 9.8956e-01
2914.37 1.4038e-02 9.8596e-01
3097.37 7.2447e-03 9.9276e-01
3291.85 8.3589e-03 9.9164e-01
3498.55 1.4528e-02 9.8547e-01
3718.23 1.7745e-01 8.2255e-01
3951.70 4.5983e-01 5.4017e-01
4199.83 4.0087e-01 5.9913e-01
4463.54 4.0598e-01 5.9402e-01
4743.81 4.1100e-01 5.8900e-01
5041.68 4.0458e-01 5.9542e-01
5358.25 4.4370e-01 5.5630e-01
5694.70 4.5498e-01 5.4502e-01
6052.28 4.1911e-01 5.8089e-01
6432.31 4.0274e-01 5.9726e-01
6836.20 4.2500e-01 5.7500e-01
7265.45 4.4323e-01 5.5677e-01
7721.65 4.8396e-01 5.1604e-01
8206.56 4.4669e-01 5.5331e-01
8717.73 4.7648e-01 5.2352e-01
9214.74 5.0545e-01 4.9455e-01
9629.11 5.9823e-01 4.0177e-01
9954.11 5.5433e-01 4.4567e-01
10245.64 5.6787e-01 4.3213e-01
10541.49 5.9686e-01 4.0314e-01
10839.94 5.7638e-01 4.2362e-01
11119.11 7.0042e-01 2.9958e-01
11355.83 5.4301e-01 4.5699e-01
11539.81 7.2122e-01 2.7878e-01
11677.16 7.8244e-01 2.1756e-01
11784.05 6.9392e-01 3.0608e-01
11875.85 7.8135e-01 2.1865e-01
11963.37 7.4656e-01 2.5344e-01
12055.39 6.4796e-01 3.5204e-01
12170.41 7.0328e-01 2.9672e-01
12360.89 5.3933e-01 4.6067e-01
12670.46 2.9320e-01 7.0680e-01
13075.34 1.0075e-01 8.9925e-01
13530.52 1.0076e-01 8.9924e-01
14012.75 1.1766e-01 8.8234e-01
14508.81 5.6347e-02 9.4365e-01
15002.30 8.8081e-02 9.1192e-01
15475.29 6.0882e-02 9.3912e-01
15923.68 5.7877e-02 9.4212e-01
16355.64 1.4452e-02 9.8555e-01
16776.27 1.4139e-02 9.8586e-01
17183.14 1.8485e-02 9.8151e-01
17580.45 2.1580e-02 9.7842e-01
17990.34 8.2603e-03 9.9174e-01
18458.06 1.1572e-02 9.8843e-01
19084.69 6.1478e-03 9.9385e-01
19999.79 4.8185e-03 9.9518e-01
21193.46 2.4162e-03 9.9758e-01
22528.72 1.2917e-03 9.9871e-01
23943.32 6.9157e-04 9.9931e-01
25446.74 6.2738e-04 9.9937e-01
27044.57 4.4364e-04 9.9956e-01
28744.18 2.2435e-04 9.9978e-01
30520.16 1.1697e-04 9.9988e-01
32243.50 7.6103e-05 9.9992e-01
33773.01 5.7595e-05 9.9994e-01
35108.48 4.5376e-05 9.9995e-01
36326.30 3.2299e-05 9.9997e-01
37486.70 1.8651e-05 9.9998e-01
38628.25 1.2219e-05 9.9999e-01
39768.62 8.1525e-06 9.9999e-01
40915.31 5.7943e-06 9.9999e-01
42074.51 3.2233e-06 1.0000e+00
43252.44 2.5819e-06 1.0000e+00
44454.05 1.7343e-06 1.0000e+00
45683.04 1.0282e-06 1.0000e+00
46941.68 1.0831e-06 1.0000e+00
48230.81 7.8728e-07 1.0000e+00
49550.29 5.9317e-07 1.0000e+00
50899.37 4.1767e-07 1.0000e+00
52276.86 3.1695e-07 1.0000e+00
53681.16 2.3959e-07 1.0000e+00
55110.21 1.7156e-07 1.0000e+00
56561.17 1.4509e-07 1.0000e+00
58030.00 1.1816e-07 1.0000e+00
59510.42 9.1874e-08 1.0000e+00
60993.45 7.8391e-08 1.0000e+00
62466.44 6.2405e-08 1.0000e+00
63912.69 4.5081e-08 1.0000e+00
65311.62 3.7177e-08 1.0000e+00
66639.26 6.4987e-08 1.0000e+00
67870.77 3.7153e-08 1.0000e+00
68864.47 2.5948e-08 1.0000e+00
69459.55 2.7362e-08 1.0000e+00
69744.99 4.0539e-08 1.0000e+00
69888.26 4.1151e-08 1.0000e+00
69959.62 3.7528e-08 1.0000e+00
69991.15 3.6767e-08 1.0000e+00
69999.53 3.5766e-08 1.0000e+00
#TIME: 328.19
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 4.0065e-01 5.9935e-01
857.79 5.1429e-01 4.8571e-01
878.44 5.2789e-01 4.7211e-01
917.72 2.0131e-01 7.9869e-01
973.04 3.9728e-01 6.0272e-01
1034.98 5.1361e-01 4.8639e-01
1099.97 5.3156e-01 4.6844e-01
1169.04 5.0103e-01 4.9897e-01
1242.44 1.9481e-01 8.0519e-01
1320.45 5.0930e-01 4.9070e-01
1403.37 4.4086e-01 5.5914e-01
1491.49 4.4731e-01 5.5269e-01
1585.14 3.6576e-01 6.3424e-01
1684.67 3.8274e-01 6.1726e-01
1790.45 3.2672e-01 6.7328e-01
1902.87 2.6653e-01 7.3347e-01
2022.36 4.3212e-01 5.6788e-01
2149.34 3.2467e-01 6.7533e-01
2284.30 1.8000e-01 8.2000e-01
2427.74 8.1168e-02 9.1883e-01
2580.18 6.2586e-02 9.3741e-01
2742.19 2.9673e-02 9.7033e-01
2914.37 1.7920e-02 9.8208e-01
3097.37 7.9709e-03 9.9203e-01
3291.85 8.5437e-03 9.9146e-01
3498.55 1.7612e-02 9.8239e-01
3718.23 1.6746e-01 8.3254e-01
3951.70 4.6375e-01 5.3625e-01
4199.83 4.2111e-01 5.7889e-01
4463.54 4.0949e-01 5.9051e-01
4743.81 4.2214e-01 5.7786e-01
5041.68 4.3113e-01 5.6887e-01
5358.25 4.4705e-01 5.5295e-01
5694.70 4.3505e-01 5.6495e-01
6052.28 4.4398e-01 5.5602e-01
6432.31 4.4321e-01 5.5679e-01
6836.20 4.2686e-01 5.7314e-01
7265.45 4.3085e-01 5.6915e-01
7721.65 4.6720e-01 5.3280e-01
8206.56 4.8581e-01 5.1419e-01
8717.73 4.8875e-01 5.1125e-01
9214.74 5.2973e-01 4.7027e-01
9629.11 5.2634e-01 4.7366e-01
9954.11 5.6514e-01 4.3486e-01
10245.64 6.6695e-01 3.3305e-01
10541.49 5.5049e-01 4.4951e-01
10839.94 6.3188e-01 3.6812e-01
11119.11 6.8156e-01 3.1844e-01
11355.83 6.5021e-01 3.4979e-01
11539.81 7.5422e-01 2.4578e-01
11677.16 7.7293e-01 2.2707e-01
11784.05 6.7044e-01 3.2956e-01
11875.85 7.1800e-01 2.8200e-01
11963.37 7.8172e-01 2.1828e-01
12055.39 7.5502e-01 2.4498e-01
12170.41 6.5612e-01 3.4388e-01
12360.89 4.9631e-01 5.0369e-01
12670.46 2.6547e-01 7.3453e-01
13075.34 1.0514e-01 8.9486e-01
13530.52 1.0587e-01 8.9413e-01
14012.75 1.3238e-01 8.6762e-01
14508.81 1.0780e-01 8.9220e-01
15002.30 3.3716e-02 9.6628e-01
15475.29 3.2210e-02 9.6779e-01
15923.68 3.0944e-02 9.6906e-01
16355.64 2.2846e-02 9.7715e-01
16776.27 3.5025e-02 9.6498e-01
17183.14 4.7834e-02 9.5217e-01
17580.45 2.7264e-02 9.7274e-01
17990.34 1.5193e-02 9.8481e-01
18458.06 8.5543e-03 9.9145e-01
19084.69 5.8348e-03 9.9417e-01
19999.79 5.6763e-03 9.9432e-01
21193.46 2.7828e-03 9.9722e-01
22528.72 1.5160e-03 9.9848e-01
23943.32 7.5560e-04 9.9924e-01
25446.74 6.8854e-04 9.9931e-01
27044.57 5.0884e-04 9.9949e-01
28744.18 2.3871e-04 9.9976e-01
30520.16 1.1268e-04 9.9989e-01
32243.50 7.6825e-05 9.9992e-01
33773.01 5.6635e-05 9.9994e-01
35108.48 4.9205e-05 9.9995e-01
36326.30 3.0902e-05 9.9997e-01
37486.70 2.1765e-05 9.9998e-01
38628.25 1.2958e-05 9.9999e-01
39768.62 8.5370e-06 9.9999e-01
40915.31 6.7658e-06 9.9999e-01
42074.51 4.2213e-06 1.0000e+00
43252.44 3.4446e-06 1.0000e+00
44454.05 2.2989e-06 1.0000e+00
45683.04 1.2723e-06 1.0000e+00
46941.68 1.0025e-06 1.0000e+00
48230.81 6.9324e-07 1.0000e+00
49550.29 5.1313e-07 1.0000e+00
50899.37 3.9373e-07 1.0000e+00
52276.86 3.2075e-07 1.0000e+00
53681.16 2.7154e-07 1.0000e+00
55110.21 1.9500e-07 1.0000e+00
56561.17 1.3885e-07 1.0000e+00
58030.00 1.1788e-07 1.0000e+00
59510.42 1.1155e-07 1.0000e+00
60993.45 8.6167e-08 1.0000e+00
62466.44 7.5360e-08 1.0000e+00
63912.69 6.3759e-08 1.0000e+00
65311.62 4.3497e-08 1.0000e+00
66639.26 6.7687e-08 1.0000e+00
67870.77 4.9561e-08 1.0000e+00
68864.47 2.6305e-08 1.0000e+00
69459.55 3.1579e-08 1.0000e+00
69744.99 4.4889e-08 1.0000e+00
69888.26 4.2165e-08 1.0000e+00
69959.62 4.2501e-08 1.0000e+00
69991.15 4.1916e-08 1.0000e+00
69999.53 4.2031e-08 1.0000e+00
#TIME: 332.91
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 3.3016e-01 6.6984e-01
857.79 5.3954e-01 4.6046e-01
878.44 5.5428e-01 4.4572e-01
917.72 5.1689e-01 4.8311e-01
973.04 5.2318e-01 4.7682e-01
1034.98 3.8271e-01 6.1729e-01
1099.97 5.2853e-01 4.7147e-01
1169.04 4.5173e-01 5.4827e-01
1242.44 4.1350e-01 5.8650e-01
1320.45 4.6484e-01 5.3516e-01
1403.37 5.0163e-01 4.9837e-01
1491.49 5.3415e-01 4.6585e-01
1585.14 4.1406e-01 5.8594e-01
1684.67 4.9236e-01 5.0764e-01
1790.45 3.6264e-01 6.3736e-01
1902.87 4.3693e-01 5.6307e-01
2022.36 3.1658e-01 6.8342e-01
2149.34 2.1529e-01 7.8471e-01
2284.30 2.3838e-01 7.6162e-01
2427.74 1.1185e-01 8.8815e-01
2580.18 6.2227e-02 9.3777e-01
2742.19 3.8838e-02 9.6116e-01
2914.37 1.9382e-02 9.8062e-01
3097.37 9.2253e-03 9.9077e-01
3291.85 9.3607e-03 9.9064e-01
3498.55 1.8307e-02 9.8169e-01
3718.23 1.7786e-01 8.2214e-01
3951.70 4.7825e-01 5.2175e-01
4199.83 4.2224e-01 5.7776e-01
4463.54 3.8866e-01 6.1134e-01
4743.81 4.1155e-01 5.8845e-01
5041.68 4.3593e-01 5.6407e-01
5358.25 4.2493e-01 5.7507e-01
5694.70 4.5268e-01 5.4732e-01
6052.28 4.4486e-01 5.5514e-01
6432.31 4.6852e-01 5.3148e-01
6836.20 4.4813e-01 5.5187e-01
7265.45 4.4402e-01 5.5598e-01
7721.65 4.3383e-01 5.6617e-01
8206.56 4.7406e-01 5.2594e-01
8717.73 5.1658e-01 4.8342e-01
9214.74 5.5122e-01 4.4878e-01
9629.11 5.8580e-01 4.1420e-01
9954.11 6.1928e-01 3.8072e-01
10245.64 6.8694e-01 3.1306e-01
10541.49 6.8333e-01 3.1667e-01
10839.94 5.6547e-01 4.3453e-01
11119.11 6.9502e-01 3.0498e-01
11355.83 6.6334e-01 3.3666e-01
11539.81 7.3647e-01 2.6353e-01
11677.16 7.9060e-01 2.0940e-01
11784.05 7.6499e-01 2.3501e-01
11875.85 7.0461e-01 2.9539e-01
11963.37 7.5922e-01 2.4078e-01
12055.39 7.5893e-01 2.4107e-01
12170.41 7.4390e-01 2.5610e-01
12360.89 4.6021e-01 5.3979e-01
12670.46 2.6189e-01 7.3811e-01
13075.34 1.3958e-01 8.6042e-01
13530.52 2.5147e-01 7.4853e-01
14012.75 2.2303e-01 7.7697e-01
14508.81 5.2619e-02 9.4738e-01
15002.30 1.1209e-01 8.8791e-01
15475.29 8.2914e-02 9.1709e-01
15923.68 5.8745e-02 9.4126e-01
16355.64 3.0357e-02 9.6964e-01
16776.27 2.6223e-02 9.7378e-01
17183.14 1.6372e-02 9.8363e-01
17580.45 8.3155e-03 9.9168e-01
17990.34 7.4932e-03 9.9251e-01
18458.06 1.0151e-02 9.8985e-01
19084.69 9.7837e-03 9.9022e-01
19999.79 4.7867e-03 9.9521e-01
21193.46 3.4465e-03 9.9655e-01
22528.72 1.2191e-03 9.9878e-01
23943.32 8.4730e-04 9.9915e-01
25446.74 7.6520e-04 9.9923e-01
27044.57 4.3066e-04 9.9957e-01
28744.18 2.0779e-04 9.9979e-01
30520.16 1.5308e-04 9.9985e-01
32243.50 1.0466e-04 9.9990e-01
33773.01 6.0836e-05 9.9994e-01
35108.48 4.0456e-05 9.9996e-01
36326.30 3.0270e-05 9.9997e-01
37486.70 1.4274e-05 9.9999e-01
38628.25 1.4389e-05 9.9999e-01
39768.62 9.8018e-06 9.9999e-01
40915.31 6.1020e-06 9.9999e-01
42074.51 4.8634e-06 1.0000e+00
43252.44 3.8087e-06 1.0000e+00
44454.05 2.3481e-06 1.0000e+00
45683.04 1.6240e-06 1.0000e+00
46941.68 1.4951e-06 1.0000e+00
48230.81 9.1246e-07 1.0000e+00
49550.29 6.0450e-07 1.0000e+00
50899.37 3.5973e-07 1.0000e+00
52276.86 2.6958e-07 1.0000e+00
53681.16 2.4756e-07 1.0000e+00
55110.21 1.7346e-07 1.0000e+00
56561.17 1.3287e-07 1.0000e+00
58030.00 1.4783e-07 1.0000e+00
59510.42 1.1579e-07 1.0000e+00
60993.45 1.0111e-07 1.0000e+00
62466.44 1.0940e-07 1.0000e+00
63912.69 7.2619e-08 1.0000e+00
65311.62 5.1283e-08 1.0000e+00
66639.26 9.1373e-08 1.0000e+00
67870.77 6.7984e-08 1.0000e+00
68864.47 3.4156e-08 1.0000e+00
69459.55 3.6297e-08 1.0000e+00
69744.99 7.8320e-08 1.0000e+00
69888.26 7.4083e-08 1.0000e+00
69959.62 7.4236e-08 1.0000e+00
69991.15 7.6655e-08 1.0000e+00
69999.53 7.8911e-08 1.0000e+00
#TIME: 337.70
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 5.3517e-01 4.6483e-01
857.79 4.2375e-01 5.7625e-01
878.44 5.2711e-01 4.7289e-01
917.72 4.8265e-01 5.1735e-01
973.04 5.2617e-01 4.7383e-01
1034.98 2.9931e-01 7.0069e-01
1099.97 5.0178e-01 4.9822e-01
1169.04 5.6316e-01 4.3684e-01
1242.44 5.3654e-01 4.6346e-01
1320.45 5.6762e-01 4.3238e-01
1403.37 5.0335e-01 4.9665e-01
1491.49 5.6578e-01 4.3422e-01
1585.14 3.8557e-01 6.1443e-01
1684.67 4.8056e-01 5.1944e-01
1790.45 3.9401e-01 6.0599e-01
1902.87 4.2166e-01 5.7834e-01
2022.36 2.5866e-01 7.4134e-01
2149.34 2.2448e-01 7.7552e-01
2284.30 2.3326e-01 7.6674e-01
2427.74 1.0998e-01 8.9002e-01
2580.18 8.4221e-02 9.1578e-01
2742.19 5.0503e-02 9.4950e-01
2914.37 2.2719e-02 9.7728e-01
3097.37 8.8687e-03 9.9113e-01
3291.85 1.0096e-02 9.8990e-01
3498.55 1.8203e-02 9.8180e-01
3718.23 2.1597e-01 7.8403e-01
3951.70 4.8624e-01 5.1376e-01
4199.83 4.1739e-01 5.8261e-01
4463.54 4.1257e-01 5.8743e-01
4743.81 4.4247e-01 5.5753e-01
5041.68 4.3667e-01 5.6333e-01
5358.25 4.2886e-01 5.7114e-01
5694.70 4.3511e-01 5.6489e-01
6052.28 4.3766e-01 5.6234e-01
6432.31 4.4899e-01 5.5101e-01
6836.20 4.4060e-01 5.5940e-01
7265.45 4.7026e-01 5.2974e-01
7721.65 4.8285e-01 5.1715e-01
8206.56 4.8897e-01 5.1103e-01
8717.73 5.2724e-01 4.7276e-01
9214.74 5.9632e-01 4.0368e-01
9629.11 6.0746e-01 3.9254e-01
9954.11 5.5989e-01 4.4011e-01
10245.64 6.7008e-01 3.2992e-01
10541.49 6.2163e-01 3.7837e-01
10839.94 7.0444e-01 2.9556e-01
11119.11 7.1287e-01 2.8713e-01
11355.83 6.3136e-01 3.6864e-01
11539.81 7.8553e-01 2.1447e-01
11677.16 7.7424e-01 2.2576e-01
11784.05 8.1647e-01 1.8353e-01
11875.85 7.1450e-01 2.8550e-01
11963.37 7.5932e-01 2.4068e-01
12055.39 7.1923e-01 2.8077e-01
12170.41 7.4957e-01 2.5043e-01
12360.89 6.5085e-01 3.4915e-01
12670.46 2.6919e-01 7.3081e-01
13075.34 1.8800e-01 8.1200e-01
13530.52 1.8183e-01 8.1817e-01
14012.75 1.0002e-01 8.9998e-01
14508.81 7.2005e-02 9.2799e-01
15002.30 1.2222e-01 8.7778e-01
15475.29 4.2734e-02 9.5727e-01
15923.68 7.3186e-02 9.2681e-01
16355.64 2.5086e-02 9.7491e-01
16776.27 4.3058e-02 9.5694e-01
17183.14 5.3689e-02 9.4631e-01
17580.45 3.4043e-02 9.6596e-01
17990.34 1.8876e-02 9.8112e-01
18458.06 1.1233e-02 9.8877e-01
19084.69 7.5850e-03 9.9241e-01
19999.79 6.1025e-03 9.9390e-01
21193.46 3.7821e-03 9.9622e-01
22528.72 1.8883e-03 9.9811e-01
23943.32 9.7645e-04 9.9902e-01
25446.74 8.8286e-04 9.9912e-01
27044.57 5.7792e-04 9.9942e-01
28744.18 2.3562e-04 9.9976e-01
30520.16 1.6193e-04 9.9984e-01
32243.50 1.0867e-04 9.9989e-01
33773.01 8.0662e-05 9.9992e-01
35108.48 5.4867e-05 9.9995e-01
36326.30 3.3523e-05 9.9997e-01
37486.70 1.7062e-05 9.9998e-01
38628.25 1.1302e-05 9.9999e-01
39768.62 8.1462e-06 9.9999e-01
40915.31 4.9749e-06 1.0000e+00
42074.51 5.1824e-06 9.9999e-01
43252.44 4.0248e-06 1.0000e+00
44454.05 3.4421e-06 1.0000e+00
45683.04 1.9186e-06 1.0000e+00
46941.68 1.6652e-06 1.0000e+00
48230.81 1.0573e-06 1.0000e+00
49550.29 7.2188e-07 1.0000e+00
50899.37 4.9679e-07 1.0000e+00
52276.86 3.7104e-07 1.0000e+00
53681.16 2.2092e-07 1.0000e+00
55110.21 1.5664e-07 1.0000e+00
56561.17 1.3035e-07 1.0000e+00
58030.00 1.2029e-07 1.0000e+00
59510.42 1.2032e-07 1.0000e+00
60993.45 1.2042e-07 1.0000e+00
62466.44 1.0466e-07 1.0000e+00
63912.69 7.3855e-08 1.0000e+00
65311.62 5.6458e-08 1.0000e+00
66639.26 1.1854e-07 1.0000e+00
67870.77 7.7718e-08 1.0000e+00
68864.47 5.2215e-08 1.0000e+00
69459.55 4.4482e-08 1.0000e+00
69744.99 7.0839e-08 1.0000e+00
69888.26 7.9032e-08 1.0000e+00
69959.62 7.6710e-08 1.0000e+00
69991.15 7.5563e-08 1.0000e+00
69999.53 7.3400e-08 1.0000e+00
#TIME: 342.55
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 5.0646e-01 4.9354e-01
857.79 4.0623e-01 5.9377e-01
878.44 5.2310e-01 4.7690e-01
917.72 5.3730e-01 4.6270e-01
973.04 5.6754e-01 4.3246e-01
1034.98 5.0059e-01 4.9941e-01
1099.97 5.5874e-01 4.4126e-01
1169.04 2.9159e-01 7.0841e-01
1242.44 5.6179e-01 4.3821e-01
1320.45 3.0935e-01 6.9065e-01
1403.37 3.0691e-01 6.9309e-01
1491.49 5.5869e-01 4.4131e-01
1585.14 4.2397e-01 5.7603e-01
1684.67 4.4013e-01 5.5987e-01
1790.45 4.1352e-01 5.8648e-01
1902.87 4.0439e-01 5.9561e-01
2022.36 3.9031e-01 6.0969e-01
2149.34 3.3857e-01 6.6143e-01
2284.30 2.1711e-01 7.8289e-01
2427.74 1.5362e-01 8.4638e-01
2580.18 8.0952e-02 9.1905e-01
2742.19 5.8982e-02 9.4102e-01
2914.37 2.0600e-02 9.7940e-01
3097.37 1.0078e-02 9.8992e-01
3291.85 9.7614e-03 9.9024e-01
3498.55 1.6404e-02 9.8360e-01
3718.23 2.3767e-01 7.6233e-01
3951.70 4.8621e-01 5.1379e-01
4199.83 4.2223e-01 5.7777e-01
4463.54 4.3084e-01 5.6916e-01
4743.81 4.2857e-01 5.7143e-01
5041.68 4.5624e-01 5.4376e-01
5358.25 4.5270e-01 5.4730e-01
5694.70 4.3746e-01 5.6254e-01
6052.28 4.5868e-01 5.4132e-01
6432.31 4.6871e-01 5.3129e-01
6836.20 4.4867e-01 5.5133e-01
7265.45 4.4526e-01 5.5474e-01
7721.65 4.5426e-01 5.4574e-01
8206.56 4.9237e-01 5.0763e-01
8717.73 5.0674e-01 4.9326e-01
9214.74 5.5784e-01 4.4216e-01
9629.11 5.4687e-01 4.5313e-01
9954.11 6.3845e-01 3.6155e-01
10245.64 6.4056e-01 3.5944e-01
10541.49 6.1579e-01 3.8421e-01
10839.94 6.8265e-01 3.1735e-01
11119.11 6.7816e-01 3.2184e-01
11355.83 6.5669e-01 3.4331e-01
11539.81 7.3952e-01 2.6048e-01
11677.16 7.9610e-01 2.0390e-01
11784.05 7.9153e-01 2.0847e-01
11875.85 7.9073e-01 2.0927e-01
11963.37 7.9435e-01 2.0565e-01
12055.39 7.7427e-01 2.2573e-01
12170.41 6.5199e-01 3.4801e-01
12360.89 6.2634e-01 3.7366e-01
12670.46 2.4942e-01 7.5058e-01
13075.34 2.3335e-01 7.6665e-01
13530.52 3.3521e-01 6.6479e-01
14012.75 1.1902e-01 8.8098e-01
14508.81 6.1224e-02 9.3878e-01
15002.30 6.1761e-02 9.3824e-01
15475.29 9.6628e-02 9.0337e-01
15923.68 2.4291e-02 9.7571e-01
16355.64 4.5211e-02 9.5479e-01
16776.27 3.7099e-02 9.6290e-01
17183.14 2.5509e-02 9.7449e-01
17580.45 2.2257e-02 9.7774e-01
