#NTIMES: 200
#NSTAGES: 10
#TIMES[d]: 1.31352774879 1.34086478482 1.36877075709 1.39725750625 1.4263371194 1.45602193516 1.48632454897 1.51725781839 1.54883486857 1.58106909784 1.61397418335 1.6475640869 1.68185306088 1.71685565429 1.75258671891 1.78906141564 1.82629522088 1.86430393314 1.90310367972 1.94271092358 1.98314247027 2.02441547513 2.06654745052 2.10955627325 2.15346019222 2.19827783609 2.24402822123 2.29073075979 2.3384052679 2.38707197411 2.43675152798 2.48746500882 2.53923393462 2.59208027122 2.64602644162 2.70109533547 2.7573103188 2.81469524393 2.87327445961 2.9330728213 2.99411570179 3.0564290019 3.1200391615 3.18497317073 3.25125858145 3.31892351891 3.38799669372 3.458507414 3.53048559784 3.60396178597 3.67896715474 3.75553352933 3.83369339728 3.91347992225 3.99492695808 4.07806906321 4.16294151528 4.24958032614 4.33802225711 4.42830483457 4.52046636593 4.61454595581 4.71058352271 4.80861981588 4.90869643266 5.01085583611 5.11514137302 5.2215972923 5.33026876379 5.44120189738 5.55444376261 5.67004240861 5.78804688453 5.90850726031 6.03147464794 6.15700122315 6.28514024756 6.41594609124 6.54947425584 6.68578139809 6.82492535384 6.96696516263 7.11196109274 7.25997466672 7.41106868754 7.56530726521 7.72275584402 7.88348123025 8.04755162055 8.21503663089 8.38600732606 8.56053624988 8.73869745591 8.92056653893 9.10622066697 9.2957386141 9.48920079382 9.68668929318 9.88828790763 10.0940821766 10.3041594196 10.5186087737 10.7375212308 10.9609896768 11.1891089304 11.421975784 11.6596890442 11.902349574 12.1500603357 12.4029264342 12.661055162 12.9245560446 13.1935408868 13.4681238204 13.7484213523 14.0345524144 14.3266384136 14.6248032836 14.9291735374 15.2398783209 15.5570494679 15.8808215559 16.211331963 16.5487209267 16.8931316029 17.244710127 17.6036056756 17.9699705301 18.3439601411 18.7257331944 19.1154516784 19.5132809528 19.9193898187 20.3339505904 20.7571391682 21.1891351133 21.630121724 22.0802861133 22.5398192884 23.0089162317 23.4877759837 23.9766017271 24.4756008733 24.9849851505 25.5049706931 26.0357781339 26.5776326973 27.1307642952 27.6954076244 28.271802266 28.8601927875 29.4608288462 30.0739652952 30.6998622917 31.3387854071 31.9910057402 32.6568000314 33.3364507809 34.0302463683 34.7384811748 35.4614557083 36.1994767308 36.9528573888 37.7219173456 38.5069829176 39.3083872125 40.1264702705 40.9615792085 41.8140683681 42.6842994648 43.5726417426 44.4794721299 45.4051753997 46.3501443331 47.3147798855 48.299491357 49.3046965661 50.3308220268 51.3783031297 52.4475843269 53.53911932 54.6533712535 55.7908129104 56.9519269135 58.1372059297 59.3471528795 60.5822811498 61.8431148124 63.1301888459 64.4440493627 65.7852538411 67.1543713615 68.5519828478 69.9786813143 71.4350721169 72.9217732101 74.4394154093 75.9886426585 77.5701123031 79.1844953693
#
#TIME: 1.31352774879
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] v0 v1 v2 v3 v4 v5 v6 v7 v8 v9
4.4454e+04 2.2409e+03 4.0510e-01 1.2995e-06 1.0000e+00 1.0161e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 2.2542e+03 2.7091e-01 8.0587e-07 1.0000e+00 1.7833e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 2.2311e+03 1.8184e-01 5.3624e-07 1.0000e+00 2.7062e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 2.2048e+03 1.2305e-01 3.4161e-07 1.0000e+00 4.5451e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 2.1943e+03 8.1221e-02 3.4663e-07 1.0000e+00 2.7668e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 2.1650e+03 5.3774e-02 3.7896e-07 1.0000e+00 1.4422e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 2.1557e+03 3.5851e-02 3.6873e-07 1.0000e+00 9.6986e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 2.1348e+03 2.4052e-02 3.4027e-07 1.0000e+00 7.3475e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 2.1024e+03 1.6152e-02 3.5100e-07 1.0000e+00 4.3980e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 2.0836e+03 1.0856e-02 5.2832e-07 1.0000e+00 1.1802e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 2.0432e+03 7.3625e-03 8.1954e-07 1.0000e+00 2.9975e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 2.0121e+03 5.0433e-03 5.9618e-07 1.0000e+00 3.8506e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 2.0232e+03 3.4906e-03 4.8460e-07 1.0000e+00 3.9523e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 2.0192e+03 2.4491e-03 2.2234e-07 1.0000e+00 1.3900e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 2.0105e+03 1.7308e-03 2.5452e-07 1.0000e+00 7.0527e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 2.0054e+03 1.2489e-03 2.3933e-07 1.0000e+00 5.5649e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.9952e+03 9.2131e-04 2.5132e-07 1.0000e+00 3.5586e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.9931e+03 6.9953e-04 2.0569e-07 1.0000e+00 3.9951e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.9673e+03 5.4668e-04 2.2523e-07 1.0000e+00 2.4936e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.9466e+03 4.9003e-04 2.6206e-07 1.0000e+00 1.5966e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.9415e+03 4.6618e-04 2.4427e-07 1.0000e+00 1.7528e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.9417e+03 4.4988e-04 2.4200e-07 1.0000e+00 1.7176e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.9405e+03 4.4584e-04 2.8135e-07 1.0000e+00 1.2336e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.9366e+03 4.4107e-04 3.1345e-07 1.0000e+00 9.6822e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.9360e+03 1.7691e-04 1.2808e-07 1.0000e+00 2.3204e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 28.8601927875
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] v0 v1 v2 v3 v4 v5 v6 v7 v8 v9
4.2577e+02 1.3250e+04 6.8098e+07 5.9060e-23 8.3287e-12 1.2659e-03 9.9865e-01 8.0230e-05 1.2114e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.5779e+02 1.2369e+04 4.8227e+09 1.8070e-16 2.6533e-07 2.7287e-01 7.2713e-01 8.7233e-08 8.1376e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7843e+02 1.2289e+04 4.7765e+09 2.0967e-16 3.0289e-07 2.9553e-01 7.0447e-01 7.0555e-08 5.0991e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.1772e+02 1.2229e+04 4.7410e+09 2.3749e-16 3.3820e-07 3.1552e-01 6.8448e-01 5.8868e-08 3.4310e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.7304e+02 1.2184e+04 4.7075e+09 2.6405e-16 3.7152e-07 3.3346e-01 6.6654e-01 5.0199e-08 2.4252e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0350e+03 1.2145e+04 4.6844e+09 2.8782e-16 4.0077e-07 3.4843e-01 6.5157e-01 4.4070e-08 1.8294e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1000e+03 1.2114e+04 4.6620e+09 3.0845e-16 4.2606e-07 3.6097e-01 6.3903e-01 3.9549e-08 1.4480e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1690e+03 1.2063e+04 4.6200e+09 3.4675e-16 4.7265e-07 3.8310e-01 6.1690e-01 3.2730e-08 9.6349e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2425e+03 1.2010e+04 4.6223e+09 3.9476e-16 5.2681e-07 4.0619e-01 5.9381e-01 2.7071e-08 6.4527e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3205e+03 1.1961e+04 4.7559e+09 5.0658e-16 6.3817e-07 4.4616e-01 5.5384e-01 1.9847e-08 3.4211e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4033e+03 1.1887e+04 4.9318e+09 6.7072e-16 7.8890e-07 4.9247e-01 5.0753e-01 1.3861e-08 1.6601e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4915e+03 1.1807e+04 5.0502e+09 8.9241e-16 9.8440e-07 5.4507e-01 4.5493e-01 9.0415e-09 7.0196e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5852e+03 1.1733e+04 5.0776e+09 1.1454e-15 1.2024e-06 5.9630e-01 4.0369e-01 5.7916e-09 2.8616e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6847e+03 1.1637e+04 5.0629e+09 1.5115e-15 1.5048e-06 6.5577e-01 3.4423e-01 3.3051e-09 9.3225e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7904e+03 1.1545e+04 4.9921e+09 1.9438e-15 1.8501e-06 7.1130e-01 2.8870e-01 1.8352e-09 2.8984e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9028e+03 1.1440e+04 4.8373e+09 2.4358e-15 2.2416e-06 7.6293e-01 2.3707e-01 9.7261e-10 8.2425e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0223e+03 1.1321e+04 4.7378e+09 3.2159e-15 2.8026e-06 8.1633e-01 1.8367e-01 4.4815e-10 1.8265e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1493e+03 1.1195e+04 4.6344e+09 4.4023e-15 3.5871e-06 8.6712e-01 1.3287e-01 1.7500e-10 2.9950e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2843e+03 1.1055e+04 4.5617e+09 6.4025e-15 4.7629e-06 9.1244e-01 8.7554e-02 5.4731e-11 3.2958e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4277e+03 1.0882e+04 4.4599e+09 9.6479e-15 6.4709e-06 9.4732e-01 5.2675e-02 1.3778e-11 2.4429e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5802e+03 1.0685e+04 4.3236e+09 1.5297e-14 9.0999e-06 9.7164e-01 2.8351e-02 2.6414e-12 1.0980e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7422e+03 1.0458e+04 4.1217e+09 2.5251e-14 1.3194e-05 9.8627e-01 1.3716e-02 3.8741e-13 2.9962e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9144e+03 1.0176e+04 3.8454e+09 4.4717e-14 2.0187e-05 9.9425e-01 5.7324e-03 3.8911e-14 4.0167e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0973e+03 9.8668e+03 3.4619e+09 8.3626e-14 3.2420e-05 9.9789e-01 2.0782e-03 2.6727e-15 2.6067e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2918e+03 9.5516e+03 2.8332e+09 1.3497e-13 4.8637e-05 9.9917e-01 7.7958e-04 1.9039e-16 1.6951e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4986e+03 9.2667e+03 2.4874e+09 2.4316e-13 7.6493e-05 9.9964e-01 2.8423e-04 1.3134e-17 1.0918e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7182e+03 8.9340e+03 2.7025e+09 8.0560e-13 1.6843e-04 9.9977e-01 6.5643e-05 3.1603e-19 1.1631e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9517e+03 8.5319e+03 2.7240e+09 3.1181e-12 4.2280e-04 9.9957e-01 1.0887e-05 3.1037e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 8.2071e+03 1.6911e+09 3.9595e-12 5.9060e-04 9.9941e-01 3.5719e-06 1.3354e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 7.9957e+03 1.2763e+09 5.0773e-12 7.7318e-04 9.9923e-01 1.6045e-06 1.4445e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 7.8056e+03 1.1927e+09 9.8999e-12 1.2453e-03 9.9875e-01 5.8856e-07 1.0488e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 7.5866e+03 1.1442e+09 2.1632e-11 2.1446e-03 9.9786e-01 1.9379e-07 5.8554e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 7.3227e+03 1.0740e+09 5.8016e-11 4.2702e-03 9.9573e-01 4.6762e-08 1.4515e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 7.0514e+03 9.7562e+08 1.8319e-10 9.5837e-03 9.9042e-01 8.5472e-09 1.7335e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 6.7013e+03 8.4828e+08 7.4373e-10 2.5752e-02 9.7425e-01 1.0148e-09 6.7523e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 6.3112e+03 6.6354e+08 4.0449e-09 8.5962e-02 9.1404e-01 6.1470e-11 4.6975e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 5.9616e+03 5.2160e+08 2.5248e-08 2.9450e-01 7.0550e-01 1.9837e-12 8.7847e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 5.5975e+03 4.5659e+08 1.2094e-07 6.8180e-01 3.1820e-01 3.1079e-14 6.3199e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 5.1694e+03 4.1661e+08 5.0279e-07 9.5656e-01 4.3437e-02 3.8783e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 4.8150e+03 3.7385e+08 1.7746e-06 9.9672e-01 3.2793e-03 1.4629e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 4.5154e+03 3.1259e+08 5.0899e-06 9.9968e-01 3.1203e-04 1.1019e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 4.2885e+03 2.5919e+08 1.1645e-05 9.9994e-01 4.6325e-05 3.1089e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 4.1338e+03 2.1111e+08 2.0313e-05 9.9997e-01 1.1778e-05 4.2816e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 4.0163e+03 1.6615e+08 3.0490e-05 9.9997e-01 3.9315e-06 1.2831e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 3.9232e+03 1.2617e+08 3.7408e-05 9.9996e-01 1.9153e-06 1.1460e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 3.8451e+03 9.6422e+07 4.3310e-05 9.9996e-01 1.0588e-06 1.5011e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 3.7789e+03 8.0881e+07 5.5758e-05 9.9994e-01 5.1870e-07 1.5024e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 3.7158e+03 7.2213e+07 6.8880e-05 9.9993e-01 2.9594e-07 2.5188e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 3.6761e+03 7.2760e+07 8.9268e-05 9.9991e-01 1.7405e-07 5.2071e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 3.6336e+03 8.6166e+07 1.3538e-04 9.9986e-01 8.7866e-08 7.9996e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 3.5938e+03 9.7001e+07 2.0512e-04 9.9979e-01 4.2066e-08 9.9807e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 3.5556e+03 9.9632e+07 2.7480e-04 9.9973e-01 2.3552e-08 1.8152e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 3.5125e+03 9.5109e+07 3.3707e-04 9.9966e-01 1.4635e-08 4.1919e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 3.4733e+03 8.2987e+07 3.8822e-04 9.9961e-01 9.4053e-09 9.7961e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 3.4446e+03 6.1584e+07 3.3939e-04 9.9966e-01 9.0092e-09 6.4223e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 3.4171e+03 4.7732e+07 3.1159e-04 9.9969e-01 8.1668e-09 3.7276e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 3.3786e+03 3.6135e+07 3.1170e-04 9.9969e-01 6.0329e-09 1.1476e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 3.3246e+03 2.4534e+07 3.1803e-04 9.9968e-01 3.7981e-09 1.9692e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 3.2500e+03 1.6643e+07 3.7673e-04 9.9962e-01 1.7476e-09 1.3241e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 3.1813e+03 1.1571e+07 4.5787e-04 9.9954e-01 7.8197e-10 8.3896e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 3.1279e+03 8.0938e+06 5.0461e-04 9.9950e-01 4.3185e-10 1.0019e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 3.0969e+03 5.7458e+06 5.0892e-04 9.9949e-01 2.9170e-10 2.2141e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 3.0743e+03 4.3369e+06 4.7445e-04 9.9953e-01 2.4837e-10 1.0370e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 3.0511e+03 3.3806e+06 4.2797e-04 9.9957e-01 2.3471e-10 6.8664e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 3.0370e+03 2.4331e+06 3.8449e-04 9.9962e-01 2.0495e-10 3.3631e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 3.0045e+03 1.6924e+06 3.2793e-04 9.9967e-01 1.9221e-10 1.9618e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 2.9813e+03 1.2417e+06 2.8136e-04 9.9972e-01 1.8873e-10 1.4013e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 2.9693e+03 9.0120e+05 2.8300e-04 9.9972e-01 1.3117e-10 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 2.9306e+03 6.0791e+05 2.4111e-04 9.9976e-01 1.1915e-10 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 2.9045e+03 3.6904e+05 2.2674e-04 9.9977e-01 7.8322e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 2.8637e+03 2.1918e+05 1.9951e-04 9.9980e-01 5.7769e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 2.8213e+03 1.1488e+05 1.8354e-04 9.9982e-01 3.3788e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 2.7452e+03 3.6751e+04 1.1364e-04 9.9989e-01 2.6343e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 2.6550e+03 8.2316e+03 4.9555e-05 9.9995e-01 2.8937e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 2.6364e+03 2.4902e+03 2.9293e-05 9.9997e-01 2.3324e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 2.5858e+03 9.4118e+02 1.5593e-05 9.9998e-01 2.9981e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 2.5334e+03 4.6726e+02 1.9152e-05 9.9998e-01 8.9339e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 2.4694e+03 2.3663e+02 1.5005e-05 9.9998e-01 7.0207e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 2.4015e+03 1.0502e+02 1.7901e-05 9.9998e-01 1.9579e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 2.3765e+03 5.0258e+01 2.3382e-05 9.9998e-01 4.8923e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 2.3067e+03 3.1060e+01 2.5585e-05 9.9997e-01 2.3621e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 2.3251e+03 2.1191e+01 2.4648e-05 9.9998e-01 1.6673e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 2.2976e+03 1.3304e+01 2.2990e-05 9.9998e-01 1.1480e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 2.3413e+03 8.0559e+00 1.3895e-05 9.9999e-01 1.9035e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 2.2753e+03 4.8472e+00 1.2080e-05 9.9999e-01 1.4504e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 2.2431e+03 3.0902e+00 4.9503e-06 1.0000e+00 5.8041e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 2.2314e+03 1.9917e+00 5.3166e-06 9.9999e-01 3.0513e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 2.2288e+03 1.3065e+00 3.6813e-06 1.0000e+00 4.1478e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 2.2227e+03 8.6185e-01 2.7180e-06 1.0000e+00 4.9521e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 2.2636e+03 5.8748e-01 7.1978e-07 1.0000e+00 5.3876e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 2.2122e+03 3.8152e-01 1.1594e-06 1.0000e+00 1.2101e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 2.2241e+03 2.5661e-01 6.2950e-07 1.0000e+00 2.8328e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 2.2170e+03 1.7003e-01 6.0619e-07 1.0000e+00 1.9353e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 2.1902e+03 1.1271e-01 6.2118e-07 1.0000e+00 1.1592e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
