#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
6.4323e+03 2.4600e-13 6.2638e-05 7.6885e-01 2.3109e-01 1.7055e-39 0.0000e+00 0.0000e+00
6.8362e+03 1.2679e-12 2.6325e-04 9.5578e-01 4.3952e-02 1.1491e-43 0.0000e+00 0.0000e+00
7.2654e+03 5.8314e-12 9.5721e-04 9.9237e-01 6.6763e-03 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 3.0673e-11 3.8425e-03 9.9536e-01 7.9481e-04 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 2.2087e-10 1.9547e-02 9.8039e-01 6.2873e-05 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 2.2431e-09 1.2428e-01 8.7572e-01 2.7942e-06 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 2.0848e-08 6.0758e-01 3.9242e-01 3.3234e-08 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 6.1009e-08 9.5078e-01 4.9225e-02 8.5047e-11 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 1.1740e-07 9.9565e-01 4.3479e-03 1.6275e-13 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 2.2211e-07 9.9962e-01 3.7817e-04 3.2416e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 3.6326e-07 9.9995e-01 4.7023e-05 1.5475e-18 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 6.0242e-07 9.9999e-01 6.2325e-06 8.8668e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 9.4133e-07 1.0000e+00 1.1538e-06 1.2122e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 1.4448e-06 1.0000e+00 2.9801e-07 4.0699e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 2.4263e-06 1.0000e+00 8.3672e-08 1.8357e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 3.7099e-06 1.0000e+00 2.8977e-08 1.3726e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 5.2942e-06 9.9999e-01 1.0330e-08 1.0555e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 6.5131e-06 9.9999e-01 5.0289e-09 1.7080e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 8.1889e-06 9.9999e-01 1.8963e-09 1.3934e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 7.5872e-06 9.9999e-01 1.2755e-09 4.4329e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 7.6117e-06 9.9999e-01 7.3714e-10 9.8656e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 7.5337e-06 9.9999e-01 4.2847e-10 2.2078e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 7.0896e-06 9.9999e-01 2.3174e-10 3.9034e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 7.2964e-06 9.9999e-01 9.6500e-11 3.5983e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 8.4102e-06 9.9999e-01 3.0030e-11 1.6216e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 8.7229e-06 9.9999e-01 1.2985e-11 1.6664e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 8.9304e-06 9.9999e-01 5.9681e-12 2.0052e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.0432e-05 9.9999e-01 2.0635e-12 1.2179e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.1406e-05 9.9999e-01 9.3392e-13 1.4750e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.1539e-05 9.9999e-01 4.5917e-13 2.1159e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.1963e-05 9.9999e-01 1.9510e-13 2.0700e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.1217e-05 9.9999e-01 1.2575e-13 5.9016e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.1166e-05 9.9999e-01 6.7442e-14 1.0619e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 9.8588e-06 9.9999e-01 4.4179e-14 3.0254e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 8.7368e-06 9.9999e-01 2.3394e-14 4.8205e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 8.3824e-06 9.9999e-01 9.1922e-15 3.6434e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 8.2281e-06 9.9999e-01 2.6214e-15 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 6.8351e-06 9.9999e-01 4.4723e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 3.5679e-06 1.0000e+00 1.5673e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.7178e-06 1.0000e+00 1.4019e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 9.4162e-07 1.0000e+00 1.3616e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 8.1229e-07 1.0000e+00 5.0185e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 7.5810e-07 1.0000e+00 1.4124e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 8.4903e-07 1.0000e+00 1.7619e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.1506e-06 1.0000e+00 1.5044e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 2.2142e-06 1.0000e+00 7.3172e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 2.1366e-06 1.0000e+00 3.7212e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 2.1353e-06 1.0000e+00 1.4230e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 2.2569e-06 1.0000e+00 4.0931e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.4802e-06 1.0000e+00 5.4151e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 9.8735e-07 1.0000e+00 7.3672e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 7.4733e-07 1.0000e+00 7.1320e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 5.6992e-07 1.0000e+00 6.8869e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 2.6915e-07 1.0000e+00 2.9585e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.8993e-07 1.0000e+00 3.6978e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.9604e-08 1.0000e+00 3.4257e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 2.2678e-07 1.0000e+00 3.9583e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.1992e-07 1.0000e+00 1.2193e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.2361e-07 1.0000e+00 4.8132e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.0842e-07 1.0000e+00 3.1275e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.0575e-07 1.0000e+00 1.4753e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 6.3347e-08 1.0000e+00 3.1231e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.2545e-07 1.0000e+00 1.6833e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 5.2192e-08 1.0000e+00 1.1098e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 5.2209e-08 1.0000e+00 4.9647e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 6.3194e-08 1.0000e+00 1.2513e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 8.5774e-08 1.0000e+00 2.2338e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 6.1897e-08 1.0000e+00 2.8551e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 5.9058e-08 1.0000e+00 1.5715e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.1858e-07 1.0000e+00 8.9099e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.1171e-07 1.0000e+00 5.4603e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 9.4983e-08 1.0000e+00 4.8284e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 4.7875e-08 1.0000e+00 2.2780e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 3.8802e-08 1.0000e+00 2.6226e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 3.7950e-08 1.0000e+00 2.2451e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 4.3208e-08 1.0000e+00 1.3569e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 3.7091e-08 1.0000e+00 2.0184e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 3.9835e-08 1.0000e+00 1.5924e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 3.8669e-08 1.0000e+00 1.7084e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.5132e-08 1.0000e+00 4.6194e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 13.4681
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
4.2577e+02 2.1901e-25 4.8517e-15 1.8460e-06 1.0000e+00 3.6105e-17 1.9324e-42 0.0000e+00
8.5779e+02 3.9704e-20 1.2195e-11 8.2975e-05 9.9992e-01 4.6847e-18 6.3058e-44 0.0000e+00
8.7843e+02 2.3914e-20 7.7277e-12 6.2539e-05 9.9994e-01 1.4894e-17 8.7301e-43 0.0000e+00
9.1772e+02 1.5167e-20 5.1243e-12 4.8419e-05 9.9995e-01 4.2887e-17 9.7376e-42 0.0000e+00
9.7304e+02 9.5299e-21 3.3674e-12 3.7230e-05 9.9996e-01 1.2826e-16 1.1851e-40 0.0000e+00
1.0350e+03 5.8855e-21 2.1740e-12 2.8255e-05 9.9997e-01 4.1226e-16 1.7026e-39 0.0000e+00
1.1000e+03 3.6221e-21 1.3979e-12 2.1352e-05 9.9998e-01 1.3678e-15 2.6329e-38 0.0000e+00
1.1690e+03 2.1096e-21 8.5527e-13 1.5605e-05 9.9998e-01 5.2958e-15 5.7969e-37 0.0000e+00
1.2425e+03 1.2206e-21 5.1779e-13 1.1280e-05 9.9999e-01 2.2322e-14 1.5544e-35 0.0000e+00
1.3205e+03 7.4418e-22 3.2361e-13 8.2443e-06 9.9999e-01 9.8523e-14 4.6673e-34 0.0000e+00
1.4033e+03 4.3846e-22 1.9699e-13 5.9114e-06 9.9999e-01 4.7530e-13 1.7175e-32 0.0000e+00
1.4915e+03 2.4268e-22 1.1572e-13 4.1596e-06 1.0000e+00 2.3226e-12 6.4685e-31 0.0000e+00
1.5852e+03 1.2485e-22 6.5297e-14 2.8694e-06 1.0000e+00 1.1295e-11 2.3903e-29 0.0000e+00
1.6847e+03 6.6911e-23 3.8636e-14 2.0448e-06 1.0000e+00 4.6120e-11 5.9067e-28 0.0000e+00
1.7904e+03 3.6009e-23 2.3229e-14 1.4766e-06 1.0000e+00 1.7051e-10 1.1589e-26 0.0000e+00
1.9028e+03 1.9139e-23 1.4013e-14 1.0733e-06 1.0000e+00 5.7827e-10 1.8578e-25 0.0000e+00
2.0223e+03 1.1217e-23 9.1474e-15 8.1779e-07 1.0000e+00 1.6728e-09 2.0788e-24 0.0000e+00
2.1493e+03 7.0726e-24 6.3547e-15 6.4855e-07 1.0000e+00 4.1008e-09 1.5947e-23 1.4013e-45
2.2843e+03 5.0449e-24 4.8695e-15 5.4691e-07 1.0000e+00 7.9901e-09 7.2648e-23 2.5223e-44
2.4277e+03 4.0944e-24 4.1506e-15 4.9528e-07 1.0000e+00 1.1390e-08 1.6215e-22 9.5288e-44
2.5802e+03 4.0458e-24 4.1519e-15 4.9922e-07 1.0000e+00 1.0195e-08 1.2507e-22 6.0256e-44
2.7422e+03 5.1221e-24 5.0928e-15 5.7734e-07 1.0000e+00 4.9646e-09 2.4024e-23 4.2039e-45
2.9144e+03 8.5701e-24 7.8919e-15 7.8031e-07 1.0000e+00 1.2211e-09 9.6982e-25 0.0000e+00
3.0973e+03 1.8165e-23 1.5148e-14 1.2186e-06 1.0000e+00 1.5323e-10 8.3840e-27 0.0000e+00
3.2918e+03 3.5613e-23 2.9025e-14 1.9463e-06 1.0000e+00 1.3061e-11 2.9223e-29 0.0000e+00
3.4986e+03 9.1506e-23 6.9467e-14 3.5152e-06 1.0000e+00 7.8358e-13 4.6337e-32 0.0000e+00
3.7182e+03 8.7161e-22 4.7333e-13 1.1595e-05 9.9999e-01 7.2626e-15 1.0978e-36 0.0000e+00
3.9517e+03 1.4986e-20 5.8916e-12 5.5638e-05 9.9994e-01 1.2418e-17 5.4370e-43 0.0000e+00
4.1999e+03 4.9087e-20 2.4429e-11 1.4996e-04 9.9985e-01 4.8391e-20 0.0000e+00 0.0000e+00
4.4636e+03 1.3223e-19 7.4386e-11 3.1637e-04 9.9968e-01 9.7153e-22 0.0000e+00 0.0000e+00
4.7438e+03 5.7786e-19 3.0246e-10 7.5606e-04 9.9924e-01 2.2889e-23 0.0000e+00 0.0000e+00
5.0416e+03 5.1781e-18 2.3675e-09 2.6725e-03 9.9733e-01 1.1480e-25 0.0000e+00 0.0000e+00
5.3582e+03 7.3109e-17 2.9611e-08 1.2600e-02 9.8740e-01 1.4493e-28 0.0000e+00 0.0000e+00
5.6947e+03 1.5657e-15 5.7919e-07 7.6941e-02 9.2306e-01 3.7223e-32 0.0000e+00 0.0000e+00
6.0522e+03 2.9593e-14 9.4862e-06 3.6751e-01 6.3248e-01 6.1099e-36 0.0000e+00 0.0000e+00
6.4323e+03 2.7044e-13 7.0845e-05 7.9654e-01 2.0339e-01 6.3934e-40 0.0000e+00 0.0000e+00
6.8362e+03 1.3174e-12 2.8243e-04 9.6086e-01 3.8859e-02 4.9045e-44 0.0000e+00 0.0000e+00
7.2654e+03 6.0376e-12 1.0222e-03 9.9310e-01 5.8768e-03 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 3.1575e-11 4.0805e-03 9.9522e-01 7.0358e-04 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 2.3252e-10 2.1062e-02 9.7888e-01 5.4328e-05 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 2.3375e-09 1.3230e-01 8.6769e-01 2.4135e-06 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 2.1174e-08 6.2769e-01 3.7231e-01 2.6912e-08 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 6.0292e-08 9.5504e-01 4.4963e-02 6.5155e-11 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 1.1627e-07 9.9608e-01 3.9215e-03 1.2176e-13 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 2.1491e-07 9.9963e-01 3.6870e-04 2.9518e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 3.4988e-07 9.9995e-01 4.6615e-05 1.4698e-18 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 5.7862e-07 9.9999e-01 6.2345e-06 8.6135e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 9.1007e-07 1.0000e+00 1.1290e-06 1.1137e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 1.4113e-06 1.0000e+00 2.8237e-07 3.4499e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 2.4000e-06 1.0000e+00 7.6301e-08 1.4139e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 3.6366e-06 1.0000e+00 2.7177e-08 1.1342e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 4.7805e-06 1.0000e+00 1.2509e-08 1.6539e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 6.3314e-06 9.9999e-01 4.8414e-09 1.5068e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 7.0931e-06 9.9999e-01 2.6239e-09 3.0532e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 6.9622e-06 9.9999e-01 1.4724e-09 6.1665e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 6.8716e-06 9.9999e-01 8.9600e-10 1.5620e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 7.3330e-06 9.9999e-01 4.1084e-10 1.9280e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 7.1743e-06 9.9999e-01 1.9667e-10 2.5100e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 7.2292e-06 9.9999e-01 8.7541e-11 2.7347e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 7.4429e-06 9.9999e-01 3.8636e-11 2.9573e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 7.9198e-06 9.9999e-01 1.5412e-11 2.4821e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 8.6948e-06 9.9999e-01 5.7159e-12 1.7456e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.0115e-05 9.9999e-01 2.0010e-12 1.0938e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.0908e-05 9.9999e-01 9.4450e-13 1.4715e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.0890e-05 9.9999e-01 4.8357e-13 2.3360e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.0687e-05 9.9999e-01 2.4289e-13 3.4737e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 9.8639e-06 9.9999e-01 1.6441e-13 1.1198e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0578e-05 9.9999e-01 7.0222e-14 1.1395e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.0043e-05 9.9999e-01 3.6801e-14 1.8567e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 9.2045e-06 9.9999e-01 1.7550e-14 2.2701e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 8.3675e-06 9.9999e-01 8.1441e-15 2.5223e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 9.7631e-06 9.9999e-01 1.3593e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 7.0590e-06 9.9999e-01 3.5633e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 3.0904e-06 1.0000e+00 2.1789e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.4390e-06 1.0000e+00 2.2464e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 6.7556e-07 1.0000e+00 4.2968e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 6.1260e-07 1.0000e+00 1.2399e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 4.6197e-07 1.0000e+00 7.2886e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 5.2197e-07 1.0000e+00 7.5705e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.1195e-06 1.0000e+00 1.4422e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.1969e-06 1.0000e+00 4.3992e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 2.0335e-06 1.0000e+00 3.8266e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.4111e-06 1.0000e+00 4.6031e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 6.3401e-07 1.0000e+00 1.9135e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 9.3156e-07 1.0000e+00 2.0312e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 5.3205e-07 1.0000e+00 4.4269e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 9.3951e-07 1.0000e+00 3.0731e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 6.0971e-07 1.0000e+00 4.9170e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 6.1718e-07 1.0000e+00 1.9963e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 5.2005e-07 1.0000e+00 1.4467e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 7.8744e-08 1.0000e+00 2.1479e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 2.0156e-07 1.0000e+00 5.0136e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.6994e-07 1.0000e+00 3.6678e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.2851e-07 1.0000e+00 3.7607e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.2629e-07 1.0000e+00 1.7221e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 9.3689e-08 1.0000e+00 1.8857e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 5.4503e-08 1.0000e+00 4.3689e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 5.9677e-08 1.0000e+00 1.4577e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 3.5540e-08 1.0000e+00 3.1884e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 8.6645e-08 1.0000e+00 9.2077e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 6.2054e-08 1.0000e+00 1.1652e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.0653e-07 1.0000e+00 1.0066e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 7.3834e-08 1.0000e+00 1.4600e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.3859e-07 1.0000e+00 9.8436e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 7.1727e-08 1.0000e+00 3.7306e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 4.1300e-08 1.0000e+00 1.0442e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 5.8561e-08 1.0000e+00 1.9037e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 6.2385e-08 1.0000e+00 8.8480e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 6.6233e-08 1.0000e+00 4.4227e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 5.9816e-08 1.0000e+00 4.8465e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 8.0697e-08 1.0000e+00 1.7227e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 7.6167e-08 1.0000e+00 1.9156e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 9.2566e-08 1.0000e+00 1.0244e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 8.9509e-08 1.0000e+00 1.1138e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 3.5656e-08 1.0000e+00 2.9082e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 13.7484
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
4.2577e+02 1.7598e-25 4.1431e-15 1.6968e-06 1.0000e+00 4.2840e-17 2.8096e-42 0.0000e+00
8.5779e+02 3.4632e-20 1.1253e-11 8.0100e-05 9.9992e-01 4.4844e-18 5.6052e-44 0.0000e+00
8.7843e+02 2.0364e-20 6.9768e-12 5.9559e-05 9.9994e-01 1.5079e-17 8.8282e-43 0.0000e+00
9.1772e+02 1.3092e-20 4.6822e-12 4.6456e-05 9.9995e-01 4.2140e-17 9.1981e-42 0.0000e+00
9.7304e+02 8.4324e-21 3.1458e-12 3.6220e-05 9.9996e-01 1.1896e-16 9.8143e-41 0.0000e+00
