#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] s0 s1 s2 s3 s4 
3909.64 2.66e-04 1.00e+00 1.18e-14 5.76e-33 1.35e-37 
4148.46 1.88e-04 1.00e+00 3.58e-15 1.91e-33 1.08e-37 
4401.86 6.65e-04 9.99e-01 9.99e-14 1.83e-31 7.92e-34 
4670.75 6.84e-04 9.99e-01 3.02e-16 4.11e-34 9.60e-38 
4956.05 6.36e-04 9.99e-01 5.57e-14 6.87e-31 3.39e-35 
5258.79 1.46e-03 9.99e-01 3.52e-17 1.18e-33 2.07e-37 
5580.02 4.19e-04 1.00e+00 2.67e-17 3.31e-33 3.26e-37 
5920.87 4.35e-04 1.00e+00 1.20e-17 5.63e-33 4.88e-37 
6282.54 1.11e-03 9.99e-01 6.16e-18 8.49e-33 6.37e-37 
6666.30 5.76e-04 9.99e-01 8.82e-18 1.48e-32 6.79e-37 
7073.50 2.91e-03 9.97e-01 3.15e-18 1.13e-32 6.34e-37 
7505.58 2.58e-03 9.97e-01 2.99e-18 5.89e-33 5.69e-37 
7964.05 1.39e-02 9.86e-01 1.29e-18 3.10e-33 4.83e-37 
8450.53 1.25e-01 8.75e-01 4.72e-19 9.38e-36 3.88e-37 
8966.72 1.33e-01 8.67e-01 3.34e-19 6.57e-34 3.21e-37 
9514.44 3.63e-01 6.37e-01 5.86e-20 1.44e-34 2.82e-37 
10095.62 8.38e-01 1.62e-01 7.28e-21 5.53e-36 2.58e-37 
10712.30 6.84e-01 3.16e-01 8.74e-21 1.15e-35 2.60e-37 
11366.65 8.54e-01 1.46e-01 3.03e-21 3.12e-36 2.99e-37 
12061.10 7.81e-01 2.19e-01 4.15e-21 4.41e-36 3.94e-37 
12793.43 9.50e-01 5.05e-02 8.03e-22 1.24e-36 5.25e-37 
13528.61 4.46e-01 5.54e-01 9.51e-21 7.89e-35 6.97e-37 
14194.74 9.16e-01 8.35e-02 2.21e-21 5.63e-35 9.52e-37 
14757.77 9.15e-01 8.52e-02 2.11e-21 1.24e-35 1.30e-36 
15240.48 8.16e-02 9.18e-01 6.48e-20 1.33e-34 1.50e-36 
15646.99 1.43e-01 8.57e-01 3.11e-20 4.16e-35 1.55e-36 
15960.30 9.51e-01 4.92e-02 9.39e-22 3.44e-36 1.46e-36 
16187.41 3.53e-02 9.65e-01 1.20e-19 2.88e-35 1.73e-36 
16354.17 9.50e-01 5.03e-02 2.98e-21 5.01e-36 2.13e-36 
16484.18 7.96e-01 2.04e-01 2.95e-20 4.20e-33 2.73e-36 
16593.12 3.51e-04 1.00e+00 1.37e-17 6.35e-33 3.55e-36 
16691.99 8.32e-01 1.68e-01 1.45e-20 1.03e-35 4.37e-36 
16788.59 8.64e-01 1.36e-01 3.98e-20 7.01e-35 5.13e-36 
16888.37 1.55e-02 9.84e-01 3.27e-19 1.11e-32 5.94e-36 
16998.79 8.24e-01 1.76e-01 8.12e-20 1.63e-35 6.93e-36 
17146.37 7.67e-05 1.00e+00 6.23e-17 1.27e-31 8.18e-36 
17415.23 5.47e-01 4.53e-01 9.15e-20 2.42e-35 1.03e-35 
17888.12 3.58e-01 6.42e-01 8.41e-19 3.38e-35 1.44e-35 
18532.37 2.48e-05 1.00e+00 2.08e-16 7.56e-32 1.83e-35 
19260.76 3.81e-05 1.00e+00 5.03e-14 6.67e-30 4.98e-35 
20034.10 1.52e-05 1.00e+00 3.84e-16 8.82e-31 3.26e-35 
20838.00 8.89e-05 1.00e+00 7.83e-17 2.09e-33 4.54e-35 
21647.97 4.89e-05 1.00e+00 4.95e-13 3.35e-30 6.08e-35 
22447.94 6.58e-05 1.00e+00 1.06e-16 1.74e-30 8.99e-35 
23245.88 5.09e-01 4.91e-01 9.58e-20 3.35e-34 1.42e-34 
24052.47 4.56e-01 5.44e-01 2.06e-19 5.42e-34 2.30e-34 
24867.72 3.15e-01 6.85e-01 4.85e-18 8.56e-31 3.78e-34 
25698.86 1.24e-01 8.76e-01 2.45e-17 8.35e-30 6.46e-34 
26587.16 1.45e-01 8.55e-01 2.04e-17 4.17e-31 1.22e-33 
27637.54 6.93e-06 1.00e+00 9.97e-16 5.78e-29 2.73e-33 
28986.97 2.67e-06 1.00e+00 1.66e-10 5.20e-27 1.61e-26 
#TIME: 62.97 
#NVEL: 67 
#vel_mid[km/s] s0 s1 s2 s3 s4 
440.10 1.14e-01 8.86e-01 2.13e-15 9.25e-32 2.25e-35 
999.11 1.03e-01 8.97e-01 2.83e-15 1.72e-32 2.25e-35 
1267.34 9.98e-02 9.00e-01 4.45e-15 4.07e-32 2.23e-35 
1514.05 3.19e-04 1.00e+00 2.57e-14 2.09e-31 1.23e-35 
1808.80 5.54e-03 9.94e-01 2.81e-14 4.92e-32 7.04e-36 
1919.29 5.99e-04 9.99e-01 4.66e-14 7.81e-32 5.69e-36 
2160.92 1.95e-03 9.98e-01 4.86e-14 4.93e-32 3.54e-36 
2292.92 2.16e-04 1.00e+00 8.35e-14 5.90e-32 2.80e-36 
2432.98 3.61e-04 1.00e+00 7.90e-14 3.61e-32 2.16e-36 
2581.60 5.80e-03 9.94e-01 6.60e-14 9.50e-33 1.61e-36 
2739.29 1.20e-04 1.00e+00 1.08e-13 2.46e-32 1.17e-36 
2906.62 1.87e-04 1.00e+00 7.27e-14 1.87e-32 8.27e-37 
3084.17 2.60e-04 1.00e+00 5.07e-14 1.57e-32 5.80e-37 
3272.56 8.39e-05 1.00e+00 5.13e-14 1.64e-32 4.04e-37 
3472.46 1.24e-04 1.00e+00 2.59e-14 9.60e-33 2.76e-37 
3684.57 4.17e-04 1.00e+00 7.36e-15 9.64e-35 1.90e-37 
3909.64 1.23e-04 1.00e+00 4.66e-15 2.35e-33 1.44e-37 
4148.46 5.03e-04 9.99e-01 9.38e-16 1.19e-33 1.15e-37 
4401.86 5.52e-04 9.99e-01 3.00e-16 7.07e-36 9.74e-38 
4670.75 9.23e-04 9.99e-01 5.00e-15 4.16e-32 4.83e-37 
4956.05 1.48e-03 9.99e-01 3.71e-17 2.40e-36 1.40e-37 
5258.79 6.14e-04 9.99e-01 2.27e-17 2.82e-33 2.20e-37 
5580.02 6.38e-04 9.99e-01 8.39e-18 1.73e-33 3.46e-37 
5920.87 3.81e-04 1.00e+00 1.28e-17 1.02e-32 5.19e-37 
6282.54 3.64e-04 1.00e+00 1.37e-17 3.27e-32 6.77e-37 
6666.30 6.09e-04 9.99e-01 8.45e-18 9.37e-33 7.22e-37 
7073.50 2.53e-03 9.97e-01 3.48e-18 9.23e-33 6.74e-37 
7505.58 2.57e-02 9.74e-01 1.50e-18 2.43e-33 6.05e-37 
7964.05 7.28e-03 9.93e-01 1.82e-18 5.67e-33 5.14e-37 
8450.53 3.78e-02 9.62e-01 6.85e-19 1.98e-33 4.12e-37 
8966.72 5.62e-02 9.44e-01 4.53e-19 1.03e-33 3.41e-37 
9514.44 2.62e-01 7.38e-01 7.65e-20 9.30e-35 3.00e-37 
10095.62 6.19e-01 3.81e-01 1.78e-20 4.90e-35 2.74e-37 
10712.30 5.34e-01 4.66e-01 1.26e-20 9.71e-36 2.76e-37 
11366.65 8.46e-01 1.54e-01 3.09e-21 2.96e-36 3.18e-37 
12061.10 9.26e-01 7.37e-02 1.30e-21 9.85e-37 4.19e-37 
12793.43 9.22e-01 7.79e-02 1.31e-21 9.76e-36 5.58e-37 
13528.61 4.55e-01 5.45e-01 1.03e-20 7.47e-36 7.41e-37 
14194.74 2.34e-01 7.66e-01 2.86e-20 6.91e-34 1.01e-36 
14757.77 4.19e-01 5.81e-01 2.50e-20 1.84e-34 1.38e-36 
15240.48 9.17e-01 8.34e-02 1.96e-21 3.75e-36 1.59e-36 
15646.99 2.37e-01 7.63e-01 2.44e-20 1.86e-35 1.65e-36 
15960.30 1.09e-01 8.91e-01 4.62e-20 1.63e-33 1.56e-36 
16187.41 2.03e-02 9.80e-01 2.13e-19 2.05e-35 1.84e-36 
16354.17 9.50e-01 4.98e-02 8.45e-22 5.33e-36 2.27e-36 
16484.18 1.19e-01 8.81e-01 1.94e-15 2.59e-29 1.30e-33 
16593.12 1.14e-04 1.00e+00 3.72e-17 4.24e-33 3.77e-36 
16691.99 9.13e-01 8.67e-02 2.86e-21 8.18e-35 4.64e-36 
16788.59 8.02e-01 1.98e-01 2.76e-20 1.09e-33 5.46e-36 
16888.37 7.51e-01 2.49e-01 7.77e-20 9.62e-34 6.32e-36 
16998.79 8.93e-01 1.07e-01 3.73e-21 1.73e-35 7.37e-36 
17146.37 7.10e-05 1.00e+00 6.87e-14 6.37e-30 1.86e-34 
17415.23 4.19e-01 5.81e-01 7.65e-19 2.00e-31 1.09e-35 
17888.12 3.41e-03 9.97e-01 7.27e-14 2.19e-28 9.81e-29 
18532.37 1.03e-05 1.00e+00 4.98e-16 5.64e-31 1.95e-35 
19260.76 8.60e-06 1.00e+00 6.16e-16 3.86e-33 2.52e-35 
20034.10 1.40e-05 1.00e+00 4.07e-16 1.30e-30 3.47e-35 
20838.00 4.50e-02 9.55e-01 1.82e-17 3.84e-31 4.82e-35 
21647.97 7.03e-02 9.30e-01 1.48e-17 1.52e-34 6.47e-35 
22447.94 4.54e-06 1.00e+00 1.46e-15 7.31e-29 9.56e-35 
23245.88 3.13e-04 1.00e+00 2.87e-17 7.40e-28 1.51e-34 
24052.47 2.91e-04 1.00e+00 2.82e-17 1.40e-28 2.45e-34 
24867.72 1.89e-03 9.98e-01 4.78e-12 4.24e-24 5.38e-26 
25698.86 3.54e-01 6.46e-01 5.81e-18 1.02e-30 6.87e-34 
26587.16 5.92e-04 9.99e-01 1.76e-17 2.08e-29 1.30e-33 
27637.54 3.37e-02 9.66e-01 1.53e-16 2.17e-28 2.90e-33 
28986.97 6.57e-06 1.00e+00 7.43e-10 1.01e-26 8.38e-29 
#TIME: 64.27 
#NVEL: 67 
#vel_mid[km/s] s0 s1 s2 s3 s4 
440.10 1.30e-01 8.70e-01 4.37e-16 7.68e-33 2.40e-35 
999.11 8.99e-02 9.10e-01 1.05e-15 3.60e-32 2.40e-35 
1267.34 8.42e-02 9.16e-01 1.91e-15 4.72e-32 2.37e-35 
1514.05 1.59e-02 9.84e-01 4.13e-15 1.48e-32 1.31e-35 
1808.80 4.97e-02 9.50e-01 8.99e-15 3.42e-32 7.48e-36 
1919.29 3.58e-02 9.64e-01 1.29e-14 2.50e-32 6.05e-36 
2160.92 2.11e-04 1.00e+00 5.33e-14 9.08e-32 3.77e-36 
2292.92 2.44e-04 1.00e+00 4.57e-12 4.07e-30 2.34e-34 
2432.98 7.87e-04 9.99e-01 4.33e-14 4.95e-32 2.30e-36 
2581.60 1.80e-03 9.98e-01 3.86e-14 3.91e-32 1.72e-36 
2739.29 1.30e-04 1.00e+00 3.35e-12 1.44e-30 2.65e-34 
2906.62 1.53e-04 1.00e+00 4.32e-14 2.14e-32 8.79e-37 
3084.17 9.62e-05 1.00e+00 4.05e-14 2.31e-32 6.16e-37 
3272.56 1.97e-04 1.00e+00 1.64e-14 6.04e-33 4.30e-37 
3472.46 1.69e-04 1.00e+00 9.95e-15 5.60e-33 2.93e-37 
3684.57 2.19e-04 1.00e+00 4.17e-15 5.60e-33 2.02e-37 
3909.64 2.18e-04 1.00e+00 1.54e-15 2.33e-33 1.53e-37 
4148.46 7.00e-04 9.99e-01 3.47e-16 1.50e-33 1.22e-37 
4401.86 7.15e-04 9.99e-01 1.21e-16 1.22e-33 1.04e-37 
4670.75 8.38e-04 9.99e-01 4.50e-17 2.36e-35 1.09e-37 
4956.05 1.55e-03 9.98e-01 2.00e-14 1.56e-30 6.02e-32 
5258.79 5.60e-04 9.99e-01 1.03e-17 2.35e-33 2.34e-37 
5580.02 6.73e-04 9.99e-01 9.09e-18 9.24e-33 3.68e-37 
5920.87 1.99e-03 9.98e-01 5.28e-18 4.85e-33 5.51e-37 
6282.54 2.81e-04 1.00e+00 1.66e-17 1.76e-32 7.20e-37 
6666.30 6.51e-04 9.99e-01 8.28e-18 1.17e-32 7.68e-37 
7073.50 1.37e-03 9.99e-01 5.00e-18 1.44e-32 7.16e-37 
7505.58 6.20e-03 9.94e-01 2.13e-18 8.08e-33 6.43e-37 
7964.05 3.51e-03 9.96e-01 2.13e-18 3.69e-33 5.46e-37 
8450.53 1.48e-02 9.85e-01 8.40e-19 1.69e-33 4.38e-37 
8966.72 2.34e-02 9.77e-01 4.79e-19 5.75e-34 3.63e-37 
9514.44 2.68e-01 7.32e-01 9.47e-20 1.48e-34 3.19e-37 
10095.62 8.13e-01 1.87e-01 9.95e-21 9.31e-36 2.92e-37 
10712.30 9.31e-01 6.93e-02 1.69e-21 7.34e-37 2.93e-37 
11366.65 8.18e-01 1.82e-01 3.09e-21 3.54e-36 3.38e-37 
12061.10 3.52e-01 6.48e-01 1.41e-20 7.18e-35 4.45e-37 
12793.43 7.40e-01 2.60e-01 3.50e-21 7.88e-36 5.94e-37 
13528.61 7.60e-01 2.40e-01 4.71e-21 5.13e-36 7.88e-37 
14194.74 6.59e-02 9.34e-01 1.29e-15 5.65e-32 4.03e-36 
14757.77 2.89e-02 9.71e-01 1.47e-19 5.88e-35 1.47e-36 
15240.48 7.83e-02 9.22e-01 7.89e-20 4.42e-33 1.69e-36 
15646.99 9.38e-01 6.16e-02 9.37e-22 4.12e-36 1.75e-36 
15960.30 2.04e-02 9.80e-01 2.55e-19 4.26e-34 1.66e-36 
16187.41 9.52e-01 4.76e-02 6.18e-22 4.60e-36 1.96e-36 
16354.17 3.47e-02 9.65e-01 1.62e-19 7.82e-33 2.41e-36 
16484.18 7.61e-01 2.39e-01 1.42e-20 7.28e-36 3.09e-36 
16593.12 9.31e-01 6.85e-02 1.12e-21 9.44e-36 4.01e-36 
16691.99 2.54e-02 9.75e-01 1.26e-14 5.57e-27 1.44e-28 
16788.59 7.49e-01 2.51e-01 1.51e-19 8.71e-32 5.80e-36 
16888.37 9.03e-01 9.73e-02 5.02e-21 1.58e-35 6.72e-36 
16998.79 6.37e-03 9.94e-01 7.80e-19 2.72e-31 7.83e-36 
17146.37 4.55e-01 5.45e-01 1.63e-19 2.18e-35 9.25e-36 
17415.23 2.06e-02 9.79e-01 3.95e-14 4.81e-28 2.84e-32 
17888.12 1.24e-04 1.00e+00 3.99e-17 3.82e-35 1.62e-35 
18532.37 1.38e-05 1.00e+00 3.76e-16 4.81e-31 2.07e-35 
19260.76 8.65e-06 1.00e+00 6.15e-16 4.50e-31 2.67e-35 
20034.10 5.47e-01 4.53e-01 1.22e-18 9.14e-34 3.69e-35 
20838.00 2.32e-03 9.98e-01 3.09e-18 1.22e-32 5.13e-35 
21647.97 1.28e-04 1.00e+00 6.31e-17 1.34e-29 6.88e-35 
22447.94 2.62e-05 1.00e+00 2.77e-16 1.56e-30 1.02e-34 
23245.88 7.63e-02 9.24e-01 6.92e-17 8.32e-29 1.61e-34 
24052.47 1.26e-01 8.74e-01 4.45e-17 5.45e-29 2.61e-34 
24867.72 1.93e-01 8.07e-01 2.47e-17 1.00e-33 4.27e-34 
25698.86 5.14e-05 1.00e+00 1.37e-16 9.15e-28 7.31e-34 
26587.16 1.36e-01 8.64e-01 2.80e-17 1.92e-28 1.38e-33 
27637.54 1.09e-04 1.00e+00 8.39e-17 1.12e-28 3.08e-33 
28986.97 3.81e-06 1.00e+00 5.56e-10 1.19e-27 6.72e-30 
#TIME: 65.60 
#NVEL: 67 
#vel_mid[km/s] s0 s1 s2 s3 s4 
440.10 1.80e-01 8.20e-01 4.64e-16 2.43e-31 2.55e-35 
999.11 3.66e-04 1.00e+00 2.02e-15 1.73e-31 2.55e-35 
1267.34 1.14e-01 8.86e-01 6.65e-16 4.45e-32 2.52e-35 
1514.05 8.42e-02 9.16e-01 1.66e-15 4.02e-32 1.40e-35 
1808.80 8.20e-04 9.99e-01 1.44e-12 1.98e-29 3.10e-33 
1919.29 3.83e-02 9.62e-01 5.13e-15 3.76e-32 6.43e-36 
2160.92 1.01e-04 1.00e+00 3.53e-14 6.06e-32 4.01e-36 
2292.92 1.11e-03 9.99e-01 1.74e-14 4.03e-34 3.17e-36 
2432.98 4.94e-04 1.00e+00 1.01e-13 2.04e-31 2.44e-36 
2581.60 3.53e-04 1.00e+00 1.93e-14 3.29e-32 1.83e-36 
2739.29 2.57e-04 1.00e+00 2.01e-14 2.61e-34 1.32e-36 
2906.62 1.29e-04 1.00e+00 3.50e-13 3.17e-31 1.13e-35 
3084.17 6.18e-05 1.00e+00 3.10e-14 2.42e-32 6.56e-37 
3272.56 1.14e-04 1.00e+00 1.11e-14 1.63e-32 4.57e-37 
3472.46 2.33e-04 1.00e+00 3.43e-15 4.57e-33 3.12e-37 
3684.57 2.48e-04 1.00e+00 1.62e-15 3.79e-33 2.15e-37 
3909.64 4.54e-04 1.00e+00 4.68e-16 2.21e-33 1.63e-37 
4148.46 2.35e-04 1.00e+00 2.31e-16 3.26e-33 1.30e-37 
4401.86 6.64e-04 9.99e-01 6.33e-17 2.39e-33 1.10e-37 
4670.75 9.32e-04 9.99e-01 1.68e-17 9.56e-34 1.15e-37 
4956.05 5.53e-04 9.99e-01 7.90e-15 1.02e-33 1.58e-37 
5258.79 4.74e-04 1.00e+00 1.08e-17 5.14e-33 2.49e-37 
5580.02 4.50e-04 1.00e+00 1.16e-17 1.11e-32 3.92e-37 
5920.87 1.39e-03 9.99e-01 6.18e-18 1.57e-32 5.86e-37 
6282.54 3.84e-04 1.00e+00 1.24e-17 9.13e-33 7.65e-37 
6666.30 1.16e-03 9.99e-01 6.24e-18 1.19e-32 8.16e-37 
7073.50 4.70e-03 9.95e-01 2.84e-18 5.61e-33 7.62e-37 
7505.58 2.67e-03 9.97e-01 2.86e-18 7.36e-33 6.84e-37 
7964.05 2.65e-03 9.97e-01 2.58e-18 4.47e-33 5.81e-37 
8450.53 1.09e-02 9.89e-01 1.00e-18 1.95e-33 4.66e-37 
8966.72 5.87e-02 9.41e-01 4.17e-19 6.63e-34 3.86e-37 
9514.44 1.61e-01 8.39e-01 1.38e-19 1.95e-34 3.39e-37 
10095.62 5.25e-01 4.75e-01 2.12e-20 2.90e-35 3.10e-37 
10712.30 9.24e-01 7.65e-02 2.61e-21 1.48e-35 3.12e-37 
11366.65 8.34e-01 1.66e-01 3.45e-21 2.16e-36 3.60e-37 
12061.10 9.39e-01 6.10e-02 1.32e-21 1.11e-36 4.73e-37 
12793.43 9.48e-01 5.24e-02 8.53e-22 1.49e-36 6.31e-37 
13528.61 9.43e-01 5.74e-02 8.07e-22 1.97e-36 8.38e-37 
14194.74 8.76e-02 9.12e-01 5.51e-20 2.69e-36 1.14e-36 
14757.77 8.94e-01 1.06e-01 3.65e-21 3.67e-36 1.56e-36 
15240.48 7.36e-02 9.26e-01 1.11e-19 1.87e-34 1.80e-36 
15646.99 1.26e-01 8.74e-01 3.53e-20 2.21e-34 1.86e-36 
15960.30 9.43e-01 5.70e-02 1.55e-21 4.14e-36 1.76e-36 
16187.41 3.52e-01 6.48e-01 3.53e-20 5.92e-33 2.08e-36 
16354.17 8.99e-02 9.10e-01 4.91e-20 6.03e-36 2.56e-36 
16484.18 1.57e-02 9.84e-01 2.90e-19 3.29e-34 3.29e-36 
16593.12 9.80e-03 9.90e-01 4.81e-19 1.06e-32 4.27e-36 
16691.99 9.21e-01 7.90e-02 1.35e-21 1.24e-35 5.25e-36 
16788.59 1.54e-01 8.46e-01 6.80e-19 2.63e-33 6.17e-36 
16888.37 7.54e-03 9.92e-01 6.16e-19 4.18e-33 7.14e-36 
16998.79 8.95e-01 1.05e-01 2.43e-21 1.96e-35 8.33e-36 
17146.37 8.81e-01 1.19e-01 1.88e-20 2.32e-35 9.84e-36 
17415.23 1.88e-04 1.00e+00 2.67e-17 5.22e-35 1.24e-35 
17888.12 2.20e-01 7.80e-01 2.37e-18 1.04e-32 1.73e-35 
18532.37 1.03e-04 1.00e+00 8.66e-16 7.88e-31 2.20e-35 
19260.76 8.39e-06 1.00e+00 6.41e-16 1.04e-30 2.84e-35 
20034.10 8.49e-04 9.99e-01 7.56e-18 1.33e-30 3.92e-35 
20838.00 5.11e-05 1.00e+00 1.22e-16 2.37e-29 5.46e-35 
21647.97 1.18e-05 1.00e+00 5.50e-16 4.25e-29 7.31e-35 
22447.94 1.66e-05 1.00e+00 4.48e-16 2.60e-29 1.08e-34 
23245.88 2.26e-05 1.00e+00 3.55e-16 1.22e-28 1.71e-34 
24052.47 2.64e-01 7.36e-01 9.88e-18 2.17e-30 2.77e-34 
24867.72 1.75e-01 8.25e-01 2.03e-17 2.70e-29 4.54e-34 
25698.86 1.19e-01 8.81e-01 4.06e-17 3.16e-29 7.77e-34 
26587.16 2.80e-01 7.20e-01 1.36e-17 2.55e-29 1.47e-33 
27637.54 5.07e-05 1.00e+00 1.48e-12 1.92e-24 2.43e-27 
28986.97 9.42e-07 1.00e+00 2.64e-10 1.05e-27 1.53e-28 
#TIME: 66.96 
#NVEL: 67 
#vel_mid[km/s] s0 s1 s2 s3 s4 
440.10 2.85e-01 7.15e-01 3.37e-17 1.64e-33 2.71e-35 
999.11 1.07e-02 9.89e-01 2.18e-16 1.41e-32 2.71e-35 
1267.34 5.95e-04 9.99e-01 1.54e-15 5.56e-31 2.68e-35 
1514.05 6.28e-04 9.99e-01 2.09e-15 1.82e-31 1.48e-35 
1808.80 2.65e-04 1.00e+00 7.14e-15 7.82e-34 8.46e-36 
1919.29 4.85e-02 9.51e-01 2.30e-15 4.95e-32 6.84e-36 
2160.92 2.76e-03 9.97e-01 5.75e-15 1.64e-32 4.26e-36 
2292.92 3.25e-04 1.00e+00 9.94e-15 6.25e-32 3.37e-36 
2432.98 1.99e-04 1.00e+00 1.32e-14 1.30e-32 2.60e-36 
2581.60 2.05e-04 1.00e+00 1.15e-14 3.90e-32 1.94e-36 
2739.29 1.12e-04 1.00e+00 1.63e-14 5.07e-32 1.41e-36 
2906.62 2.04e-04 1.00e+00 7.64e-15 9.62e-34 9.94e-37 
3084.17 2.25e-04 1.00e+00 6.79e-15 8.65e-33 6.97e-37 
3272.56 1.46e-04 1.00e+00 4.69e-15 1.06e-32 4.86e-37 
3472.46 1.59e-04 1.00e+00 1.97e-15 9.34e-33 3.32e-37 
3684.57 1.55e-04 1.00e+00 9.85e-16 7.28e-33 2.28e-37 
3909.64 2.16e-04 1.00e+00 2.73e-16 4.78e-33 1.73e-37 
4148.46 7.75e-04 9.99e-01 4.73e-17 8.99e-34 1.38e-37 
4401.86 1.02e-03 9.99e-01 1.81e-17 1.07e-33 1.17e-37 
4670.75 1.20e-03 9.99e-01 6.20e-18 9.58e-34 1.23e-37 
4956.05 4.99e-04 1.00e+00 2.56e-16 1.08e-34 1.68e-37 
5258.79 4.30e-04 1.00e+00 1.20e-17 6.52e-33 2.65e-37 
5580.02 2.06e-04 1.00e+00 2.22e-17 2.07e-32 4.17e-37 
5920.87 5.76e-04 9.99e-01 1.01e-17 2.42e-32 6.23e-37 
6282.54 3.85e-04 1.00e+00 1.29e-17 1.74e-32 8.14e-37 
6666.30 4.03e-04 1.00e+00 1.18e-17 2.52e-32 8.68e-37 
7073.50 2.38e-03 9.98e-01 1.05e-16 3.76e-31 8.10e-37 
7505.58 1.27e-03 9.99e-01 4.51e-18 1.02e-32 7.28e-37 
7964.05 5.57e-03 9.94e-01 1.70e-18 2.25e-33 6.18e-37 
8450.53 1.03e-02 9.90e-01 1.22e-18 2.91e-33 4.96e-37 
8966.72 2.75e-01 7.25e-01 3.41e-19 8.81e-34 4.11e-37 
9514.44 1.23e-01 8.77e-01 1.46e-19 1.99e-34 3.61e-37 
10095.62 4.91e-01 5.09e-01 1.95e-20 1.13e-35 3.30e-37 
10712.30 6.06e-01 3.94e-01 1.03e-20 3.29e-35 3.32e-37 
11366.65 4.65e-01 5.35e-01 1.24e-20 1.71e-35 3.83e-37 
12061.10 9.43e-01 5.74e-02 1.15e-21 7.60e-36 5.03e-37 
12793.43 7.51e-01 2.49e-01 3.70e-21 1.60e-35 6.71e-37 
13528.61 3.51e-01 6.49e-01 1.36e-20 1.67e-35 8.91e-37 
14194.74 7.06e-02 9.29e-01 6.08e-20 2.86e-36 1.22e-36 
14757.77 4.58e-02 9.54e-01 1.07e-19 1.20e-33 1.66e-36 
15240.48 9.51e-02 9.05e-01 5.73e-20 4.51e-36 1.91e-36 
15646.99 9.32e-01 6.76e-02 1.94e-21 4.66e-36 1.98e-36 
15960.30 4.69e-01 5.31e-01 1.63e-20 1.15e-34 1.87e-36 
16187.41 4.06e-02 9.59e-01 1.10e-19 4.05e-35 2.21e-36 
16354.17 1.23e-02 9.88e-01 3.65e-19 3.74e-34 2.72e-36 
16484.18 9.18e-01 8.21e-02 2.95e-21 8.23e-36 3.50e-36 
16593.12 9.00e-01 9.98e-02 8.54e-21 1.07e-35 4.54e-36 
16691.99 1.29e-02 9.87e-01 3.74e-19 2.06e-32 5.58e-36 
16788.59 6.10e-04 9.99e-01 8.38e-18 3.89e-31 6.56e-36 
16888.37 8.99e-01 1.01e-01 1.11e-20 2.19e-35 7.59e-36 
16998.79 2.87e-02 9.71e-01 3.52e-19 1.20e-31 8.86e-36 
17146.37 2.89e-03 9.97e-01 2.07e-18 1.28e-30 1.05e-35 
17415.23 2.16e-05 1.00e+00 2.22e-16 3.18e-31 1.31e-35 
17888.12 6.84e-03 9.93e-01 2.88e-18 7.86e-32 1.84e-35 
18532.37 2.52e-05 1.00e+00 2.05e-16 4.62e-32 2.34e-35 
19260.76 3.99e-06 1.00e+00 1.35e-15 3.33e-30 3.02e-35 
20034.10 1.26e-05 1.00e+00 4.53e-16 3.82e-29 4.17e-35 
20838.00 2.11e-06 1.00e+00 2.86e-15 1.15e-28 5.80e-35 
21647.97 2.21e-05 9.99e-01 1.07e-03 4.54e-18 1.97e-22 
22447.94 3.61e-06 1.00e+00 1.86e-15 4.89e-29 1.15e-34 
23245.88 1.82e-01 8.18e-01 1.72e-17 5.30e-31 1.82e-34 
24052.47 1.32e-01 8.68e-01 2.79e-17 7.40e-29 2.95e-34 
24867.72 4.19e-01 5.81e-01 7.39e-19 1.14e-33 4.83e-34 
25698.86 3.26e-01 6.74e-01 4.06e-18 1.01e-30 8.26e-34 
26587.16 7.07e-04 9.99e-01 4.01e-12 1.41e-23 6.93e-26 
27637.54 1.48e-01 8.52e-01 4.86e-17 1.64e-32 3.49e-33 
28986.97 8.00e-06 1.00e+00 2.83e-11 5.22e-29 1.43e-30 
#TIME: 68.34 
#NVEL: 67 
#vel_mid[km/s] s0 s1 s2 s3 s4 
