#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    6.798761E+04   1.0000E-099   1.0000E+000   4.4041E-009   1.1960E-024
    6.905614E+04   1.0000E-099   1.0000E+000   3.9727E-009   9.9242E-025
    6.954166E+04   1.0000E-099   1.0000E+000   3.5374E-009   7.9389E-025
    6.978570E+04   1.0000E-099   1.0000E+000   3.1608E-009   6.2994E-025
    6.990804E+04   1.0000E-099   1.0000E+000   2.7969E-009   4.8494E-025
    6.996929E+04   1.0000E-099   1.0000E+000   2.5184E-009   3.8244E-025
    6.999840E+04   1.0000E-099   1.0000E+000   2.3226E-009   3.1592E-025
    6.999994E+04   1.0000E-099   1.0000E+000   2.3008E-009   3.0879E-025
#TIME:     4.929
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    8.484663E+02   1.0000E-099   4.9644E-014   1.3882E-006   1.0000E+000
    8.546398E+02   1.0000E-099   4.9642E-014   1.3882E-006   1.0000E+000
    8.734311E+02   1.0000E-099   4.9371E-014   1.3836E-006   1.0000E+000
    9.122623E+02   1.0000E-099   4.7586E-014   1.3534E-006   1.0000E+000
    9.721686E+02   1.0000E-099   4.2316E-014   1.2614E-006   1.0000E+000
    1.030297E+03   1.0000E-099   3.5375E-014   1.1336E-006   1.0000E+000
    1.092040E+03   1.0000E-099   2.7576E-014   9.7830E-007   1.0000E+000
    1.157483E+03   1.0000E-099   2.0054E-014   8.1209E-007   1.0000E+000
    1.226848E+03   1.0000E-099   1.3830E-014   6.5539E-007   1.0000E+000
    1.300370E+03   1.0000E-099   9.4679E-015   5.2778E-007   1.0000E+000
    1.378298E+03   1.0000E-099   6.5021E-015   4.2772E-007   1.0000E+000
    1.460895E+03   1.0000E-099   4.4420E-015   3.4826E-007   1.0000E+000
    1.548443E+03   1.0000E-099   3.0058E-015   2.8458E-007   1.0000E+000
    1.641237E+03   1.0000E-099   2.0230E-015   2.3387E-007   1.0000E+000
    1.739592E+03   1.0000E-099   1.3939E-015   1.9604E-007   1.0000E+000
    1.843841E+03   1.0000E-099   9.6681E-016   1.6604E-007   1.0000E+000
    1.954337E+03   1.0000E-099   6.7549E-016   1.4179E-007   1.0000E+000
    2.071456E+03   1.0000E-099   4.9012E-016   1.2359E-007   1.0000E+000
    2.195592E+03   1.0000E-099   3.7538E-016   1.1053E-007   1.0000E+000
    2.327168E+03   1.0000E-099   3.0457E-016   1.0137E-007   1.0000E+000
    2.466629E+03   1.0000E-099   2.6232E-016   9.5166E-008   1.0000E+000
    2.614448E+03   1.0000E-099   2.4202E-016   9.1624E-008   1.0000E+000
    2.771125E+03   1.0000E-099   2.4237E-016   9.0817E-008   1.0000E+000
    2.937191E+03   1.0000E-099   2.5915E-016   9.1795E-008   1.0000E+000
    3.113209E+03   1.0000E-099   2.8510E-016   9.3146E-008   1.0000E+000
    3.299775E+03   1.0000E-099   3.4367E-016   9.8904E-008   1.0000E+000
    3.497522E+03   1.0000E-099   5.5896E-016   1.2325E-007   1.0000E+000
    3.707119E+03   1.0000E-099   1.3304E-015   1.8986E-007   1.0000E+000
    3.929277E+03   1.0000E-099   4.0841E-015   3.4925E-007   1.0000E+000
    4.164748E+03   1.0000E-099   1.2743E-014   7.0429E-007   1.0000E+000
    4.414330E+03   1.0000E-099   3.8348E-014   1.4482E-006   1.0000E+000
    4.678869E+03   1.0000E-099   1.3050E-013   3.1540E-006   1.0000E+000
    4.959261E+03   1.0000E-099   5.3213E-013   7.5684E-006   9.9999E-001
    5.256456E+03   1.0000E-099   2.2896E-012   1.8827E-005   9.9998E-001
    5.571461E+03   1.0000E-099   8.5035E-012   4.3048E-005   9.9996E-001
    5.905344E+03   1.0000E-099   2.4052E-011   8.3527E-005   9.9992E-001
    6.259236E+03   1.0000E-099   5.6781E-011   1.4532E-004   9.9985E-001
    6.634335E+03   1.0000E-099   1.3369E-010   2.5276E-004   9.9975E-001
    7.031913E+03   1.0000E-099   3.7659E-010   4.8908E-004   9.9951E-001
    7.453316E+03   1.0000E-099   1.5022E-009   1.1629E-003   9.9884E-001
    7.899974E+03   1.0000E-099   9.8296E-009   3.7309E-003   9.9627E-001
    8.372722E+03   1.0000E-099   1.3079E-007   1.8535E-002   9.8146E-001
    8.812845E+03   1.0000E-099   2.7558E-006   1.1881E-001   8.8119E-001
    9.220898E+03   1.0000E-099   5.9928E-005   5.8629E-001   4.1365E-001
    9.615742E+03   1.0000E-099   5.7984E-004   9.5635E-001   4.3070E-002
    1.001129E+04   1.0000E-099   4.2484E-003   9.9361E-001   2.1384E-003
    1.042581E+04   1.0000E-099   3.1982E-002   9.6793E-001   8.5455E-005
    1.085166E+04   1.0000E-099   2.5543E-001   7.4457E-001   1.9263E-006
    1.121526E+04   1.0000E-099   8.0069E-001   1.9931E-001   1.3077E-008
    1.149747E+04   1.0000E-099   9.8599E-001   1.4010E-002   1.4438E-011
    1.170403E+04   1.0000E-099   9.9902E-001   9.8234E-004   1.9168E-014
    1.187156E+04   1.0000E-099   9.9985E-001   1.4729E-004   1.4026E-016
    1.202718E+04   1.0000E-099   9.9996E-001   3.8848E-005   3.9285E-018
    1.219382E+04   1.0000E-099   9.9998E-001   1.5792E-005   2.9514E-019
    1.240677E+04   1.0000E-099   9.9999E-001   7.3018E-006   3.0400E-020
    1.273156E+04   1.0000E-099   1.0000E+000   2.4428E-006   1.4759E-021
    1.315126E+04   1.0000E-099   1.0000E+000   5.8445E-007   3.4397E-023
    1.360373E+04   1.0000E-099   1.0000E+000   1.4416E-007   8.6679E-025
    1.407658E+04   1.0000E-099   1.0000E+000   4.0209E-008   2.9832E-026
    1.456009E+04   1.0000E-099   1.0000E+000   1.2338E-008   1.3206E-027
    1.503635E+04   1.0000E-099   1.0000E+000   3.7931E-009   5.9878E-029
    1.549197E+04   1.0000E-099   1.0000E+000   1.1529E-009   2.6498E-030
    1.592206E+04   1.0000E-099   1.0000E+000   3.6244E-010   1.2547E-031
    1.633472E+04   1.0000E-099   1.0000E+000   1.1889E-010   6.4514E-033
    1.673730E+04   1.0000E-099   1.0000E+000   3.9502E-011   3.3834E-034
    1.712618E+04   1.0000E-099   1.0000E+000   1.3285E-011   1.8093E-035
    1.750104E+04   1.0000E-099   1.0000E+000   4.6995E-012   1.0506E-036
    1.787011E+04   1.0000E-099   1.0000E+000   1.7940E-012   6.9932E-038
    1.825556E+04   1.0000E-099   1.0000E+000   6.9200E-013   4.7030E-039
    1.868849E+04   1.0000E-099   1.0000E+000   2.3937E-013   2.4925E-040
    1.921542E+04   1.0000E-099   1.0000E+000   6.5425E-014   7.7712E-042
    1.997303E+04   1.0000E-099   1.0000E+000   1.1513E-014   9.8601E-044
    2.116832E+04   1.0000E-099   1.0000E+000   2.2360E-015   1.0248E-043
    2.243767E+04   1.0000E-099   1.0000E+000   1.3104E-015   2.9525E-039
    2.378230E+04   1.0000E-099   1.0000E+000   8.8992E-016   3.9978E-038
    2.520751E+04   1.0000E-099   1.0000E+000   5.7544E-016   2.9566E-037
    2.671813E+04   1.0000E-099   1.0000E+000   4.6977E-016   2.4490E-036
    2.831928E+04   1.0000E-099   1.0000E+000   7.5970E-016   4.7677E-035
    3.001736E+04   1.0000E-099   1.0000E+000   2.2099E-015   1.5656E-033
    3.179887E+04   1.0000E-099   1.0000E+000   5.9929E-015   3.1241E-032
    3.344794E+04   1.0000E-099   1.0000E+000   1.4763E-014   2.9981E-031
    3.483674E+04   1.0000E-099   1.0000E+000   5.5528E-014   3.9059E-030
    3.607230E+04   1.0000E-099   1.0000E+000   4.9544E-013   8.4414E-029
    3.724030E+04   1.0000E-099   1.0000E+000   7.4519E-012   1.6498E-027
    3.837403E+04   1.0000E-099   1.0000E+000   7.7049E-011   1.7665E-026
    3.950650E+04   1.0000E-099   1.0000E+000   4.2498E-010   9.7043E-026
    4.063758E+04   1.0000E-099   1.0000E+000   1.4323E-009   3.3412E-025
    4.177451E+04   1.0000E-099   1.0000E+000   3.2594E-009   7.7891E-025
    4.292388E+04   1.0000E-099   1.0000E+000   5.3611E-009   1.2993E-024
    4.408962E+04   1.0000E-099   1.0000E+000   7.7974E-009   1.9343E-024
    4.527783E+04   1.0000E-099   1.0000E+000   8.2752E-009   2.0791E-024
    4.648990E+04   1.0000E-099   1.0000E+000   8.5070E-009   2.1902E-024
    4.772887E+04   1.0000E-099   1.0000E+000   8.2831E-009   2.2061E-024
    4.899453E+04   1.0000E-099   1.0000E+000   7.9038E-009   2.1914E-024
    5.028693E+04   1.0000E-099   1.0000E+000   7.5167E-009   2.1766E-024
    5.160595E+04   1.0000E-099   1.0000E+000   7.1998E-009   2.1796E-024
    5.294942E+04   1.0000E-099   1.0000E+000   6.9639E-009   2.1962E-024
    5.431770E+04   1.0000E-099   1.0000E+000   6.7700E-009   2.2053E-024
    5.570669E+04   1.0000E-099   1.0000E+000   6.5821E-009   2.1903E-024
    5.711543E+04   1.0000E-099   1.0000E+000   6.3820E-009   2.1452E-024
    5.853882E+04   1.0000E-099   1.0000E+000   6.1620E-009   2.0707E-024
    5.997009E+04   1.0000E-099   1.0000E+000   5.9272E-009   1.9743E-024
    6.140316E+04   1.0000E-099   1.0000E+000   5.6803E-009   1.8602E-024
    6.282015E+04   1.0000E-099   1.0000E+000   5.4274E-009   1.7334E-024
    6.421205E+04   1.0000E-099   1.0000E+000   5.1726E-009   1.5993E-024
    6.555260E+04   1.0000E-099   1.0000E+000   4.9175E-009   1.4630E-024
    6.682226E+04   1.0000E-099   1.0000E+000   4.6714E-009   1.3325E-024
    6.800145E+04   1.0000E-099   1.0000E+000   4.3995E-009   1.1938E-024
    6.906229E+04   1.0000E-099   1.0000E+000   3.9679E-009   9.9016E-025
    6.954466E+04   1.0000E-099   1.0000E+000   3.5333E-009   7.9203E-025
    6.978710E+04   1.0000E-099   1.0000E+000   3.1571E-009   6.2840E-025
    6.990864E+04   1.0000E-099   1.0000E+000   2.7944E-009   4.8397E-025
    6.996949E+04   1.0000E-099   1.0000E+000   2.5172E-009   3.8201E-025
    6.999841E+04   1.0000E-099   1.0000E+000   2.3224E-009   3.1587E-025
    6.999994E+04   1.0000E-099   1.0000E+000   2.3008E-009   3.0878E-025
#TIME:     5.422
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    8.484663E+02   1.0000E-099   4.3806E-014   1.3632E-006   1.0000E+000
    8.533456E+02   1.0000E-099   4.3804E-014   1.3631E-006   1.0000E+000
    8.681524E+02   1.0000E-099   4.3668E-014   1.3606E-006   1.0000E+000
    8.985413E+02   1.0000E-099   4.2746E-014   1.3431E-006   1.0000E+000
    9.520798E+02   1.0000E-099   3.9398E-014   1.2783E-006   1.0000E+000
    1.009143E+03   1.0000E-099   3.4124E-014   1.1719E-006   1.0000E+000
    1.069618E+03   1.0000E-099   2.7771E-014   1.0352E-006   1.0000E+000
    1.133718E+03   1.0000E-099   2.1242E-014   8.8170E-007   1.0000E+000
    1.201658E+03   1.0000E-099   1.5344E-014   7.2693E-007   1.0000E+000
    1.273670E+03   1.0000E-099   1.0785E-014   5.9012E-007   1.0000E+000
    1.349998E+03   1.0000E-099   7.5062E-015   4.7724E-007   1.0000E+000
    1.430900E+03   1.0000E-099   5.1292E-015   3.8421E-007   1.0000E+000
    1.516650E+03   1.0000E-099   3.4547E-015   3.0939E-007   1.0000E+000
    1.607539E+03   1.0000E-099   2.2987E-015   2.4963E-007   1.0000E+000
    1.703874E+03   1.0000E-099   1.5599E-015   2.0494E-007   1.0000E+000
    1.805983E+03   1.0000E-099   1.0894E-015   1.7186E-007   1.0000E+000
    1.914211E+03   1.0000E-099   7.7039E-016   1.4588E-007   1.0000E+000
    2.028924E+03   1.0000E-099   5.6040E-016   1.2609E-007   1.0000E+000
    2.150512E+03   1.0000E-099   4.2558E-016   1.1153E-007   1.0000E+000
    2.279387E+03   1.0000E-099   3.4021E-016   1.0111E-007   1.0000E+000
    2.415984E+03   1.0000E-099   2.8802E-016   9.3989E-008   1.0000E+000
    2.560767E+03   1.0000E-099   2.6101E-016   8.9830E-008   1.0000E+000
    2.714227E+03   1.0000E-099   2.5733E-016   8.8793E-008   1.0000E+000
    2.876884E+03   1.0000E-099   2.7514E-016   9.0505E-008   1.0000E+000
    3.049288E+03   1.0000E-099   3.0469E-016   9.3210E-008   1.0000E+000
    3.232023E+03   1.0000E-099   3.5520E-016   9.8636E-008   1.0000E+000
    3.425710E+03   1.0000E-099   5.2285E-016   1.1865E-007   1.0000E+000
    3.631003E+03   1.0000E-099   1.1293E-015   1.7655E-007   1.0000E+000
    3.848600E+03   1.0000E-099   3.3469E-015   3.2193E-007   1.0000E+000
    4.079236E+03   1.0000E-099   1.0635E-014   6.5490E-007   1.0000E+000
    4.323694E+03   1.0000E-099   3.1092E-014   1.3292E-006   1.0000E+000
    4.582801E+03   1.0000E-099   9.4439E-014   2.7389E-006   1.0000E+000
    4.857436E+03   1.0000E-099   3.6897E-013   6.4363E-006   9.9999E-001
    5.148529E+03   1.0000E-099   1.7579E-012   1.7048E-005   9.9998E-001
    5.457067E+03   1.0000E-099   8.4680E-012   4.5763E-005   9.9995E-001
    5.784094E+03   1.0000E-099   3.2198E-011   1.0677E-004   9.9989E-001
    6.130720E+03   1.0000E-099   9.7335E-011   2.1640E-004   9.9978E-001
    6.498117E+03   1.0000E-099   2.7887E-010   4.2311E-004   9.9958E-001
    6.887532E+03   1.0000E-099   8.9698E-010   8.8355E-004   9.9912E-001
    7.300283E+03   1.0000E-099   3.7848E-009   2.1657E-003   9.9783E-001
    7.737770E+03   1.0000E-099   2.4622E-008   6.9061E-003   9.9309E-001
    8.201320E+03   1.0000E-099   3.0404E-007   3.2678E-002   9.6732E-001
    8.668033E+03   1.0000E-099   6.4407E-006   2.0297E-001   7.9703E-001
    9.101805E+03   1.0000E-099   1.0823E-004   7.3736E-001   2.6254E-001
    9.523434E+03   1.0000E-099   9.0205E-004   9.7846E-001   2.0635E-002
    9.936097E+03   1.0000E-099   6.6482E-003   9.9239E-001   9.5910E-004
    1.036527E+04   1.0000E-099   4.9385E-002   9.5058E-001   3.7470E-005
    1.080081E+04   1.0000E-099   3.3671E-001   6.6329E-001   8.2948E-007
    1.119288E+04   1.0000E-099   8.6025E-001   1.3975E-001   4.1884E-009
    1.148714E+04   1.0000E-099   9.8981E-001   1.0190E-002   5.5953E-012
    1.170311E+04   1.0000E-099   9.9919E-001   8.1140E-004   1.0215E-014
    1.187868E+04   1.0000E-099   9.9987E-001   1.3327E-004   9.3116E-017
    1.203859E+04   1.0000E-099   9.9996E-001   3.8681E-005   3.2673E-018
    1.220822E+04   1.0000E-099   9.9998E-001   1.7341E-005   3.1228E-019
    1.242768E+04   1.0000E-099   9.9999E-001   8.5929E-006   3.8347E-020
    1.275606E+04   1.0000E-099   1.0000E+000   3.0488E-006   2.1888E-021
    1.317628E+04   1.0000E-099   1.0000E+000   7.8539E-007   6.1626E-023
    1.363509E+04   1.0000E-099   1.0000E+000   2.0664E-007   1.8138E-024
    1.411219E+04   1.0000E-099   1.0000E+000   6.0890E-008   7.1853E-026
    1.459573E+04   1.0000E-099   1.0000E+000   1.9023E-008   3.3711E-027
    1.506913E+04   1.0000E-099   1.0000E+000   5.8546E-009   1.5511E-028
    1.552190E+04   1.0000E-099   1.0000E+000   1.7900E-009   6.9973E-030
    1.594759E+04   1.0000E-099   1.0000E+000   5.7434E-010   3.4781E-031
    1.635892E+04   1.0000E-099   1.0000E+000   1.9269E-010   1.8699E-032
    1.675758E+04   1.0000E-099   1.0000E+000   6.6729E-011   1.0717E-033
    1.714545E+04   1.0000E-099   1.0000E+000   2.3444E-011   6.2935E-035
    1.751787E+04   1.0000E-099   1.0000E+000   8.7313E-012   4.1144E-036
    1.788681E+04   1.0000E-099   1.0000E+000   3.4761E-012   3.0345E-037
    1.827126E+04   1.0000E-099   1.0000E+000   1.3953E-012   2.2754E-038
    1.870468E+04   1.0000E-099   1.0000E+000   5.0087E-013   1.3437E-039
    1.922146E+04   1.0000E-099   1.0000E+000   1.4637E-013   5.0404E-041
    1.997667E+04   1.0000E-099   1.0000E+000   2.6284E-014   5.9956E-043
    2.113931E+04   1.0000E-099   1.0000E+000   4.1520E-015   8.4685E-044
    2.240783E+04   1.0000E-099   1.0000E+000   1.8440E-015   2.2163E-039
    2.375067E+04   1.0000E-099   1.0000E+000   1.2124E-015   3.2400E-038
    2.517399E+04   1.0000E-099   1.0000E+000   7.7952E-016   2.4213E-037
    2.668260E+04   1.0000E-099   1.0000E+000   5.7653E-016   1.9908E-036
    2.828161E+04   1.0000E-099   1.0000E+000   7.6852E-016   3.8747E-035
    2.997686E+04   1.0000E-099   1.0000E+000   2.0440E-015   1.2932E-033
    3.177514E+04   1.0000E-099   1.0000E+000   5.6007E-015   2.7349E-032
    3.342418E+04   1.0000E-099   1.0000E+000   1.3835E-014   2.6561E-031
    3.482183E+04   1.0000E-099   1.0000E+000   5.2095E-014   3.5356E-030
    3.606429E+04   1.0000E-099   1.0000E+000   4.6853E-013   7.8666E-029
    3.723167E+04   1.0000E-099   1.0000E+000   7.0956E-012   1.5603E-027
    3.836674E+04   1.0000E-099   1.0000E+000   7.4452E-011   1.7003E-026
    3.950050E+04   1.0000E-099   1.0000E+000   4.1548E-010   9.4619E-026
    4.063213E+04   1.0000E-099   1.0000E+000   1.4107E-009   3.2842E-025
    4.177100E+04   1.0000E-099   1.0000E+000   3.2303E-009   7.7089E-025
    4.292031E+04   1.0000E-099   1.0000E+000   5.3281E-009   1.2902E-024
    4.408689E+04   1.0000E-099   1.0000E+000   7.7649E-009   1.9249E-024
    4.527523E+04   1.0000E-099   1.0000E+000   8.2554E-009   2.0732E-024
    4.648755E+04   1.0000E-099   1.0000E+000   8.4935E-009   2.1860E-024
    4.772702E+04   1.0000E-099   1.0000E+000   8.2747E-009   2.2033E-024
    4.899286E+04   1.0000E-099   1.0000E+000   7.8985E-009   2.1895E-024
    5.028583E+04   1.0000E-099   1.0000E+000   7.5132E-009   2.1753E-024
    5.160496E+04   1.0000E-099   1.0000E+000   7.1975E-009   2.1787E-024
    5.294891E+04   1.0000E-099   1.0000E+000   6.9623E-009   2.1956E-024
    5.431751E+04   1.0000E-099   1.0000E+000   6.7689E-009   2.2049E-024
    5.570664E+04   1.0000E-099   1.0000E+000   6.5813E-009   2.1901E-024
    5.711611E+04   1.0000E-099   1.0000E+000   6.3814E-009   2.1450E-024
    5.853946E+04   1.0000E-099   1.0000E+000   6.1615E-009   2.0705E-024
    5.997148E+04   1.0000E-099   1.0000E+000   5.9267E-009   1.9741E-024
    6.140425E+04   1.0000E-099   1.0000E+000   5.6799E-009   1.8600E-024
    6.282174E+04   1.0000E-099   1.0000E+000   5.4270E-009   1.7332E-024
    6.421413E+04   1.0000E-099   1.0000E+000   5.1721E-009   1.5991E-024
    6.555474E+04   1.0000E-099   1.0000E+000   4.9170E-009   1.4628E-024
    6.682421E+04   1.0000E-099   1.0000E+000   4.6709E-009   1.3323E-024
    6.800288E+04   1.0000E-099   1.0000E+000   4.3990E-009   1.1936E-024
    6.906311E+04   1.0000E-099   1.0000E+000   3.9673E-009   9.8985E-025
    6.954506E+04   1.0000E-099   1.0000E+000   3.5328E-009   7.9178E-025
    6.978729E+04   1.0000E-099   1.0000E+000   3.1566E-009   6.2820E-025
    6.990873E+04   1.0000E-099   1.0000E+000   2.7941E-009   4.8384E-025
    6.996952E+04   1.0000E-099   1.0000E+000   2.5170E-009   3.8194E-025
    6.999842E+04   1.0000E-099   1.0000E+000   2.3224E-009   3.1586E-025
    6.999994E+04   1.0000E-099   1.0000E+000   2.3008E-009   3.0878E-025
#TIME:     5.964
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    8.484663E+02   1.0000E-099   3.7010E-014   1.3063E-006   1.0000E+000
    8.546026E+02   1.0000E-099   3.7005E-014   1.3061E-006   1.0000E+000
    8.732790E+02   1.0000E-099   3.6839E-014   1.3026E-006   1.0000E+000
    9.118652E+02   1.0000E-099   3.5723E-014   1.2784E-006   1.0000E+000
    9.715190E+02   1.0000E-099   3.2385E-014   1.2042E-006   1.0000E+000
    1.029186E+03   1.0000E-099   2.7955E-014   1.1011E-006   1.0000E+000
    1.090442E+03   1.0000E-099   2.2868E-014   9.7457E-007   1.0000E+000
    1.155344E+03   1.0000E-099   1.7754E-014   8.3604E-007   1.0000E+000
    1.224109E+03   1.0000E-099   1.3211E-014   6.9917E-007   1.0000E+000
    1.296966E+03   1.0000E-099   9.6853E-015   5.7870E-007   1.0000E+000
    1.374160E+03   1.0000E-099   6.9361E-015   4.7304E-007   1.0000E+000
    1.455949E+03   1.0000E-099   4.7826E-015   3.8051E-007   1.0000E+000
    1.542605E+03   1.0000E-099   3.2041E-015   3.0364E-007   1.0000E+000
    1.634419E+03   1.0000E-099   2.1228E-015   2.4282E-007   1.0000E+000
    1.731698E+03   1.0000E-099   1.4483E-015   1.9844E-007   1.0000E+000
    1.834767E+03   1.0000E-099   1.0135E-015   1.6526E-007   1.0000E+000
    1.943970E+03   1.0000E-099   7.2525E-016   1.3988E-007   1.0000E+000
    2.059673E+03   1.0000E-099   5.4074E-016   1.2135E-007   1.0000E+000
    2.182263E+03   1.0000E-099   4.2285E-016   1.0806E-007   1.0000E+000
    2.312148E+03   1.0000E-099   3.4772E-016   9.8704E-008   1.0000E+000
    2.449765E+03   1.0000E-099   3.0272E-016   9.2569E-008   1.0000E+000
    2.595572E+03   1.0000E-099   2.8314E-016   8.9606E-008   1.0000E+000
    2.750058E+03   1.0000E-099   2.8896E-016   9.0097E-008   1.0000E+000
    2.913738E+03   1.0000E-099   3.1717E-016   9.3489E-008   1.0000E+000
    3.087160E+03   1.0000E-099   3.6142E-016   9.8858E-008   1.0000E+000
    3.270905E+03   1.0000E-099   4.4913E-016   1.1011E-007   1.0000E+000
    3.465585E+03   1.0000E-099   7.3131E-016   1.4264E-007   1.0000E+000
    3.671853E+03   1.0000E-099   1.7419E-015   2.2999E-007   1.0000E+000
    3.890397E+03   1.0000E-099   5.4669E-015   4.5039E-007   1.0000E+000
    4.121949E+03   1.0000E-099   1.7484E-014   9.4508E-007   1.0000E+000
    4.367283E+03   1.0000E-099   4.6746E-014   1.8333E-006   1.0000E+000
    4.627219E+03   1.0000E-099   1.4086E-013   3.7570E-006   1.0000E+000
    4.902626E+03   1.0000E-099   5.7880E-013   9.1099E-006   9.9999E-001
    5.194425E+03   1.0000E-099   3.1127E-012   2.6049E-005   9.9997E-001
    5.503591E+03   1.0000E-099   1.6928E-011   7.5610E-005   9.9992E-001
    5.831158E+03   1.0000E-099   7.2909E-011   1.9072E-004   9.9981E-001
    6.178222E+03   1.0000E-099   2.7260E-010   4.3844E-004   9.9956E-001
    6.545943E+03   1.0000E-099   1.0081E-009   9.9538E-004   9.9900E-001
    6.935550E+03   1.0000E-099   4.1628E-009   2.4083E-003   9.9759E-001
    7.348346E+03   1.0000E-099   2.2583E-008   6.8658E-003   9.9313E-001
    7.785712E+03   1.0000E-099   1.9513E-007   2.6027E-002   9.7397E-001
    8.250371E+03   1.0000E-099   2.9468E-006   1.3511E-001   8.6489E-001
