#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
9.416122e+02 5.318614e+04 3.024593e+13 4.739973e-17 1.002525e-09 2.504216e-03 9.018532e-01 9.563839e-02 4.148525e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 5.290993e+04 3.067466e+13 6.284720e-17 1.269267e-09 3.068422e-03 9.201159e-01 7.681324e-02 2.456381e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 5.334950e+04 3.085413e+13 4.966772e-17 1.034402e-09 2.536748e-03 9.030495e-01 9.440972e-02 4.059618e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 5.380758e+04 3.108376e+13 3.834729e-17 8.261314e-10 2.059163e-03 8.795627e-01 1.183711e-01 7.028282e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 5.539904e+04 3.215764e+13 1.853548e-17 4.317024e-10 1.112921e-03 7.881540e-01 2.107025e-01 3.065483e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 5.771594e+04 3.468905e+13 7.034991e-18 1.778472e-10 4.602331e-04 6.114525e-01 3.879107e-01 1.765323e-04 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 6.080957e+04 3.781749e+13 1.705260e-18 4.766106e-11 1.259785e-04 3.544642e-01 6.442626e-01 1.147219e-03 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 6.373685e+04 4.020568e+13 3.212042e-19 1.015902e-11 2.782525e-05 1.652708e-01 8.291550e-01 5.546375e-03 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 6.700910e+04 4.162274e+13 5.186227e-20 1.894659e-12 5.555525e-06 6.775813e-02 9.103996e-01 2.183674e-02 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 7.039015e+04 4.332942e+13 8.499397e-21 3.537016e-13 1.096739e-06 2.652762e-02 9.014112e-01 7.206010e-02 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 7.406358e+04 4.491012e+13 1.239801e-21 5.902298e-14 1.949772e-07 9.219030e-03 7.852070e-01 2.055738e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 7.796421e+04 4.515114e+13 1.226188e-22 6.936720e-15 2.531202e-08 2.408583e-03 5.290125e-01 4.685789e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 8.228160e+04 4.597010e+13 8.551658e-24 5.698769e-16 2.285115e-09 4.373963e-04 2.495402e-01 7.500224e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 8.700743e+04 4.643313e+13 4.353331e-25 3.469406e-17 1.557918e-10 5.966495e-05 8.839252e-02 9.115478e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 9.207343e+04 4.775149e+13 1.831848e-26 1.734092e-18 8.797968e-12 6.757860e-06 2.669142e-02 9.733018e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 9.645878e+04 4.779502e+13 1.087025e-27 1.221701e-19 7.118572e-13 9.940348e-07 9.170773e-03 9.908282e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 9.946860e+04 4.642670e+13 1.334032e-28 1.741388e-20 1.169660e-13 2.501310e-07 4.240315e-03 9.957594e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 1.005052e+05 4.384348e+13 3.441494e-29 5.074448e-21 3.845343e-14 1.083368e-07 2.668914e-03 9.973310e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 9.845439e+04 4.004398e+13 2.854965e-29 4.547274e-21 3.707579e-14 1.083853e-07 2.699944e-03 9.972999e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 9.272874e+04 3.533129e+13 1.157485e-28 1.836670e-20 1.511426e-13 3.309832e-07 5.136935e-03 9.948627e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 8.442707e+04 2.822095e+13 4.216135e-27 6.300604e-19 5.120716e-12 5.207241e-06 2.462034e-02 9.753745e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 7.575897e+04 2.327006e+13 7.413327e-25 9.249656e-17 7.141278e-10 2.210396e-04 1.904341e-01 8.093449e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 6.715960e+04 2.565047e+13 9.274384e-23 7.904305e-15 4.600305e-08 4.057543e-03 6.586921e-01 3.372503e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 5.971007e+04 2.506702e+13 4.352611e-20 2.242927e-12 9.937720e-06 1.010427e-01 8.882879e-01 1.065945e-02 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 5.049082e+04 1.183522e+13 4.441339e-18 2.228096e-10 1.359139e-03 8.585598e-01 1.400730e-01 8.095417e-06 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 4.325920e+04 9.142239e+12 2.030004e-16 6.650557e-09 3.515295e-02 9.627474e-01 2.099676e-03 4.402036e-10 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 3.888695e+04 8.240555e+12 3.559634e-15 7.812175e-08 3.321872e-01 6.677711e-01 4.157436e-05 8.763222e-14 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 3.684424e+04 7.753389e+12 9.831516e-15 1.776411e-07 6.707483e-01 3.292486e-01 2.986208e-06 5.222036e-16 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 3.604603e+04 7.289182e+12 1.212780e-14 2.106025e-07 7.806818e-01 2.193171e-01 9.186627e-07 5.846036e-17 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 3.537136e+04 6.773970e+12 1.272562e-14 2.211190e-07 8.366421e-01 1.633573e-01 4.097470e-07 1.317689e-17 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 3.464417e+04 6.372955e+12 1.413468e-14 2.390254e-07 8.940470e-01 1.059526e-01 1.326131e-07 1.712249e-18 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 3.361442e+04 5.824895e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 3.226247e+04 5.251923e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 3.077898e+04 4.832908e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 2.904667e+04 4.394039e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 2.673959e+04 3.790365e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 2.341072e+04 2.793714e+12 1.597508e-13 1.103733e-06 9.999988e-01 1.182571e-07 8.547707e-22 2.307051e-43 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 1.910448e+04 1.951854e+12 7.363607e-13 3.999984e-06 9.999960e-01 2.389601e-11 1.532461e-30 1.196099e-58 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 1.534425e+04 1.159068e+12 1.045930e-11 4.471064e-05 9.999553e-01 1.453958e-17 2.919410e-45 2.315988e-84 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 1.263534e+04 8.893518e+11 8.826302e-09 8.826302e-03 9.911737e-01 1.685281e-29 2.013768e-73 1.908081e-133 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 8.508565e+03 7.091336e+11 8.748447e-08 4.788188e-02 9.521180e-01 1.092866e-33 2.621774e-83 1.059749e-150 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 6.146959e+03 4.432721e+11 1.010229e-05 8.122785e-01 1.877114e-01 5.419740e-45 4.409512e-109 3.426587e-195 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 4.814016e+03 2.336787e+11 4.915374e-05 9.912670e-01 8.683827e-03 1.040421e-54 2.723936e-130 2.642013e-231 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 4.915384e+03 2.172432e+11 3.804223e-04 9.994528e-01 1.668006e-04 2.273530e-65 4.051836e-153 7.698488e-270 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 4.254717e+03 2.649544e+11 2.266787e-04 9.992367e-01 5.366271e-04 6.707839e-62 1.356988e-145 4.672357e-257 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 4.072998e+03 2.516081e+11 5.952253e-04 9.993231e-01 8.163869e-05 5.201395e-67 1.501715e-156 1.474411e-275 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 4.606505e+03 2.087576e+11 3.680218e-03 9.963177e-01 2.126970e-06 4.449846e-77 3.498306e-178 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 4.828239e+03 1.651950e+11 9.933127e-03 9.900666e-01 2.564435e-07 3.830422e-83 2.775433e-191 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 4.572366e+03 1.342220e+11 1.486183e-02 9.851381e-01 9.738363e-08 4.200493e-86 9.851381e-198 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 4.888282e+03 8.325577e+10 8.331593e-02 9.166841e-01 1.914805e-09 2.380455e-97 4.927960e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 4.540844e+03 1.061024e+11 1.576597e-02 9.842340e-01 7.062790e-08 2.146177e-87 1.255354e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 4.355583e+03 9.921834e+10 1.625321e-02 9.837467e-01 6.249406e-08 7.675125e-88 1.276019e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 5.148098e+03 4.153871e+10 3.688525e-01 6.311475e-01 2.024590e-11 5.184426e-110 2.397541e-249 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 4.591305e+03 9.284788e+10 5.940594e-02 9.405941e-01 4.360244e-09 5.331302e-95 5.902513e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 4.122483e+03 2.062834e+10 4.505119e-01 5.494881e-01 4.914676e-12 8.430034e-115 6.279863e-260 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 3.972978e+03 1.019694e+10 6.220547e-01 3.779453e-01 4.622997e-13 1.319510e-121 1.036758e-274 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 3.670409e+03 9.488882e+08 9.861571e-01 1.384295e-02 1.378170e-18 7.779003e-153 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 3.590143e+03 6.853302e+09 5.314570e-01 4.685430e-01 8.112583e-13 2.673841e-121 2.210265e-274 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 3.353081e+03 4.055677e+09 6.245734e-01 3.754266e-01 1.934016e-13 1.240046e-125 7.599545e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 3.078776e+03 2.314229e+09 7.416546e-01 2.583454e-01 2.772134e-14 4.804064e-131 1.433962e-295 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 3.486050e+03 1.466147e+05 1.000000e+00 4.326923e-11 4.019231e-47 6.115385e-303 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 3.114821e+03 1.152972e+09 7.662624e-01 2.337376e-01 1.033627e-14 9.095921e-135 6.945976e-304 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 3.137358e+03 1.707965e+09 4.404762e-01 5.595238e-01 5.436508e-13 2.523810e-125 7.261905e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 2.992884e+03 8.568823e+08 6.431767e-01 3.568233e-01 3.775168e-14 9.004474e-133 5.508949e-300 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 2.678014e+03 3.372105e+08 8.652246e-01 1.347754e-01 5.299501e-16 8.202995e-144 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 2.251277e+03 6.321729e+04 1.000000e+00 2.796143e-12 5.716253e-51 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 2.921536e+03 3.318638e+08 5.420561e-01 4.579439e-01 4.556075e-14 1.413551e-134 1.668224e-304 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 2.885744e+03 9.734747e+07 9.348156e-01 6.518444e-02 1.743305e-17 1.111673e-153 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 2.651017e+03 2.402315e+07 9.055118e-01 9.448819e-02 1.496063e-17 1.650262e-157 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 2.412711e+03 4.252678e+06 9.999471e-01 5.290725e-05 7.318837e-28 4.726381e-208 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 1.646234e+03 7.869377e+03 1.000000e+00 3.855491e-11 1.803468e-48 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 2.792146e+03 1.831910e+05 9.887733e-01 1.122670e-02 2.648500e-22 2.516075e-191 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 2.317217e+03 6.025627e+04 8.642995e-01 1.357005e-01 1.816680e-19 2.502064e-181 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 1.698560e+03 3.813941e+02 9.981423e-01 1.857654e-03 4.125655e-27 1.020323e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 1.806221e+03 2.306532e+03 9.748949e-01 2.510514e-02 4.880846e-23 7.735440e-206 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 1.844947e+03 1.626533e+03 9.630221e-01 3.697792e-02 1.111998e-22 3.990423e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 1.000000e+02 1.496869e-07 1.000000e+00 5.942623e-12 5.122951e-61 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 1.000000e+02 1.251540e-07 1.000000e+00 7.134503e-12 7.309942e-61 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 1.000000e+02 1.008677e-07 1.000000e+00 8.828829e-12 1.126126e-60 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 1.000000e+02 7.965947e-08 1.000000e+00 1.118497e-11 1.806358e-60 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 1.000000e+02 6.283363e-08 1.000000e+00 1.415313e-11 2.900232e-60 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 1.000000e+02 5.010763e-08 1.000000e+00 1.777372e-11 4.562044e-60 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 1.000000e+02 4.041914e-08 1.000000e+00 2.207865e-11 7.022472e-60 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 1.000000e+02 3.276825e-08 1.000000e+00 2.717949e-11 1.068376e-59 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 1.000000e+02 2.665621e-08 1.000000e+00 3.341935e-11 1.612903e-59 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 1.000000e+02 2.170132e-08 1.000000e+00 4.105058e-11 2.431907e-59 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 1.000000e+02 1.768529e-08 1.000000e+00 5.043988e-11 3.665689e-59 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 1.000000e+02 1.441278e-08 1.000000e+00 6.167401e-11 5.506608e-59 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 1.000000e+02 1.174701e-08 1.000000e+00 7.600000e-11 8.333333e-59 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 1.000000e+02 9.574245e-09 1.000000e+00 9.300000e-11 1.250000e-58 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 1.000000e+02 7.808444e-09 1.000000e+00 1.139850e-10 1.879699e-58 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 1.000000e+02 6.371021e-09 1.000000e+00 1.397291e-10 2.821670e-58 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 1.000000e+02 5.205543e-09 1.000000e+00 1.709459e-10 4.222973e-58 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 1.000000e+02 4.256428e-09 1.000000e+00 2.085859e-10 6.313131e-58 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 1.000000e+02 3.488587e-09 1.000000e+00 2.548872e-10 9.398496e-58 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 1.000000e+02 2.861669e-09 1.000000e+00 3.113102e-10 1.399776e-57 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 1.000000e+02 2.355640e-09 1.000000e+00 3.785124e-10 2.066116e-57 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 1.000000e+02 1.941005e-09 1.000000e+00 4.574209e-10 3.041363e-57 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 1.000000e+02 1.608705e-09 1.000000e+00 5.531915e-10 4.432624e-57 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 1.000000e+02 1.335720e-09 1.000000e+00 6.666667e-10 6.410256e-57 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 1.000000e+02 1.119771e-09 1.000000e+00 7.956204e-10 9.124088e-57 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 1.000000e+02 9.427183e-10 1.000000e+00 9.442724e-10 1.289990e-56 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 1.000000e+02 8.052613e-10 1.000000e+00 1.106082e-09 1.768034e-56 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 1.000000e+02 6.937593e-10 1.000000e+00 1.283810e-09 2.380952e-56 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 1.000000e+02 5.350919e-10 1.000000e+00 1.666667e-09 4.006410e-56 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 1.000000e+02 5.132253e-10 1.000000e+00 1.735192e-09 4.355401e-56 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 1.000000e+02 4.983308e-10 1.000000e+00 1.785978e-09 4.612546e-56 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 1.000000e+02 4.910461e-10 1.000000e+00 1.813688e-09 4.752852e-56 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 1.000000e+02 4.833586e-10 1.000000e+00 1.839216e-09 4.901961e-56 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 1.000000e+02 4.068565e-10 1.000000e+00 2.182320e-09 6.906077e-56 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 1.000000e+02 3.964445e-10 1.000000e+00 2.251462e-09 7.309942e-56 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 2.190675e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
4.242332e+02 5.127911e+04 2.504765e+13 6.460617e-17 1.451154e-09 4.070188e-03 9.442440e-01 5.168493e-02 9.193954e-07 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 5.261309e+04 5.040622e+13 3.279087e-16 3.964270e-09 5.750638e-03 9.519142e-01 4.233449e-02 6.925237e-07 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 5.237709e+04 3.913242e+13 1.646154e-16 2.521566e-09 4.694236e-03 9.451907e-01 5.011414e-02 9.642213e-07 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 5.226872e+04 3.379621e+13 1.098697e-16 1.935624e-09 4.166201e-03 9.401604e-01 5.567224e-02 1.172435e-06 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 5.208926e+04 2.691868e+13 4.861233e-17 1.093777e-09 2.977505e-03 9.208297e-01 7.619048e-02 2.332457e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 5.254983e+04 2.768398e+13 4.197550e-17 9.521160e-10 2.563389e-03 9.063412e-01 9.109186e-02 3.579590e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 5.315034e+04 2.794540e+13 3.026541e-17 7.132030e-10 1.965880e-03 8.777883e-01 1.202387e-01 7.086312e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 5.421362e+04 2.829588e+13 2.057591e-17 5.086694e-10 1.434356e-03 8.340345e-01 1.645156e-01 1.558086e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 5.570703e+04 2.919229e+13 1.067329e-17 2.838829e-10 8.193189e-04 7.351727e-01 2.639536e-01 5.447364e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 5.775995e+04 3.148301e+13 3.604368e-18 1.043466e-10 3.049567e-04 5.290815e-01 4.702946e-01 3.189186e-04 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 6.034011e+04 3.416200e+13 8.486805e-19 2.722183e-11 8.086484e-05 2.908999e-01 7.072338e-01 1.785432e-03 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 6.340708e+04 3.620140e+13 1.772956e-19 6.333474e-12 1.952127e-05 1.385447e-01 8.541856e-01 7.250161e-03 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 6.654901e+04 3.753232e+13 2.722541e-20 1.124839e-12 3.689759e-06 5.462993e-02 9.170663e-01 2.830009e-02 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 6.970114e+04 3.915900e+13 4.432334e-21 2.091001e-13 7.230152e-07 2.105727e-02 8.879393e-01 9.100273e-02 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 7.327489e+04 4.063142e+13 5.975225e-22 3.223787e-14 1.192683e-07 6.884498e-03 7.392274e-01 2.538880e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 7.715366e+04 4.078588e+13 5.226345e-23 3.360491e-15 1.377410e-08 1.621632e-03 4.571830e-01 5.411953e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 8.136673e+04 4.144799e+13 3.778047e-24 2.852969e-16 1.290444e-09 2.946255e-04 2.067820e-01 7.929234e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 8.582656e+04 4.184700e+13 2.253595e-25 2.013458e-17 1.009807e-10 4.433301e-05 7.635129e-02 9.236044e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 9.045138e+04 4.271071e+13 1.663495e-26 1.715627e-18 9.478603e-12 7.393310e-06 2.843581e-02 9.715568e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 9.450442e+04 4.256322e+13 1.839193e-27 2.171965e-19 1.341823e-12 1.671017e-06 1.241634e-02 9.875820e-01 0.000000e+00 0.000000e+00 0.000000e+00 
