#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
3684.57 5.44e-27 9.94e-19 1.27e-10 1.25e-03 7.24e-01 2.75e-01 2.14e-04 
3909.64 3.97e-27 8.37e-19 1.21e-10 1.38e-03 7.43e-01 2.56e-01 1.65e-04 
4148.46 4.55e-27 1.00e-18 1.53e-10 1.77e-03 7.88e-01 2.10e-01 9.77e-05 
4401.86 8.12e-27 1.71e-18 2.44e-10 2.52e-03 8.32e-01 1.66e-01 5.09e-05 
4670.75 1.32e-26 2.79e-18 3.86e-10 3.61e-03 8.75e-01 1.21e-01 2.34e-05 
4956.05 1.40e-26 3.20e-18 4.78e-10 4.56e-03 9.06e-01 8.97e-02 1.14e-05 
5258.79 1.35e-26 3.47e-18 5.66e-10 5.54e-03 9.19e-01 7.52e-02 7.39e-06 
5580.02 1.90e-26 5.17e-18 8.66e-10 7.96e-03 9.42e-01 5.04e-02 2.78e-06 
5920.87 2.89e-26 8.08e-18 1.36e-09 1.17e-02 9.55e-01 3.32e-02 1.04e-06 
6282.54 4.68e-26 1.38e-17 2.35e-09 1.83e-02 9.62e-01 1.98e-02 3.08e-07 
6666.30 9.74e-26 2.86e-17 4.67e-09 3.14e-02 9.58e-01 1.06e-02 7.43e-08 
7073.50 2.53e-25 7.37e-17 1.13e-08 6.20e-02 9.34e-01 4.42e-03 1.03e-08 
7505.58 7.14e-25 2.14e-16 3.13e-08 1.36e-01 8.63e-01 1.36e-03 8.42e-10 
7964.05 2.76e-24 8.21e-16 1.09e-07 3.36e-01 6.64e-01 2.87e-04 3.36e-11 
8450.53 1.21e-23 3.31e-15 3.62e-07 6.94e-01 3.06e-01 2.06e-05 2.53e-13 
8966.72 3.74e-23 9.35e-15 8.22e-07 9.25e-01 7.55e-02 7.62e-07 8.04e-16 
9514.44 1.35e-22 2.98e-14 1.90e-06 9.93e-01 7.23e-03 3.03e-09 2.46e-19 
10095.62 8.54e-22 1.54e-13 5.95e-06 1.00e+00 2.22e-04 8.95e-13 1.54e-25 
10712.30 9.13e-21 1.34e-12 2.73e-05 1.00e+00 3.05e-06 4.01e-17 1.31e-27 
11366.65 1.41e-19 1.69e-11 1.67e-04 1.00e+00 9.27e-09 1.06e-22 1.41e-28 
12061.10 3.52e-18 3.35e-10 1.38e-03 9.99e-01 1.28e-11 1.06e-27 4.82e-29 
12793.43 1.40e-16 1.02e-08 1.50e-02 9.85e-01 7.64e-15 1.13e-28 8.41e-30 
13528.61 9.00e-15 4.42e-07 1.91e-01 8.09e-01 4.86e-19 1.07e-30 2.16e-31 
14194.74 1.55e-13 5.17e-06 7.35e-01 2.65e-01 7.29e-23 1.52e-31 9.76e-32 
14757.77 5.19e-13 1.38e-05 9.38e-01 6.24e-02 1.25e-23 9.93e-32 6.51e-32 
15240.48 1.88e-12 3.30e-05 9.78e-01 2.16e-02 9.41e-24 6.47e-32 4.30e-32 
15646.99 9.54e-12 9.05e-05 9.97e-01 3.06e-03 1.98e-24 4.11e-32 2.77e-32 
15960.30 6.38e-11 2.82e-04 1.00e+00 1.57e-04 4.76e-25 2.59e-32 1.76e-32 
16187.41 2.03e-10 5.86e-04 9.99e-01 4.28e-05 5.98e-25 2.26e-32 1.55e-32 
16354.17 4.69e-10 1.02e-03 9.99e-01 1.61e-05 4.48e-25 2.33e-32 1.61e-32 
16484.18 6.69e-10 1.34e-03 9.99e-01 9.46e-06 1.51e-25 2.76e-32 1.92e-32 
16593.12 7.88e-10 1.57e-03 9.98e-01 4.08e-06 7.42e-25 3.50e-32 2.45e-32 
16691.99 1.03e-09 1.96e-03 9.98e-01 1.75e-06 7.63e-25 4.27e-32 3.00e-32 
16788.59 1.15e-09 2.28e-03 9.98e-01 1.53e-06 1.02e-24 4.97e-32 3.50e-32 
16888.37 1.34e-09 2.49e-03 9.98e-01 1.28e-06 1.44e-24 5.65e-32 3.99e-32 
16998.79 1.82e-09 3.10e-03 9.97e-01 7.85e-07 1.86e-24 6.45e-32 4.57e-32 
17146.37 2.83e-09 4.31e-03 9.96e-01 3.96e-07 2.70e-24 7.28e-32 5.19e-32 
17415.23 4.83e-09 6.58e-03 9.93e-01 1.03e-07 1.66e-24 8.00e-32 5.75e-32 
17888.12 1.15e-08 1.31e-02 9.87e-01 3.06e-08 3.82e-24 7.88e-32 5.73e-32 
18532.37 5.13e-08 4.06e-02 9.59e-01 2.76e-09 3.16e-24 6.39e-32 4.71e-32 
19260.76 1.68e-07 1.01e-01 8.99e-01 9.73e-11 9.36e-25 5.42e-32 4.05e-32 
20034.10 3.71e-07 1.97e-01 8.03e-01 1.20e-11 1.52e-24 5.37e-32 4.05e-32 
20838.00 6.78e-07 3.03e-01 6.97e-01 1.52e-12 1.48e-24 5.93e-32 4.53e-32 
21647.97 9.01e-07 4.15e-01 5.85e-01 2.83e-13 2.10e-24 6.65e-32 5.13e-32 
22447.94 1.01e-06 5.57e-01 4.43e-01 5.62e-14 5.44e-24 8.03e-32 6.25e-32 
23245.88 1.40e-06 6.39e-01 3.61e-01 1.61e-14 7.16e-24 8.14e-32 6.38e-32 
24052.47 2.04e-06 7.41e-01 2.59e-01 3.21e-15 7.47e-24 5.82e-32 4.59e-32 
24867.72 2.26e-06 8.24e-01 1.76e-01 5.71e-16 6.74e-24 3.89e-32 3.09e-32 
25698.86 3.34e-06 9.00e-01 1.00e-01 6.76e-17 3.42e-24 2.95e-32 2.36e-32 
26587.16 4.73e-06 9.44e-01 5.56e-02 8.99e-18 4.22e-24 2.74e-32 2.20e-32 
27637.54 7.38e-06 9.74e-01 2.57e-02 6.02e-19 3.49e-24 3.27e-32 2.64e-32 
28986.97 1.18e-05 9.90e-01 1.04e-02 3.10e-20 8.05e-24 5.75e-32 4.69e-32 
#TIME: 7.19 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 1.13e-22 6.59e-15 2.19e-07 1.94e-01 8.05e-01 1.17e-03 1.11e-09 
999.11 2.45e-23 1.56e-15 5.97e-08 7.74e-02 9.17e-01 5.13e-03 2.94e-08 
1267.34 7.42e-24 5.12e-16 2.18e-08 3.70e-02 9.50e-01 1.34e-02 2.21e-07 
1514.05 3.33e-24 2.32e-16 1.04e-08 2.10e-02 9.53e-01 2.60e-02 1.05e-06 
1808.80 1.20e-24 9.30e-17 4.72e-09 1.20e-02 9.39e-01 4.86e-02 4.36e-06 
1919.29 5.97e-25 4.87e-17 2.66e-09 7.83e-03 9.20e-01 7.24e-02 1.03e-05 
2160.92 2.68e-25 2.36e-17 1.43e-09 5.04e-03 8.87e-01 1.07e-01 2.58e-05 
2292.92 1.33e-25 1.28e-17 8.57e-10 3.55e-03 8.52e-01 1.44e-01 5.10e-05 
2432.98 6.73e-26 7.18e-18 5.30e-10 2.59e-03 8.17e-01 1.80e-01 8.72e-05 
2581.60 4.11e-26 4.65e-18 3.70e-10 2.03e-03 7.85e-01 2.12e-01 1.26e-04 
2739.29 2.87e-26 3.42e-18 2.88e-10 1.72e-03 7.63e-01 2.35e-01 1.63e-04 
2906.62 2.09e-26 2.63e-18 2.35e-10 1.54e-03 7.52e-01 2.46e-01 1.78e-04 
3084.17 1.49e-26 2.04e-18 1.98e-10 1.45e-03 7.48e-01 2.50e-01 1.81e-04 
3272.56 9.42e-27 1.45e-18 1.56e-10 1.30e-03 7.30e-01 2.69e-01 2.14e-04 
3472.46 8.22e-27 1.37e-18 1.61e-10 1.45e-03 7.53e-01 2.45e-01 1.59e-04 
3684.57 7.13e-27 1.31e-18 1.69e-10 1.65e-03 7.76e-01 2.22e-01 1.20e-04 
3909.64 5.13e-27 1.09e-18 1.60e-10 1.79e-03 7.91e-01 2.07e-01 9.33e-05 
4148.46 5.48e-27 1.26e-18 1.95e-10 2.20e-03 8.15e-01 1.82e-01 6.53e-05 
4401.86 1.01e-26 2.21e-18 3.21e-10 3.19e-03 8.62e-01 1.34e-01 3.05e-05 
4670.75 1.67e-26 3.60e-18 5.06e-10 4.59e-03 9.02e-01 9.34e-02 1.28e-05 
4956.05 1.76e-26 4.16e-18 6.30e-10 5.77e-03 9.20e-01 7.38e-02 7.40e-06 
5258.79 1.70e-26 4.54e-18 7.54e-10 7.06e-03 9.35e-01 5.84e-02 4.16e-06 
5580.02 2.42e-26 6.68e-18 1.13e-09 1.01e-02 9.52e-01 3.81e-02 1.44e-06 
5920.87 3.65e-26 1.07e-17 1.82e-09 1.49e-02 9.60e-01 2.55e-02 5.82e-07 
6282.54 6.07e-26 1.82e-17 3.11e-09 2.33e-02 9.62e-01 1.46e-02 1.54e-07 
6666.30 1.26e-25 3.86e-17 6.37e-09 4.04e-02 9.52e-01 7.74e-03 3.64e-08 
7073.50 3.38e-25 1.02e-16 1.58e-08 8.08e-02 9.16e-01 3.13e-03 4.86e-09 
7505.58 9.56e-25 2.97e-16 4.37e-08 1.76e-01 8.23e-01 9.32e-04 3.68e-10 
7964.05 3.54e-24 1.09e-15 1.44e-07 4.11e-01 5.89e-01 1.53e-04 1.00e-11 
8450.53 1.39e-23 3.88e-15 4.22e-07 7.56e-01 2.44e-01 1.11e-05 8.01e-14 
8966.72 4.14e-23 1.06e-14 9.25e-07 9.47e-01 5.32e-02 2.96e-07 1.83e-16 
9514.44 1.50e-22 3.36e-14 2.11e-06 9.95e-01 4.75e-03 7.77e-10 1.11e-20 
10095.62 9.83e-22 1.82e-13 6.83e-06 1.00e+00 1.32e-04 2.60e-13 2.12e-26 
10712.30 1.07e-20 1.60e-12 3.17e-05 1.00e+00 1.25e-06 6.55e-18 3.29e-28 
11366.65 1.69e-19 2.05e-11 1.94e-04 1.00e+00 5.66e-09 3.86e-23 1.62e-28 
12061.10 4.17e-18 4.02e-10 1.59e-03 9.98e-01 7.67e-12 1.27e-27 8.52e-29 
12793.43 1.81e-16 1.34e-08 1.87e-02 9.81e-01 2.80e-15 3.36e-29 8.92e-31 
13528.61 1.09e-14 5.39e-07 2.22e-01 7.78e-01 2.76e-19 1.04e-30 2.30e-31 
14194.74 1.58e-13 5.35e-06 7.44e-01 2.56e-01 6.65e-23 1.61e-31 1.04e-31 
14757.77 5.52e-13 1.47e-05 9.47e-01 5.29e-02 1.24e-23 1.05e-31 6.92e-32 
15240.48 1.99e-12 3.49e-05 9.86e-01 1.39e-02 4.59e-24 6.87e-32 4.57e-32 
15646.99 9.75e-12 9.33e-05 9.97e-01 3.24e-03 2.96e-24 4.37e-32 2.94e-32 
15960.30 6.07e-11 2.82e-04 1.00e+00 1.59e-04 9.35e-25 2.75e-32 1.87e-32 
16187.41 2.13e-10 6.28e-04 9.99e-01 3.60e-05 4.77e-25 2.40e-32 1.65e-32 
16354.17 4.61e-10 1.05e-03 9.99e-01 1.26e-05 3.75e-25 2.47e-32 1.71e-32 
16484.18 6.61e-10 1.37e-03 9.99e-01 7.48e-06 4.54e-25 2.93e-32 2.04e-32 
16593.12 7.32e-10 1.52e-03 9.98e-01 2.87e-06 5.46e-25 3.72e-32 2.60e-32 
16691.99 8.79e-10 1.75e-03 9.98e-01 3.01e-06 1.64e-24 4.54e-32 3.19e-32 
16788.59 1.00e-09 1.99e-03 9.98e-01 1.88e-06 1.39e-24 5.28e-32 3.72e-32 
16888.37 1.45e-09 2.66e-03 9.97e-01 6.25e-07 6.31e-25 6.01e-32 4.25e-32 
16998.79 1.95e-09 3.46e-03 9.97e-01 5.58e-07 1.10e-24 6.85e-32 4.86e-32 
17146.37 2.44e-09 4.13e-03 9.96e-01 3.15e-07 1.29e-24 7.73e-32 5.52e-32 
17415.23 4.39e-09 6.66e-03 9.93e-01 1.39e-07 2.38e-24 8.50e-32 6.11e-32 
17888.12 1.12e-08 1.34e-02 9.87e-01 1.08e-08 6.12e-25 8.38e-32 6.09e-32 
18532.37 4.27e-08 3.47e-02 9.65e-01 4.47e-09 2.08e-24 6.79e-32 5.01e-32 
19260.76 1.22e-07 7.38e-02 9.26e-01 1.09e-10 1.18e-24 5.77e-32 4.31e-32 
20034.10 2.63e-07 1.57e-01 8.43e-01 1.62e-11 1.79e-24 5.71e-32 4.31e-32 
20838.00 5.50e-07 2.82e-01 7.18e-01 2.70e-12 3.41e-24 6.30e-32 4.81e-32 
21647.97 9.44e-07 4.37e-01 5.63e-01 3.20e-13 3.02e-24 7.08e-32 5.45e-32 
22447.94 9.70e-07 5.34e-01 4.66e-01 6.71e-14 4.86e-24 8.55e-32 6.64e-32 
23245.88 1.40e-06 6.52e-01 3.48e-01 1.40e-14 4.89e-24 8.67e-32 6.78e-32 
24052.47 1.54e-06 7.35e-01 2.65e-01 2.86e-15 4.25e-24 6.20e-32 4.88e-32 
24867.72 2.22e-06 8.27e-01 1.73e-01 5.01e-16 3.16e-24 4.14e-32 3.28e-32 
25698.86 3.26e-06 8.95e-01 1.05e-01 8.34e-17 3.64e-24 3.14e-32 2.51e-32 
26587.16 4.79e-06 9.41e-01 5.86e-02 8.84e-18 2.80e-24 2.91e-32 2.34e-32 
27637.54 6.90e-06 9.41e-01 5.86e-02 1.86e-18 9.79e-24 3.47e-32 2.81e-32 
28986.97 9.88e-06 9.87e-01 1.33e-02 5.42e-20 1.26e-23 6.10e-32 4.99e-32 
#TIME: 7.34 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 1.06e-22 6.48e-15 2.23e-07 2.02e-01 7.97e-01 1.15e-03 1.05e-09 
999.11 2.29e-23 1.52e-15 6.09e-08 8.14e-02 9.14e-01 4.64e-03 3.12e-08 
1267.34 7.56e-24 5.36e-16 2.36e-08 4.11e-02 9.48e-01 1.07e-02 1.29e-07 
1514.05 3.47e-24 2.51e-16 1.16e-08 2.37e-02 9.54e-01 2.18e-02 6.78e-07 
1808.80 1.31e-24 1.05e-16 5.51e-09 1.40e-02 9.47e-01 3.94e-02 2.53e-06 
1919.29 6.75e-25 5.75e-17 3.23e-09 9.36e-03 9.31e-01 5.95e-02 6.53e-06 
2160.92 2.99e-25 2.80e-17 1.75e-09 6.02e-03 9.03e-01 9.05e-02 1.71e-05 
2292.92 1.57e-25 1.59e-17 1.09e-09 4.39e-03 8.78e-01 1.18e-01 3.07e-05 
2432.98 8.39e-26 9.18e-18 6.89e-10 3.27e-03 8.49e-01 1.48e-01 5.23e-05 
2581.60 4.97e-26 5.85e-18 4.77e-10 2.54e-03 8.19e-01 1.78e-01 7.97e-05 
2739.29 3.60e-26 4.47e-18 3.85e-10 2.23e-03 8.05e-01 1.93e-01 9.58e-05 
2906.62 2.68e-26 3.52e-18 3.20e-10 2.02e-03 7.95e-01 2.03e-01 1.06e-04 
3084.17 1.87e-26 2.63e-18 2.60e-10 1.85e-03 7.85e-01 2.13e-01 1.15e-04 
3272.56 1.24e-26 1.96e-18 2.16e-10 1.73e-03 7.79e-01 2.19e-01 1.19e-04 
3472.46 1.05e-26 1.82e-18 2.18e-10 1.89e-03 7.94e-01 2.05e-01 9.73e-05 
3684.57 8.84e-27 1.72e-18 2.28e-10 2.12e-03 8.10e-01 1.87e-01 7.68e-05 
3909.64 6.32e-27 1.40e-18 2.09e-10 2.27e-03 8.21e-01 1.77e-01 6.16e-05 
4148.46 7.01e-27 1.68e-18 2.66e-10 2.86e-03 8.50e-01 1.47e-01 3.71e-05 
4401.86 1.27e-26 2.90e-18 4.28e-10 4.10e-03 8.90e-01 1.06e-01 1.76e-05 
4670.75 2.08e-26 4.60e-18 6.56e-10 5.76e-03 9.19e-01 7.57e-02 8.14e-06 
4956.05 2.18e-26 5.39e-18 8.31e-10 7.30e-03 9.35e-01 5.77e-02 3.94e-06 
5258.79 2.13e-26 5.83e-18 9.81e-10 8.91e-03 9.47e-01 4.40e-02 2.11e-06 
5580.02 3.05e-26 8.75e-18 1.50e-09 1.27e-02 9.57e-01 3.03e-02 8.86e-07 
5920.87 4.68e-26 1.40e-17 2.42e-09 1.90e-02 9.62e-01 1.87e-02 2.92e-07 
6282.54 7.82e-26 2.43e-17 4.19e-09 2.97e-02 9.59e-01 1.12e-02 1.06e-07 
6666.30 1.69e-25 5.23e-17 8.64e-09 5.23e-02 9.42e-01 5.30e-03 1.64e-08 
7073.50 4.55e-25 1.41e-16 2.18e-08 1.05e-01 8.93e-01 2.09e-03 2.01e-09 
7505.58 1.27e-24 4.04e-16 5.94e-08 2.25e-01 7.75e-01 5.75e-04 1.36e-10 
7964.05 4.49e-24 1.40e-15 1.84e-07 4.91e-01 5.09e-01 9.32e-05 3.76e-12 
8450.53 1.58e-23 4.57e-15 4.96e-07 8.13e-01 1.87e-01 5.17e-06 2.33e-14 
8966.72 4.60e-23 1.19e-14 1.02e-06 9.63e-01 3.70e-02 9.09e-08 2.66e-17 
9514.44 1.66e-22 3.78e-14 2.32e-06 9.97e-01 3.15e-03 3.05e-10 2.36e-21 
10095.62 1.14e-21 2.16e-13 7.89e-06 1.00e+00 8.26e-05 8.06e-14 4.62e-27 
10712.30 1.25e-20 1.91e-12 3.67e-05 1.00e+00 7.45e-07 2.01e-18 5.59e-28 
11366.65 1.97e-19 2.43e-11 2.22e-04 1.00e+00 3.10e-09 9.36e-24 1.01e-28 
12061.10 5.16e-18 5.06e-10 1.91e-03 9.98e-01 4.53e-12 1.10e-27 5.50e-29 
12793.43 2.15e-16 1.62e-08 2.17e-02 9.78e-01 1.06e-15 3.09e-29 2.42e-30 
13528.61 1.27e-14 6.32e-07 2.48e-01 7.52e-01 1.59e-19 1.01e-30 2.45e-31 
14194.74 1.68e-13 5.80e-06 7.83e-01 2.17e-01 5.28e-23 1.71e-31 1.10e-31 
14757.77 5.40e-13 1.47e-05 9.53e-01 4.67e-02 1.40e-23 1.12e-31 7.36e-32 
15240.48 2.02e-12 3.60e-05 9.91e-01 8.82e-03 4.95e-24 7.29e-32 4.86e-32 
15646.99 9.12e-12 9.17e-05 9.95e-01 4.56e-03 4.28e-24 4.63e-32 3.13e-32 
15960.30 5.92e-11 2.82e-04 1.00e+00 1.26e-04 7.96e-25 2.91e-32 1.99e-32 
16187.41 1.93e-10 5.94e-04 9.99e-01 4.08e-05 7.22e-25 2.55e-32 1.75e-32 
16354.17 4.63e-10 1.06e-03 9.99e-01 9.73e-06 4.12e-25 2.63e-32 1.82e-32 
16484.18 6.07e-10 1.34e-03 9.99e-01 7.99e-06 6.76e-25 3.12e-32 2.17e-32 
16593.12 7.17e-10 1.55e-03 9.98e-01 4.05e-06 1.20e-24 3.95e-32 2.76e-32 
16691.99 9.74e-10 2.02e-03 9.98e-01 1.50e-06 5.32e-25 4.82e-32 3.39e-32 
16788.59 1.14e-09 2.30e-03 9.98e-01 1.56e-06 1.08e-24 5.61e-32 3.95e-32 
16888.37 1.32e-09 2.49e-03 9.98e-01 1.68e-06 3.91e-24 6.38e-32 4.52e-32 
16998.79 1.78e-09 3.36e-03 9.97e-01 4.86e-07 1.46e-24 7.28e-32 5.17e-32 
17146.37 2.19e-09 3.78e-03 9.96e-01 2.39e-07 1.42e-24 8.23e-32 5.86e-32 
17415.23 4.80e-09 7.08e-03 9.93e-01 1.11e-07 1.60e-24 9.04e-32 6.50e-32 
17888.12 9.65e-09 1.14e-02 9.89e-01 1.47e-08 2.65e-24 8.91e-32 6.48e-32 
18532.37 4.65e-08 3.91e-02 9.61e-01 1.08e-09 3.56e-25 7.22e-32 5.32e-32 
19260.76 1.36e-07 8.74e-02 9.13e-01 1.09e-10 1.23e-24 6.13e-32 4.58e-32 
20034.10 2.88e-07 1.74e-01 8.26e-01 1.59e-11 1.50e-24 6.06e-32 4.58e-32 
20838.00 5.28e-07 2.84e-01 7.16e-01 1.98e-12 1.34e-24 6.70e-32 5.12e-32 
21647.97 7.14e-07 4.04e-01 5.96e-01 3.64e-13 2.97e-24 7.52e-32 5.80e-32 
22447.94 9.61e-07 4.98e-01 5.02e-01 1.02e-13 6.84e-24 9.09e-32 7.06e-32 
23245.88 9.33e-07 4.13e-01 5.87e-01 2.39e-14 6.95e-24 9.21e-32 7.21e-32 
24052.47 1.42e-06 7.06e-01 2.94e-01 4.54e-15 8.41e-24 6.59e-32 5.19e-32 
24867.72 1.89e-06 8.01e-01 1.99e-01 7.43e-16 6.04e-24 4.40e-32 3.49e-32 
25698.86 2.25e-06 8.71e-01 1.29e-01 1.14e-16 4.43e-24 3.35e-32 2.67e-32 
26587.16 3.05e-06 9.24e-01 7.62e-02 1.53e-17 5.72e-24 3.10e-32 2.49e-32 
27637.54 5.88e-06 9.67e-01 3.30e-02 1.28e-18 3.16e-24 3.70e-32 2.99e-32 
28986.97 1.02e-05 9.87e-01 1.32e-02 5.30e-20 9.76e-24 6.50e-32 5.31e-32 
#TIME: 7.49 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 9.94e-23 6.36e-15 2.27e-07 2.12e-01 7.87e-01 1.14e-03 1.05e-09 
999.11 2.14e-23 1.50e-15 6.27e-08 8.58e-02 9.10e-01 4.25e-03 2.10e-08 
1267.34 7.48e-24 5.64e-16 2.58e-08 4.49e-02 9.45e-01 9.80e-03 1.53e-07 
1514.05 3.56e-24 2.73e-16 1.31e-08 2.67e-02 9.54e-01 1.91e-02 5.60e-07 
1808.80 1.43e-24 1.21e-16 6.50e-09 1.63e-02 9.51e-01 3.27e-02 1.61e-06 
1919.29 7.65e-25 6.74e-17 3.88e-09 1.12e-02 9.40e-01 4.87e-02 3.84e-06 
2160.92 3.48e-25 3.34e-17 2.13e-09 7.30e-03 9.21e-01 7.14e-02 9.35e-06 
2292.92 1.86e-25 1.95e-17 1.37e-09 5.42e-03 8.99e-01 9.55e-02 1.86e-05 
2432.98 9.82e-26 1.11e-17 8.58e-10 3.99e-03 8.73e-01 1.23e-01 3.41e-05 
2581.60 6.12e-26 7.43e-18 6.17e-10 3.21e-03 8.52e-01 1.45e-01 4.86e-05 
2739.29 4.44e-26 5.62e-18 4.92e-10 2.80e-03 8.39e-01 1.58e-01 5.75e-05 
2906.62 3.35e-26 4.56e-18 4.24e-10 2.59e-03 8.32e-01 1.65e-01 6.22e-05 
3084.17 2.25e-26 3.34e-18 3.39e-10 2.33e-03 8.19e-01 1.79e-01 7.46e-05 
3272.56 1.60e-26 2.63e-18 2.96e-10 2.27e-03 8.20e-01 1.78e-01 6.96e-05 
3472.46 1.31e-26 2.38e-18 2.92e-10 2.44e-03 8.32e-01 1.66e-01 5.75e-05 
3684.57 1.01e-26 1.93e-18 2.60e-10 2.55e-03 8.46e-01 1.51e-01 4.26e-05 
3909.64 7.96e-27 1.86e-18 2.85e-10 2.96e-03 8.57e-01 1.40e-01 3.44e-05 
4148.46 9.09e-27 2.26e-18 3.62e-10 3.75e-03 8.84e-01 1.12e-01 1.96e-05 
4401.86 1.59e-26 3.72e-18 5.58e-10 5.18e-03 9.12e-01 8.29e-02 9.46e-06 
4670.75 2.59e-26 5.97e-18 8.65e-10 7.28e-03 9.32e-01 6.03e-02 4.47e-06 
4956.05 2.81e-26 7.15e-18 1.11e-09 9.37e-03 9.47e-01 4.34e-02 1.92e-06 
5258.79 2.67e-26 7.53e-18 1.28e-09 1.12e-02 9.54e-01 3.48e-02 1.16e-06 
5580.02 3.86e-26 1.16e-17 2.01e-09 1.63e-02 9.61e-01 2.28e-02 4.94e-07 
5920.87 5.96e-26 1.82e-17 3.17e-09 2.40e-02 9.62e-01 1.44e-02 1.54e-07 
6282.54 1.03e-25 3.33e-17 5.80e-09 3.87e-02 9.53e-01 8.01e-03 4.14e-08 
6666.30 2.23e-25 7.19e-17 1.19e-08 6.77e-02 9.28e-01 3.92e-03 9.68e-09 
7073.50 6.15e-25 1.95e-16 3.02e-08 1.37e-01 8.62e-01 1.43e-03 1.12e-09 
7505.58 1.68e-24 5.45e-16 8.00e-08 2.83e-01 7.17e-01 3.70e-04 5.94e-11 
7964.05 5.49e-24 1.77e-15 2.33e-07 5.72e-01 4.28e-01 4.96e-05 1.23e-12 
8450.53 1.81e-23 5.32e-15 5.71e-07 8.63e-01 1.37e-01 1.95e-06 4.63e-15 
8966.72 5.03e-23 1.34e-14 1.14e-06 9.74e-01 2.57e-02 3.52e-08 6.41e-18 
9514.44 1.82e-22 4.27e-14 2.57e-06 9.98e-01 2.07e-03 2.25e-09 3.14e-20 
10095.62 1.31e-21 2.52e-13 8.95e-06 1.00e+00 4.76e-05 2.54e-14 2.56e-27 
10712.30 1.43e-20 2.23e-12 4.16e-05 1.00e+00 4.48e-07 6.21e-19 5.28e-28 
11366.65 2.35e-19 2.94e-11 2.58e-04 1.00e+00 2.20e-09 4.61e-24 1.87e-28 
12061.10 6.26e-18 6.23e-10 2.23e-03 9.98e-01 2.51e-12 9.24e-28 4.68e-29 
12793.43 2.56e-16 1.96e-08 2.48e-02 9.75e-01 1.54e-15 1.10e-28 8.97e-30 
13528.61 1.52e-14 7.59e-07 2.79e-01 7.21e-01 7.17e-20 7.02e-31 2.60e-31 
14194.74 1.77e-13 6.23e-06 8.13e-01 1.87e-01 4.90e-23 1.81e-31 1.17e-31 
14757.77 5.49e-13 1.53e-05 9.59e-01 4.08e-02 1.53e-23 1.19e-31 7.83e-32 
15240.48 1.98e-12 3.64e-05 9.91e-01 9.28e-03 9.02e-24 7.74e-32 5.17e-32 
15646.99 9.88e-12 9.88e-05 9.98e-01 1.58e-03 1.16e-24 4.92e-32 3.33e-32 
15960.30 6.43e-11 3.06e-04 9.99e-01 6.00e-04 5.31e-24 3.10e-32 2.12e-32 
16187.41 1.83e-10 5.95e-04 9.99e-01 3.27e-05 5.58e-25 2.71e-32 1.87e-32 
16354.17 4.16e-10 1.00e-03 9.99e-01 1.03e-05 6.36e-25 2.79e-32 1.94e-32 
16484.18 6.19e-10 1.39e-03 9.99e-01 5.70e-06 5.11e-25 3.31e-32 2.31e-32 
16593.12 6.97e-10 1.58e-03 9.98e-01 4.54e-06 1.05e-24 4.20e-32 2.94e-32 
16691.99 8.22e-10 1.75e-03 9.98e-01 2.08e-06 1.71e-24 5.12e-32 3.60e-32 
16788.59 9.54e-10 2.09e-03 9.98e-01 1.89e-06 1.76e-24 5.96e-32 4.20e-32 
16888.37 1.24e-09 2.48e-03 9.98e-01 7.17e-07 7.26e-25 6.78e-32 4.80e-32 
16998.79 1.70e-09 3.35e-03 9.97e-01 4.42e-07 1.73e-24 7.73e-32 5.50e-32 
17146.37 1.93e-09 3.64e-03 9.96e-01 3.14e-07 2.78e-24 8.74e-32 6.24e-32 
17415.23 4.21e-09 6.55e-03 9.93e-01 7.52e-08 1.56e-24 9.61e-32 6.91e-32 
