#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    1.074453E+04   1.0000E-099   9.1028E-001   8.8215E-002   1.5039E-003
    1.113893E+04   1.0000E-099   9.3469E-001   6.4394E-002   9.1156E-004
    1.147328E+04   1.0000E-099   9.5213E-001   4.7321E-002   5.4456E-004
    1.175528E+04   1.0000E-099   9.5712E-001   4.2430E-002   4.5154E-004
    1.200004E+04   1.0000E-099   9.5766E-001   4.1893E-002   4.4353E-004
    1.222754E+04   1.0000E-099   9.4794E-001   5.1424E-002   6.3990E-004
    1.246089E+04   1.0000E-099   9.3068E-001   6.8299E-002   1.0235E-003
    1.272156E+04   1.0000E-099   9.0155E-001   9.6703E-002   1.7423E-003
    1.303580E+04   1.0000E-099   8.5713E-001   1.3986E-001   3.0142E-003
    1.340720E+04   1.0000E-099   8.0304E-001   1.9214E-001   4.8235E-003
    1.382082E+04   1.0000E-099   7.2581E-001   2.6631E-001   7.8861E-003
    1.426889E+04   1.0000E-099   6.5808E-001   3.3106E-001   1.0862E-002
    1.474360E+04   1.0000E-099   5.6996E-001   4.1496E-001   1.5076E-002
    1.523308E+04   1.0000E-099   4.7545E-001   5.0488E-001   1.9675E-002
    1.572477E+04   1.0000E-099   3.7600E-001   5.9921E-001   2.4785E-002
    1.620994E+04   1.0000E-099   2.8328E-001   6.8720E-001   2.9517E-002
    1.667750E+04   1.0000E-099   2.0111E-001   7.6477E-001   3.4114E-002
    1.711029E+04   1.0000E-099   1.6136E-001   8.0449E-001   3.4153E-002
    1.751105E+04   1.0000E-099   1.1819E-001   8.4550E-001   3.6317E-002
    1.788006E+04   1.0000E-099   8.0882E-002   8.7752E-001   4.1598E-002
    1.822685E+04   1.0000E-099   5.9746E-002   8.9333E-001   4.6927E-002
    1.855754E+04   1.0000E-099   4.9368E-002   9.0140E-001   4.9233E-002
    1.887733E+04   1.0000E-099   4.1207E-002   9.0366E-001   5.5130E-002
    1.919034E+04   1.0000E-099   3.6425E-002   9.0547E-001   5.8107E-002
    1.950088E+04   1.0000E-099   3.3089E-002   9.0670E-001   6.0216E-002
    1.981320E+04   1.0000E-099   2.8554E-002   9.0090E-001   7.0541E-002
    2.013143E+04   1.0000E-099   2.5040E-002   8.9522E-001   7.9738E-002
    2.045911E+04   1.0000E-099   2.3530E-002   8.9626E-001   8.0208E-002
    2.079949E+04   1.0000E-099   2.0130E-002   8.8303E-001   9.6838E-002
    2.115532E+04   1.0000E-099   1.8159E-002   8.7785E-001   1.0399E-001
    2.153176E+04   1.0000E-099   1.5848E-002   8.6590E-001   1.1826E-001
    2.193257E+04   1.0000E-099   1.4553E-002   8.6263E-001   1.2281E-001
    2.235942E+04   1.0000E-099   1.3569E-002   8.6066E-001   1.2577E-001
    2.281666E+04   1.0000E-099   1.2863E-002   8.5951E-001   1.2763E-001
    2.330769E+04   1.0000E-099   1.2910E-002   8.6077E-001   1.2632E-001
    2.383901E+04   1.0000E-099   1.4758E-002   8.6976E-001   1.1548E-001
    2.441810E+04   1.0000E-099   1.9076E-002   8.7331E-001   1.0761E-001
    2.505570E+04   1.0000E-099   2.8805E-002   8.7531E-001   9.5889E-002
    2.577913E+04   1.0000E-099   5.1425E-002   8.6785E-001   8.0720E-002
    2.660525E+04   1.0000E-099   9.0831E-002   8.4231E-001   6.6857E-002
    2.755887E+04   1.0000E-099   1.5727E-001   7.8759E-001   5.5145E-002
    2.869965E+04   1.0000E-099   2.6263E-001   6.9399E-001   4.3383E-002
    3.012125E+04   1.0000E-099   4.0216E-001   5.6661E-001   3.1229E-002
    3.185434E+04   1.0000E-099   5.7560E-001   4.0591E-001   1.8484E-002
    3.372239E+04   1.0000E-099   7.2438E-001   2.6615E-001   9.4677E-003
    3.569704E+04   1.0000E-099   8.0491E-001   1.8875E-001   6.3383E-003
    3.778732E+04   1.0000E-099   8.3354E-001   1.6052E-001   5.9455E-003
    3.891362E+04   1.0000E-099   8.4296E-001   1.5137E-001   5.6619E-003
    3.948930E+04   1.0000E-099   8.4736E-001   1.4711E-001   5.5334E-003
    3.978032E+04   1.0000E-099   8.4882E-001   1.4569E-001   5.4927E-003
    3.992664E+04   1.0000E-099   8.4940E-001   1.4510E-001   5.5054E-003
    3.999633E+04   1.0000E-099   8.4911E-001   1.4534E-001   5.5560E-003
    4.000000E+04   1.0000E-099   8.4888E-001   1.4555E-001   5.5783E-003
#TIME:    71.050
#NVEL: 100
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    8.484662E+02   1.0000E-099   8.2483E-001   1.6641E-001   8.7521E-003
    8.523660E+02   1.0000E-099   8.2484E-001   1.6641E-001   8.7519E-003
    8.641733E+02   1.0000E-099   8.2485E-001   1.6640E-001   8.7510E-003
    8.882807E+02   1.0000E-099   8.2487E-001   1.6638E-001   8.7502E-003
    9.360424E+02   1.0000E-099   8.2483E-001   1.6641E-001   8.7547E-003
    9.915076E+02   1.0000E-099   8.2470E-001   1.6653E-001   8.7684E-003
    1.050044E+03   1.0000E-099   8.2180E-001   1.6913E-001   9.0698E-003
    1.112037E+03   1.0000E-099   8.1905E-001   1.7159E-001   9.3614E-003
    1.177689E+03   1.0000E-099   8.1746E-001   1.7300E-001   9.5337E-003
    1.247218E+03   1.0000E-099   8.1621E-001   1.7412E-001   9.6737E-003
    1.320851E+03   1.0000E-099   8.1696E-001   1.7344E-001   9.5998E-003
    1.398832E+03   1.0000E-099   8.2271E-001   1.6829E-001   9.0006E-003
    1.481416E+03   1.0000E-099   8.2669E-001   1.6471E-001   8.5998E-003
    1.568876E+03   1.0000E-099   8.2499E-001   1.6623E-001   8.7814E-003
    1.661500E+03   1.0000E-099   8.1859E-001   1.7195E-001   9.4577E-003
    1.759591E+03   1.0000E-099   8.1352E-001   1.7647E-001   1.0011E-002
    1.863474E+03   1.0000E-099   8.0759E-001   1.8173E-001   1.0674E-002
    1.973490E+03   1.0000E-099   8.0198E-001   1.8671E-001   1.1312E-002
    2.090001E+03   1.0000E-099   7.9686E-001   1.9124E-001   1.1899E-002
    2.213391E+03   1.0000E-099   7.9109E-001   1.9635E-001   1.2563E-002
    2.344066E+03   1.0000E-099   7.8950E-001   1.9780E-001   1.2699E-002
    2.482455E+03   1.0000E-099   7.9067E-001   1.9687E-001   1.2468E-002
    2.629014E+03   1.0000E-099   7.9440E-001   1.9370E-001   1.1903E-002
    2.784226E+03   1.0000E-099   7.9905E-001   1.8974E-001   1.1212E-002
    2.948601E+03   1.0000E-099   7.9971E-001   1.8935E-001   1.0937E-002
    3.122681E+03   1.0000E-099   7.9663E-001   1.9237E-001   1.0996E-002
    3.307038E+03   1.0000E-099   7.9554E-001   1.9371E-001   1.0752E-002
    3.502279E+03   1.0000E-099   8.0449E-001   1.8605E-001   9.4553E-003
    3.709047E+03   1.0000E-099   8.1797E-001   1.7418E-001   7.8525E-003
    3.928022E+03   1.0000E-099   8.1951E-001   1.7318E-001   7.3078E-003
    4.159925E+03   1.0000E-099   7.9996E-001   1.9171E-001   8.3335E-003
    4.405519E+03   1.0000E-099   7.6923E-001   2.2053E-001   1.0238E-002
    4.665613E+03   1.0000E-099   7.4951E-001   2.3925E-001   1.1239E-002
    4.941062E+03   1.0000E-099   7.4674E-001   2.4250E-001   1.0756E-002
    5.232772E+03   1.0000E-099   7.5246E-001   2.3790E-001   9.6380E-003
    5.541705E+03   1.0000E-099   7.5614E-001   2.3503E-001   8.8295E-003
    5.868877E+03   1.0000E-099   7.5459E-001   2.3687E-001   8.5392E-003
    6.215364E+03   1.0000E-099   7.5671E-001   2.3524E-001   8.0578E-003
    6.582307E+03   1.0000E-099   7.5944E-001   2.3296E-001   7.5996E-003
    6.970914E+03   1.0000E-099   7.6344E-001   2.2945E-001   7.1059E-003
    7.382464E+03   1.0000E-099   7.6815E-001   2.2523E-001   6.6126E-003
    7.818310E+03   1.0000E-099   7.7605E-001   2.1795E-001   5.9976E-003
    8.280607E+03   1.0000E-099   7.8813E-001   2.0657E-001   5.2981E-003
    8.754001E+03   1.0000E-099   8.1035E-001   1.8531E-001   4.3495E-003
    9.220067E+03   1.0000E-099   8.3599E-001   1.6049E-001   3.5209E-003
    9.677661E+03   1.0000E-099   8.4916E-001   1.4758E-001   3.2562E-003
    1.013758E+04   1.0000E-099   8.5457E-001   1.4221E-001   3.2259E-003
    1.059032E+04   1.0000E-099   8.8518E-001   1.1258E-001   2.2433E-003
    1.100122E+04   1.0000E-099   9.1462E-001   8.3975E-002   1.4083E-003
    1.134981E+04   1.0000E-099   9.3991E-001   5.9289E-002   8.0197E-004
    1.164451E+04   1.0000E-099   9.5100E-001   4.8428E-002   5.7178E-004
    1.189535E+04   1.0000E-099   9.5364E-001   4.5839E-002   5.2129E-004
    1.212151E+04   1.0000E-099   9.4896E-001   5.0421E-002   6.1942E-004
    1.234169E+04   1.0000E-099   9.3246E-001   6.6556E-002   9.8406E-004
    1.257722E+04   1.0000E-099   9.0346E-001   9.4838E-002   1.6993E-003
    1.285208E+04   1.0000E-099   8.5907E-001   1.3796E-001   2.9737E-003
    1.318360E+04   1.0000E-099   7.9936E-001   1.9561E-001   5.0265E-003
    1.356551E+04   1.0000E-099   7.2101E-001   2.7073E-001   8.2576E-003
    1.398793E+04   1.0000E-099   6.3792E-001   3.4985E-001   1.2231E-002
    1.444033E+04   1.0000E-099   5.6762E-001   4.1662E-001   1.5755E-002
    1.491320E+04   1.0000E-099   4.6785E-001   5.1087E-001   2.1286E-002
    1.539690E+04   1.0000E-099   3.6130E-001   6.1098E-001   2.7721E-002
    1.588048E+04   1.0000E-099   2.5795E-001   7.0740E-001   3.4645E-002
    1.635370E+04   1.0000E-099   1.9052E-001   7.7107E-001   3.8407E-002
    1.680081E+04   1.0000E-099   1.4367E-001   8.1608E-001   4.0250E-002
    1.722156E+04   1.0000E-099   1.0454E-001   8.5229E-001   4.3166E-002
    1.760899E+04   1.0000E-099   7.7637E-002   8.7625E-001   4.6112E-002
    1.797021E+04   1.0000E-099   6.0527E-002   8.9002E-001   4.9449E-002
    1.830952E+04   1.0000E-099   4.9826E-002   8.9728E-001   5.2893E-002
    1.863416E+04   1.0000E-099   4.3541E-002   9.0236E-001   5.4098E-002
    1.895075E+04   1.0000E-099   3.6923E-002   9.0156E-001   6.1519E-002
    1.926294E+04   1.0000E-099   3.2572E-002   9.0202E-001   6.5406E-002
    1.957522E+04   1.0000E-099   2.8601E-002   8.9888E-001   7.2519E-002
    1.989174E+04   1.0000E-099   2.5000E-002   8.9149E-001   8.3509E-002
    2.021569E+04   1.0000E-099   2.2481E-002   8.8751E-001   9.0005E-002
    2.055276E+04   1.0000E-099   1.9521E-002   8.7824E-001   1.0224E-001
    2.090847E+04   1.0000E-099   1.7934E-002   8.7116E-001   1.1091E-001
    2.128561E+04   1.0000E-099   1.5974E-002   8.6138E-001   1.2264E-001
    2.168287E+04   1.0000E-099   1.4609E-002   8.5351E-001   1.3188E-001
    2.210152E+04   1.0000E-099   1.2887E-002   8.4452E-001   1.4259E-001
    2.254870E+04   1.0000E-099   1.1838E-002   8.4297E-001   1.4519E-001
    2.302883E+04   1.0000E-099   1.1541E-002   8.4883E-001   1.3963E-001
    2.354280E+04   1.0000E-099   1.0526E-002   8.4666E-001   1.4282E-001
    2.410030E+04   1.0000E-099   1.0697E-002   8.5487E-001   1.3443E-001
    2.471351E+04   1.0000E-099   1.2807E-002   8.6562E-001   1.2157E-001
    2.539855E+04   1.0000E-099   1.8131E-002   8.7477E-001   1.0710E-001
    2.619724E+04   1.0000E-099   3.2386E-002   8.7708E-001   9.0538E-002
    2.716003E+04   1.0000E-099   6.3540E-002   8.6111E-001   7.5345E-002
    2.838145E+04   1.0000E-099   1.3088E-001   8.0919E-001   5.9931E-002
    3.002632E+04   1.0000E-099   2.6349E-001   6.9451E-001   4.1993E-002
    3.179902E+04   1.0000E-099   4.4302E-001   5.3214E-001   2.4835E-002
    3.367637E+04   1.0000E-099   6.1779E-001   3.6959E-001   1.2616E-002
    3.566456E+04   1.0000E-099   7.2872E-001   2.6309E-001   8.1870E-003
    3.777012E+04   1.0000E-099   7.8011E-001   2.1243E-001   7.4539E-003
    3.890505E+04   1.0000E-099   7.9675E-001   1.9622E-001   7.0253E-003
    3.948524E+04   1.0000E-099   8.0511E-001   1.8806E-001   6.8281E-003
    3.977857E+04   1.0000E-099   8.0800E-001   1.8524E-001   6.7632E-003
    3.992605E+04   1.0000E-099   8.0954E-001   1.8369E-001   6.7648E-003
    3.999630E+04   1.0000E-099   8.0967E-001   1.8352E-001   6.8147E-003
    4.000000E+04   1.0000E-099   8.0947E-001   1.8369E-001   6.8398E-003
#TIME:    78.160
#NVEL: 100
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    8.484662E+02   1.0000E-099   8.1696E-001   1.7346E-001   9.5852E-003
    8.542125E+02   1.0000E-099   8.1696E-001   1.7346E-001   9.5850E-003
    8.716859E+02   1.0000E-099   8.1698E-001   1.7344E-001   9.5838E-003
    9.077123E+02   1.0000E-099   8.1698E-001   1.7343E-001   9.5843E-003
    9.655363E+02   1.0000E-099   8.1690E-001   1.7351E-001   9.5948E-003
    1.022355E+03   1.0000E-099   8.1679E-001   1.7360E-001   9.6072E-003
    1.082713E+03   1.0000E-099   8.1347E-001   1.7656E-001   9.9698E-003
    1.146634E+03   1.0000E-099   8.0923E-001   1.8033E-001   1.0445E-002
    1.214330E+03   1.0000E-099   8.0692E-001   1.8237E-001   1.0711E-002
    1.286021E+03   1.0000E-099   8.0592E-001   1.8325E-001   1.0832E-002
    1.361945E+03   1.0000E-099   8.0849E-001   1.8097E-001   1.0549E-002
    1.442352E+03   1.0000E-099   8.1384E-001   1.7619E-001   9.9615E-003
    1.527506E+03   1.0000E-099   8.1369E-001   1.7632E-001   9.9880E-003
    1.617687E+03   1.0000E-099   8.0792E-001   1.8144E-001   1.0644E-002
    1.713192E+03   1.0000E-099   8.0389E-001   1.8500E-001   1.1116E-002
    1.814335E+03   1.0000E-099   7.9859E-001   1.8966E-001   1.1746E-002
    1.921450E+03   1.0000E-099   7.9278E-001   1.9477E-001   1.2452E-002
    2.034889E+03   1.0000E-099   7.8745E-001   1.9944E-001   1.3104E-002
    2.155025E+03   1.0000E-099   7.8165E-001   2.0453E-001   1.3819E-002
    2.282254E+03   1.0000E-099   7.7887E-001   2.0700E-001   1.4129E-002
    2.416994E+03   1.0000E-099   7.8010E-001   2.0602E-001   1.3887E-002
    2.559688E+03   1.0000E-099   7.8309E-001   2.0352E-001   1.3391E-002
    2.710807E+03   1.0000E-099   7.8851E-001   1.9892E-001   1.2570E-002
    2.870848E+03   1.0000E-099   7.9025E-001   1.9758E-001   1.2166E-002
    3.040338E+03   1.0000E-099   7.8804E-001   1.9980E-001   1.2157E-002
    3.219833E+03   1.0000E-099   7.8402E-001   2.0372E-001   1.2253E-002
    3.409926E+03   1.0000E-099   7.8790E-001   2.0072E-001   1.1381E-002
    3.611242E+03   1.0000E-099   8.0028E-001   1.9004E-001   9.6728E-003
    3.824442E+03   1.0000E-099   8.0771E-001   1.8376E-001   8.5284E-003
    4.050230E+03   1.0000E-099   7.9798E-001   1.9320E-001   8.8139E-003
    4.289348E+03   1.0000E-099   7.7143E-001   2.1813E-001   1.0438E-002
    4.542583E+03   1.0000E-099   7.4227E-001   2.4541E-001   1.2322E-002
    4.810768E+03   1.0000E-099   7.3011E-001   2.5726E-001   1.2628E-002
    5.094787E+03   1.0000E-099   7.3237E-001   2.5601E-001   1.1612E-002
    5.395573E+03   1.0000E-099   7.3681E-001   2.5266E-001   1.0539E-002
    5.714118E+03   1.0000E-099   7.3866E-001   2.5151E-001   9.8330E-003
    6.051468E+03   1.0000E-099   7.3858E-001   2.5201E-001   9.4028E-003
    6.408735E+03   1.0000E-099   7.3954E-001   2.5148E-001   8.9761E-003
    6.787095E+03   1.0000E-099   7.4080E-001   2.5061E-001   8.5876E-003
    7.187792E+03   1.0000E-099   7.4469E-001   2.4726E-001   8.0508E-003
    7.612145E+03   1.0000E-099   7.5132E-001   2.4129E-001   7.3875E-003
    8.061552E+03   1.0000E-099   7.5953E-001   2.3372E-001   6.7510E-003
    8.538630E+03   1.0000E-099   7.7667E-001   2.1751E-001   5.8221E-003
    9.019061E+03   1.0000E-099   8.0337E-001   1.9189E-001   4.7418E-003
    9.490543E+03   1.0000E-099   8.2641E-001   1.6954E-001   4.0501E-003
    9.960734E+03   1.0000E-099   8.3524E-001   1.6082E-001   3.9407E-003
    1.042789E+04   1.0000E-099   8.5310E-001   1.4353E-001   3.3644E-003
    1.086731E+04   1.0000E-099   8.9151E-001   1.0641E-001   2.0775E-003
    1.124486E+04   1.0000E-099   9.2576E-001   7.3102E-002   1.1363E-003
    1.155359E+04   1.0000E-099   9.4260E-001   5.6651E-002   7.5010E-004
    1.181799E+04   1.0000E-099   9.4753E-001   5.1818E-002   6.4851E-004
    1.205140E+04   1.0000E-099   9.4695E-001   5.2388E-002   6.6266E-004
    1.227139E+04   1.0000E-099   9.3032E-001   6.8646E-002   1.0378E-003
    1.249939E+04   1.0000E-099   8.9823E-001   9.9919E-002   1.8481E-003
    1.276158E+04   1.0000E-099   8.4795E-001   1.4869E-001   3.3582E-003
    1.307837E+04   1.0000E-099   7.7697E-001   2.1705E-001   5.9808E-003
    1.345390E+04   1.0000E-099   6.8743E-001   3.0254E-001   1.0031E-002
    1.387460E+04   1.0000E-099   6.0154E-001   3.8390E-001   1.4557E-002
    1.432486E+04   1.0000E-099   5.2651E-001   4.5477E-001   1.8728E-002
    1.479835E+04   1.0000E-099   4.1950E-001   5.5493E-001   2.5571E-002
    1.528445E+04   1.0000E-099   3.1404E-001   6.5311E-001   3.2853E-002
    1.577162E+04   1.0000E-099   2.1821E-001   7.4148E-001   4.0316E-002
    1.624641E+04   1.0000E-099   1.5476E-001   7.9988E-001   4.5368E-002
    1.670186E+04   1.0000E-099   1.1640E-001   8.3620E-001   4.7395E-002
    1.713186E+04   1.0000E-099   8.6833E-002   8.6284E-001   5.0325E-002
    1.752735E+04   1.0000E-099   7.1346E-002   8.7826E-001   5.0394E-002
    1.789467E+04   1.0000E-099   5.8761E-002   8.8877E-001   5.2471E-002
    1.824021E+04   1.0000E-099   4.8721E-002   8.9469E-001   5.6589E-002
    1.857118E+04   1.0000E-099   4.2058E-002   8.9853E-001   5.9408E-002
    1.889377E+04   1.0000E-099   3.6667E-002   8.9789E-001   6.5447E-002
    1.921102E+04   1.0000E-099   3.2891E-002   8.9775E-001   6.9363E-002
    1.952531E+04   1.0000E-099   2.9575E-002   8.9487E-001   7.5552E-002
    1.984015E+04   1.0000E-099   2.6373E-002   8.8832E-001   8.5307E-002
    2.015945E+04   1.0000E-099   2.3539E-002   8.8269E-001   9.3768E-002
    2.048704E+04   1.0000E-099   2.0921E-002   8.7340E-001   1.0568E-001
    2.082672E+04   1.0000E-099   1.8720E-002   8.6505E-001   1.1623E-001
    2.118306E+04   1.0000E-099   1.6754E-002   8.5519E-001   1.2805E-001
    2.155914E+04   1.0000E-099   1.5070E-002   8.4617E-001   1.3876E-001
    2.195826E+04   1.0000E-099   1.3557E-002   8.3662E-001   1.4982E-001
    2.237978E+04   1.0000E-099   1.2252E-002   8.3115E-001   1.5659E-001
    2.282590E+04   1.0000E-099   1.1282E-002   8.3378E-001   1.5494E-001
    2.330599E+04   1.0000E-099   1.0392E-002   8.3444E-001   1.5517E-001
    2.382146E+04   1.0000E-099   9.6332E-003   8.3712E-001   1.5325E-001
    2.436834E+04   1.0000E-099   9.4042E-003   8.4747E-001   1.4313E-001
    2.495918E+04   1.0000E-099   1.0119E-002   8.5945E-001   1.3043E-001
    2.562249E+04   1.0000E-099   1.2709E-002   8.7136E-001   1.1593E-001
    2.638009E+04   1.0000E-099   2.0328E-002   8.7946E-001   1.0021E-001
    2.727776E+04   1.0000E-099   3.8256E-002   8.7605E-001   8.5690E-002
    2.843113E+04   1.0000E-099   8.1626E-002   8.4816E-001   7.0211E-002
    3.002409E+04   1.0000E-099   1.8448E-001   7.6471E-001   5.0809E-002
    3.179902E+04   1.0000E-099   3.5239E-001   6.1722E-001   3.0398E-002
    3.367637E+04   1.0000E-099   5.3592E-001   4.4854E-001   1.5544E-002
    3.566456E+04   1.0000E-099   6.6402E-001   3.2599E-001   9.9911E-003
    3.777012E+04   1.0000E-099   7.3113E-001   2.5995E-001   8.9209E-003
    3.890505E+04   1.0000E-099   7.5316E-001   2.3850E-001   8.3438E-003
    3.948524E+04   1.0000E-099   7.6471E-001   2.2722E-001   8.0728E-003
    3.977857E+04   1.0000E-099   7.6875E-001   2.2326E-001   7.9819E-003
    3.992605E+04   1.0000E-099   7.7111E-001   2.2092E-001   7.9695E-003
    3.999630E+04   1.0000E-099   7.7159E-001   2.2039E-001   8.0163E-003
    4.000000E+04   1.0000E-099   7.7143E-001   2.2053E-001   8.0436E-003
#TIME:    86.000
#NVEL: 100
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    8.484662E+02   1.0000E-099   8.1093E-001   1.7882E-001   1.0249E-002
    8.531861E+02   1.0000E-099   8.1094E-001   1.7881E-001   1.0249E-002
    8.675040E+02   1.0000E-099   8.1095E-001   1.7880E-001   1.0248E-002
    8.968646E+02   1.0000E-099   8.1096E-001   1.7879E-001   1.0248E-002
    9.493155E+02   1.0000E-099   8.1089E-001   1.7886E-001   1.0257E-002
    1.005855E+03   1.0000E-099   8.0899E-001   1.8054E-001   1.0471E-002
    1.065724E+03   1.0000E-099   8.0513E-001   1.8396E-001   1.0913E-002
    1.129156E+03   1.0000E-099   7.9990E-001   1.8858E-001   1.1527E-002
    1.196364E+03   1.0000E-099   7.9534E-001   1.9258E-001   1.2079E-002
    1.267572E+03   1.0000E-099   7.9658E-001   1.9149E-001   1.1938E-002
    1.343018E+03   1.0000E-099   8.0022E-001   1.8827E-001   1.1512E-002
    1.422955E+03   1.0000E-099   8.0269E-001   1.8608E-001   1.1232E-002
    1.507650E+03   1.0000E-099   8.0523E-001   1.8382E-001   1.0948E-002
    1.597385E+03   1.0000E-099   8.0052E-001   1.8797E-001   1.1512E-002
    1.692462E+03   1.0000E-099   7.9665E-001   1.9136E-001   1.1988E-002
    1.793198E+03   1.0000E-099   7.9255E-001   1.9495E-001   1.2499E-002
    1.899930E+03   1.0000E-099   7.8542E-001   2.0118E-001   1.3402E-002
    2.013014E+03   1.0000E-099   7.7981E-001   2.0607E-001   1.4124E-002
    2.132830E+03   1.0000E-099   7.7499E-001   2.1027E-001   1.4742E-002
    2.259776E+03   1.0000E-099   7.7130E-001   2.1351E-001   1.5193E-002
    2.394279E+03   1.0000E-099   7.7046E-001   2.1431E-001   1.5226E-002
    2.536787E+03   1.0000E-099   7.7340E-001   2.1189E-001   1.4712E-002
    2.687778E+03   1.0000E-099   7.7959E-001   2.0667E-001   1.3748E-002
    2.847755E+03   1.0000E-099   7.8288E-001   2.0399E-001   1.3132E-002
    3.017254E+03   1.0000E-099   7.8003E-001   2.0677E-001   1.3201E-002
    3.196842E+03   1.0000E-099   7.7566E-001   2.1101E-001   1.3337E-002
    3.387119E+03   1.0000E-099   7.7737E-001   2.0998E-001   1.2647E-002
    3.588722E+03   1.0000E-099   7.8865E-001   2.0044E-001   1.0910E-002
    3.802323E+03   1.0000E-099   7.9907E-001   1.9155E-001   9.3786E-003
    4.028639E+03   1.0000E-099   7.8900E-001   2.0133E-001   9.6761E-003
    4.268425E+03   1.0000E-099   7.5763E-001   2.3058E-001   1.1790E-002
    4.522483E+03   1.0000E-099   7.2684E-001   2.5925E-001   1.3905E-002
    4.791663E+03   1.0000E-099   7.1418E-001   2.7162E-001   1.4204E-002
    5.076864E+03   1.0000E-099   7.1509E-001   2.7175E-001   1.3160E-002
    5.379040E+03   1.0000E-099   7.2207E-001   2.6625E-001   1.1683E-002
    5.699203E+03   1.0000E-099   7.2340E-001   2.6569E-001   1.0904E-002
    6.038421E+03   1.0000E-099   7.1983E-001   2.6949E-001   1.0686E-002
    6.397830E+03   1.0000E-099   7.1979E-001   2.6995E-001   1.0255E-002
    6.778631E+03   1.0000E-099   7.2160E-001   2.6866E-001   9.7415E-003
    7.182097E+03   1.0000E-099   7.2768E-001   2.6337E-001   8.9460E-003
    7.609577E+03   1.0000E-099   7.3204E-001   2.5959E-001   8.3733E-003
    8.062502E+03   1.0000E-099   7.4036E-001   2.5198E-001   7.6568E-003
    8.542651E+03   1.0000E-099   7.5615E-001   2.3710E-001   6.7453E-003
    9.040782E+03   1.0000E-099   7.8437E-001   2.1008E-001   5.5506E-003
    9.531113E+03   1.0000E-099   8.1235E-001   1.8300E-001   4.6506E-003
    1.002229E+04   1.0000E-099   8.1818E-001   1.7711E-001   4.7044E-003
    1.050684E+04   1.0000E-099   8.4518E-001   1.5111E-001   3.7121E-003
    1.094931E+04   1.0000E-099   8.8648E-001   1.1126E-001   2.2559E-003
    1.132353E+04   1.0000E-099   9.2503E-001   7.3809E-002   1.1628E-003
    1.162828E+04   1.0000E-099   9.4200E-001   5.7233E-002   7.6736E-004
    1.188867E+04   1.0000E-099   9.4840E-001   5.0970E-002   6.3045E-004
    1.212021E+04   1.0000E-099   9.4165E-001   5.7566E-002   7.7975E-004
    1.234564E+04   1.0000E-099   9.1096E-001   8.7522E-002   1.5201E-003
    1.258758E+04   1.0000E-099   8.5678E-001   1.4011E-001   3.1014E-003
    1.287566E+04   1.0000E-099   7.8743E-001   2.0694E-001   5.6336E-003
    1.322612E+04   1.0000E-099   6.9992E-001   2.9050E-001   9.5762E-003
    1.363071E+04   1.0000E-099   6.1426E-001   3.7160E-001   1.4142E-002
    1.407606E+04   1.0000E-099   5.2673E-001   4.5402E-001   1.9256E-002
    1.454981E+04   1.0000E-099   4.1953E-001   5.5394E-001   2.6533E-002
    1.504108E+04   1.0000E-099   3.1157E-001   6.5383E-001   3.4602E-002
    1.553593E+04   1.0000E-099   2.1040E-001   7.4586E-001   4.3742E-002
    1.602564E+04   1.0000E-099   1.4573E-001   8.0431E-001   4.9961E-002
    1.649979E+04   1.0000E-099   1.0857E-001   8.3868E-001   5.2748E-002
    1.694638E+04   1.0000E-099   8.4195E-002   8.6126E-001   5.4550E-002
    1.736409E+04   1.0000E-099   6.8937E-002   8.7597E-001   5.5097E-002
    1.774982E+04   1.0000E-099   5.7245E-002   8.8608E-001   5.6673E-002
    1.811144E+04   1.0000E-099   4.7113E-002   8.9113E-001   6.1759E-002
    1.845465E+04   1.0000E-099   4.0796E-002   8.9448E-001   6.4727E-002
    1.878537E+04   1.0000E-099   3.6159E-002   8.9488E-001   6.8961E-002
    1.910760E+04   1.0000E-099   3.1824E-002   8.9224E-001   7.5937E-002
    1.942605E+04   1.0000E-099   2.8715E-002   8.8974E-001   8.1548E-002
    1.974426E+04   1.0000E-099   2.5397E-002   8.8174E-001   9.2859E-002
    2.006651E+04   1.0000E-099   2.3169E-002   8.7760E-001   9.9231E-002
    2.039645E+04   1.0000E-099   2.1100E-002   8.7070E-001   1.0820E-001
    2.073766E+04   1.0000E-099   1.8992E-002   8.6203E-001   1.1898E-001
    2.109249E+04   1.0000E-099   1.6774E-002   8.5013E-001   1.3310E-001
