#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.200 2.420 2.662 2.928 3.221 3.543 3.897 4.287 4.716 5.187 5.706 6.277 6.905 7.595 8.354 9.190 10.109 11.109 12.109 13.109 14.109 15.109 16.109 17.109 18.109 19.109 20.109 21.109 22.109 23.109 24.109 25.109 26.109 27.109 28.109 29.109 30.109 31.109 32.109 33.109 34.109 35.109 36.109 37.109 38.109 39.109 40.109 41.109 42.109 43.109 44.109 45.109 46.109 47.109 48.109 49.109 50.109 51.109 52.109 53.109 54.109 55.109 56.109 57.109 58.109 59.109 60.109 61.109 62.109 63.109 64.109 65.109 66.109 67.109 68.109 69.109 70.109 71.109 72.109 73.109 74.109 75.109 76.109 77.109 78.109 79.109 80.109 81.109 82.109 83.109 84.109 85.109 86.109 87.109 88.109 89.109 90.109 91.109 92.109 93.109 94.109 95.109 96.109 97.109 98.109 99.109 100.109 101.109 102.109 103.109 104.109 105.109 106.109 107.109 108.109 109.109 110.109 111.109 112.109 113.109 114.109 115.109 116.109 117.109 118.109 119.109 120.109 121.109 122.109 123.109 124.109 125.109 126.109 127.109 128.109 129.109 130.109 131.109 132.109 133.109 134.109 135.109 136.109 137.109 138.109 139.109 140.109 141.109 142.109 143.109 144.109 145.109 146.109 147.109 148.109 149.109 150.109 151.109 152.109 153.109 154.109 155.109 156.109 157.109 158.109 159.109 160.109 161.109 162.109 163.109 164.109 165.109 166.109 167.109 168.109 169.109 170.109 171.109 172.109 173.109 174.109 175.109 176.109 177.109 178.109 179.109 180.109 181.109 182.109 183.109 184.109 185.109 186.109 187.109 188.109 189.109 190.109 191.109 192.109 193.109 194.109 195.109 196.109 197.109 198.109 199.109 200.109 201.109 202.109 203.109 204.109 205.109 206.109 207.109 208.109 209.109 210.109 211.109 212.109 213.109 214.109 215.109 216.109 217.109 218.109 219.109 220.109 221.109 222.109 223.109 224.109 225.109 226.109 227.109 228.109 229.109 230.109 231.109 232.109 233.109 234.109 235.109 236.109 237.109 238.109 239.109 240.109 241.109 242.109 243.109 244.109 245.109 246.109 247.109 248.109 249.109 250.109 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
1.475e+09 5.016932e-05 9.980882e-01 1.861663e-03 1.149966e-48 1.971911e-112 1.841987e-196
1.525e+09 6.964536e-05 9.990885e-01 8.418075e-04 9.752210e-51 8.449511e-117 9.875342e-204
1.575e+09 6.960067e-05 9.992082e-01 7.222346e-04 2.513282e-51 4.243550e-118 6.098140e-206
1.625e+09 6.441297e-05 9.992159e-01 7.196618e-04 1.436673e-51 1.108244e-118 5.710132e-207
1.675e+09 8.659707e-05 9.995671e-01 3.462957e-04 1.700211e-53 9.462146e-123 9.533494e-214
1.725e+09 1.098094e-04 9.997044e-01 1.857836e-04 3.530319e-55 2.570300e-126 1.067697e-219
1.775e+09 8.527962e-05 9.996527e-01 2.620300e-04 1.307896e-54 3.232871e-125 5.991363e-218
1.825e+09 1.109866e-04 9.997557e-01 1.332805e-04 2.026392e-56 4.774432e-129 2.448415e-224
1.875e+09 8.344847e-05 9.997158e-01 2.007367e-04 1.074242e-55 1.264629e-127 4.705103e-222
1.925e+09 9.495291e-05 9.997718e-01 1.332102e-04 6.956075e-57 3.622072e-130 2.567186e-226
1.975e+09 8.015562e-05 9.997604e-01 1.594801e-04 1.071811e-56 7.400504e-130 7.179863e-226
2.025e+09 8.059511e-05 9.997843e-01 1.351380e-04 2.580167e-57 3.223558e-131 3.500629e-228
2.075e+09 1.534849e-04 9.998152e-01 3.132459e-05 5.240799e-61 5.733879e-139 4.694170e-241
2.125e+09 1.759286e-04 9.998041e-01 1.998872e-05 2.529575e-62 8.675597e-142 8.714759e-246
2.175e+09 1.161492e-04 9.998433e-01 4.059392e-05 7.701606e-61 9.042819e-139 7.491991e-241
2.225e+09 1.588729e-04 9.998231e-01 1.798903e-05 4.981091e-63 2.084087e-143 1.371000e-248
2.275e+09 1.990755e-04 9.997916e-01 9.359403e-06 7.303910e-65 2.581971e-147 3.978621e-255
2.325e+09 9.009002e-05 9.998675e-01 4.245604e-05 2.022062e-61 3.305780e-140 2.035867e-243
2.375e+09 1.583756e-04 9.998305e-01 1.112932e-05 7.070263e-65 1.739797e-147 1.579570e-255
2.425e+09 9.272121e-05 9.998781e-01 2.922002e-05 9.123692e-63 3.702231e-143 2.011716e-248
2.475e+09 1.285368e-04 9.998589e-01 1.259955e-05 5.086393e-65 6.265089e-148 2.208302e-256
2.525e+09 8.286375e-05 9.998903e-01 2.680363e-05 1.980712e-63 1.086827e-144 4.399878e-251
2.575e+09 3.532697e-05 9.998403e-01 1.243582e-04 4.463735e-60 8.125926e-138 8.444266e-240
2.625e+09 8.636472e-05 9.998957e-01 1.793674e-05 7.610478e-65 8.691481e-148 2.485446e-256
2.675e+09 1.336685e-05 9.993918e-01 5.948609e-04 5.879649e-57 1.571279e-131 1.424227e-229
2.725e+09 3.715271e-05 9.998918e-01 7.100502e-05 4.491154e-62 3.424375e-142 3.227364e-247
2.775e+09 1.841646e-05 9.997449e-01 2.366392e-04 1.532298e-59 4.922198e-137 8.816100e-239
2.825e+09 6.023566e-06 9.982470e-01 1.746989e-03 3.487626e-55 4.171312e-128 3.947703e-224
2.875e+09 1.279570e-05 9.996368e-01 3.503769e-04 4.081796e-59 2.556551e-136 9.726384e-238
2.925e+09 6.853577e-06 9.989952e-01 9.979817e-04 5.959028e-57 6.308955e-132 1.445638e-230
2.975e+09 1.487598e-05 9.997919e-01 1.932155e-04 5.976255e-61 2.838725e-140 2.156933e-244
3.025e+09 2.852901e-05 9.999244e-01 4.708378e-05 1.983960e-64 1.505776e-147 1.865680e-256
3.075e+09 5.193666e-05 9.999358e-01 1.221812e-05 8.075450e-68 1.163709e-154 2.888760e-268
3.125e+09 1.560551e-05 9.998731e-01 1.112885e-04 6.387291e-63 1.361666e-144 1.024262e-251
3.175e+09 3.822686e-06 9.985693e-01 1.426829e-03 2.617890e-57 4.512736e-133 8.561652e-233
3.225e+09 9.027372e-06 9.997570e-01 2.339539e-04 1.072738e-61 3.171829e-142 5.954322e-248
3.275e+09 4.072981e-06 9.990707e-01 9.252698e-04 8.782915e-59 2.757134e-136 3.133635e-238
3.325e+09 7.057136e-06 9.997171e-01 2.758668e-04 8.567419e-62 1.364443e-142 1.080960e-248
3.375e+09 6.198133e-06 9.996904e-01 3.033921e-04 8.184036e-62 1.026904e-142 5.777438e-249
3.425e+09 1.809774e-06 9.971700e-01 2.828196e-03 6.805589e-57 1.296596e-132 2.265840e-232
3.475e+09 1.959563e-06 9.979319e-01 2.066164e-03 7.261759e-58 1.039623e-134 6.727583e-236
3.525e+09 5.345032e-06 9.997404e-01 2.542275e-04 6.274424e-63 2.884449e-145 2.243465e-253
3.575e+09 6.804947e-07 9.877762e-01 1.222311e-02 4.005522e-54 4.303226e-127 1.925148e-223
3.625e+09 1.075378e-06 9.957772e-01 4.221750e-03 6.832086e-57 6.294015e-133 3.743104e-233
3.675e+09 8.968122e-07 9.948270e-01 5.172109e-03 1.203647e-56 1.703011e-132 1.668366e-232
3.725e+09 2.820909e-06 9.995292e-01 4.679532e-04 1.750445e-62 1.125433e-144 1.123771e-252
3.775e+09 5.519764e-07 9.901211e-01 9.878346e-03 1.417975e-55 2.004309e-130 3.278043e-229
3.825e+09 1.364558e-06 9.985957e-01 1.402960e-03 2.009019e-60 1.416089e-140 4.753399e-246
3.875e+09 3.976545e-06 9.998431e-01 1.528930e-04 9.461431e-66 1.132256e-151 2.054177e-264
3.925e+09 8.771905e-07 9.975516e-01 2.447513e-03 1.356121e-59 5.138074e-139 1.315643e-243
3.975e+09 1.516244e-06 9.992832e-01 7.152646e-04 1.075676e-62 1.600911e-145 2.055452e-254
4.025e+09 1.911644e-06 9.996064e-01 3.917038e-04 2.574902e-64 5.892213e-149 3.822955e-260
#TIME: 2.928200
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+07 3.227493e-38 1.253996e-28 2.921654e-21 3.715652e-13 8.305998e-06 9.999917e-01
7.500e+07 2.611231e-37 9.099227e-28 1.431705e-20 1.189475e-12 1.554049e-05 9.999845e-01
1.250e+08 6.798496e-37 2.379160e-27 3.169530e-20 2.206453e-12 2.203038e-05 9.999780e-01
1.750e+08 2.337599e-36 7.969967e-27 8.613630e-20 4.838797e-12 3.436547e-05 9.999656e-01
2.250e+08 2.002059e-35 6.045580e-26 4.573491e-19 1.789967e-11 7.153487e-05 9.999285e-01
2.750e+08 8.863015e-34 2.054044e-24 8.680259e-18 1.828693e-10 2.607625e-04 9.997392e-01
3.250e+08 1.212829e-30 1.632359e-21 2.825463e-15 1.739912e-08 3.216190e-03 9.967838e-01
3.750e+08 2.738471e-24 1.226468e-15 8.076632e-10 2.197100e-04 4.423931e-01 5.573872e-01
4.250e+08 3.071615e-16 1.720956e-08 5.933548e-03 9.010975e-01 9.296827e-02 6.484694e-07
4.750e+08 4.167222e-13 3.713194e-06 9.659949e-01 3.400129e-02 5.572702e-08 4.356650e-19
5.250e+08 2.692387e-12 6.675637e-06 9.999829e-01 1.039652e-05 3.644390e-16 4.283555e-33
5.750e+08 2.622811e-11 2.938562e-05 9.999706e-01 8.519578e-10 1.220578e-25 2.692693e-49
6.250e+08 2.749879e-10 2.207438e-04 9.997793e-01 3.613222e-14 8.800882e-36 1.163214e-66
6.750e+08 2.684732e-09 1.797134e-03 9.982029e-01 1.395429e-18 5.010867e-46 3.173404e-84
7.250e+08 2.393242e-08 1.310255e-02 9.868974e-01 8.509984e-23 8.218906e-56 5.147016e-101
7.750e+08 6.078616e-07 1.610108e-01 8.389885e-01 4.846320e-28 7.195073e-68 1.275184e-121
8.250e+08 8.048506e-06 7.514184e-01 2.485735e-01 6.110293e-34 7.533023e-81 1.701005e-143
8.750e+08 2.548116e-05 9.631584e-01 3.681608e-02 3.860087e-39 7.906540e-92 9.429626e-162
9.250e+08 6.248294e-05 9.946639e-01 5.273654e-03 4.888181e-44 4.292808e-102 8.786252e-179
9.750e+08 1.010107e-04 9.981582e-01 1.740839e-03 7.341236e-47 5.033891e-108 1.233594e-188
1.025e+09 1.820119e-04 9.993530e-01 4.649729e-04 3.603064e-50 5.838537e-115 3.812393e-200
1.075e+09 2.464747e-04 9.995378e-01 2.157216e-04 3.270400e-52 2.811171e-119 2.427528e-207
1.125e+09 3.792514e-04 9.995460e-01 7.479801e-05 5.432155e-55 3.825198e-125 4.129555e-217
1.175e+09 4.814519e-04 9.994808e-01 3.770337e-05 6.577726e-57 3.169129e-129 6.147755e-224
1.225e+09 4.846362e-04 9.994839e-01 3.148606e-05 1.403540e-57 1.059832e-130 1.915043e-226
1.275e+09 5.012046e-04 9.994741e-01 2.471205e-05 2.083418e-58 1.653687e-132 1.680609e-229
1.325e+09 6.521158e-04 9.993366e-01 1.130745e-05 1.271109e-60 3.125002e-137 2.079029e-237
1.375e+09 8.187803e-04 9.991758e-01 5.469583e-06 9.939444e-63 9.705984e-142 5.754123e-245
1.425e+09 7.502806e-04 9.992440e-01 5.696448e-06 7.831410e-63 5.070127e-142 1.731476e-245
1.475e+09 7.910245e-04 9.992048e-01 4.194992e-06 7.567104e-64 3.152144e-144 3.243146e-249
1.525e+09 1.396148e-03 9.986030e-01 8.314212e-07 2.332460e-68 7.871533e-154 2.821299e-265
1.575e+09 1.403574e-03 9.985957e-01 6.863478e-07 4.463293e-69 2.065516e-155 5.804173e-268
1.625e+09 1.397723e-03 9.986017e-01 5.805060e-07 9.915275e-70 7.432521e-157 2.021765e-270
1.675e+09 1.992498e-03 9.980073e-01 2.014819e-07 9.998206e-73 3.013430e-163 4.010678e-281
1.725e+09 2.809030e-03 9.971909e-01 7.536699e-08 1.817493e-75 4.416010e-169 6.992393e-291
1.775e+09 6.257089e-03 9.937429e-01 1.122917e-08 2.339252e-80 2.247107e-179 5.265811e-308
1.825e+09 4.670407e-03 9.953296e-01 1.766535e-08 1.686265e-79 1.155875e-177 3.098128e-305
1.875e+09 3.471376e-03 9.965286e-01 2.844887e-08 1.459873e-78 8.861811e-176 3.579660e-302
1.925e+09 7.594214e-03 9.924058e-01 4.692574e-09 4.121724e-83 2.491410e-185 4.842723e-318
1.975e+09 2.934199e-03 9.970658e-01 2.961328e-08 6.570934e-79 1.199482e-176 9.895965e-304
2.025e+09 5.986900e-03 9.940131e-01 5.552573e-09 3.513155e-83 1.246523e-185 1.143619e-318
2.075e+09 4.807665e-03 9.951923e-01 7.440398e-09 1.020467e-82 9.581918e-185 2.877331e-317
2.125e+09 2.642785e-03 9.973572e-01 2.270719e-08 3.103823e-80 1.229910e-179 7.251410e-309
2.175e+09 4.518599e-03 9.954814e-01 6.144774e-09 1.238428e-83 8.365673e-187 8.443582e-321
2.225e+09 4.166486e-03 9.958335e-01 6.195243e-09 7.627547e-84 2.558583e-187 1.027657e-321
2.275e+09 1.415609e-02 9.858439e-01 4.538921e-10 3.734277e-90 1.773752e-200 0.000000e+00
2.325e+09 3.289648e-03 9.967103e-01 7.361479e-09 6.890433e-84 1.461215e-187 3.063207e-322
2.375e+09 3.004640e-02 9.699536e-01 7.424608e-11 9.594613e-95 4.005549e-210 0.000000e+00
2.425e+09 8.135081e-03 9.918649e-01 8.520907e-10 2.016301e-89 3.294933e-199 0.000000e+00
2.475e+09 3.803639e-02 9.619636e-01 3.373488e-11 5.226408e-97 5.787691e-215 0.000000e+00
2.525e+09 7.753373e-03 9.922466e-01 6.857348e-10 2.142269e-90 2.187401e-201 0.000000e+00
2.575e+09 1.041891e-01 8.958109e-01 2.792018e-12 4.257869e-103 1.068088e-227 0.000000e+00
2.625e+09 8.619334e-03 9.913807e-01 4.072372e-10 4.559720e-92 5.217311e-205 0.000000e+00
2.675e+09 5.992131e-03 9.940079e-01 7.147687e-10 5.221917e-91 6.721439e-203 0.000000e+00
2.725e+09 7.460712e-03 9.925393e-01 3.962754e-10 1.322985e-92 2.767449e-206 0.000000e+00
2.775e+09 1.444351e-02 9.855565e-01 9.254008e-11 3.644425e-96 1.004079e-213 0.000000e+00
2.825e+09 5.246579e-03 9.947534e-01 5.812431e-10 3.400603e-92 1.343120e-205 0.000000e+00
2.875e+09 3.354916e-03 9.966451e-01 1.214930e-09 1.036785e-90 1.336069e-202 0.000000e+00
2.925e+09 6.288369e-03 9.937116e-01 2.971652e-10 3.243453e-94 6.066024e-210 0.000000e+00
2.975e+09 5.646358e-04 9.994353e-01 4.629055e-08 4.398409e-82 1.155704e-184 3.697237e-318
3.025e+09 9.686362e-04 9.990314e-01 1.061622e-08 4.107833e-86 3.195697e-193 0.000000e+00
3.075e+09 4.568313e-03 9.954317e-01 3.489049e-10 1.480582e-94 6.817397e-211 0.000000e+00
3.125e+09 4.731914e-04 9.995268e-01 4.219735e-08 5.854501e-83 1.052707e-186 1.027657e-321
3.175e+09 8.791157e-03 9.912088e-01 7.072475e-11 1.084426e-98 1.309894e-219 0.000000e+00
3.225e+09 3.442396e-04 9.996557e-01 6.610165e-08 3.485306e-82 3.437062e-185 2.720770e-319
3.275e+09 1.838400e-03 9.981616e-01 1.156537e-09 1.105990e-92 2.540656e-207 0.000000e+00
3.325e+09 4.418015e-03 9.955820e-01 1.702120e-10 2.142560e-97 3.537936e-217 0.000000e+00
3.375e+09 1.106434e-03 9.988936e-01 2.440802e-09 2.472704e-91 1.173920e-204 0.000000e+00
3.425e+09 2.594005e-04 9.997405e-01 6.624186e-08 5.183131e-83 3.441210e-187 7.905050e-323
3.475e+09 3.353662e-04 9.996646e-01 2.865391e-08 1.871040e-85 2.022962e-192 0.000000e+00
3.525e+09 7.623649e-04 9.992376e-01 3.363694e-09 3.287752e-91 1.299464e-204 0.000000e+00
3.575e+09 1.960465e-04 9.998039e-01 7.900042e-08 3.635739e-83 1.059682e-187 9.881313e-324
3.625e+09 3.804579e-04 9.996195e-01 1.222381e-08 2.461472e-88 1.066527e-198 0.000000e+00
3.675e+09 3.981302e-03 9.960187e-01 6.977601e-11 4.146918e-101 1.962086e-225 0.000000e+00
3.725e+09 6.087629e-03 9.939124e-01 2.611497e-11 1.356107e-103 1.181510e-230 0.000000e+00
3.775e+09 2.128930e-04 9.997871e-01 3.089628e-08 1.652885e-86 5.038614e-195 0.000000e+00
3.825e+09 1.218753e-04 9.998780e-01 1.076800e-07 2.189200e-83 1.768298e-188 0.000000e+00
3.875e+09 2.822350e-04 9.997178e-01 1.052245e-08 8.657652e-90 4.340445e-202 0.000000e+00
3.925e+09 9.038504e-03 9.909615e-01 6.502381e-12 1.024698e-107 1.679807e-239 0.000000e+00
3.975e+09 1.383646e-02 9.861635e-01 2.426059e-12 3.422965e-110 1.069378e-244 0.000000e+00
4.025e+09 6.540561e-02 9.345944e-01 8.816193e-14 6.374336e-118 9.759814e-261 0.000000e+00
#TIME: 3.221020
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+07 3.891171e-38 1.736814e-28 3.947627e-21 4.792507e-13 9.644122e-06 9.999904e-01
7.500e+07 3.488723e-37 1.389486e-27 2.114048e-20 1.681010e-12 1.921181e-05 9.999808e-01
1.250e+08 9.609594e-37 3.834096e-27 4.930259e-20 3.296364e-12 2.822101e-05 9.999718e-01
1.750e+08 3.545546e-36 1.373849e-26 1.432107e-19 7.737751e-12 4.585523e-05 9.999541e-01
2.250e+08 3.235957e-35 1.111347e-25 8.192932e-19 3.095666e-11 9.986265e-05 9.999001e-01
2.750e+08 1.670998e-33 4.373731e-24 1.837109e-17 3.658912e-10 3.939862e-04 9.996060e-01
3.250e+08 3.212483e-30 4.774328e-21 8.712987e-15 4.573012e-08 5.615973e-03 9.943840e-01
3.750e+08 9.064262e-24 4.343996e-15 3.412239e-09 6.163331e-04 6.495878e-01 3.497959e-01
4.250e+08 1.865192e-16 1.293995e-08 5.810097e-03 9.055532e-01 8.863614e-02 5.432938e-07
4.750e+08 1.805995e-13 2.514068e-06 9.098240e-01 9.017298e-02 5.270781e-07 1.861675e-17
5.250e+08 1.041669e-12 4.271332e-06 9.999087e-01 8.699378e-05 4.647111e-14 1.532274e-29
5.750e+08 5.747773e-12 1.133112e-05 9.999886e-01 3.096103e-08 4.497948e-22 2.902043e-43
6.250e+08 4.807949e-11 6.125272e-05 9.999387e-01 4.984124e-12 7.256480e-31 2.645731e-58
6.750e+08 4.146189e-10 4.236457e-04 9.995764e-01 4.276708e-16 2.667463e-40 1.817540e-74
7.250e+08 2.871639e-09 2.658832e-03 9.973412e-01 4.595284e-20 1.592709e-49 2.671191e-90
7.750e+08 3.120374e-08 2.084864e-02 9.791513e-01 2.522530e-24 2.107476e-59 3.079418e-107
8.250e+08 4.430081e-07 1.571040e-01 8.428955e-01 1.272168e-28 2.815931e-69 4.104935e-124
8.750e+08 5.777432e-06 7.264269e-01 2.735674e-01 2.751126e-34 9.118457e-82 3.544047e-145
9.250e+08 2.176205e-05 9.673030e-01 3.267529e-02 4.664710e-40 6.030844e-94 2.004793e-165
9.750e+08 5.163144e-05 9.949121e-01 5.036285e-03 9.037941e-45 7.967995e-104 8.140678e-182
1.025e+09 1.430775e-04 9.992779e-01 5.790306e-04 4.839097e-50 7.970023e-115 4.965990e-200
1.075e+09 2.465456e-04 9.995875e-01 1.659852e-04 3.250817e-53 1.729528e-121 4.223750e-211
1.125e+09 5.485455e-04 9.994263e-01 2.518346e-05 4.558906e-58 1.056836e-131 4.352352e-228
1.175e+09 1.035769e-03 9.989596e-01 4.597532e-06 1.070845e-62 1.595276e-141 1.736790e-244
1.225e+09 1.844907e-03 9.981542e-01 8.880176e-07 2.802538e-67 2.814731e-151 8.460915e-261
1.275e+09 2.630896e-03 9.973688e-01 3.088874e-07 2.888971e-70 1.199346e-157 1.828750e-271
1.325e+09 4.130758e-03 9.958692e-01 9.075046e-08 1.312772e-73 9.626472e-165 2.571210e-283
1.375e+09 1.111536e-02 9.888846e-01 9.409214e-09 2.639814e-79 1.075131e-176 3.623829e-303
1.425e+09 1.392135e-02 9.860786e-01 5.096777e-09 5.767940e-81 3.231920e-180 4.765491e-309
1.475e+09 7.205907e-02 9.279409e-01 1.478792e-10 2.980521e-89 2.022072e-197 0.000000e+00
1.525e+09 8.020483e-02 9.197952e-01 1.001044e-10 2.269338e-90 8.208356e-200 0.000000e+00
1.575e+09 4.295855e-02 9.570415e-01 3.264756e-10 5.987213e-88 6.726951e-195 0.000000e+00
1.625e+09 9.447943e-02 9.055206e-01 5.085365e-11 2.247884e-92 4.085651e-204 0.000000e+00
1.675e+09 6.478175e-02 9.352182e-01 1.007517e-10 4.416072e-91 1.570959e-201 0.000000e+00
1.725e+09 1.072471e-01 8.927529e-01 2.786059e-11 3.295044e-94 4.564603e-208 0.000000e+00
1.775e+09 1.917011e-01 8.082989e-01 5.456988e-12 4.322541e-98 3.667287e-216 0.000000e+00
1.825e+09 3.979983e-01 6.020017e-01 3.838009e-13 3.331959e-104 7.269842e-229 0.000000e+00
1.875e+09 1.039794e-01 8.960206e-01 1.886830e-11 8.230170e-96 1.262241e-211 0.000000e+00
1.925e+09 3.223261e-01 6.776739e-01 6.581445e-13 1.620941e-103 1.298032e-227 0.000000e+00
1.975e+09 2.598361e-01 7.401639e-01 1.185116e-12 1.823538e-102 1.583958e-225 0.000000e+00
2.025e+09 2.008228e-01 7.991772e-01 2.212770e-12 2.506047e-101 2.918832e-223 0.000000e+00
2.075e+09 5.753295e-01 4.246705e-01 2.342256e-14 1.399069e-111 1.622352e-244 0.000000e+00
2.125e+09 6.722798e-01 3.277202e-01 5.579076e-15 5.896873e-115 1.426203e-251 0.000000e+00
2.175e+09 1.077939e-01 8.922061e-01 6.872005e-12 1.558934e-99 8.237013e-220 0.000000e+00
2.225e+09 7.869683e-02 9.213032e-01 1.207596e-11 1.636621e-98 8.689663e-218 0.000000e+00
2.275e+09 3.313316e-01 6.686684e-01 2.010341e-13 7.073327e-108 3.360925e-237 0.000000e+00
2.325e+09 7.869252e-02 9.213075e-01 8.868171e-12 1.084425e-99 2.180424e-220 0.000000e+00
2.375e+09 7.252419e-01 2.747581e-01 1.136951e-15 1.097988e-119 9.247038e-262 0.000000e+00
2.425e+09 7.836051e-01 2.163949e-01 3.388528e-16 1.449684e-122 8.565646e-268 0.000000e+00
2.475e+09 7.033525e-01 2.966475e-01 1.181601e-15 4.094943e-120 8.222940e-263 0.000000e+00
2.525e+09 5.332498e-01 4.667502e-01 9.581606e-15 8.195570e-116 5.238157e-254 0.000000e+00
2.575e+09 6.386083e-01 3.613917e-01 2.202810e-15 2.850145e-119 3.092055e-261 0.000000e+00
2.625e+09 7.167383e-01 2.832617e-01 5.996648e-16 2.357325e-122 1.090597e-267 0.000000e+00
2.675e+09 9.329219e-02 9.067078e-01 2.047386e-12 1.104433e-104 2.806117e-231 0.000000e+00
2.725e+09 4.586561e-01 5.413439e-01 1.203629e-14 2.521098e-116 2.131230e-255 0.000000e+00
2.775e+09 3.188039e-01 6.811961e-01 4.922445e-14 1.776081e-113 1.339810e-249 0.000000e+00
2.825e+09 9.604401e-01 3.955986e-02 1.021266e-19 3.858062e-142 6.365193e-309 0.000000e+00
2.875e+09 6.652525e-01 3.347475e-01 5.986352e-16 1.229231e-123 9.374980e-271 0.000000e+00
2.925e+09 8.269411e-02 9.173059e-01 1.239936e-12 5.015678e-107 1.557504e-236 0.000000e+00
2.975e+09 2.666739e-01 7.333261e-01 4.912583e-14 1.774341e-114 5.328359e-252 0.000000e+00
3.025e+09 8.896015e-01 1.103985e-01 3.159070e-18 9.088915e-136 4.446947e-296 0.000000e+00
3.075e+09 9.751429e-01 2.485713e-02 7.702279e-21 5.154878e-149 1.482197e-323 0.000000e+00
3.125e+09 3.637792e-01 6.362208e-01 9.955627e-15 9.393634e-119 4.411857e-261 0.000000e+00
3.175e+09 9.175468e-01 8.245321e-02 6.124809e-19 4.351015e-140 2.939199e-305 0.000000e+00
3.225e+09 9.732182e-01 2.678181e-02 6.419865e-21 3.468377e-150 0.000000e+00 0.000000e+00
3.275e+09 9.899389e-01 1.006112e-02 1.264354e-22 6.370273e-159 0.000000e+00 0.000000e+00
3.325e+09 4.325667e-02 9.567433e-01 1.440520e-12 1.248141e-108 1.615693e-240 0.000000e+00
3.375e+09 1.519608e-01 8.480392e-01 7.166074e-14 1.296181e-115 5.121088e-255 0.000000e+00
3.425e+09 3.397069e-01 6.602931e-01 5.132372e-15 1.019759e-121 1.048495e-267 0.000000e+00
3.475e+09 9.572536e-01 4.274642e-02 1.801174e-20 2.941946e-149 0.000000e+00 0.000000e+00
3.525e+09 5.213631e-01 4.786369e-01 4.889534e-16 2.175113e-127 1.373694e-279 0.000000e+00
3.575e+09 9.344309e-01 6.556906e-02 7.051999e-20 7.890848e-147 7.356143e-320 0.000000e+00
3.625e+09 9.175484e-01 8.245159e-02 1.495985e-19 1.830726e-145 4.050796e-317 0.000000e+00
3.675e+09 9.597574e-01 4.024261e-02 7.599296e-21 3.688743e-152 0.000000e+00 0.000000e+00
3.725e+09 1.363236e-01 8.636764e-01 3.177951e-14 3.758467e-119 6.566585e-263 0.000000e+00
3.775e+09 9.963373e-01 3.662724e-03 5.443347e-25 2.739162e-173 0.000000e+00 0.000000e+00
3.825e+09 1.091822e-01 8.908178e-01 3.993692e-14 3.951381e-119 4.942348e-263 0.000000e+00
3.875e+09 9.987414e-01 1.258599e-03 6.637041e-27 2.481613e-183 0.000000e+00 0.000000e+00
3.925e+09 5.841275e-02 9.415873e-01 1.186518e-13 3.607642e-117 3.735812e-259 0.000000e+00
3.975e+09 9.985825e-01 1.417479e-03 7.631928e-27 1.496628e-183 0.000000e+00 0.000000e+00
4.025e+09 9.998610e-01 1.390114e-04 8.923820e-31 2.177120e-203 0.000000e+00 0.000000e+00
#TIME: 3.543122
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+07 5.198849e-38 2.647629e-28 5.790312e-21 6.661560e-13 1.175679e-05 9.999882e-01
7.500e+07 5.000820e-37 2.267879e-27 3.321596e-20 2.529590e-12 2.470633e-05 9.999753e-01
1.250e+08 1.459365e-36 6.613425e-27 8.190466e-20 5.259330e-12 3.759985e-05 9.999624e-01
1.750e+08 5.747227e-36 2.523632e-26 2.542951e-19 1.320290e-11 6.350316e-05 9.999365e-01
2.250e+08 5.718388e-35 2.223827e-25 1.604461e-18 5.796155e-11 1.456227e-04 9.998544e-01
2.750e+08 3.545609e-33 1.038375e-23 4.374751e-17 8.018234e-10 6.248567e-04 9.993751e-01
3.250e+08 1.011397e-29 1.641785e-20 3.219568e-14 1.363611e-07 1.049118e-02 9.895087e-01
3.750e+08 2.894090e-23 1.468379e-14 1.387888e-08 1.580617e-03 8.223514e-01 1.760680e-01
4.250e+08 1.503248e-16 1.224623e-08 7.055883e-03 9.264522e-01 6.649169e-02 2.609727e-07
4.750e+08 8.759461e-14 1.734248e-06 8.428787e-01 1.571176e-01 1.933093e-06 1.608306e-16
5.250e+08 4.602767e-13 2.938833e-06 9.996406e-01 3.564933e-04 1.123973e-12 3.166856e-27
5.750e+08 1.704153e-12 5.611667e-06 9.999940e-01 4.195963e-07 1.704607e-19 6.477091e-39
6.250e+08 1.173542e-11 2.329456e-05 9.999767e-01 1.669444e-10 2.246587e-27 2.173573e-52
6.750e+08 6.984977e-11 1.139696e-04 9.998860e-01 5.690682e-14 2.007757e-35 3.522214e-66
7.250e+08 5.793045e-10 7.779589e-04 9.992220e-01 5.852535e-18 1.121045e-44 4.882323e-82
7.750e+08 3.652593e-09 4.443841e-03 9.955562e-01 9.212326e-22 1.610811e-53 3.173130e-97
