#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 162
#vel_mid[km/s] temp[K] ne[/cm^3] s0 s1 s2 s3 s4 s5 s6 s7 s8
1.062501e+04 8.739190e+03 6.446321e+09 3.315816e-06 9.641733e-01 3.582335e-02 9.876898e-11 6.020204e-27 8.936241e-57 0.000000e+00 0.000000e+00 0.000000e+00 
1.087502e+04 8.549754e+03 5.868252e+09 4.287401e-06 9.802208e-01 1.977489e-02 2.122391e-11 3.545842e-28 6.870069e-59 0.000000e+00 0.000000e+00 0.000000e+00 
1.112502e+04 8.375503e+03 5.341435e+09 5.428062e-06 9.886162e-01 1.137841e-02 5.027020e-12 2.462214e-29 7.013579e-61 0.000000e+00 0.000000e+00 0.000000e+00 
1.137501e+04 8.225639e+03 4.852899e+09 6.826652e-06 9.936122e-01 6.380996e-03 1.154656e-12 1.630699e-30 6.603824e-63 0.000000e+00 0.000000e+00 0.000000e+00 
1.162501e+04 8.093026e+03 4.412951e+09 7.959663e-06 9.957859e-01 4.206147e-03 3.897033e-13 2.174832e-31 2.020275e-64 0.000000e+00 0.000000e+00 0.000000e+00 
1.187501e+04 7.962812e+03 4.000986e+09 9.443305e-06 9.973286e-01 2.661952e-03 1.197276e-13 2.445141e-32 4.625292e-66 0.000000e+00 0.000000e+00 0.000000e+00 
1.212501e+04 7.843968e+03 3.620795e+09 1.101887e-05 9.982574e-01 1.731537e-03 3.909076e-14 3.043308e-33 1.261923e-67 0.000000e+00 0.000000e+00 0.000000e+00 
1.237501e+04 7.735177e+03 3.273236e+09 1.260688e-05 9.988197e-01 1.167675e-03 1.409509e-14 4.564806e-34 4.679284e-69 0.000000e+00 0.000000e+00 0.000000e+00 
1.262501e+04 7.616100e+03 2.944391e+09 1.470012e-05 9.992339e-01 7.513740e-04 4.505126e-15 5.471624e-35 1.184739e-70 0.000000e+00 0.000000e+00 0.000000e+00 
1.287501e+04 7.496070e+03 2.644931e+09 1.687903e-05 9.994834e-01 4.997417e-04 1.553619e-15 7.530121e-36 3.773560e-72 0.000000e+00 0.000000e+00 0.000000e+00 
1.312501e+04 7.388183e+03 2.360944e+09 1.984496e-05 9.996667e-01 3.134391e-04 4.655220e-16 8.012171e-37 7.771064e-74 0.000000e+00 0.000000e+00 0.000000e+00 
1.337501e+04 7.285593e+03 2.107977e+09 2.282306e-05 9.997712e-01 2.060135e-04 1.551160e-16 1.030067e-37 2.201516e-75 0.000000e+00 0.000000e+00 0.000000e+00 
1.362501e+04 7.196546e+03 1.883039e+09 2.598691e-05 9.998353e-01 1.387437e-04 5.527724e-17 1.501955e-38 7.685958e-77 0.000000e+00 0.000000e+00 0.000000e+00 
1.387500e+04 7.103418e+03 1.671447e+09 3.028491e-05 9.998827e-01 8.700902e-05 1.636827e-17 1.552702e-39 1.492613e-78 0.000000e+00 0.000000e+00 0.000000e+00 
1.412500e+04 7.002007e+03 1.486591e+09 3.533710e-05 9.999092e-01 5.549234e-05 5.104248e-18 1.769473e-40 3.429008e-80 0.000000e+00 0.000000e+00 0.000000e+00 
1.437500e+04 6.912708e+03 1.326803e+09 4.056830e-05 9.999229e-01 3.656861e-05 1.711297e-18 2.302680e-41 9.884952e-82 0.000000e+00 0.000000e+00 0.000000e+00 
1.462500e+04 6.818068e+03 1.187965e+09 4.610267e-05 9.999295e-01 2.442195e-05 6.012037e-19 3.239647e-42 3.270797e-83 0.000000e+00 0.000000e+00 0.000000e+00 
1.487500e+04 6.739236e+03 1.066380e+09 5.219981e-05 9.999314e-01 1.637176e-05 2.118499e-19 4.677645e-43 1.128736e-84 0.000000e+00 0.000000e+00 0.000000e+00 
1.512500e+04 6.658009e+03 9.604912e+08 5.925509e-05 9.999296e-01 1.118440e-05 7.851299e-20 7.332817e-44 4.481166e-86 0.000000e+00 0.000000e+00 0.000000e+00 
1.537500e+04 6.583108e+03 8.684391e+08 6.612414e-05 9.999260e-01 7.902641e-06 3.161056e-20 1.338611e-44 2.306281e-87 0.000000e+00 0.000000e+00 0.000000e+00 
1.562501e+04 6.515954e+03 7.872925e+08 7.312199e-05 9.999212e-01 5.682372e-06 1.343506e-20 2.687013e-45 1.400771e-88 0.000000e+00 0.000000e+00 0.000000e+00 
1.587500e+04 6.442624e+03 7.129820e+08 8.372473e-05 9.999125e-01 3.765221e-06 4.607252e-21 3.688672e-46 4.487646e-90 0.000000e+00 0.000000e+00 0.000000e+00 
1.612500e+04 6.356389e+03 6.457645e+08 1.010367e-04 9.998967e-01 2.292957e-06 1.277355e-21 3.428965e-47 7.433787e-92 0.000000e+00 0.000000e+00 0.000000e+00 
1.637500e+04 6.286473e+03 5.879369e+08 1.141913e-04 9.998843e-01 1.556638e-06 4.704001e-22 5.374378e-48 2.993972e-93 0.000000e+00 0.000000e+00 0.000000e+00 
1.662500e+04 6.247642e+03 5.378426e+08 1.186193e-04 9.998801e-01 1.297981e-06 2.894063e-22 2.111548e-48 5.663917e-94 0.000000e+00 0.000000e+00 0.000000e+00 
1.687500e+04 6.187290e+03 4.912059e+08 1.297128e-04 9.998693e-01 9.593341e-07 1.317395e-22 4.843962e-49 4.330515e-95 0.000000e+00 0.000000e+00 0.000000e+00 
1.712500e+04 6.146937e+03 4.491125e+08 1.407208e-04 9.998585e-01 7.406360e-07 6.569441e-23 1.303519e-49 4.332720e-96 0.000000e+00 0.000000e+00 0.000000e+00 
1.737501e+04 6.116230e+03 4.112668e+08 1.451401e-04 9.998542e-01 6.265216e-07 4.152620e-23 5.418565e-50 9.030941e-97 0.000000e+00 0.000000e+00 0.000000e+00 
1.762501e+04 6.067709e+03 3.762187e+08 1.569928e-04 9.998425e-01 4.727326e-07 1.990915e-23 1.359435e-50 8.060134e-98 0.000000e+00 0.000000e+00 0.000000e+00 
1.787501e+04 6.027798e+03 3.448442e+08 1.580702e-04 9.998415e-01 4.199334e-07 1.428345e-23 7.170292e-51 2.504365e-98 0.000000e+00 0.000000e+00 0.000000e+00 
1.812500e+04 6.001385e+03 3.159774e+08 1.616005e-04 9.998380e-01 3.649044e-07 9.591773e-24 3.294565e-51 6.161671e-99 0.000000e+00 0.000000e+00 0.000000e+00 
1.837501e+04 5.958080e+03 2.893201e+08 1.728938e-04 9.998268e-01 2.866398e-07 5.050320e-24 9.827649e-52 7.359362e-100 0.000000e+00 0.000000e+00 0.000000e+00 
1.862501e+04 5.926925e+03 2.650564e+08 1.808842e-04 9.998189e-01 2.341583e-07 2.948660e-24 3.530959e-52 1.203004e-100 0.000000e+00 0.000000e+00 0.000000e+00 
1.887501e+04 5.894888e+03 2.429804e+08 1.823991e-04 9.998174e-01 2.067190e-07 2.067190e-24 1.769947e-52 3.431806e-101 0.000000e+00 0.000000e+00 0.000000e+00 
1.912501e+04 5.857829e+03 2.225462e+08 1.973101e-04 9.998025e-01 1.560811e-07 1.001275e-24 4.535187e-53 3.165796e-102 0.000000e+00 0.000000e+00 0.000000e+00 
1.937501e+04 5.821847e+03 2.039342e+08 2.086242e-04 9.997913e-01 1.256559e-07 5.584709e-25 1.502094e-53 4.509492e-103 0.000000e+00 0.000000e+00 0.000000e+00 
1.962501e+04 5.793837e+03 1.870254e+08 2.066123e-04 9.997933e-01 1.167885e-07 4.464926e-25 9.525176e-54 1.908537e-103 0.000000e+00 0.000000e+00 0.000000e+00 
1.987501e+04 5.745102e+03 1.713889e+08 2.194175e-04 9.997805e-01 9.177374e-08 2.365893e-25 2.842887e-54 2.308653e-104 0.000000e+00 0.000000e+00 0.000000e+00 
2.012501e+04 5.719008e+03 1.570180e+08 2.478552e-04 9.997521e-01 6.477560e-08 9.539301e-26 5.290355e-55 1.230945e-105 0.000000e+00 0.000000e+00 0.000000e+00 
2.037501e+04 5.681188e+03 1.439709e+08 2.516373e-04 9.997483e-01 5.576827e-08 6.324938e-26 2.403023e-55 2.969774e-106 0.000000e+00 0.000000e+00 0.000000e+00 
2.062501e+04 5.635775e+03 1.319120e+08 2.919939e-04 9.997080e-01 3.662297e-08 2.157786e-26 3.266373e-56 9.502175e-108 0.000000e+00 0.000000e+00 0.000000e+00 
2.087500e+04 5.595967e+03 1.209541e+08 3.017957e-04 9.996982e-01 3.071849e-08 1.323051e-26 1.285326e-56 1.808079e-108 0.000000e+00 0.000000e+00 0.000000e+00 
2.112500e+04 5.542461e+03 1.108434e+08 3.586948e-04 9.996413e-01 1.905199e-08 3.910362e-27 1.352456e-57 3.733954e-110 0.000000e+00 0.000000e+00 0.000000e+00 
2.137501e+04 5.516394e+03 1.016607e+08 3.588455e-04 9.996411e-01 1.720536e-08 2.918824e-27 7.561388e-58 1.287999e-110 0.000000e+00 0.000000e+00 0.000000e+00 
2.162501e+04 5.487093e+03 9.323816e+07 3.635042e-04 9.996365e-01 1.527417e-08 2.079663e-27 3.914660e-58 3.844756e-111 0.000000e+00 0.000000e+00 0.000000e+00 
2.187500e+04 5.428364e+03 8.546504e+07 4.311118e-04 9.995689e-01 9.576022e-09 6.256843e-28 4.272966e-59 8.469629e-113 0.000000e+00 0.000000e+00 0.000000e+00 
2.212501e+04 5.408108e+03 7.838236e+07 4.396407e-04 9.995604e-01 8.170680e-09 4.101930e-28 1.882989e-59 1.961793e-113 0.000000e+00 0.000000e+00 0.000000e+00 
2.237501e+04 5.383700e+03 7.188785e+07 4.482153e-04 9.995518e-01 7.100888e-09 2.772512e-28 8.774346e-60 4.975145e-114 0.000000e+00 0.000000e+00 0.000000e+00 
2.262501e+04 5.356535e+03 6.594864e+07 4.205127e-04 9.995795e-01 7.336815e-09 2.890410e-28 9.010987e-60 4.746772e-114 0.000000e+00 0.000000e+00 0.000000e+00 
2.287500e+04 5.355748e+03 6.049678e+07 4.014517e-04 9.995985e-01 7.362634e-09 2.794577e-28 8.061279e-60 3.579208e-114 0.000000e+00 0.000000e+00 0.000000e+00 
2.312500e+04 5.325883e+03 5.546914e+07 4.497976e-04 9.995502e-01 5.262338e-09 1.158302e-28 1.558122e-60 2.057897e-115 0.000000e+00 0.000000e+00 0.000000e+00 
2.337500e+04 5.299663e+03 5.087635e+07 4.536403e-04 9.995464e-01 4.658142e-09 8.201406e-29 7.945112e-61 6.099796e-116 0.000000e+00 0.000000e+00 0.000000e+00 
2.362500e+04 5.282879e+03 4.666911e+07 4.312824e-04 9.995687e-01 4.704264e-09 8.108390e-29 7.339491e-61 4.823094e-116 0.000000e+00 0.000000e+00 0.000000e+00 
2.387500e+04 5.267607e+03 4.281903e+07 3.862144e-04 9.996138e-01 5.308555e-09 1.052624e-28 1.128352e-60 9.163126e-116 0.000000e+00 0.000000e+00 0.000000e+00 
2.412499e+04 5.231872e+03 3.927227e+07 3.940595e-04 9.996059e-01 4.609753e-09 7.129421e-29 5.270649e-61 2.329660e-116 0.000000e+00 0.000000e+00 0.000000e+00 
2.437499e+04 5.228406e+03 3.601814e+07 4.034408e-04 9.995966e-01 3.953359e-09 4.673789e-29 2.341397e-61 5.421235e-117 0.000000e+00 0.000000e+00 0.000000e+00 
2.462499e+04 5.215018e+03 3.303764e+07 3.929828e-04 9.996070e-01 3.753426e-09 3.949428e-29 1.636611e-61 2.724419e-117 0.000000e+00 0.000000e+00 0.000000e+00 
2.487499e+04 5.181087e+03 3.031563e+07 3.382314e-04 9.996618e-01 4.778190e-09 6.861266e-29 4.198365e-61 1.202601e-116 0.000000e+00 0.000000e+00 0.000000e+00 
2.512498e+04 5.169178e+03 2.781076e+07 3.148891e-04 9.996851e-01 5.033543e-09 7.491785e-29 4.670660e-61 1.322768e-116 0.000000e+00 0.000000e+00 0.000000e+00 
2.537498e+04 5.149243e+03 2.549715e+07 3.702332e-04 9.996298e-01 3.204433e-09 2.349066e-29 5.464132e-62 3.268266e-118 0.000000e+00 0.000000e+00 0.000000e+00 
2.562498e+04 5.165013e+03 2.338960e+07 3.489741e-04 9.996510e-01 3.295094e-09 2.433087e-29 5.505727e-62 3.017027e-118 0.000000e+00 0.000000e+00 0.000000e+00 
2.587498e+04 5.125931e+03 2.144832e+07 3.852840e-04 9.996147e-01 2.396648e-09 1.046638e-29 1.146751e-62 1.956757e-119 0.000000e+00 0.000000e+00 0.000000e+00 
2.612497e+04 5.110187e+03 1.966886e+07 4.229615e-04 9.995770e-01 1.767847e-09 4.708751e-30 2.577422e-63 1.457235e-120 0.000000e+00 0.000000e+00 0.000000e+00 
2.637497e+04 5.076944e+03 1.803764e+07 4.592485e-04 9.995408e-01 1.327318e-09 2.251218e-30 6.411469e-64 1.282294e-121 0.000000e+00 0.000000e+00 0.000000e+00 
2.662497e+04 5.065894e+03 1.654541e+07 4.496994e-04 9.995503e-01 1.262693e-09 1.900913e-30 4.516632e-64 6.500023e-122 0.000000e+00 0.000000e+00 0.000000e+00 
2.687497e+04 5.054233e+03 1.517707e+07 4.323612e-04 9.995676e-01 1.239293e-09 1.742287e-30 3.660087e-64 4.152379e-122 0.000000e+00 0.000000e+00 0.000000e+00 
2.712497e+04 5.049811e+03 1.392167e+07 4.180495e-04 9.995819e-01 1.207439e-09 1.567102e-30 2.872630e-64 2.522310e-122 0.000000e+00 0.000000e+00 0.000000e+00 
2.737497e+04 5.020390e+03 1.276961e+07 4.145863e-04 9.995854e-01 1.106411e-09 1.215781e-30 1.719389e-64 9.741507e-123 0.000000e+00 0.000000e+00 0.000000e+00 
2.762497e+04 4.983104e+03 1.170971e+07 4.747745e-04 9.995252e-01 7.468675e-10 4.359041e-31 2.573777e-65 3.637161e-124 0.000000e+00 0.000000e+00 0.000000e+00 
2.787497e+04 4.956784e+03 1.073921e+07 5.058046e-04 9.994942e-01 5.845527e-10 2.295808e-31 7.662789e-66 4.331142e-125 0.000000e+00 0.000000e+00 0.000000e+00 
2.812497e+04 4.950027e+03 9.851583e+06 4.750218e-04 9.995250e-01 6.102710e-10 2.450980e-31 8.180931e-66 4.420341e-125 0.000000e+00 0.000000e+00 0.000000e+00 
2.837497e+04 4.916050e+03 9.032978e+06 5.680225e-04 9.994320e-01 3.702931e-10 6.794699e-32 7.657518e-67 7.513715e-127 0.000000e+00 0.000000e+00 0.000000e+00 
2.862497e+04 4.899639e+03 8.284877e+06 5.839725e-04 9.994160e-01 3.131504e-10 4.311206e-32 3.237324e-67 1.606904e-127 0.000000e+00 0.000000e+00 0.000000e+00 
2.887497e+04 4.877940e+03 7.599660e+06 5.637845e-04 9.994362e-01 3.083731e-10 3.993474e-32 2.656621e-67 1.054960e-127 0.000000e+00 0.000000e+00 0.000000e+00 
2.912498e+04 4.885654e+03 6.972272e+06 5.090865e-04 9.994909e-01 3.493548e-10 5.184275e-32 4.058680e-67 1.956947e-127 0.000000e+00 0.000000e+00 0.000000e+00 
2.937498e+04 4.869845e+03 6.394553e+06 5.377817e-04 9.994622e-01 2.765010e-10 2.815744e-32 1.273426e-67 2.557000e-128 0.000000e+00 0.000000e+00 0.000000e+00 
2.962498e+04 4.878445e+03 5.866512e+06 4.781046e-04 9.995219e-01 3.265105e-10 4.053617e-32 2.326665e-67 6.441363e-128 0.000000e+00 0.000000e+00 0.000000e+00 
2.987498e+04 4.803156e+03 5.378703e+06 5.905601e-04 9.994094e-01 1.859507e-10 9.630673e-33 1.653568e-68 6.844440e-130 0.000000e+00 0.000000e+00 0.000000e+00 
3.012498e+04 4.759747e+03 4.931753e+06 6.968824e-04 9.993031e-01 1.150513e-10 2.846699e-33 1.748780e-69 1.433211e-131 0.000000e+00 0.000000e+00 0.000000e+00 
3.037497e+04 4.753803e+03 4.524862e+06 6.255078e-04 9.993745e-01 1.330103e-10 3.860893e-33 2.868708e-69 2.998123e-131 0.000000e+00 0.000000e+00 0.000000e+00 
3.062497e+04 4.796516e+03 4.153491e+06 4.185747e-04 9.995814e-01 2.858178e-10 2.491144e-32 7.887322e-68 7.262584e-129 0.000000e+00 0.000000e+00 0.000000e+00 
3.087497e+04 4.762267e+03 3.809664e+06 4.194821e-04 9.995805e-01 2.597201e-10 1.871010e-32 4.442580e-68 2.511766e-129 0.000000e+00 0.000000e+00 0.000000e+00 
3.112498e+04 4.750845e+03 3.494274e+06 4.381257e-04 9.995619e-01 2.148591e-10 1.121004e-32 1.672164e-68 4.427966e-130 0.000000e+00 0.000000e+00 0.000000e+00 
3.137498e+04 4.701773e+03 3.203624e+06 5.483807e-04 9.994516e-01 1.165689e-10 2.392197e-33 9.801924e-70 3.426112e-132 0.000000e+00 0.000000e+00 0.000000e+00 
3.162498e+04 4.721047e+03 2.938875e+06 5.119060e-04 9.994881e-01 1.227248e-10 2.587171e-33 1.071354e-69 3.626461e-132 0.000000e+00 0.000000e+00 0.000000e+00 
3.187499e+04 4.692490e+03 2.695938e+06 4.834815e-04 9.995165e-01 1.253917e-10 2.628403e-33 1.045333e-69 3.183020e-132 0.000000e+00 0.000000e+00 0.000000e+00 
3.212499e+04 4.632946e+03 2.470923e+06 6.985918e-04 9.993014e-01 5.029336e-11 2.626285e-34 1.562640e-71 2.468708e-135 0.000000e+00 0.000000e+00 0.000000e+00 
3.237499e+04 4.684302e+03 2.268118e+06 4.925939e-04 9.995074e-01 9.794600e-11 1.308811e-33 2.677763e-70 2.692083e-133 0.000000e+00 0.000000e+00 0.000000e+00 
3.262499e+04 4.657524e+03 2.080151e+06 5.247245e-04 9.994753e-01 7.667849e-11 6.871393e-34 7.964569e-71 3.185827e-134 0.000000e+00 0.000000e+00 0.000000e+00 
3.287499e+04 4.660743e+03 1.908214e+06 4.971973e-04 9.995028e-01 7.832560e-11 6.930113e-34 7.679315e-71 2.741396e-134 0.000000e+00 0.000000e+00 0.000000e+00 
3.312499e+04 4.656077e+03 1.750656e+06 4.413636e-04 9.995586e-01 9.142531e-11 9.773050e-34 1.355617e-70 6.509185e-134 0.000000e+00 0.000000e+00 0.000000e+00 
3.337499e+04 4.554976e+03 1.604374e+06 6.756565e-04 9.993243e-01 3.236678e-11 7.161150e-35 1.157112e-72 1.956167e-137 0.000000e+00 0.000000e+00 0.000000e+00 
3.362499e+04 4.517412e+03 1.470481e+06 8.800196e-04 9.991200e-01 1.640939e-11 1.274815e-35 4.874294e-74 8.623751e-140 0.000000e+00 0.000000e+00 0.000000e+00 
3.387499e+04 4.499009e+03 1.348867e+06 8.643126e-04 9.991357e-01 1.543243e-11 1.049694e-35 3.250200e-74 3.996543e-140 0.000000e+00 0.000000e+00 0.000000e+00 
3.412499e+04 4.515745e+03 1.237863e+06 7.238851e-04 9.992761e-01 2.045762e-11 2.024780e-35 1.009767e-73 2.460160e-139 0.000000e+00 0.000000e+00 0.000000e+00 
3.437499e+04 4.498233e+03 1.135447e+06 7.137759e-04 9.992862e-01 1.898644e-11 1.615989e-35 6.395432e-74 1.042113e-139 0.000000e+00 0.000000e+00 0.000000e+00 
3.462499e+04 4.489029e+03 1.041741e+06 6.475555e-04 9.993524e-01 2.126348e-11 2.060970e-35 9.402007e-74 1.818137e-139 0.000000e+00 0.000000e+00 0.000000e+00 
3.487500e+04 4.582909e+03 9.567900e+05 3.148668e-04 9.996851e-01 9.384799e-11 7.752660e-34 6.188527e-71 9.248788e-135 0.000000e+00 0.000000e+00 0.000000e+00 
3.512500e+04 4.529386e+03 8.772542e+05 4.109422e-04 9.995891e-01 4.701771e-11 1.351296e-34 2.510079e-72 3.813247e-137 0.000000e+00 0.000000e+00 0.000000e+00 
3.537500e+04 4.440279e+03 8.038824e+05 6.594838e-04 9.993405e-01 1.505080e-11 7.727694e-36 1.359427e-74 5.340605e-141 0.000000e+00 0.000000e+00 0.000000e+00 
3.562500e+04 4.450908e+03 7.374842e+05 6.119601e-04 9.993880e-01 1.593738e-11 8.497000e-36 1.540907e-74 6.031549e-141 0.000000e+00 0.000000e+00 0.000000e+00 
3.587500e+04 4.473380e+03 6.767693e+05 4.901443e-04 9.995099e-01 2.349809e-11 2.138374e-35 7.736591e-74 8.313231e-140 0.000000e+00 0.000000e+00 0.000000e+00 
3.612499e+04 4.329262e+03 6.191827e+05 1.129613e-03 9.988704e-01 3.378378e-12 1.683960e-37 1.171450e-77 2.824031e-146 0.000000e+00 0.000000e+00 0.000000e+00 
3.637499e+04 4.328873e+03 5.681168e+05 1.050324e-03 9.989497e-01 3.584802e-12 1.866609e-37 1.335738e-77 3.230889e-146 0.000000e+00 0.000000e+00 0.000000e+00 
3.662499e+04 4.320796e+03 5.210111e+05 1.079579e-03 9.989204e-01 3.009170e-12 1.166441e-37 5.435120e-78 6.514698e-147 0.000000e+00 0.000000e+00 0.000000e+00 
3.687499e+04 4.315904e+03 4.780998e+05 9.786332e-04 9.990214e-01 3.404828e-12 1.508726e-37 8.155276e-78 1.175719e-146 0.000000e+00 0.000000e+00 0.000000e+00 
3.712499e+04 4.344024e+03 4.389313e+05 7.549851e-04 9.992450e-01 5.440334e-12 4.626134e-37 5.884443e-77 2.975530e-145 0.000000e+00 0.000000e+00 0.000000e+00 
3.737499e+04 4.311985e+03 4.021943e+05 9.990010e-04 9.990010e-01 2.642519e-12 7.428056e-38 2.062454e-78 9.667752e-148 0.000000e+00 0.000000e+00 0.000000e+00 
3.762499e+04 4.316807e+03 3.692277e+05 7.757136e-04 9.992243e-01 4.119609e-12 2.156221e-37 1.341064e-77 2.059804e-146 0.000000e+00 0.000000e+00 0.000000e+00 
3.787499e+04 4.328242e+03 3.387947e+05 6.985501e-04 9.993014e-01 4.775508e-12 2.949861e-37 2.229211e-77 4.419987e-146 0.000000e+00 0.000000e+00 0.000000e+00 
3.812499e+04 4.402800e+03 3.109489e+05 5.555950e-04 9.994444e-01 7.038929e-12 7.456670e-37 1.127900e-76 6.203448e-145 0.000000e+00 0.000000e+00 0.000000e+00 
3.837499e+04 4.318943e+03 2.851870e+05 5.657390e-04 9.994343e-01 6.101330e-12 5.008554e-37 5.224833e-77 1.548099e-145 0.000000e+00 0.000000e+00 0.000000e+00 
3.862500e+04 4.219858e+03 2.610874e+05 1.001481e-03 9.989985e-01 1.563650e-12 1.650519e-38 1.049879e-79 4.082864e-150 0.000000e+00 0.000000e+00 0.000000e+00 
3.887500e+04 4.182245e+03 2.391108e+05 1.353180e-03 9.986468e-01 7.212449e-13 2.313938e-39 2.882273e-81 8.768606e-153 0.000000e+00 0.000000e+00 0.000000e+00 
3.912500e+04 4.219502e+03 2.199907e+05 6.588577e-04 9.993411e-01 3.198481e-12 8.917425e-38 1.989839e-78 4.805092e-148 0.000000e+00 0.000000e+00 0.000000e+00 
3.937501e+04 4.196864e+03 2.016223e+05 8.398737e-04 9.991601e-01 1.689401e-12 1.769849e-38 1.016859e-79 2.944385e-150 0.000000e+00 0.000000e+00 0.000000e+00 
3.962501e+04 4.214540e+03 1.848307e+05 9.639821e-04 9.990360e-01 1.123477e-12 6.151959e-39 1.437210e-80 9.972833e-152 0.000000e+00 0.000000e+00 0.000000e+00 
3.987501e+04 4.192218e+03 1.699753e+05 3.841736e-04 9.996158e-01 7.664358e-12 6.861608e-37 6.746929e-77 1.381878e-145 0.000000e+00 0.000000e+00 0.000000e+00 
4.012501e+04 4.245394e+03 1.559329e+05 3.519594e-04 9.996480e-01 8.455356e-12 8.413704e-37 9.225918e-77 2.145078e-145 0.000000e+00 0.000000e+00 0.000000e+00 
4.037501e+04 4.273867e+03 1.431591e+05 1.679263e-04 9.998321e-01 3.862988e-11 3.476689e-35 7.226059e-74 1.456574e-140 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 9.045013e+00 
#NVEL: 162
#vel_mid[km/s] temp[K] ne[/cm^3] s0 s1 s2 s3 s4 s5 s6 s7 s8
1.249994e+02 4.145991e+04 3.450323e+11 1.032949e-31 1.703988e-22 2.461735e-14 8.859232e-08 4.750056e-03 9.952499e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.749991e+02 4.122401e+04 3.202870e+11 9.361609e-32 1.630131e-22 2.468484e-14 9.035583e-08 4.843817e-03 9.951561e-01 0.000000e+00 0.000000e+00 0.000000e+00 
6.249988e+02 4.094767e+04 2.945033e+11 9.727227e-32 1.794343e-22 2.785953e-14 1.013646e-07 5.241370e-03 9.947585e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.749978e+02 4.044016e+04 2.700721e+11 1.288264e-31 2.481443e-22 3.834120e-14 1.328139e-07 6.195938e-03 9.938039e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.125000e+03 3.983434e+04 2.475833e+11 2.038533e-31 4.059026e-22 6.115600e-14 1.939313e-07 7.793331e-03 9.922065e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.375003e+03 3.912213e+04 2.271551e+11 4.027077e-31 8.123587e-22 1.166464e-13 3.249435e-07 1.058844e-02 9.894112e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.625005e+03 3.830951e+04 2.088411e+11 9.715638e-31 1.988392e-21 2.618857e-13 6.175330e-07 1.550299e-02 9.844964e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.875006e+03 3.740294e+04 1.925195e+11 2.952344e-30 5.973749e-21 7.087352e-13 1.346683e-06 2.451654e-02 9.754821e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.125006e+03 3.636632e+04 1.779152e+11 1.173802e-29 2.311565e-20 2.378493e-12 3.449329e-06 4.242160e-02 9.575750e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.375008e+03 3.518441e+04 1.646819e+11 6.762563e-29 1.268818e-19 1.071297e-11 1.104775e-05 8.269075e-02 9.172982e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.625010e+03 3.383960e+04 1.535849e+11 6.014768e-28 1.045536e-18 6.790109e-11 4.487581e-05 1.799731e-01 8.199820e-01 0.000000e+00 0.000000e+00 0.000000e+00 
