#NTIMES: 200
#NSTAGES: 6
#TIMES[d]: 2.01861554579 2.05619317592 2.09447033414 2.13346004255 2.17317556566 2.21363041491 2.25483835327 2.29681339988 2.3395698349 2.38312220429 2.42748532481 2.47267428903 2.51870447048 2.56559152888 2.61335141547 2.66200037841 2.71155496835 2.76203204402 2.81344877801 2.86582266257 2.91917151557 2.97351348659 3.02886706306 3.08525107656 3.14268470925 3.20118750036 3.26077935286 3.32148054021 3.3833117133 3.44629390742 3.51044854946 3.57579746518 3.64236288663 3.71016745973 3.77923425197 3.84958676024 3.92124891885 3.99424510765 4.06860016035 4.14433937294 4.22148851231 4.30007382501 4.3801220462 4.46166040872 4.54471665236 4.62931903331 4.71549633375 4.80327787168 4.89269351084 4.98377367093 5.07654933791 5.17105207457 5.26731403124 5.36536795678 5.46524720967 5.56698576935 5.67061824786 5.77617990151 5.88370664296 5.99323505339 6.10480239496 6.21844662348 6.33420640135 6.45212111066 6.57223086664 6.69457653128 6.81919972724 6.94614285202 7.07544909235 7.20716243891 7.34132770131 7.4779905233 7.61719739831 7.75899568527 7.90343362473 8.05056035528 8.20042593021 8.35308133461 8.50857850269 8.66697033542 8.82831071856 8.99265454099 9.16005771338 9.33057718718 9.50427097406 9.68119816558 9.86141895334 10.0449946494 10.2319877073 10.422461743 10.6164815568 10.8141131554 11.015423774 11.2204818996 11.4293572942 11.6421210183 11.8588454552 12.0796043358 12.3044727634 12.5335272396 12.7668456898 13.0045074904 13.246593495 13.4931860628 13.7443690858 14.0002280179 14.2608499037 14.526323408 14.7967388466 15.0721882162 15.3527652261 15.6385653301 15.9296857591 16.2262255538 16.5282855986 16.835968656 17.1493794014 17.468624459 17.7938124375 18.1250539677 18.4624617398 18.8061505417 19.1562372982 19.5128411108 19.876083298 20.2460874368 20.6229794046 21.006887422 21.3979420967 21.7962764676 22.2020260503 22.6153288829 23.0363255732 23.4651593468 23.9019760951 24.3469244256 24.8001557121 25.2618241463 25.7320867905 26.2111036304 26.6990376303 27.1960547878 27.702324191 28.2180180755 28.7433118831 29.2783843216 29.8234174257 30.3785966184 30.9441107748 31.5201522858 32.106917124 32.7046049099 33.3134189802 33.9335664566 34.5652583169 35.2087094658 35.8641388091 36.5317693273 37.211828152 37.9045466429 38.6101604666 39.3289096768 40.0610387957 40.8067968979 41.5664376941 42.3402196183 43.1284059154 43.9312647306 44.7490692008 45.5820975476 46.4306331717 47.2949647496 48.1753863315 49.0721974417 49.9857031802 50.9162143267 51.8640474459 52.829524996 53.8129754377 54.8147333461 55.8351395246 56.8745411212 57.9332917457 59.011751591 60.1102875549 61.2292733654 62.3690897074 63.5301243528 64.7127722917 65.9174358675 67.1445249133 68.3944568914 69.6676570355 70.9645584951 72.2856024833 73.6312384263 75.0019241168 76.3981258696 77.82031868 79.2689863858
#
#TIME: 2.01861554579
#NVEL: 202
#vel_mid[km/s] temp[K] ne[/cm^3] ar0 ar1 ar2 ar3 ar4 ar5
1.6875e+04 1.5342e+03 1.1983e+03 1.0000e+00 1.1834e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7075e+04 1.5215e+03 8.2828e+02 1.0000e+00 3.1281e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7275e+04 1.5078e+03 6.3079e+02 1.0000e+00 1.2291e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7475e+04 1.5028e+03 5.3427e+02 1.0000e+00 7.4505e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7675e+04 1.5065e+03 4.9625e+02 1.0000e+00 6.5760e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7875e+04 1.4969e+03 4.1352e+02 1.0000e+00 3.7303e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8075e+04 1.4990e+03 4.1592e+02 1.0000e+00 4.5535e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8275e+04 1.4997e+03 4.0213e+02 1.0000e+00 4.7321e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8475e+04 1.5129e+03 4.0396e+02 1.0000e+00 5.7477e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8675e+04 1.5087e+03 3.6987e+02 1.0000e+00 4.7855e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8875e+04 1.5217e+03 3.7660e+02 1.0000e+00 6.1410e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9075e+04 1.5332e+03 4.1739e+02 1.0000e+00 1.1141e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9275e+04 1.5442e+03 4.9302e+02 1.0000e+00 2.6223e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9475e+04 1.5509e+03 5.0949e+02 1.0000e+00 3.5788e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9675e+04 1.5596e+03 6.2554e+02 1.0000e+00 9.8909e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9875e+04 1.5666e+03 7.0795e+02 1.0000e+00 1.9624e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0075e+04 1.5714e+03 7.3270e+02 1.0000e+00 2.7007e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0275e+04 1.5841e+03 7.1642e+02 1.0000e+00 2.9436e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0475e+04 1.5798e+03 8.0326e+02 1.0000e+00 5.6385e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0675e+04 1.5811e+03 7.8297e+02 1.0000e+00 6.0715e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0875e+04 1.5831e+03 7.5141e+02 1.0000e+00 6.1318e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1075e+04 1.5836e+03 7.0966e+02 1.0000e+00 5.7971e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1275e+04 1.5730e+03 6.4909e+02 1.0000e+00 4.8010e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1475e+04 1.5747e+03 6.3542e+02 1.0000e+00 5.2635e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1675e+04 1.5709e+03 5.6867e+02 1.0000e+00 3.9845e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1875e+04 1.5682e+03 5.6473e+02 1.0000e+00 4.6344e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2075e+04 1.5555e+03 4.7235e+02 1.0000e+00 2.6532e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2275e+04 1.5526e+03 4.1607e+02 1.0000e+00 1.8814e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2475e+04 1.5559e+03 4.2345e+02 1.0000e+00 2.4206e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2675e+04 1.5527e+03 3.7224e+02 1.0000e+00 1.7021e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2875e+04 1.5448e+03 3.3352e+02 1.0000e+00 1.2947e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3075e+04 1.5555e+03 3.4413e+02 1.0000e+00 1.7630e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3275e+04 1.5444e+03 2.7835e+02 1.0000e+00 8.7956e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3475e+04 1.5426e+03 2.8557e+02 1.0000e+00 1.1693e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3675e+04 1.5363e+03 2.7377e+02 1.0000e+00 1.1758e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3875e+04 1.5434e+03 2.4693e+02 1.0000e+00 9.1927e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4075e+04 1.5404e+03 2.2183e+02 1.0000e+00 7.0674e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4275e+04 1.5465e+03 2.2091e+02 1.0000e+00 8.3123e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4475e+04 1.5304e+03 2.1833e+02 1.0000e+00 9.4789e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4675e+04 1.5409e+03 2.5042e+02 1.0000e+00 2.0028e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4875e+04 1.5533e+03 2.3489e+02 1.0000e+00 1.8408e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5075e+04 1.5384e+03 1.9135e+02 1.0000e+00 9.4314e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5275e+04 1.5460e+03 2.0860e+02 1.0000e+00 1.6160e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5475e+04 1.5208e+03 1.3834e+02 1.0000e+00 3.5395e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5675e+04 1.5275e+03 1.7693e+02 1.0000e+00 1.1724e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5875e+04 1.5297e+03 1.9407e+02 1.0000e+00 2.0645e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6075e+04 1.5319e+03 1.5562e+02 1.0000e+00 9.8875e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6275e+04 1.5379e+03 1.3975e+02 1.0000e+00 7.5850e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6475e+04 1.5387e+03 1.5491e+02 1.0000e+00 1.3949e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6675e+04 1.5178e+03 1.1875e+02 1.0000e+00 5.5453e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6875e+04 1.5219e+03 1.1595e+02 1.0000e+00 6.0190e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7075e+04 1.5308e+03 1.1100e+02 1.0000e+00 6.0195e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7275e+04 1.5111e+03 8.5468e+01 1.0000e+00 2.4418e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7475e+04 1.5141e+03 9.6970e+01 1.0000e+00 4.9355e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7675e+04 1.5039e+03 7.7368e+01 1.0000e+00 2.3192e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7875e+04 1.5144e+03 7.4938e+01 1.0000e+00 2.4341e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8075e+04 1.4953e+03 6.2361e+01 1.0000e+00 1.3631e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8275e+04 1.5037e+03 6.7903e+01 1.0000e+00 2.3218e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8475e+04 1.5001e+03 6.1621e+01 1.0000e+00 1.8604e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8675e+04 1.4622e+03 3.8947e+01 1.0000e+00 3.3492e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8875e+04 1.4577e+03 3.6731e+01 1.0000e+00 3.1463e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9075e+04 1.4721e+03 5.0348e+01 1.0000e+00 1.3848e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9275e+04 1.4800e+03 3.1774e+01 1.0000e+00 2.4768e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9475e+04 1.4709e+03 2.5688e+01 1.0000e+00 1.2346e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9675e+04 1.4557e+03 2.2817e+01 1.0000e+00 9.0659e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9875e+04 1.4735e+03 3.5136e+01 1.0000e+00 6.4254e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0075e+04 1.4521e+03 2.6030e+01 1.0000e+00 2.2282e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0275e+04 1.4416e+03 3.4181e+01 1.0000e+00 8.2253e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0475e+04 1.4423e+03 3.2594e+01 1.0000e+00 8.0927e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0675e+04 1.4168e+03 1.9390e+01 1.0000e+00 1.1327e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0875e+04 1.4557e+03 3.0641e+01 1.0000e+00 8.9963e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1075e+04 1.4587e+03 3.2050e+01 1.0000e+00 1.3012e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1275e+04 1.4250e+03 1.7890e+01 1.0000e+00 1.3907e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1475e+04 1.4371e+03 2.2117e+01 1.0000e+00 4.0027e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1675e+04 1.4693e+03 1.4112e+01 1.0000e+00 7.4830e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1875e+04 1.4128e+03 1.1274e+01 1.0000e+00 3.5518e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2075e+04 1.4112e+03 8.6255e+00 1.0000e+00 1.4125e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2275e+04 1.4217e+03 1.2203e+01 1.0000e+00 7.0348e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2475e+04 1.4274e+03 1.5223e+01 1.0000e+00 2.1000e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2675e+04 1.3653e+03 7.3957e+00 1.0000e+00 1.2806e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2875e+04 1.3639e+03 5.3860e+00 1.0000e+00 4.1655e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3075e+04 1.3982e+03 9.6963e+00 1.0000e+00 5.5800e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3275e+04 1.3981e+03 7.9387e+00 1.0000e+00 2.9261e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3475e+04 1.3409e+03 2.8075e+00 1.0000e+00 4.9225e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3675e+04 1.3810e+03 6.9499e+00 1.0000e+00 2.4191e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3875e+04 1.3158e+03 1.8861e+00 1.0000e+00 1.3791e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4075e+04 1.2864e+03 9.3092e-01 1.0000e+00 9.2185e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4275e+04 1.3614e+03 3.6780e+00 1.0000e+00 3.0186e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4475e+04 1.3951e+03 7.9934e+00 1.0000e+00 8.8537e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4675e+04 1.2845e+03 7.4728e-01 1.0000e+00 6.3741e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4875e+04 1.3427e+03 1.0913e+00 1.0000e+00 3.5625e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5075e+04 1.3890e+03 3.2795e+00 1.0000e+00 3.8387e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5275e+04 1.3984e+03 3.1482e-01 1.0000e+00 3.1811e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5475e+04 1.3946e+03 2.6470e+00 1.0000e+00 2.2725e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5675e+04 1.3782e+03 3.2534e+00 1.0000e+00 6.3417e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5875e+04 1.5342e+03 1.0500e+00 1.0000e+00 7.3462e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6075e+04 1.4553e+03 1.0278e+01 1.0000e+00 1.1112e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6275e+04 1.3703e+03 3.4825e+00 1.0000e+00 1.4376e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6475e+04 1.4943e+03 8.8007e+00 1.0000e+00 8.3662e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6675e+04 1.5238e+03 2.7865e+01 1.0000e+00 1.8168e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6875e+04 1.5688e+03 4.1159e+01 1.0000e+00 1.8037e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7075e+04 1.5044e+03 5.2456e+01 1.0000e+00 1.1335e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7275e+04 1.5132e+03 2.7762e+01 1.0000e+00 3.6750e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7475e+04 1.6834e+03 2.7074e+01 1.0000e+00 4.1556e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7675e+04 1.6774e+03 7.4105e+01 1.0000e+00 9.7146e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7875e+04 1.5842e+03 3.0631e+01 1.0000e+00 1.4196e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8075e+04 1.6661e+03 6.7182e+01 1.0000e+00 7.2211e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8275e+04 1.7937e+03 6.4326e+01 1.0000e+00 5.3263e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8475e+04 1.7593e+03 5.9613e+01 1.0000e+00 6.3310e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8675e+04 1.7345e+03 5.5513e+01 1.0000e+00 3.7770e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8875e+04 1.7026e+03 4.9222e+01 1.0000e+00 6.4278e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9075e+04 1.7314e+03 4.8085e+01 1.0000e+00 1.3512e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9275e+04 1.9227e+03 4.3280e+01 1.0000e+00 7.9425e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9475e+04 1.7591e+03 4.1720e+01 1.0000e+00 6.9284e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9675e+04 1.6960e+03 3.9229e+01 1.0000e+00 1.6821e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9875e+04 1.8189e+03 3.7021e+01 1.0000e+00 2.7268e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0075e+04 1.8374e+03 3.4756e+01 1.0000e+00 8.3823e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0225e+04 1.7291e+03 3.2548e+01 1.0000e+00 2.2990e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 61.2292733654
#NVEL: 202
#vel_mid[km/s] temp[K] ne[/cm^3] ar0 ar1 ar2 ar3 ar4 ar5
8.7500e+01 5.4499e+03 3.4727e+08 9.5159e-01 4.8405e-02 7.4681e-14 1.7387e-38 0.0000e+00 0.0000e+00
2.7500e+02 5.4191e+03 2.5921e+08 9.5148e-01 4.8520e-02 6.0825e-14 9.1512e-39 0.0000e+00 0.0000e+00
4.7500e+02 5.3819e+03 2.2701e+08 9.5785e-01 4.2147e-02 3.7212e-14 3.1602e-39 0.0000e+00 0.0000e+00
6.7500e+02 5.3399e+03 2.0602e+08 9.6564e-01 3.4360e-02 1.9604e-14 8.4255e-40 0.0000e+00 0.0000e+00
8.7500e+02 5.2858e+03 1.8938e+08 9.7503e-01 2.4968e-02 7.5970e-15 1.2560e-40 0.0000e+00 0.0000e+00
1.0750e+03 5.2204e+03 1.7530e+08 9.8185e-01 1.8146e-02 2.9737e-15 1.9245e-41 0.0000e+00 0.0000e+00
1.2750e+03 5.1558e+03 1.6313e+08 9.8768e-01 1.2317e-02 9.7163e-16 2.0949e-42 0.0000e+00 0.0000e+00
1.4750e+03 5.0780e+03 1.5266e+08 9.9210e-01 7.9037e-03 2.7408e-16 1.7236e-43 0.0000e+00 0.0000e+00
1.6750e+03 4.9979e+03 1.4379e+08 9.9542e-01 4.5758e-03 5.8784e-17 8.4078e-45 0.0000e+00 0.0000e+00
1.8750e+03 4.9066e+03 1.3649e+08 9.9757e-01 2.4282e-03 1.0016e-17 0.0000e+00 0.0000e+00 0.0000e+00
2.0750e+03 4.8121e+03 1.3067e+08 9.9888e-01 1.1230e-03 1.1815e-18 0.0000e+00 0.0000e+00 0.0000e+00
2.2750e+03 4.7081e+03 1.2611e+08 9.9952e-01 4.7690e-04 1.1115e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.4750e+03 4.5925e+03 1.2256e+08 9.9981e-01 1.8830e-04 8.6159e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.6750e+03 4.4862e+03 1.1970e+08 9.9993e-01 7.4415e-05 6.7185e-22 0.0000e+00 0.0000e+00 0.0000e+00
2.8750e+03 4.3859e+03 1.1703e+08 9.9997e-01 2.7753e-05 4.4736e-23 0.0000e+00 0.0000e+00 0.0000e+00
3.0750e+03 4.2675e+03 1.1344e+08 9.9999e-01 8.7170e-06 1.8508e-24 0.0000e+00 0.0000e+00 0.0000e+00
3.2750e+03 4.1382e+03 1.0745e+08 1.0000e+00 2.3938e-06 5.2130e-26 0.0000e+00 0.0000e+00 0.0000e+00
3.4750e+03 4.0096e+03 9.8697e+07 1.0000e+00 6.2123e-07 1.2290e-27 0.0000e+00 0.0000e+00 0.0000e+00
3.6750e+03 3.8773e+03 8.8585e+07 1.0000e+00 1.4270e-07 2.0390e-29 0.0000e+00 0.0000e+00 0.0000e+00
3.8750e+03 3.7473e+03 7.9516e+07 1.0000e+00 2.9743e-08 2.5903e-31 0.0000e+00 0.0000e+00 0.0000e+00
4.0750e+03 3.6217e+03 7.1893e+07 1.0000e+00 6.6902e-09 4.0704e-33 0.0000e+00 0.0000e+00 0.0000e+00
4.2750e+03 3.5218e+03 6.4322e+07 1.0000e+00 1.6223e-09 7.7868e-35 0.0000e+00 0.0000e+00 0.0000e+00
4.4750e+03 3.5151e+03 6.0415e+07 1.0000e+00 1.7443e-09 9.0684e-35 0.0000e+00 0.0000e+00 0.0000e+00
4.6750e+03 3.4324e+03 5.3475e+07 1.0000e+00 5.6574e-10 3.8104e-36 0.0000e+00 0.0000e+00 0.0000e+00
4.8750e+03 3.3459e+03 4.5552e+07 1.0000e+00 1.5510e-10 9.8223e-38 0.0000e+00 0.0000e+00 0.0000e+00
5.0750e+03 3.2676e+03 3.7724e+07 1.0000e+00 4.8090e-11 3.4703e-39 0.0000e+00 0.0000e+00 0.0000e+00
5.2750e+03 3.1998e+03 3.0615e+07 1.0000e+00 1.6830e-11 1.6817e-40 0.0000e+00 0.0000e+00 0.0000e+00
5.4750e+03 3.1451e+03 2.4785e+07 1.0000e+00 6.8321e-12 1.2204e-41 0.0000e+00 0.0000e+00 0.0000e+00
5.6750e+03 3.0936e+03 1.9863e+07 1.0000e+00 2.8807e-12 9.7530e-43 0.0000e+00 0.0000e+00 0.0000e+00
5.8750e+03 3.0500e+03 1.6448e+07 1.0000e+00 1.5021e-12 1.4293e-43 0.0000e+00 0.0000e+00 0.0000e+00
6.0750e+03 3.0112e+03 1.3670e+07 1.0000e+00 8.1215e-13 2.2421e-44 0.0000e+00 0.0000e+00 0.0000e+00
6.2750e+03 2.9784e+03 1.1352e+07 1.0000e+00 4.4063e-13 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00
6.4750e+03 2.9436e+03 9.5812e+06 1.0000e+00 2.5776e-13 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
6.6750e+03 2.9093e+03 8.0748e+06 1.0000e+00 1.4862e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8750e+03 2.8818e+03 6.9078e+06 1.0000e+00 9.1013e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0750e+03 2.8525e+03 5.9420e+06 1.0000e+00 5.6434e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2750e+03 2.8227e+03 5.0299e+06 1.0000e+00 3.1377e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.4750e+03 2.7954e+03 4.3710e+06 1.0000e+00 1.9581e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.6750e+03 2.7676e+03 3.7842e+06 1.0000e+00 1.1562e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.8750e+03 2.7405e+03 3.3087e+06 1.0000e+00 6.9884e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.0750e+03 2.7082e+03 2.8620e+06 1.0000e+00 3.6785e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2750e+03 2.6796e+03 2.5250e+06 1.0000e+00 2.1068e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.4750e+03 2.6502e+03 2.2348e+06 1.0000e+00 1.1461e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.6750e+03 2.6212e+03 1.9910e+06 1.0000e+00 6.0372e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.8750e+03 2.5937e+03 1.7855e+06 1.0000e+00 3.0491e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.0750e+03 2.5610e+03 1.6146e+06 1.0000e+00 1.5256e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2750e+03 2.5372e+03 1.4724e+06 1.0000e+00 7.8846e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.4750e+03 2.5036e+03 1.3427e+06 1.0000e+00 3.2704e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6750e+03 2.4790e+03 1.2397e+06 1.0000e+00 1.8409e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.8750e+03 2.4502e+03 1.1428e+06 1.0000e+00 7.9190e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0075e+04 2.4211e+03 1.0578e+06 1.0000e+00 3.6181e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0275e+04 2.3983e+03 9.8177e+05 1.0000e+00 1.8152e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0475e+04 2.3712e+03 9.1184e+05 1.0000e+00 8.7582e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0675e+04 2.3433e+03 8.4667e+05 1.0000e+00 3.6255e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
