#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    2.084793E+03   1.0000E-099   1.9105E-002   9.5542E-001   2.5471E-002
    2.207777E+03   1.0000E-099   1.9170E-002   9.5221E-001   2.8621E-002
    2.338015E+03   1.0000E-099   1.9221E-002   9.4836E-001   3.2415E-002
    2.475936E+03   1.0000E-099   1.9402E-002   9.4353E-001   3.7070E-002
    2.621994E+03   1.0000E-099   2.0469E-002   9.3851E-001   4.1023E-002
    2.776667E+03   1.0000E-099   2.2062E-002   9.3272E-001   4.5214E-002
    2.940465E+03   1.0000E-099   2.3960E-002   9.2659E-001   4.9448E-002
    3.113925E+03   1.0000E-099   2.5180E-002   9.2047E-001   5.4347E-002
    3.297618E+03   1.0000E-099   2.3867E-002   9.1532E-001   6.0812E-002
    3.492147E+03   1.0000E-099   1.8862E-002   9.1210E-001   6.9035E-002
    3.698151E+03   1.0000E-099   1.1719E-002   9.0836E-001   7.9924E-002
    3.916308E+03   1.0000E-099   6.6475E-003   9.0079E-001   9.2563E-002
    4.147334E+03   1.0000E-099   4.6754E-003   8.9435E-001   1.0098E-001
    4.391988E+03   1.0000E-099   4.3274E-003   8.9283E-001   1.0284E-001
    4.651075E+03   1.0000E-099   4.1785E-003   8.8925E-001   1.0657E-001
    4.925445E+03   1.0000E-099   3.9633E-003   8.8374E-001   1.1230E-001
    5.216001E+03   1.0000E-099   3.5774E-003   8.7576E-001   1.2067E-001
    5.523697E+03   1.0000E-099   3.2586E-003   8.6718E-001   1.2956E-001
    5.849544E+03   1.0000E-099   3.1804E-003   8.5925E-001   1.3757E-001
    6.194613E+03   1.0000E-099   3.5278E-003   8.5324E-001   1.4323E-001
    6.560038E+03   1.0000E-099   4.5094E-003   8.4904E-001   1.4645E-001
    6.947019E+03   1.0000E-099   6.3990E-003   8.4538E-001   1.4822E-001
    7.356829E+03   1.0000E-099   9.6421E-003   8.4129E-001   1.4907E-001
    7.790814E+03   1.0000E-099   1.5863E-002   8.3780E-001   1.4633E-001
    8.250400E+03   1.0000E-099   2.7332E-002   8.3205E-001   1.4062E-001
    8.736581E+03   1.0000E-099   4.9150E-002   8.2050E-001   1.3035E-001
    9.227055E+03   1.0000E-099   7.9453E-002   7.9887E-001   1.2167E-001
    9.696424E+03   1.0000E-099   1.2232E-001   7.6749E-001   1.1019E-001
    1.015307E+04   1.0000E-099   1.6985E-001   7.2952E-001   1.0063E-001
    1.060450E+04   1.0000E-099   2.1433E-001   6.9215E-001   9.3519E-002
    1.105921E+04   1.0000E-099   2.4645E-001   6.6340E-001   9.0154E-002
    1.152358E+04   1.0000E-099   2.5976E-001   6.4853E-001   9.1708E-002
    1.200483E+04   1.0000E-099   2.7474E-001   6.3354E-001   9.1723E-002
    1.250493E+04   1.0000E-099   2.8879E-001   6.1965E-001   9.1559E-002
    1.302830E+04   1.0000E-099   2.8630E-001   6.1811E-001   9.5583E-002
    1.358707E+04   1.0000E-099   2.4905E-001   6.4165E-001   1.0930E-001
    1.418271E+04   1.0000E-099   2.2065E-001   6.6331E-001   1.1604E-001
    1.477402E+04   1.0000E-099   2.5654E-001   6.4966E-001   9.3794E-002
    1.530945E+04   1.0000E-099   2.7769E-001   6.4378E-001   7.8529E-002
    1.577041E+04   1.0000E-099   3.4585E-001   5.9919E-001   5.4955E-002
    1.615621E+04   1.0000E-099   3.7481E-001   5.8065E-001   4.4546E-002
    1.649387E+04   1.0000E-099   3.5484E-001   6.0237E-001   4.2791E-002
    1.680503E+04   1.0000E-099   2.1258E-001   7.2569E-001   6.1723E-002
    1.711807E+04   1.0000E-099   8.8620E-002   8.2351E-001   8.7869E-002
    1.745654E+04   1.0000E-099   2.9774E-002   8.5608E-001   1.1414E-001
    1.783203E+04   1.0000E-099   1.4526E-002   8.5796E-001   1.2752E-001
    1.823969E+04   1.0000E-099   9.1694E-003   8.5515E-001   1.3568E-001
    1.866814E+04   1.0000E-099   6.3310E-003   8.4802E-001   1.4565E-001
    1.910363E+04   1.0000E-099   4.5099E-003   8.3319E-001   1.6230E-001
    1.954063E+04   1.0000E-099   3.6877E-003   8.2277E-001   1.7354E-001
    1.997803E+04   1.0000E-099   3.2601E-003   8.1820E-001   1.7854E-001
    2.042190E+04   1.0000E-099   2.5616E-003   7.9029E-001   2.0715E-001
    2.087816E+04   1.0000E-099   2.3307E-003   7.8338E-001   2.1429E-001
    2.134893E+04   1.0000E-099   2.0972E-003   7.6527E-001   2.3263E-001
    2.183262E+04   1.0000E-099   2.0775E-003   7.6346E-001   2.3446E-001
    2.232938E+04   1.0000E-099   2.0829E-003   7.6026E-001   2.3766E-001
    2.284238E+04   1.0000E-099   2.0515E-003   7.5286E-001   2.4509E-001
    2.337658E+04   1.0000E-099   2.0134E-003   7.4400E-001   2.5399E-001
    2.393438E+04   1.0000E-099   2.0279E-003   7.3861E-001   2.5936E-001
    2.451469E+04   1.0000E-099   2.1313E-003   7.3921E-001   2.5866E-001
    2.511082E+04   1.0000E-099   2.3157E-003   7.4401E-001   2.5367E-001
    2.571774E+04   1.0000E-099   2.5311E-003   7.4775E-001   2.4972E-001
    2.633167E+04   1.0000E-099   2.7560E-003   7.4965E-001   2.4760E-001
    2.695221E+04   1.0000E-099   2.9841E-003   7.4958E-001   2.4744E-001
    2.757888E+04   1.0000E-099   3.2335E-003   7.5034E-001   2.4642E-001
    2.820931E+04   1.0000E-099   3.5150E-003   7.5386E-001   2.4262E-001
    2.884417E+04   1.0000E-099   3.8128E-003   7.5962E-001   2.3657E-001
    2.948378E+04   1.0000E-099   4.0829E-003   7.6570E-001   2.3021E-001
    3.013343E+04   1.0000E-099   4.2826E-003   7.7097E-001   2.2475E-001
    3.080044E+04   1.0000E-099   4.3802E-003   7.7521E-001   2.2041E-001
    3.149688E+04   1.0000E-099   4.3994E-003   7.7954E-001   2.1606E-001
    3.223851E+04   1.0000E-099   4.3988E-003   7.8527E-001   2.1033E-001
    3.304638E+04   1.0000E-099   4.5543E-003   7.9370E-001   2.0175E-001
    3.395278E+04   1.0000E-099   5.3659E-003   8.0602E-001   1.8861E-001
    3.500495E+04   1.0000E-099   8.6390E-003   8.2215E-001   1.6921E-001
    3.626228E+04   1.0000E-099   1.9393E-002   8.3710E-001   1.4351E-001
    3.786329E+04   1.0000E-099   5.6547E-002   8.3589E-001   1.0756E-001
    3.895146E+04   1.0000E-099   9.2099E-002   8.2480E-001   8.3102E-002
    3.950721E+04   1.0000E-099   1.2749E-001   7.9846E-001   7.4056E-002
    3.978806E+04   1.0000E-099   1.3883E-001   7.9116E-001   7.0005E-002
    3.992923E+04   1.0000E-099   1.5160E-001   7.8073E-001   6.7668E-002
    3.999646E+04   1.0000E-099   1.5542E-001   7.7788E-001   6.6700E-002
    4.000000E+04   1.0000E-099   1.5611E-001   7.7725E-001   6.6647E-002
#TIME:    44.120
#NVEL: 100
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    8.772128E+02   1.0000E-099   9.5109E-002   8.8343E-001   2.1459E-002
    8.811145E+02   1.0000E-099   9.5049E-002   8.8349E-001   2.1462E-002
    8.929242E+02   1.0000E-099   9.4839E-002   8.8370E-001   2.1465E-002
    9.170206E+02   1.0000E-099   9.4428E-002   8.8410E-001   2.1467E-002
    9.663172E+02   1.0000E-099   9.3770E-002   8.8476E-001   2.1470E-002
    1.023959E+03   1.0000E-099   9.3376E-002   8.8515E-001   2.1476E-002
    1.084853E+03   1.0000E-099   9.3350E-002   8.8516E-001   2.1486E-002
    1.149368E+03   1.0000E-099   9.3762E-002   8.8475E-001   2.1486E-002
    1.217719E+03   1.0000E-099   9.4798E-002   8.8362E-001   2.1578E-002
    1.290136E+03   1.0000E-099   9.6688E-002   8.8129E-001   2.2019E-002
    1.366858E+03   1.0000E-099   9.9695E-002   8.7820E-001   2.2109E-002
    1.448144E+03   1.0000E-099   1.0204E-001   8.7550E-001   2.2465E-002
    1.534263E+03   1.0000E-099   1.0288E-001   8.7313E-001   2.3983E-002
    1.625504E+03   1.0000E-099   1.0370E-001   8.7054E-001   2.5758E-002
    1.722170E+03   1.0000E-099   1.0604E-001   8.6686E-001   2.7102E-002
    1.824586E+03   1.0000E-099   1.0885E-001   8.6218E-001   2.8967E-002
    1.933092E+03   1.0000E-099   1.1186E-001   8.5675E-001   3.1394E-002
    2.048050E+03   1.0000E-099   1.1538E-001   8.5068E-001   3.3936E-002
    2.169845E+03   1.0000E-099   1.1731E-001   8.4500E-001   3.7692E-002
    2.298884E+03   1.0000E-099   1.1799E-001   8.3947E-001   4.2546E-002
    2.435595E+03   1.0000E-099   1.1983E-001   8.3265E-001   4.7520E-002
    2.580437E+03   1.0000E-099   1.2511E-001   8.2323E-001   5.1655E-002
    2.733893E+03   1.0000E-099   1.3334E-001   8.1153E-001   5.5134E-002
    2.896474E+03   1.0000E-099   1.4183E-001   7.9938E-001   5.8788E-002
    3.068724E+03   1.0000E-099   1.4896E-001   7.8853E-001   6.2505E-002
    3.251217E+03   1.0000E-099   1.4932E-001   7.8323E-001   6.7454E-002
    3.444563E+03   1.0000E-099   1.3754E-001   7.8792E-001   7.4540E-002
    3.649407E+03   1.0000E-099   1.1090E-001   8.0388E-001   8.5223E-002
    3.866433E+03   1.0000E-099   8.2387E-002   8.2103E-001   9.6583E-002
    4.096365E+03   1.0000E-099   6.4091E-002   8.3077E-001   1.0514E-001
    4.339971E+03   1.0000E-099   5.8985E-002   8.3281E-001   1.0821E-001
    4.598064E+03   1.0000E-099   5.9419E-002   8.3073E-001   1.0985E-001
    4.871505E+03   1.0000E-099   5.8465E-002   8.2717E-001   1.1437E-001
    5.161208E+03   1.0000E-099   5.3840E-002   8.2302E-001   1.2314E-001
    5.468138E+03   1.0000E-099   5.2322E-002   8.1745E-001   1.3023E-001
    5.793322E+03   1.0000E-099   5.1515E-002   8.1080E-001   1.3769E-001
    6.137844E+03   1.0000E-099   5.3210E-002   8.0322E-001   1.4357E-001
    6.502854E+03   1.0000E-099   5.9269E-002   7.9441E-001   1.4632E-001
    6.889571E+03   1.0000E-099   6.8245E-002   7.8440E-001   1.4735E-001
    7.299285E+03   1.0000E-099   7.8985E-002   7.7354E-001   1.4747E-001
    7.733365E+03   1.0000E-099   9.3128E-002   7.6111E-001   1.4577E-001
    8.193259E+03   1.0000E-099   1.1772E-001   7.4347E-001   1.3881E-001
    8.680502E+03   1.0000E-099   1.5123E-001   7.1959E-001   1.2919E-001
    9.196318E+03   1.0000E-099   1.9420E-001   6.8853E-001   1.1727E-001
    9.710580E+03   1.0000E-099   2.4210E-001   6.5289E-001   1.0501E-001
    1.021610E+04   1.0000E-099   2.8670E-001   6.1864E-001   9.4666E-002
    1.071648E+04   1.0000E-099   3.1155E-001   5.9824E-001   9.0215E-002
    1.122060E+04   1.0000E-099   3.1189E-001   5.9574E-001   9.2365E-002
    1.173590E+04   1.0000E-099   3.1133E-001   5.9447E-001   9.4202E-002
    1.226648E+04   1.0000E-099   3.0707E-001   5.9594E-001   9.6989E-002
    1.281937E+04   1.0000E-099   2.9458E-001   6.0345E-001   1.0197E-001
    1.340947E+04   1.0000E-099   2.4782E-001   6.3381E-001   1.1838E-001
    1.403983E+04   1.0000E-099   1.9982E-001   6.6678E-001   1.3340E-001
    1.467485E+04   1.0000E-099   2.2250E-001   6.6600E-001   1.1150E-001
    1.525131E+04   1.0000E-099   2.4857E-001   6.6134E-001   9.0096E-002
    1.574427E+04   1.0000E-099   3.0532E-001   6.2994E-001   6.4739E-002
    1.616381E+04   1.0000E-099   3.1726E-001   6.2798E-001   5.4759E-002
    1.652426E+04   1.0000E-099   2.9127E-001   6.5598E-001   5.2752E-002
    1.685897E+04   1.0000E-099   1.4366E-001   7.7912E-001   7.7221E-002
    1.719652E+04   1.0000E-099   4.5504E-002   8.4629E-001   1.0820E-001
    1.756729E+04   1.0000E-099   1.6416E-002   8.5464E-001   1.2894E-001
    1.798623E+04   1.0000E-099   8.0883E-003   8.4680E-001   1.4512E-001
    1.844697E+04   1.0000E-099   5.4742E-003   8.3874E-001   1.5579E-001
    1.892778E+04   1.0000E-099   4.3540E-003   8.3353E-001   1.6212E-001
    1.941152E+04   1.0000E-099   3.3549E-003   8.1743E-001   1.7921E-001
    1.989923E+04   1.0000E-099   2.6372E-003   7.9776E-001   1.9960E-001
    2.039647E+04   1.0000E-099   2.2335E-003   7.8176E-001   2.1601E-001
    2.089860E+04   1.0000E-099   1.9117E-003   7.6281E-001   2.3528E-001
    2.140330E+04   1.0000E-099   1.6840E-003   7.4183E-001   2.5648E-001
    2.191065E+04   1.0000E-099   1.5343E-003   7.2540E-001   2.7307E-001
    2.242673E+04   1.0000E-099   1.4829E-003   7.1900E-001   2.7952E-001
    2.296010E+04   1.0000E-099   1.4553E-003   7.1337E-001   2.8517E-001
    2.351572E+04   1.0000E-099   1.4153E-003   7.0342E-001   2.9516E-001
    2.409578E+04   1.0000E-099   1.4231E-003   6.9943E-001   2.9914E-001
    2.469674E+04   1.0000E-099   1.4948E-003   7.0302E-001   2.9549E-001
    2.531349E+04   1.0000E-099   1.6103E-003   7.1027E-001   2.8812E-001
    2.593890E+04   1.0000E-099   1.7260E-003   7.1491E-001   2.8336E-001
    2.656974E+04   1.0000E-099   1.8325E-003   7.1750E-001   2.8067E-001
    2.720310E+04   1.0000E-099   1.9390E-003   7.1915E-001   2.7891E-001
    2.783781E+04   1.0000E-099   2.0662E-003   7.2254E-001   2.7540E-001
    2.847151E+04   1.0000E-099   2.2111E-003   7.2844E-001   2.6935E-001
    2.910250E+04   1.0000E-099   2.3529E-003   7.3555E-001   2.6210E-001
    2.973290E+04   1.0000E-099   2.4679E-003   7.4206E-001   2.5548E-001
    3.036568E+04   1.0000E-099   2.5376E-003   7.4711E-001   2.5035E-001
    3.100749E+04   1.0000E-099   2.5532E-003   7.5095E-001   2.4650E-001
    3.166467E+04   1.0000E-099   2.5353E-003   7.5492E-001   2.4254E-001
    3.234623E+04   1.0000E-099   2.5035E-003   7.6019E-001   2.3731E-001
    3.306072E+04   1.0000E-099   2.5029E-003   7.6782E-001   2.2968E-001
    3.381726E+04   1.0000E-099   2.6340E-003   7.7894E-001   2.1842E-001
    3.462968E+04   1.0000E-099   3.1961E-003   7.9295E-001   2.0385E-001
    3.550972E+04   1.0000E-099   4.8578E-003   8.0863E-001   1.8651E-001
    3.647388E+04   1.0000E-099   9.4126E-003   8.2714E-001   1.6345E-001
    3.753006E+04   1.0000E-099   2.1111E-002   8.3975E-001   1.3914E-001
    3.869189E+04   1.0000E-099   4.2205E-002   8.5006E-001   1.0774E-001
    3.936161E+04   1.0000E-099   6.4351E-002   8.4055E-001   9.5100E-002
    3.970081E+04   1.0000E-099   7.7051E-002   8.3381E-001   8.9143E-002
    3.987150E+04   1.0000E-099   8.5379E-002   8.2868E-001   8.5941E-002
    3.995712E+04   1.0000E-099   9.0293E-002   8.2542E-001   8.4286E-002
    3.999786E+04   1.0000E-099   9.2181E-002   8.2415E-001   8.3669E-002
    4.000000E+04   1.0000E-099   9.2538E-002   8.2383E-001   8.3633E-002
#TIME:    48.530
#NVEL: 100
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    8.772127E+02   1.0000E-099   4.6592E-001   5.1289E-001   2.1186E-002
    8.816940E+02   1.0000E-099   4.6572E-001   5.1309E-001   2.1198E-002
    8.952756E+02   1.0000E-099   4.6503E-001   5.1374E-001   2.1224E-002
    9.230697E+02   1.0000E-099   4.6358E-001   5.1515E-001   2.1274E-002
    9.756413E+02   1.0000E-099   4.6103E-001   5.1761E-001   2.1358E-002
    1.034208E+03   1.0000E-099   4.5563E-001   5.2231E-001   2.2057E-002
    1.096206E+03   1.0000E-099   4.5311E-001   5.2454E-001   2.2353E-002
    1.161920E+03   1.0000E-099   4.5177E-001   5.2559E-001   2.2645E-002
    1.231573E+03   1.0000E-099   4.5439E-001   5.2307E-001   2.2545E-002
    1.305403E+03   1.0000E-099   4.6035E-001   5.1740E-001   2.2258E-002
    1.383658E+03   1.0000E-099   4.6584E-001   5.1198E-001   2.2181E-002
    1.466604E+03   1.0000E-099   4.6647E-001   5.1068E-001   2.2847E-002
    1.554523E+03   1.0000E-099   4.6483E-001   5.1119E-001   2.3984E-002
    1.647711E+03   1.0000E-099   4.6259E-001   5.1208E-001   2.5336E-002
    1.746487E+03   1.0000E-099   4.6371E-001   5.0999E-001   2.6298E-002
    1.851184E+03   1.0000E-099   4.6228E-001   5.0978E-001   2.7942E-002
    1.962157E+03   1.0000E-099   4.6360E-001   5.0719E-001   2.9212E-002
    2.079782E+03   1.0000E-099   4.6116E-001   5.0766E-001   3.1177E-002
    2.204459E+03   1.0000E-099   4.5106E-001   5.1440E-001   3.4545E-002
    2.336610E+03   1.0000E-099   4.4074E-001   5.2120E-001   3.8067E-002
    2.476683E+03   1.0000E-099   4.3340E-001   5.2538E-001   4.1216E-002
    2.625153E+03   1.0000E-099   4.2705E-001   5.2858E-001   4.4365E-002
    2.782523E+03   1.0000E-099   4.2611E-001   5.2744E-001   4.6442E-002
    2.949327E+03   1.0000E-099   4.2480E-001   5.2675E-001   4.8455E-002
    3.126130E+03   1.0000E-099   4.1604E-001   5.3233E-001   5.1627E-002
    3.313532E+03   1.0000E-099   3.9663E-001   5.4703E-001   5.6344E-002
    3.512169E+03   1.0000E-099   3.5248E-001   5.8191E-001   6.5614E-002
    3.722713E+03   1.0000E-099   2.8801E-001   6.3257E-001   7.9420E-002
    3.945878E+03   1.0000E-099   2.2787E-001   6.7865E-001   9.3475E-002
    4.182422E+03   1.0000E-099   1.9294E-001   7.0446E-001   1.0260E-001
    4.433146E+03   1.0000E-099   1.8489E-001   7.1005E-001   1.0506E-001
    4.698900E+03   1.0000E-099   1.8252E-001   7.1000E-001   1.0748E-001
    4.980585E+03   1.0000E-099   1.7512E-001   7.1175E-001   1.1313E-001
    5.279157E+03   1.0000E-099   1.6331E-001   7.1504E-001   1.2165E-001
    5.595627E+03   1.0000E-099   1.5568E-001   7.1492E-001   1.2940E-001
    5.931068E+03   1.0000E-099   1.5127E-001   7.1258E-001   1.3615E-001
    6.286618E+03   1.0000E-099   1.5173E-001   7.0763E-001   1.4064E-001
    6.663482E+03   1.0000E-099   1.5757E-001   7.0009E-001   1.4234E-001
    7.062938E+03   1.0000E-099   1.6251E-001   6.9362E-001   1.4387E-001
    7.486340E+03   1.0000E-099   1.6801E-001   6.8746E-001   1.4453E-001
    7.935124E+03   1.0000E-099   1.8015E-001   6.7807E-001   1.4177E-001
    8.410812E+03   1.0000E-099   2.0311E-001   6.6255E-001   1.3434E-001
    8.915015E+03   1.0000E-099   2.3350E-001   6.4220E-001   1.2430E-001
    9.450785E+03   1.0000E-099   2.7083E-001   6.1677E-001   1.1240E-001
    9.996086E+03   1.0000E-099   3.0188E-001   5.9490E-001   1.0322E-001
    1.053276E+04   1.0000E-099   3.2688E-001   5.7697E-001   9.6146E-002
    1.106620E+04   1.0000E-099   3.2455E-001   5.7790E-001   9.7552E-002
    1.160728E+04   1.0000E-099   3.1379E-001   5.8468E-001   1.0153E-001
    1.216456E+04   1.0000E-099   3.0632E-001   5.8950E-001   1.0419E-001
    1.274230E+04   1.0000E-099   2.8956E-001   6.0087E-001   1.0957E-001
    1.335537E+04   1.0000E-099   2.3781E-001   6.3419E-001   1.2800E-001
    1.400793E+04   1.0000E-099   1.8024E-001   6.7135E-001   1.4841E-001
    1.466671E+04   1.0000E-099   1.9562E-001   6.7855E-001   1.2582E-001
    1.526487E+04   1.0000E-099   2.1494E-001   6.8232E-001   1.0274E-001
    1.577466E+04   1.0000E-099   2.6563E-001   6.5997E-001   7.4394E-002
    1.620205E+04   1.0000E-099   2.7006E-001   6.6607E-001   6.3875E-002
    1.656716E+04   1.0000E-099   2.3008E-001   7.0588E-001   6.4042E-002
    1.690594E+04   1.0000E-099   9.6957E-002   8.1159E-001   9.1454E-002
    1.725261E+04   1.0000E-099   2.7487E-002   8.4996E-001   1.2256E-001
    1.763899E+04   1.0000E-099   1.1024E-002   8.4966E-001   1.3931E-001
    1.808543E+04   1.0000E-099   5.6457E-003   8.3339E-001   1.6096E-001
    1.857425E+04   1.0000E-099   4.2534E-003   8.2773E-001   1.6802E-001
    1.908059E+04   1.0000E-099   3.3430E-003   8.1589E-001   1.8076E-001
    1.959670E+04   1.0000E-099   2.6150E-003   7.9515E-001   2.0223E-001
    2.011728E+04   1.0000E-099   2.1932E-003   7.8035E-001   2.1746E-001
    2.064690E+04   1.0000E-099   1.8192E-003   7.5701E-001   2.4117E-001
    2.118594E+04   1.0000E-099   1.5470E-003   7.3181E-001   2.6664E-001
    2.172630E+04   1.0000E-099   1.4147E-003   7.1830E-001   2.8029E-001
    2.226713E+04   1.0000E-099   1.2422E-003   6.9490E-001   3.0386E-001
    2.281674E+04   1.0000E-099   1.0841E-003   6.7340E-001   3.2552E-001
    2.338885E+04   1.0000E-099   9.2576E-004   6.4602E-001   3.5306E-001
    2.398661E+04   1.0000E-099   7.9912E-004   6.2023E-001   3.7897E-001
    2.460749E+04   1.0000E-099   7.8504E-004   6.2119E-001   3.7802E-001
    2.524400E+04   1.0000E-099   8.2486E-004   6.3333E-001   3.6585E-001
    2.589030E+04   1.0000E-099   8.6951E-004   6.4392E-001   3.5521E-001
    2.653981E+04   1.0000E-099   9.0539E-004   6.5201E-001   3.4709E-001
    2.719177E+04   1.0000E-099   9.3745E-004   6.5892E-001   3.4014E-001
    2.784264E+04   1.0000E-099   9.7952E-004   6.6697E-001   3.3205E-001
    2.848826E+04   1.0000E-099   1.0382E-003   6.7661E-001   3.2235E-001
    2.912771E+04   1.0000E-099   1.0993E-003   6.8678E-001   3.1212E-001
    2.976062E+04   1.0000E-099   1.1426E-003   6.9574E-001   3.0312E-001
    3.039135E+04   1.0000E-099   1.1650E-003   7.0281E-001   2.9602E-001
    3.102386E+04   1.0000E-099   1.1637E-003   7.0823E-001   2.9061E-001
    3.166400E+04   1.0000E-099   1.1474E-003   7.1321E-001   2.8564E-001
    3.231607E+04   1.0000E-099   1.1216E-003   7.1853E-001   2.8035E-001
    3.298530E+04   1.0000E-099   1.1025E-003   7.2615E-001   2.7275E-001
    3.367520E+04   1.0000E-099   1.1104E-003   7.3775E-001   2.6114E-001
    3.439025E+04   1.0000E-099   1.1710E-003   7.4959E-001   2.4924E-001
    3.513120E+04   1.0000E-099   1.4059E-003   7.6542E-001   2.3318E-001
    3.589803E+04   1.0000E-099   2.0533E-003   7.8150E-001   2.1644E-001
    3.668938E+04   1.0000E-099   3.6118E-003   8.0324E-001   1.9315E-001
    3.750216E+04   1.0000E-099   7.1492E-003   8.1841E-001   1.7444E-001
    3.832767E+04   1.0000E-099   1.2987E-002   8.3924E-001   1.4777E-001
    3.916264E+04   1.0000E-099   2.4165E-002   8.4891E-001   1.2693E-001
    3.959261E+04   1.0000E-099   3.2342E-002   8.4928E-001   1.1838E-001
    3.980937E+04   1.0000E-099   3.7845E-002   8.4836E-001   1.1379E-001
    3.991819E+04   1.0000E-099   4.1019E-002   8.4763E-001   1.1135E-001
    3.997271E+04   1.0000E-099   4.2781E-002   8.4702E-001   1.1020E-001
    3.999864E+04   1.0000E-099   4.3586E-002   8.4661E-001   1.0980E-001
    4.000000E+04   1.0000E-099   4.3735E-002   8.4648E-001   1.0978E-001
#TIME:    53.380
#NVEL: 100
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    8.772127E+02   1.0000E-099   7.4300E-001   2.4373E-001   1.3275E-002
    8.829031E+02   1.0000E-099   7.4294E-001   2.4378E-001   1.3278E-002
    9.001965E+02   1.0000E-099   7.4274E-001   2.4397E-001   1.3288E-002
    9.358061E+02   1.0000E-099   7.4223E-001   2.4445E-001   1.3314E-002
    9.943955E+02   1.0000E-099   7.4130E-001   2.4533E-001   1.3361E-002
    1.053935E+03   1.0000E-099   7.3858E-001   2.4781E-001   1.3614E-002
    1.117115E+03   1.0000E-099   7.3063E-001   2.5487E-001   1.4497E-002
    1.184082E+03   1.0000E-099   7.2560E-001   2.5933E-001   1.5067E-002
    1.255065E+03   1.0000E-099   7.2473E-001   2.6008E-001   1.5198E-002
    1.330302E+03   1.0000E-099   7.2869E-001   2.5651E-001   1.4794E-002
    1.410050E+03   1.0000E-099   7.3010E-001   2.5520E-001   1.4702E-002
    1.494578E+03   1.0000E-099   7.2348E-001   2.6094E-001   1.5572E-002
    1.584174E+03   1.0000E-099   7.1932E-001   2.6452E-001   1.6160E-002
    1.679140E+03   1.0000E-099   7.1177E-001   2.7103E-001   1.7201E-002
    1.779800E+03   1.0000E-099   7.0255E-001   2.7894E-001   1.8511E-002
    1.886494E+03   1.0000E-099   6.9215E-001   2.8780E-001   2.0048E-002
    1.999583E+03   1.0000E-099   6.8254E-001   2.9593E-001   2.1536E-002
    2.119452E+03   1.0000E-099   6.6981E-001   3.0667E-001   2.3524E-002
    2.246507E+03   1.0000E-099   6.4947E-001   3.2374E-001   2.6787E-002
    2.381179E+03   1.0000E-099   6.3032E-001   3.3964E-001   3.0031E-002
    2.523923E+03   1.0000E-099   6.1308E-001   3.5381E-001   3.3109E-002
    2.675225E+03   1.0000E-099   5.9834E-001   3.6581E-001   3.5844E-002
    2.835597E+03   1.0000E-099   5.8539E-001   3.7633E-001   3.8281E-002
    3.005583E+03   1.0000E-099   5.6982E-001   3.8902E-001   4.1167E-002
    3.185758E+03   1.0000E-099   5.4907E-001   4.0602E-001   4.4911E-002
    3.376735E+03   1.0000E-099   5.1452E-001   4.3434E-001   5.1136E-002
    3.579160E+03   1.0000E-099   4.5609E-001   4.8183E-001   6.2081E-002
    3.793721E+03   1.0000E-099   3.7424E-001   5.4694E-001   7.8820E-002
    4.021143E+03   1.0000E-099   3.0265E-001   6.0224E-001   9.5105E-002
    4.262199E+03   1.0000E-099   2.7109E-001   6.2642E-001   1.0248E-001
    4.517705E+03   1.0000E-099   2.6627E-001   6.3011E-001   1.0361E-001
    4.788528E+03   1.0000E-099   2.5985E-001   6.3339E-001   1.0675E-001
    5.075586E+03   1.0000E-099   2.4514E-001   6.4112E-001   1.1375E-001
    5.379852E+03   1.0000E-099   2.2501E-001   6.5128E-001   1.2370E-001
    5.702359E+03   1.0000E-099   2.0807E-001   6.5851E-001   1.3343E-001
    6.044198E+03   1.0000E-099   2.0106E-001   6.5931E-001   1.3963E-001
    6.406530E+03   1.0000E-099   2.0436E-001   6.5422E-001   1.4143E-001
    6.790583E+03   1.0000E-099   2.0430E-001   6.5167E-001   1.4403E-001
    7.197658E+03   1.0000E-099   2.0205E-001   6.5103E-001   1.4692E-001
    7.629136E+03   1.0000E-099   2.0277E-001   6.4924E-001   1.4800E-001
    8.086480E+03   1.0000E-099   2.1683E-001   6.4029E-001   1.4288E-001
    8.571241E+03   1.0000E-099   2.3463E-001   6.2932E-001   1.3606E-001
    9.085101E+03   1.0000E-099   2.6352E-001   6.1152E-001   1.2496E-001
    9.614945E+03   1.0000E-099   2.8984E-001   5.9484E-001   1.1532E-001
    1.012447E+04   1.0000E-099   3.1203E-001   5.8049E-001   1.0748E-001
    1.062740E+04   1.0000E-099   3.2146E-001   5.7434E-001   1.0419E-001
