#NTIMES:           33
#TIMES[d]:    1.00000E-01   5.00000E-01   1.00000E+00   2.00000E+00   3.00000E+00   4.00000E+00   5.00000E+00   6.00000E+00   7.00000E+00   8.00000E+00   9.00000E+00   1.00000E+01   1.20000E+01   1.40000E+01   1.60000E+01   1.80000E+01   2.00000E+01   2.20000E+01   2.40000E+01   2.60000E+01   2.80000E+01   3.00000E+01   3.50000E+01   4.00000E+01   5.00000E+01   6.00000E+01   7.00000E+01   8.00000E+01   9.00000E+01   1.00000E+02   1.10000E+02   1.20000E+02   1.30000E+02
#
#TIME:    1.00000E-01
#NVEL:          209
#vel_mid[km/s] temp[K] rho[gcc]
 1.99445E+09 4.08319E+03 3.40408E-16
 2.01866E+09 4.04576E+03 3.18420E-16
 2.04442E+09 4.00867E+03 2.72898E-16
 2.07410E+09 3.95367E+03 2.21309E-16
 2.10591E+09 3.90841E+03 1.90546E-16
 2.13664E+09 3.86367E+03 1.79061E-16
 2.16488E+09 3.82825E+03 1.74582E-16
 2.19137E+09 3.79315E+03 1.62930E-16
 2.22063E+09 3.74111E+03 1.35519E-16
 2.25547E+09 3.69828E+03 1.06905E-16
 2.29214E+09 3.65595E+03 9.35406E-17
 2.32689E+09 3.62243E+03 8.85116E-17
 2.35908E+09 3.58096E+03 8.62979E-17
 2.38877E+09 3.54813E+03 8.12831E-17
 2.42244E+09 3.52371E+03 6.56145E-17
 2.46360E+09 3.49140E+03 5.08159E-17
 2.50644E+09 3.45939E+03 4.44631E-17
 2.54751E+09 3.41979E+03 4.15911E-17
 2.58524E+09 3.39625E+03 4.05509E-17
 2.62236E+09 3.37287E+03 3.54813E-17
 2.66941E+09 3.34195E+03 2.63027E-17
 2.72372E+09 3.31131E+03 2.11349E-17
 2.77722E+09 3.28852E+03 1.91867E-17
 2.81878E+09 3.26588E+03 2.22844E-17
 2.82381E+09 3.27341E+03 1.55955E-16
 2.82796E+09 3.28095E+03 1.87499E-16
 2.84268E+09 3.22849E+03 5.22396E-17
 2.85666E+09 3.19154E+03 4.56037E-17
 2.88948E+09 3.17687E+03 1.87068E-17
 2.92837E+09 3.15500E+03 1.38357E-17
 2.99781E+09 3.12608E+03 7.07946E-18
 3.11019E+09 3.09030E+03 3.70681E-18
 3.33959E+09 3.00608E+03 1.48936E-18
 4.27816E+09 2.83139E+03 1.46218E-19
 4.52060E+09 2.72270E+03 1.38676E-19
 4.73048E+09 2.68534E+03 1.06905E-19
 4.95514E+09 2.65461E+03 6.74528E-20
 5.21878E+09 2.62422E+03 3.82825E-20
 5.53968E+09 2.58821E+03 2.06063E-20
 5.94888E+09 2.54683E+03 1.03276E-20
 6.49423E+09 2.50035E+03 4.78630E-21
 7.17537E+09 2.44343E+03 2.29615E-21
 7.37957E+09 2.40991E+03 4.87528E-21
#TIME:    2.60000E+01
#NVEL:          209
#vel_mid[km/s] temp[K] rho[gcc]
 1.04900E+08 1.04472E+04 1.70608E-13
 1.35110E+08 1.04472E+04 1.80302E-13
 1.54330E+08 1.04713E+04 1.74985E-13
 1.70160E+08 1.04472E+04 1.80717E-13
 1.84170E+08 1.04713E+04 1.74582E-13
 1.96100E+08 1.04954E+04 1.75792E-13
 2.06920E+08 1.04954E+04 1.66725E-13
 2.17250E+08 1.04954E+04 1.60694E-13
 2.27320E+08 1.04954E+04 1.51008E-13
 2.37100E+08 1.04954E+04 1.44212E-13
 2.47540E+08 1.04713E+04 1.28233E-13
 2.57090E+08 1.04713E+04 1.26183E-13
 2.66910E+08 1.04472E+04 1.14551E-13
 2.76950E+08 1.04232E+04 1.04472E-13
 2.86890E+08 1.03992E+04 1.01158E-13
 2.96700E+08 1.03753E+04 9.41890E-14
 3.06340E+08 1.03276E+04 8.83080E-14
 3.16150E+08 1.03276E+04 8.20352E-14
 3.25970E+08 1.03039E+04 7.70903E-14
 3.35650E+08 1.02802E+04 7.39605E-14
 3.45470E+08 1.02329E+04 6.99842E-14
 3.55330E+08 1.02094E+04 6.57658E-14
 3.65120E+08 1.01625E+04 6.19441E-14
 3.75120E+08 1.01391E+04 5.78096E-14
 3.85370E+08 1.00925E+04 5.45758E-14
 3.95660E+08 1.00462E+04 5.26017E-14
 4.05820E+08 1.00231E+04 5.02343E-14
 4.16180E+08 9.97700E+03 4.68813E-14
 4.26440E+08 9.90832E+03 4.64515E-14
 4.36730E+08 9.86279E+03 4.75335E-14
 4.45920E+08 9.72747E+03 4.84172E-14
 4.54010E+08 9.74990E+03 4.80839E-14
 4.61920E+08 9.72747E+03 4.62381E-14
 4.69860E+08 9.68278E+03 4.49780E-14
 4.78420E+08 9.66051E+03 4.21697E-14
 4.87490E+08 9.61612E+03 3.98107E-14
 4.96880E+08 9.59401E+03 3.74973E-14
 5.06280E+08 9.54993E+03 3.56451E-14
 5.15590E+08 9.52796E+03 3.44350E-14
 5.24750E+08 9.48418E+03 3.35738E-14
 5.33890E+08 9.46237E+03 3.26588E-14
 5.43030E+08 9.44061E+03 3.16957E-14
 5.52030E+08 9.39723E+03 3.11889E-14
 5.60800E+08 9.37562E+03 3.09030E-14
 5.69450E+08 9.33254E+03 3.03389E-14
 5.78100E+08 9.31108E+03 2.96483E-14
 5.86740E+08 9.26830E+03 2.90402E-14
 5.94600E+08 9.20450E+03 2.97167E-14
 6.02840E+08 9.18333E+03 2.83792E-14
 6.11060E+08 9.16220E+03 2.78612E-14
 6.19170E+08 9.14113E+03 2.74789E-14
 6.27270E+08 9.09913E+03 2.70396E-14
 6.35370E+08 9.07821E+03 2.66686E-14
 6.43410E+08 9.03649E+03 2.62422E-14
 6.51230E+08 9.01571E+03 2.58226E-14
 6.58900E+08 8.99498E+03 2.54683E-14
 6.66490E+08 8.95365E+03 2.51189E-14
 6.74020E+08 8.93305E+03 2.47742E-14
 6.81490E+08 8.89201E+03 2.44343E-14
 6.88960E+08 8.85116E+03 2.40436E-14
 6.96380E+08 8.83080E+03 2.37137E-14
 7.03690E+08 8.79023E+03 2.33346E-14
 7.10870E+08 8.77001E+03 2.29087E-14
 7.18040E+08 8.72971E+03 2.24388E-14
 7.25330E+08 8.68960E+03 2.20293E-14
 7.32780E+08 8.64968E+03 2.15774E-14
 7.40060E+08 8.59014E+03 2.14289E-14
 7.47460E+08 8.57038E+03 2.08930E-14
 7.54920E+08 8.53100E+03 2.03236E-14
 7.62300E+08 8.49180E+03 1.99526E-14
 7.69690E+08 8.47227E+03 1.96336E-14
 7.77110E+08 8.43335E+03 1.91867E-14
 7.84490E+08 8.39460E+03 1.87932E-14
 7.91800E+08 8.35603E+03 1.84502E-14
 7.99160E+08 8.31764E+03 1.80302E-14
 8.06610E+08 8.29851E+03 1.76604E-14
 8.13960E+08 8.26038E+03 1.77419E-14
 8.21300E+08 8.22243E+03 1.74181E-14
 8.28630E+08 8.18465E+03 1.71002E-14
 8.36000E+08 8.14704E+03 1.67109E-14
 8.43340E+08 8.10961E+03 1.64816E-14
 8.50600E+08 8.07235E+03 1.63305E-14
 8.57870E+08 8.03526E+03 1.60325E-14
 8.65210E+08 7.99834E+03 1.56315E-14
 8.72560E+08 7.96159E+03 1.54170E-14
 8.79900E+08 7.90679E+03 1.52757E-14
 8.87020E+08 7.83430E+03 1.52055E-14
 8.94170E+08 7.81628E+03 1.47911E-14
 9.01310E+08 7.76247E+03 1.44212E-14
 9.08460E+08 7.72681E+03 1.41906E-14
 9.15850E+08 7.69130E+03 1.38038E-14
 9.23460E+08 7.63836E+03 1.33660E-14
 9.31110E+08 7.60326E+03 1.30317E-14
 9.38610E+08 7.56833E+03 1.28825E-14
 9.46140E+08 7.51623E+03 1.25893E-14
 9.53890E+08 7.48170E+03 1.21899E-14
 9.61740E+08 7.43019E+03 1.19399E-14
 9.69580E+08 7.37904E+03 1.18032E-14
 9.77430E+08 7.34514E+03 1.15611E-14
 9.85310E+08 7.29458E+03 1.12720E-14
 9.93180E+08 7.24436E+03 1.10917E-14
 1.00103E+09 7.19449E+03 1.09901E-14
 1.00886E+09 7.14496E+03 1.07647E-14
 1.01676E+09 7.09578E+03 1.05196E-14
 1.02470E+09 7.04693E+03 1.03514E-14
 1.03259E+09 6.95024E+03 1.02094E-14
 1.04048E+09 6.91831E+03 1.00925E-14
 1.04837E+09 6.85488E+03 9.90832E-15
 1.05610E+09 6.80769E+03 9.72747E-15
 1.06390E+09 6.74528E+03 9.44061E-15
 1.07206E+09 6.69885E+03 9.03649E-15
 1.08051E+09 6.63743E+03 8.79023E-15
 1.08909E+09 6.57658E+03 8.39460E-15
 1.09826E+09 6.51628E+03 8.12831E-15
 1.10717E+09 6.45654E+03 7.85236E-15
 1.11607E+09 6.38263E+03 7.72681E-15
 1.12512E+09 6.32412E+03 7.46449E-15
 1.13412E+09 6.26614E+03 7.06318E-15
 1.14365E+09 6.19441E+03 6.79204E-15
 1.15252E+09 6.13762E+03 6.56145E-15
 1.16016E+09 6.08135E+03 6.38263E-15
 1.17008E+09 6.02560E+03 6.08135E-15
 1.18053E+09 5.92925E+03 5.75440E-15
 1.19085E+09 5.87489E+03 5.59758E-15
 1.20115E+09 5.82103E+03 5.35797E-15
 1.21253E+09 5.76766E+03 4.84172E-15
 1.22531E+09 5.71479E+03 4.37522E-15
 1.23894E+09 5.64937E+03 4.07380E-15
 1.25273E+09 5.59758E+03 3.91742E-15
 1.26670E+09 5.53350E+03 3.74111E-15
 1.28085E+09 5.48277E+03 3.58096E-15
 1.29528E+09 5.42001E+03 3.41979E-15
 1.31042E+09 5.35797E+03 3.20627E-15
 1.32647E+09 5.27230E+03 3.01301E-15
 1.34228E+09 5.22396E+03 2.91072E-15
 1.35753E+09 5.16416E+03 2.84446E-15
 1.37447E+09 5.10505E+03 2.54683E-15
 1.39416E+09 5.04661E+03 2.21309E-15
 1.41534E+09 4.97737E+03 2.03236E-15
 1.43611E+09 4.90908E+03 1.94984E-15
 1.45741E+09 4.83059E+03 1.82390E-15
 1.48075E+09 4.73151E+03 1.64437E-15
 1.50541E+09 4.65586E+03 1.53109E-15
 1.52866E+09 4.57088E+03 1.48936E-15
 1.55414E+09 4.50817E+03 1.32434E-15
 1.58831E+09 4.42588E+03 1.19950E-15
 1.60884E+09 4.34510E+03 1.93197E-15
 1.61827E+09 4.25598E+03 2.61216E-15
 1.62863E+09 4.27563E+03 2.59418E-15
 1.63851E+09 4.25598E+03 2.59418E-15
 1.64968E+09 4.23643E+03 2.33346E-15
 1.66065E+09 4.20727E+03 2.08930E-15
 1.67456E+09 4.20727E+03 1.73780E-15
 1.69129E+09 4.18794E+03 1.37404E-15
 1.70976E+09 4.16869E+03 1.13240E-15
 1.72885E+09 4.14000E+03 9.79490E-16
 1.74910E+09 4.14000E+03 8.43335E-16
 1.77146E+09 4.09261E+03 7.06318E-16
 1.79585E+09 4.05509E+03 5.99791E-16
 1.82040E+09 4.02717E+03 5.43250E-16
 1.84373E+09 3.99945E+03 5.17607E-16
 1.86566E+09 3.97192E+03 4.87528E-16
 1.88834E+09 3.94457E+03 4.28549E-16
 1.91385E+09 3.89045E+03 3.54813E-16
 1.94166E+09 3.86367E+03 3.01995E-16
 1.96889E+09 3.82825E+03 2.79254E-16
 1.99448E+09 3.79315E+03 2.67917E-16
 2.01869E+09 3.75837E+03 2.50035E-16
 2.04445E+09 3.72392E+03 2.14289E-16
 2.07413E+09 3.68129E+03 1.73780E-16
 2.10595E+09 3.63915E+03 1.49968E-16
 2.13668E+09 3.60579E+03 1.40929E-16
 2.16492E+09 3.57273E+03 1.37088E-16
 2.19142E+09 3.53997E+03 1.28233E-16
 2.22068E+09 3.49945E+03 1.06414E-16
 2.25551E+09 3.46737E+03 8.41395E-17
 2.29219E+09 3.43558E+03 7.34514E-17
 2.32694E+09 3.41193E+03 6.95024E-17
 2.35912E+09 3.38065E+03 6.79204E-17
 2.38882E+09 3.35738E+03 6.38263E-17
 2.42249E+09 3.33426E+03 5.15229E-17
 2.46364E+09 3.31131E+03 3.99025E-17
 2.50649E+09 3.28852E+03 3.49140E-17
 2.54755E+09 3.25837E+03 3.27341E-17
 2.58528E+09 3.23594E+03 3.18420E-17
 2.62240E+09 3.21366E+03 2.79254E-17
 2.66945E+09 3.19154E+03 2.06538E-17
 2.72376E+09 3.16957E+03 1.66341E-17
 2.77726E+09 3.14051E+03 1.51008E-17
 2.81881E+09 3.12608E+03 1.74985E-17
 2.82383E+09 3.11889E+03 1.22744E-16
 2.82799E+09 3.12608E+03 1.47231E-16
 2.84272E+09 3.09742E+03 4.10204E-17
 2.85669E+09 3.06902E+03 3.58922E-17
 2.88951E+09 3.04789E+03 1.47231E-17
 2.92840E+09 3.03389E+03 1.08893E-17
 2.99784E+09 2.99916E+03 5.57186E-18
 3.11022E+09 2.96483E+03 2.91072E-18
 3.33962E+09 2.88403E+03 1.16950E-18
 4.27818E+09 2.70396E+03 1.15080E-19
 4.52062E+09 2.60016E+03 1.08893E-19
 4.73051E+09 2.56448E+03 8.41395E-20
 4.95517E+09 2.52930E+03 5.29663E-20
 5.21880E+09 2.49459E+03 3.01301E-20
 5.53970E+09 2.46037E+03 1.61808E-20
 5.94890E+09 2.41546E+03 8.10961E-21
 6.49425E+09 2.36592E+03 3.76704E-21
 7.17540E+09 2.31206E+03 1.80717E-21
 7.37959E+09 2.28034E+03 3.83707E-21
#TIME:    2.80000E+01
#NVEL:          209
#vel_mid[km/s] temp[K] rho[gcc]
 1.04900E+08 9.57194E+03 1.36458E-13
 1.35110E+08 9.59401E+03 1.44544E-13
 1.54340E+08 9.61612E+03 1.39959E-13
 1.70160E+08 9.59401E+03 1.44877E-13
 1.84170E+08 9.63829E+03 1.39637E-13
 1.96110E+08 9.66051E+03 1.40605E-13
 2.06920E+08 9.66051E+03 1.33352E-13
 2.17250E+08 9.68278E+03 1.28529E-13
 2.27330E+08 9.68278E+03 1.20781E-13
 2.37110E+08 9.68278E+03 1.15080E-13
 2.47550E+08 9.66051E+03 1.02329E-13
 2.57100E+08 9.66051E+03 1.00693E-13
 2.66930E+08 9.66051E+03 9.16220E-14
 2.76970E+08 9.63829E+03 8.33681E-14
 2.86910E+08 9.61612E+03 8.09096E-14
 2.96720E+08 9.61612E+03 7.53356E-14
 3.06360E+08 9.57194E+03 7.06318E-14
 3.16180E+08 9.57194E+03 6.54636E-14
 3.26000E+08 9.54993E+03 6.16595E-14
 3.35680E+08 9.52796E+03 5.90201E-14
 3.45500E+08 9.50605E+03 5.59758E-14
 3.55370E+08 9.48418E+03 5.24807E-14
 3.65160E+08 9.44061E+03 4.94311E-14
 3.75160E+08 9.41890E+03 4.62381E-14
 3.85410E+08 9.37562E+03 4.35512E-14
 3.95710E+08 9.33254E+03 4.19759E-14
 4.05870E+08 9.31108E+03 4.01791E-14
 4.16230E+08 9.26830E+03 3.74973E-14
 4.26490E+08 9.22571E+03 3.71535E-14
 4.36800E+08 9.16220E+03 3.81066E-14
 4.45980E+08 9.07821E+03 3.87258E-14
 4.54070E+08 9.05733E+03 3.85478E-14
 4.61970E+08 9.03649E+03 3.69828E-14
 4.69910E+08 9.01571E+03 3.59749E-14
 4.78470E+08 8.97429E+03 3.37287E-14
 4.87540E+08 8.95365E+03 3.18420E-14
 4.96930E+08 8.91251E+03 2.99916E-14
 5.06340E+08 8.89201E+03 2.85102E-14
 5.15640E+08 8.85116E+03 2.75423E-14
 5.24810E+08 8.83080E+03 2.68534E-14
 5.33950E+08 8.79023E+03 2.61216E-14
 5.43090E+08 8.77001E+03 2.53513E-14
 5.52090E+08 8.72971E+03 2.49459E-14
 5.60860E+08 8.70964E+03 2.47172E-14
 5.69510E+08 8.66962E+03 2.42661E-14
 5.78160E+08 8.64968E+03 2.37137E-14
 5.86800E+08 8.60994E+03 2.32274E-14
 5.94660E+08 8.55067E+03 2.37684E-14
 6.02900E+08 8.53100E+03 2.26986E-14
 6.11120E+08 8.51138E+03 2.22331E-14
 6.19230E+08 8.47227E+03 2.19280E-14
 6.27330E+08 8.45279E+03 2.16272E-14
 6.35440E+08 8.41395E+03 2.13304E-14
 6.43470E+08 8.39460E+03 2.09894E-14
 6.51290E+08 8.35603E+03 2.06538E-14
 6.58960E+08 8.33681E+03 2.03704E-14
 6.66560E+08 8.29851E+03 2.00909E-14
 6.74080E+08 8.27942E+03 1.98153E-14
 6.81560E+08 8.24138E+03 1.95434E-14
 6.89030E+08 8.20352E+03 1.92309E-14
 6.96450E+08 8.18465E+03 1.89234E-14
 7.03760E+08 8.14704E+03 1.86638E-14
 7.10950E+08 8.10961E+03 1.83231E-14
 7.18120E+08 8.09096E+03 1.79473E-14
 7.25410E+08 8.05378E+03 1.76198E-14
 7.32870E+08 8.01678E+03 1.72584E-14
 7.40140E+08 7.94328E+03 1.71396E-14
 7.47540E+08 7.92501E+03 1.67109E-14
 7.55000E+08 7.88860E+03 1.62555E-14
 7.62380E+08 7.85236E+03 1.59588E-14
 7.69770E+08 7.81628E+03 1.57036E-14
 7.77190E+08 7.78037E+03 1.53109E-14
 7.84580E+08 7.76247E+03 1.50314E-14
 7.91880E+08 7.72681E+03 1.47571E-14
 7.99240E+08 7.69130E+03 1.44212E-14
 8.06700E+08 7.65597E+03 1.41254E-14
 8.14050E+08 7.60326E+03 1.41906E-14
 8.21390E+08 7.56833E+03 1.39316E-14
 8.28720E+08 7.53356E+03 1.36773E-14
 8.36090E+08 7.49894E+03 1.33660E-14
 8.43440E+08 7.46449E+03 1.31826E-14
 8.50690E+08 7.43019E+03 1.30617E-14
 8.57960E+08 7.37904E+03 1.28233E-14
 8.65310E+08 7.34514E+03 1.25026E-14
 8.72660E+08 7.29458E+03 1.23310E-14
 8.80000E+08 7.26106E+03 1.22180E-14
 8.87120E+08 7.17794E+03 1.21619E-14
 8.94280E+08 7.14496E+03 1.18304E-14
 9.01420E+08 7.09578E+03 1.15345E-14
 9.08560E+08 7.06318E+03 1.13501E-14
 9.15960E+08 7.01455E+03 1.10408E-14
 9.23570E+08 6.96627E+03 1.06905E-14
 9.31220E+08 6.91831E+03 1.04232E-14
 9.38720E+08 6.87068E+03 1.03039E-14
 9.46250E+08 6.82339E+03 1.00693E-14
 9.54000E+08 6.77642E+03 9.74990E-15
 9.61860E+08 6.71429E+03 9.54993E-15
 9.69700E+08 6.66807E+03 9.44061E-15
 9.77550E+08 6.60693E+03 9.24698E-15
 9.85430E+08 6.54636E+03 9.01571E-15
 9.93310E+08 6.50130E+03 8.87156E-15
 1.00116E+09 6.42688E+03 8.79023E-15
 1.00899E+09 6.36796E+03 8.60994E-15
 1.01689E+09 6.30957E+03 8.41395E-15
 1.02484E+09 6.25173E+03 8.27942E-15
 1.03272E+09 6.15177E+03 8.16582E-15
 1.04061E+09 6.10942E+03 8.09096E-15
 1.04850E+09 6.05341E+03 7.92501E-15
 1.05623E+09 5.99791E+03 7.78037E-15
 1.06403E+09 5.95662E+03 7.55092E-15
 1.07219E+09 5.90201E+03 7.22770E-15
 1.08063E+09 5.84790E+03 7.03072E-15
 1.08921E+09 5.79429E+03 6.72977E-15
 1.09838E+09 5.74116E+03 6.50130E-15
 1.10728E+09 5.68853E+03 6.28058E-15
 1.11618E+09 5.63638E+03 6.19441E-15
 1.12523E+09 5.59758E+03 5.98412E-15
 1.13423E+09 5.54626E+03 5.64937E-15
 1.14376E+09 5.49541E+03 5.43250E-15
 1.15262E+09 5.45758E+03 5.24807E-15
 1.16026E+09 5.40754E+03 5.10505E-15
 1.17017E+09 5.37032E+03 4.86407E-15
 1.18062E+09 5.28445E+03 4.61318E-15
 1.19093E+09 5.24807E+03 4.48745E-15
 1.20123E+09 5.21195E+03 4.28549E-15
 1.21261E+09 5.16416E+03 3.87258E-15
 1.22539E+09 5.11682E+03 3.49945E-15
 1.23902E+09 5.05825E+03 3.26588E-15
 1.25280E+09 5.01187E+03 3.13329E-15
 1.26677E+09 4.96592E+03 2.99226E-15
 1.28092E+09 4.92040E+03 2.86418E-15
 1.29535E+09 4.87528E+03 2.73527E-15
 1.31049E+09 4.83059E+03 2.56448E-15
 1.32653E+09 4.74242E+03 2.40991E-15
 1.34234E+09 4.69894E+03 2.33346E-15
 1.35759E+09 4.65586E+03 2.28034E-15
 1.37453E+09 4.60257E+03 2.03704E-15
 1.39422E+09 4.54988E+03 1.77419E-15
 1.41540E+09 4.48745E+03 1.62555E-15
 1.43616E+09 4.42588E+03 1.56315E-15
 1.45746E+09 4.36516E+03 1.45881E-15
 1.48081E+09 4.27563E+03 1.31826E-15
 1.50546E+09 4.21697E+03 1.22462E-15
 1.52870E+09 4.14000E+03 1.19399E-15
 1.55418E+09 4.08319E+03 1.05925E-15
 1.58834E+09 4.01791E+03 9.59401E-16
 1.60887E+09 3.93550E+03 1.54882E-15
 1.61829E+09 3.86367E+03 2.09411E-15
 1.62864E+09 3.94457E+03 2.07970E-15
 1.63852E+09 3.92645E+03 2.07491E-15
 1.64969E+09 3.91742E+03 1.86638E-15
 1.66066E+09 3.89942E+03 1.67109E-15
 1.67457E+09 3.92645E+03 1.39316E-15
 1.69130E+09 3.90841E+03 1.09901E-15
 1.70977E+09 3.89942E+03 9.05733E-16
 1.72886E+09 3.88150E+03 7.83430E-16
 1.74911E+09 3.89045E+03 6.74528E-16
 1.77147E+09 3.85478E+03 5.64937E-16
 1.79586E+09 3.82825E+03 4.79733E-16
 1.82042E+09 3.80189E+03 4.35512E-16
 1.84374E+09 3.78443E+03 4.14000E-16
 1.86567E+09 3.76704E+03 3.89942E-16
 1.88836E+09 3.74111E+03 3.42768E-16
 1.91387E+09 3.69828E+03 2.83792E-16
 1.94167E+09 3.67282E+03 2.42103E-16
 1.96890E+09 3.63915E+03 2.23357E-16
 1.99450E+09 3.61410E+03 2.14289E-16
 2.01871E+09 3.58922E+03 2.00447E-16
 2.04447E+09 3.55631E+03 1.71396E-16
 2.07416E+09 3.51560E+03 1.38995E-16
 2.10597E+09 3.48337E+03 1.19950E-16
 2.13671E+09 3.45144E+03 1.12720E-16
 2.16494E+09 3.42768E+03 1.09648E-16
 2.19144E+09 3.39625E+03 1.02565E-16
 2.22071E+09 3.36512E+03 8.51138E-17
 2.25554E+09 3.33426E+03 6.72977E-17
 2.29221E+09 3.30370E+03 5.88844E-17
 2.32696E+09 3.28095E+03 5.57186E-17
 2.35915E+09 3.25837E+03 5.43250E-17
 2.38884E+09 3.23594E+03 5.11682E-17
 2.42251E+09 3.21366E+03 4.13048E-17
 2.46366E+09 3.19890E+03 3.19154E-17
 2.50651E+09 3.17687E+03 2.79254E-17
 2.54757E+09 3.12608E+03 2.61818E-17
 2.58530E+09 3.09742E+03 2.54683E-17
 2.62242E+09 3.07610E+03 2.23357E-17
 2.66947E+09 3.05492E+03 1.65577E-17
 2.72378E+09 3.02691E+03 1.33045E-17
 2.77727E+09 3.00608E+03 1.20781E-17
 2.81883E+09 2.98538E+03 1.40281E-17
 2.82385E+09 2.97167E+03 9.81748E-17
 2.82800E+09 2.97852E+03 1.17761E-16
 2.84273E+09 2.96483E+03 3.28095E-17
 2.85671E+09 2.93765E+03 2.87078E-17
 2.88952E+09 2.92415E+03 1.17761E-17
 2.92842E+09 2.91072E+03 8.70964E-18
 2.99786E+09 2.88403E+03 4.45656E-18
 3.11023E+09 2.84446E+03 2.32809E-18
 3.33963E+09 2.77971E+03 9.37562E-19
 4.27819E+09 2.61216E+03 9.20450E-20
 4.52063E+09 2.50611E+03 8.70964E-20
 4.73052E+09 2.46604E+03 6.72977E-20
 4.95517E+09 2.43781E+03 4.24620E-20
 5.21881E+09 2.40436E+03 2.40991E-20
 5.53971E+09 2.36592E+03 1.29718E-20
 5.94891E+09 2.32274E+03 6.50130E-21
 6.49426E+09 2.27510E+03 3.01301E-21
 7.17540E+09 2.21820E+03 1.44544E-21
 7.37959E+09 2.18776E+03 3.06902E-21
#TIME:    3.00000E+01
#NVEL:          209
#vel_mid[km/s] temp[K] rho[gcc]
 1.04900E+08 8.99498E+03 1.11173E-13
 1.35110E+08 9.01571E+03 1.17761E-13
 1.54340E+08 9.03649E+03 1.14025E-13
 1.70160E+08 9.01571E+03 1.17761E-13
 1.84170E+08 9.05733E+03 1.13763E-13
 1.96110E+08 9.05733E+03 1.14551E-13
 2.06930E+08 9.05733E+03 1.08643E-13
 2.17260E+08 9.07821E+03 1.04472E-13
 2.27340E+08 9.07821E+03 9.81748E-14
 2.37110E+08 9.05733E+03 9.37562E-14
 2.47560E+08 9.05733E+03 8.33681E-14
 2.57110E+08 9.05733E+03 8.18465E-14
 2.66940E+08 9.03649E+03 7.44732E-14
 2.76980E+08 9.03649E+03 6.77642E-14
 2.86920E+08 9.01571E+03 6.56145E-14
 2.96740E+08 8.99498E+03 6.12350E-14
 3.06380E+08 8.97429E+03 5.72796E-14
 3.16200E+08 8.97429E+03 5.32108E-14
 3.26020E+08 8.95365E+03 5.00035E-14
 3.35710E+08 8.93305E+03 4.79733E-14
 3.45530E+08 8.89201E+03 4.53942E-14
 3.55400E+08 8.87156E+03 4.26580E-14
 3.65200E+08 8.85116E+03 4.01791E-14
 3.75200E+08 8.81049E+03 3.74973E-14
 3.85450E+08 8.77001E+03 3.53997E-14
 3.95750E+08 8.74984E+03 3.41193E-14
 4.05920E+08 8.70964E+03 3.26588E-14
 4.16280E+08 8.66962E+03 3.04789E-14
 4.26540E+08 8.62979E+03 3.01995E-14
 4.36850E+08 8.59014E+03 3.09742E-14
 4.46020E+08 8.49180E+03 3.14775E-14
 4.54110E+08 8.47227E+03 3.13329E-14
 4.62010E+08 8.45279E+03 3.00608E-14
 4.69960E+08 8.43335E+03 2.93089E-14
 4.78510E+08 8.39460E+03 2.74789E-14
 4.87590E+08 8.35603E+03 2.59418E-14
 4.96980E+08 8.33681E+03 2.44343E-14
 5.06380E+08 8.29851E+03 2.32274E-14
 5.15690E+08 8.27942E+03 2.23872E-14
 5.24850E+08 8.24138E+03 2.18776E-14
 5.34000E+08 8.20352E+03 2.12814E-14
 5.43140E+08 8.18465E+03 2.06063E-14
 5.52140E+08 8.14704E+03 2.02768E-14
 5.60910E+08 8.12831E+03 2.00909E-14
 5.69560E+08 8.09096E+03 1.97242E-14
 5.78210E+08 8.05378E+03 1.92752E-14
 5.86860E+08 8.01678E+03 1.88799E-14
 5.94710E+08 7.96159E+03 1.93642E-14
 6.02960E+08 7.94328E+03 1.84502E-14
 6.11170E+08 7.90679E+03 1.80717E-14
 6.19290E+08 7.88860E+03 1.78238E-14
 6.27390E+08 7.85236E+03 1.75792E-14
 6.35490E+08 7.83430E+03 1.73380E-14
 6.43530E+08 7.79830E+03 1.70608E-14
 6.51350E+08 7.76247E+03 1.67880E-14
 6.59020E+08 7.72681E+03 1.65577E-14
 6.66620E+08 7.70903E+03 1.63305E-14
 6.74150E+08 7.67361E+03 1.61065E-14
 6.81620E+08 7.63836E+03 1.58855E-14
 6.89090E+08 7.60326E+03 1.56315E-14
 6.96520E+08 7.58578E+03 1.53815E-14
 7.03830E+08 7.55092E+03 1.51705E-14
 7.11020E+08 7.51623E+03 1.48936E-14
 7.18190E+08 7.48170E+03 1.45881E-14
 7.25480E+08 7.44732E+03 1.43219E-14
 7.32950E+08 7.39605E+03 1.40281E-14
 7.40220E+08 7.32825E+03 1.39637E-14
 7.47620E+08 7.31139E+03 1.35831E-14
 7.55070E+08 7.27780E+03 1.32130E-14
 7.62460E+08 7.22770E+03 1.29718E-14
 7.69850E+08 7.19449E+03 1.27644E-14
 7.77270E+08 7.16143E+03 1.24451E-14
 7.84660E+08 7.11214E+03 1.22180E-14
 7.91960E+08 7.07946E+03 1.19950E-14
 7.99320E+08 7.04693E+03 1.17220E-14
 8.06780E+08 6.99842E+03 1.14815E-14
 8.14130E+08 6.95024E+03 1.15345E-14
 8.21480E+08 6.91831E+03 1.13240E-14
 8.28810E+08 6.87068E+03 1.11173E-14
 8.36180E+08 6.82339E+03 1.08643E-14
