#NTIMES: 4
#NWAVE: 10000
#TIMES[d]: 5.0 10.0 15.0 20.0
#wavelength[Ang] flux_t0[erg/s/Ang] flux_t1[erg/s/Ang] ... flux_tn[erg/s/Ang]
5.592122E+02 1.017628E+29 4.420672E+29 1.595734E+29 5.398903E+28
5.591512E+02 1.007405E+29 4.389385E+29 1.585400E+29 5.361444E+28
5.590902E+02 9.925515E+28 4.345261E+29 1.574701E+29 5.324392E+28
5.590293E+02 9.835869E+28 4.310049E+29 1.564308E+29 5.286041E+28
5.589684E+02 9.709812E+28 4.282748E+29 1.551176E+29 5.254611E+28
5.589074E+02 9.584655E+28 4.244910E+29 1.540045E+29 5.220061E+28
5.588465E+02 9.510041E+28 4.219478E+29 1.534070E+29 5.191384E+28
5.587856E+02 9.390066E+28 4.182725E+29 1.525360E+29 5.160965E+28
5.587248E+02 9.278861E+28 4.154001E+29 1.516510E+29 5.122451E+28
5.586639E+02 9.153530E+28 4.124547E+29 1.506652E+29 5.081898E+28
5.586030E+02 9.042913E+28 4.095479E+29 1.497408E+29 5.051108E+28
5.585422E+02 8.943045E+28 4.061301E+29 1.488623E+29 5.028071E+28
5.584814E+02 8.898894E+28 4.039271E+29 1.479435E+29 4.991803E+28
5.584206E+02 8.783092E+28 3.993320E+29 1.470794E+29 4.950530E+28
5.583598E+02 8.703764E+28 3.976540E+29 1.464061E+29 4.934567E+28
5.582990E+02 8.647854E+28 3.949901E+29 1.455696E+29 4.909194E+28
5.582382E+02 8.540935E+28 3.929130E+29 1.441966E+29 4.880521E+28
5.581774E+02 8.415847E+28 3.896142E+29 1.435520E+29 4.850493E+28
5.581167E+02 8.356023E+28 3.883672E+29 1.431997E+29 4.824262E+28
5.580560E+02 8.297690E+28 3.848726E+29 1.422294E+29 4.788586E+28
5.579952E+02 8.223249E+28 3.818630E+29 1.416919E+29 4.767756E+28
5.579345E+02 8.157960E+28 3.801870E+29 1.410436E+29 4.738735E+28
5.578738E+02 8.093934E+28 3.786122E+29 1.405086E+29 4.716800E+28
5.578131E+02 8.035707E+28 3.763098E+29 1.394930E+29 4.688405E+28
5.577525E+02 7.977891E+28 3.739424E+29 1.387978E+29 4.657816E+28
5.576918E+02 7.934059E+28 3.718909E+29 1.382252E+29 4.632096E+28
5.576312E+02 7.874249E+28 3.698477E+29 1.373539E+29 4.612428E+28
5.575706E+02 7.841528E+28 3.687674E+29 1.371115E+29 4.600749E+28
5.575099E+02 7.799499E+28 3.665743E+29 1.364350E+29 4.572650E+28
5.574493E+02 7.742146E+28 3.652773E+29 1.359890E+29 4.555989E+28
5.573887E+02 7.686900E+28 3.633233E+29 1.352053E+29 4.532737E+28
5.573282E+02 7.640114E+28 3.611197E+29 1.345674E+29 4.501215E+28
5.572676E+02 7.601141E+28 3.588271E+29 1.341185E+29 4.481913E+28
5.572071E+02 7.597335E+28 3.580787E+29 1.340308E+29 4.469959E+28
5.571465E+02 7.556361E+28 3.565437E+29 1.334301E+29 4.446718E+28
5.570860E+02 7.502590E+28 3.555696E+29 1.329216E+29 4.425982E+28
5.570255E+02 7.483068E+28 3.538941E+29 1.322443E+29 4.401128E+28
5.569650E+02 7.473479E+28 3.534298E+29 1.319301E+29 4.384534E+28
5.569045E+02 7.453011E+28 3.523516E+29 1.313288E+29 4.379394E+28
5.568440E+02 7.420728E+28 3.506720E+29 1.309629E+29 4.353533E+28
5.567836E+02 7.423747E+28 3.487964E+29 1.307778E+29 4.345033E+28
5.567231E+02 7.390189E+28 3.478327E+29 1.303374E+29 4.324453E+28
5.566627E+02 7.369126E+28 3.470859E+29 1.299757E+29 4.308295E+28
5.566023E+02 7.393804E+28 3.465875E+29 1.297398E+29 4.303554E+28
5.565419E+02 7.369643E+28 3.458796E+29 1.295201E+29 4.287933E+28
5.564815E+02 7.371079E+28 3.452347E+29 1.291506E+29 4.268441E+28
5.564211E+02 7.387111E+28 3.449141E+29 1.289787E+29 4.258365E+28
5.563607E+02 7.383774E+28 3.437350E+29 1.286519E+29 4.231868E+28
5.563004E+02 7.409537E+28 3.435178E+29 1.283134E+29 4.230649E+28
5.562400E+02 7.403971E+28 3.423783E+29 1.280533E+29 4.217673E+28
5.561797E+02 7.329387E+28 3.406771E+29 1.273329E+29 4.196196E+28
5.561194E+02 7.217079E+28 3.386614E+29 1.268090E+29 4.177306E+28
5.560591E+02 7.130020E+28 3.359038E+29 1.262548E+29 4.158041E+28
5.559988E+02 7.019980E+28 3.334419E+29 1.257486E+29 4.138477E+28
5.559385E+02 6.931158E+28 3.312399E+29 1.249849E+29 4.111845E+28
5.558783E+02 6.812876E+28 3.289846E+29 1.242766E+29 4.088627E+28
5.558180E+02 6.779483E+28 3.267379E+29 1.239167E+29 4.079292E+28
5.557578E+02 6.671921E+28 3.243982E+29 1.232052E+29 4.057424E+28
5.556976E+02 6.577836E+28 3.222577E+29 1.223582E+29 4.040744E+28
5.556374E+02 6.498407E+28 3.206408E+29 1.220574E+29 4.029170E+28
5.555772E+02 6.440854E+28 3.186408E+29 1.215631E+29 4.014177E+28
5.555170E+02 6.347520E+28 3.163017E+29 1.211598E+29 4.000559E+28
5.554568E+02 6.271336E+28 3.137478E+29 1.201704E+29 3.977407E+28
5.553967E+02 6.214407E+28 3.125385E+29 1.199124E+29 3.958629E+28
5.553365E+02 6.159904E+28 3.103978E+29 1.194678E+29 3.951587E+28
5.552764E+02 6.102234E+28 3.085218E+29 1.190048E+29 3.929489E+28
5.552163E+02 6.026004E+28 3.067849E+29 1.184358E+29 3.911210E+28
5.551562E+02 5.998110E+28 3.055569E+29 1.179657E+29 3.900542E+28
5.550961E+02 5.933777E+28 3.044025E+29 1.176597E+29 3.885470E+28
5.550360E+02 5.872603E+28 3.031217E+29 1.172908E+29 3.879928E+28
5.549759E+02 5.864446E+28 3.013323E+29 1.168813E+29 3.866638E+28
5.549159E+02 5.806742E+28 2.997719E+29 1.163111E+29 3.854106E+28
5.548558E+02 5.765188E+28 2.987100E+29 1.160857E+29 3.837097E+28
5.547958E+02 5.716681E+28 2.973300E+29 1.159040E+29 3.829899E+28
5.547358E+02 5.679650E+28 2.963284E+29 1.157397E+29 3.825495E+28
5.546758E+02 5.626467E+28 2.940180E+29 1.151728E+29 3.802221E+28
5.546158E+02 5.594855E+28 2.939704E+29 1.148807E+29 3.788389E+28
5.545558E+02 5.579610E+28 2.929937E+29 1.145749E+29 3.776108E+28
5.544959E+02 5.559579E+28 2.915828E+29 1.140989E+29 3.756231E+28
5.544359E+02 5.539988E+28 2.909553E+29 1.139845E+29 3.752048E+28
5.543760E+02 5.554339E+28 2.899021E+29 1.137563E+29 3.734401E+28
5.543160E+02 5.516390E+28 2.889563E+29 1.133252E+29 3.722723E+28
5.542561E+02 5.503708E+28 2.882966E+29 1.132306E+29 3.718274E+28
5.541962E+02 5.499627E+28 2.872142E+29 1.130440E+29 3.719482E+28
5.541364E+02 5.476333E+28 2.870459E+29 1.129720E+29 3.707624E+28
5.540765E+02 5.484492E+28 2.865029E+29 1.129642E+29 3.696975E+28
5.540166E+02 5.475550E+28 2.851837E+29 1.126457E+29 3.683496E+28
5.539568E+02 5.473400E+28 2.849465E+29 1.124658E+29 3.675227E+28
5.538969E+02 5.504263E+28 2.843874E+29 1.123327E+29 3.664900E+28
5.538371E+02 5.479200E+28 2.842910E+29 1.122621E+29 3.658896E+28
5.537773E+02 5.508345E+28 2.835822E+29 1.120204E+29 3.655593E+28
5.537175E+02 5.501518E+28 2.832131E+29 1.118227E+29 3.646528E+28
5.536577E+02 5.507218E+28 2.841309E+29 1.116886E+29 3.639385E+28
5.535980E+02 5.485340E+28 2.819001E+29 1.110871E+29 3.612430E+28
5.535382E+02 5.442662E+28 2.789902E+29 1.099492E+29 3.578150E+28
5.534785E+02 5.412769E+28 2.768322E+29 1.090895E+29 3.549674E+28
5.534187E+02 5.352742E+28 2.735383E+29 1.079098E+29 3.528181E+28
5.533590E+02 5.336802E+28 2.714140E+29 1.073116E+29 3.504841E+28
5.532993E+02 5.293776E+28 2.685352E+29 1.063251E+29 3.472943E+28
5.532396E+02 5.263042E+28 2.662608E+29 1.053841E+29 3.443290E+28
5.531800E+02 5.236352E+28 2.632648E+29 1.045399E+29 3.414277E+28
5.531203E+02 5.196595E+28 2.607073E+29 1.036261E+29 3.383831E+28
5.530606E+02 5.182712E+28 2.582062E+29 1.028764E+29 3.362716E+28
5.530010E+02 5.155239E+28 2.564085E+29 1.019987E+29 3.337877E+28
5.529414E+02 5.136271E+28 2.536134E+29 1.012502E+29 3.305466E+28
5.528818E+02 5.113796E+28 2.516539E+29 1.004710E+29 3.277919E+28
5.528222E+02 5.081845E+28 2.494707E+29 9.936308E+28 3.248793E+28
5.527626E+02 5.064784E+28 2.474481E+29 9.858264E+28 3.230841E+28
5.527030E+02 5.058662E+28 2.448265E+29 9.785709E+28 3.202873E+28
5.526434E+02 5.034384E+28 2.427305E+29 9.711733E+28 3.180033E+28
5.525839E+02 5.033903E+28 2.404940E+29 9.619089E+28 3.154559E+28
5.525243E+02 4.986973E+28 2.386374E+29 9.531327E+28 3.137382E+28
5.524648E+02 4.986537E+28 2.363178E+29 9.476342E+28 3.113047E+28
5.524053E+02 4.963847E+28 2.345300E+29 9.397447E+28 3.083130E+28
5.523458E+02 4.977830E+28 2.329074E+29 9.310825E+28 3.060695E+28
5.522863E+02 4.934435E+28 2.309742E+29 9.223009E+28 3.044664E+28
5.522269E+02 4.938953E+28 2.296445E+29 9.151097E+28 3.022224E+28
5.521674E+02 4.953123E+28 2.279176E+29 9.070685E+28 2.997375E+28
5.521079E+02 4.927381E+28 2.260969E+29 9.019873E+28 2.971091E+28
5.520485E+02 4.940100E+28 2.245220E+29 8.975196E+28 2.956461E+28
5.519891E+02 4.903910E+28 2.224167E+29 8.897537E+28 2.935769E+28
5.519297E+02 4.909567E+28 2.206882E+29 8.818147E+28 2.910521E+28
5.518703E+02 4.886442E+28 2.194440E+29 8.753153E+28 2.891284E+28
5.518109E+02 4.898641E+28 2.179773E+29 8.708327E+28 2.876916E+28
5.517515E+02 4.898125E+28 2.163215E+29 8.639986E+28 2.858361E+28
5.516922E+02 4.872075E+28 2.148787E+29 8.570385E+28 2.836134E+28
5.516328E+02 4.897194E+28 2.140270E+29 8.539573E+28 2.827067E+28
5.515735E+02 4.873443E+28 2.126032E+29 8.473913E+28 2.803822E+28
5.515142E+02 4.882237E+28 2.111825E+29 8.405525E+28 2.782603E+28
5.514549E+02 4.879302E+28 2.093621E+29 8.351496E+28 2.768658E+28
5.513956E+02 4.850900E+28 2.080338E+29 8.295314E+28 2.748142E+28
5.513363E+02 4.856085E+28 2.068378E+29 8.216054E+28 2.721707E+28
5.512770E+02 4.849083E+28 2.052508E+29 8.183095E+28 2.713477E+28
5.512178E+02 4.824068E+28 2.038631E+29 8.150706E+28 2.697007E+28
5.511585E+02 4.837939E+28 2.030862E+29 8.090775E+28 2.673248E+28
5.510993E+02 4.832239E+28 2.016079E+29 8.029702E+28 2.664283E+28
5.510401E+02 4.805183E+28 2.003511E+29 7.972301E+28 2.649315E+28
5.509809E+02 4.802805E+28 1.981796E+29 7.914288E+28 2.627999E+28
5.509217E+02 4.791337E+28 1.965642E+29 7.847580E+28 2.617164E+28
5.508625E+02 4.772076E+28 1.955661E+29 7.817736E+28 2.600038E+28
5.508033E+02 4.768479E+28 1.940051E+29 7.768280E+28 2.577234E+28
5.507442E+02 4.776917E+28 1.935264E+29 7.704961E+28 2.568278E+28
5.506851E+02 4.789819E+28 1.922914E+29 7.669966E+28 2.550453E+28
5.506259E+02 4.748888E+28 1.905843E+29 7.606954E+28 2.537273E+28
5.505668E+02 4.708715E+28 1.888031E+29 7.560538E+28 2.517386E+28
5.505077E+02 4.688875E+28 1.873737E+29 7.508241E+28 2.499241E+28
5.504486E+02 4.667619E+28 1.854761E+29 7.438039E+28 2.493762E+28
5.503895E+02 4.609393E+28 1.844568E+29 7.388974E+28 2.471758E+28
5.503305E+02 4.586591E+28 1.825749E+29 7.321623E+28 2.462401E+28
5.502714E+02 4.531090E+28 1.806904E+29 7.267178E+28 2.443445E+28
5.502124E+02 4.496917E+28 1.793135E+29 7.233180E+28 2.438180E+28
5.501534E+02 4.426563E+28 1.773632E+29 7.175884E+28 2.418046E+28
5.500943E+02 4.381934E+28 1.759094E+29 7.097688E+28 2.399695E+28
5.500353E+02 4.335947E+28 1.738338E+29 7.058294E+28 2.386227E+28
5.499764E+02 4.292510E+28 1.714463E+29 6.999180E+28 2.365866E+28
5.499174E+02 4.252341E+28 1.698124E+29 6.970699E+28 2.361217E+28
5.498584E+02 4.242770E+28 1.681669E+29 6.891670E+28 2.339607E+28
5.497995E+02 4.164123E+28 1.672749E+29 6.844181E+28 2.322938E+28
5.497405E+02 4.141149E+28 1.652082E+29 6.794769E+28 2.304172E+28
5.496816E+02 4.091907E+28 1.631771E+29 6.746006E+28 2.295899E+28
5.496227E+02 4.082313E+28 1.614199E+29 6.686410E+28 2.279294E+28
5.495638E+02 4.046263E+28 1.605672E+29 6.632925E+28 2.270159E+28
5.495049E+02 4.013487E+28 1.585984E+29 6.582439E+28 2.250274E+28
5.494460E+02 3.983112E+28 1.568116E+29 6.532898E+28 2.237393E+28
5.493872E+02 3.963000E+28 1.549364E+29 6.469230E+28 2.222603E+28
5.493283E+02 3.918995E+28 1.541420E+29 6.424804E+28 2.211424E+28
5.492695E+02 3.901468E+28 1.528345E+29 6.412716E+28 2.195773E+28
5.492106E+02 3.868988E+28 1.510373E+29 6.351497E+28 2.181849E+28
5.491518E+02 3.859558E+28 1.497109E+29 6.305390E+28 2.166650E+28
5.490930E+02 3.817445E+28 1.486405E+29 6.263522E+28 2.154452E+28
5.490342E+02 3.798202E+28 1.472511E+29 6.228957E+28 2.147324E+28
5.489755E+02 3.787491E+28 1.454883E+29 6.150042E+28 2.126095E+28
5.489167E+02 3.763521E+28 1.435158E+29 6.127219E+28 2.118138E+28
5.488580E+02 3.738383E+28 1.433471E+29 6.086961E+28 2.103320E+28
5.487992E+02 3.712922E+28 1.416433E+29 6.021602E+28 2.093232E+28
5.487405E+02 3.696937E+28 1.402421E+29 5.988022E+28 2.086228E+28
5.486818E+02 3.669094E+28 1.396985E+29 5.979286E+28 2.071601E+28
5.486231E+02 3.653532E+28 1.379854E+29 5.917767E+28 2.062795E+28
5.485644E+02 3.637683E+28 1.368236E+29 5.879550E+28 2.040538E+28
5.485057E+02 3.605249E+28 1.363262E+29 5.863553E+28 2.034321E+28
5.484471E+02 3.604335E+28 1.347046E+29 5.810145E+28 2.027082E+28
5.483884E+02 3.617774E+28 1.332462E+29 5.776807E+28 2.006435E+28
5.483298E+02 3.590885E+28 1.328849E+29 5.745841E+28 1.995549E+28
5.482712E+02 3.557074E+28 1.314069E+29 5.682970E+28 1.989725E+28
5.482126E+02 3.559168E+28 1.302714E+29 5.665398E+28 1.976073E+28
5.481540E+02 3.527245E+28 1.297847E+29 5.613330E+28 1.965356E+28
5.480954E+02 3.538670E+28 1.284656E+29 5.581024E+28 1.961462E+28
5.480368E+02 3.530405E+28 1.271908E+29 5.558101E+28 1.946969E+28
5.479782E+02 3.514092E+28 1.268044E+29 5.517931E+28 1.933413E+28
5.479197E+02 3.517057E+28 1.258606E+29 5.513640E+28 1.934012E+28
5.478612E+02 3.513676E+28 1.244357E+29 5.467349E+28 1.921120E+28
5.478026E+02 3.494060E+28 1.241831E+29 5.440300E+28 1.903638E+28
5.477441E+02 3.462850E+28 1.230778E+29 5.401228E+28 1.898228E+28
5.476856E+02 3.486989E+28 1.225783E+29 5.376625E+28 1.891297E+28
5.476271E+02 3.483210E+28 1.216819E+29 5.356559E+28 1.885749E+28
5.475687E+02 3.453913E+28 1.207134E+29 5.321064E+28 1.866310E+28
5.475102E+02 3.465022E+28 1.200668E+29 5.279330E+28 1.862117E+28
5.474517E+02 3.451959E+28 1.189673E+29 5.257847E+28 1.856312E+28
5.473933E+02 3.462843E+28 1.186562E+29 5.212239E+28 1.850075E+28
5.473349E+02 3.437232E+28 1.175722E+29 5.205289E+28 1.837656E+28
5.472765E+02 3.464430E+28 1.170985E+29 5.178925E+28 1.828134E+28
5.472181E+02 3.438904E+28 1.166144E+29 5.157551E+28 1.821257E+28
5.471597E+02 3.471456E+28 1.159541E+29 5.125858E+28 1.815232E+28
5.471013E+02 3.459843E+28 1.154586E+29 5.115803E+28 1.806809E+28
5.470430E+02 3.485074E+28 1.146420E+29 5.082939E+28 1.797377E+28
5.469846E+02 3.480678E+28 1.146421E+29 5.075241E+28 1.793653E+28
5.469263E+02 3.501013E+28 1.135004E+29 5.044207E+28 1.785480E+28
5.468680E+02 3.518087E+28 1.134359E+29 5.017512E+28 1.779612E+28
5.468096E+02 3.500781E+28 1.126609E+29 4.994080E+28 1.772366E+28
5.467513E+02 3.525790E+28 1.121192E+29 4.998910E+28 1.774866E+28
5.466931E+02 3.543717E+28 1.126506E+29 4.989134E+28 1.768202E+28
5.466348E+02 3.562026E+28 1.121164E+29 4.994629E+28 1.769081E+28
5.465765E+02 3.553508E+28 1.122246E+29 4.986680E+28 1.768959E+28
5.465183E+02 3.556043E+28 1.116786E+29 4.983091E+28 1.771314E+28
5.464600E+02 3.578747E+28 1.116776E+29 4.968727E+28 1.767688E+28
5.464018E+02 3.591802E+28 1.116782E+29 4.982449E+28 1.768077E+28
5.463436E+02 3.615611E+28 1.123833E+29 4.995317E+28 1.773040E+28
5.462854E+02 3.624565E+28 1.124812E+29 4.981141E+28 1.779049E+28
5.462272E+02 3.654891E+28 1.122856E+29 5.016203E+28 1.781188E+28
5.461690E+02 3.655800E+28 1.127588E+29 5.001773E+28 1.780530E+28
5.461109E+02 3.675796E+28 1.124749E+29 5.005498E+28 1.782676E+28
5.460527E+02 3.701622E+28 1.128543E+29 4.997616E+28 1.784679E+28
5.459946E+02 3.694575E+28 1.125347E+29 5.003459E+28 1.783793E+28
5.459365E+02 3.717540E+28 1.129523E+29 5.026340E+28 1.785893E+28
5.458783E+02 3.712462E+28 1.127987E+29 5.015813E+28 1.785402E+28
5.458202E+02 3.754359E+28 1.127887E+29 5.015216E+28 1.794845E+28
5.457622E+02 3.770587E+28 1.135197E+29 5.025027E+28 1.791635E+28
5.457041E+02 3.772928E+28 1.131994E+29 5.025085E+28 1.793389E+28
5.456460E+02 3.803707E+28 1.134471E+29 5.033947E+28 1.790478E+28
5.455880E+02 3.807197E+28 1.131413E+29 5.037736E+28 1.793121E+28
5.455299E+02 3.815416E+28 1.132598E+29 5.032797E+28 1.800384E+28
5.454719E+02 3.829258E+28 1.136573E+29 5.037514E+28 1.795394E+28
5.454139E+02 3.853885E+28 1.135349E+29 5.055147E+28 1.798988E+28
5.453559E+02 3.869073E+28 1.136147E+29 5.042817E+28 1.801926E+28
5.452979E+02 3.896206E+28 1.140470E+29 5.038902E+28 1.801386E+28
5.452399E+02 3.891320E+28 1.138278E+29 5.060837E+28 1.803553E+28
5.451820E+02 3.910310E+28 1.141771E+29 5.039605E+28 1.804386E+28
5.451240E+02 3.919051E+28 1.143437E+29 5.047963E+28 1.807317E+28
5.450661E+02 3.952738E+28 1.137827E+29 5.061980E+28 1.808140E+28
5.450081E+02 3.969388E+28 1.142331E+29 5.062759E+28 1.808959E+28
5.449502E+02 3.979231E+28 1.147057E+29 5.057762E+28 1.815700E+28
5.448923E+02 3.984110E+28 1.141590E+29 5.063491E+28 1.810773E+28
5.448344E+02 4.007024E+28 1.144319E+29 5.065483E+28 1.815174E+28
5.447765E+02 4.036183E+28 1.148220E+29 5.079555E+28 1.816959E+28
5.447187E+02 4.040101E+28 1.149909E+29 5.074099E+28 1.821917E+28
5.446608E+02 4.052697E+28 1.147208E+29 5.070173E+28 1.814436E+28
5.446030E+02 4.054748E+28 1.149831E+29 5.074106E+28 1.821435E+28
5.445452E+02 4.097301E+28 1.151754E+29 5.095127E+28 1.825514E+28
5.444873E+02 4.104955E+28 1.152867E+29 5.093345E+28 1.819816E+28
5.444295E+02 4.134704E+28 1.149299E+29 5.093102E+28 1.823420E+28
5.443717E+02 4.149891E+28 1.152177E+29 5.087253E+28 1.826341E+28
5.443140E+02 4.156590E+28 1.150431E+29 5.091030E+28 1.829032E+28
5.442562E+02 4.158046E+28 1.148318E+29 5.074943E+28 1.823119E+28
5.441984E+02 4.167437E+28 1.147193E+29 5.069159E+28 1.820883E+28
5.441407E+02 4.180784E+28 1.144644E+29 5.062503E+28 1.816729E+28
5.440830E+02 4.189987E+28 1.137978E+29 5.053187E+28 1.814991E+28
5.440252E+02 4.213679E+28 1.137334E+29 5.053448E+28 1.812487E+28
5.439675E+02 4.225485E+28 1.134633E+29 5.037470E+28 1.807414E+28
5.439098E+02 4.246185E+28 1.133457E+29 5.026014E+28 1.809032E+28
5.438522E+02 4.248672E+28 1.132284E+29 5.020611E+28 1.807041E+28
5.437945E+02 4.258232E+28 1.128886E+29 5.011675E+28 1.802490E+28
5.437368E+02 4.237889E+28 1.126320E+29 5.000783E+28 1.798798E+28
5.436792E+02 4.147915E+28 1.125663E+29 4.992998E+28 1.793915E+28
5.436216E+02 4.059651E+28 1.128351E+29 4.990362E+28 1.789406E+28
5.435639E+02 3.977024E+28 1.119558E+29 4.992394E+28 1.785846E+28
5.435063E+02 3.899940E+28 1.117723E+29 4.991385E+28 1.783519E+28
5.434487E+02 3.819039E+28 1.117647E+29 4.994701E+28 1.780617E+28
5.433911E+02 3.739356E+28 1.117183E+29 4.987773E+28 1.778172E+28
5.433336E+02 3.647480E+28 1.115039E+29 4.989721E+28 1.772508E+28
5.432760E+02 3.573253E+28 1.113271E+29 4.987131E+28 1.768890E+28
5.432185E+02 3.499828E+28 1.112723E+29 4.974040E+28 1.767328E+28
5.431609E+02 3.410598E+28 1.111529E+29 4.972941E+28 1.764248E+28
5.431034E+02 3.346497E+28 1.114475E+29 4.985427E+28 1.757454E+28
5.430459E+02 3.281593E+28 1.114354E+29 4.978803E+28 1.756064E+28
5.429884E+02 3.216748E+28 1.112617E+29 4.973577E+28 1.751860E+28
5.429309E+02 3.143128E+28 1.109966E+29 4.964548E+28 1.749795E+28
5.428734E+02 3.075702E+28 1.108545E+29 4.964631E+28 1.745619E+28
5.428160E+02 2.999573E+28 1.104849E+29 4.970299E+28 1.743436E+28
5.427585E+02 2.935816E+28 1.105678E+29 4.972022E+28 1.735943E+28
5.427011E+02 2.869199E+28 1.106883E+29 4.975303E+28 1.735285E+28
5.426437E+02 2.820774E+28 1.103763E+29 4.964851E+28 1.730233E+28
5.425862E+02 2.766593E+28 1.107163E+29 4.966898E+28 1.728749E+28
5.425288E+02 2.704184E+28 1.104567E+29 4.963955E+28 1.726992E+28
5.424714E+02 2.651196E+28 1.101974E+29 4.960084E+28 1.723447E+28
5.424141E+02 2.591877E+28 1.098841E+29 4.960025E+28 1.720939E+28
5.423567E+02 2.541102E+28 1.103749E+29 4.963998E+28 1.720012E+28
5.422993E+02 2.485496E+28 1.103408E+29 4.956348E+28 1.716079E+28
5.422420E+02 2.440337E+28 1.099105E+29 4.961683E+28 1.712056E+28
5.421847E+02 2.396330E+28 1.102483E+29 4.933073E+28 1.710214E+28
5.421274E+02 2.357380E+28 1.098666E+29 4.897746E+28 1.707576E+28
5.420701E+02 2.302018E+28 1.091985E+29 4.862166E+28 1.703697E+28
5.420128E+02 2.261695E+28 1.091506E+29 4.833457E+28 1.700896E+28
5.419555E+02 2.218779E+28 1.084269E+29 4.790120E+28 1.698029E+28
5.418982E+02 2.170542E+28 1.077668E+29 4.758830E+28 1.692114E+28
5.418410E+02 2.141893E+28 1.078900E+29 4.736641E+28 1.675112E+28
5.417837E+02 2.106006E+28 1.072208E+29 4.699161E+28 1.659815E+28
5.417265E+02 2.076754E+28 1.072060E+29 4.668683E+28 1.645155E+28
5.416693E+02 2.039186E+28 1.065228E+29 4.637775E+28 1.629113E+28
5.416121E+02 2.012324E+28 1.062262E+29 4.590804E+28 1.614234E+28
5.415549E+02 1.984288E+28 1.055545E+29 4.566099E+28 1.598012E+28
5.414977E+02 1.952911E+28 1.056768E+29 4.541081E+28 1.587526E+28
5.414405E+02 1.927105E+28 1.055685E+29 4.498511E+28 1.570249E+28
5.413833E+02 1.905592E+28 1.049177E+29 4.465196E+28 1.556195E+28
5.413262E+02 1.869773E+28 1.047878E+29 4.441121E+28 1.542329E+28
5.412691E+02 1.859461E+28 1.046063E+29 4.413142E+28 1.526470E+28
5.412119E+02 1.849965E+28 1.040079E+29 4.380229E+28 1.511412E+28
5.411548E+02 1.832928E+28 1.037453E+29 4.359331E+28 1.496472E+28
5.410977E+02 1.815669E+28 1.036820E+29 4.330313E+28 1.483706E+28
5.410406E+02 1.782355E+28 1.033322E+29 4.299330E+28 1.466934E+28
5.409836E+02 1.769967E+28 1.029498E+29 4.261931E+28 1.455872E+28
5.409265E+02 1.753321E+28 1.029009E+29 4.236936E+28 1.444513E+28
5.408694E+02 1.749963E+28 1.024024E+29 4.217260E+28 1.433973E+28
5.408124E+02 1.742017E+28 1.021588E+29 4.191336E+28 1.419068E+28
5.407554E+02 1.740811E+28 1.019543E+29 4.160339E+28 1.407522E+28
5.406984E+02 1.731539E+28 1.020703E+29 4.139745E+28 1.395876E+28
5.406414E+02 1.717472E+28 1.016655E+29 4.111323E+28 1.382535E+28
5.405844E+02 1.712188E+28 1.015377E+29 4.095165E+28 1.371694E+28
5.405274E+02 1.707540E+28 1.012270E+29 4.066558E+28 1.360457E+28
5.404704E+02 1.701296E+28 1.006568E+29 4.040433E+28 1.347462E+28
5.404135E+02 1.694030E+28 1.005511E+29 4.022986E+28 1.335652E+28
5.403565E+02 1.688751E+28 1.003786E+29 3.992601E+28 1.323060E+28
5.402996E+02 1.684480E+28 1.002113E+29 3.972232E+28 1.312850E+28
5.402427E+02 1.680513E+28 1.001936E+29 3.946993E+28 1.300588E+28
5.401858E+02 1.673649E+28 9.976470E+28 3.925056E+28 1.291068E+28
5.401289E+02 1.666779E+28 9.971781E+28 3.903220E+28 1.282142E+28
5.400720E+02 1.665003E+28 9.949497E+28 3.887695E+28 1.272626E+28
5.400151E+02 1.657618E+28 9.930433E+28 3.860668E+28 1.260217E+28
5.399583E+02 1.651776E+28 9.919269E+28 3.838985E+28 1.252812E+28
5.399014E+02 1.644864E+28 9.892175E+28 3.816763E+28 1.240380E+28
5.398446E+02 1.638040E+28 9.884889E+28 3.804268E+28 1.230936E+28
5.397878E+02 1.634903E+28 9.849594E+28 3.779161E+28 1.221325E+28
5.397309E+02 1.628183E+28 9.827235E+28 3.761242E+28 1.208428E+28
5.396741E+02 1.626592E+28 9.816340E+28 3.742526E+28 1.199910E+28
5.396174E+02 1.617783E+28 9.802519E+28 3.719405E+28 1.189897E+28
5.395606E+02 1.608817E+28 9.764360E+28 3.690958E+28 1.179831E+28
5.395038E+02 1.605337E+28 9.767441E+28 3.672991E+28 1.171768E+28
5.394471E+02 1.607558E+28 9.759818E+28 3.656084E+28 1.162966E+28
5.393903E+02 1.605086E+28 9.754646E+28 3.636034E+28 1.153091E+28
5.393336E+02 1.595266E+28 9.723081E+28 3.615859E+28 1.144383E+28
5.392769E+02 1.593535E+28 9.709235E+28 3.604766E+28 1.135602E+28
5.392202E+02 1.588856E+28 9.707041E+28 3.582504E+28 1.126974E+28
5.391635E+02 1.590579E+28 9.668110E+28 3.563249E+28 1.117141E+28
5.391068E+02 1.586837E+28 9.668629E+28 3.549875E+28 1.109520E+28
5.390501E+02 1.581428E+28 9.649108E+28 3.528691E+28 1.100002E+28
5.389935E+02 1.569785E+28 9.626533E+28 3.507447E+28 1.091497E+28
5.389368E+02 1.577245E+28 9.617562E+28 3.476213E+28 1.082459E+28
5.388802E+02 1.570437E+28 9.591376E+28 3.426989E+28 1.072737E+28
