#NTIMES: 200
#NSTAGES: 6
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
6.6461e+04 9.5285e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 7.4228e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 3.5205e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 9.0487e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 8.4717e-11 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 6.1528e-11 1.0000e+00 1.5414e-44 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 7.4515e-11 1.0000e+00 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 2.8026e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 6.8917e-11 1.0000e+00 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.1934e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 3.2689e-11 1.0000e+00 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.6024
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.4010e+02 2.6414e-29 6.5830e-21 9.1654e-13 2.6348e-06 7.1444e-02 9.2855e-01
8.8623e+02 7.6070e-22 2.6241e-15 7.5234e-09 5.9561e-04 6.0251e-01 3.9689e-01
9.0614e+02 4.3090e-23 1.7377e-16 7.7617e-10 1.2217e-04 3.1670e-01 6.8317e-01
9.4442e+02 2.8277e-23 1.1661e-16 5.5288e-10 9.5613e-05 2.8232e-01 7.1758e-01
9.9911e+02 2.8628e-23 1.1798e-16 5.5844e-10 9.6311e-05 2.8330e-01 7.1660e-01
1.0608e+03 2.7826e-23 1.1489e-16 5.4608e-10 9.4771e-05 2.8115e-01 7.1875e-01
1.1257e+03 2.7916e-23 1.1513e-16 5.4674e-10 9.4824e-05 2.8119e-01 7.1871e-01
1.1944e+03 2.6344e-23 1.0882e-16 5.2060e-10 9.1466e-05 2.7635e-01 7.2356e-01
1.2673e+03 2.1430e-23 8.9082e-17 4.3767e-10 8.0497e-05 2.5976e-01 7.4016e-01
1.3448e+03 7.2733e-24 3.1659e-17 1.7910e-10 4.1622e-05 1.8712e-01 8.1284e-01
1.4269e+03 6.2040e-25 3.0675e-18 2.3704e-11 9.1712e-06 8.4821e-02 9.1517e-01
1.5140e+03 3.8231e-26 2.2853e-19 2.5162e-12 1.6952e-06 3.4107e-02 9.6589e-01
1.6065e+03 3.9625e-27 2.8589e-20 4.2308e-13 4.4322e-07 1.6443e-02 9.8356e-01
1.7047e+03 5.7048e-28 4.8308e-21 9.1423e-14 1.3881e-07 8.7122e-03 9.9129e-01
1.8088e+03 8.1855e-29 8.1189e-22 1.9529e-14 4.2729e-08 4.5633e-03 9.9544e-01
1.9193e+03 1.0931e-29 1.2871e-22 3.9729e-15 1.2620e-08 2.3378e-03 9.9766e-01
2.0365e+03 1.3892e-30 1.9672e-23 7.8622e-16 3.6360e-09 1.1832e-03 9.9882e-01
2.1609e+03 1.6504e-31 2.8775e-24 1.5174e-16 1.0293e-09 5.9524e-04 9.9940e-01
2.2929e+03 1.9673e-32 4.3294e-25 3.0639e-17 3.0413e-10 3.0813e-04 9.9969e-01
2.4330e+03 2.2134e-33 6.2779e-26 6.0765e-18 8.8943e-11 1.5921e-04 9.9984e-01
2.5816e+03 3.0162e-34 1.0846e-26 1.4049e-18 2.9213e-11 8.7761e-05 9.9991e-01
2.7393e+03 6.1947e-35 2.6998e-27 4.4249e-19 1.2136e-11 5.4948e-05 9.9995e-01
2.9067e+03 1.9571e-35 9.9141e-28 1.9434e-19 6.5344e-12 3.9594e-05 9.9996e-01
3.0842e+03 9.1750e-36 5.2551e-28 1.1769e-19 4.5595e-12 3.2863e-05 9.9997e-01
3.2726e+03 6.5638e-36 4.1121e-28 9.9907e-20 4.1709e-12 3.1591e-05 9.9997e-01
3.4725e+03 6.9548e-36 4.5946e-28 1.1502e-19 4.8511e-12 3.4570e-05 9.9997e-01
3.6846e+03 1.1815e-35 7.9342e-28 1.9346e-19 7.6343e-12 4.4617e-05 9.9996e-01
3.9097e+03 3.1758e-35 2.1214e-27 4.8237e-19 1.6536e-11 6.8784e-05 9.9993e-01
4.1484e+03 1.0030e-34 6.3412e-27 1.2894e-18 3.6783e-11 1.0715e-04 9.9989e-01
4.4019e+03 2.0335e-34 1.1994e-26 2.2236e-18 5.6042e-11 1.3469e-04 9.9987e-01
4.6708e+03 1.6374e-34 9.9743e-27 1.9166e-18 5.0309e-11 1.2726e-04 9.9987e-01
4.9561e+03 7.1463e-35 4.9991e-27 1.1128e-18 3.4252e-11 1.0428e-04 9.9990e-01
5.2588e+03 3.3150e-35 2.6575e-27 6.8170e-19 2.4363e-11 8.7561e-05 9.9991e-01
5.5800e+03 2.0077e-35 1.7537e-27 4.9245e-19 1.9387e-11 7.7824e-05 9.9992e-01
5.9209e+03 1.7221e-35 1.5846e-27 4.6551e-19 1.8997e-11 7.7452e-05 9.9992e-01
6.2825e+03 1.8826e-35 1.7913e-27 5.3535e-19 2.1728e-11 8.3918e-05 9.9992e-01
6.6663e+03 2.3868e-35 2.2931e-27 6.7954e-19 2.6651e-11 9.4303e-05 9.9991e-01
7.0735e+03 3.6270e-35 3.4764e-27 1.0016e-18 3.6780e-11 1.1311e-04 9.9989e-01
7.5056e+03 6.9119e-35 6.6632e-27 1.8501e-18 6.1357e-11 1.5126e-04 9.9985e-01
7.9641e+03 1.6384e-34 1.5591e-26 4.0606e-18 1.1658e-10 2.1731e-04 9.9978e-01
8.4505e+03 5.4408e-34 4.8764e-26 1.1278e-17 2.6176e-10 3.4123e-04 9.9966e-01
8.9668e+03 3.0495e-33 2.5037e-25 4.8600e-17 8.2477e-10 6.4740e-04 9.9935e-01
9.5145e+03 4.0716e-32 2.9468e-24 4.3652e-16 4.5635e-09 1.6834e-03 9.9832e-01
1.0096e+04 1.9997e-30 1.1812e-22 1.1228e-14 5.5287e-08 6.7522e-03 9.9325e-01
1.0712e+04 8.0540e-28 3.6570e-20 1.6726e-12 2.4767e-06 5.5300e-02 9.4470e-01
1.1367e+04 3.4101e-24 1.2452e-16 1.7287e-09 3.8677e-04 6.2802e-01 3.7159e-01
1.2062e+04 2.4988e-20 8.3464e-13 1.8560e-06 2.6179e-02 9.6956e-01 4.2604e-03
1.2794e+04 2.6883e-16 8.4633e-09 1.7296e-03 7.4759e-01 2.5067e-01 2.4022e-06
1.3528e+04 1.5923e-13 5.1018e-06 8.4334e-02 9.1354e-01 2.1212e-03 2.9500e-11
1.4194e+04 2.5825e-11 9.3664e-04 8.6858e-01 1.3049e-01 9.2660e-07 5.8899e-18
1.4758e+04 6.9130e-10 2.6289e-02 9.7245e-01 1.2622e-03 1.5059e-11 1.9190e-26
1.5240e+04 1.5057e-08 5.3000e-01 4.6999e-01 2.6256e-06 2.1711e-17 1.6704e-36
1.5647e+04 4.3994e-08 9.7972e-01 2.0282e-02 5.5682e-10 4.3454e-24 0.0000e+00
1.5960e+04 8.3574e-08 9.9961e-01 3.9000e-04 4.1093e-14 2.2931e-31 0.0000e+00
1.6187e+04 1.5531e-07 1.0000e+00 1.0607e-06 2.3989e-20 1.9814e-42 0.0000e+00
1.6354e+04 2.7652e-07 1.0000e+00 9.5037e-10 8.2571e-28 0.0000e+00 0.0000e+00
1.6484e+04 3.6269e-07 1.0000e+00 4.1825e-12 1.2248e-33 0.0000e+00 0.0000e+00
1.6593e+04 3.5408e-07 1.0000e+00 1.5690e-13 3.2474e-37 0.0000e+00 0.0000e+00
1.6692e+04 3.6060e-07 1.0000e+00 9.3912e-15 2.8050e-40 0.0000e+00 0.0000e+00
1.6788e+04 3.7690e-07 1.0000e+00 1.3022e-15 2.0095e-42 0.0000e+00 0.0000e+00
1.6888e+04 4.1829e-07 1.0000e+00 1.7112e-16 1.2612e-44 0.0000e+00 0.0000e+00
1.6999e+04 5.1068e-07 1.0000e+00 1.3834e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 6.3348e-07 1.0000e+00 1.0554e-18 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 9.5892e-07 1.0000e+00 1.1904e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 1.9723e-06 1.0000e+00 5.6220e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 5.5679e-06 9.9999e-01 1.6521e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.4984e-05 9.9999e-01 6.4189e-34 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 3.0638e-05 9.9997e-01 7.4300e-39 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 3.7986e-05 9.9996e-01 9.8357e-42 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 4.6154e-05 9.9995e-01 5.3249e-44 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 5.9088e-05 9.9994e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 7.4946e-05 9.9993e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 7.3454e-05 9.9993e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 8.9550e-05 9.9991e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 9.3896e-05 9.9991e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.1782e-04 9.9988e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.7431e-04 9.9983e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.1180e-05 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 7.8632e-05 9.9992e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 6.2640e-04 9.9937e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 9.3325e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 9.4558e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0721e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 3.2566e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.2922e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0066e-05 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 3.1919e-05 9.9997e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 2.0676e-05 9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 2.7210e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 2.7113e-05 9.9997e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.0042e-05 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 2.2826e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.2665e-05 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 2.0938e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 5.8365e-06 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 3.7638e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 2.4434e-10 1.0000e+00 3.3131e-32 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 2.4298e-05 9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 2.3797e-05 9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 4.2237e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.4409e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 9.1173e-06 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.9405e-05 9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 9.6967e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 2.8997e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 2.2334e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.3038e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 2.6331e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 3.7590e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 2.6776e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 3.2950e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.1112e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 3.0277e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 5.2024e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.4388e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.6381
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.4010e+02 6.2274e-29 1.5952e-20 2.0124e-12 4.8189e-06 9.9610e-02 9.0039e-01
8.8623e+02 1.3824e-21 4.8416e-15 1.2739e-08 8.5588e-04 6.7728e-01 3.2187e-01
9.0614e+02 6.3519e-23 2.6324e-16 1.1348e-09 1.6289e-04 3.6308e-01 6.3676e-01
9.4442e+02 3.8996e-23 1.6582e-16 7.6725e-10 1.2308e-04 3.1973e-01 6.8015e-01
9.9911e+02 3.9410e-23 1.6749e-16 7.7382e-10 1.2384e-04 3.2064e-01 6.7924e-01
1.0608e+03 3.8654e-23 1.6451e-16 7.6226e-10 1.2252e-04 3.1907e-01 6.8081e-01
1.1257e+03 3.8848e-23 1.6513e-16 7.6428e-10 1.2271e-04 3.1926e-01 6.8061e-01
1.1944e+03 3.6237e-23 1.5436e-16 7.2110e-10 1.1762e-04 3.1300e-01 6.8688e-01
1.2673e+03 2.9770e-23 1.2753e-16 6.1135e-10 1.0425e-04 2.9566e-01 7.0424e-01
1.3448e+03 1.0101e-23 4.5253e-17 2.5049e-10 5.4169e-05 2.1494e-01 7.8501e-01
1.4269e+03 8.5400e-25 4.3266e-18 3.2852e-11 1.1914e-05 9.8133e-02 9.0185e-01
1.5140e+03 5.1887e-26 3.1620e-19 3.4304e-12 2.1797e-06 3.9365e-02 9.6063e-01
1.6065e+03 5.3000e-27 3.8902e-20 5.6859e-13 5.6450e-07 1.8895e-02 9.8110e-01
1.7047e+03 7.4010e-28 6.3808e-21 1.1982e-13 1.7370e-07 9.9175e-03 9.9008e-01
1.8088e+03 1.0183e-28 1.0308e-21 2.4750e-14 5.2208e-08 5.1272e-03 9.9487e-01
1.9193e+03 1.3234e-29 1.5912e-22 4.9180e-15 1.5162e-08 2.6019e-03 9.9740e-01
2.0365e+03 1.6393e-30 2.3698e-23 9.5039e-16 4.2924e-09 1.3036e-03 9.9870e-01
2.1609e+03 1.8975e-31 3.3790e-24 1.7920e-16 1.1944e-09 6.4933e-04 9.9935e-01
2.2929e+03 2.2292e-32 5.0065e-25 3.5639e-17 3.4887e-10 3.3381e-04 9.9967e-01
2.4330e+03 2.4773e-33 7.1587e-26 6.9649e-18 1.0082e-10 1.7124e-04 9.9983e-01
2.5816e+03 3.3422e-34 1.2234e-26 1.5922e-18 3.2816e-11 9.3867e-05 9.9991e-01
2.7393e+03 6.7244e-35 2.9872e-27 4.9287e-19 1.3453e-11 5.8328e-05 9.9994e-01
2.9067e+03 2.0840e-35 1.0781e-27 2.1324e-19 7.1613e-12 4.1765e-05 9.9996e-01
3.0842e+03 9.6758e-36 5.6660e-28 1.2820e-19 4.9696e-12 3.4561e-05 9.9997e-01
3.2726e+03 6.9107e-36 4.4278e-28 1.0873e-19 4.5430e-12 3.3213e-05 9.9997e-01
3.4725e+03 7.3669e-36 4.9756e-28 1.2584e-19 5.3050e-12 3.6431e-05 9.9996e-01
3.6846e+03 1.2763e-35 8.7494e-28 2.1512e-19 8.4526e-12 4.7350e-05 9.9995e-01
3.9097e+03 3.5489e-35 2.4150e-27 5.5198e-19 1.8716e-11 7.3916e-05 9.9993e-01
4.1484e+03 1.1548e-34 7.4295e-27 1.5151e-18 4.2493e-11 1.1651e-04 9.9988e-01
4.4019e+03 2.3656e-34 1.4198e-26 2.6381e-18 6.5224e-11 1.4708e-04 9.9985e-01
4.6708e+03 1.9109e-34 1.1839e-26 2.2787e-18 5.8650e-11 1.3908e-04 9.9986e-01
4.9561e+03 8.3109e-35 5.9132e-27 1.3188e-18 3.9832e-11 1.1380e-04 9.9989e-01
5.2588e+03 3.8531e-35 3.1414e-27 8.0733e-19 2.8318e-11 9.5529e-05 9.9990e-01
5.5800e+03 2.3200e-35 2.0619e-27 5.8047e-19 2.2453e-11 8.4736e-05 9.9992e-01
5.9209e+03 1.9843e-35 1.8589e-27 5.4783e-19 2.1975e-11 8.4286e-05 9.9992e-01
6.2825e+03 2.1786e-35 2.1112e-27 6.3299e-19 2.5228e-11 9.1525e-05 9.9991e-01
6.6663e+03 2.7751e-35 2.7166e-27 8.0764e-19 3.1070e-11 1.0310e-04 9.9990e-01
7.0735e+03 4.2301e-35 4.1347e-27 1.1956e-18 4.3022e-11 1.2393e-04 9.9988e-01
7.5056e+03 8.2333e-35 8.0897e-27 2.2504e-18 7.2793e-11 1.6708e-04 9.9983e-01
7.9641e+03 2.0031e-34 1.9404e-26 5.0488e-18 1.4054e-10 2.4223e-04 9.9976e-01
8.4505e+03 6.8846e-34 6.2699e-26 1.4428e-17 3.2222e-10 3.8484e-04 9.9962e-01
8.9668e+03 4.0071e-33 3.3409e-25 6.4251e-17 1.0399e-09 7.4018e-04 9.9926e-01
9.5145e+03 5.6273e-32 4.1411e-24 6.0418e-16 5.9514e-09 1.9623e-03 9.9804e-01
1.0096e+04 3.0183e-30 1.8101e-22 1.6713e-14 7.5959e-08 8.1013e-03 9.9190e-01
1.0712e+04 1.3223e-27 6.1411e-20 2.6848e-12 3.5869e-06 6.8044e-02 9.3195e-01
1.1367e+04 5.4767e-24 2.0685e-16 2.6715e-09 5.2154e-04 6.9010e-01 3.0938e-01
1.2062e+04 4.0906e-20 1.4254e-12 2.8518e-06 3.3668e-02 9.6334e-01 2.9848e-03
1.2794e+04 4.1235e-16 1.3519e-08 2.3727e-03 8.0546e-01 1.9217e-01 1.1645e-06
1.3528e+04 2.3355e-13 7.8971e-06 1.0924e-01 8.8937e-01 1.3806e-03 1.1105e-11
1.4194e+04 3.3424e-11 1.2637e-03 9.0697e-01 9.1763e-02 3.7793e-07 1.1507e-18
1.4758e+04 9.1817e-10 3.6733e-02 9.6253e-01 7.3513e-04 4.2348e-12 2.0070e-27
1.5240e+04 1.7419e-08 6.3324e-01 3.6676e-01 1.0784e-06 3.7326e-18 8.8126e-38
1.5647e+04 4.2028e-08 9.8239e-01 1.7607e-02 3.8203e-10 2.1396e-24 0.0000e+00
1.5960e+04 7.9145e-08 9.9964e-01 3.6467e-04 3.3903e-14 1.5703e-31 0.0000e+00
1.6187e+04 1.4528e-07 1.0000e+00 1.1547e-06 2.8675e-20 2.6260e-42 0.0000e+00
1.6354e+04 2.4914e-07 1.0000e+00 1.7576e-09 3.6341e-27 0.0000e+00 0.0000e+00
1.6484e+04 3.3127e-07 1.0000e+00 9.2442e-12 8.5126e-33 0.0000e+00 0.0000e+00
1.6593e+04 3.3021e-07 1.0000e+00 2.8174e-13 1.3596e-36 0.0000e+00 0.0000e+00
1.6692e+04 3.2636e-07 1.0000e+00 2.3152e-14 2.5662e-39 0.0000e+00 0.0000e+00
1.6788e+04 3.3698e-07 1.0000e+00 2.7278e-15 1.2159e-41 0.0000e+00 0.0000e+00
1.6888e+04 3.6852e-07 1.0000e+00 3.4087e-16 6.8664e-44 0.0000e+00 0.0000e+00
1.6999e+04 4.4060e-07 1.0000e+00 2.8947e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 5.3485e-07 1.0000e+00 2.4743e-18 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 8.2860e-07 1.0000e+00 2.3453e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 1.6252e-06 1.0000e+00 1.5712e-23 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 4.4915e-06 1.0000e+00 7.5747e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.1803e-05 9.9999e-01 4.6507e-33 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 2.1926e-05 9.9998e-01 4.1085e-37 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 3.2473e-05 9.9997e-01 7.2716e-41 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 4.0640e-05 9.9996e-01 2.0599e-43 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 4.4021e-05 9.9996e-01 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 5.5484e-05 9.9994e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 6.8588e-05 9.9993e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 6.2815e-05 9.9994e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0489e-04 9.9990e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 9.5210e-05 9.9990e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 8.8271e-05 9.9991e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 4.7872e-05 9.9995e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.4936e-05 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 5.7133e-07 1.0000e+00 1.8483e-42 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 8.5744e-05 9.9991e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 2.7841e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 3.5377e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0210e-05 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 4.1390e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 3.2370e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 6.3374e-05 9.9994e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 3.9725e-05 9.9996e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.1372e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 2.7446e-05 9.9997e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.5382e-05 9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.0770e-05 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.5274e-05 9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 4.3676e-05 9.9996e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.7925e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.4900e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.8492e-10 1.0000e+00 3.9112e-36 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 5.7724e-06 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.1997e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 2.1999e-05 9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 5.6199e-06 9.9999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 2.4221e-05 9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
