#NTIMES:     65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    1.422663E+03    1.1280E-17    8.4773E-11    1.3094E-04    9.9987E-01
    1.508987E+03    4.1517E-18    3.5290E-11    7.5033E-05    9.9992E-01
    1.600550E+03    1.6782E-18    1.6319E-11    4.5855E-05    9.9995E-01
    1.697668E+03    7.1840E-19    8.0408E-12    2.9052E-05    9.9997E-01
    1.800679E+03    3.0015E-19    3.9447E-12    1.8290E-05    9.9998E-01
    1.909941E+03    1.1795E-19    1.8785E-12    1.1287E-05    9.9999E-01
    2.025833E+03    4.4605E-20    8.8433E-13    6.9129E-06    9.9999E-01
    2.148757E+03    1.6312E-20    4.1421E-13    4.2419E-06    1.0000E+00
    2.279140E+03    5.7674E-21    1.9305E-13    2.6217E-06    1.0000E+00
    2.417434E+03    2.1199E-21    9.3721E-14    1.6737E-06    1.0000E+00
    2.564119E+03    8.9315E-22    5.0525E-14    1.1435E-06    1.0000E+00
    2.719705E+03    4.5301E-22    3.1230E-14    8.5301E-07    1.0000E+00
    2.884732E+03    2.7241E-22    2.1891E-14    6.9230E-07    1.0000E+00
    3.059772E+03    1.8822E-22    1.7029E-14    6.0505E-07    1.0000E+00
    3.245433E+03    1.5188E-22    1.4855E-14    5.7215E-07    1.0000E+00
    3.442360E+03    1.4367E-22    1.4559E-14    5.8506E-07    1.0000E+00
    3.651236E+03    1.5082E-22    1.5507E-14    6.3869E-07    1.0000E+00
    3.872786E+03    1.5518E-22    1.6517E-14    7.1095E-07    1.0000E+00
    4.107780E+03    1.7452E-22    1.8648E-14    8.0848E-07    1.0000E+00
    4.357032E+03    2.2252E-22    2.2506E-14    9.2314E-07    1.0000E+00
    4.621409E+03    2.2382E-22    2.2728E-14    9.3575E-07    1.0000E+00
    4.901828E+03    1.6712E-22    1.8628E-14    8.4209E-07    1.0000E+00
    5.199261E+03    1.1680E-22    1.4604E-14    7.4095E-07    1.0000E+00
    5.514743E+03    9.5060E-23    1.2720E-14    6.9081E-07    1.0000E+00
    5.849367E+03    8.6298E-23    1.2007E-14    6.7805E-07    1.0000E+00
    6.204296E+03    8.3507E-23    1.1929E-14    6.9093E-07    1.0000E+00
    6.580761E+03    8.9347E-23    1.2757E-14    7.3664E-07    1.0000E+00
    6.980070E+03    1.0317E-22    1.4498E-14    8.1900E-07    1.0000E+00
    7.403608E+03    1.2088E-22    1.6915E-14    9.3920E-07    1.0000E+00
    7.852845E+03    1.5333E-22    2.1157E-14    1.1309E-06    1.0000E+00
    8.329341E+03    2.3046E-22    3.0170E-14    1.4706E-06    1.0000E+00
    8.834750E+03    4.1121E-22    5.0039E-14    2.1113E-06    1.0000E+00
    9.370826E+03    9.5013E-22    1.0566E-13    3.5511E-06    1.0000E+00
    9.939431E+03    3.4534E-21    3.3831E-13    7.7026E-06    9.9999E-01
    1.054254E+04    2.4788E-20    2.0898E-12    2.4716E-05    9.9998E-01
    1.118224E+04    6.0999E-19    4.2866E-11    1.5997E-04    9.9984E-01
    1.186076E+04    8.1312E-17    4.5512E-09    2.7072E-03    9.9729E-01
    1.258078E+04    5.9003E-14    2.0026E-06    1.0119E-01    8.9881E-01
    1.332240E+04    1.6670E-11    2.3261E-04    8.5548E-01    1.4429E-01
    1.390800E+04    7.0655E-10    3.2879E-03    9.9304E-01    3.6755E-03
    1.440303E+04    3.7136E-08    4.8231E-02    9.5172E-01    5.0175E-05
    1.489325E+04    2.0312E-06    5.3369E-01    4.6631E-01    2.0524E-07
    1.538345E+04    2.8497E-05    9.8045E-01    1.9519E-02    2.7692E-11
    1.578160E+04    3.0271E-04    9.9942E-01    2.7725E-04    6.1946E-16
    1.607113E+04    4.8565E-03    9.9514E-01    2.0257E-06    2.9206E-21
    1.628742E+04    8.4054E-02    9.1595E-01    8.4322E-09    3.2636E-27
    1.645181E+04    6.4019E-01    3.5981E-01    1.2819E-11    9.7065E-34
    1.658991E+04    9.6503E-01    3.4966E-02    6.1814E-15    1.1896E-40
    1.671292E+04    9.9685E-01    3.1465E-03    4.8824E-18    5.7165E-47
    1.683160E+04    9.9967E-01    3.3067E-04    6.4340E-21    7.9341E-53
    1.695223E+04    9.9995E-01    4.8918E-05    2.1264E-23    3.6424E-57
    1.708496E+04    9.9999E-01    1.0069E-05    1.7350E-25    7.8633E-58
    1.724997E+04    1.0000E+00    2.2849E-06    1.8425E-27    2.2823E-58
    1.751686E+04    1.0000E+00    3.4944E-07    6.1528E-30    4.5136E-59
    1.800703E+04    1.0000E+00    2.0915E-08    1.5251E-33    3.2883E-60
    1.866284E+04    1.0000E+00    9.3295E-10    1.8287E-37    1.5570E-61
    1.938677E+04    1.0000E+00    4.7886E-11    3.0243E-41    8.1111E-63
    2.015013E+04    1.0000E+00    2.7132E-12    5.6774E-45    4.6089E-64
    2.094767E+04    1.0000E+00    1.9575E-13    2.0401E-48    3.3295E-65
    2.174583E+04    1.0000E+00    1.9761E-14    3.1526E-51    3.3769E-66
    2.252233E+04    1.0000E+00    2.5208E-15    1.1267E-51    4.3444E-67
    2.329941E+04    1.0000E+00    3.9204E-16    1.1511E-51    6.8874E-68
    2.408224E+04    1.0000E+00    7.9088E-17    1.2198E-51    1.4537E-68
    2.486488E+04    1.0000E+00    1.9957E-17    1.5367E-51    3.9898E-69
    2.563803E+04    1.0000E+00    6.0468E-18    7.6751E-51    1.3828E-69
    2.642209E+04    1.0000E+00    8.2486E-18    2.6095E-49    2.3528E-69
    2.727480E+04    1.0000E+00    3.0243E-16    2.1636E-47    1.1684E-67
    2.832378E+04    1.0000E+00    1.2183E-14    2.0906E-45    7.1863E-66
    2.983785E+04    1.0000E+00    2.4434E-13    1.5628E-43    2.2089E-64
    3.166184E+04    1.0000E+00    1.8642E-12    3.8111E-42    1.6741E-63
    3.358302E+04    1.0000E+00    9.9145E-12    4.3678E-41    5.8488E-63
    3.562930E+04    1.0000E+00    5.4018E-11    6.4926E-40    2.0253E-62
    3.762756E+04    1.0000E+00    2.5020E-10    9.8921E-39    6.7557E-62
    3.937907E+04    1.0000E+00    6.4784E-10    6.4595E-38    1.4617E-61
    4.091672E+04    1.0000E+00    1.3775E-09    3.4472E-37    2.7196E-61
    4.229017E+04    1.0000E+00    3.0913E-09    2.5604E-36    5.3072E-61
    4.356322E+04    1.0000E+00    6.4130E-09    2.0004E-35    9.7144E-61
    4.480269E+04    1.0000E+00    1.0958E-08    1.1766E-34    1.5187E-60
    4.603380E+04    1.0000E+00    1.5678E-08    4.5274E-34    2.0496E-60
    4.727072E+04    1.0000E+00    1.9728E-08    1.2669E-33    2.4867E-60
    4.851126E+04    1.0000E+00    2.2903E-08    2.7400E-33    2.8250E-60
    4.976478E+04    1.0000E+00    2.5094E-08    4.8232E-33    3.0634E-60
    5.103259E+04    1.0000E+00    2.6413E-08    7.2115E-33    3.2269E-60
    5.232042E+04    1.0000E+00    2.7127E-08    9.4624E-33    3.3604E-60
    5.362836E+04    1.0000E+00    2.7552E-08    1.1477E-32    3.5160E-60
    5.495718E+04    1.0000E+00    2.7957E-08    1.3280E-32    3.7466E-60
    5.630404E+04    1.0000E+00    2.8540E-08    1.5036E-32    4.0936E-60
    5.766284E+04    1.0000E+00    2.9402E-08    1.6906E-32    4.5599E-60
    5.902721E+04    1.0000E+00    3.0482E-08    1.8905E-32    5.1127E-60
    6.038235E+04    1.0000E+00    3.1560E-08    2.0820E-32    5.6879E-60
    6.172044E+04    1.0000E+00    3.2450E-08    2.2415E-32    6.2304E-60
    6.301846E+04    1.0000E+00    3.3083E-08    2.3584E-32    6.7115E-60
    6.426300E+04    1.0000E+00    3.3472E-08    2.4337E-32    7.1288E-60
    6.543200E+04    1.0000E+00    3.3693E-08    2.4788E-32    7.4942E-60
    6.650421E+04    1.0000E+00    3.3744E-08    2.4944E-32    7.7951E-60
    6.746586E+04    1.0000E+00    3.3546E-08    2.4705E-32    7.9926E-60
    6.829568E+04    1.0000E+00    3.3308E-08    2.4383E-32    8.1011E-60
    6.899819E+04    1.0000E+00    3.2941E-08    2.3869E-32    8.0183E-60
    6.956113E+04    1.0000E+00    3.2240E-08    2.2882E-32    7.6883E-60
    6.978729E+04    1.0000E+00    3.0922E-08    2.0984E-32    7.2294E-60
    6.990064E+04    1.0000E+00    2.8667E-08    1.8093E-32    6.5762E-60
    6.995738E+04    1.0000E+00    2.5228E-08    1.3834E-32    5.7473E-60
    6.998577E+04    1.0000E+00    2.0809E-08    9.4680E-33    4.7282E-60
    6.999926E+04    1.0000E+00    1.6395E-08    5.9835E-33    3.7256E-60
    6.999997E+04    1.0000E+00    1.5784E-08    5.5846E-33    3.5899E-60
#TIME:     1.430
#NVEL: 115
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    8.772128E+02    1.3609E-16    9.8314E-10    6.3873E-04    9.9936E-01
    8.826250E+02    1.3609E-16    9.8314E-10    6.3873E-04    9.9936E-01
    8.990626E+02    1.3607E-16    9.8302E-10    6.3868E-04    9.9936E-01
    9.328621E+02    1.3595E-16    9.8221E-10    6.3836E-04    9.9936E-01
    9.903506E+02    1.3536E-16    9.7836E-10    6.3684E-04    9.9936E-01
    1.050431E+03    1.3358E-16    9.6656E-10    6.3215E-04    9.9937E-01
    1.114170E+03    1.2854E-16    9.3305E-10    6.1869E-04    9.9938E-01
    1.181775E+03    1.1504E-16    8.4246E-10    5.8125E-04    9.9942E-01
    1.253483E+03    8.4835E-17    6.3644E-10    4.8946E-04    9.9951E-01
    1.329542E+03    4.4437E-17    3.5011E-10    3.3835E-04    9.9966E-01
    1.410216E+03    1.6816E-17    1.4401E-10    1.9469E-04    9.9981E-01
    1.495786E+03    5.7748E-18    5.5633E-11    1.0749E-04    9.9989E-01
    1.586547E+03    2.1867E-18    2.3893E-11    6.3129E-05    9.9994E-01
    1.682816E+03    9.0111E-19    1.1180E-11    3.8888E-05    9.9996E-01
    1.784926E+03    3.7055E-19    5.3000E-12    2.4030E-05    9.9998E-01
    1.893232E+03    1.4319E-19    2.4393E-12    1.4544E-05    9.9999E-01
    2.008110E+03    5.2740E-20    1.1038E-12    8.6952E-06    9.9999E-01
    2.129959E+03    1.8738E-20    4.9720E-13    5.1983E-06    9.9999E-01
    2.259201E+03    6.4830E-21    2.2479E-13    3.1418E-06    1.0000E+00
    2.396285E+03    2.3457E-21    1.0671E-13    1.9701E-06    1.0000E+00
    2.541687E+03    9.6916E-22    5.6252E-14    1.3215E-06    1.0000E+00
    2.695912E+03    4.7970E-22    3.3957E-14    9.6656E-07    1.0000E+00
    2.859495E+03    2.8213E-22    2.3332E-14    7.7134E-07    1.0000E+00
    3.033003E+03    1.9139E-22    1.7880E-14    6.6611E-07    1.0000E+00
    3.217041E+03    1.5146E-22    1.5389E-14    6.2468E-07    1.0000E+00
    3.412245E+03    1.4273E-22    1.5078E-14    6.3984E-07    1.0000E+00
    3.619293E+03    1.5127E-22    1.6236E-14    7.0484E-07    1.0000E+00
    3.838905E+03    1.5648E-22    1.7482E-14    7.9266E-07    1.0000E+00
    4.071843E+03    1.7228E-22    1.9644E-14    9.0568E-07    1.0000E+00
    4.318915E+03    2.2577E-22    2.4369E-14    1.0569E-06    1.0000E+00
    4.580979E+03    2.4577E-22    2.6140E-14    1.1138E-06    1.0000E+00
    4.858944E+03    1.9616E-22    2.2468E-14    1.0313E-06    1.0000E+00
    5.153776E+03    1.3909E-22    1.7796E-14    9.1342E-07    1.0000E+00
    5.466498E+03    1.1170E-22    1.5357E-14    8.4750E-07    1.0000E+00
    5.798194E+03    1.0030E-22    1.4392E-14    8.2789E-07    1.0000E+00
    6.150018E+03    9.6269E-23    1.4246E-14    8.4163E-07    1.0000E+00
    6.523190E+03    1.0274E-22    1.5269E-14    8.9904E-07    1.0000E+00
    6.919005E+03    1.2021E-22    1.7608E-14    1.0082E-06    1.0000E+00
    7.338837E+03    1.4354E-22    2.0980E-14    1.1697E-06    1.0000E+00
    7.784145E+03    1.8440E-22    2.6784E-14    1.4257E-06    1.0000E+00
    8.256472E+03    2.8208E-22    3.9249E-14    1.8834E-06    1.0000E+00
    8.757460E+03    5.1626E-22    6.7477E-14    2.7539E-06    1.0000E+00
    9.288846E+03    1.2030E-21    1.4669E-13    4.6866E-06    1.0000E+00
    9.852476E+03    4.2840E-21    4.7555E-13    1.0159E-05    9.9999E-01
    1.045031E+04    3.1083E-20    3.0288E-12    3.2754E-05    9.9997E-01
    1.108441E+04    7.3937E-19    6.1186E-11    2.0772E-04    9.9979E-01
    1.175699E+04    1.0124E-16    6.6149E-09    3.5338E-03    9.9647E-01
    1.247251E+04    7.8443E-14    2.9916E-06    1.3259E-01    8.6741E-01
    1.317860E+04    1.7243E-11    2.6234E-04    8.8290E-01    1.1684E-01
    1.376129E+04    8.2776E-10    3.9220E-03    9.9354E-01    2.5339E-03
    1.424880E+04    4.0993E-08    5.4754E-02    9.4521E-01    3.6588E-05
    1.473253E+04    1.6634E-06    5.1411E-01    4.8589E-01    2.1074E-07
    1.524685E+04    2.2347E-05    9.7614E-01    2.3840E-02    3.9901E-11
    1.568349E+04    2.0888E-04    9.9938E-01    4.0659E-04    1.3500E-15
    1.601472E+04    3.2893E-03    9.9671E-01    3.2113E-06    7.9151E-21
    1.625664E+04    5.4588E-02    9.4541E-01    1.6159E-08    1.3853E-26
    1.644125E+04    5.0395E-01    4.9605E-01    3.9920E-11    9.1101E-33
    1.659512E+04    9.2966E-01    7.0343E-02    3.9393E-14    3.8500E-39
    1.673223E+04    9.9222E-01    7.7751E-03    5.2900E-17    5.1738E-45
    1.686359E+04    9.9911E-01    8.8821E-04    9.0702E-20    1.2545E-50
    1.699598E+04    9.9988E-01    1.2148E-04    2.5224E-22    8.2523E-56
    1.714141E+04    9.9998E-01    2.1643E-05    1.3976E-24    1.4503E-57
    1.731921E+04    1.0000E+00    4.4163E-06    1.0917E-26    3.8324E-58
    1.758176E+04    1.0000E+00    7.2272E-07    4.4139E-29    8.3964E-59
    1.804389E+04    1.0000E+00    5.4944E-08    2.1179E-32    8.3380E-60
    1.868565E+04    1.0000E+00    2.7867E-09    3.5599E-36    4.6824E-61
    1.940080E+04    1.0000E+00    1.5674E-10    7.4198E-40    2.6953E-62
    2.015778E+04    1.0000E+00    9.1611E-12    1.4541E-43    1.5803E-63
    2.095214E+04    1.0000E+00    6.4494E-13    4.6012E-47    1.1122E-64
    2.174533E+04    1.0000E+00    6.5621E-14    4.5457E-50    1.1355E-65
    2.252022E+04    1.0000E+00    8.5706E-15    1.2241E-51    1.4956E-66
    2.329425E+04    1.0000E+00    1.3579E-15    1.1619E-51    2.4162E-67
    2.407409E+04    1.0000E+00    2.7833E-16    1.2212E-51    5.1810E-68
    2.485322E+04    1.0000E+00    7.0916E-17    1.3388E-51    1.4351E-68
    2.562145E+04    1.0000E+00    2.0467E-17    1.7467E-51    4.7248E-69
    2.639683E+04    1.0000E+00    7.7676E-18    1.4543E-50    2.1924E-69
    2.723550E+04    1.0000E+00    9.8999E-17    1.5625E-48    3.8141E-68
    2.823383E+04    1.0000E+00    4.6961E-15    2.1889E-46    2.7275E-66
    2.965576E+04    1.0000E+00    1.2270E-13    2.5988E-44    1.1131E-64
    3.145970E+04    1.0000E+00    1.1674E-12    1.0274E-42    1.1285E-63
    3.336892E+04    1.0000E+00    6.5925E-12    1.3774E-41    4.3315E-63
    3.540106E+04    1.0000E+00    3.6748E-11    2.1403E-40    1.4971E-62
    3.740829E+04    1.0000E+00    1.8289E-10    3.7682E-39    5.2442E-62
    3.921677E+04    1.0000E+00    5.1798E-10    2.9669E-38    1.2176E-61
    4.080049E+04    1.0000E+00    1.1511E-09    1.7671E-37    2.3480E-61
    4.219675E+04    1.0000E+00    2.6700E-09    1.4496E-36    4.7083E-61
    4.348813E+04    1.0000E+00    5.7692E-09    1.2874E-35    8.9324E-61
    4.473716E+04    1.0000E+00    1.0200E-08    8.5106E-35    1.4322E-60
    4.597740E+04    1.0000E+00    1.4944E-08    3.5956E-34    1.9752E-60
    4.722052E+04    1.0000E+00    1.9105E-08    1.0754E-33    2.4268E-60
    4.846736E+04    1.0000E+00    2.2417E-08    2.4433E-33    2.7778E-60
    4.972582E+04    1.0000E+00    2.4739E-08    4.4616E-33    3.0248E-60
    5.099782E+04    1.0000E+00    2.6164E-08    6.8209E-33    3.1910E-60
    5.228982E+04    1.0000E+00    2.6954E-08    9.1156E-33    3.3221E-60
    5.360078E+04    1.0000E+00    2.7431E-08    1.1184E-32    3.4719E-60
    5.493289E+04    1.0000E+00    2.7868E-08    1.3042E-32    3.6950E-60
    5.628199E+04    1.0000E+00    2.8471E-08    1.4842E-32    4.0351E-60
    5.764371E+04    1.0000E+00    2.9347E-08    1.6749E-32    4.4986E-60
    5.900971E+04    1.0000E+00    3.0437E-08    1.8776E-32    5.0533E-60
    6.036760E+04    1.0000E+00    3.1527E-08    2.0718E-32    5.6355E-60
    6.170730E+04    1.0000E+00    3.2425E-08    2.2337E-32    6.1870E-60
    6.300767E+04    1.0000E+00    3.3066E-08    2.3526E-32    6.6777E-60
    6.425474E+04    1.0000E+00    3.3460E-08    2.4295E-32    7.1037E-60
    6.542538E+04    1.0000E+00    3.3685E-08    2.4757E-32    7.4760E-60
    6.650015E+04    1.0000E+00    3.3738E-08    2.4921E-32    7.7827E-60
    6.746282E+04    1.0000E+00    3.3542E-08    2.4687E-32    7.9845E-60
    6.829425E+04    1.0000E+00    3.3305E-08    2.4368E-32    8.0965E-60
    6.899750E+04    1.0000E+00    3.2939E-08    2.3857E-32    8.0166E-60
    6.956081E+04    1.0000E+00    3.2239E-08    2.2873E-32    7.6892E-60
    6.978713E+04    1.0000E+00    3.0922E-08    2.0977E-32    7.2315E-60
    6.990057E+04    1.0000E+00    2.8668E-08    1.8089E-32    6.5792E-60
    6.995735E+04    1.0000E+00    2.5230E-08    1.3832E-32    5.7504E-60
    6.998576E+04    1.0000E+00    2.0810E-08    9.4667E-33    4.7309E-60
    6.999926E+04    1.0000E+00    1.6394E-08    5.9813E-33    3.7274E-60
    6.999997E+04    1.0000E+00    1.5783E-08    5.5823E-33    3.5915E-60
#TIME:     1.573
#NVEL: 115
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    8.772128E+02    2.1887E-16    1.8727E-09    1.0013E-03    9.9900E-01
    8.817677E+02    2.1887E-16    1.8727E-09    1.0013E-03    9.9900E-01
    8.955748E+02    2.1883E-16    1.8724E-09    1.0012E-03    9.9900E-01
    9.238409E+02    2.1857E-16    1.8703E-09    1.0005E-03    9.9900E-01
    9.775040E+02    2.1732E-16    1.8604E-09    9.9729E-04    9.9900E-01
    1.036849E+03    2.1360E-16    1.8310E-09    9.8772E-04    9.9901E-01
    1.099763E+03    2.0396E-16    1.7544E-09    9.6247E-04    9.9904E-01
    1.166495E+03    1.8081E-16    1.5686E-09    8.9925E-04    9.9910E-01
    1.237276E+03    1.3429E-16    1.1892E-09    7.5975E-04    9.9924E-01
    1.312351E+03    7.3592E-17    6.7644E-10    5.3752E-04    9.9946E-01
    1.391982E+03    2.9050E-17    2.8426E-10    3.1484E-04    9.9969E-01
    1.476445E+03    9.5091E-18    1.0348E-10    1.6890E-04    9.9983E-01
    1.566033E+03    3.2597E-18    4.0139E-11    9.3936E-05    9.9991E-01
    1.661057E+03    1.2424E-18    1.7273E-11    5.5331E-05    9.9994E-01
    1.761847E+03    4.9672E-19    7.8221E-12    3.3384E-05    9.9997E-01
    1.868753E+03    1.9094E-19    3.4972E-12    1.9904E-05    9.9998E-01
    1.982145E+03    6.9427E-20    1.5297E-12    1.1676E-05    9.9999E-01
    2.102418E+03    2.4151E-20    6.6318E-13    6.8161E-06    9.9999E-01
    2.229989E+03    8.1610E-21    2.8908E-13    4.0186E-06    1.0000E+00
    2.365300E+03    2.8791E-21    1.3280E-13    2.4629E-06    1.0000E+00
    2.508823E+03    1.1566E-21    6.7877E-14    1.6160E-06    1.0000E+00
    2.661053E+03    5.5429E-22    3.9711E-14    1.1547E-06    1.0000E+00
    2.822521E+03    3.1617E-22    2.6537E-14    9.0140E-07    1.0000E+00
    2.993787E+03    2.0876E-22    1.9877E-14    7.6449E-07    1.0000E+00
    3.175444E+03    1.6016E-22    1.6724E-14    7.0581E-07    1.0000E+00
    3.368124E+03    1.4793E-22    1.6185E-14    7.1766E-07    1.0000E+00
    3.572495E+03    1.5663E-22    1.7479E-14    7.9185E-07    1.0000E+00
    3.789268E+03    1.6342E-22    1.9057E-14    8.9812E-07    1.0000E+00
    4.019194E+03    1.7414E-22    2.1180E-14    1.0270E-06    1.0000E+00
    4.263071E+03    2.3030E-22    2.6765E-14    1.2213E-06    1.0000E+00
    4.521746E+03    2.7444E-22    3.0845E-14    1.3482E-06    1.0000E+00
    4.796118E+03    2.4137E-22    2.8466E-14    1.3029E-06    1.0000E+00
    5.087137E+03    1.7654E-22    2.3062E-14    1.1704E-06    1.0000E+00
    5.395815E+03    1.3933E-22    1.9672E-14    1.0798E-06    1.0000E+00
    5.723223E+03    1.2317E-22    1.8237E-14    1.0473E-06    1.0000E+00
    6.070498E+03    1.1670E-22    1.7913E-14    1.0585E-06    1.0000E+00
    6.438844E+03    1.2289E-22    1.9092E-14    1.1267E-06    1.0000E+00
    6.829542E+03    1.4430E-22    2.2183E-14    1.2674E-06    1.0000E+00
    7.243946E+03    1.7522E-22    2.6928E-14    1.4824E-06    1.0000E+00
    7.683495E+03    2.2641E-22    3.4906E-14    1.8202E-06    1.0000E+00
    8.149715E+03    3.4677E-22    5.1962E-14    2.4241E-06    1.0000E+00
    8.644225E+03    6.3986E-22    9.1319E-14    3.5757E-06    1.0000E+00
    9.168740E+03    1.4684E-21    1.9994E-13    6.0714E-06    9.9999E-01
    9.725083E+03    5.0032E-21    6.3852E-13    1.2934E-05    9.9999E-01
    1.031518E+04    3.5078E-20    3.9931E-12    4.0762E-05    9.9996E-01
    1.094109E+04    7.2884E-19    7.1748E-11    2.3900E-04    9.9976E-01
    1.160497E+04    8.7406E-17    6.7957E-09    3.7426E-03    9.9626E-01
    1.231049E+04    6.2854E-14    2.8355E-06    1.3392E-01    8.6607E-01
    1.302134E+04    1.5795E-11    2.7001E-04    8.9579E-01    1.0394E-01
    1.360240E+04    8.4796E-10    4.2732E-03    9.9373E-01    2.0004E-03
    1.408764E+04    4.3728E-08    6.0657E-02    9.3932E-01    2.7814E-05
    1.457236E+04    1.5100E-06    5.1780E-01    4.8219E-01    1.8054E-07
    1.510690E+04    1.8801E-05    9.7419E-01    2.5796E-02    4.2273E-11
    1.558162E+04    1.5953E-04    9.9934E-01    4.9955E-04    1.8953E-15
    1.595296E+04    2.3748E-03    9.9762E-01    4.4709E-06    1.5379E-20
    1.622259E+04    3.8357E-02    9.6164E-01    2.5670E-08    3.7414E-26
    1.642769E+04    3.9321E-01    6.0679E-01    8.9695E-11    4.4855E-32
    1.659880E+04    8.7994E-01    1.2006E-01    1.6167E-13    5.2363E-38
    1.675124E+04    9.8373E-01    1.6269E-02    3.5826E-16    1.8290E-43
    1.689808E+04    9.9790E-01    2.0962E-03    8.6364E-19    8.7844E-49
    1.704616E+04    9.9971E-01    2.8644E-04    2.4853E-21    5.9488E-54
