#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mn0 mn1 mn2 mn3 mn4 mn5 mn6 mn7 mn8
2.043076e+04 3.653238e+03 6.513846e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 3.343860e+03 4.572877e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 3.394929e+03 3.415416e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 3.472406e+03 2.507932e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 3.511318e+03 1.898256e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 3.537528e+03 1.540350e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 3.559178e+03 1.331063e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 3.579948e+03 1.211045e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 3.602920e+03 1.155952e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 3.638225e+03 1.040224e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 3.684087e+03 7.584340e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 3.722751e+03 4.716663e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 3.846808e+03 2.967714e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 5.647392e+03 1.819406e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 7.252178e+03 1.693444e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 7.191833e+03 1.191346e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 7.006257e+03 8.511848e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 7.908276e+03 5.807518e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 7.065115e+03 3.731674e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 5.888711e+03 1.623582e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 6.022343e+03 1.136007e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 8.062007e+03 1.126848e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 7.612505e+03 7.757421e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 9.856662e+03 5.321901e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 7.008171e+03 2.411925e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 7.259531e+03 1.857946e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 8.197870e+03 1.669071e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 8.203713e+03 1.211661e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 8.637547e+03 8.680050e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 8.579702e+03 5.845342e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 9.171945e+03 4.145386e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 8.819331e+03 3.291451e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 8.478624e+03 2.604285e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 8.709949e+03 1.897019e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 8.956202e+03 1.400734e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 9.193095e+03 1.054746e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 9.397014e+03 8.179266e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 9.540482e+03 6.465370e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 9.544763e+03 5.364341e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 9.145220e+03 4.635269e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 8.429583e+03 3.803848e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 8.423789e+03 3.859320e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 8.433038e+03 3.773480e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 8.438098e+03 3.730502e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 8.448473e+03 3.653803e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 8.678343e+03 2.644897e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 8.720144e+03 2.515808e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.783338e+02 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mn0 mn1 mn2 mn3 mn4 mn5 mn6 mn7 mn8
4.386064e+02 2.094515e+03 1.392208e+05 9.978178e-01 2.182219e-03 2.604061e-26 6.343850e-93 4.778168e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.801961e+02 2.080660e+03 2.368416e+05 9.981240e-01 1.875992e-03 2.878125e-26 2.180640e-92 1.210576e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922517e+02 2.090566e+03 2.023438e+05 9.979210e-01 2.079002e-03 3.347193e-26 2.349272e-92 1.070686e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.200313e+02 2.101180e+03 2.336444e+05 9.970566e-01 2.943407e-03 1.128405e-25 5.970399e-91 6.268919e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.688202e+02 2.095313e+03 1.701157e+05 9.973608e-01 2.639170e-03 5.738661e-26 6.314061e-92 5.186276e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.029396e+03 2.092232e+03 1.725307e+05 9.973903e-01 2.609713e-03 5.676876e-26 6.321805e-92 5.324414e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.092261e+03 2.082289e+03 1.239538e+05 9.982812e-01 1.718845e-03 1.103363e-26 6.267404e-94 4.871312e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.158981e+03 2.070837e+03 1.743791e+05 9.973529e-01 2.647110e-03 5.946623e-26 7.183940e-92 6.898982e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.229776e+03 2.089706e+03 1.908121e+05 9.970535e-01 2.946516e-03 9.077651e-26 2.418227e-91 8.035953e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.304896e+03 2.076930e+03 1.903141e+05 9.970391e-01 2.960904e-03 9.215058e-26 2.492598e-91 8.459726e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.384604e+03 2.099460e+03 2.136395e+05 9.962661e-01 3.733905e-03 2.109740e-25 2.319040e-90 6.982235e-198 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.469181e+03 2.109501e+03 2.318376e+05 9.950351e-01 4.964896e-03 5.571374e-25 2.888480e-89 9.559738e-196 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.558925e+03 2.129580e+03 2.394713e+05 9.933903e-01 6.609667e-03 1.384020e-24 2.858584e-88 7.786732e-194 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654150e+03 2.153421e+03 2.178276e+05 9.927523e-01 7.247701e-03 1.659663e-24 3.730434e-88 1.096291e-193 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.755192e+03 2.165905e+03 2.462120e+05 9.889976e-01 1.100238e-02 6.865625e-24 1.489580e-86 1.458294e-190 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.862406e+03 2.182661e+03 2.507307e+05 9.844369e-01 1.556309e-02 2.042400e-23 2.226216e-85 2.512152e-188 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.976169e+03 2.198783e+03 2.409752e+05 9.785948e-01 2.140521e-02 5.252205e-23 2.090972e-84 1.652463e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.096881e+03 2.225251e+03 2.473951e+05 9.643539e-01 3.564609e-02 2.644812e-22 1.152132e-82 3.469128e-183 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.224967e+03 2.250401e+03 2.557532e+05 9.344553e-01 6.554473e-02 1.899911e-21 1.572188e-80 4.158547e-179 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.360877e+03 2.278333e+03 2.349851e+05 9.085010e-01 9.149903e-02 5.107073e-21 1.557430e-79 2.848799e-177 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.505088e+03 2.325024e+03 2.510929e+05 8.598039e-01 1.401961e-01 2.245098e-20 7.039216e-78 4.539216e-174 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.658109e+03 2.334827e+03 2.432059e+05 8.395245e-01 1.604755e-01 3.506686e-20 2.020802e-77 3.224368e-173 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.820477e+03 2.343839e+03 2.523437e+05 8.101324e-01 1.898676e-01 6.503880e-20 1.029210e-76 7.736194e-172 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.992763e+03 2.342543e+03 2.340483e+05 8.023555e-01 1.976445e-01 6.956202e-20 1.074715e-76 7.508281e-172 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.175573e+03 2.327608e+03 2.010100e+05 8.113092e-01 1.886908e-01 5.015366e-20 3.583282e-77 7.191149e-173 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.369550e+03 2.313577e+03 1.731354e+05 8.294416e-01 1.705584e-01 2.994924e-20 7.451777e-78 2.791878e-174 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575375e+03 2.289940e+03 1.587483e+05 8.494641e-01 1.505359e-01 1.775716e-20 1.695729e-78 1.446169e-175 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.793773e+03 2.263438e+03 1.433791e+05 8.860759e-01 1.139241e-01 6.185813e-21 1.015047e-79 5.636494e-178 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.025512e+03 2.247887e+03 1.453419e+05 9.180328e-01 8.196721e-02 2.152012e-21 7.540984e-81 4.053651e-180 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.271406e+03 2.233457e+03 1.600548e+05 9.390097e-01 6.099034e-02 9.088164e-22 1.068841e-81 1.159420e-181 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.532320e+03 2.223362e+03 1.608606e+05 9.500574e-01 4.994259e-02 4.850746e-22 2.313433e-82 6.400689e-183 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.809172e+03 2.212171e+03 1.374815e+05 9.548461e-01 4.515387e-02 3.019845e-22 5.291918e-83 2.991084e-184 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.102936e+03 2.196586e+03 1.132695e+05 9.509746e-01 4.902540e-02 3.160071e-22 4.134672e-83 1.355582e-184 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.414644e+03 2.192226e+03 9.558455e+04 9.500902e-01 4.990980e-02 2.799158e-22 2.266987e-83 3.277210e-185 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.745391e+03 2.181584e+03 8.168726e+04 9.505703e-01 4.942966e-02 2.271863e-22 1.010773e-83 5.418251e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.096342e+03 2.174990e+03 7.070036e+04 9.561075e-01 4.389248e-02 1.357605e-22 2.184416e-84 2.334127e-187 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.468731e+03 2.160717e+03 6.506497e+04 9.629896e-01 3.701042e-02 7.366152e-23 4.168164e-85 8.695652e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.863867e+03 2.145542e+03 6.183926e+04 9.695344e-01 3.046561e-02 3.724852e-23 7.089481e-86 2.789806e-190 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.283139e+03 2.125149e+03 5.739762e+04 9.767642e-01 2.323580e-02 1.475904e-23 6.368330e-87 2.551635e-192 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.728022e+03 2.107896e+03 5.453709e+04 9.839085e-01 1.609151e-02 4.507561e-24 3.189221e-88 7.997286e-195 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.200081e+03 2.080377e+03 5.417764e+04 9.897777e-01 1.022229e-02 1.087133e-24 9.681432e-90 1.054681e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.700974e+03 2.058389e+03 5.190353e+04 9.942575e-01 5.742475e-03 1.778191e-25 1.083486e-91 1.956648e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.232464e+03 2.025594e+03 4.718675e+04 9.965039e-01 3.496068e-03 3.471155e-26 1.660840e-93 6.086978e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.796417e+03 1.997703e+03 4.062451e+04 9.978667e-01 2.133290e-03 6.539757e-27 2.133290e-95 1.235676e-208 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.039482e+04 1.951105e+03 3.038551e+04 9.988638e-01 1.136184e-03 6.884824e-28 5.060158e-98 8.088728e-214 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.102978e+04 1.897245e+03 1.779871e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.170352e+04 1.828546e+03 8.432974e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 1.840137e+03 6.401632e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 1.906098e+03 5.243500e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.388905e+04 1.991832e+03 3.771309e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 2.091010e+03 3.129543e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 2.133429e+03 3.065184e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 2.163965e+03 3.526299e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 2.171113e+03 4.300965e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 2.212190e+03 5.859741e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 2.256242e+03 7.958391e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 2.309181e+03 1.042419e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 2.366450e+03 1.312434e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 2.410978e+03 1.536681e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 2.459080e+03 1.804346e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 2.508968e+03 2.114000e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 2.586251e+03 2.602921e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 2.532933e+03 2.375249e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 2.587447e+03 2.694285e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 3.229082e+03 2.336365e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 3.322037e+03 1.594036e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 3.712074e+03 1.227838e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 3.683972e+03 8.489781e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 3.588894e+03 5.718465e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 3.347762e+03 4.150956e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 3.433599e+03 3.082788e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 3.493046e+03 2.263793e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 3.527448e+03 1.717982e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 3.552823e+03 1.399630e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 3.574486e+03 1.213306e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 3.595830e+03 1.107234e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 3.618275e+03 1.057535e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 3.652732e+03 9.530391e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 3.697401e+03 6.985209e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 3.735747e+03 4.366430e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 3.871192e+03 2.744521e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 5.667864e+03 1.632263e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 7.467365e+03 1.429474e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 7.156079e+03 1.052975e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
