#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
2.0838e+04 1.0000e+00 3.7895e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.0000e+00 3.9950e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.0000e+00 3.7031e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.0000e+00 6.4553e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.0000e+00 1.2314e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.0000e+00 2.2826e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0000e+00 4.8842e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.0000e+00 9.2655e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.0000e+00 1.9081e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.0000e+00 4.3634e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.0000e+00 6.5498e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.0000e+00 2.0707e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.0000e+00 1.8105e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.0000e+00 8.8116e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0000e+00 9.3576e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0000e+00 2.2267e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.0000e+00 1.2306e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0000e+00 6.4894e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.0000e+00 9.8205e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.0000e+00 1.1297e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0000e+00 5.5108e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0000e+00 2.2614e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.0000e+00 1.1763e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.0000e+00 1.3421e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.0000e+00 5.0876e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.0000e+00 3.1883e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.0000e+00 1.1571e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.0000e+00 1.1387e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.0000e+00 4.6728e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.0000e+00 8.2097e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0000e+00 3.1122e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.0000e+00 4.7619e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.0000e+00 1.1783e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 1.0000e+00 1.8584e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0000e+00 7.5067e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.0000e+00 1.2514e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.0000e+00 1.5360e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.0000e+00 9.4698e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.0000e+00 1.3202e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0000e+00 1.7529e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.0000e+00 5.4411e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0000e+00 2.8937e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0000e+00 1.1757e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0000e+00 4.3683e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0000e+00 5.8979e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.0000e+00 7.2163e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 1.5522e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.0313
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
4.4010e+02 1.7305e-28 3.6358e-20 2.5493e-12 3.3723e-06 3.7250e-02 8.8794e-01 7.4803e-02
8.8623e+02 1.3660e-19 3.4746e-13 2.9620e-07 5.0405e-03 7.4546e-01 2.4920e-01 3.0256e-04
9.0614e+02 1.3142e-19 3.3570e-13 2.8750e-07 4.9439e-03 7.4189e-01 2.5285e-01 3.1386e-04
9.4442e+02 1.3146e-19 3.3580e-13 2.8757e-07 4.9447e-03 7.4192e-01 2.5282e-01 3.1376e-04
9.9911e+02 1.3241e-19 3.3799e-13 2.8922e-07 4.9632e-03 7.4262e-01 2.5211e-01 3.1153e-04
1.0608e+03 1.2986e-19 3.3223e-13 2.8499e-07 4.9162e-03 7.4087e-01 2.5389e-01 3.1712e-04
1.1257e+03 1.2940e-19 3.3093e-13 2.8380e-07 4.9014e-03 7.4025e-01 2.5453e-01 3.1920e-04
1.1944e+03 1.2044e-19 3.0995e-13 2.6767e-07 4.7152e-03 7.3288e-01 2.6206e-01 3.4385e-04
1.2673e+03 9.4130e-20 2.4758e-13 2.1899e-07 4.1256e-03 7.0686e-01 2.8857e-01 4.4127e-04
1.3448e+03 3.0820e-20 8.9892e-14 8.8376e-08 2.2267e-03 5.7964e-01 4.1691e-01 1.2237e-03
1.4269e+03 2.8410e-21 1.0279e-14 1.2216e-08 5.3935e-04 3.1496e-01 6.7751e-01 6.9932e-03
1.5140e+03 1.7948e-22 8.3711e-16 1.2035e-09 9.4962e-05 1.2727e-01 8.4137e-01 3.1269e-02
1.6065e+03 1.6618e-23 9.7836e-17 1.6551e-10 2.0828e-05 5.3885e-02 8.5949e-01 8.6606e-02
1.7047e+03 1.9172e-24 1.3850e-17 2.6672e-11 5.0123e-06 2.2933e-02 7.8799e-01 1.8907e-01
1.8088e+03 1.7328e-25 1.5612e-18 3.4293e-12 9.7804e-07 8.1161e-03 6.2255e-01 3.6933e-01
1.9193e+03 1.0724e-26 1.2454e-19 3.1896e-13 1.4204e-07 2.2126e-03 3.9473e-01 6.0306e-01
2.0365e+03 4.7384e-28 7.2673e-21 2.2072e-14 1.5614e-08 4.6653e-04 1.9867e-01 8.0087e-01
2.1609e+03 1.6994e-29 3.5199e-22 1.2965e-15 1.4695e-09 8.4674e-05 8.6224e-02 9.1369e-01
2.2929e+03 5.7143e-31 1.6280e-23 7.4541e-17 1.3542e-10 1.4910e-05 3.5601e-02 9.6438e-01
2.4330e+03 2.1505e-32 8.3342e-25 4.7218e-18 1.3424e-11 2.7412e-06 1.4820e-02 9.8518e-01
2.5816e+03 1.2513e-33 6.3162e-26 4.3036e-19 1.7930e-12 6.2323e-07 6.8547e-03 9.9314e-01
2.7393e+03 1.4112e-34 8.7665e-27 6.9469e-20 3.8791e-13 2.0200e-07 3.8113e-03 9.9619e-01
2.9067e+03 3.0801e-35 2.2421e-27 2.0145e-20 1.3872e-13 9.5316e-08 2.5804e-03 9.9742e-01
3.0842e+03 1.3050e-35 1.0688e-27 1.0711e-20 8.4108e-14 6.7095e-08 2.1568e-03 9.9784e-01
3.2726e+03 1.1370e-35 9.9647e-28 1.0851e-20 8.9037e-14 7.1897e-08 2.2484e-03 9.9775e-01
3.4725e+03 1.8106e-35 1.6213e-27 1.8673e-20 1.4842e-13 1.0822e-07 2.8015e-03 9.9720e-01
3.6846e+03 5.1753e-35 4.5737e-27 5.5145e-20 3.9594e-13 2.3237e-07 4.2107e-03 9.9579e-01
3.9097e+03 2.0662e-34 1.8041e-26 2.3357e-19 1.4650e-12 6.4314e-07 7.2497e-03 9.9275e-01
4.1484e+03 8.5739e-34 7.1016e-26 9.3772e-19 5.0125e-12 1.6472e-06 1.1937e-02 9.8806e-01
4.4019e+03 2.0735e-33 1.5994e-25 2.0271e-18 9.6455e-12 2.6757e-06 1.5383e-02 9.8461e-01
4.6708e+03 1.4206e-33 1.1427e-25 1.4978e-18 7.5267e-12 2.2377e-06 1.4027e-02 9.8597e-01
4.9561e+03 4.6971e-34 4.3764e-26 6.5451e-19 3.8960e-12 1.4087e-06 1.1076e-02 9.8892e-01
5.2588e+03 1.7641e-34 1.8910e-26 3.2240e-19 2.2384e-12 9.5947e-07 9.1139e-03 9.9089e-01
5.5800e+03 1.0977e-34 1.2676e-26 2.3236e-19 1.7427e-12 8.0968e-07 8.3687e-03 9.9163e-01
5.9209e+03 1.0801e-34 1.2952e-26 2.5001e-19 1.9075e-12 8.7979e-07 8.7731e-03 9.9123e-01
6.2825e+03 1.4154e-34 1.7316e-26 3.4987e-19 2.6203e-12 1.1338e-06 1.0063e-02 9.8994e-01
6.6663e+03 2.3537e-34 2.8528e-26 5.8849e-19 4.1734e-12 1.6230e-06 1.2181e-02 9.8782e-01
7.0735e+03 5.0946e-34 6.0144e-26 1.2587e-18 8.1700e-12 2.7103e-06 1.5988e-02 9.8401e-01
7.5056e+03 1.5105e-33 1.7385e-25 3.7729e-18 2.1681e-11 5.7264e-06 2.3776e-02 9.7622e-01
7.9641e+03 6.3707e-33 6.9430e-25 1.5337e-17 7.4181e-11 1.4556e-05 3.8851e-02 9.6113e-01
8.4505e+03 4.0397e-32 3.9664e-24 8.5290e-17 3.2512e-10 4.3896e-05 6.8853e-02 9.3110e-01
8.9668e+03 5.2835e-31 4.4697e-23 9.1689e-16 2.4826e-09 1.9763e-04 1.4717e-01 8.5263e-01
9.5145e+03 2.0321e-29 1.3814e-21 2.5974e-14 4.1900e-08 1.5188e-03 3.7656e-01 6.2192e-01
1.0096e+04 2.2984e-27 1.1396e-19 1.7913e-12 1.3316e-06 1.5295e-02 7.7606e-01 2.0864e-01
1.0712e+04 1.0583e-24 3.5135e-17 3.9138e-10 8.8662e-05 1.7685e-01 8.0949e-01 1.3577e-02
1.1367e+04 2.1325e-21 4.4702e-14 2.2510e-07 7.4626e-03 9.0161e-01 9.0910e-02 1.7907e-05
1.2062e+04 1.2162e-17 1.8234e-10 1.9284e-04 3.5874e-01 6.4085e-01 2.1794e-04 5.1062e-11
1.2794e+04 1.0896e-14 1.2820e-07 1.6500e-02 9.7279e-01 1.0713e-02 3.9876e-09 2.5510e-19
1.3528e+04 3.6231e-12 2.8305e-05 3.8125e-01 6.1868e-01 3.2667e-05 1.0072e-14 1.1107e-28
1.4194e+04 2.8956e-10 9.6560e-04 9.7257e-01 2.6463e-02 3.0806e-09 2.9849e-22 1.5654e-40
1.4758e+04 2.8429e-08 2.3305e-02 9.7652e-01 1.7442e-04 1.0084e-14 4.4992e-32 0.0000e+00
1.5240e+04 5.2322e-06 5.4755e-01 4.5244e-01 1.9143e-07 1.2517e-21 4.2039e-44 0.0000e+00
1.5647e+04 1.0105e-04 9.8920e-01 1.0698e-02 6.1184e-12 1.9466e-30 0.0000e+00 0.0000e+00
1.5960e+04 1.5770e-03 9.9834e-01 8.0725e-05 2.8545e-17 1.3900e-40 0.0000e+00 0.0000e+00
1.6187e+04 3.2924e-02 9.6708e-01 2.9395e-07 2.1485e-23 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 4.6297e-01 5.3703e-01 4.0453e-10 3.0067e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 9.7078e-01 2.9224e-02 2.1943e-14 3.7911e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 9.9938e-01 6.1794e-04 2.3950e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 9.9998e-01 2.2365e-05 1.1027e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.0000e+00 3.7232e-06 4.4864e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 1.0000e+00 1.1846e-06 1.3236e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 1.0000e+00 4.7697e-07 8.0605e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 1.0000e+00 1.7897e-07 3.9867e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 1.0000e+00 2.8888e-08 1.6120e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 1.0000e+00 1.6412e-09 2.9018e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 1.0000e+00 6.1048e-11 1.6135e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.0000e+00 2.3981e-12 9.8091e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.0000e+00 1.4249e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.0000e+00 8.1975e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.0000e+00 7.4701e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.0000e+00 7.2823e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.0000e+00 1.2993e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.0000e+00 2.6118e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.0000e+00 5.7162e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0000e+00 1.2974e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.0000e+00 3.3413e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.0000e+00 6.7413e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.0000e+00 1.4021e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.0000e+00 2.6126e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.0000e+00 1.3341e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.0000e+00 1.0203e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.0000e+00 2.4917e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0000e+00 4.5172e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0000e+00 1.1417e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.0000e+00 4.6190e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0000e+00 2.1480e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.0000e+00 2.2540e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.0000e+00 6.0445e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0000e+00 7.5115e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0000e+00 1.4707e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.0000e+00 1.6144e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.0000e+00 5.3699e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.0000e+00 1.0944e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.0000e+00 8.6624e-07 4.2202e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.0000e+00 2.1639e-10 8.3517e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 2.6527e-11 1.0510e-02 9.8949e-01 8.3435e-07 2.8179e-23 0.0000e+00 0.0000e+00
5.6265e+04 9.4034e-01 5.9660e-02 1.5009e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.0000e+00 5.0344e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0000e+00 1.0168e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.0000e+00 3.2670e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.0000e+00 3.7993e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 1.0000e+00 2.2879e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0000e+00 4.1949e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.0000e+00 2.4478e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.0000e+00 2.6728e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.0000e+00 3.1864e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.0000e+00 1.4255e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0000e+00 6.4167e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.0000e+00 1.3499e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0000e+00 2.3014e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0000e+00 1.1984e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0000e+00 1.9900e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0000e+00 1.9456e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.0000e+00 1.7502e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 7.6573e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.0543
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
4.4010e+02 4.4366e-28 9.1408e-20 6.1830e-12 6.8208e-06 5.6568e-02 8.9669e-01 4.6732e-02
8.8623e+02 2.1385e-19 5.3864e-13 4.5023e-07 6.6971e-03 7.9775e-01 1.9539e-01 1.6434e-04
9.0614e+02 1.9100e-19 4.8686e-13 4.1259e-07 6.3337e-03 7.8860e-01 2.0488e-01 1.8440e-04
9.4442e+02 1.9318e-19 4.9183e-13 4.1624e-07 6.3696e-03 7.8954e-01 2.0391e-01 1.8228e-04
9.9911e+02 1.9393e-19 4.9356e-13 4.1752e-07 6.3822e-03 7.8987e-01 2.0357e-01 1.8153e-04
1.0608e+03 1.9024e-19 4.8525e-13 4.1154e-07 6.3241e-03 7.8837e-01 2.0512e-01 1.8492e-04
1.1257e+03 1.8994e-19 4.8422e-13 4.1047e-07 6.3118e-03 7.8799e-01 2.0551e-01 1.8582e-04
1.1944e+03 1.7791e-19 4.5609e-13 3.8924e-07 6.0974e-03 7.8208e-01 2.1162e-01 1.9968e-04
1.2673e+03 1.3927e-19 3.6484e-13 3.1938e-07 5.3587e-03 7.5922e-01 2.3517e-01 2.5941e-04
1.3448e+03 4.6131e-20 1.3395e-13 1.3111e-07 2.9598e-03 6.4224e-01 3.5404e-01 7.5886e-04
1.4269e+03 4.3784e-21 1.5759e-14 1.8839e-08 7.5298e-04 3.7150e-01 6.2295e-01 4.7932e-03
1.5140e+03 2.7492e-22 1.2763e-15 1.8623e-09 1.3482e-04 1.5550e-01 8.2096e-01 2.3411e-02
1.6065e+03 2.5633e-23 1.4996e-16 2.5839e-10 2.9991e-05 6.7262e-02 8.6502e-01 6.7691e-02
1.7047e+03 2.9678e-24 2.1292e-17 4.1866e-11 7.2974e-06 2.9170e-02 8.1667e-01 1.5416e-01
1.8088e+03 2.7265e-25 2.4370e-18 5.4704e-12 1.4548e-06 1.0630e-02 6.7164e-01 3.1773e-01
1.9193e+03 1.7340e-26 1.9944e-19 5.2153e-13 2.1754e-07 3.0055e-03 4.4625e-01 5.5075e-01
2.0365e+03 7.7683e-28 1.1791e-20 3.6522e-14 2.4319e-08 6.4920e-04 2.3248e-01 7.6687e-01
2.1609e+03 2.7238e-29 5.5939e-22 2.1023e-15 2.2595e-09 1.1750e-04 1.0195e-01 8.9793e-01
2.2929e+03 8.7864e-31 2.4910e-23 1.1659e-16 2.0249e-10 2.0334e-05 4.1914e-02 9.5807e-01
2.4330e+03 3.1492e-32 1.2197e-24 7.0769e-18 1.9392e-11 3.6506e-06 1.7260e-02 9.8274e-01
2.5816e+03 1.7683e-33 8.9358e-26 6.2304e-19 2.5155e-12 8.1253e-07 7.8978e-03 9.9210e-01
2.7393e+03 1.9407e-34 1.2079e-26 9.7809e-20 5.3116e-13 2.5866e-07 4.3499e-03 9.9565e-01
2.9067e+03 4.1499e-35 3.0296e-27 2.7796e-20 1.8664e-13 1.2047e-07 2.9247e-03 9.9708e-01
3.0842e+03 1.7466e-35 1.4350e-27 1.4684e-20 1.1253e-13 8.4445e-08 2.4391e-03 9.9756e-01
3.2726e+03 1.5078e-35 1.3271e-27 1.4774e-20 1.1844e-13 9.0099e-08 2.5372e-03 9.9746e-01
3.4725e+03 2.4144e-35 2.1715e-27 2.5596e-20 1.9863e-13 1.3621e-07 3.1689e-03 9.9683e-01
3.6846e+03 7.0517e-35 6.2549e-27 7.7275e-20 5.4004e-13 2.9660e-07 4.7987e-03 9.9520e-01
3.9097e+03 3.0165e-34 2.6320e-26 3.4890e-19 2.1098e-12 8.5455e-07 8.4386e-03 9.9156e-01
4.1484e+03 1.3296e-33 1.0962e-25 1.4805e-18 7.5645e-12 2.2651e-06 1.4144e-02 9.8585e-01
4.4019e+03 3.3077e-33 2.5345e-25 3.2832e-18 1.4871e-11 3.7371e-06 1.8373e-02 9.8162e-01
4.6708e+03 2.2559e-33 1.8032e-25 2.4157e-18 1.1563e-11 3.1176e-06 1.6733e-02 9.8326e-01
4.9561e+03 7.4162e-34 6.8684e-26 1.0499e-18 5.9586e-12 1.9564e-06 1.3193e-02 9.8680e-01
5.2588e+03 2.7873e-34 2.9696e-26 5.1734e-19 3.4249e-12 1.3331e-06 1.0861e-02 9.8914e-01
5.5800e+03 1.7073e-34 1.9621e-26 3.6782e-19 2.6362e-12 1.1155e-06 9.9294e-03 9.9007e-01
5.9209e+03 1.6880e-34 2.0142e-26 3.9769e-19 2.8974e-12 1.2158e-06 1.0426e-02 9.8957e-01
6.2825e+03 2.2341e-34 2.7185e-26 5.6192e-19 4.0122e-12 1.5762e-06 1.1996e-02 9.8800e-01
6.6663e+03 3.7501e-34 4.5192e-26 9.5376e-19 6.4384e-12 2.2683e-06 1.4560e-02 9.8544e-01
