#NTIMES: 265
#NSTAGES: 3
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.369e+09 1.474737e-02 9.852526e-01 2.443353e-18
4.488e+09 4.950429e-02 9.504957e-01 1.135579e-19
4.608e+09 1.186819e-02 9.881318e-01 1.760398e-18
4.729e+09 2.016805e-02 9.798319e-01 3.930386e-19
4.852e+09 2.267230e-02 9.773277e-01 2.122873e-19
4.975e+09 2.084922e-02 9.791508e-01 1.775917e-19
5.101e+09 4.911482e-02 9.508852e-01 1.850391e-20
5.229e+09 5.684347e-02 9.431565e-01 9.172664e-21
5.360e+09 5.814608e-03 9.941854e-01 8.922385e-19
5.492e+09 1.119471e-02 9.888053e-01 1.596607e-19
5.627e+09 8.225804e-03 9.917742e-01 2.123550e-19
5.762e+09 1.065806e-01 8.934194e-01 4.674503e-22
5.899e+09 8.244447e-03 9.917556e-01 1.091694e-19
6.034e+09 1.203308e-02 9.879669e-01 3.167909e-20
6.168e+09 4.087021e-03 9.959130e-01 2.554000e-19
6.297e+09 1.224202e-03 9.987758e-01 1.606127e-18
6.422e+09 2.313942e-02 9.768606e-01 1.969958e-21
6.539e+09 3.346655e-03 9.966533e-01 9.424169e-20
6.646e+09 4.410064e-03 9.955899e-01 8.504527e-20
6.742e+09 9.784428e-04 9.990216e-01 1.468256e-18
6.826e+09 5.463121e-01 4.536879e-01 5.017584e-25
6.896e+09 8.192656e-03 9.918073e-01 1.874947e-20
6.948e+09 3.393111e-03 9.966069e-01 1.119374e-19
6.976e+09 1.365440e-01 8.634560e-01 4.078108e-23
6.989e+09 1.058464e-01 8.941536e-01 7.832428e-23
6.995e+09 8.921917e-01 1.078083e-01 2.329500e-27
6.998e+09 7.484093e-02 9.251591e-01 2.104741e-22
7.000e+09 3.870188e-01 6.129812e-01 1.956448e-24
#TIME: 64.574670
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.401e+07 1.015352e-06 9.821638e-01 1.783521e-02
8.862e+07 1.231044e-06 9.874542e-01 1.254458e-02
9.061e+07 1.257671e-06 9.879386e-01 1.206017e-02
9.444e+07 1.385522e-06 9.899127e-01 1.008593e-02
9.991e+07 1.321664e-06 9.889933e-01 1.100539e-02
1.061e+08 1.283898e-06 9.883881e-01 1.161065e-02
1.126e+08 1.259558e-06 9.879661e-01 1.203263e-02
1.194e+08 1.278392e-06 9.882654e-01 1.173334e-02
1.267e+08 1.237146e-06 9.874673e-01 1.253142e-02
1.345e+08 1.269664e-06 9.878623e-01 1.213643e-02
1.427e+08 1.257544e-06 9.873492e-01 1.264953e-02
1.514e+08 1.248298e-06 9.871475e-01 1.285126e-02
1.607e+08 1.172504e-06 9.858812e-01 1.411759e-02
1.705e+08 1.115777e-06 9.846967e-01 1.530220e-02
1.809e+08 1.054514e-06 9.830888e-01 1.691014e-02
1.919e+08 9.732789e-07 9.806330e-01 1.936601e-02
2.037e+08 9.367367e-07 9.794496e-01 2.054949e-02
2.161e+08 9.155816e-07 9.790497e-01 2.094943e-02
2.293e+08 8.074792e-07 9.750216e-01 2.497756e-02
2.433e+08 7.569817e-07 9.733836e-01 2.661568e-02
2.582e+08 7.210471e-07 9.720370e-01 2.796228e-02
2.739e+08 7.049496e-07 9.716676e-01 2.833174e-02
2.907e+08 7.025573e-07 9.725441e-01 2.745518e-02
3.084e+08 7.099744e-07 9.748644e-01 2.513494e-02
3.273e+08 7.445825e-07 9.790178e-01 2.098149e-02
3.472e+08 7.999454e-07 9.834060e-01 1.659317e-02
3.685e+08 8.726289e-07 9.874939e-01 1.250523e-02
3.910e+08 9.373890e-07 9.906607e-01 9.338392e-03
4.148e+08 1.093518e-06 9.935306e-01 6.468349e-03
4.402e+08 1.444170e-06 9.960799e-01 3.918653e-03
4.671e+08 1.773845e-06 9.974026e-01 2.595665e-03
4.956e+08 1.936418e-06 9.980687e-01 1.929353e-03
5.259e+08 2.094279e-06 9.985607e-01 1.437175e-03
5.580e+08 2.354221e-06 9.989519e-01 1.045780e-03
5.921e+08 2.750236e-06 9.992843e-01 7.129344e-04
6.282e+08 3.304212e-06 9.995360e-01 4.606917e-04
6.666e+08 4.304904e-06 9.997341e-01 2.615522e-04
7.074e+08 5.736246e-06 9.998525e-01 1.417462e-04
7.506e+08 7.789695e-06 9.999213e-01 7.094849e-05
7.964e+08 1.162794e-05 9.999586e-01 2.981670e-05
8.451e+08 1.934918e-05 9.999701e-01 1.052896e-05
8.967e+08 3.416543e-05 9.999626e-01 3.231970e-06
9.514e+08 6.306173e-05 9.999361e-01 8.716740e-07
1.010e+09 1.303406e-04 9.998695e-01 1.856662e-07
1.071e+09 2.870884e-04 9.997129e-01 3.395095e-08
1.137e+09 6.946576e-04 9.993053e-01 4.960428e-09
1.206e+09 1.772203e-03 9.982278e-01 6.144925e-10
1.279e+09 4.399615e-03 9.956004e-01 7.934065e-11
1.353e+09 9.577774e-03 9.904222e-01 1.258025e-11
1.419e+09 1.751907e-02 9.824809e-01 2.555985e-12
1.476e+09 2.894033e-02 9.710597e-01 6.011970e-13
1.524e+09 4.591513e-02 9.540849e-01 1.728312e-13
1.565e+09 6.426560e-02 9.357344e-01 7.610915e-14
1.596e+09 9.566908e-02 9.043309e-01 3.130941e-14
1.619e+09 1.217380e-01 8.782620e-01 1.596442e-14
1.635e+09 1.718517e-01 8.281483e-01 5.349679e-15
1.648e+09 1.898177e-01 8.101823e-01 3.465197e-15
1.659e+09 2.107913e-01 7.892087e-01 2.096573e-15
1.669e+09 2.055629e-01 7.944371e-01 2.013841e-15
1.679e+09 2.592433e-01 7.407567e-01 8.362891e-16
1.689e+09 2.656635e-01 7.343365e-01 7.136227e-16
1.700e+09 3.011296e-01 6.988704e-01 4.166520e-16
1.715e+09 3.531958e-01 6.468042e-01 2.017982e-16
1.742e+09 4.279473e-01 5.720527e-01 7.255106e-17
1.789e+09 4.309471e-01 5.690529e-01 5.422953e-17
1.853e+09 4.372413e-01 5.627587e-01 4.029901e-17
1.926e+09 4.213908e-01 5.786092e-01 3.701443e-17
2.003e+09 4.554525e-01 5.445475e-01 1.792668e-17
2.084e+09 4.772572e-01 5.227428e-01 1.010860e-17
2.165e+09 4.938012e-01 5.061988e-01 6.582464e-18
2.245e+09 4.457827e-01 5.542173e-01 8.847701e-18
2.325e+09 4.573321e-01 5.426679e-01 6.004605e-18
2.405e+09 3.676363e-01 6.323637e-01 1.328355e-17
2.487e+09 3.135356e-01 6.864644e-01 1.994980e-17
2.570e+09 3.085378e-01 6.914622e-01 1.617525e-17
2.659e+09 2.781911e-01 7.218089e-01 1.616598e-17
2.764e+09 2.995770e-01 7.004230e-01 7.212365e-18
2.899e+09 2.350085e-01 7.649915e-01 7.112848e-18
3.065e+09 1.591133e-01 8.408867e-01 5.842637e-18
3.252e+09 3.064086e-02 9.693591e-01 4.742898e-17
3.446e+09 2.488553e-02 9.751145e-01 1.389112e-17
3.637e+09 3.430668e-02 9.656933e-01 2.702527e-18
3.815e+09 4.791536e-02 9.520846e-01 7.595554e-19
3.975e+09 3.271752e-01 6.728248e-01 2.527898e-21
4.117e+09 1.810661e-02 9.818934e-01 3.372922e-18
4.247e+09 2.718585e-01 7.281415e-01 2.468845e-21
4.369e+09 1.188380e-01 8.811620e-01 1.939005e-20
4.488e+09 1.104495e-02 9.889550e-01 2.855910e-18
4.608e+09 1.207810e-02 9.879219e-01 1.624033e-18
4.729e+09 5.140587e-02 9.485941e-01 4.699023e-20
4.852e+09 1.121728e-02 9.887827e-01 9.094422e-19
4.975e+09 1.785462e-02 9.821454e-01 2.371253e-19
5.101e+09 8.009661e-03 9.919903e-01 8.974062e-19
5.229e+09 3.875131e-03 9.961249e-01 2.769413e-18
5.360e+09 2.127841e-02 9.787216e-01 5.649530e-20
5.492e+09 1.011436e-02 9.898856e-01 1.887507e-19
5.627e+09 2.192190e-02 9.780781e-01 2.528756e-20
5.762e+09 4.463202e-02 9.553680e-01 3.565385e-21
5.899e+09 8.070849e-02 9.192915e-01 6.037986e-22
6.034e+09 3.592362e-02 9.640764e-01 3.312827e-21
6.168e+09 3.061235e-02 9.693876e-01 3.128295e-21
6.297e+09 5.998960e-02 9.400104e-01 5.605594e-22
6.422e+09 6.637487e-02 9.336251e-01 2.164411e-22
6.539e+09 1.447967e-02 9.855203e-01 8.753265e-21
6.646e+09 5.282212e-03 9.947178e-01 4.323795e-20
6.742e+09 3.183934e-03 9.968161e-01 1.392358e-19
6.826e+09 8.218178e-02 9.178182e-01 2.315922e-22
6.896e+09 8.731374e-01 1.268626e-01 3.921001e-27
6.948e+09 6.463931e-04 9.993536e-01 3.502401e-18
6.976e+09 6.630437e-04 9.993370e-01 3.057881e-18
6.989e+09 1.547055e-02 9.845294e-01 5.578349e-21
6.995e+09 7.498783e-04 9.992501e-01 1.894705e-18
6.998e+09 9.554538e-01 4.454618e-02 1.514341e-28
7.000e+09 8.646224e-01 1.353776e-01 4.837889e-27
#TIME: 65.574670
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.401e+07 1.263525e-06 9.885138e-01 1.148495e-02
8.862e+07 1.474428e-06 9.913689e-01 8.629640e-03
9.061e+07 1.526041e-06 9.919037e-01 8.094731e-03
9.444e+07 1.555046e-06 9.921826e-01 7.815884e-03
9.991e+07 1.566470e-06 9.922884e-01 7.710035e-03
1.061e+08 1.506440e-06 9.917063e-01 8.292156e-03
1.126e+08 1.409837e-06 9.906160e-01 9.382542e-03
1.194e+08 1.474770e-06 9.913497e-01 8.648849e-03
1.267e+08 1.445560e-06 9.909731e-01 9.025504e-03
1.345e+08 1.440248e-06 9.907659e-01 9.232664e-03
1.427e+08 1.390944e-06 9.899113e-01 1.008727e-02
1.514e+08 1.421466e-06 9.902860e-01 9.712552e-03
1.607e+08 1.367541e-06 9.897822e-01 1.021648e-02
1.705e+08 1.259558e-06 9.882268e-01 1.177198e-02
1.809e+08 1.198198e-06 9.871313e-01 1.286747e-02
1.919e+08 1.122065e-06 9.856247e-01 1.437419e-02
2.037e+08 1.083383e-06 9.848213e-01 1.517763e-02
2.161e+08 1.007119e-06 9.830430e-01 1.695599e-02
2.293e+08 9.070481e-07 9.804904e-01 1.950872e-02
2.433e+08 8.432699e-07 9.788762e-01 2.112296e-02
2.582e+08 8.085412e-07 9.780496e-01 2.194961e-02
2.739e+08 7.993670e-07 9.781941e-01 2.180513e-02
2.907e+08 8.178692e-07 9.798536e-01 2.014561e-02
3.084e+08 8.090105e-07 9.808629e-01 1.913625e-02
3.273e+08 8.302786e-07 9.834303e-01 1.656882e-02
3.472e+08 9.021790e-07 9.871989e-01 1.280020e-02
3.685e+08 9.884114e-07 9.904553e-01 9.543753e-03
3.910e+08 1.079765e-06 9.931082e-01 6.890741e-03
4.148e+08 1.288854e-06 9.954389e-01 4.559855e-03
4.402e+08 1.641409e-06 9.970470e-01 2.951383e-03
4.671e+08 2.036267e-06 9.980821e-01 1.915814e-03
4.956e+08 2.225866e-06 9.985783e-01 1.419505e-03
5.259e+08 2.406390e-06 9.989398e-01 1.057804e-03
5.580e+08 2.710244e-06 9.992305e-01 7.667509e-04
5.921e+08 3.118978e-06 9.994591e-01 5.377879e-04
6.282e+08 3.753166e-06 9.996499e-01 3.463741e-04
6.666e+08 4.889568e-06 9.997985e-01 1.966055e-04
7.074e+08 6.441112e-06 9.998847e-01 1.088782e-04
7.506e+08 8.918688e-06 9.999386e-01 5.248492e-05
7.964e+08 1.346202e-05 9.999650e-01 2.157727e-05
8.451e+08 2.174937e-05 9.999702e-01 8.053092e-06
8.967e+08 3.866682e-05 9.999589e-01 2.431907e-06
9.514e+08 7.232013e-05 9.999270e-01 6.364936e-07
1.010e+09 1.498808e-04 9.998500e-01 1.347983e-07
1.071e+09 3.441551e-04 9.996558e-01 2.281348e-08
1.137e+09 8.426462e-04 9.991574e-01 3.268069e-09
1.206e+09 2.078749e-03 9.979213e-01 4.311719e-10
1.279e+09 5.184024e-03 9.948160e-01 5.466555e-11
1.353e+09 1.148652e-02 9.885135e-01 8.197205e-12
1.419e+09 2.131926e-02 9.786807e-01 1.567870e-12
1.476e+09 3.503220e-02 9.649678e-01 3.613128e-13
1.524e+09 5.461755e-02 9.453825e-01 1.050503e-13
1.565e+09 7.946696e-02 9.205330e-01 4.053550e-14
1.596e+09 1.106252e-01 8.893748e-01 1.962847e-14
1.619e+09 1.564904e-01 8.435096e-01 7.099568e-15
1.635e+09 1.833362e-01 8.166638e-01 4.159928e-15
1.648e+09 2.190728e-01 7.809272e-01 2.061056e-15
1.659e+09 2.607900e-01 7.392100e-01 9.590914e-16
1.669e+09 2.655952e-01 7.344048e-01 7.973652e-16
1.679e+09 2.761246e-01 7.238754e-01 6.367730e-16
1.689e+09 3.288285e-01 6.711715e-01 3.030129e-16
1.700e+09 3.575395e-01 6.424605e-01 1.993160e-16
1.715e+09 3.784476e-01 6.215524e-01 1.431756e-16
1.742e+09 4.552052e-01 5.447948e-01 5.063380e-17
1.789e+09 4.864999e-01 5.135001e-01 2.725449e-17
1.853e+09 4.836301e-01 5.163699e-01 2.255952e-17
1.926e+09 5.066855e-01 4.933145e-01 1.319330e-17
2.003e+09 5.410302e-01 4.589698e-01 6.275771e-18
2.084e+09 5.224558e-01 4.775442e-01 5.693863e-18
2.165e+09 4.936066e-01 5.063934e-01 6.319212e-18
2.245e+09 4.830129e-01 5.169871e-01 5.517968e-18
2.325e+09 5.043794e-01 4.956206e-01 3.334737e-18
2.405e+09 4.014912e-01 5.985088e-01 8.633449e-18
2.487e+09 3.827906e-01 6.172094e-01 8.527708e-18
2.570e+09 3.152261e-01 6.847739e-01 1.430239e-17
2.659e+09 2.789045e-01 7.210955e-01 1.534797e-17
2.764e+09 2.697947e-01 7.302053e-01 9.976305e-18
2.899e+09 2.788868e-01 7.211132e-01 3.868095e-18
3.065e+09 1.361790e-01 8.638210e-01 8.463105e-18
3.252e+09 5.346008e-02 9.465399e-01 1.344483e-17
3.446e+09 3.526229e-02 9.647377e-01 6.266640e-18
3.637e+09 2.051262e-02 9.794874e-01 7.915757e-18
3.815e+09 3.109712e-02 9.689029e-01 1.916329e-18
3.975e+09 2.534072e-02 9.746593e-01 2.156670e-18
4.117e+09 2.234043e-02 9.776596e-01 2.056045e-18
4.247e+09 3.728541e-02 9.627146e-01 4.534200e-19
4.369e+09 3.690616e-02 9.630938e-01 3.052137e-19
4.488e+09 1.039304e-01 8.960696e-01 1.741144e-20
4.608e+09 3.875717e-02 9.612428e-01 1.238308e-19
4.729e+09 6.049691e-02 9.395031e-01 3.091079e-20
4.852e+09 5.650510e-02 9.434949e-01 2.518109e-20
4.975e+09 9.150920e-02 9.084908e-01 5.461118e-21
5.101e+09 9.569684e-02 9.043032e-01 3.443855e-21
5.229e+09 7.590842e-03 9.924092e-01 6.720883e-19
5.360e+09 2.832522e-02 9.716748e-01 2.853243e-20
5.492e+09 3.802049e-03 9.961980e-01 1.360752e-18
5.627e+09 7.859976e-02 9.214002e-01 1.404227e-21
5.762e+09 1.365288e-02 9.863471e-01 4.704314e-20
5.899e+09 1.638702e-03 9.983613e-01 2.492861e-18
6.034e+09 2.002942e-02 9.799706e-01 1.011482e-20
6.168e+09 4.406995e-03 9.955930e-01 1.850505e-19
6.297e+09 1.029819e-02 9.897018e-01 2.368214e-20
6.422e+09 3.971723e-02 9.602828e-01 1.147837e-21
6.539e+09 9.829009e-02 9.017099e-01 1.283514e-22
6.646e+09 3.490439e-03 9.965096e-01 1.334972e-19
6.742e+09 4.208508e-03 9.957915e-01 5.591029e-20
6.826e+09 1.993205e-02 9.800679e-01 2.841542e-21
6.896e+09 1.579795e-01 8.420205e-01 2.990505e-23
6.948e+09 9.854023e-01 1.459766e-02 5.351928e-30
6.976e+09 9.897172e-01 1.028280e-02 1.892467e-30
6.989e+09 9.722239e-01 2.777611e-02 3.647283e-29
6.995e+09 9.918438e-01 8.156158e-03 9.530048e-31
6.998e+09 8.658949e-01 1.341051e-01 4.691912e-27
7.000e+09 8.653586e-01 1.346414e-01 4.753037e-27
#TIME: 66.574670
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.401e+07 1.440440e-06 9.913403e-01 8.658262e-03
8.862e+07 1.892641e-06 9.947985e-01 5.199656e-03
9.061e+07 1.980823e-06 9.952243e-01 4.773725e-03
9.444e+07 1.820977e-06 9.944083e-01 5.589863e-03
9.991e+07 1.781271e-06 9.941727e-01 5.825521e-03
1.061e+08 1.810013e-06 9.943445e-01 5.653716e-03
1.126e+08 1.801416e-06 9.942913e-01 5.706865e-03
1.194e+08 1.685783e-06 9.935230e-01 6.475329e-03
1.267e+08 1.677534e-06 9.934273e-01 6.571034e-03
1.345e+08 1.678601e-06 9.933294e-01 6.668928e-03
1.427e+08 1.679812e-06 9.931752e-01 6.823121e-03
1.514e+08 1.668755e-06 9.930738e-01 6.924510e-03
1.607e+08 1.576348e-06 9.924587e-01 7.539768e-03
1.705e+08 1.479589e-06 9.916010e-01 8.397520e-03
1.809e+08 1.388903e-06 9.905820e-01 9.416658e-03
1.919e+08 1.316774e-06 9.897044e-01 1.029430e-02
2.037e+08 1.255732e-06 9.888705e-01 1.112824e-02
2.161e+08 1.165632e-06 9.875165e-01 1.248231e-02
2.293e+08 1.056803e-06 9.857836e-01 1.421538e-02
2.433e+08 9.455264e-07 9.834745e-01 1.652455e-02
2.582e+08 9.090839e-07 9.829043e-01 1.709475e-02
2.739e+08 9.052218e-07 9.832371e-01 1.676198e-02
2.907e+08 9.420995e-07 9.850025e-01 1.499652e-02
3.084e+08 9.479464e-07 9.862018e-01 1.379728e-02
3.273e+08 9.620090e-07 9.878284e-01 1.217063e-02
3.472e+08 1.029012e-06 9.903466e-01 9.652404e-03
3.685e+08 1.145694e-06 9.930321e-01 6.966756e-03
3.910e+08 1.236479e-06 9.948644e-01 5.134349e-03
4.148e+08 1.438434e-06 9.964392e-01 3.559388e-03
4.402e+08 1.879357e-06 9.978067e-01 2.191459e-03
4.671e+08 2.292646e-06 9.985307e-01 1.467056e-03
4.956e+08 2.507572e-06 9.989122e-01 1.085319e-03
5.259e+08 2.750446e-06 9.992107e-01 7.865638e-04
5.580e+08 3.110264e-06 9.994312e-01 5.657039e-04
5.921e+08 3.581238e-06 9.996001e-01 3.963314e-04
6.282e+08 4.278877e-06 9.997370e-01 2.587132e-04
6.666e+08 5.493911e-06 9.998435e-01 1.509588e-04
7.074e+08 7.405023e-06 9.999126e-01 7.998965e-05
7.506e+08 1.007430e-05 9.999501e-01 3.986944e-05
7.964e+08 1.526315e-05 9.999685e-01 1.626256e-05
8.451e+08 2.525823e-05 9.999690e-01 5.784253e-06
8.967e+08 4.423404e-05 9.999540e-01 1.792061e-06
9.514e+08 8.265578e-05 9.999169e-01 4.682045e-07
1.010e+09 1.715518e-04 9.998283e-01 9.892568e-08
1.071e+09 3.974581e-04 9.996025e-01 1.651710e-08
1.137e+09 9.752730e-04 9.990247e-01 2.360264e-09
1.206e+09 2.474035e-03 9.975260e-01 2.939365e-10
1.279e+09 6.138312e-03 9.938617e-01 3.721274e-11
1.353e+09 1.402399e-02 9.859760e-01 5.106591e-12
1.419e+09 2.562277e-02 9.743772e-01 9.795261e-13
1.476e+09 4.249666e-02 9.575033e-01 2.131137e-13
1.524e+09 6.029385e-02 9.397062e-01 7.721603e-14
1.565e+09 8.966595e-02 9.103340e-01 2.754370e-14
1.596e+09 1.267852e-01 8.732148e-01 1.250066e-14
1.619e+09 1.827264e-01 8.172736e-01 4.138861e-15
1.635e+09 2.296200e-01 7.703800e-01 1.871773e-15
1.648e+09 2.718092e-01 7.281908e-01 9.181199e-16
1.659e+09 3.031032e-01 6.968968e-01 5.218540e-16
1.669e+09 3.234392e-01 6.765608e-01 3.592696e-16
1.679e+09 3.130336e-01 6.869664e-01 3.781197e-16
1.689e+09 3.021769e-01 6.978231e-01 4.054424e-16
1.700e+09 3.569844e-01 6.430156e-01 1.922600e-16
1.715e+09 4.306046e-01 5.693954e-01 7.457448e-17
1.742e+09 4.703455e-01 5.296545e-01 4.067709e-17
1.789e+09 4.692269e-01 5.307731e-01 3.195475e-17
1.853e+09 5.540120e-01 4.459880e-01 9.329906e-18
1.926e+09 5.581546e-01 4.418454e-01 6.802083e-18
2.003e+09 5.909553e-01 4.090447e-01 3.231151e-18
2.084e+09 6.294273e-01 3.705727e-01 1.412338e-18
2.165e+09 6.273546e-01 3.726454e-01 1.147864e-18
2.245e+09 6.477124e-01 3.522876e-01 6.703917e-19
2.325e+09 5.410226e-01 4.589774e-01 2.066943e-18
2.405e+09 4.791286e-01 5.208714e-01 3.407203e-18
2.487e+09 4.048390e-01 5.951610e-01 6.357185e-18
2.570e+09 3.248679e-01 6.751321e-01 1.222676e-17
2.659e+09 3.207419e-01 6.792581e-01 8.860359e-18
2.764e+09 3.566431e-01 6.433569e-01 3.382999e-18
2.899e+09 2.503759e-01 7.496241e-01 5.327521e-18
3.065e+09 1.727032e-01 8.272968e-01 4.279651e-18
3.252e+09 8.320600e-02 9.167940e-01 4.671487e-18
3.446e+09 9.829715e-02 9.017028e-01 5.676224e-19
3.637e+09 3.932031e-02 9.606797e-01 1.830561e-18
3.815e+09 4.911798e-02 9.508820e-01 6.584228e-19
3.975e+09 3.082774e-02 9.691723e-01 1.344895e-18
4.117e+09 4.043715e-02 9.595629e-01 5.332897e-19
4.247e+09 1.173242e-01 8.826758e-01 2.787756e-20
4.369e+09 1.450680e-01 8.549320e-01 1.037898e-20
4.488e+09 6.775359e-02 9.322464e-01 4.780154e-20
4.608e+09 3.989281e-02 9.601072e-01 1.111412e-19
4.729e+09 7.388071e-02 9.261193e-01 1.834482e-20
4.852e+09 2.147064e-02 9.785294e-01 2.094074e-19
4.975e+09 1.696103e-02 9.830390e-01 2.425403e-19
5.101e+09 3.299769e-02 9.670023e-01 4.009855e-20
5.229e+09 3.373828e-01 6.626172e-01 4.708633e-23
5.360e+09 2.900344e-01 7.099656e-01 5.774732e-23
5.492e+09 3.089592e-02 9.691041e-01 1.554696e-20
5.627e+09 6.562977e-03 9.934370e-01 2.954781e-19
5.762e+09 1.053826e-02 9.894617e-01 7.957636e-20
5.899e+09 1.955872e-02 9.804413e-01 1.598031e-20
6.034e+09 1.259493e-01 8.740507e-01 9.999249e-23
6.168e+09 2.749633e-03 9.972504e-01 3.913200e-19
6.297e+09 5.440434e-02 9.455957e-01 6.340476e-22
6.422e+09 4.223779e-03 9.957762e-01 7.099930e-20
6.539e+09 3.032907e-02 9.696709e-01 1.688801e-21
6.646e+09 1.379935e-03 9.986201e-01 4.694409e-19
6.742e+09 1.924755e-03 9.980752e-01 2.975859e-19
6.826e+09 9.227693e-02 9.077231e-01 1.448040e-22
6.896e+09 1.713147e-03 9.982869e-01 3.195915e-19
6.948e+09 7.087764e-03 9.929122e-01 2.247379e-20
6.976e+09 6.545922e-03 9.934541e-01 3.217974e-20
6.989e+09 4.406357e-01 5.593643e-01 1.162005e-24
6.995e+09 7.555332e-02 9.244467e-01 1.732989e-22
6.998e+09 7.344009e-01 2.655991e-01 4.821956e-26
7.000e+09 1.520743e-01 8.479257e-01 3.111687e-23
#TIME: 67.574670
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.401e+07 1.814469e-06 9.945901e-01 5.408135e-03
8.862e+07 2.371941e-06 9.967299e-01 3.267765e-03
9.061e+07 2.430088e-06 9.968757e-01 3.121877e-03
9.444e+07 2.243624e-06 9.963689e-01 3.628847e-03
9.991e+07 2.006007e-06 9.955184e-01 4.479633e-03
1.061e+08 2.181101e-06 9.961704e-01 3.827378e-03
1.126e+08 2.141717e-06 9.960352e-01 3.962673e-03
1.194e+08 2.006712e-06 9.955093e-01 4.488701e-03
1.267e+08 1.952989e-06 9.952484e-01 4.749658e-03
1.345e+08 2.104639e-06 9.958041e-01 4.193809e-03
1.427e+08 2.029823e-06 9.953981e-01 4.599910e-03
1.514e+08 1.964224e-06 9.950933e-01 4.904746e-03
1.607e+08 1.738839e-06 9.939643e-01 6.034001e-03
1.705e+08 1.652772e-06 9.934308e-01 6.567584e-03
1.809e+08 1.562216e-06 9.927234e-01 7.275062e-03
1.919e+08 1.497980e-06 9.922071e-01 7.791442e-03
2.037e+08 1.372721e-06 9.909240e-01 9.074675e-03
2.161e+08 1.259776e-06 9.895957e-01 1.040307e-02
2.293e+08 1.137629e-06 9.880547e-01 1.194411e-02
2.433e+08 1.058746e-06 9.870681e-01 1.293085e-02
2.582e+08 1.012533e-06 9.864859e-01 1.351308e-02
2.739e+08 1.012220e-06 9.868469e-01 1.315205e-02
2.907e+08 1.016128e-06 9.874387e-01 1.256031e-02
3.084e+08 1.041579e-06 9.888375e-01 1.116149e-02
3.273e+08 1.095676e-06 9.907950e-01 9.203940e-03
3.472e+08 1.170021e-06 9.926895e-01 7.309308e-03
3.685e+08 1.284559e-06 9.945934e-01 5.405290e-03
3.910e+08 1.406066e-06 9.961252e-01 3.873435e-03
4.148e+08 1.651273e-06 9.973648e-01 2.633512e-03
4.402e+08 2.168808e-06 9.983952e-01 1.602656e-03
4.671e+08 2.679426e-06 9.989511e-01 1.046205e-03
4.956e+08 2.903403e-06 9.992095e-01 7.875746e-04
5.259e+08 3.042855e-06 9.993743e-01 6.226502e-04
5.580e+08 3.479534e-06 9.995582e-01 4.383516e-04
5.921e+08 4.070523e-06 9.996980e-01 2.979203e-04
6.282e+08 4.861482e-06 9.998005e-01 1.946077e-04
6.666e+08 6.181481e-06 9.998781e-01 1.156695e-04
7.074e+08 8.347321e-06 9.999306e-01 6.105935e-05
