#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
6.2975e+04 6.7697e-09 9.9932e-01 6.7580e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0021e-08 9.9976e-01 2.3622e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 7.2158e-09 9.9965e-01 3.4978e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 6.5379e-09 9.9966e-01 3.3753e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 7.7446e-09 9.9980e-01 1.9767e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 4.4333e-09 9.9950e-01 4.9909e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 7.0406e-09 9.9983e-01 1.7390e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 8.4129e-09 9.9989e-01 1.0936e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.8046e-09 9.9775e-01 2.2485e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 6.6298e-09 9.9984e-01 1.6341e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0156e-08 9.9993e-01 6.9324e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 2.6847e-09 9.9899e-01 1.0060e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.8502e-09 9.9817e-01 1.8294e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 2.2065e-09 9.9947e-01 5.3071e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 14.5071
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
4.4010e+02 4.5323e-20 1.0702e-09 1.0000e+00 3.7540e-08 4.5450e-24 0.0000e+00 0.0000e+00
8.8623e+02 2.6266e-16 7.3113e-08 1.0000e+00 1.9717e-09 2.1996e-26 0.0000e+00 0.0000e+00
9.0614e+02 2.1295e-16 6.2218e-08 1.0000e+00 4.5965e-09 1.6148e-25 0.0000e+00 0.0000e+00
9.4442e+02 1.8581e-16 5.6034e-08 1.0000e+00 8.0141e-09 5.9824e-25 0.0000e+00 0.0000e+00
9.9911e+02 1.6359e-16 5.0823e-08 1.0000e+00 1.3521e-08 2.0515e-24 0.0000e+00 0.0000e+00
1.0608e+03 1.4302e-16 4.5864e-08 1.0000e+00 2.3544e-08 7.5801e-24 0.0000e+00 0.0000e+00
1.1257e+03 1.2434e-16 4.1171e-08 1.0000e+00 4.2924e-08 3.1244e-23 0.0000e+00 0.0000e+00
1.1944e+03 1.0847e-16 3.7036e-08 1.0000e+00 7.8576e-08 1.3014e-22 1.4013e-45 0.0000e+00
1.2673e+03 9.4050e-17 3.3070e-08 1.0000e+00 1.5571e-07 6.5519e-22 2.2421e-44 0.0000e+00
1.3448e+03 8.2060e-17 2.9485e-08 1.0000e+00 3.3566e-07 4.0441e-21 5.3530e-43 0.0000e+00
1.4269e+03 7.1880e-17 2.6251e-08 1.0000e+00 7.8218e-07 3.0131e-20 1.8009e-41 0.0000e+00
1.5140e+03 5.9446e-17 2.2637e-08 1.0000e+00 2.0505e-06 2.9457e-19 9.6473e-40 0.0000e+00
1.6065e+03 4.6905e-17 1.9109e-08 9.9999e-01 5.5747e-06 3.1139e-18 5.8607e-38 0.0000e+00
1.7047e+03 3.8189e-17 1.6440e-08 9.9999e-01 1.4916e-05 3.1880e-17 3.3937e-36 0.0000e+00
1.8088e+03 3.1594e-17 1.4343e-08 9.9996e-01 3.7548e-05 2.8278e-16 1.5319e-34 0.0000e+00
1.9193e+03 2.6011e-17 1.2582e-08 9.9991e-01 8.5423e-05 1.9646e-15 4.4838e-33 0.0000e+00
2.0365e+03 2.1464e-17 1.1104e-08 9.9982e-01 1.8394e-04 1.1965e-14 1.0406e-31 0.0000e+00
2.1609e+03 1.7534e-17 9.8136e-09 9.9964e-01 3.5753e-04 5.6847e-14 1.5526e-30 0.0000e+00
2.2929e+03 1.3799e-17 8.5599e-09 9.9937e-01 6.3464e-04 2.1551e-13 1.5386e-29 0.0000e+00
2.4330e+03 1.1013e-17 7.5490e-09 9.9897e-01 1.0260e-03 6.5440e-13 1.0337e-28 0.0000e+00
2.5816e+03 9.3148e-18 6.8783e-09 9.9853e-01 1.4707e-03 1.5056e-12 4.3179e-28 0.0000e+00
2.7393e+03 8.3833e-18 6.4959e-09 9.9822e-01 1.7802e-03 2.3347e-12 9.1250e-28 0.0000e+00
2.9067e+03 7.6422e-18 6.1999e-09 9.9812e-01 1.8829e-03 2.6226e-12 1.0935e-27 0.0000e+00
3.0842e+03 6.7520e-18 5.8546e-09 9.9827e-01 1.7340e-03 2.0971e-12 7.1187e-28 0.0000e+00
3.2726e+03 5.8865e-18 5.5234e-09 9.9864e-01 1.3624e-03 1.1407e-12 2.3351e-28 0.0000e+00
3.4725e+03 5.2295e-18 5.2904e-09 9.9908e-01 9.1927e-04 4.3178e-13 4.0527e-29 0.0000e+00
3.6846e+03 4.5537e-18 5.0416e-09 9.9943e-01 5.6772e-04 1.3156e-13 4.7674e-30 0.0000e+00
3.9097e+03 3.6404e-18 4.6110e-09 9.9963e-01 3.6569e-04 4.3614e-14 6.3641e-31 0.0000e+00
4.1484e+03 3.4594e-18 4.6011e-09 9.9978e-01 2.2008e-04 1.2717e-14 7.0933e-32 0.0000e+00
4.4019e+03 4.1591e-18 5.1746e-09 9.9988e-01 1.1632e-04 2.8464e-15 5.2770e-33 0.0000e+00
4.6708e+03 4.6549e-18 5.6457e-09 9.9994e-01 5.8828e-05 5.6468e-16 3.1113e-34 0.0000e+00
4.9561e+03 4.1500e-18 5.5143e-09 9.9997e-01 3.2577e-05 1.3308e-16 2.3408e-35 0.0000e+00
5.2588e+03 3.5687e-18 5.3059e-09 9.9998e-01 1.7965e-05 3.0827e-17 1.6917e-36 0.0000e+00
5.5800e+03 3.4579e-18 5.4639e-09 9.9999e-01 8.3912e-06 4.9070e-18 6.5041e-38 0.0000e+00
5.9209e+03 3.4844e-18 5.8040e-09 1.0000e+00 3.3231e-06 5.2934e-19 1.2702e-39 0.0000e+00
6.2825e+03 3.6860e-18 6.4297e-09 1.0000e+00 1.0291e-06 3.1918e-20 8.9865e-42 0.0000e+00
6.6663e+03 4.4630e-18 7.7887e-09 1.0000e+00 2.3138e-07 9.1567e-22 1.8217e-44 0.0000e+00
7.0735e+03 5.9455e-18 1.0151e-08 1.0000e+00 3.7784e-08 1.2410e-23 0.0000e+00 0.0000e+00
7.5056e+03 7.9142e-18 1.3586e-08 1.0000e+00 4.7258e-09 8.8541e-26 0.0000e+00 0.0000e+00
7.9641e+03 1.1029e-17 1.8822e-08 1.0000e+00 5.4038e-10 5.1379e-28 0.0000e+00 0.0000e+00
8.4505e+03 1.7209e-17 2.7931e-08 1.0000e+00 5.3518e-11 2.1581e-30 0.0000e+00 0.0000e+00
8.9668e+03 2.9992e-17 4.5955e-08 1.0000e+00 2.9848e-12 2.3273e-33 0.0000e+00 0.0000e+00
9.5145e+03 5.7828e-17 8.4060e-08 1.0000e+00 8.6450e-14 5.2864e-37 0.0000e+00 0.0000e+00
1.0096e+04 1.7033e-16 2.2392e-07 1.0000e+00 3.0464e-16 8.1836e-43 0.0000e+00 0.0000e+00
1.0712e+04 7.9512e-16 9.0231e-07 1.0000e+00 8.3967e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 5.8775e-15 4.6590e-06 1.0000e+00 8.7437e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 2.2622e-14 1.4249e-05 9.9999e-01 9.6540e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 7.5161e-14 3.7630e-05 9.9996e-01 2.2084e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 2.2818e-13 9.1182e-05 9.9991e-01 7.3578e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 5.3046e-13 1.8155e-04 9.9982e-01 6.3017e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 9.1984e-13 2.8934e-04 9.9971e-01 1.9833e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 1.8377e-12 4.6355e-04 9.9954e-01 1.6790e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 5.0362e-12 8.4909e-04 9.9915e-01 1.7915e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 2.0664e-11 1.9312e-03 9.9807e-01 1.1874e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 5.6532e-11 3.6365e-03 9.9636e-01 7.4036e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 1.1268e-10 5.7662e-03 9.9423e-01 6.7093e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 1.6353e-10 7.6633e-03 9.9234e-01 9.6872e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 1.8525e-10 8.8506e-03 9.9115e-01 2.1188e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 2.1717e-10 1.0282e-02 9.8972e-01 5.5211e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 2.2471e-10 1.0911e-02 9.8909e-01 2.5364e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 2.4814e-10 1.2029e-02 9.8797e-01 1.0089e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 2.7575e-10 1.3310e-02 9.8669e-01 4.0638e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 3.4583e-10 1.6059e-02 9.8394e-01 9.8091e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 4.0301e-10 1.8911e-02 9.8109e-01 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 5.3272e-10 2.5246e-02 9.7475e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 8.4294e-10 3.7268e-02 9.6273e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.3693e-09 5.6285e-02 9.4371e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 2.7405e-09 9.8498e-02 9.0150e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 3.1735e-09 1.1998e-01 8.8002e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 6.2583e-09 1.9902e-01 8.0098e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 6.4329e-10 5.1696e-02 9.4830e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 7.7216e-11 1.4437e-02 9.8556e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 2.7002e-10 3.6264e-02 9.6374e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 6.6301e-08 8.4591e-01 1.5409e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 9.3513e-08 9.2656e-01 7.3441e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 5.3407e-09 3.0407e-01 6.9593e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 9.0052e-12 5.6351e-03 9.9436e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.7752e-07 9.9084e-01 9.1611e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 2.7969e-10 6.7645e-02 9.3236e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 9.9094e-09 6.2937e-01 3.7063e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 5.4020e-08 9.7700e-01 2.2997e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 3.5394e-08 9.6949e-01 3.0508e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 3.7080e-08 9.8245e-01 1.7549e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 3.4802e-08 9.8555e-01 1.4451e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 3.2193e-08 9.8773e-01 1.2271e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 3.8010e-08 9.9416e-01 5.8400e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 2.8319e-08 9.9300e-01 7.0043e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 3.2246e-08 9.9649e-01 3.5112e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 2.5472e-08 9.9614e-01 3.8615e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 2.9208e-08 9.9799e-01 2.0069e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 2.7293e-08 9.9840e-01 1.5987e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 2.8198e-08 9.9895e-01 1.0467e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 3.2657e-08 9.9945e-01 5.4942e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 2.2111e-08 9.9916e-01 8.4075e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 2.9189e-08 9.9966e-01 3.4281e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.8640e-08 9.9941e-01 5.9022e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.0619e-08 9.9871e-01 1.2881e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 2.7866e-08 9.9986e-01 1.3606e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 6.3521e-09 9.9815e-01 1.8483e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 2.6715e-09 9.9197e-01 8.0341e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 5.1140e-09 9.9849e-01 1.5057e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 1.0395e-08 9.9973e-01 2.7204e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 6.9972e-09 9.9955e-01 4.5057e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 6.7443e-09 9.9962e-01 3.7563e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 6.3967e-09 9.9967e-01 3.3120e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 5.6593e-09 9.9966e-01 3.4433e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 8.4455e-09 9.9987e-01 1.3199e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 4.2535e-09 9.9956e-01 4.4079e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 4.1085e-09 9.9958e-01 4.2042e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 8.0674e-09 9.9989e-01 1.0622e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 7.4658e-09 9.9988e-01 1.2175e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 2.2346e-09 9.9869e-01 1.3062e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0647e-08 9.9994e-01 6.2233e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 8.8322e-09 9.9992e-01 7.6787e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 3.2147e-09 9.9976e-01 2.3692e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 14.8303
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
4.4010e+02 3.9703e-20 9.9975e-10 1.0000e+00 4.1081e-08 5.4960e-24 0.0000e+00 0.0000e+00
8.8623e+02 2.2722e-16 6.7758e-08 1.0000e+00 2.2217e-09 2.8463e-26 0.0000e+00 0.0000e+00
9.0614e+02 1.8741e-16 5.8426e-08 1.0000e+00 4.8354e-09 1.7775e-25 0.0000e+00 0.0000e+00
9.4442e+02 1.6427e-16 5.2799e-08 1.0000e+00 8.2815e-09 6.3142e-25 0.0000e+00 0.0000e+00
9.9911e+02 1.4454e-16 4.7861e-08 1.0000e+00 1.4020e-08 2.1830e-24 0.0000e+00 0.0000e+00
1.0608e+03 1.2862e-16 4.3777e-08 1.0000e+00 2.2694e-08 6.7905e-24 0.0000e+00 0.0000e+00
1.1257e+03 1.1161e-16 3.9237e-08 1.0000e+00 4.1711e-08 2.8530e-23 0.0000e+00 0.0000e+00
1.1944e+03 9.8440e-17 3.5590e-08 1.0000e+00 7.2811e-08 1.0623e-22 1.4013e-45 0.0000e+00
1.2673e+03 8.6442e-17 3.2086e-08 1.0000e+00 1.3613e-07 4.6615e-22 1.1210e-44 0.0000e+00
1.3448e+03 7.5755e-17 2.8703e-08 1.0000e+00 2.8625e-07 2.7129e-21 2.5924e-43 0.0000e+00
1.4269e+03 6.7259e-17 2.5822e-08 1.0000e+00 6.2049e-07 1.7030e-20 6.4502e-42 0.0000e+00
1.5140e+03 5.6313e-17 2.2479e-08 1.0000e+00 1.5096e-06 1.3947e-19 2.5344e-40 0.0000e+00
1.6065e+03 4.4706e-17 1.9057e-08 1.0000e+00 3.9275e-06 1.3278e-18 1.2814e-38 0.0000e+00
1.7047e+03 3.6836e-17 1.6518e-08 9.9999e-01 9.8887e-06 1.1772e-17 5.7707e-37 0.0000e+00
1.8088e+03 3.0805e-17 1.4487e-08 9.9998e-01 2.4065e-05 9.6465e-17 2.2704e-35 0.0000e+00
1.9193e+03 2.5587e-17 1.2750e-08 9.9995e-01 5.3994e-05 6.4929e-16 6.2973e-34 0.0000e+00
2.0365e+03 2.1448e-17 1.1340e-08 9.9989e-01 1.1134e-04 3.5738e-15 1.2269e-32 0.0000e+00
2.1609e+03 1.7723e-17 1.0073e-08 9.9979e-01 2.1077e-04 1.5970e-14 1.6472e-31 0.0000e+00
2.2929e+03 1.4075e-17 8.8207e-09 9.9963e-01 3.6675e-04 5.7800e-14 1.5071e-30 0.0000e+00
2.4330e+03 1.1346e-17 7.8163e-09 9.9942e-01 5.7691e-04 1.6461e-13 9.0618e-30 0.0000e+00
2.5816e+03 9.6960e-18 7.1604e-09 9.9920e-01 8.0053e-04 3.5085e-13 3.3145e-29 0.0000e+00
2.7393e+03 8.7615e-18 6.7754e-09 9.9904e-01 9.5821e-04 5.2990e-13 6.6905e-29 0.0000e+00
2.9067e+03 8.0007e-18 6.4732e-09 9.9899e-01 1.0080e-03 5.8772e-13 7.8422e-29 0.0000e+00
3.0842e+03 7.0804e-18 6.1222e-09 9.9908e-01 9.2072e-04 4.6095e-13 4.9364e-29 0.0000e+00
3.2726e+03 6.1512e-18 5.7700e-09 9.9927e-01 7.2953e-04 2.5578e-13 1.6762e-29 0.0000e+00
3.4725e+03 5.4590e-18 5.5328e-09 9.9951e-01 4.8980e-04 9.5675e-14 2.8491e-30 0.0000e+00
3.6846e+03 4.7491e-18 5.2810e-09 9.9970e-01 3.0035e-04 2.8663e-14 3.2529e-31 0.0000e+00
3.9097e+03 3.7985e-18 4.8413e-09 9.9981e-01 1.9173e-04 9.3004e-15 4.1823e-32 0.0000e+00
4.1484e+03 3.6024e-18 4.8340e-09 9.9988e-01 1.1557e-04 2.7218e-15 4.6906e-33 0.0000e+00
4.4019e+03 4.3135e-18 5.4334e-09 9.9994e-01 6.1416e-05 6.1670e-16 3.5625e-34 0.0000e+00
4.6708e+03 4.8306e-18 5.9479e-09 9.9997e-01 3.0330e-05 1.1556e-16 1.8996e-35 0.0000e+00
4.9561e+03 4.3133e-18 5.8370e-09 9.9998e-01 1.6160e-05 2.4833e-17 1.2144e-36 0.0000e+00
5.2588e+03 3.7061e-18 5.6377e-09 9.9999e-01 8.5777e-06 5.2467e-18 7.4589e-38 0.0000e+00
5.5800e+03 3.5933e-18 5.8360e-09 1.0000e+00 3.8314e-06 7.5014e-19 2.3724e-39 0.0000e+00
5.9209e+03 3.6819e-18 6.3026e-09 1.0000e+00 1.3798e-06 6.4612e-20 3.1264e-41 0.0000e+00
6.2825e+03 3.9925e-18 7.1215e-09 1.0000e+00 3.9646e-07 3.2697e-21 1.6395e-43 0.0000e+00
6.6663e+03 4.9683e-18 8.8009e-09 1.0000e+00 8.4595e-08 8.3173e-23 0.0000e+00 0.0000e+00
7.0735e+03 6.7157e-18 1.1602e-08 1.0000e+00 1.3620e-08 1.0928e-24 0.0000e+00 0.0000e+00
7.5056e+03 8.9314e-18 1.5537e-08 1.0000e+00 1.7515e-09 8.3330e-27 0.0000e+00 0.0000e+00
7.9641e+03 1.2218e-17 2.1239e-08 1.0000e+00 2.1906e-10 5.9759e-29 0.0000e+00 0.0000e+00
8.4505e+03 1.9137e-17 3.1664e-08 1.0000e+00 2.1408e-11 2.4326e-31 0.0000e+00 0.0000e+00
8.9668e+03 3.3798e-17 5.2775e-08 1.0000e+00 1.1196e-12 2.2523e-34 0.0000e+00 0.0000e+00
9.5145e+03 6.6153e-17 9.8205e-08 1.0000e+00 2.9020e-14 3.9263e-38 0.0000e+00 0.0000e+00
1.0096e+04 2.0914e-16 2.8019e-07 1.0000e+00 6.6209e-17 2.1019e-44 0.0000e+00 0.0000e+00
1.0712e+04 1.0357e-15 1.1576e-06 1.0000e+00 1.7425e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 7.4325e-15 5.7230e-06 9.9999e-01 2.3765e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 2.7697e-14 1.6959e-05 9.9998e-01 3.0503e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 8.9545e-14 4.3739e-05 9.9996e-01 7.7300e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 2.6660e-13 1.0424e-04 9.9990e-01 2.7688e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 6.1787e-13 2.0639e-04 9.9979e-01 2.4692e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 1.0587e-12 3.2558e-04 9.9967e-01 8.2643e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 2.1077e-12 5.1978e-04 9.9948e-01 7.1563e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 5.7557e-12 9.4916e-04 9.9905e-01 7.7711e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 2.3639e-11 2.1590e-03 9.9784e-01 5.1425e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 6.5972e-11 4.1178e-03 9.9588e-01 2.9938e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 1.3514e-10 6.6468e-03 9.9335e-01 2.4652e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 1.8410e-10 8.4682e-03 9.9153e-01 4.4127e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 2.0818e-10 9.7673e-03 9.9023e-01 9.6970e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 2.2741e-10 1.0828e-02 9.8917e-01 3.2230e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 2.7950e-10 1.2874e-02 9.8713e-01 8.1275e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 3.1581e-10 1.4408e-02 9.8559e-01 2.9427e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 3.5178e-10 1.5964e-02 9.8404e-01 1.1210e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 3.8582e-10 1.7628e-02 9.8237e-01 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 5.3308e-10 2.3218e-02 9.7678e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 6.0285e-10 2.7961e-02 9.7204e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 9.5149e-10 4.1188e-02 9.5881e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.7628e-09 6.7696e-02 9.3230e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 2.0776e-09 8.4135e-02 9.1587e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 5.3485e-09 1.6991e-01 8.3009e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 7.9337e-09 2.3432e-01 7.6568e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
