#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
12793.43 1.81e-12 7.95e-04 9.74e-01 2.51e-02 8.79e-09 
13528.61 5.13e-11 2.45e-02 9.75e-01 1.13e-04 3.29e-14 
14194.74 8.16e-10 4.58e-01 5.42e-01 3.64e-07 1.07e-19 
14757.77 1.58e-09 9.32e-01 6.84e-02 6.20e-10 1.05e-24 
15240.48 2.04e-09 9.93e-01 7.22e-03 1.37e-12 8.20e-30 
15646.99 3.13e-09 1.00e+00 3.12e-04 1.61e-15 9.58e-35 
15960.30 5.52e-09 1.00e+00 3.33e-05 8.26e-18 4.77e-37 
16187.41 8.70e-09 1.00e+00 3.27e-06 2.50e-20 5.23e-37 
16354.17 9.63e-09 1.00e+00 7.36e-07 6.41e-22 6.35e-37 
16484.18 1.04e-08 1.00e+00 2.50e-07 4.44e-23 8.43e-37 
16593.12 9.25e-09 1.00e+00 1.19e-07 6.10e-24 1.17e-36 
16691.99 9.35e-09 1.00e+00 3.68e-08 3.42e-25 1.56e-36 
16788.59 9.20e-09 1.00e+00 1.99e-08 7.32e-26 2.03e-36 
16888.37 9.77e-09 1.00e+00 8.13e-09 4.56e-27 2.65e-36 
16998.79 1.01e-08 1.00e+00 2.88e-09 3.41e-28 3.63e-36 
17146.37 1.03e-08 1.00e+00 9.33e-10 2.54e-29 5.33e-36 
17415.23 1.17e-08 1.00e+00 9.37e-11 5.79e-31 9.33e-36 
17888.12 1.31e-08 1.00e+00 6.88e-12 1.38e-30 2.53e-35 
18532.37 1.70e-08 1.00e+00 9.01e-14 1.40e-30 6.76e-35 
19260.76 1.70e-08 1.00e+00 1.91e-15 2.00e-30 1.36e-34 
20034.10 1.46e-08 1.00e+00 1.18e-16 2.36e-30 1.58e-34 
20838.00 1.50e-08 1.00e+00 6.73e-18 3.48e-30 1.07e-34 
21647.97 1.94e-08 1.00e+00 1.51e-19 2.17e-31 6.94e-35 
22447.94 1.60e-08 1.00e+00 4.70e-20 5.05e-31 6.72e-35 
23245.88 2.03e-08 1.00e+00 1.51e-21 2.79e-31 8.40e-35 
24052.47 1.99e-08 1.00e+00 3.06e-23 1.68e-34 1.16e-34 
24867.72 2.19e-08 1.00e+00 1.91e-23 3.75e-31 1.64e-34 
25698.86 1.96e-08 1.00e+00 7.97e-25 3.43e-34 2.40e-34 
26587.16 2.00e-08 1.00e+00 7.40e-26 5.32e-34 3.73e-34 
27637.54 2.00e-08 1.00e+00 9.58e-27 9.30e-34 6.57e-34 
28986.97 1.25e-08 1.00e+00 3.38e-26 2.04e-33 1.45e-33 
#TIME: 4.58 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 2.27e-18 1.05e-10 2.15e-04 2.89e-01 7.10e-01 
999.11 3.74e-20 2.56e-12 1.45e-05 8.35e-02 9.16e-01 
1267.34 9.61e-22 6.58e-14 8.90e-07 1.92e-02 9.81e-01 
1514.05 7.95e-23 5.53e-15 1.31e-07 6.93e-03 9.93e-01 
1808.80 1.08e-23 7.76e-16 2.92e-08 3.16e-03 9.97e-01 
1919.29 1.72e-24 1.22e-16 6.53e-09 1.26e-03 9.99e-01 
2160.92 3.31e-25 2.93e-17 2.13e-09 6.96e-04 9.99e-01 
2292.92 4.04e-26 3.56e-18 3.83e-10 2.21e-04 1.00e+00 
2432.98 1.79e-26 1.96e-18 2.41e-10 1.78e-04 1.00e+00 
2581.60 1.08e-26 1.28e-18 1.76e-10 1.56e-04 1.00e+00 
2739.29 6.84e-27 9.13e-19 1.36e-10 1.39e-04 1.00e+00 
2906.62 5.00e-27 7.14e-19 1.14e-10 1.30e-04 1.00e+00 
3084.17 3.56e-27 5.87e-19 9.84e-11 1.23e-04 1.00e+00 
3272.56 2.36e-27 4.60e-19 8.20e-11 1.13e-04 1.00e+00 
3472.46 1.91e-27 4.17e-19 7.74e-11 1.10e-04 1.00e+00 
3684.57 1.58e-27 4.01e-19 7.58e-11 1.09e-04 1.00e+00 
3909.64 1.13e-27 3.49e-19 6.89e-11 1.03e-04 1.00e+00 
4148.46 1.19e-27 3.95e-19 7.71e-11 1.09e-04 1.00e+00 
4401.86 1.95e-27 6.30e-19 1.10e-10 1.31e-04 1.00e+00 
4670.75 3.12e-27 9.82e-19 1.58e-10 1.62e-04 1.00e+00 
4956.05 3.16e-27 1.07e-18 1.77e-10 1.75e-04 1.00e+00 
5258.79 2.86e-27 1.09e-18 1.86e-10 1.83e-04 1.00e+00 
5580.02 3.66e-27 1.47e-18 2.42e-10 2.16e-04 1.00e+00 
5920.87 4.80e-27 2.00e-18 3.16e-10 2.52e-04 1.00e+00 
6282.54 6.65e-27 2.95e-18 4.35e-10 3.03e-04 1.00e+00 
6666.30 1.04e-26 4.63e-18 6.23e-10 3.61e-04 1.00e+00 
7073.50 2.10e-26 9.47e-18 1.09e-09 4.89e-04 1.00e+00 
7505.58 4.56e-26 2.16e-17 2.11e-09 7.06e-04 9.99e-01 
7964.05 1.88e-25 9.04e-17 6.49e-09 1.39e-03 9.99e-01 
8450.53 1.17e-24 5.37e-16 2.62e-08 3.01e-03 9.97e-01 
8966.72 1.01e-23 4.42e-15 1.29e-07 7.14e-03 9.93e-01 
9514.44 2.10e-22 8.60e-14 1.21e-06 2.42e-02 9.76e-01 
10095.62 1.82e-20 6.84e-12 3.35e-05 1.45e-01 8.55e-01 
10712.30 2.71e-18 9.81e-10 1.21e-03 6.98e-01 3.01e-01 
11366.65 3.75e-16 1.33e-07 2.55e-02 9.61e-01 1.34e-02 
12061.10 7.49e-14 3.09e-05 5.07e-01 4.93e-01 3.47e-05 
12793.43 2.11e-12 9.70e-04 9.81e-01 1.77e-02 3.83e-09 
13528.61 6.05e-11 3.04e-02 9.70e-01 7.86e-05 2.95e-14 
14194.74 8.23e-10 4.82e-01 5.18e-01 2.47e-07 5.66e-20 
14757.77 1.58e-09 9.52e-01 4.83e-02 2.95e-10 1.21e-25 
15240.48 1.98e-09 9.97e-01 3.48e-03 5.65e-13 2.60e-30 
15646.99 2.99e-09 1.00e+00 2.83e-04 1.30e-15 3.66e-35 
15960.30 5.46e-09 1.00e+00 2.55e-05 4.21e-18 5.07e-37 
16187.41 7.81e-09 1.00e+00 3.50e-06 3.10e-20 5.56e-37 
16354.17 9.40e-09 1.00e+00 6.51e-07 7.49e-22 6.75e-37 
16484.18 8.89e-09 1.00e+00 2.43e-07 4.06e-23 8.96e-37 
16593.12 9.62e-09 1.00e+00 6.93e-08 7.47e-24 1.24e-36 
16691.99 9.03e-09 1.00e+00 3.55e-08 4.68e-25 1.66e-36 
16788.59 8.25e-09 1.00e+00 1.80e-08 4.57e-26 2.16e-36 
16888.37 8.64e-09 1.00e+00 6.90e-09 6.96e-27 2.82e-36 
16998.79 9.30e-09 1.00e+00 3.00e-09 4.74e-28 3.86e-36 
17146.37 1.03e-08 1.00e+00 7.02e-10 2.13e-29 5.67e-36 
17415.23 1.12e-08 1.00e+00 1.03e-10 8.06e-31 9.93e-36 
17888.12 1.21e-08 1.00e+00 6.39e-12 9.77e-31 2.70e-35 
18532.37 1.53e-08 1.00e+00 1.49e-13 3.61e-30 7.19e-35 
19260.76 1.73e-08 1.00e+00 6.38e-15 1.45e-29 1.45e-34 
20034.10 1.52e-08 1.00e+00 5.51e-17 3.92e-31 1.68e-34 
20838.00 1.37e-08 1.00e+00 4.40e-18 5.81e-31 1.14e-34 
21647.97 1.43e-08 1.00e+00 1.96e-19 1.85e-32 7.38e-35 
22447.94 1.50e-08 1.00e+00 3.46e-20 2.81e-31 7.14e-35 
23245.88 1.68e-08 1.00e+00 2.96e-21 6.47e-31 8.93e-35 
24052.47 1.88e-08 1.00e+00 6.87e-22 1.18e-29 1.23e-34 
24867.72 2.03e-08 1.00e+00 9.23e-24 2.52e-34 1.75e-34 
25698.86 2.65e-08 1.00e+00 1.03e-23 1.28e-32 2.55e-34 
26587.16 1.83e-08 1.00e+00 1.31e-25 5.66e-34 3.97e-34 
27637.54 1.61e-08 1.00e+00 1.56e-26 9.90e-34 6.99e-34 
28986.97 1.10e-08 1.00e+00 1.19e-26 2.17e-33 1.54e-33 
#TIME: 4.68 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 9.90e-19 5.77e-11 1.17e-04 1.79e-01 8.21e-01 
999.11 2.83e-20 1.95e-12 1.23e-05 7.90e-02 9.21e-01 
1267.34 7.41e-22 5.38e-14 7.78e-07 1.83e-02 9.82e-01 
1514.05 7.78e-23 5.51e-15 1.32e-07 7.09e-03 9.93e-01 
1808.80 1.05e-23 7.83e-16 2.99e-08 3.25e-03 9.97e-01 
1919.29 1.88e-24 1.27e-16 6.94e-09 1.34e-03 9.99e-01 
2160.92 4.23e-25 3.27e-17 2.45e-09 7.76e-04 9.99e-01 
2292.92 4.12e-26 3.79e-18 4.06e-10 2.28e-04 1.00e+00 
2432.98 2.11e-26 2.07e-18 2.60e-10 1.85e-04 1.00e+00 
2581.60 1.20e-26 1.38e-18 1.91e-10 1.62e-04 1.00e+00 
2739.29 7.77e-27 1.02e-18 1.51e-10 1.47e-04 1.00e+00 
2906.62 5.61e-27 8.13e-19 1.28e-10 1.38e-04 1.00e+00 
3084.17 4.00e-27 6.61e-19 1.11e-10 1.31e-04 1.00e+00 
3272.56 2.68e-27 5.36e-19 9.42e-11 1.22e-04 1.00e+00 
3472.46 2.17e-27 4.95e-19 8.97e-11 1.20e-04 1.00e+00 
3684.57 1.77e-27 4.58e-19 8.60e-11 1.17e-04 1.00e+00 
3909.64 1.32e-27 4.16e-19 8.07e-11 1.13e-04 1.00e+00 
4148.46 1.33e-27 4.62e-19 8.87e-11 1.18e-04 1.00e+00 
4401.86 2.27e-27 7.71e-19 1.30e-10 1.46e-04 1.00e+00 
4670.75 3.55e-27 1.14e-18 1.81e-10 1.76e-04 1.00e+00 
4956.05 3.63e-27 1.29e-18 2.07e-10 1.92e-04 1.00e+00 
5258.79 3.34e-27 1.33e-18 2.21e-10 2.03e-04 1.00e+00 
5580.02 4.30e-27 1.76e-18 2.84e-10 2.37e-04 1.00e+00 
5920.87 5.69e-27 2.47e-18 3.78e-10 2.79e-04 1.00e+00 
6282.54 7.57e-27 3.34e-18 4.92e-10 3.20e-04 1.00e+00 
6666.30 1.23e-26 5.60e-18 7.38e-10 3.98e-04 1.00e+00 
7073.50 2.61e-26 1.21e-17 1.34e-09 5.51e-04 9.99e-01 
7505.58 6.38e-26 3.09e-17 2.82e-09 8.59e-04 9.99e-01 
7964.05 2.53e-25 1.25e-16 8.57e-09 1.64e-03 9.98e-01 
8450.53 1.60e-24 7.62e-16 3.43e-08 3.50e-03 9.97e-01 
8966.72 1.45e-23 6.54e-15 1.75e-07 8.42e-03 9.92e-01 
9514.44 3.29e-22 1.39e-13 1.76e-06 2.97e-02 9.70e-01 
10095.62 3.05e-20 1.18e-11 5.14e-05 1.83e-01 8.17e-01 
10712.30 4.11e-18 1.55e-09 1.66e-03 7.60e-01 2.38e-01 
11366.65 5.70e-16 2.10e-07 3.37e-02 9.57e-01 9.07e-03 
12061.10 9.58e-14 4.25e-05 5.79e-01 4.21e-01 3.36e-05 
12793.43 2.48e-12 1.18e-03 9.87e-01 1.23e-02 1.68e-09 
13528.61 7.49e-11 3.88e-02 9.61e-01 5.16e-05 1.55e-14 
14194.74 9.31e-10 5.58e-01 4.42e-01 1.48e-07 1.85e-20 
14757.77 1.56e-09 9.63e-01 3.70e-02 1.66e-10 5.36e-26 
15240.48 1.87e-09 9.97e-01 3.10e-03 4.26e-13 2.40e-30 
15646.99 2.93e-09 1.00e+00 2.45e-04 1.07e-15 4.49e-36 
15960.30 5.28e-09 1.00e+00 2.19e-05 2.57e-18 5.39e-37 
16187.41 7.13e-09 1.00e+00 3.36e-06 3.40e-20 5.91e-37 
16354.17 9.15e-09 1.00e+00 5.73e-07 3.82e-22 7.18e-37 
16484.18 9.35e-09 1.00e+00 1.61e-07 1.67e-23 9.53e-37 
16593.12 8.32e-09 1.00e+00 7.96e-08 2.59e-24 1.32e-36 
16691.99 8.81e-09 1.00e+00 2.66e-08 1.98e-24 1.77e-36 
16788.59 9.15e-09 1.00e+00 1.10e-08 2.37e-26 2.30e-36 
16888.37 8.77e-09 1.00e+00 5.53e-09 2.43e-27 3.00e-36 
16998.79 9.07e-09 1.00e+00 1.98e-09 2.13e-28 4.11e-36 
17146.37 9.36e-09 1.00e+00 8.28e-10 2.50e-29 6.02e-36 
17415.23 9.84e-09 1.00e+00 1.05e-10 7.55e-31 1.06e-35 
17888.12 1.17e-08 1.00e+00 5.27e-12 8.51e-31 2.87e-35 
18532.37 1.43e-08 1.00e+00 1.48e-13 1.98e-30 7.65e-35 
19260.76 1.36e-08 1.00e+00 2.74e-15 1.06e-30 1.54e-34 
20034.10 1.25e-08 1.00e+00 7.93e-17 2.01e-30 1.79e-34 
20838.00 1.21e-08 1.00e+00 6.55e-18 1.56e-30 1.21e-34 
21647.97 1.23e-08 1.00e+00 2.96e-19 3.93e-31 7.85e-35 
22447.94 1.36e-08 1.00e+00 2.92e-20 1.73e-33 7.59e-35 
23245.88 1.59e-08 1.00e+00 4.82e-22 2.23e-33 9.50e-35 
24052.47 1.45e-08 1.00e+00 3.47e-21 1.23e-29 1.31e-34 
24867.72 1.85e-08 1.00e+00 1.41e-22 9.32e-30 1.86e-34 
25698.86 1.80e-08 1.00e+00 1.73e-24 3.89e-34 2.71e-34 
26587.16 1.70e-08 1.00e+00 1.13e-25 6.02e-34 4.22e-34 
27637.54 1.46e-08 1.00e+00 2.06e-26 1.05e-33 7.43e-34 
28986.97 1.16e-08 1.00e+00 1.16e-26 2.31e-33 1.64e-33 
#TIME: 4.77 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 8.51e-19 5.15e-11 1.21e-04 2.37e-01 7.63e-01 
999.11 1.68e-20 1.28e-12 9.03e-06 6.69e-02 9.33e-01 
1267.34 5.99e-22 4.68e-14 6.98e-07 1.73e-02 9.83e-01 
1514.05 6.49e-23 4.91e-15 1.21e-07 6.72e-03 9.93e-01 
1808.80 9.71e-24 7.80e-16 2.98e-08 3.23e-03 9.97e-01 
1919.29 1.60e-24 1.28e-16 6.76e-09 1.28e-03 9.99e-01 
2160.92 3.68e-25 3.54e-17 2.52e-09 7.64e-04 9.99e-01 
2292.92 4.13e-26 4.18e-18 4.37e-10 2.37e-04 1.00e+00 
2432.98 1.95e-26 2.35e-18 2.81e-10 1.93e-04 1.00e+00 
2581.60 1.18e-26 1.58e-18 2.11e-10 1.71e-04 1.00e+00 
2739.29 8.29e-27 1.19e-18 1.70e-10 1.57e-04 1.00e+00 
2906.62 6.14e-27 9.24e-19 1.43e-10 1.47e-04 1.00e+00 
3084.17 4.41e-27 7.60e-19 1.25e-10 1.40e-04 1.00e+00 
3272.56 3.10e-27 6.09e-19 1.07e-10 1.31e-04 1.00e+00 
3472.46 2.51e-27 5.83e-19 1.04e-10 1.30e-04 1.00e+00 
3684.57 1.95e-27 5.44e-19 9.92e-11 1.28e-04 1.00e+00 
3909.64 1.49e-27 4.99e-19 9.43e-11 1.24e-04 1.00e+00 
4148.46 1.52e-27 5.52e-19 1.03e-10 1.29e-04 1.00e+00 
4401.86 2.63e-27 9.02e-19 1.52e-10 1.60e-04 1.00e+00 
4670.75 4.10e-27 1.37e-18 2.12e-10 1.92e-04 1.00e+00 
4956.05 4.26e-27 1.58e-18 2.46e-10 2.13e-04 1.00e+00 
5258.79 3.90e-27 1.60e-18 2.60e-10 2.24e-04 1.00e+00 
5580.02 5.01e-27 2.12e-18 3.35e-10 2.60e-04 1.00e+00 
5920.87 6.87e-27 3.12e-18 4.59e-10 3.13e-04 1.00e+00 
6282.54 8.92e-27 4.16e-18 5.82e-10 3.49e-04 1.00e+00 
6666.30 1.49e-26 7.04e-18 8.87e-10 4.39e-04 1.00e+00 
7073.50 3.21e-26 1.56e-17 1.65e-09 6.18e-04 9.99e-01 
7505.58 8.48e-26 4.27e-17 3.67e-09 1.00e-03 9.99e-01 
7964.05 3.36e-25 1.72e-16 1.11e-08 1.89e-03 9.98e-01 
8450.53 2.31e-24 1.13e-15 4.65e-08 4.14e-03 9.96e-01 
8966.72 2.09e-23 9.75e-15 2.39e-07 1.00e-02 9.90e-01 
9514.44 5.41e-22 2.33e-13 2.64e-06 3.73e-02 9.63e-01 
10095.62 4.81e-20 1.95e-11 7.59e-05 2.24e-01 7.76e-01 
10712.30 6.11e-18 2.40e-09 2.23e-03 8.10e-01 1.88e-01 
11366.65 8.79e-16 3.40e-07 4.53e-02 9.49e-01 5.79e-03 
12061.10 1.27e-13 5.87e-05 6.53e-01 3.47e-01 1.09e-05 
12793.43 2.86e-12 1.43e-03 9.89e-01 9.66e-03 9.37e-10 
13528.61 8.49e-11 4.65e-02 9.53e-01 3.72e-05 2.29e-15 
14194.74 9.22e-10 5.78e-01 4.22e-01 1.02e-07 8.52e-21 
14757.77 1.48e-09 9.62e-01 3.84e-02 1.27e-10 2.95e-26 
15240.48 1.86e-09 9.98e-01 2.47e-03 2.35e-13 2.64e-31 
15646.99 2.88e-09 9.98e-01 2.20e-03 6.52e-15 9.36e-34 
15960.30 5.38e-09 1.00e+00 1.75e-05 1.81e-18 5.73e-37 
16187.41 7.17e-09 1.00e+00 2.90e-06 2.10e-20 6.29e-37 
16354.17 9.08e-09 1.00e+00 4.04e-07 1.56e-22 7.63e-37 
16484.18 9.70e-09 1.00e+00 1.20e-07 4.17e-24 1.01e-36 
16593.12 8.68e-09 1.00e+00 6.83e-08 1.69e-24 1.41e-36 
16691.99 7.84e-09 1.00e+00 3.34e-08 6.31e-25 1.88e-36 
16788.59 9.24e-09 1.00e+00 1.11e-08 1.97e-26 2.44e-36 
16888.37 8.78e-09 1.00e+00 4.38e-09 1.83e-27 3.19e-36 
16998.79 8.38e-09 1.00e+00 2.18e-09 3.39e-28 4.37e-36 
17146.37 8.98e-09 1.00e+00 9.70e-10 2.53e-29 6.41e-36 
17415.23 9.61e-09 1.00e+00 1.00e-10 7.07e-31 1.12e-35 
17888.12 1.11e-08 1.00e+00 5.46e-12 1.44e-30 3.05e-35 
18532.37 1.37e-08 1.00e+00 1.46e-13 1.65e-30 8.13e-35 
19260.76 1.36e-08 1.00e+00 1.65e-15 9.50e-31 1.63e-34 
20034.10 1.22e-08 1.00e+00 6.79e-17 1.32e-30 1.90e-34 
20838.00 1.14e-08 1.00e+00 1.16e-17 3.56e-30 1.29e-34 
21647.97 1.12e-08 1.00e+00 5.52e-19 9.08e-31 8.35e-35 
22447.94 1.38e-08 1.00e+00 1.05e-19 2.65e-31 8.07e-35 
23245.88 1.61e-08 1.00e+00 6.96e-21 1.45e-31 1.01e-34 
24052.47 1.40e-08 1.00e+00 1.11e-22 2.02e-34 1.39e-34 
24867.72 1.62e-08 1.00e+00 1.69e-23 2.85e-34 1.98e-34 
25698.86 1.49e-08 1.00e+00 9.72e-25 1.65e-33 2.88e-34 
26587.16 1.54e-08 1.00e+00 1.54e-25 6.40e-34 4.48e-34 
27637.54 1.29e-08 1.00e+00 8.74e-27 1.12e-33 7.90e-34 
28986.97 1.08e-08 1.00e+00 2.65e-26 2.46e-33 1.74e-33 
#TIME: 4.87 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 4.85e-19 3.35e-11 8.83e-05 2.00e-01 8.00e-01 
999.11 1.22e-20 9.89e-13 7.57e-06 6.26e-02 9.37e-01 
1267.34 5.19e-22 4.25e-14 6.51e-07 1.68e-02 9.83e-01 
1514.05 5.75e-23 4.57e-15 1.16e-07 6.64e-03 9.93e-01 
1808.80 9.57e-24 7.88e-16 3.03e-08 3.27e-03 9.97e-01 
1919.29 1.74e-24 1.37e-16 7.26e-09 1.36e-03 9.99e-01 
2160.92 4.71e-25 3.95e-17 2.87e-09 8.41e-04 9.99e-01 
2292.92 4.33e-26 4.56e-18 4.71e-10 2.47e-04 1.00e+00 
2432.98 2.20e-26 2.58e-18 3.10e-10 2.04e-04 1.00e+00 
2581.60 1.36e-26 1.75e-18 2.33e-10 1.80e-04 1.00e+00 
2739.29 9.24e-27 1.38e-18 1.94e-10 1.69e-04 1.00e+00 
2906.62 6.62e-27 1.06e-18 1.61e-10 1.56e-04 1.00e+00 
3084.17 4.87e-27 8.69e-19 1.40e-10 1.49e-04 1.00e+00 
3272.56 3.40e-27 7.00e-19 1.21e-10 1.40e-04 1.00e+00 
3472.46 2.85e-27 6.77e-19 1.19e-10 1.40e-04 1.00e+00 
3684.57 2.32e-27 6.33e-19 1.15e-10 1.39e-04 1.00e+00 
3909.64 1.71e-27 5.89e-19 1.10e-10 1.36e-04 1.00e+00 
4148.46 1.77e-27 6.63e-19 1.22e-10 1.43e-04 1.00e+00 
4401.86 3.03e-27 1.06e-18 1.76e-10 1.74e-04 1.00e+00 
4670.75 4.70e-27 1.64e-18 2.49e-10 2.11e-04 1.00e+00 
4956.05 5.05e-27 1.94e-18 2.94e-10 2.36e-04 1.00e+00 
5258.79 4.63e-27 1.95e-18 3.09e-10 2.47e-04 1.00e+00 
5580.02 5.87e-27 2.62e-18 3.98e-10 2.87e-04 1.00e+00 
5920.87 7.80e-27 3.54e-18 5.18e-10 3.30e-04 1.00e+00 
6282.54 1.06e-26 5.09e-18 6.94e-10 3.86e-04 1.00e+00 
6666.30 1.84e-26 9.12e-18 1.09e-09 4.95e-04 1.00e+00 
7073.50 4.43e-26 2.19e-17 2.19e-09 7.53e-04 9.99e-01 
7505.58 1.17e-25 6.07e-17 4.91e-09 1.21e-03 9.99e-01 
7964.05 4.56e-25 2.42e-16 1.46e-08 2.22e-03 9.98e-01 
8450.53 3.25e-24 1.64e-15 6.28e-08 4.92e-03 9.95e-01 
8966.72 3.06e-23 1.47e-14 3.31e-07 1.20e-02 9.88e-01 
9514.44 8.39e-22 3.79e-13 3.93e-06 4.70e-02 9.53e-01 
10095.62 7.53e-20 3.17e-11 1.10e-04 2.69e-01 7.31e-01 
10712.30 9.09e-18 3.71e-09 2.97e-03 8.52e-01 1.45e-01 
11366.65 1.36e-15 5.53e-07 6.01e-02 9.36e-01 3.79e-03 
12061.10 1.62e-13 7.91e-05 7.18e-01 2.82e-01 9.78e-06 
12793.43 3.45e-12 1.80e-03 9.91e-01 6.72e-03 4.07e-10 
13528.61 9.42e-11 5.49e-02 9.45e-01 2.78e-05 1.82e-15 
14194.74 1.04e-09 6.68e-01 3.32e-01 5.19e-08 2.29e-21 
14757.77 1.48e-09 9.71e-01 2.92e-02 7.21e-11 1.00e-26 
15240.48 1.79e-09 9.93e-01 6.94e-03 4.35e-13 1.84e-30 
15646.99 2.75e-09 1.00e+00 1.78e-04 3.88e-16 9.57e-37 
15960.30 4.74e-09 1.00e+00 1.91e-05 2.07e-18 6.10e-37 
16187.41 6.46e-09 1.00e+00 3.35e-06 2.64e-20 6.69e-37 
16354.17 8.18e-09 1.00e+00 4.91e-07 2.59e-22 8.12e-37 
16484.18 8.51e-09 1.00e+00 1.53e-07 1.20e-23 1.08e-36 
16593.12 7.83e-09 1.00e+00 7.30e-08 1.86e-24 1.49e-36 
16691.99 7.60e-09 1.00e+00 3.46e-08 2.25e-25 2.00e-36 
16788.59 7.01e-09 1.00e+00 1.58e-08 3.80e-26 2.60e-36 
16888.37 8.27e-09 1.00e+00 6.64e-09 2.98e-27 3.39e-36 
16998.79 7.61e-09 1.00e+00 3.42e-09 8.97e-28 4.64e-36 
17146.37 8.37e-09 1.00e+00 1.09e-09 3.62e-29 6.81e-36 
17415.23 9.97e-09 1.00e+00 1.31e-10 1.19e-30 1.19e-35 
17888.12 1.10e-08 1.00e+00 4.36e-12 9.42e-31 3.24e-35 
18532.37 1.24e-08 1.00e+00 1.24e-13 1.58e-30 8.65e-35 
19260.76 1.54e-08 1.00e+00 2.17e-15 1.77e-30 1.74e-34 
20034.10 1.18e-08 1.00e+00 9.01e-17 2.11e-30 2.02e-34 
20838.00 1.10e-08 1.00e+00 2.87e-18 1.38e-31 1.37e-34 
21647.97 1.71e-08 1.00e+00 1.91e-18 1.36e-30 8.88e-35 
22447.94 1.16e-08 1.00e+00 1.48e-20 1.00e-32 8.59e-35 
23245.88 1.12e-08 1.00e+00 1.19e-20 1.40e-30 1.07e-34 
24052.47 1.41e-08 1.00e+00 7.92e-23 2.15e-34 1.48e-34 
24867.72 1.39e-08 1.00e+00 5.85e-24 3.04e-34 2.10e-34 
25698.86 1.57e-08 1.00e+00 8.32e-23 2.99e-28 3.06e-34 
26587.16 1.38e-08 1.00e+00 7.88e-26 6.81e-34 4.77e-34 
27637.54 1.17e-08 1.00e+00 1.00e-26 1.19e-33 8.40e-34 
28986.97 8.73e-09 1.00e+00 1.01e-26 2.61e-33 1.85e-33 
#TIME: 4.97 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 3.45e-19 2.54e-11 7.74e-05 2.01e-01 7.99e-01 
999.11 9.06e-21 7.89e-13 6.35e-06 5.71e-02 9.43e-01 
1267.34 4.34e-22 3.72e-14 5.90e-07 1.59e-02 9.84e-01 
1514.05 5.07e-23 4.33e-15 1.11e-07 6.46e-03 9.94e-01 
1808.80 8.61e-24 7.83e-16 3.00e-08 3.24e-03 9.97e-01 
1919.29 1.54e-24 1.41e-16 7.28e-09 1.33e-03 9.99e-01 
2160.92 4.04e-25 4.24e-17 2.92e-09 8.20e-04 9.99e-01 
2292.92 4.33e-26 4.93e-18 5.02e-10 2.55e-04 1.00e+00 
2432.98 2.24e-26 2.91e-18 3.40e-10 2.13e-04 1.00e+00 
2581.60 1.32e-26 1.99e-18 2.55e-10 1.90e-04 1.00e+00 
2739.29 1.02e-26 1.65e-18 2.24e-10 1.82e-04 1.00e+00 
2906.62 7.28e-27 1.23e-18 1.82e-10 1.67e-04 1.00e+00 
3084.17 5.39e-27 1.04e-18 1.62e-10 1.61e-04 1.00e+00 
3272.56 3.79e-27 8.23e-19 1.38e-10 1.50e-04 1.00e+00 
3472.46 3.22e-27 7.93e-19 1.37e-10 1.51e-04 1.00e+00 
3684.57 2.59e-27 7.41e-19 1.32e-10 1.49e-04 1.00e+00 
3909.64 1.99e-27 6.98e-19 1.28e-10 1.48e-04 1.00e+00 
4148.46 2.07e-27 8.00e-19 1.44e-10 1.57e-04 1.00e+00 
4401.86 3.52e-27 1.29e-18 2.08e-10 1.92e-04 1.00e+00 
4670.75 5.46e-27 2.01e-18 2.95e-10 2.34e-04 1.00e+00 
