#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] co0 co1 co2 co3 co4 co5 co6 co7 co8
1.693972e+04 2.191088e+03 9.357090e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 2.180526e+03 9.401645e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 2.192221e+03 1.043815e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 2.302728e+03 1.544302e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 2.394012e+03 1.785028e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 2.572714e+03 2.343725e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 3.086328e+03 2.517044e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 3.185226e+03 1.835560e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 3.244433e+03 1.438146e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 3.187768e+03 1.058068e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 3.722146e+03 8.853629e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 3.683811e+03 6.526632e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 3.538878e+03 3.889805e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 3.317869e+03 3.218626e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 3.327457e+03 3.090567e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 3.411457e+03 3.173621e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 3.473646e+03 2.972841e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 3.530328e+03 2.171857e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 3.581404e+03 1.284984e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 3.642538e+03 6.808989e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 3.791751e+03 4.616865e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 3.940977e+03 3.341815e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 4.178486e+03 2.491346e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 5.478331e+03 1.824473e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 5.498163e+03 1.228701e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 7.402704e+03 1.238697e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 7.055704e+03 8.162979e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 7.532600e+03 3.693015e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 5.663449e+03 2.408525e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 5.745616e+03 1.653085e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 5.865901e+03 1.150064e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 6.105472e+03 8.624189e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 7.319869e+03 8.377159e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 5.471208e+03 7.391036e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 6.952095e+03 2.607070e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 1.022175e+04 2.776332e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 9.691170e+03 1.942673e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 8.147626e+03 1.424434e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 8.278001e+03 9.633954e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 8.287708e+03 6.837950e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 9.014625e+03 4.983095e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 9.124256e+03 3.780675e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 8.672435e+03 3.234669e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 8.461063e+03 2.684558e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 8.617190e+03 2.125006e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 8.771319e+03 1.752154e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 8.918410e+03 1.462801e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 9.230206e+03 1.006629e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 9.216347e+03 1.023589e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 9.237777e+03 9.974615e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 9.248465e+03 9.846314e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 9.267500e+03 9.620929e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 9.511208e+03 6.865165e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 9.536023e+03 6.525761e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.195467e+02 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] co0 co1 co2 co3 co4 co5 co6 co7 co8
4.386064e+02 3.068391e+03 2.400063e+07 9.595960e-02 9.040404e-01 2.247475e-14 4.888889e-54 2.080808e-122 1.111111e-234 0.000000e+00 0.000000e+00 0.000000e+00 
8.801961e+02 3.032638e+03 4.450146e+07 2.593516e-01 7.406484e-01 2.942643e-15 3.216958e-56 1.990025e-126 2.114713e-241 0.000000e+00 0.000000e+00 0.000000e+00 
8.922517e+02 3.017329e+03 3.552266e+07 2.002580e-01 7.997420e-01 4.998388e-15 1.080297e-55 1.667204e-125 6.481780e-240 0.000000e+00 0.000000e+00 0.000000e+00 
9.200313e+02 3.018417e+03 3.159877e+07 1.604755e-01 8.395245e-01 8.246657e-15 3.789004e-55 1.742199e-124 3.443536e-238 0.000000e+00 0.000000e+00 0.000000e+00 
9.688202e+02 3.026872e+03 2.487363e+07 1.405508e-01 8.594492e-01 8.879392e-15 3.637227e-55 1.239316e-124 1.348528e-238 0.000000e+00 0.000000e+00 0.000000e+00 
1.029396e+03 3.038444e+03 2.568237e+07 1.209302e-01 8.790698e-01 1.348837e-14 1.218605e-54 1.418605e-123 1.055814e-236 0.000000e+00 0.000000e+00 0.000000e+00 
1.092261e+03 3.022556e+03 2.588990e+07 1.057289e-01 8.942711e-01 1.918957e-14 3.367490e-54 1.075920e-122 3.842571e-235 0.000000e+00 0.000000e+00 0.000000e+00 
1.158981e+03 3.048214e+03 2.594128e+07 1.069767e-01 8.930233e-01 1.883721e-14 3.181395e-54 9.627907e-123 3.162791e-235 0.000000e+00 0.000000e+00 0.000000e+00 
1.229776e+03 3.056444e+03 2.634071e+07 8.797789e-02 9.120221e-01 3.040074e-14 1.285122e-53 1.584523e-121 4.606172e-233 0.000000e+00 0.000000e+00 0.000000e+00 
1.304896e+03 3.075876e+03 2.686954e+07 8.400169e-02 9.159983e-01 3.495146e-14 1.945969e-53 3.685099e-121 2.114816e-232 0.000000e+00 0.000000e+00 0.000000e+00 
1.384604e+03 3.105049e+03 2.786010e+07 6.498674e-02 9.350133e-01 6.531830e-14 1.236737e-52 1.535146e-119 1.657825e-229 0.000000e+00 0.000000e+00 0.000000e+00 
1.469181e+03 3.137655e+03 2.809304e+07 5.405405e-02 9.459459e-01 1.007139e-13 4.334523e-52 1.904640e-118 1.460989e-227 0.000000e+00 0.000000e+00 0.000000e+00 
1.558925e+03 3.171447e+03 2.765209e+07 3.919090e-02 9.608091e-01 2.041719e-13 3.350190e-51 1.108302e-116 1.934260e-224 0.000000e+00 0.000000e+00 0.000000e+00 
1.654150e+03 3.184528e+03 2.743693e+07 3.277236e-02 9.672276e-01 2.993800e-13 1.016829e-50 1.015058e-115 9.743136e-223 0.000000e+00 0.000000e+00 0.000000e+00 
1.755192e+03 3.201534e+03 2.738953e+07 3.066415e-02 9.693359e-01 3.458800e-13 1.540474e-50 2.339776e-115 4.316233e-222 0.000000e+00 0.000000e+00 0.000000e+00 
1.862406e+03 3.232188e+03 2.719689e+07 2.413184e-02 9.758682e-01 5.779871e-13 6.862861e-50 4.590936e-114 8.393172e-220 0.000000e+00 0.000000e+00 0.000000e+00 
1.976169e+03 3.255909e+03 2.696101e+07 1.979089e-02 9.802091e-01 8.812547e-13 2.333831e-49 5.302465e-113 6.394698e-218 0.000000e+00 0.000000e+00 0.000000e+00 
2.096881e+03 3.285045e+03 2.632379e+07 1.586369e-02 9.841363e-01 1.373384e-12 8.445946e-49 6.727380e-112 5.640423e-216 0.000000e+00 0.000000e+00 0.000000e+00 
2.224967e+03 3.300984e+03 2.485245e+07 1.342674e-02 9.865733e-01 1.850555e-12 1.903094e-48 3.263281e-111 8.639813e-215 0.000000e+00 0.000000e+00 0.000000e+00 
2.360877e+03 3.318285e+03 2.333932e+07 1.144880e-02 9.885512e-01 2.423100e-12 3.958803e-48 1.328797e-110 9.609637e-214 0.000000e+00 0.000000e+00 0.000000e+00 
2.505088e+03 3.336541e+03 2.225529e+07 9.254219e-03 9.907458e-01 3.585556e-12 1.201234e-47 1.172201e-109 4.318635e-212 0.000000e+00 0.000000e+00 0.000000e+00 
2.658109e+03 3.341610e+03 2.141679e+07 8.318285e-03 9.916817e-01 4.321956e-12 1.998165e-47 3.137859e-109 2.350434e-211 0.000000e+00 0.000000e+00 0.000000e+00 
2.820477e+03 3.354061e+03 2.029453e+07 7.754311e-03 9.922457e-01 4.718906e-12 2.476788e-47 4.540353e-109 4.259769e-211 0.000000e+00 0.000000e+00 0.000000e+00 
2.992763e+03 3.358676e+03 1.845762e+07 6.582885e-03 9.934171e-01 6.008378e-12 4.596050e-47 1.421903e-108 2.848594e-210 0.000000e+00 0.000000e+00 0.000000e+00 
3.175573e+03 3.361259e+03 1.620585e+07 5.643644e-03 9.943564e-01 7.231683e-12 6.962938e-47 2.858469e-108 8.282231e-210 0.000000e+00 0.000000e+00 0.000000e+00 
3.369550e+03 3.360683e+03 1.395440e+07 4.908403e-03 9.950916e-01 8.287960e-12 9.065794e-47 4.184213e-108 1.327683e-209 0.000000e+00 0.000000e+00 0.000000e+00 
3.575375e+03 3.357340e+03 1.156513e+07 4.378142e-03 9.956219e-01 8.496838e-12 8.172531e-47 2.824712e-108 5.156478e-210 0.000000e+00 0.000000e+00 0.000000e+00 
3.793773e+03 3.357708e+03 9.029609e+06 3.340157e-03 9.966598e-01 1.149301e-11 1.566821e-46 8.081026e-108 2.392882e-209 0.000000e+00 0.000000e+00 0.000000e+00 
4.025512e+03 3.343535e+03 7.673895e+06 3.270705e-03 9.967293e-01 1.002698e-11 9.012343e-47 2.268007e-108 2.017332e-210 0.000000e+00 0.000000e+00 0.000000e+00 
4.271406e+03 3.321825e+03 7.498303e+06 3.884183e-03 9.961158e-01 6.885901e-12 2.914809e-47 2.286387e-109 3.309244e-212 0.000000e+00 0.000000e+00 0.000000e+00 
4.532320e+03 3.289764e+03 7.307493e+06 4.850530e-03 9.951495e-01 4.165129e-12 6.445405e-48 1.080825e-110 1.423525e-214 0.000000e+00 0.000000e+00 0.000000e+00 
4.809172e+03 3.246643e+03 6.588169e+06 6.244631e-03 9.937554e-01 2.186262e-12 8.783515e-49 1.788760e-112 8.398836e-218 0.000000e+00 0.000000e+00 0.000000e+00 
5.102936e+03 3.190575e+03 5.926200e+06 8.789976e-03 9.912100e-01 9.475718e-13 6.795088e-50 9.413378e-115 6.545727e-222 0.000000e+00 0.000000e+00 0.000000e+00 
5.414644e+03 3.126793e+03 5.576342e+06 1.379477e-02 9.862052e-01 3.436592e-13 3.212730e-51 1.966360e-117 1.034608e-226 0.000000e+00 0.000000e+00 0.000000e+00 
5.745391e+03 3.053089e+03 5.177145e+06 2.420949e-02 9.757905e-01 9.510870e-14 6.855237e-53 8.152174e-121 9.202075e-233 0.000000e+00 0.000000e+00 0.000000e+00 
6.096342e+03 2.968115e+03 4.677066e+06 4.718097e-02 9.528190e-01 1.951636e-14 6.137469e-55 5.848337e-125 3.522145e-240 0.000000e+00 0.000000e+00 0.000000e+00 
6.468731e+03 2.879126e+03 4.187125e+06 9.795631e-02 9.020437e-01 3.164200e-15 2.854123e-57 1.148696e-129 1.353066e-248 0.000000e+00 0.000000e+00 0.000000e+00 
6.863867e+03 2.780398e+03 3.415435e+06 2.285714e-01 7.714286e-01 2.610039e-16 2.054054e-60 5.436293e-136 6.633205e-260 0.000000e+00 0.000000e+00 0.000000e+00 
7.283139e+03 2.696140e+03 2.377156e+06 4.216758e-01 5.783242e-01 1.976321e-17 1.265938e-63 1.812386e-142 1.548270e-271 0.000000e+00 0.000000e+00 0.000000e+00 
7.728022e+03 2.616792e+03 1.445387e+06 6.366630e-01 3.633370e-01 1.141603e-18 4.324918e-67 1.931943e-149 4.566411e-284 0.000000e+00 0.000000e+00 0.000000e+00 
8.200081e+03 2.547346e+03 8.716554e+05 7.883598e-01 2.116402e-01 7.711640e-20 2.724868e-70 7.473545e-156 1.402116e-295 0.000000e+00 0.000000e+00 0.000000e+00 
8.700974e+03 2.480884e+03 5.369020e+05 8.785970e-01 1.214030e-01 6.368125e-21 3.252171e-73 1.086327e-161 4.682445e-306 0.000000e+00 0.000000e+00 0.000000e+00 
9.232464e+03 2.423882e+03 3.457651e+05 9.309598e-01 6.904017e-02 5.965841e-22 5.941785e-76 3.921097e-167 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.796417e+03 2.369411e+03 2.375408e+05 9.619605e-01 3.803950e-02 5.779078e-23 1.342356e-78 2.381127e-172 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.039482e+04 2.317753e+03 1.639075e+05 9.764245e-01 2.357551e-02 8.350999e-24 7.965568e-81 8.864907e-177 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.102978e+04 2.266089e+03 1.018915e+05 9.862199e-01 1.378006e-02 8.970549e-25 2.012969e-83 5.782221e-182 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.170352e+04 2.211114e+03 5.813055e+04 9.911528e-01 8.847203e-03 1.197366e-25 7.350496e-86 6.485731e-187 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 2.150975e+03 3.366815e+04 9.952786e-01 4.721404e-03 9.130242e-27 7.534506e-89 6.950499e-193 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 2.088409e+03 1.972204e+04 9.979612e-01 2.038780e-03 3.632660e-28 1.702044e-92 4.469397e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.388905e+04 2.008466e+03 1.241201e+04 9.990778e-01 9.222256e-04 1.801222e-29 7.300953e-96 1.066323e-206 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 1.935829e+03 8.655836e+03 9.998315e-01 1.684883e-04 5.982846e-32 6.880778e-102 3.268874e-218 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 1.909026e+03 6.660697e+03 9.999345e-01 6.549158e-05 2.313898e-33 2.313898e-105 6.859055e-225 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 1.924381e+03 6.040364e+03 9.998479e-01 1.520777e-04 2.873513e-32 6.889708e-103 2.478615e-220 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 1.930149e+03 5.596962e+03 9.998781e-01 1.218830e-04 1.306410e-32 9.633862e-104 5.532172e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 1.947190e+03 4.579283e+03 9.996712e-01 3.288175e-04 2.346336e-31 5.816269e-101 6.328497e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 1.995811e+03 3.960236e+03 9.988965e-01 1.103511e-03 8.841584e-30 2.102407e-97 2.240768e-210 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 2.052029e+03 4.065416e+03 9.960696e-01 3.930437e-03 4.818823e-28 2.416142e-93 9.153072e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 2.101338e+03 4.973687e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 2.134765e+03 6.008802e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 2.160216e+03 7.029589e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 2.179342e+03 8.001859e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 2.211349e+03 1.020120e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 2.200790e+03 1.029696e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 2.212133e+03 1.137608e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 2.326092e+03 1.614787e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 2.437268e+03 1.905793e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 2.793324e+03 2.906276e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 3.122436e+03 2.296083e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 3.217022e+03 1.687982e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 3.246941e+03 1.304894e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 3.549988e+03 9.674453e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 3.708119e+03 7.908958e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 3.645097e+03 5.742484e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 3.548809e+03 3.625984e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 3.297825e+03 3.148423e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 3.378429e+03 3.007849e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 3.440690e+03 2.969726e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
