#NTIMES: 265
#NSTAGES: 5
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4
1.267e+08 2.006275e-19 5.351444e-10 3.848643e-03 9.960886e-01 6.279552e-05
1.345e+08 2.037303e-19 5.363964e-10 3.832777e-03 9.961035e-01 6.369642e-05
1.427e+08 2.125764e-19 5.473745e-10 3.850830e-03 9.960851e-01 6.405180e-05
1.514e+08 1.993300e-19 5.166744e-10 3.704343e-03 9.962278e-01 6.788015e-05
1.607e+08 1.727808e-19 4.629201e-10 3.472416e-03 9.964538e-01 7.381294e-05
1.705e+08 1.565775e-19 4.278877e-10 3.309442e-03 9.966118e-01 7.877777e-05
1.809e+08 1.444343e-19 3.996538e-10 3.167608e-03 9.967485e-01 8.386340e-05
1.919e+08 1.294109e-19 3.656684e-10 2.998356e-03 9.969112e-01 9.041901e-05
2.037e+08 1.208351e-19 3.468518e-10 2.906318e-03 9.969995e-01 9.415318e-05
2.161e+08 1.051904e-19 3.122649e-10 2.734450e-03 9.971638e-01 1.017332e-04
2.293e+08 8.686072e-20 2.737404e-10 2.553420e-03 9.973370e-01 1.095527e-04
2.433e+08 7.384504e-20 2.466460e-10 2.430367e-03 9.974551e-01 1.145472e-04
2.582e+08 7.085924e-20 2.443997e-10 2.449329e-03 9.974396e-01 1.110258e-04
2.739e+08 7.803879e-20 2.711310e-10 2.649010e-03 9.972534e-01 9.757456e-05
2.907e+08 8.851243e-20 3.111183e-10 2.941493e-03 9.969765e-01 8.200626e-05
3.084e+08 1.030208e-19 3.739498e-10 3.408707e-03 9.965277e-01 6.359806e-05
3.273e+08 1.191623e-19 4.556754e-10 4.024908e-03 9.959278e-01 4.728797e-05
3.472e+08 1.443997e-19 5.825417e-10 4.922735e-03 9.950441e-01 3.318602e-05
3.685e+08 1.695105e-19 7.351680e-10 6.014534e-03 9.939624e-01 2.304970e-05
3.910e+08 1.735618e-19 8.457282e-10 7.008955e-03 9.929742e-01 1.681413e-05
4.148e+08 2.369677e-19 1.182003e-09 9.016863e-03 9.909721e-01 1.103838e-05
4.402e+08 4.807955e-19 2.169123e-09 1.335664e-02 9.866372e-01 6.188313e-06
4.671e+08 9.109254e-19 3.853263e-09 1.962682e-02 9.803698e-01 3.419712e-06
4.956e+08 1.330801e-18 5.852474e-09 2.695755e-02 9.730405e-01 1.971668e-06
5.259e+08 1.973678e-18 9.080457e-09 3.767008e-02 9.623288e-01 1.090554e-06
5.580e+08 3.650040e-18 1.650239e-08 5.724224e-02 9.427572e-01 5.337392e-07
5.921e+08 7.698087e-18 3.349758e-08 9.289832e-02 9.071014e-01 2.268023e-07
6.282e+08 1.699119e-17 7.089448e-08 1.538278e-01 8.461720e-01 8.611418e-08
6.666e+08 4.382543e-17 1.691399e-07 2.678019e-01 7.321979e-01 2.528158e-08
7.074e+08 1.170832e-16 4.149355e-07 4.550437e-01 5.449559e-01 5.211940e-09
7.506e+08 2.907967e-16 9.598408e-07 6.918410e-01 3.081580e-01 6.179707e-10
7.964e+08 7.516084e-16 2.153155e-06 8.865964e-01 1.134014e-01 3.251362e-11
8.451e+08 2.458021e-15 5.251535e-06 9.755482e-01 2.444660e-02 5.855591e-13
8.967e+08 9.829121e-15 1.420304e-05 9.964371e-01 3.548660e-03 4.413335e-15
9.514e+08 4.574487e-14 4.231376e-05 9.995550e-01 4.027231e-04 1.826011e-17
1.010e+09 2.397309e-13 1.354748e-04 9.998248e-01 3.974864e-05 5.330567e-20
1.071e+09 1.173704e-12 4.210804e-04 9.995750e-01 3.919559e-06 1.496424e-22
1.137e+09 4.646035e-12 1.172986e-03 9.988266e-01 4.301197e-07 5.167801e-25
1.206e+09 1.547705e-11 2.975817e-03 9.970241e-01 5.240838e-08 2.224462e-27
1.279e+09 4.908726e-11 7.184131e-03 9.928159e-01 7.208636e-09 1.322570e-29
1.353e+09 1.548514e-10 1.708084e-02 9.829192e-01 1.023604e-09 8.667266e-32
1.419e+09 4.020611e-10 3.570166e-02 9.642983e-01 1.779791e-10 9.464512e-34
1.476e+09 8.324381e-10 6.331089e-02 9.366891e-01 4.212437e-11 2.301148e-35
1.524e+09 2.103275e-09 1.171881e-01 8.828119e-01 1.043672e-11 7.403537e-37
1.565e+09 6.821843e-09 2.327286e-01 7.672714e-01 2.153528e-12 1.888220e-38
1.596e+09 2.371940e-08 4.365724e-01 5.634275e-01 3.447675e-13 3.527964e-40
1.619e+09 4.745148e-08 6.027028e-01 3.972972e-01 7.165440e-14 1.201332e-41
1.635e+09 6.990498e-08 7.102714e-01 2.897285e-01 2.021299e-14 7.936104e-43
1.648e+09 7.872161e-08 7.575643e-01 2.424357e-01 9.397668e-15 1.418125e-43
1.659e+09 7.894124e-08 7.810443e-01 2.189556e-01 5.543884e-15 3.993428e-44
1.669e+09 8.020213e-08 8.026671e-01 1.973328e-01 3.372413e-15 1.239536e-44
1.679e+09 8.117281e-08 8.180661e-01 1.819338e-01 2.310308e-15 5.113184e-45
1.689e+09 8.310512e-08 8.338765e-01 1.661234e-01 1.556508e-15 2.065897e-45
1.700e+09 8.371370e-08 8.460556e-01 1.539443e-01 1.100757e-15 9.201567e-46
1.715e+09 8.515139e-08 8.611490e-01 1.388509e-01 7.037689e-16 3.284956e-46
1.742e+09 8.824373e-08 8.854605e-01 1.145394e-01 3.151658e-16 5.260674e-47
1.789e+09 9.356589e-08 9.195563e-01 8.044362e-02 7.573824e-17 2.088042e-48
1.853e+09 1.104855e-07 9.528434e-01 4.715646e-02 1.119132e-17 3.276681e-50
1.926e+09 1.235344e-07 9.714213e-01 2.857854e-02 1.832342e-18 6.236544e-52
2.003e+09 1.298826e-07 9.819545e-01 1.804541e-02 3.261807e-19 1.336567e-53
2.084e+09 1.371247e-07 9.887064e-01 1.129351e-02 5.756253e-20 2.855795e-55
2.165e+09 1.490926e-07 9.929520e-01 7.047854e-03 1.073282e-20 7.268592e-57
2.245e+09 1.533347e-07 9.953983e-01 4.601507e-03 2.166216e-21 2.043406e-58
2.325e+09 1.463056e-07 9.965633e-01 3.436585e-03 6.422656e-22 1.224807e-59
2.405e+09 1.342820e-07 9.971067e-01 2.893156e-03 2.818270e-22 1.678094e-60
2.487e+09 1.326315e-07 9.978358e-01 2.164021e-03 8.976121e-23 1.246420e-61
2.570e+09 1.325130e-07 9.983892e-01 1.610627e-03 2.867044e-23 9.483959e-63
2.659e+09 1.335296e-07 9.988381e-01 1.161780e-03 8.249882e-24 5.778197e-64
2.764e+09 1.381224e-07 9.992253e-01 7.745592e-04 1.840447e-24 2.063314e-65
2.899e+09 1.508079e-07 9.995465e-01 4.533932e-04 2.750223e-25 3.239078e-67
3.065e+09 1.508209e-07 9.997148e-01 2.850875e-04 4.605338e-26 5.759284e-69
3.252e+09 1.393460e-07 9.998310e-01 1.688898e-04 5.296560e-27 3.895131e-71
3.446e+09 1.272147e-07 9.999033e-01 9.653716e-05 5.193759e-28 1.806110e-73
3.637e+09 1.165063e-07 9.999405e-01 5.941149e-05 6.810884e-29 1.620747e-75
3.815e+09 1.054347e-07 9.999575e-01 4.243599e-05 1.550559e-29 4.955330e-77
3.975e+09 1.119865e-07 9.999748e-01 2.513626e-05 2.309617e-30 7.413764e-79
4.117e+09 1.059572e-07 9.999804e-01 1.946426e-05 7.793054e-31 5.887394e-80
4.247e+09 9.793900e-08 9.999853e-01 1.462582e-05 2.243671e-31 3.156035e-81
4.369e+09 1.013416e-07 9.999916e-01 8.275567e-06 2.671885e-32 2.741311e-83
4.488e+09 7.860769e-08 9.999910e-01 8.935866e-06 2.245528e-32 1.262572e-83
4.608e+09 8.920833e-08 9.999956e-01 4.328479e-06 1.745475e-33 4.819652e-86
4.729e+09 6.656888e-08 9.999946e-01 5.333170e-06 2.269191e-33 5.598832e-86
4.852e+09 7.315222e-08 9.999971e-01 2.847971e-06 2.419684e-34 4.153103e-88
4.975e+09 5.754304e-08 9.999968e-01 3.159911e-06 2.317445e-34 2.623320e-88
5.101e+09 5.232314e-08 9.999974e-01 2.570623e-06 8.794428e-35 2.558217e-89
5.229e+09 6.779632e-08 9.999989e-01 9.828656e-07 3.521057e-36 2.675002e-92
5.360e+09 5.313404e-08 9.999988e-01 1.105011e-06 3.524613e-36 1.856475e-92
5.492e+09 5.486993e-08 9.999993e-01 6.929205e-07 6.222512e-37 3.909309e-94
5.627e+09 4.095607e-08 9.999991e-01 8.692919e-07 8.676790e-37 5.321325e-94
5.762e+09 4.560992e-08 9.999995e-01 4.689743e-07 9.879665e-38 4.673257e-96
5.899e+09 3.763372e-08 9.999995e-01 4.811767e-07 7.653650e-38 1.967193e-96
6.034e+09 2.641387e-08 9.999993e-01 7.041967e-07 1.722221e-37 7.176272e-96
6.168e+09 1.754855e-08 9.999988e-01 1.179928e-06 5.890740e-37 6.192888e-95
6.297e+09 1.475241e-08 9.999988e-01 1.215488e-06 4.796269e-37 2.999448e-95
6.422e+09 1.084907e-08 9.999983e-01 1.713224e-06 1.017988e-36 1.029099e-94
6.539e+09 8.688788e-09 9.999979e-01 2.061629e-06 1.377232e-36 1.455168e-94
6.646e+09 7.134649e-09 9.999976e-01 2.424431e-06 1.785842e-36 1.941729e-94
6.742e+09 1.152029e-08 9.999993e-01 6.676428e-07 3.046987e-38 4.142457e-98
6.826e+09 1.042594e-08 9.999993e-01 6.757556e-07 2.656182e-38 2.615565e-98
6.896e+09 9.318496e-09 9.999993e-01 7.262728e-07 2.849429e-38 2.586959e-98
6.948e+09 1.066708e-08 9.999995e-01 4.748375e-07 7.147256e-39 1.405020e-99
6.976e+09 7.486531e-09 9.999990e-01 9.657941e-07 5.690695e-38 8.841291e-98
6.989e+09 6.273638e-09 9.999986e-01 1.384308e-06 1.637948e-37 7.337759e-97
6.995e+09 2.479106e-08 9.999999e-01 7.282043e-08 2.522707e-41 1.490739e-104
6.998e+09 4.961888e-08 9.999999e-01 1.681310e-08 3.256951e-43 2.348459e-108
7.000e+09 5.291680e-08 9.999999e-01 1.462987e-08 2.149762e-43 1.014738e-108
#TIME: 24.574673
#NVEL: 114
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4
4.401e+07 8.962275e-19 2.137086e-09 9.952067e-03 9.900333e-01 1.458204e-05
8.862e+07 1.208590e-18 2.772591e-09 1.180207e-02 9.881866e-01 1.131786e-05
9.061e+07 1.361241e-18 3.075115e-09 1.262990e-02 9.873599e-01 1.023029e-05
9.444e+07 1.368555e-18 3.089495e-09 1.266853e-02 9.873213e-01 1.018380e-05
9.991e+07 1.259127e-18 2.873265e-09 1.208089e-02 9.879082e-01 1.093100e-05
1.061e+08 1.227258e-18 2.809756e-09 1.190522e-02 9.880836e-01 1.117239e-05
1.126e+08 1.158646e-18 2.671675e-09 1.151706e-02 9.884712e-01 1.174024e-05
1.194e+08 1.145982e-18 2.642240e-09 1.142500e-02 9.885631e-01 1.189474e-05
1.267e+08 1.162807e-18 2.665833e-09 1.146940e-02 9.885187e-01 1.186001e-05
1.345e+08 1.213441e-18 2.736241e-09 1.160120e-02 9.883870e-01 1.175689e-05
1.427e+08 1.301694e-18 2.860406e-09 1.184146e-02 9.881470e-01 1.154751e-05
1.514e+08 1.270113e-18 2.795123e-09 1.165366e-02 9.883345e-01 1.184072e-05
1.607e+08 1.131265e-18 2.564271e-09 1.109655e-02 9.888909e-01 1.259742e-05
1.705e+08 1.046641e-18 2.413376e-09 1.070293e-02 9.892838e-01 1.322221e-05
1.809e+08 9.903873e-19 2.304711e-09 1.039557e-02 9.895906e-01 1.378608e-05
1.919e+08 9.195678e-19 2.175207e-09 1.004382e-02 9.899417e-01 1.443555e-05
2.037e+08 8.464628e-19 2.037871e-09 9.657775e-03 9.903270e-01 1.522085e-05
2.161e+08 7.757383e-19 1.918691e-09 9.358759e-03 9.906255e-01 1.576099e-05
2.293e+08 6.531149e-19 1.710721e-09 8.838168e-03 9.911451e-01 1.671106e-05
2.433e+08 5.817615e-19 1.605430e-09 8.640710e-03 9.913425e-01 1.680502e-05
2.582e+08 5.682914e-19 1.615967e-09 8.798234e-03 9.911857e-01 1.603481e-05
2.739e+08 6.138119e-19 1.763015e-09 9.410674e-03 9.905750e-01 1.429713e-05
2.907e+08 6.972751e-19 2.026400e-09 1.045916e-02 9.895289e-01 1.196623e-05
3.084e+08 7.769259e-19 2.345793e-09 1.182209e-02 9.881683e-01 9.589107e-06
3.273e+08 8.620534e-19 2.758072e-09 1.363122e-02 9.863614e-01 7.347418e-06
3.472e+08 1.004717e-18 3.410178e-09 1.630366e-02 9.836910e-01 5.292954e-06
3.685e+08 1.132209e-18 4.155725e-09 1.945917e-02 9.805370e-01 3.775964e-06
3.910e+08 1.144199e-18 4.729799e-09 2.251031e-02 9.774869e-01 2.763417e-06
4.148e+08 1.472315e-18 6.282499e-09 2.798823e-02 9.720099e-01 1.885461e-06
4.402e+08 2.876382e-18 1.116669e-08 4.052163e-02 9.594773e-01 1.066552e-06
4.671e+08 5.376272e-18 1.962258e-08 5.893948e-02 9.410599e-01 5.770748e-07
4.956e+08 7.745189e-18 2.945334e-08 8.001430e-02 9.199853e-01 3.247337e-07
5.259e+08 1.138665e-17 4.535674e-08 1.105869e-01 8.894129e-01 1.717444e-07
5.580e+08 2.080787e-17 8.159010e-08 1.650170e-01 8.349828e-01 7.714741e-08
5.921e+08 4.048352e-17 1.542981e-07 2.507648e-01 7.492350e-01 3.009110e-08
6.282e+08 8.229056e-17 3.029689e-07 3.816626e-01 6.183370e-01 9.424799e-09
6.666e+08 1.833163e-16 6.279200e-07 5.676629e-01 4.323365e-01 2.026118e-09
7.074e+08 4.142368e-16 1.284438e-06 7.682817e-01 2.317170e-01 2.561558e-10
7.506e+08 9.168329e-16 2.518961e-06 9.113695e-01 8.862800e-02 1.667263e-11
7.964e+08 2.326416e-15 5.175805e-06 9.761854e-01 2.380944e-02 5.315258e-13
8.451e+08 7.714907e-15 1.223890e-05 9.954817e-01 4.506027e-03 7.832853e-15
8.967e+08 2.988535e-14 3.195621e-05 9.992964e-01 6.716024e-04 6.462049e-17
9.514e+08 1.253794e-13 8.831440e-05 9.998244e-01 8.724266e-05 3.737384e-19
1.010e+09 5.806095e-13 2.599220e-04 9.997301e-01 1.001778e-05 1.579012e-21
1.071e+09 2.518892e-12 7.468767e-04 9.992520e-01 1.128856e-06 6.117041e-24
1.137e+09 9.560996e-12 2.018130e-03 9.979817e-01 1.309878e-07 2.424133e-26
1.206e+09 3.209760e-11 5.111099e-03 9.948889e-01 1.614781e-08 1.081877e-28
1.279e+09 1.052274e-10 1.256142e-02 9.874386e-01 2.135953e-09 5.868490e-31
1.353e+09 3.508225e-10 3.089514e-02 9.691049e-01 2.763346e-10 3.077205e-33
1.419e+09 9.380065e-10 6.557933e-02 9.344207e-01 4.403928e-11 2.759014e-35
1.476e+09 1.928846e-09 1.150561e-01 8.849439e-01 9.798122e-12 5.936675e-37
1.524e+09 4.824671e-09 2.087280e-01 7.912720e-01 2.136203e-12 1.488996e-38
1.565e+09 1.458077e-08 3.831564e-01 6.168436e-01 3.679508e-13 2.820684e-40
1.596e+09 4.522586e-08 6.259921e-01 3.740079e-01 4.364065e-14 3.302165e-42
1.619e+09 8.272409e-08 7.726186e-01 2.273813e-01 7.343756e-15 8.308938e-44
1.635e+09 1.152952e-07 8.487736e-01 1.512263e-01 1.822595e-15 4.588452e-45
1.648e+09 1.260781e-07 8.773277e-01 1.226722e-01 8.246711e-16 8.040230e-46
1.659e+09 1.275772e-07 8.947007e-01 1.052992e-01 4.280322e-16 1.771963e-46
1.669e+09 1.249016e-07 9.028465e-01 9.715339e-02 2.897217e-16 6.953775e-47
1.679e+09 1.264857e-07 9.126754e-01 8.732444e-02 1.871825e-16 2.572621e-47
1.689e+09 1.298992e-07 9.227043e-01 7.729558e-02 1.169363e-16 9.008696e-48
1.700e+09 1.306695e-07 9.296524e-01 7.034748e-02 7.950187e-17 3.734455e-48
1.715e+09 1.323881e-07 9.377475e-01 6.225236e-02 4.890176e-17 1.244884e-48
1.742e+09 1.368903e-07 9.506296e-01 4.937023e-02 2.002558e-17 1.688230e-49
1.789e+09 1.428651e-07 9.665012e-01 3.349870e-02 4.517622e-18 6.011038e-51
1.853e+09 1.614915e-07 9.799942e-01 2.000561e-02 7.316104e-19 1.151682e-52
1.926e+09 1.810695e-07 9.884575e-01 1.154233e-02 1.047077e-19 1.673049e-54
2.003e+09 1.857295e-07 9.925442e-01 7.455619e-03 2.003665e-20 4.138227e-56
2.084e+09 1.889347e-07 9.950631e-01 4.936673e-03 4.182903e-21 1.234862e-57
2.165e+09 2.051189e-07 9.969834e-01 3.016420e-03 7.247491e-22 2.674112e-59
2.245e+09 1.994986e-07 9.978050e-01 2.194791e-03 2.016769e-22 1.431275e-60
2.325e+09 1.828130e-07 9.982178e-01 1.782030e-03 7.680176e-23 1.421691e-61
2.405e+09 1.666709e-07 9.984826e-01 1.517246e-03 3.480432e-23 2.074869e-62
2.487e+09 1.584569e-07 9.987679e-01 1.231948e-03 1.419609e-23 2.543854e-63
2.570e+09 1.606043e-07 9.991212e-01 8.786540e-04 3.955175e-24 1.454154e-64
2.659e+09 1.634201e-07 9.993852e-01 6.146266e-04 1.030407e-24 7.188472e-66
2.764e+09 1.718837e-07 9.996083e-01 3.914839e-04 1.990024e-25 1.902349e-67
2.899e+09 1.840639e-07 9.997588e-01 2.410514e-04 3.488753e-26 4.159054e-69
3.065e+09 1.897590e-07 9.998570e-01 1.427736e-04 4.910996e-27 5.235066e-71
3.252e+09 1.622021e-07 9.998974e-01 1.024847e-04 1.024818e-27 1.206628e-72
3.446e+09 1.515698e-07 9.999441e-01 5.576395e-05 8.681390e-29 4.166926e-75
3.637e+09 1.314236e-07 9.999608e-01 3.903848e-05 1.690117e-29 8.392713e-77
3.815e+09 1.198281e-07 9.999724e-01 2.747273e-05 3.684971e-30 2.354363e-78
3.975e+09 1.225845e-07 9.999821e-01 1.779992e-05 7.232964e-31 6.200660e-80
4.117e+09 1.169945e-07 9.999863e-01 1.354439e-05 2.318758e-31 4.445316e-81
4.247e+09 1.306477e-07 9.999931e-01 6.730270e-06 1.928583e-32 1.928564e-83
4.369e+09 1.082909e-07 9.999937e-01 6.229856e-06 1.013023e-32 3.402632e-84
4.488e+09 1.098541e-07 9.999961e-01 3.742630e-06 1.465222e-33 4.447078e-86
4.608e+09 8.936904e-08 9.999962e-01 3.758494e-06 1.017473e-33 1.431453e-86
4.729e+09 9.640520e-08 9.999978e-01 2.085296e-06 1.214600e-34 1.331804e-88
4.852e+09 6.857731e-08 9.999971e-01 2.855424e-06 2.169580e-34 2.946060e-88
4.975e+09 9.762796e-08 9.999990e-01 8.892306e-07 4.693704e-36 8.863601e-92
5.101e+09 9.707154e-08 9.999993e-01 6.004263e-07 1.026648e-36 2.857029e-93
5.229e+09 7.447573e-08 9.999992e-01 7.034565e-07 1.157828e-36 2.512288e-93
5.360e+09 6.009403e-08 9.999992e-01 7.427775e-07 9.609363e-37 1.194177e-93
5.492e+09 5.033749e-08 9.999992e-01 7.267511e-07 6.375688e-37 3.626099e-94
5.627e+09 5.403984e-08 9.999995e-01 4.218715e-07 8.990648e-38 4.879539e-96
5.762e+09 4.242565e-08 9.999995e-01 4.775203e-07 9.268081e-38 3.628074e-96
5.899e+09 3.805206e-08 9.999996e-01 4.106400e-07 4.248817e-38 5.308786e-97
6.034e+09 2.285533e-08 9.999991e-01 8.372169e-07 2.564630e-37 1.415539e-95
6.168e+09 2.204207e-08 9.999993e-01 6.309429e-07 8.094283e-38 9.962269e-97
6.297e+09 1.879611e-08 9.999994e-01 6.294767e-07 5.983381e-38 3.965357e-97
6.422e+09 1.219731e-08 9.999988e-01 1.154945e-06 2.777153e-37 6.571384e-96
6.539e+09 1.152339e-08 9.999990e-01 9.671825e-07 1.265394e-37 1.025773e-96
6.646e+09 1.353434e-08 9.999995e-01 5.228934e-07 1.603556e-38 1.242898e-98
6.742e+09 1.013861e-08 9.999992e-01 7.663894e-07 4.090861e-38 6.636944e-98
6.826e+09 9.165846e-09 9.999992e-01 7.776502e-07 3.593703e-38 4.257093e-98
6.896e+09 8.931194e-09 9.999993e-01 6.937082e-07 2.209755e-38 1.368243e-98
6.948e+09 6.736235e-09 9.999989e-01 1.117876e-06 8.215802e-38 1.725091e-97
6.976e+09 1.320215e-08 9.999997e-01 2.496271e-07 8.961759e-40 1.799241e-101
6.989e+09 1.218209e-08 9.999997e-01 2.882642e-07 1.343050e-39 3.966449e-101
6.995e+09 3.854387e-09 9.999965e-01 3.533733e-06 2.443462e-36 1.555587e-94
6.998e+09 3.612677e-09 9.999959e-01 4.069196e-06 3.728896e-36 3.657943e-94
7.000e+09 5.023014e-09 9.999981e-01 1.923370e-06 3.846958e-37 3.595306e-96
#TIME: 25.574673
#NVEL: 114
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4
4.401e+07 5.336345e-18 1.087045e-08 2.990350e-02 9.700939e-01 2.628237e-06
8.862e+07 7.131362e-18 1.399151e-08 3.523935e-02 9.647586e-01 2.038299e-06
9.061e+07 8.146891e-18 1.571049e-08 3.799462e-02 9.620036e-01 1.812470e-06
9.444e+07 8.168983e-18 1.574756e-08 3.805281e-02 9.619454e-01 1.808137e-06
9.991e+07 7.638607e-18 1.485384e-08 3.663581e-02 9.633623e-01 1.918551e-06
1.061e+08 7.383540e-18 1.442074e-08 3.593764e-02 9.640604e-01 1.977016e-06
1.126e+08 7.374959e-18 1.440180e-08 3.590145e-02 9.640966e-01 1.980574e-06
1.194e+08 7.289837e-18 1.423550e-08 3.560425e-02 9.643937e-01 2.008675e-06
1.267e+08 7.211713e-18 1.404913e-08 3.523268e-02 9.647653e-01 2.047621e-06
1.345e+08 7.649690e-18 1.462696e-08 3.596637e-02 9.640316e-01 1.999549e-06
1.427e+08 8.323641e-18 1.548254e-08 3.700605e-02 9.629920e-01 1.936878e-06
1.514e+08 8.295337e-18 1.541283e-08 3.686881e-02 9.631292e-01 1.950424e-06
1.607e+08 7.658830e-18 1.459180e-08 3.584749e-02 9.641505e-01 2.015134e-06
1.705e+08 7.069506e-18 1.370762e-08 3.454595e-02 9.654519e-01 2.122908e-06
1.809e+08 6.945291e-18 1.352769e-08 3.428898e-02 9.657089e-01 2.144078e-06
1.919e+08 6.355353e-18 1.260907e-08 3.287187e-02 9.671258e-01 2.277164e-06
2.037e+08 6.059448e-18 1.218299e-08 3.226145e-02 9.677362e-01 2.331625e-06
2.161e+08 5.728506e-18 1.178808e-08 3.183360e-02 9.681640e-01 2.351775e-06
2.293e+08 5.007002e-18 1.086093e-08 3.072617e-02 9.692714e-01 2.418652e-06
2.433e+08 4.330800e-18 9.936251e-09 2.955152e-02 9.704460e-01 2.497021e-06
2.582e+08 4.089322e-18 9.711387e-09 2.951707e-02 9.704805e-01 2.450847e-06
2.739e+08 4.339955e-18 1.043613e-08 3.125157e-02 9.687462e-01 2.210121e-06
2.907e+08 4.847370e-18 1.182269e-08 3.438655e-02 9.656116e-01 1.865053e-06
3.084e+08 5.270789e-18 1.340220e-08 3.831151e-02 9.616870e-01 1.514101e-06
3.273e+08 5.646939e-18 1.529001e-08 4.327572e-02 9.567231e-01 1.183619e-06
3.472e+08 6.313795e-18 1.824389e-08 5.050911e-02 9.494900e-01 8.711761e-07
3.685e+08 7.028453e-18 2.201480e-08 5.981265e-02 9.401867e-01 6.167359e-07
3.910e+08 6.999750e-18 2.476259e-08 6.857618e-02 9.314233e-01 4.489554e-07
4.148e+08 8.946635e-18 3.274372e-08 8.479635e-02 9.152033e-01 2.986798e-07
4.402e+08 1.674892e-17 5.616041e-08 1.191911e-01 8.808086e-01 1.648522e-07
4.671e+08 2.985946e-17 9.474401e-08 1.671452e-01 8.328546e-01 8.545708e-08
4.956e+08 4.161969e-17 1.380510e-07 2.198595e-01 7.801403e-01 4.505278e-08
5.259e+08 5.860993e-17 2.043619e-07 2.908720e-01 7.091278e-01 2.165667e-08
5.580e+08 9.916076e-17 3.423093e-07 4.014570e-01 5.985427e-01 8.298870e-09
5.921e+08 1.746673e-16 5.878719e-07 5.446519e-01 4.553476e-01 2.510129e-09
6.282e+08 3.089066e-16 1.000607e-06 7.011036e-01 2.988954e-01 5.647726e-10
6.666e+08 6.045754e-16 1.774910e-06 8.465245e-01 1.534737e-01 7.658216e-11
7.074e+08 1.281750e-15 3.228761e-06 9.405995e-01 5.939727e-02 5.826105e-12
7.506e+08 2.840247e-15 5.985563e-06 9.819277e-01 1.806627e-02 2.628440e-13
7.964e+08 7.288015e-15 1.202009e-05 9.955571e-01 4.430900e-03 7.304137e-15
8.451e+08 2.360312e-14 2.762444e-05 9.991192e-01 8.531314e-04 1.149976e-16
8.967e+08 8.451400e-14 6.803920e-05 9.997910e-01 1.409307e-04 1.226147e-18
9.514e+08 3.223282e-13 1.759786e-04 9.998034e-01 2.064670e-05 9.517859e-21
1.010e+09 1.318851e-12 4.772737e-04 9.995200e-01 2.735073e-06 5.691246e-23
1.071e+09 5.407522e-12 1.322650e-03 9.986770e-01 3.261400e-07 2.518591e-25
1.137e+09 2.080098e-11 3.585189e-03 9.964148e-01 3.784448e-08 1.002480e-27
1.206e+09 6.938019e-11 8.985289e-03 9.910147e-01 4.772657e-09 4.770759e-30
1.279e+09 2.371968e-10 2.263326e-02 9.773667e-01 5.911386e-10 2.212899e-32
1.353e+09 8.269127e-10 5.710971e-02 9.428903e-01 6.876767e-11 9.076329e-35
1.419e+09 2.204737e-09 1.200901e-01 8.799099e-01 1.002413e-11 6.784684e-37
1.476e+09 4.432396e-09 2.051491e-01 7.948509e-01 2.017763e-12 1.209868e-38
