#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ne0 ne1 ne2 ne3 ne4 ne5 ne6 ne7 ne8
4.668639e+04 5.635371e+03 2.654783e+01 9.701623e-01 2.983772e-02 3.489792e-24 1.423835e-69 6.281626e-149 1.887978e-258 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 5.708159e+03 1.840296e+01 1.694742e-02 9.830526e-01 1.121294e-16 6.092878e-53 1.986585e-118 4.981824e-210 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 5.816144e+03 1.273143e+01 5.122875e-03 9.948771e-01 7.721434e-16 6.667162e-51 1.217611e-114 5.048630e-204 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 5.991821e+03 9.159611e+00 1.103872e-03 9.988961e-01 1.041103e-14 4.025887e-48 2.077877e-109 1.168806e-195 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 7.289468e+03 9.341118e+00 4.442698e-07 9.999995e-01 2.260595e-08 4.788067e-32 1.868131e-78 1.978021e-145 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 7.338359e+03 6.453416e+00 2.431817e-07 9.999997e-01 5.090908e-08 3.045454e-31 4.818180e-77 2.795454e-143 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 1.002583e+04 4.460696e+00 1.370490e-06 9.999986e-01 1.468850e-09 3.137701e-35 7.475400e-85 4.360650e-156 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 5.803130e+03 3.960967e+00 5.579196e-13 8.747045e-02 9.125296e-01 2.255319e-11 4.917258e-38 1.446809e-79 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 6.019901e+03 2.764719e+00 3.091801e-13 6.701171e-02 9.329883e-01 3.003269e-11 8.035958e-38 2.785345e-79 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 7.995179e+03 1.516733e+00 2.067958e-08 9.999986e-01 1.427182e-06 6.553389e-28 3.650480e-71 2.747569e-134 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 8.192479e+03 1.139029e+00 2.907970e-09 9.999576e-01 4.238503e-05 3.045138e-24 3.250891e-64 3.991600e-123 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 8.746435e+03 7.811409e-01 5.134561e-09 9.999893e-01 1.067296e-05 7.538381e-26 1.921133e-67 1.671136e-128 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 8.993577e+03 5.602676e-01 6.949570e-09 9.999954e-01 4.588838e-06 7.480072e-27 1.697605e-69 5.862042e-132 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 9.139152e+03 4.146020e-01 5.143853e-09 9.999938e-01 6.151041e-06 1.341718e-26 4.064723e-69 1.848909e-131 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 8.921239e+03 3.381391e-01 1.196079e-09 9.999220e-01 7.798435e-05 7.415690e-24 6.506670e-64 4.291531e-123 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 8.457070e+03 2.961847e-01 1.784575e-10 9.976268e-01 2.373236e-03 3.965721e-20 8.613051e-57 1.350824e-111 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 8.527777e+03 2.367831e-01 4.322540e-11 9.745363e-01 2.546369e-02 1.485382e-17 6.460233e-52 9.038038e-104 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 8.684400e+03 1.952795e-01 2.221587e-11 9.344012e-01 6.559878e-02 1.573227e-16 5.320366e-50 1.010679e-100 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 8.829558e+03 1.630162e-01 1.029748e-11 8.318078e-01 1.681922e-01 1.853547e-15 5.835240e-48 1.876430e-97 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 9.139763e+03 1.121720e-01 1.103333e-12 3.500000e-01 6.500000e-01 1.733333e-13 5.900000e-44 7.200000e-91 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 9.125775e+03 1.140597e-01 1.249180e-12 3.737705e-01 6.262295e-01 1.457377e-13 4.016393e-44 3.770492e-91 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 9.147420e+03 1.111516e-01 1.031987e-12 3.383838e-01 6.616162e-01 1.919192e-13 7.272727e-44 1.025253e-90 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 9.158249e+03 1.097234e-01 9.335605e-13 3.219761e-01 6.780239e-01 2.180579e-13 9.744463e-44 1.683135e-90 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 9.177596e+03 1.072145e-01 7.818499e-13 2.931937e-01 7.068063e-01 2.774869e-13 1.645724e-43 4.083770e-90 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 9.444154e+03 7.646171e-02 4.616896e-14 5.697446e-02 9.430255e-01 5.893910e-12 1.979371e-40 8.276031e-85 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 9.477821e+03 7.265569e-02 2.997416e-14 4.392765e-02 9.560724e-01 8.837209e-12 5.297158e-40 4.599483e-84 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.152782e+02 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ne0 ne1 ne2 ne3 ne4 ne5 ne6 ne7 ne8
4.386064e+02 3.304273e+03 2.779832e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.801961e+02 3.263183e+03 5.572323e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922517e+02 3.257168e+03 4.313677e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.200313e+02 3.274221e+03 3.755632e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.688202e+02 3.303611e+03 2.939723e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.029396e+03 3.307576e+03 3.010076e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.092261e+03 3.321424e+03 3.011153e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.158981e+03 3.318498e+03 3.020241e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.229776e+03 3.323552e+03 3.038871e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.304896e+03 3.330615e+03 3.095579e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.384604e+03 3.355663e+03 3.186256e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.469181e+03 3.388364e+03 3.201647e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.558925e+03 3.418339e+03 3.133136e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654150e+03 3.441382e+03 3.102335e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.755192e+03 3.451550e+03 3.095514e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.862406e+03 3.479089e+03 3.065550e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.976169e+03 3.492698e+03 3.033241e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.096881e+03 3.511343e+03 2.956970e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.224967e+03 3.524714e+03 2.789277e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.360877e+03 3.540847e+03 2.617305e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.505088e+03 3.551022e+03 2.493837e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.658109e+03 3.564500e+03 2.399666e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.820477e+03 3.574892e+03 2.274369e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.992763e+03 3.581666e+03 2.068791e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.175573e+03 3.578832e+03 1.817485e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.369550e+03 3.576985e+03 1.567401e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575375e+03 3.561749e+03 1.303433e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.793773e+03 3.555726e+03 1.022873e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.025512e+03 3.545927e+03 8.758578e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.271406e+03 3.520858e+03 8.566743e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.532320e+03 3.487246e+03 8.318058e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.809172e+03 3.452528e+03 7.471195e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.102936e+03 3.401479e+03 6.695864e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.414644e+03 3.353710e+03 6.300504e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.745391e+03 3.289665e+03 5.878240e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.096342e+03 3.221567e+03 5.396314e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.468731e+03 3.134863e+03 5.018579e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.863867e+03 3.037364e+03 4.570994e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.283139e+03 2.930762e+03 3.863096e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.728022e+03 2.810589e+03 3.036434e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.200081e+03 2.697895e+03 2.107096e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.700974e+03 2.598634e+03 1.197360e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.232464e+03 2.513896e+03 6.337492e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.796417e+03 2.442580e+03 3.608518e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.039482e+04 2.378628e+03 2.158418e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.102978e+04 2.323416e+03 1.292541e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.170352e+04 2.268296e+03 7.135020e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 2.214436e+03 4.019026e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 2.148851e+03 2.308237e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.388905e+04 2.079760e+03 1.436942e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 2.009317e+03 1.026536e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 1.961393e+03 8.158416e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 1.953678e+03 6.943543e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 1.963409e+03 6.640398e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 1.970930e+03 5.329106e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 1.983534e+03 4.239451e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 2.025609e+03 3.945324e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 2.077305e+03 4.533026e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 2.112706e+03 5.437672e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 2.138758e+03 6.358998e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 2.158206e+03 7.254616e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 2.191088e+03 9.357090e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 2.180526e+03 9.401645e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 2.192221e+03 1.043815e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 2.302728e+03 1.544302e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 2.394012e+03 1.785028e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 2.572714e+03 2.343725e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 3.086328e+03 2.517044e+04 1.000000e+00 8.271605e-19 3.074074e-69 6.358025e-157 2.000000e-299 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 3.185226e+03 1.835560e+04 1.000000e+00 1.515873e-17 1.015873e-65 5.337302e-150 2.301587e-287 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 3.244433e+03 1.438146e+04 1.000000e+00 9.774011e-17 1.757062e-63 1.293785e-145 9.435028e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 3.187768e+03 1.058068e+04 1.000000e+00 1.542601e-16 5.000000e-63 7.713004e-145 1.486547e-278 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 3.722146e+03 8.853629e+03 1.000000e+00 4.289216e-12 2.683824e-50 2.205882e-119 1.174020e-233 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 3.683811e+03 6.526632e+03 1.000000e+00 2.818182e-12 6.066116e-51 8.206612e-121 2.347107e-236 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 3.538878e+03 3.889805e+03 1.000000e+00 6.032468e-17 1.389610e-64 2.103896e-148 2.019481e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 3.317869e+03 3.218626e+03 1.000000e+00 4.224852e-16 3.177515e-62 9.408284e-144 2.627219e-277 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 3.327457e+03 3.090567e+03 1.000000e+00 3.716049e-15 1.604938e-59 2.401235e-138 9.012346e-268 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 3.411457e+03 3.173621e+03 1.000000e+00 2.274809e-14 3.068702e-57 9.389313e-134 1.221374e-259 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 3.473646e+03 2.972841e+03 1.000000e+00 9.348128e-14 1.692094e-55 2.704577e-130 1.470180e-253 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 3.530328e+03 2.171857e+03 1.000000e+00 4.176211e-13 9.515419e-54 6.387665e-127 8.942731e-248 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 3.581404e+03 1.284984e+03 1.000000e+00 1.984877e-12 5.311909e-52 1.204159e-123 2.778828e-242 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 3.642538e+03 6.808989e+02 1.000000e+00 1.239437e-11 5.957746e-50 8.169014e-120 7.253521e-236 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 3.791751e+03 4.616865e+02 1.000000e+00 2.887865e-10 3.655914e-46 2.181260e-112 5.806452e-223 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 3.940977e+03 3.341815e+02 1.000000e+00 4.765625e-09 8.776042e-43 9.401042e-106 2.023437e-211 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 4.178486e+03 2.491346e+02 9.999999e-01 1.114391e-07 5.867158e-39 3.247232e-98 2.881918e-198 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 5.478331e+03 1.824473e+02 5.319693e-01 4.680307e-01 1.539642e-19 3.595908e-59 2.803069e-129 1.427110e-226 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 5.498163e+03 1.228701e+02 3.928571e-01 6.071429e-01 4.080547e-19 2.302432e-58 5.615502e-128 1.117021e-224 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 7.402704e+03 1.238697e+02 2.211933e-05 9.999779e-01 1.451581e-10 5.299422e-37 4.873164e-87 2.211933e-158 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 7.055704e+03 8.162979e+01 1.288479e-05 9.999871e-01 2.778725e-10 2.176963e-36 5.185774e-86 7.132651e-157 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 7.532600e+03 3.693015e+01 1.880057e-03 9.981199e-01 1.291219e-14 1.470775e-47 8.264856e-108 1.544709e-192 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 5.663449e+03 2.408525e+01 3.109070e-02 9.689093e-01 4.319234e-17 6.420483e-54 3.338651e-120 8.404996e-213 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 5.745616e+03 1.653085e+01 1.130746e-02 9.886925e-01 2.164896e-16 3.056992e-52 4.040002e-117 6.023069e-208 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 5.865901e+03 1.150064e+01 3.214633e-03 9.967854e-01 1.711148e-15 4.684891e-50 4.759650e-113 1.769294e-201 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 6.105472e+03 8.624189e+00 5.564535e-04 9.994435e-01 3.560819e-14 8.847731e-47 7.580321e-107 1.593316e-191 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 7.319869e+03 8.377159e+00 3.432573e-07 9.999996e-01 3.327494e-08 1.190893e-31 9.859891e-78 2.661995e-144 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 5.471208e+03 7.391036e+00 2.306717e-12 1.761724e-01 8.238276e-01 8.339670e-12 6.489227e-39 5.982256e-81 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 6.952095e+03 2.607070e+00 2.925241e-03 9.970748e-01 5.681860e-16 1.286666e-51 1.315992e-116 8.174547e-208 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 1.022175e+04 2.776332e+00 3.010581e-07 9.999997e-01 1.645502e-08 1.111111e-32 4.021163e-80 1.365079e-148 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 9.691170e+03 1.942673e+00 3.068179e-08 9.999991e-01 8.484841e-07 1.999998e-28 4.606057e-72 1.181817e-135 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 8.147626e+03 1.424434e+00 3.791863e-09 9.999685e-01 3.152663e-05 1.614250e-24 1.170061e-64 9.187143e-124 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 8.278001e+03 9.633954e-01 1.681955e-08 9.999986e-01 1.406726e-06 4.969412e-28 1.458714e-71 4.174306e-135 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 8.287708e+03 6.837950e-01 4.399141e-08 9.999998e-01 1.753218e-07 2.111588e-30 2.982832e-76 7.682402e-143 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 9.014625e+03 4.983095e-01 1.227809e-08 9.999985e-01 1.437868e-06 3.698219e-28 4.733721e-72 3.786977e-136 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 9.124256e+03 3.780675e-01 3.104372e-09 9.999853e-01 1.465842e-05 1.140546e-25 2.309203e-67 1.204802e-128 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 8.672435e+03 3.234669e-01 5.827210e-10 9.997140e-01 2.860144e-04 1.951313e-22 3.357328e-61 1.037136e-118 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 8.461063e+03 2.684558e-01 8.469325e-11 9.915307e-01 8.469325e-03 9.639882e-19 3.676926e-54 2.299800e-107 0.000000e+00 0.000000e+00 0.000000e+00 
