#NTIMES: 50
#NSTAGES 3
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
16354.17 1.4906e-02 7.3115e-01 2.5394e-01
16484.18 1.4348e-02 7.1030e-01 2.7536e-01
16593.12 1.1876e-02 6.6621e-01 3.2191e-01
16691.99 6.6032e-03 6.7055e-01 3.2285e-01
16788.59 8.4191e-03 6.5062e-01 3.4096e-01
16888.37 3.7037e-03 6.4133e-01 3.5497e-01
16998.79 3.8546e-03 6.1995e-01 3.7620e-01
17146.37 2.9101e-03 5.9939e-01 3.9770e-01
17415.23 2.6745e-03 6.0827e-01 3.8905e-01
17888.12 1.9771e-03 5.2336e-01 4.7466e-01
18532.37 9.5830e-04 4.9128e-01 5.0777e-01
19260.76 1.1097e-03 4.3714e-01 5.6175e-01
20034.10 1.5345e-03 3.9232e-01 6.0615e-01
20838.00 4.7827e-04 3.7034e-01 6.2918e-01
21647.97 3.0008e-04 3.0682e-01 6.9288e-01
22447.94 2.8721e-04 3.0465e-01 6.9506e-01
23245.88 5.6312e-04 2.1288e-01 7.8656e-01
24052.47 2.2867e-04 2.0073e-01 7.9904e-01
24867.72 2.7054e-04 1.4851e-01 8.5122e-01
25698.86 3.9053e-04 1.4142e-01 8.5819e-01
26587.16 1.1062e-03 1.0993e-01 8.8896e-01
27637.54 7.6760e-05 9.4262e-02 9.0566e-01
28986.97 1.1296e-04 7.9400e-02 9.2049e-01
#TIME: 305.59
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 1.7731e-01 6.3861e-01 1.8408e-01
886.22 2.0023e-01 6.2086e-01 1.7891e-01
906.14 1.9375e-01 6.3556e-01 1.7069e-01
944.43 1.9429e-01 6.3466e-01 1.7105e-01
999.11 1.8024e-01 6.3877e-01 1.8100e-01
1060.83 1.5830e-01 6.3198e-01 2.0972e-01
1125.62 1.8359e-01 6.3032e-01 1.8609e-01
1194.38 1.7087e-01 6.3237e-01 1.9676e-01
1267.34 1.8051e-01 6.3871e-01 1.8078e-01
1344.75 1.7629e-01 6.3992e-01 1.8379e-01
1426.89 1.8966e-01 6.3573e-01 1.7461e-01
1514.05 1.7560e-01 6.3855e-01 1.8585e-01
1606.54 1.8716e-01 6.3402e-01 1.7881e-01
1704.67 2.0040e-01 6.3283e-01 1.6676e-01
1808.80 1.9528e-01 6.3446e-01 1.7026e-01
1919.29 1.9199e-01 6.3723e-01 1.7078e-01
2036.53 1.4878e-01 6.2766e-01 2.2356e-01
2160.92 1.8468e-01 6.3684e-01 1.7847e-01
2292.92 1.5613e-01 6.3355e-01 2.1032e-01
2432.98 1.5129e-01 6.3568e-01 2.1303e-01
2581.60 1.2203e-01 6.2678e-01 2.5119e-01
2739.29 1.0419e-01 6.1727e-01 2.7854e-01
2906.62 8.3487e-02 5.9375e-01 3.2276e-01
3084.17 5.9390e-02 5.6498e-01 3.7563e-01
3272.56 3.7282e-02 5.1584e-01 4.4688e-01
3472.46 2.2423e-02 4.6578e-01 5.1179e-01
3684.57 1.3491e-02 4.1472e-01 5.7179e-01
3909.64 9.0500e-03 3.7943e-01 6.1152e-01
4148.46 8.7670e-03 3.9010e-01 6.0113e-01
4401.86 1.1634e-02 4.0942e-01 5.7894e-01
4670.75 1.1272e-02 4.0385e-01 5.8488e-01
4956.05 5.2307e-03 3.2912e-01 6.6564e-01
5258.79 1.4334e-03 2.4371e-01 7.5485e-01
5580.02 4.0932e-04 1.9014e-01 8.0945e-01
5920.87 1.6374e-04 1.4454e-01 8.5530e-01
6282.54 9.5032e-05 1.2611e-01 8.7380e-01
6666.30 8.4336e-05 1.1764e-01 8.8228e-01
7073.50 7.8599e-05 1.0705e-01 8.9288e-01
7505.58 8.2045e-05 1.0979e-01 8.9013e-01
7964.05 9.6392e-05 1.1606e-01 8.8384e-01
8450.53 2.0963e-04 1.3813e-01 8.6166e-01
8966.72 5.5172e-04 1.7662e-01 8.2283e-01
9514.44 1.2780e-03 2.2330e-01 7.7542e-01
10095.62 3.1771e-03 2.8629e-01 7.1053e-01
10712.30 5.4674e-03 3.1944e-01 6.7510e-01
11366.65 8.8921e-03 3.7387e-01 6.1723e-01
12061.10 1.1884e-02 4.0843e-01 5.7969e-01
12793.43 1.4997e-02 4.2148e-01 5.6352e-01
13528.61 1.9356e-02 4.3984e-01 5.4081e-01
14194.74 1.3122e-02 4.4039e-01 5.4648e-01
14757.77 8.7149e-03 4.3496e-01 5.5633e-01
15240.48 1.4477e-02 4.8901e-01 4.9651e-01
15646.99 1.3248e-02 5.8676e-01 3.9999e-01
15960.30 2.4284e-02 6.8171e-01 2.9401e-01
16187.41 2.8231e-02 7.0849e-01 2.6328e-01
16354.17 1.5620e-02 7.3971e-01 2.4467e-01
16484.18 1.7832e-02 7.0558e-01 2.7658e-01
16593.12 9.6301e-03 6.8999e-01 3.0038e-01
16691.99 7.3086e-03 6.6373e-01 3.2896e-01
16788.59 6.7164e-03 6.6288e-01 3.3040e-01
16888.37 4.7757e-03 6.5515e-01 3.4007e-01
16998.79 3.0060e-03 6.5827e-01 3.3873e-01
17146.37 4.2172e-03 6.1497e-01 3.8081e-01
17415.23 2.4314e-03 5.8310e-01 4.1447e-01
17888.12 2.4923e-03 5.2781e-01 4.6969e-01
18532.37 1.5044e-03 4.9596e-01 5.0254e-01
19260.76 1.0895e-03 4.6362e-01 5.3529e-01
20034.10 9.2856e-04 3.9270e-01 6.0637e-01
20838.00 4.0518e-04 3.4049e-01 6.5911e-01
21647.97 3.5103e-04 3.4025e-01 6.5939e-01
22447.94 2.3397e-04 2.8335e-01 7.1641e-01
23245.88 3.0550e-04 2.0281e-01 7.9688e-01
24052.47 2.7966e-04 1.7726e-01 8.2246e-01
24867.72 2.6165e-04 1.5758e-01 8.4216e-01
25698.86 2.2362e-04 1.3102e-01 8.6876e-01
26587.16 1.4547e-04 1.1923e-01 8.8062e-01
27637.54 1.3045e-04 9.4308e-02 9.0556e-01
28986.97 9.4608e-05 5.2235e-02 9.4767e-01
#TIME: 309.99
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 1.8750e-01 6.3985e-01 1.7266e-01
886.22 1.8207e-01 6.3036e-01 1.8758e-01
906.14 1.4452e-01 4.7928e-01 3.7620e-01
944.43 1.7817e-01 6.3502e-01 1.8681e-01
999.11 1.9331e-01 6.4359e-01 1.6310e-01
1060.83 1.8400e-01 6.4593e-01 1.7008e-01
1125.62 1.9456e-01 6.3598e-01 1.6945e-01
1194.38 1.8210e-01 6.3845e-01 1.7945e-01
1267.34 1.8323e-01 6.4045e-01 1.7631e-01
1344.75 1.9169e-01 6.4199e-01 1.6632e-01
1426.89 1.8118e-01 6.4262e-01 1.7620e-01
1514.05 1.9280e-01 6.4243e-01 1.6476e-01
1606.54 2.0907e-01 6.3248e-01 1.5845e-01
1704.67 1.8748e-01 6.3226e-01 1.8026e-01
1808.80 2.0007e-01 6.3522e-01 1.6472e-01
1919.29 1.5625e-01 6.2848e-01 2.1527e-01
2036.53 1.8334e-01 6.3141e-01 1.8525e-01
2160.92 1.4462e-01 6.2235e-01 2.3303e-01
2292.92 1.6721e-01 6.3782e-01 1.9496e-01
2432.98 9.7716e-02 5.9365e-01 3.0863e-01
2581.60 1.3221e-01 6.3103e-01 2.3675e-01
2739.29 1.0994e-01 6.2352e-01 2.6654e-01
2906.62 9.0592e-02 6.0363e-01 3.0578e-01
3084.17 5.9408e-02 5.5801e-01 3.8259e-01
3272.56 4.0954e-02 5.3584e-01 4.2321e-01
3472.46 2.3559e-02 4.6929e-01 5.0715e-01
3684.57 1.3909e-02 4.1922e-01 5.6687e-01
3909.64 9.4615e-03 3.9353e-01 5.9701e-01
4148.46 9.5315e-03 3.8971e-01 6.0075e-01
4401.86 1.2356e-02 4.1885e-01 5.6880e-01
4670.75 1.0597e-02 3.9047e-01 5.9893e-01
4956.05 5.4468e-03 3.4593e-01 6.4862e-01
5258.79 1.6056e-03 2.5619e-01 7.4220e-01
5580.02 4.3380e-04 1.8259e-01 8.1697e-01
5920.87 1.6926e-04 1.4847e-01 8.5136e-01
6282.54 1.0520e-04 1.3091e-01 8.6899e-01
6666.30 9.0092e-05 1.1904e-01 8.8087e-01
7073.50 8.1921e-05 1.0904e-01 8.9088e-01
7505.58 8.5902e-05 1.0855e-01 8.9137e-01
7964.05 1.0637e-04 1.1614e-01 8.8376e-01
8450.53 2.2535e-04 1.4102e-01 8.5875e-01
8966.72 5.1786e-04 1.6892e-01 8.3057e-01
9514.44 1.3363e-03 2.2336e-01 7.7531e-01
10095.62 2.8407e-03 2.7235e-01 7.2481e-01
10712.30 5.8336e-03 3.3393e-01 6.6024e-01
11366.65 9.1463e-03 3.7962e-01 6.1123e-01
12061.10 1.0493e-02 4.0431e-01 5.8519e-01
12793.43 1.7550e-02 4.3250e-01 5.4995e-01
13528.61 1.7134e-02 4.2371e-01 5.5915e-01
14194.74 1.2677e-02 4.4866e-01 5.3866e-01
14757.77 9.8019e-03 4.5148e-01 5.3872e-01
15240.48 1.0190e-02 5.0124e-01 4.8857e-01
15646.99 1.4912e-02 6.0006e-01 3.8502e-01
15960.30 2.2879e-02 6.8205e-01 2.9507e-01
16187.41 2.3101e-02 7.2985e-01 2.4705e-01
16354.17 1.3565e-02 7.4467e-01 2.4177e-01
16484.18 3.0182e-02 6.9864e-01 2.7117e-01
16593.12 9.9888e-03 7.1194e-01 2.7807e-01
16691.99 6.0622e-03 6.9127e-01 3.0266e-01
16788.59 4.9645e-03 6.5841e-01 3.3662e-01
16888.37 8.7399e-03 6.4205e-01 3.4921e-01
16998.79 2.5924e-03 6.3210e-01 3.6531e-01
17146.37 2.1247e-03 6.1693e-01 3.8095e-01
17415.23 3.7843e-03 5.6833e-01 4.2789e-01
17888.12 1.6989e-03 5.1915e-01 4.7915e-01
18532.37 1.6088e-03 5.0688e-01 4.9151e-01
19260.76 8.2520e-04 4.3539e-01 5.6379e-01
20034.10 6.0350e-04 4.0203e-01 5.9737e-01
20838.00 4.5402e-04 3.4919e-01 6.5036e-01
21647.97 4.4181e-04 3.2186e-01 6.7770e-01
22447.94 4.2806e-04 2.4169e-01 7.5788e-01
23245.88 2.1302e-04 2.6033e-01 7.3946e-01
24052.47 2.6363e-04 1.8973e-01 8.1000e-01
24867.72 4.8199e-04 1.5523e-01 8.4429e-01
25698.86 9.7120e-05 1.4724e-01 8.5266e-01
26587.16 1.3657e-04 1.1184e-01 8.8802e-01
27637.54 5.3282e-04 7.4113e-02 9.2535e-01
28986.97 2.8086e-04 7.8475e-02 9.2124e-01
#TIME: 314.44
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 2.0043e-01 6.3647e-01 1.6309e-01
886.22 1.6219e-01 6.3152e-01 2.0630e-01
906.14 2.0240e-01 6.3320e-01 1.6440e-01
944.43 2.0047e-01 6.3668e-01 1.6286e-01
999.11 1.6222e-01 6.5594e-01 1.8184e-01
1060.83 1.8843e-01 6.3341e-01 1.7816e-01
1125.62 1.9223e-01 6.3739e-01 1.7037e-01
1194.38 1.8090e-01 6.4578e-01 1.7332e-01
1267.34 1.7702e-01 6.4136e-01 1.8162e-01
1344.75 1.8180e-01 6.3722e-01 1.8098e-01
1426.89 1.7637e-01 6.3410e-01 1.8953e-01
1514.05 1.9864e-01 6.4042e-01 1.6094e-01
1606.54 1.9504e-01 6.3946e-01 1.6550e-01
1704.67 1.8618e-01 6.3948e-01 1.7435e-01
1808.80 1.6288e-01 6.3381e-01 2.0330e-01
1919.29 1.9329e-01 6.3305e-01 1.7366e-01
2036.53 1.8870e-01 6.3469e-01 1.7661e-01
2160.92 1.7471e-01 6.3671e-01 1.8858e-01
2292.92 1.1179e-01 6.0580e-01 2.8241e-01
2432.98 1.4473e-01 6.2816e-01 2.2710e-01
2581.60 7.6250e-02 5.6782e-01 3.5593e-01
2739.29 1.1032e-01 6.2153e-01 2.6815e-01
2906.62 8.6674e-02 6.0417e-01 3.0916e-01
3084.17 6.0926e-02 5.6518e-01 3.7389e-01
3272.56 4.1375e-02 5.3304e-01 4.2559e-01
3472.46 2.4831e-02 4.8813e-01 4.8704e-01
3684.57 1.4665e-02 4.2220e-01 5.6314e-01
3909.64 9.5617e-03 3.8606e-01 6.0438e-01
4148.46 9.6826e-03 3.8847e-01 6.0184e-01
4401.86 1.1586e-02 4.1351e-01 5.7490e-01
4670.75 1.1687e-02 4.0501e-01 5.8330e-01
4956.05 4.9039e-03 3.2650e-01 6.6860e-01
5258.79 1.7278e-03 2.5707e-01 7.4120e-01
5580.02 4.8895e-04 2.0078e-01 7.9873e-01
5920.87 1.8432e-04 1.4966e-01 8.5015e-01
6282.54 1.0273e-04 1.2517e-01 8.7473e-01
6666.30 8.1801e-05 1.1642e-01 8.8350e-01
7073.50 8.3334e-05 1.1419e-01 8.8573e-01
7505.58 8.2479e-05 1.0625e-01 8.9367e-01
7964.05 1.1723e-04 1.2121e-01 8.7867e-01
8450.53 2.1302e-04 1.4483e-01 8.5496e-01
8966.72 5.7971e-04 1.9157e-01 8.0786e-01
9514.44 1.2689e-03 2.1310e-01 7.8563e-01
10095.62 3.0717e-03 2.8040e-01 7.1653e-01
10712.30 6.0121e-03 3.3663e-01 6.5736e-01
11366.65 8.8620e-03 3.8081e-01 6.1032e-01
12061.10 1.1666e-02 3.9732e-01 5.9101e-01
12793.43 1.6318e-02 4.5171e-01 5.3197e-01
13528.61 1.6190e-02 4.6159e-01 5.2222e-01
14194.74 1.2391e-02 4.5888e-01 5.2873e-01
14757.77 1.6499e-02 4.1328e-01 5.7023e-01
15240.48 5.9050e-03 5.3920e-01 4.5489e-01
15646.99 1.4012e-02 5.9400e-01 3.9198e-01
15960.30 2.3270e-02 6.9275e-01 2.8398e-01
16187.41 2.4419e-02 7.1772e-01 2.5786e-01
16354.17 1.4654e-02 7.4279e-01 2.4256e-01
16484.18 1.5071e-02 7.0383e-01 2.8109e-01
16593.12 1.1677e-02 6.9842e-01 2.8990e-01
16691.99 1.0271e-02 6.6669e-01 3.2304e-01
16788.59 4.4927e-03 6.7005e-01 3.2545e-01
16888.37 4.0053e-03 6.4061e-01 3.5538e-01
16998.79 5.2540e-03 6.1990e-01 3.7485e-01
17146.37 4.2349e-03 6.1719e-01 3.7857e-01
17415.23 3.9282e-03 5.8804e-01 4.0803e-01
17888.12 1.4325e-03 5.6250e-01 4.3606e-01
18532.37 9.8710e-04 5.0574e-01 4.9328e-01
19260.76 8.1118e-04 4.5412e-01 5.4507e-01
20034.10 6.1418e-04 4.1844e-01 5.8094e-01
20838.00 8.7283e-04 3.9817e-01 6.0095e-01
21647.97 5.6166e-04 3.7260e-01 6.2684e-01
22447.94 4.6969e-04 2.7196e-01 7.2757e-01
23245.88 1.5694e-04 2.3287e-01 7.6697e-01
24052.47 2.2241e-04 1.8711e-01 8.1267e-01
24867.72 2.2241e-04 1.5952e-01 8.4026e-01
25698.86 6.4762e-05 8.5467e-02 9.1447e-01
26587.16 2.0422e-04 1.1669e-01 8.8310e-01
27637.54 1.8993e-04 1.1139e-01 8.8842e-01
28986.97 5.1433e-04 7.5833e-02 9.2365e-01
#TIME: 318.96
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 1.7529e-01 6.3121e-01 1.9350e-01
886.22 1.8459e-01 6.3214e-01 1.8327e-01
906.14 1.8707e-01 6.3622e-01 1.7671e-01
944.43 1.8638e-01 6.3563e-01 1.7799e-01
999.11 1.9886e-01 6.3128e-01 1.6985e-01
1060.83 2.0827e-01 6.3870e-01 1.5304e-01
1125.62 1.8148e-01 6.4491e-01 1.7361e-01
1194.38 2.1213e-01 6.3189e-01 1.5598e-01
1267.34 1.9543e-01 6.3332e-01 1.7125e-01
1344.75 1.8539e-01 6.3859e-01 1.7603e-01
1426.89 2.0234e-01 6.3969e-01 1.5797e-01
1514.05 1.7824e-01 6.3250e-01 1.8926e-01
1606.54 2.0229e-01 6.3289e-01 1.6482e-01
1704.67 2.0831e-01 6.3355e-01 1.5814e-01
1808.80 1.9774e-01 6.3486e-01 1.6740e-01
1919.29 1.9781e-01 6.3708e-01 1.6512e-01
2036.53 1.9645e-01 6.3717e-01 1.6638e-01
2160.92 1.7801e-01 6.3652e-01 1.8548e-01
2292.92 1.6366e-01 6.3331e-01 2.0303e-01
2432.98 1.4647e-01 6.3034e-01 2.2319e-01
2581.60 1.2324e-01 6.2003e-01 2.5673e-01
2739.29 6.8569e-02 5.6275e-01 3.6868e-01
2906.62 9.2693e-02 6.0266e-01 3.0465e-01
3084.17 6.4896e-02 5.7265e-01 3.6245e-01
3272.56 4.1070e-02 5.3205e-01 4.2688e-01
3472.46 2.3794e-02 4.7130e-01 5.0491e-01
3684.57 1.5166e-02 4.3312e-01 5.5172e-01
3909.64 8.8792e-03 3.6886e-01 6.2226e-01
4148.46 1.1123e-02 4.0196e-01 5.8692e-01
4401.86 1.2260e-02 4.1492e-01 5.7282e-01
4670.75 1.1001e-02 4.1016e-01 5.7884e-01
4956.05 5.6047e-03 3.3763e-01 6.5677e-01
5258.79 1.7456e-03 2.5557e-01 7.4269e-01
5580.02 4.5381e-04 1.8925e-01 8.1029e-01
5920.87 2.0472e-04 1.6141e-01 8.3838e-01
6282.54 1.1161e-04 1.2996e-01 8.6993e-01
6666.30 9.0519e-05 1.2161e-01 8.7830e-01
7073.50 8.3864e-05 1.1359e-01 8.8632e-01
7505.58 8.6583e-05 1.0826e-01 8.9166e-01
7964.05 1.2224e-04 1.2503e-01 8.7485e-01
8450.53 2.1917e-04 1.4196e-01 8.5782e-01
8966.72 5.3399e-04 1.7290e-01 8.2656e-01
9514.44 1.4143e-03 2.3287e-01 7.6572e-01
10095.62 3.1650e-03 2.8323e-01 7.1360e-01
10712.30 6.1054e-03 3.2697e-01 6.6693e-01
11366.65 9.0640e-03 3.8473e-01 6.0621e-01
12061.10 1.1135e-02 4.0342e-01 5.8545e-01
12793.43 1.4160e-02 4.2735e-01 5.5849e-01
13528.61 1.8896e-02 4.5292e-01 5.2818e-01
14194.74 1.7478e-02 4.4534e-01 5.3718e-01
14757.77 1.2259e-02 4.3311e-01 5.5463e-01
15240.48 9.5610e-03 5.2686e-01 4.6358e-01
15646.99 2.1749e-02 5.9662e-01 3.8163e-01
15960.30 2.0707e-02 7.0332e-01 2.7597e-01
16187.41 2.6664e-02 7.1973e-01 2.5360e-01
16354.17 1.8192e-02 7.3583e-01 2.4597e-01
16484.18 1.3591e-02 7.2821e-01 2.5820e-01
16593.12 1.4049e-02 7.0080e-01 2.8515e-01
16691.99 1.1508e-02 6.9756e-01 2.9093e-01
16788.59 7.8206e-03 6.6569e-01 3.2649e-01
16888.37 6.5614e-03 6.8398e-01 3.0945e-01
16998.79 3.7009e-03 6.4359e-01 3.5271e-01
17146.37 4.1780e-03 6.1408e-01 3.8174e-01
17415.23 3.3512e-03 5.8942e-01 4.0723e-01
17888.12 1.3708e-03 5.4123e-01 4.5740e-01
18532.37 2.0968e-03 4.9711e-01 5.0079e-01
19260.76 1.0087e-03 4.6461e-01 5.3438e-01
20034.10 7.8413e-04 4.0330e-01 5.9592e-01
20838.00 1.2906e-03 3.5340e-01 6.4531e-01
21647.97 7.6478e-04 3.3074e-01 6.6849e-01
22447.94 6.6656e-04 2.9577e-01 7.0356e-01
23245.88 2.4693e-04 2.3275e-01 7.6700e-01
24052.47 1.5800e-04 1.9050e-01 8.0934e-01
24867.72 4.0804e-04 1.7870e-01 8.2089e-01
25698.86 5.7730e-04 1.3873e-01 8.6069e-01
26587.16 1.5487e-04 1.2240e-01 8.7745e-01
27637.54 8.4243e-04 9.6240e-02 9.0292e-01
28986.97 1.7293e-04 6.7509e-02 9.3232e-01
#TIME: 323.55
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 1.9368e-01 6.3581e-01 1.7051e-01
886.22 2.3533e-01 6.2586e-01 1.3881e-01
906.14 2.0721e-01 6.3455e-01 1.5823e-01
944.43 1.8260e-01 6.3276e-01 1.8464e-01
999.11 1.9328e-01 6.4066e-01 1.6606e-01
1060.83 1.6235e-01 6.2800e-01 2.0965e-01
1125.62 1.8989e-01 6.5514e-01 1.5496e-01
1194.38 1.9613e-01 6.3722e-01 1.6666e-01
1267.34 1.8702e-01 6.4033e-01 1.7265e-01
1344.75 1.8477e-01 6.4440e-01 1.7083e-01
1426.89 2.1376e-01 6.3614e-01 1.5010e-01
1514.05 2.0805e-01 6.3090e-01 1.6105e-01
1606.54 2.1358e-01 6.3693e-01 1.4949e-01
1704.67 1.9325e-01 6.4351e-01 1.6324e-01
1808.80 2.1332e-01 6.3350e-01 1.5318e-01
1919.29 2.0828e-01 6.3272e-01 1.5900e-01
2036.53 1.7536e-01 6.3184e-01 1.9280e-01
2160.92 1.8928e-01 6.3740e-01 1.7331e-01
2292.92 1.6890e-01 6.3551e-01 1.9559e-01
2432.98 1.5082e-01 6.3579e-01 2.1339e-01
2581.60 1.2531e-01 6.2416e-01 2.5053e-01
2739.29 1.0445e-01 6.0782e-01 2.8773e-01
2906.62 9.5033e-02 6.0834e-01 2.9663e-01
3084.17 6.4058e-02 5.6925e-01 3.6670e-01
3272.56 4.4195e-02 5.3852e-01 4.1729e-01
3472.46 2.6390e-02 4.8003e-01 4.9358e-01
3684.57 1.4505e-02 4.1649e-01 5.6900e-01
3909.64 1.0260e-02 3.9391e-01 5.9583e-01
4148.46 1.0533e-02 3.9391e-01 5.9556e-01
4401.86 1.2123e-02 4.1867e-01 5.6921e-01
4670.75 1.0469e-02 3.9918e-01 5.9035e-01
4956.05 6.0685e-03 3.6173e-01 6.3220e-01
5258.79 1.8307e-03 2.6936e-01 7.2881e-01
5580.02 4.6903e-04 1.8595e-01 8.1358e-01
5920.87 1.9703e-04 1.5599e-01 8.4382e-01
6282.54 1.1019e-04 1.2528e-01 8.7461e-01
6666.30 8.7457e-05 1.1657e-01 8.8334e-01
7073.50 8.7867e-05 1.1392e-01 8.8599e-01
7505.58 8.8130e-05 1.0951e-01 8.9040e-01
7964.05 1.0232e-04 1.1684e-01 8.8306e-01
8450.53 2.2925e-04 1.4897e-01 8.5080e-01
8966.72 5.9124e-04 1.8148e-01 8.1793e-01
9514.44 1.4971e-03 2.3498e-01 7.6352e-01
10095.62 3.0956e-03 2.8738e-01 7.0953e-01
10712.30 6.5499e-03 3.4538e-01 6.4807e-01
11366.65 1.0215e-02 3.8659e-01 6.0320e-01
12061.10 1.2502e-02 4.0459e-01 5.8291e-01
12793.43 2.0056e-02 4.4295e-01 5.3700e-01
13528.61 1.4822e-02 4.7253e-01 5.1265e-01
14194.74 1.5073e-02 4.6564e-01 5.1928e-01
14757.77 1.1242e-02 4.8102e-01 5.0773e-01
15240.48 1.7544e-02 5.1729e-01 4.6516e-01
15646.99 1.7780e-02 6.1052e-01 3.7170e-01
15960.30 1.9629e-02 7.0699e-01 2.7338e-01
16187.41 2.6931e-02 7.2758e-01 2.4549e-01
16354.17 2.6155e-02 7.3990e-01 2.3395e-01
16484.18 1.3362e-02 7.3752e-01 2.4911e-01
16593.12 1.0678e-02 7.2008e-01 2.6924e-01
16691.99 1.0930e-02 6.9339e-01 2.9568e-01
16788.59 6.3134e-03 6.7210e-01 3.2159e-01
16888.37 5.2905e-03 6.4831e-01 3.4640e-01
16998.79 3.4175e-03 6.5186e-01 3.4473e-01
17146.37 6.3756e-03 5.9492e-01 3.9871e-01
17415.23 3.6316e-03 5.8915e-01 4.0721e-01
17888.12 2.3568e-03 5.4488e-01 4.5276e-01
18532.37 1.9182e-03 5.1142e-01 4.8667e-01
19260.76 1.1137e-03 4.7546e-01 5.2343e-01
20034.10 8.2276e-04 4.1961e-01 5.7956e-01
20838.00 6.2496e-04 3.5396e-01 6.4542e-01
21647.97 1.0375e-03 3.1493e-01 6.8403e-01
22447.94 1.0840e-03 1.9932e-01 7.9959e-01
23245.88 3.2541e-04 2.4288e-01 7.5680e-01
24052.47 4.5189e-04 2.2902e-01 7.7053e-01
24867.72 2.6596e-04 1.8819e-01 8.1154e-01
25698.86 1.9841e-04 9.6110e-02 9.0369e-01
26587.16 3.3845e-04 1.1917e-01 8.8049e-01
27637.54 4.1018e-04 8.7660e-02 9.1193e-01
28986.97 3.5806e-04 8.7135e-02 9.1251e-01
#TIME: 328.19
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 1.9888e-01 6.3769e-01 1.6343e-01
886.22 2.2960e-01 6.2797e-01 1.4243e-01
906.14 1.8262e-01 6.3386e-01 1.8352e-01
944.43 2.1288e-01 6.3137e-01 1.5575e-01
999.11 1.9902e-01 6.3534e-01 1.6564e-01
1060.83 2.0529e-01 6.3110e-01 1.6361e-01
1125.62 2.0507e-01 6.4251e-01 1.5242e-01
1194.38 2.1647e-01 6.3537e-01 1.4816e-01
1267.34 1.9379e-01 6.4254e-01 1.6367e-01
1344.75 1.8987e-01 6.3789e-01 1.7225e-01
1426.89 1.9677e-01 6.4142e-01 1.6180e-01
1514.05 2.1234e-01 6.3067e-01 1.5699e-01
1606.54 2.0462e-01 6.3143e-01 1.6395e-01
1704.67 2.1226e-01 6.3036e-01 1.5738e-01
1808.80 1.9300e-01 6.4177e-01 1.6523e-01
1919.29 1.8108e-01 6.3205e-01 1.8686e-01
2036.53 1.9823e-01 6.3441e-01 1.6736e-01
2160.92 1.5016e-01 6.2284e-01 2.2699e-01
2292.92 1.3186e-01 6.1929e-01 2.4885e-01
2432.98 1.0159e-01 5.9713e-01 3.0128e-01
2581.60 1.3106e-01 6.2864e-01 2.4030e-01
2739.29 1.0951e-01 6.1677e-01 2.7372e-01
2906.62 9.2675e-02 6.1323e-01 2.9409e-01
3084.17 6.7154e-02 5.7394e-01 3.5890e-01
3272.56 4.1363e-02 5.2653e-01 4.3211e-01
3472.46 2.7026e-02 4.9002e-01 4.8295e-01
3684.57 1.5986e-02 4.4686e-01 5.3716e-01
3909.64 1.0617e-02 3.9880e-01 5.9059e-01
4148.46 1.0413e-02 3.9037e-01 5.9922e-01
4401.86 1.2946e-02 4.2794e-01 5.5912e-01
4670.75 1.2005e-02 4.2501e-01 5.6298e-01
4956.05 5.1997e-03 3.3298e-01 6.6182e-01
5258.79 1.8062e-03 2.5483e-01 7.4336e-01
5580.02 5.0737e-04 1.8798e-01 8.1151e-01
5920.87 1.9991e-04 1.4594e-01 8.5386e-01
6282.54 1.0971e-04 1.2563e-01 8.7426e-01
6666.30 8.8289e-05 1.1276e-01 8.8716e-01
7073.50 9.4734e-05 1.1521e-01 8.8470e-01
7505.58 8.5766e-05 1.0918e-01 8.9073e-01
7964.05 1.0967e-04 1.1576e-01 8.8413e-01
8450.53 2.4255e-04 1.5188e-01 8.4787e-01
8966.72 5.7974e-04 1.8156e-01 8.1786e-01
9514.44 1.4604e-03 2.2559e-01 7.7295e-01
10095.62 3.4608e-03 2.9036e-01 7.0618e-01
10712.30 6.3413e-03 3.3182e-01 6.6184e-01
11366.65 8.2948e-03 3.9336e-01 5.9835e-01
12061.10 1.4118e-02 4.2895e-01 5.5694e-01
12793.43 1.4611e-02 4.4766e-01 5.3773e-01
13528.61 1.7343e-02 4.7183e-01 5.1083e-01
14194.74 1.8385e-02 4.6897e-01 5.1265e-01
14757.77 1.2037e-02 5.0671e-01 4.8125e-01
15240.48 1.3065e-02 5.3349e-01 4.5345e-01
