#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
1.6788e+04 6.6791e-09 2.9211e-01 7.0789e-01 4.3217e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 7.6999e-09 3.3785e-01 6.6215e-01 2.8054e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 8.8815e-09 3.8924e-01 6.1076e-01 1.7700e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 1.1895e-08 4.9516e-01 5.0484e-01 7.2494e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 1.7097e-08 6.5913e-01 3.4087e-01 1.6123e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 2.2969e-08 8.3074e-01 1.6926e-01 1.6874e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 3.3369e-08 9.5157e-01 4.8432e-02 5.2365e-11 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 4.2675e-08 9.8701e-01 1.2993e-02 1.5777e-12 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 5.1209e-08 9.9666e-01 3.3433e-03 4.3084e-14 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 6.3818e-08 9.9930e-01 7.0221e-04 7.0422e-16 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 7.1430e-08 9.9978e-01 2.1963e-04 3.1717e-17 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 7.3152e-08 9.9993e-01 7.4085e-05 1.6441e-18 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 7.0409e-08 9.9997e-01 2.8375e-05 1.1518e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 6.8647e-08 9.9999e-01 1.1237e-05 8.9205e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 6.8595e-08 1.0000e+00 4.9007e-06 9.1585e-22 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 7.0991e-08 1.0000e+00 2.2356e-06 1.0914e-22 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 7.8644e-08 1.0000e+00 8.9836e-07 9.6559e-24 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 9.8160e-08 1.0000e+00 2.7141e-07 4.2661e-25 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.5312e-07 1.0000e+00 3.8736e-08 2.8392e-27 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 2.0568e-07 1.0000e+00 4.6536e-09 1.0521e-29 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 2.0346e-07 1.0000e+00 6.6041e-10 4.8968e-32 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.8567e-07 1.0000e+00 6.0656e-11 6.4858e-35 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.5253e-07 1.0000e+00 1.6015e-11 1.4431e-36 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.2246e-07 1.0000e+00 1.1106e-11 4.4801e-37 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.1438e-07 1.0000e+00 2.5346e-12 7.3461e-39 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 8.5456e-08 1.0000e+00 1.4764e-11 7.4843e-37 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 9.6468e-08 1.0000e+00 1.0176e-13 9.4167e-43 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 7.4758e-08 1.0000e+00 1.8913e-13 4.2712e-42 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 6.0822e-08 1.0000e+00 1.6707e-13 2.6036e-42 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 4.8063e-08 1.0000e+00 3.1168e-13 1.2111e-41 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 2.1705e-08 1.0000e+00 1.4239e-10 1.3600e-34 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 3.7300e-08 1.0000e+00 3.8393e-14 3.2230e-44 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 3.4987e-08 1.0000e+00 5.8865e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 2.8538e-08 1.0000e+00 7.4701e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 2.1294e-08 1.0000e+00 4.3156e-14 2.9427e-44 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.9558e-08 1.0000e+00 8.7075e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.6960e-08 1.0000e+00 4.7550e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.3098e-08 1.0000e+00 1.7073e-14 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.1568e-08 1.0000e+00 7.1234e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0184e-08 1.0000e+00 3.3779e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 8.2551e-09 1.0000e+00 6.5977e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 6.9197e-09 1.0000e+00 8.4253e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 6.2627e-09 1.0000e+00 3.3434e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 6.4776e-09 1.0000e+00 2.3546e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 5.9114e-09 1.0000e+00 1.3428e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 5.5173e-09 1.0000e+00 7.1071e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 5.4989e-09 1.0000e+00 2.4652e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 5.7464e-09 1.0000e+00 8.0147e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 6.8781e-09 1.0000e+00 1.6461e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 6.9014e-09 1.0000e+00 1.1287e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 6.5042e-09 1.0000e+00 1.2951e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 6.0493e-09 1.0000e+00 1.7936e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 6.1213e-09 1.0000e+00 1.5707e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 6.4863e-09 1.0000e+00 1.3545e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 5.6913e-09 1.0000e+00 1.6070e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 3.0503e-09 1.0000e+00 3.0919e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 6.7096
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
4.4010e+02 4.6148e-22 1.4368e-12 4.0899e-05 9.9996e-01 2.5312e-20 0.0000e+00 0.0000e+00
8.8623e+02 8.8908e-17 3.3063e-09 1.6751e-03 9.9832e-01 8.3352e-21 0.0000e+00 0.0000e+00
9.0614e+02 3.7595e-17 1.5251e-09 1.0427e-03 9.9896e-01 5.6068e-20 0.0000e+00 0.0000e+00
9.4442e+02 1.1271e-17 5.1902e-10 5.3758e-04 9.9946e-01 8.0436e-19 1.4013e-45 0.0000e+00
9.9911e+02 3.0714e-18 1.6323e-10 2.6306e-04 9.9974e-01 1.4360e-17 1.3621e-42 0.0000e+00
1.0608e+03 1.1401e-18 6.7771e-11 1.5221e-04 9.9985e-01 1.3313e-16 2.1794e-40 0.0000e+00
1.1257e+03 5.6062e-19 3.6050e-11 1.0236e-04 9.9990e-01 6.8993e-16 9.2850e-39 0.0000e+00
1.1944e+03 3.1509e-19 2.1554e-11 7.3830e-05 9.9993e-01 2.7452e-15 2.1701e-37 0.0000e+00
1.2673e+03 1.7464e-19 1.2674e-11 5.2454e-05 9.9995e-01 1.2116e-14 6.4481e-36 0.0000e+00
1.3448e+03 8.3516e-20 6.4936e-12 3.3852e-05 9.9997e-01 8.6165e-14 5.7231e-34 0.0000e+00
1.4269e+03 3.2336e-20 2.7797e-12 1.9317e-05 9.9998e-01 1.0774e-12 1.8472e-31 0.0000e+00
1.5140e+03 1.0346e-20 1.0544e-12 1.0266e-05 9.9999e-01 1.5920e-11 8.6176e-29 0.0000e+00
1.6065e+03 3.2937e-21 4.1609e-13 5.6537e-06 9.9999e-01 1.7352e-10 1.9794e-26 0.0000e+00
1.7047e+03 1.1371e-21 1.7777e-13 3.2603e-06 1.0000e+00 1.6018e-09 3.1170e-24 0.0000e+00
1.8088e+03 3.8700e-22 7.6066e-14 1.8713e-06 1.0000e+00 1.5595e-08 5.5508e-22 1.5274e-42
1.9193e+03 1.2201e-22 3.1113e-14 1.0366e-06 1.0000e+00 1.8467e-07 1.5476e-19 2.0521e-38
2.0365e+03 4.1958e-23 1.3722e-14 5.9580e-07 1.0000e+00 2.1708e-06 4.2855e-17 2.7530e-34
2.1609e+03 1.4527e-23 6.2163e-15 3.5070e-07 9.9998e-01 2.3040e-05 9.3694e-15 2.4589e-30
2.2929e+03 4.8355e-24 2.8127e-15 2.1156e-07 9.9982e-01 1.8451e-04 1.0588e-12 7.0208e-27
2.4330e+03 1.7153e-24 1.3502e-15 1.3421e-07 9.9885e-01 1.1463e-03 6.6797e-11 7.4309e-24
2.5816e+03 7.0118e-25 7.1943e-16 9.0990e-08 9.9421e-01 5.7866e-03 2.6530e-09 3.6355e-21
2.7393e+03 3.5071e-25 4.4150e-16 6.7157e-08 9.7911e-01 2.0886e-02 5.0067e-08 5.1491e-19
2.9067e+03 2.0508e-25 3.0194e-16 5.3021e-08 9.5048e-01 4.9515e-02 3.6837e-07 1.4997e-17
3.0842e+03 1.3680e-25 2.2781e-16 4.5044e-08 9.2868e-01 7.1322e-02 8.5287e-07 6.0921e-17
3.2726e+03 1.1069e-25 1.9924e-16 4.2759e-08 9.3869e-01 6.1313e-02 5.7665e-07 2.9928e-17
3.4725e+03 1.1635e-25 2.1106e-16 4.6282e-08 9.7081e-01 2.9191e-02 9.7931e-08 1.3993e-18
3.6846e+03 1.5497e-25 2.6447e-16 5.5926e-08 9.9277e-01 7.2335e-03 3.7866e-09 5.3940e-21
3.9097e+03 2.0113e-25 3.2720e-16 6.7719e-08 9.9848e-01 1.5184e-03 1.0159e-10 1.1209e-23
4.1484e+03 2.7292e-25 4.1456e-16 8.1488e-08 9.9955e-01 4.5474e-04 6.3157e-12 9.9449e-26
4.4019e+03 4.2650e-25 5.7201e-16 1.0022e-07 9.9981e-01 1.8831e-04 8.4974e-13 3.3892e-27
4.6708e+03 5.0148e-25 6.4689e-16 1.0952e-07 9.9988e-01 1.1664e-04 2.8327e-13 5.2627e-28
4.9561e+03 3.7484e-25 5.3632e-16 1.0089e-07 9.9989e-01 1.0730e-04 2.2581e-13 3.4191e-28
5.2588e+03 2.5278e-25 4.1346e-16 8.8967e-08 9.9989e-01 1.1442e-04 2.5119e-13 3.8779e-28
5.5800e+03 2.0010e-25 3.5478e-16 8.2806e-08 9.9988e-01 1.1494e-04 2.4739e-13 3.6522e-28
5.9209e+03 1.7579e-25 3.2834e-16 8.0896e-08 9.9991e-01 9.4808e-05 1.5571e-13 1.6188e-28
6.2825e+03 1.6960e-25 3.2608e-16 8.2944e-08 9.9994e-01 6.2254e-05 5.8196e-14 2.9721e-29
6.6663e+03 1.9380e-25 3.6561e-16 9.1504e-08 9.9997e-01 3.2157e-05 1.2669e-14 2.2103e-30
7.0735e+03 2.5378e-25 4.5606e-16 1.0880e-07 9.9999e-01 1.1618e-05 1.2174e-15 4.1155e-32
7.5056e+03 3.4814e-25 6.0173e-16 1.3705e-07 1.0000e+00 2.7138e-06 4.2574e-17 1.3588e-34
7.9641e+03 5.9037e-25 9.4245e-16 1.9325e-07 1.0000e+00 4.0273e-07 5.2991e-19 7.8380e-38
8.4505e+03 1.5054e-24 2.0207e-15 3.2835e-07 1.0000e+00 3.3749e-08 1.8233e-21 5.2605e-42
8.9668e+03 4.9279e-24 5.4042e-15 6.4046e-07 1.0000e+00 1.6609e-09 1.8682e-24 0.0000e+00
9.5145e+03 1.9289e-23 1.7360e-14 1.3997e-06 1.0000e+00 5.0353e-11 6.3245e-28 0.0000e+00
1.0096e+04 2.1634e-22 1.4241e-13 5.4780e-06 9.9999e-01 1.4478e-13 9.9895e-34 0.0000e+00
1.0712e+04 4.6932e-21 2.3766e-12 3.3189e-05 9.9997e-01 5.6458e-17 1.6244e-41 0.0000e+00
1.1367e+04 1.9954e-19 8.7257e-11 3.2678e-04 9.9967e-01 2.0816e-21 0.0000e+00 0.0000e+00
1.2062e+04 1.1686e-17 4.6633e-09 3.9503e-03 9.9605e-01 3.1194e-26 0.0000e+00 0.0000e+00
1.2794e+04 2.4632e-15 9.2807e-07 1.0260e-01 8.9740e-01 8.0625e-33 0.0000e+00 0.0000e+00
1.3528e+04 1.9026e-13 5.9253e-05 7.7384e-01 2.2610e-01 7.0845e-40 0.0000e+00 0.0000e+00
1.4194e+04 1.1196e-12 3.1148e-04 9.7103e-01 2.8655e-02 2.8026e-45 0.0000e+00 0.0000e+00
1.4758e+04 3.2082e-12 8.5659e-04 9.9331e-01 5.8318e-03 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 9.6798e-12 2.1135e-03 9.9640e-01 1.4907e-03 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 4.1468e-11 6.0343e-03 9.9363e-01 3.3554e-04 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 2.3246e-10 1.9138e-02 9.8079e-01 6.8544e-05 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 8.3736e-10 4.8459e-02 9.5152e-01 1.6771e-05 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 2.0572e-09 9.6376e-02 9.0362e-01 5.2689e-06 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 3.4504e-09 1.5045e-01 8.4954e-01 2.1997e-06 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 4.1488e-09 1.8965e-01 8.1035e-01 1.2624e-06 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 5.0428e-09 2.3392e-01 7.6607e-01 7.5027e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 5.8969e-09 2.7638e-01 7.2362e-01 4.8005e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 7.0692e-09 3.2870e-01 6.7130e-01 2.9285e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 8.0046e-09 3.7429e-01 6.2571e-01 1.9299e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 9.3700e-09 4.3811e-01 5.6189e-01 1.1005e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 1.3706e-08 5.9881e-01 4.0119e-01 2.7065e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 1.8607e-08 7.7915e-01 2.2085e-01 3.4978e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 2.7619e-08 9.2954e-01 7.0460e-02 1.3439e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 3.7717e-08 9.8337e-01 1.6630e-02 2.8543e-12 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 4.4702e-08 9.9545e-01 4.5477e-03 9.0706e-14 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 5.2074e-08 9.9874e-01 1.2644e-03 3.0355e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 6.2497e-08 9.9968e-01 3.2431e-04 8.3579e-17 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 6.6174e-08 9.9990e-01 9.9790e-05 3.4528e-18 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 6.4925e-08 9.9996e-01 3.5623e-05 2.0234e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 5.9862e-08 9.9998e-01 1.9311e-05 3.5559e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 5.8013e-08 9.9999e-01 9.4931e-06 4.9578e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 5.7407e-08 9.9999e-01 4.9342e-06 8.1758e-22 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 6.6622e-08 1.0000e+00 1.4596e-06 3.2326e-23 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 8.1186e-08 1.0000e+00 4.5771e-07 1.5542e-24 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.3057e-07 1.0000e+00 6.0418e-08 8.5425e-27 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.7556e-07 1.0000e+00 8.4442e-09 4.8007e-29 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.9971e-07 1.0000e+00 5.8079e-10 3.3934e-32 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.5715e-07 1.0000e+00 2.3154e-10 2.2696e-33 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.2229e-07 1.0000e+00 1.3279e-10 4.0859e-34 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.2370e-07 1.0000e+00 6.0115e-12 8.3574e-38 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.1504e-07 1.0000e+00 1.3701e-12 1.3609e-39 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 9.3924e-08 1.0000e+00 2.4793e-12 5.9665e-39 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 6.6308e-08 1.0000e+00 1.7181e-11 9.3909e-37 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 6.7359e-08 1.0000e+00 6.2216e-13 1.0419e-40 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 5.8459e-08 1.0000e+00 1.8810e-13 3.5004e-42 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 4.9033e-08 1.0000e+00 1.2990e-13 1.1098e-42 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 3.3419e-08 1.0000e+00 2.5095e-12 2.8481e-39 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 3.6209e-08 1.0000e+00 3.6611e-14 2.6625e-44 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 2.7208e-08 1.0000e+00 1.9246e-13 2.1033e-42 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 2.6864e-08 1.0000e+00 1.1356e-14 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 2.3049e-08 1.0000e+00 7.0739e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.8247e-08 1.0000e+00 1.5753e-14 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.3499e-08 1.0000e+00 1.1754e-13 3.2090e-43 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.2210e-08 1.0000e+00 3.2185e-14 8.4078e-45 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.0201e-08 1.0000e+00 3.3938e-14 8.4078e-45 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 8.4532e-09 1.0000e+00 4.3362e-14 1.4013e-44 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 8.1057e-09 1.0000e+00 5.1978e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 7.1956e-09 1.0000e+00 2.5634e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 6.0702e-09 1.0000e+00 3.2664e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 5.6184e-09 1.0000e+00 1.0886e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 4.7270e-09 1.0000e+00 2.0174e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 4.9299e-09 1.0000e+00 1.7814e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 4.4312e-09 1.0000e+00 1.7225e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 4.0500e-09 1.0000e+00 1.6485e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 3.9489e-09 1.0000e+00 8.5729e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 5.1002e-09 1.0000e+00 5.0012e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 5.1235e-09 1.0000e+00 4.0036e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 4.9612e-09 1.0000e+00 4.6472e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 5.1830e-09 1.0000e+00 3.2460e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 5.4606e-09 1.0000e+00 2.8098e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 5.0087e-09 1.0000e+00 2.6681e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 2.7637e-09 1.0000e+00 4.9067e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 6.8590
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
4.4010e+02 4.6030e-22 1.5040e-12 4.2678e-05 9.9996e-01 1.7446e-20 0.0000e+00 0.0000e+00
8.8623e+02 8.2550e-17 3.2393e-09 1.6788e-03 9.9832e-01 6.7708e-21 0.0000e+00 0.0000e+00
9.0614e+02 3.7038e-17 1.5752e-09 1.0796e-03 9.9892e-01 3.9965e-20 0.0000e+00 0.0000e+00
9.4442e+02 1.2112e-17 5.7878e-10 5.8371e-04 9.9942e-01 4.7347e-19 0.0000e+00 0.0000e+00
9.9911e+02 3.6585e-18 1.9918e-10 3.0228e-04 9.9970e-01 6.7058e-18 2.3542e-43 0.0000e+00
1.0608e+03 1.3738e-18 8.3484e-11 1.7620e-04 9.9982e-01 5.9833e-17 3.4573e-41 0.0000e+00
1.1257e+03 6.6102e-19 4.3562e-11 1.1725e-04 9.9988e-01 3.2029e-16 1.5845e-39 0.0000e+00
1.1944e+03 3.5338e-19 2.4917e-11 8.2366e-05 9.9992e-01 1.4083e-15 4.6475e-38 0.0000e+00
1.2673e+03 1.9030e-19 1.4281e-11 5.7656e-05 9.9994e-01 6.5530e-15 1.5565e-36 0.0000e+00
1.3448e+03 8.9016e-20 7.1649e-12 3.6767e-05 9.9996e-01 4.8682e-14 1.5256e-34 0.0000e+00
1.4269e+03 3.4302e-20 3.0394e-12 2.0874e-05 9.9998e-01 6.2502e-13 5.2331e-32 0.0000e+00
1.5140e+03 1.0854e-20 1.1342e-12 1.0974e-05 9.9999e-01 9.8068e-12 2.8038e-29 0.0000e+00
1.6065e+03 3.4541e-21 4.4519e-13 6.0239e-06 9.9999e-01 1.0916e-10 6.7627e-27 0.0000e+00
1.7047e+03 1.1849e-21 1.8850e-13 3.4557e-06 1.0000e+00 1.0302e-09 1.1203e-24 0.0000e+00
1.8088e+03 4.0664e-22 8.0920e-14 1.9897e-06 1.0000e+00 9.8391e-09 1.9090e-22 2.4663e-43
1.9193e+03 1.2654e-22 3.2680e-14 1.0953e-06 1.0000e+00 1.1723e-07 5.3904e-20 3.3703e-39
2.0365e+03 4.2198e-23 1.4043e-14 6.1974e-07 1.0000e+00 1.4394e-06 1.6464e-17 5.3289e-35
2.1609e+03 1.4473e-23 6.2898e-15 3.6136e-07 9.9998e-01 1.5982e-05 3.9935e-15 5.6833e-31
2.2929e+03 4.8099e-24 2.8333e-15 2.1680e-07 9.9987e-01 1.3203e-04 4.8506e-13 1.8368e-27
2.4330e+03 1.7191e-24 1.3647e-15 1.3761e-07 9.9919e-01 8.1482e-04 3.0138e-11 1.8963e-24
2.5816e+03 7.0835e-25 7.3059e-16 9.3510e-08 9.9597e-01 4.0274e-03 1.1382e-09 8.5102e-22
2.7393e+03 3.5176e-25 4.4630e-16 6.8874e-08 9.8530e-01 1.4704e-02 2.1899e-08 1.2403e-19
2.9067e+03 2.0732e-25 3.0754e-16 5.4766e-08 9.6508e-01 3.4919e-02 1.5984e-07 3.5406e-18
3.0842e+03 1.3979e-25 2.3422e-16 4.6900e-08 9.4976e-01 5.0237e-02 3.6564e-07 1.4024e-17
3.2726e+03 1.1410e-25 2.0603e-16 4.4666e-08 9.5794e-01 4.2062e-02 2.3342e-07 6.2619e-18
3.4725e+03 1.2132e-25 2.1955e-16 4.8403e-08 9.8092e-01 1.9077e-02 3.5955e-08 2.5012e-19
3.6846e+03 1.6239e-25 2.7580e-16 5.8492e-08 9.9533e-01 4.6726e-03 1.3692e-09 9.4593e-22
3.9097e+03 2.0496e-25 3.3494e-16 7.0057e-08 9.9896e-01 1.0380e-03 4.1929e-11 2.4600e-24
4.1484e+03 2.7330e-25 4.1968e-16 8.3792e-08 9.9968e-01 3.2054e-04 2.7954e-12 2.4547e-26
