#NTIMES: 200
#NSTAGES: 10
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
1.0096e+04 3.7119e-32 1.7066e-22 1.8586e-14 1.0209e-07 5.6488e-03 5.4840e-01 4.4595e-01 1.2976e-07 4.1135e-17 1.1821e-30
1.0712e+04 3.0407e-29 8.9456e-20 5.9312e-12 1.2364e-05 1.1523e-01 8.6012e-01 2.4637e-02 1.8570e-11 5.9741e-24 7.5555e-41
1.1367e+04 5.7056e-26 9.3392e-17 3.1920e-09 1.4048e-03 8.6626e-01 1.3231e-01 2.2878e-05 1.9463e-18 1.6756e-35 0.0000e+00
1.2062e+04 1.6107e-22 1.2884e-13 1.6849e-06 7.2767e-02 9.2667e-01 5.6594e-04 6.7923e-11 1.4509e-29 0.0000e+00 0.0000e+00
1.2794e+04 2.2084e-19 9.3213e-11 3.6723e-04 9.0050e-01 9.9129e-02 6.8388e-08 1.0443e-18 2.6625e-44 0.0000e+00 0.0000e+00
1.3528e+04 1.5408e-16 3.0375e-08 2.0216e-02 9.7960e-01 1.8218e-04 1.4229e-14 1.3669e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 5.5249e-14 5.8335e-06 5.8344e-01 4.1655e-01 7.7452e-08 3.0587e-22 6.1657e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 8.1668e-13 4.8789e-05 9.7721e-01 2.2742e-02 1.6654e-11 2.4628e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 4.5619e-12 1.6299e-04 9.9761e-01 2.2279e-03 4.0480e-14 3.2878e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 3.1196e-11 5.7787e-04 9.9920e-01 2.2262e-04 1.1927e-16 7.3368e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 3.9328e-10 2.9350e-03 9.9705e-01 1.2823e-05 9.4082e-20 1.5414e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 3.6999e-09 1.3190e-02 9.8681e-01 7.5199e-07 6.9520e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 3.0631e-08 5.6513e-02 9.4349e-01 3.8935e-08 3.6432e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 1.6976e-07 1.8762e-01 8.1238e-01 2.1501e-09 2.4463e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 5.8856e-07 4.3698e-01 5.6302e-01 1.1532e-10 2.0287e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 1.4224e-06 7.1232e-01 2.8768e-01 5.2630e-12 1.8306e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 2.4018e-06 8.7158e-01 1.2842e-01 2.8133e-13 3.0574e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 3.7797e-06 9.5832e-01 4.1675e-02 6.7376e-15 1.0089e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 4.9630e-06 9.8422e-01 1.5770e-02 2.8316e-16 1.1210e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 6.2129e-06 9.9387e-01 6.1271e-03 1.3142e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 9.1001e-06 9.9859e-01 1.3987e-03 1.2090e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 2.0177e-05 9.9987e-01 1.1133e-04 5.2217e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 4.3426e-05 9.9994e-01 1.1646e-05 5.8613e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 9.1235e-05 9.9991e-01 1.2231e-06 6.5611e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 2.0423e-04 9.9980e-01 1.0062e-07 3.4911e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 3.6384e-04 9.9964e-01 1.5126e-08 1.1001e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 8.1483e-04 9.9919e-01 1.4054e-09 9.1676e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.1040e-03 9.9890e-01 4.1536e-10 2.0560e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.4527e-03 9.9855e-01 1.2718e-10 5.0043e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 3.0417e-03 9.9696e-01 1.1582e-11 3.6434e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 3.3835e-03 9.9662e-01 5.7760e-12 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 2.5801e-03 9.9742e-01 7.4895e-12 5.6052e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 4.0965e-03 9.9590e-01 1.2304e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 3.2657e-03 9.9673e-01 9.7214e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.9967e-03 9.9800e-01 1.0059e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.2037e-03 9.9880e-01 5.2839e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 7.8490e-04 9.9922e-01 1.2588e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 2.0456e-04 9.9980e-01 3.0424e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 2.6824e-04 9.9973e-01 3.4410e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 4.4235e-04 9.9956e-01 4.2387e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 8.5834e-04 9.9914e-01 4.5751e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 2.5981e-03 9.9740e-01 1.5088e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 4.3192e-03 9.9568e-01 2.0907e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 9.7766e-06 9.9999e-01 8.1540e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 2.0191e-06 1.0000e+00 9.8548e-09 1.0985e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 2.5414e-03 9.9746e-01 1.4246e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 6.4734e-06 9.9999e-01 3.8094e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.1533e-03 9.9885e-01 3.8823e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 3.5922e-04 9.9964e-01 4.7358e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 5.7219e-06 9.9999e-01 8.9815e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 2.6145e-07 1.0000e+00 1.7696e-06 3.7655e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.2591e-04 9.9987e-01 1.4088e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 8.3645e-03 9.9164e-01 1.0556e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.3342e-02 9.8666e-01 1.4656e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.2689e-02 9.8731e-01 1.0099e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.6611e-02 9.8339e-01 2.5526e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 4.0302e-04 9.9960e-01 5.7324e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 3.7133e-02 9.6287e-01 6.8874e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 4.0228e-06 1.0000e+00 2.1587e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 8.6622e-04 9.9913e-01 2.0331e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 6.3428e-03 9.9366e-01 5.1713e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 8.7409e-03 9.9126e-01 1.3533e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 8.4927e-02 9.1507e-01 6.7929e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.7643e-01 8.2357e-01 4.9007e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 5.7613e-04 9.9942e-01 1.2915e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 4.1317e-04 9.9959e-01 2.5854e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 3.5716e-02 9.6428e-01 5.0490e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 2.6014e-02 9.7399e-01 1.3715e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.5979e-02 9.8402e-01 6.4146e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 5.0841e-02 9.4916e-01 1.6582e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 5.7427e-02 9.4257e-01 8.8203e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 9.3771e-04 9.9906e-01 5.9501e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 2.5450
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
4.4010e+02 3.0035e-28 2.6182e-18 4.5143e-10 6.6280e-04 8.4004e-01 1.5928e-01 2.0030e-05 2.2131e-19 1.3251e-37 0.0000e+00
8.8623e+02 3.0080e-22 4.7884e-14 1.6317e-07 9.1181e-03 9.5722e-01 3.3656e-02 1.8407e-06 1.3849e-19 1.5302e-36 0.0000e+00
9.0614e+02 1.9637e-24 5.4901e-16 3.4573e-09 6.7960e-04 5.9098e-01 4.0727e-01 1.0657e-03 7.0837e-14 1.9844e-27 2.8026e-45
9.4442e+02 4.0165e-25 1.2991e-16 9.5856e-10 2.5865e-04 3.9352e-01 6.0177e-01 4.4451e-03 1.8509e-12 4.3286e-25 5.0839e-42
9.9911e+02 3.1071e-25 1.0283e-16 7.7795e-10 2.2024e-04 3.6479e-01 6.2955e-01 5.4414e-03 2.9902e-12 9.6364e-25 1.6213e-41
1.0608e+03 3.1029e-25 1.0273e-16 7.7752e-10 2.2019e-04 3.6477e-01 6.2957e-01 5.4413e-03 2.9888e-12 9.6263e-25 1.6184e-41
1.1257e+03 3.0483e-25 1.0101e-16 7.6527e-10 2.1739e-04 3.6249e-01 6.3176e-01 5.5321e-03 3.1126e-12 1.0310e-24 1.7888e-41
1.1944e+03 2.8834e-25 9.5906e-17 7.2972e-10 2.0937e-04 3.5591e-01 6.3808e-01 5.7999e-03 3.4908e-12 1.2503e-24 2.3686e-41
1.2673e+03 2.4345e-25 8.1903e-17 6.3130e-10 1.8667e-04 3.3634e-01 6.5679e-01 6.6827e-03 4.9315e-12 2.2376e-24 5.5292e-41
1.3448e+03 8.1819e-26 3.0018e-17 2.5469e-10 9.1069e-05 2.3277e-01 7.5236e-01 1.4778e-02 3.5193e-11 6.1979e-23 7.0073e-39
1.4269e+03 6.5581e-27 2.9604e-18 3.1632e-11 1.6965e-05 9.0765e-02 8.4406e-01 6.5156e-02 1.7453e-09 5.0375e-20 1.3053e-34
1.5140e+03 3.3668e-28 1.9484e-19 2.7551e-12 2.2706e-06 2.6392e-02 7.3910e-01 2.3450e-01 7.4877e-08 3.7638e-17 2.3801e-30
1.6065e+03 2.5195e-29 1.7986e-20 3.2373e-13 3.7205e-07 7.8641e-03 5.1373e-01 4.7841e-01 9.9709e-07 4.3410e-15 3.0585e-27
1.7047e+03 2.2761e-30 1.9200e-21 4.2252e-14 6.3324e-08 2.2112e-03 2.9820e-01 6.9958e-01 7.4219e-06 2.1067e-13 1.2065e-24
1.8088e+03 1.5217e-31 1.5258e-22 4.1706e-15 8.1768e-09 4.8073e-04 1.3899e-01 8.6048e-01 5.0837e-05 1.0434e-11 5.4540e-22
1.9193e+03 7.6056e-33 9.3171e-24 3.2819e-16 8.5953e-10 8.7113e-05 5.5877e-02 9.4371e-01 3.2485e-04 5.0556e-10 2.5354e-19
2.0365e+03 2.8961e-34 4.4460e-25 2.0958e-17 7.5033e-11 1.3484e-05 2.0142e-02 9.7771e-01 2.1345e-03 2.7669e-08 1.4750e-16
2.1609e+03 1.0482e-35 2.0394e-26 1.3128e-18 6.4725e-12 2.0439e-06 7.0991e-03 9.7966e-01 1.3234e-02 1.3845e-06 7.5579e-14
2.2929e+03 4.4726e-37 1.0980e-27 9.6237e-20 6.4673e-13 3.4150e-07 2.5895e-03 9.3109e-01 6.6274e-02 4.6397e-05 2.0995e-11
2.4330e+03 1.6236e-38 5.0314e-29 6.0475e-21 5.5708e-14 4.8277e-08 7.9266e-04 7.3100e-01 2.6699e-01 1.2124e-03 4.3882e-09
2.5816e+03 5.1797e-40 1.9850e-30 3.2001e-22 3.9644e-15 5.3135e-09 1.7574e-04 3.7909e-01 6.0586e-01 1.4876e-02 3.5147e-07
2.7393e+03 2.1387e-41 9.7291e-32 1.9959e-23 3.1688e-16 5.9801e-10 3.4787e-05 1.4855e-01 7.7729e-01 7.4125e-02 7.9089e-06
2.9067e+03 1.7250e-42 9.0321e-33 2.2390e-24 4.3310e-17 1.0504e-10 9.1575e-06 6.3412e-02 7.5345e-01 1.8307e-01 5.5041e-05
3.0842e+03 3.5873e-43 2.1291e-33 6.1070e-25 1.3728e-17 3.9449e-11 4.3419e-06 3.9192e-02 6.9586e-01 2.6481e-01 1.2989e-04
3.2726e+03 2.4803e-43 1.6245e-33 5.0961e-25 1.2500e-17 3.8813e-11 4.4679e-06 4.1492e-02 7.0661e-01 2.5178e-01 1.1323e-04
3.4725e+03 4.8065e-43 3.3793e-33 1.0966e-24 2.7639e-17 8.5084e-11 8.7013e-06 6.7893e-02 7.6560e-01 1.6646e-01 4.2542e-05
3.6846e+03 3.3771e-42 2.4506e-32 7.6668e-24 1.8467e-16 4.9877e-10 3.5967e-05 1.7650e-01 7.6877e-01 5.4686e-02 3.9517e-06
3.9097e+03 7.0191e-41 5.0776e-31 1.4272e-22 3.0745e-15 6.2528e-09 2.4239e-04 5.2961e-01 4.6504e-01 5.1020e-03 4.4813e-08
4.1484e+03 1.0328e-39 6.9435e-30 1.6611e-21 3.0468e-14 4.3551e-08 8.8368e-04 8.4396e-01 1.5488e-01 2.7674e-04 3.1674e-10
4.4019e+03 3.7545e-39 2.3300e-29 4.9759e-21 8.1476e-14 9.5441e-08 1.4138e-03 9.1444e-01 8.4075e-02 6.7957e-05 3.2108e-11
4.6708e+03 3.0120e-39 1.9204e-29 4.2233e-21 7.1213e-14 8.6442e-08 1.3378e-03 9.0890e-01 8.9689e-02 7.8378e-05 4.0300e-11
4.9561e+03 1.0417e-39 7.6115e-30 1.9367e-21 3.7787e-14 5.4422e-08 1.0332e-03 8.8001e-01 1.1881e-01 1.4633e-04 1.0889e-10
5.2588e+03 3.5766e-40 3.0106e-30 8.8983e-22 2.0166e-14 3.4458e-08 7.9858e-04 8.4593e-01 1.5302e-01 2.5894e-04 2.7081e-10
5.5800e+03 1.6622e-40 1.5348e-30 5.0156e-22 1.2568e-14 2.4220e-08 6.5052e-04 8.1281e-01 1.8613e-01 4.0839e-04 5.6581e-10
5.9209e+03 1.4038e-40 1.3728e-30 4.7163e-22 1.2424e-14 2.4702e-08 6.6713e-04 8.2436e-01 1.7463e-01 3.4652e-04 4.2548e-10
6.2825e+03 1.8927e-40 1.9179e-30 6.6862e-22 1.7872e-14 3.4154e-08 8.2476e-04 8.6910e-01 1.2991e-01 1.7059e-04 1.3086e-10
6.6663e+03 3.1061e-40 3.1803e-30 1.0954e-21 2.8914e-14 5.1285e-08 1.0617e-03 9.0940e-01 8.9465e-02 7.1971e-05 3.1717e-11
7.0735e+03 6.8629e-40 7.0051e-30 2.3321e-21 5.9415e-14 9.2866e-08 1.5157e-03 9.4806e-01 5.0400e-02 1.9776e-05 3.8778e-12
7.5056e+03 2.4608e-39 2.5071e-29 7.9366e-21 1.9124e-13 2.4126e-07 2.6499e-03 9.7881e-01 1.8540e-02 2.1811e-06 1.0985e-13
7.9641e+03 1.3336e-38 1.3126e-28 3.8113e-20 8.3150e-13 7.8152e-07 5.1897e-03 9.8950e-01 5.3132e-03 1.4421e-07 1.3938e-15
8.4505e+03 1.1404e-37 1.0231e-27 2.5774e-19 4.7647e-12 3.0626e-06 1.1191e-02 9.8752e-01 1.2900e-03 6.8196e-09 1.0523e-17
8.9668e+03 2.5669e-36 1.9919e-26 4.0955e-18 5.8587e-11 2.1459e-05 3.3207e-02 9.6660e-01 1.6825e-04 8.6420e-11 9.7728e-21
9.5145e+03 2.0082e-34 1.2761e-24 2.0177e-16 1.9702e-09 3.1882e-04 1.4460e-01 8.5507e-01 8.2818e-06 1.5006e-13 3.9887e-25
1.0096e+04 5.8091e-32 2.6898e-22 2.9323e-14 1.5509e-07 7.6326e-03 6.1124e-01 3.8112e-01 6.6369e-08 1.1524e-17 1.6765e-31
1.0712e+04 4.5835e-29 1.3539e-19 8.9726e-12 1.7621e-05 1.4192e-01 8.4055e-01 1.7512e-02 7.2043e-12 1.1407e-24 6.4726e-42
1.1367e+04 7.7616e-26 1.2734e-16 4.3220e-09 1.7430e-03 8.9511e-01 1.0314e-01 1.2117e-05 4.9971e-19 1.8452e-36 0.0000e+00
1.2062e+04 2.2554e-22 1.8097e-13 2.3171e-06 8.9174e-02 9.1043e-01 3.9807e-04 3.0296e-11 2.7833e-30 0.0000e+00 0.0000e+00
1.2794e+04 2.8291e-19 1.2018e-10 4.5137e-04 9.2602e-01 7.3526e-02 3.1116e-08 2.4502e-19 1.4013e-45 0.0000e+00 0.0000e+00
1.3528e+04 2.2680e-16 4.4161e-08 2.6504e-02 9.7338e-01 1.1226e-04 4.3559e-15 1.6411e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 6.6280e-14 6.9980e-06 6.4105e-01 3.5894e-01 4.3704e-08 9.2476e-23 8.4078e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 8.3324e-13 5.0759e-05 9.8000e-01 1.9945e-02 1.1402e-11 1.1598e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 4.4495e-12 1.6429e-04 9.9777e-01 2.0620e-03 3.1951e-14 2.0207e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 3.0749e-11 5.8683e-04 9.9921e-01 2.0293e-04 9.0511e-17 4.1898e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 4.0405e-10 3.0661e-03 9.9692e-01 1.1072e-05 6.2153e-20 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 3.7616e-09 1.3677e-02 9.8632e-01 6.5856e-07 4.7657e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 3.0905e-08 5.8285e-02 9.4171e-01 3.4314e-08 2.5424e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 1.7424e-07 1.9549e-01 8.0451e-01 1.8138e-09 1.5426e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 6.5974e-07 4.7616e-01 5.2384e-01 7.4012e-11 6.9545e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 1.3795e-06 7.1396e-01 2.8604e-01 4.8561e-12 1.4464e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 2.4530e-06 8.8420e-01 1.1579e-01 1.8838e-13 1.2236e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 3.5186e-06 9.5411e-01 4.5889e-02 8.6585e-15 1.6151e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 4.6494e-06 9.8265e-01 1.7345e-02 3.6158e-16 1.6816e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 5.7785e-06 9.9310e-01 6.8946e-03 1.7935e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 9.0406e-06 9.9870e-01 1.2892e-03 8.9523e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 1.8384e-05 9.9985e-01 1.2737e-04 7.2867e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 4.3066e-05 9.9995e-01 1.0864e-05 4.5317e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 9.8383e-05 9.9990e-01 9.2826e-07 2.7937e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 2.0044e-04 9.9980e-01 9.6168e-08 2.8972e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 3.7714e-04 9.9962e-01 1.2649e-08 6.2161e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 6.2713e-04 9.9937e-01 2.4647e-09 4.4033e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.3276e-03 9.9867e-01 2.3544e-10 3.7420e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.8324e-03 9.9817e-01 6.3015e-11 6.1279e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 2.0111e-03 9.9799e-01 3.1797e-11 6.5020e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
