#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           k0           k1           k2           k3
    1.137783E+04   1.0000E-099   1.0000E-099   9.7060E-001   2.9397E-002
    1.190565E+04   1.0000E-099   1.0000E-099   9.6782E-001   3.2176E-002
    1.245069E+04   1.0000E-099   1.0000E-099   9.6280E-001   3.7204E-002
    1.302850E+04   1.0000E-099   1.0000E-099   9.4920E-001   5.0802E-002
    1.365413E+04   1.0000E-099   1.0000E-099   9.1999E-001   8.0011E-002
    1.432185E+04   1.0000E-099   1.0000E-099   9.0843E-001   9.1566E-002
    1.496157E+04   1.0000E-099   1.0000E-099   9.2195E-001   7.8053E-002
    1.552072E+04   1.0000E-099   1.0000E-099   9.3902E-001   6.0983E-002
    1.597380E+04   1.0000E-099   1.0000E-099   9.5248E-001   4.7524E-002
    1.635376E+04   1.0000E-099   1.0000E-099   9.5480E-001   4.5198E-002
    1.668460E+04   1.0000E-099   1.0000E-099   9.4560E-001   5.4404E-002
    1.699977E+04   1.0000E-099   1.0000E-099   9.1375E-001   8.6248E-002
    1.733879E+04   1.0000E-099   1.0000E-099   8.6422E-001   1.3578E-001
    1.774381E+04   1.0000E-099   1.0000E-099   8.1653E-001   1.8347E-001
    1.822138E+04   1.0000E-099   1.0000E-099   7.8444E-001   2.1556E-001
    1.873556E+04   1.0000E-099   1.0000E-099   7.6223E-001   2.3777E-001
    1.926378E+04   1.0000E-099   1.0000E-099   7.3823E-001   2.6177E-001
    1.980326E+04   1.0000E-099   1.0000E-099   6.9025E-001   3.0975E-001
    2.035071E+04   1.0000E-099   1.0000E-099   6.4021E-001   3.5979E-001
    2.090540E+04   1.0000E-099   1.0000E-099   6.0627E-001   3.9373E-001
    2.147105E+04   1.0000E-099   1.0000E-099   5.6794E-001   4.3206E-001
    2.205087E+04   1.0000E-099   1.0000E-099   5.4644E-001   4.5356E-001
    2.264243E+04   1.0000E-099   1.0000E-099   5.0330E-001   4.9670E-001
    2.324861E+04   1.0000E-099   1.0000E-099   4.8042E-001   5.1958E-001
    2.387399E+04   1.0000E-099   1.0000E-099   4.8611E-001   5.1389E-001
    2.451100E+04   1.0000E-099   1.0000E-099   5.5906E-001   4.4094E-001
    2.515376E+04   1.0000E-099   1.0000E-099   6.4841E-001   3.5159E-001
    2.580313E+04   1.0000E-099   1.0000E-099   7.3980E-001   2.6020E-001
    2.645801E+04   1.0000E-099   1.0000E-099   8.1279E-001   1.8721E-001
    2.711953E+04   1.0000E-099   1.0000E-099   8.6842E-001   1.3158E-001
    2.778461E+04   1.0000E-099   1.0000E-099   9.0955E-001   9.0447E-002
    2.845165E+04   1.0000E-099   1.0000E-099   9.3860E-001   6.1404E-002
    2.911532E+04   1.0000E-099   1.0000E-099   9.5762E-001   4.2381E-002
    2.977209E+04   1.0000E-099   1.0000E-099   9.6946E-001   3.0542E-002
    3.042156E+04   1.0000E-099   1.0000E-099   9.7677E-001   2.3226E-002
    3.106470E+04   1.0000E-099   1.0000E-099   9.8150E-001   1.8499E-002
    3.170662E+04   1.0000E-099   1.0000E-099   9.8482E-001   1.5183E-002
    3.235483E+04   1.0000E-099   1.0000E-099   9.8739E-001   1.2608E-002
    3.301620E+04   1.0000E-099   1.0000E-099   9.8951E-001   1.0487E-002
    3.369295E+04   1.0000E-099   1.0000E-099   9.9135E-001   8.6474E-003
    3.438447E+04   1.0000E-099   1.0000E-099   9.9286E-001   7.1445E-003
    3.508922E+04   1.0000E-099   1.0000E-099   9.9415E-001   5.8529E-003
    3.580291E+04   1.0000E-099   1.0000E-099   9.9521E-001   4.7898E-003
    3.652109E+04   1.0000E-099   1.0000E-099   9.9616E-001   3.8356E-003
    3.724116E+04   1.0000E-099   1.0000E-099   9.9691E-001   3.0900E-003
    3.795291E+04   1.0000E-099   1.0000E-099   9.9753E-001   2.4704E-003
    3.865310E+04   1.0000E-099   1.0000E-099   9.9809E-001   1.9132E-003
    3.933755E+04   1.0000E-099   1.0000E-099   9.9845E-001   1.5487E-003
    3.967808E+04   1.0000E-099   1.0000E-099   9.9862E-001   1.3752E-003
    3.984945E+04   1.0000E-099   1.0000E-099   9.9876E-001   1.2424E-003
    3.993541E+04   1.0000E-099   1.0000E-099   9.9890E-001   1.1022E-003
    3.997846E+04   1.0000E-099   1.0000E-099   9.9905E-001   9.4513E-004
    3.999892E+04   1.0000E-099   1.0000E-099   9.9922E-001   7.8170E-004
    4.000000E+04   1.0000E-099   1.0000E-099   9.9925E-001   7.5449E-004
#TIME:    78.200
#NVEL: 100
#vel_mid[km/s]           k0           k1           k2           k3
    8.772127E+02   1.0000E-099   1.0000E-099   9.9569E-001   4.3079E-003
    8.827642E+02   1.0000E-099   1.0000E-099   9.9569E-001   4.3079E-003
    8.996302E+02   1.0000E-099   1.0000E-099   9.9569E-001   4.3076E-003
    9.343350E+02   1.0000E-099   1.0000E-099   9.9569E-001   4.3072E-003
    9.924367E+02   1.0000E-099   1.0000E-099   9.9569E-001   4.3064E-003
    1.052366E+03   1.0000E-099   1.0000E-099   9.9570E-001   4.3046E-003
    1.115955E+03   1.0000E-099   1.0000E-099   9.9570E-001   4.3009E-003
    1.183387E+03   1.0000E-099   1.0000E-099   9.9574E-001   4.2583E-003
    1.254894E+03   1.0000E-099   1.0000E-099   9.9580E-001   4.2023E-003
    1.330722E+03   1.0000E-099   1.0000E-099   9.9584E-001   4.1566E-003
    1.411131E+03   1.0000E-099   1.0000E-099   9.9572E-001   4.2751E-003
    1.496400E+03   1.0000E-099   1.0000E-099   9.9545E-001   4.5469E-003
    1.586821E+03   1.0000E-099   1.0000E-099   9.9536E-001   4.6362E-003
    1.682705E+03   1.0000E-099   1.0000E-099   9.9518E-001   4.8218E-003
    1.784383E+03   1.0000E-099   1.0000E-099   9.9498E-001   5.0190E-003
    1.892206E+03   1.0000E-099   1.0000E-099   9.9479E-001   5.2087E-003
    2.006543E+03   1.0000E-099   1.0000E-099   9.9447E-001   5.5314E-003
    2.127789E+03   1.0000E-099   1.0000E-099   9.9377E-001   6.2289E-003
    2.256362E+03   1.0000E-099   1.0000E-099   9.9289E-001   7.1132E-003
    2.392704E+03   1.0000E-099   1.0000E-099   9.9210E-001   7.9012E-003
    2.537285E+03   1.0000E-099   1.0000E-099   9.9119E-001   8.8107E-003
    2.690601E+03   1.0000E-099   1.0000E-099   9.9063E-001   9.3693E-003
    2.853182E+03   1.0000E-099   1.0000E-099   9.9009E-001   9.9064E-003
    3.025587E+03   1.0000E-099   1.0000E-099   9.8926E-001   1.0740E-002
    3.208410E+03   1.0000E-099   1.0000E-099   9.8791E-001   1.2092E-002
    3.402280E+03   1.0000E-099   1.0000E-099   9.8552E-001   1.4481E-002
    3.607864E+03   1.0000E-099   1.0000E-099   9.8143E-001   1.8573E-002
    3.825871E+03   1.0000E-099   1.0000E-099   9.7630E-001   2.3697E-002
    4.057052E+03   1.0000E-099   1.0000E-099   9.7120E-001   2.8805E-002
    4.302201E+03   1.0000E-099   1.0000E-099   9.6903E-001   3.0971E-002
    4.562164E+03   1.0000E-099   1.0000E-099   9.6942E-001   3.0583E-002
    4.837835E+03   1.0000E-099   1.0000E-099   9.6839E-001   3.1615E-002
    5.130163E+03   1.0000E-099   1.0000E-099   9.6448E-001   3.5517E-002
    5.440156E+03   1.0000E-099   1.0000E-099   9.5939E-001   4.0611E-002
    5.768881E+03   1.0000E-099   1.0000E-099   9.5559E-001   4.4413E-002
    6.117468E+03   1.0000E-099   1.0000E-099   9.5133E-001   4.8670E-002
    6.487119E+03   1.0000E-099   1.0000E-099   9.4890E-001   5.1105E-002
    6.879107E+03   1.0000E-099   1.0000E-099   9.4675E-001   5.3248E-002
    7.294780E+03   1.0000E-099   1.0000E-099   9.4465E-001   5.5353E-002
    7.735571E+03   1.0000E-099   1.0000E-099   9.4465E-001   5.5355E-002
    8.202997E+03   1.0000E-099   1.0000E-099   9.4773E-001   5.2271E-002
    8.698668E+03   1.0000E-099   1.0000E-099   9.5242E-001   4.7576E-002
    9.225619E+03   1.0000E-099   1.0000E-099   9.5770E-001   4.2299E-002
    9.762225E+03   1.0000E-099   1.0000E-099   9.6246E-001   3.7544E-002
    1.027791E+04   1.0000E-099   1.0000E-099   9.6540E-001   3.4603E-002
    1.078685E+04   1.0000E-099   1.0000E-099   9.6710E-001   3.2905E-002
    1.129797E+04   1.0000E-099   1.0000E-099   9.6657E-001   3.3429E-002
    1.182203E+04   1.0000E-099   1.0000E-099   9.6419E-001   3.5811E-002
    1.236317E+04   1.0000E-099   1.0000E-099   9.6032E-001   3.9680E-002
    1.293542E+04   1.0000E-099   1.0000E-099   9.4718E-001   5.2817E-002
    1.355974E+04   1.0000E-099   1.0000E-099   9.1689E-001   8.3113E-002
    1.423393E+04   1.0000E-099   1.0000E-099   8.9850E-001   1.0150E-001
    1.489202E+04   1.0000E-099   1.0000E-099   9.1331E-001   8.6685E-002
    1.546780E+04   1.0000E-099   1.0000E-099   9.3279E-001   6.7208E-002
    1.593593E+04   1.0000E-099   1.0000E-099   9.4796E-001   5.2041E-002
    1.632400E+04   1.0000E-099   1.0000E-099   9.5059E-001   4.9411E-002
    1.665710E+04   1.0000E-099   1.0000E-099   9.4208E-001   5.7920E-002
    1.697340E+04   1.0000E-099   1.0000E-099   9.0920E-001   9.0800E-002
    1.731492E+04   1.0000E-099   1.0000E-099   8.5733E-001   1.4267E-001
    1.772013E+04   1.0000E-099   1.0000E-099   8.0443E-001   1.9557E-001
    1.819211E+04   1.0000E-099   1.0000E-099   7.7144E-001   2.2856E-001
    1.870537E+04   1.0000E-099   1.0000E-099   7.4574E-001   2.5426E-001
    1.923781E+04   1.0000E-099   1.0000E-099   7.1816E-001   2.8184E-001
    1.978210E+04   1.0000E-099   1.0000E-099   6.7285E-001   3.2715E-001
    2.033829E+04   1.0000E-099   1.0000E-099   6.1788E-001   3.8212E-001
    2.090884E+04   1.0000E-099   1.0000E-099   5.8378E-001   4.1622E-001
    2.149197E+04   1.0000E-099   1.0000E-099   5.3647E-001   4.6353E-001
    2.208594E+04   1.0000E-099   1.0000E-099   5.1657E-001   4.8343E-001
    2.269222E+04   1.0000E-099   1.0000E-099   4.7293E-001   5.2707E-001
    2.330768E+04   1.0000E-099   1.0000E-099   4.5070E-001   5.4930E-001
    2.393013E+04   1.0000E-099   1.0000E-099   4.6120E-001   5.3880E-001
    2.456816E+04   1.0000E-099   1.0000E-099   5.3934E-001   4.6066E-001
    2.522256E+04   1.0000E-099   1.0000E-099   6.3126E-001   3.6874E-001
    2.587860E+04   1.0000E-099   1.0000E-099   7.2616E-001   2.7384E-001
    2.653553E+04   1.0000E-099   1.0000E-099   8.0165E-001   1.9835E-001
    2.720085E+04   1.0000E-099   1.0000E-099   8.5999E-001   1.4001E-001
    2.787124E+04   1.0000E-099   1.0000E-099   9.0364E-001   9.6358E-002
    2.854461E+04   1.0000E-099   1.0000E-099   9.3468E-001   6.5319E-002
    2.921553E+04   1.0000E-099   1.0000E-099   9.5511E-001   4.4894E-002
    2.988131E+04   1.0000E-099   1.0000E-099   9.6783E-001   3.2174E-002
    3.054134E+04   1.0000E-099   1.0000E-099   9.7564E-001   2.4360E-002
    3.119608E+04   1.0000E-099   1.0000E-099   9.8066E-001   1.9342E-002
    3.184966E+04   1.0000E-099   1.0000E-099   9.8418E-001   1.5820E-002
    3.250757E+04   1.0000E-099   1.0000E-099   9.8691E-001   1.3088E-002
    3.317511E+04   1.0000E-099   1.0000E-099   9.8916E-001   1.0836E-002
    3.385460E+04   1.0000E-099   1.0000E-099   9.9108E-001   8.9152E-003
    3.454668E+04   1.0000E-099   1.0000E-099   9.9265E-001   7.3479E-003
    3.524886E+04   1.0000E-099   1.0000E-099   9.9398E-001   6.0192E-003
    3.595527E+04   1.0000E-099   1.0000E-099   9.9509E-001   4.9149E-003
    3.666198E+04   1.0000E-099   1.0000E-099   9.9605E-001   3.9472E-003
    3.736518E+04   1.0000E-099   1.0000E-099   9.9681E-001   3.1931E-003
    3.805369E+04   1.0000E-099   1.0000E-099   9.9744E-001   2.5585E-003
    3.872619E+04   1.0000E-099   1.0000E-099   9.9800E-001   2.0040E-003
    3.937615E+04   1.0000E-099   1.0000E-099   9.9836E-001   1.6355E-003
    3.969691E+04   1.0000E-099   1.0000E-099   9.9855E-001   1.4510E-003
    3.985827E+04   1.0000E-099   1.0000E-099   9.9869E-001   1.3070E-003
    3.993920E+04   1.0000E-099   1.0000E-099   9.9884E-001   1.1579E-003
    3.997972E+04   1.0000E-099   1.0000E-099   9.9900E-001   9.9526E-004
    3.999899E+04   1.0000E-099   1.0000E-099   9.9917E-001   8.3290E-004
    4.000000E+04   1.0000E-099   1.0000E-099   9.9919E-001   8.0594E-004
#TIME:    86.000
#NVEL: 100
#vel_mid[km/s]           k0           k1           k2           k3
    8.772127E+02   1.0000E-099   1.0000E-099   9.9458E-001   5.4192E-003
    8.833426E+02   1.0000E-099   1.0000E-099   9.9458E-001   5.4192E-003
    9.019906E+02   1.0000E-099   1.0000E-099   9.9458E-001   5.4188E-003
    9.404759E+02   1.0000E-099   1.0000E-099   9.9458E-001   5.4180E-003
    1.001420E+03   1.0000E-099   1.0000E-099   9.9458E-001   5.4170E-003
    1.061832E+03   1.0000E-099   1.0000E-099   9.9459E-001   5.4147E-003
    1.125993E+03   1.0000E-099   1.0000E-099   9.9460E-001   5.4032E-003
    1.194032E+03   1.0000E-099   1.0000E-099   9.9461E-001   5.3867E-003
    1.266182E+03   1.0000E-099   1.0000E-099   9.9454E-001   5.4558E-003
    1.342692E+03   1.0000E-099   1.0000E-099   9.9481E-001   5.1889E-003
    1.423825E+03   1.0000E-099   1.0000E-099   9.9494E-001   5.0632E-003
    1.509860E+03   1.0000E-099   1.0000E-099   9.9482E-001   5.1833E-003
    1.601094E+03   1.0000E-099   1.0000E-099   9.9467E-001   5.3259E-003
    1.697841E+03   1.0000E-099   1.0000E-099   9.9435E-001   5.6490E-003
    1.800434E+03   1.0000E-099   1.0000E-099   9.9405E-001   5.9482E-003
    1.909226E+03   1.0000E-099   1.0000E-099   9.9394E-001   6.0562E-003
    2.024592E+03   1.0000E-099   1.0000E-099   9.9361E-001   6.3893E-003
    2.146929E+03   1.0000E-099   1.0000E-099   9.9291E-001   7.0926E-003
    2.276658E+03   1.0000E-099   1.0000E-099   9.9191E-001   8.0936E-003
    2.414227E+03   1.0000E-099   1.0000E-099   9.9068E-001   9.3246E-003
    2.560107E+03   1.0000E-099   1.0000E-099   9.8959E-001   1.0407E-002
    2.714803E+03   1.0000E-099   1.0000E-099   9.8892E-001   1.1084E-002
    2.878847E+03   1.0000E-099   1.0000E-099   9.8818E-001   1.1824E-002
    3.052802E+03   1.0000E-099   1.0000E-099   9.8728E-001   1.2722E-002
    3.237269E+03   1.0000E-099   1.0000E-099   9.8575E-001   1.4253E-002
    3.432883E+03   1.0000E-099   1.0000E-099   9.8259E-001   1.7405E-002
    3.640317E+03   1.0000E-099   1.0000E-099   9.7718E-001   2.2815E-002
    3.860285E+03   1.0000E-099   1.0000E-099   9.7074E-001   2.9263E-002
    4.093545E+03   1.0000E-099   1.0000E-099   9.6645E-001   3.3550E-002
    4.340899E+03   1.0000E-099   1.0000E-099   9.6466E-001   3.5344E-002
    4.603200E+03   1.0000E-099   1.0000E-099   9.6454E-001   3.5464E-002
    4.881351E+03   1.0000E-099   1.0000E-099   9.6279E-001   3.7205E-002
    5.176309E+03   1.0000E-099   1.0000E-099   9.5868E-001   4.1319E-002
    5.489091E+03   1.0000E-099   1.0000E-099   9.5217E-001   4.7833E-002
    5.820772E+03   1.0000E-099   1.0000E-099   9.4721E-001   5.2786E-002
    6.172495E+03   1.0000E-099   1.0000E-099   9.4235E-001   5.7646E-002
    6.545471E+03   1.0000E-099   1.0000E-099   9.3892E-001   6.1078E-002
    6.940984E+03   1.0000E-099   1.0000E-099   9.3713E-001   6.2873E-002
    7.360397E+03   1.0000E-099   1.0000E-099   9.3524E-001   6.4764E-002
    7.805153E+03   1.0000E-099   1.0000E-099   9.3631E-001   6.3685E-002
    8.276783E+03   1.0000E-099   1.0000E-099   9.4025E-001   5.9748E-002
    8.776912E+03   1.0000E-099   1.0000E-099   9.4605E-001   5.3946E-002
    9.308218E+03   1.0000E-099   1.0000E-099   9.5239E-001   4.7607E-002
    9.855838E+03   1.0000E-099   1.0000E-099   9.5761E-001   4.2393E-002
    1.038672E+04   1.0000E-099   1.0000E-099   9.6073E-001   3.9267E-002
    1.090929E+04   1.0000E-099   1.0000E-099   9.6233E-001   3.7668E-002
    1.143914E+04   1.0000E-099   1.0000E-099   9.6142E-001   3.8581E-002
    1.198417E+04   1.0000E-099   1.0000E-099   9.5895E-001   4.1052E-002
    1.255683E+04   1.0000E-099   1.0000E-099   9.5264E-001   4.7362E-002
    1.317160E+04   1.0000E-099   1.0000E-099   9.3131E-001   6.8693E-002
    1.384854E+04   1.0000E-099   1.0000E-099   8.9697E-001   1.0303E-001
    1.455128E+04   1.0000E-099   1.0000E-099   8.9793E-001   1.0207E-001
    1.520317E+04   1.0000E-099   1.0000E-099   9.1839E-001   8.1609E-002
    1.573997E+04   1.0000E-099   1.0000E-099   9.3954E-001   6.0462E-002
    1.617733E+04   1.0000E-099   1.0000E-099   9.4715E-001   5.2849E-002
    1.654370E+04   1.0000E-099   1.0000E-099   9.4423E-001   5.5767E-002
    1.687928E+04   1.0000E-099   1.0000E-099   9.1502E-001   8.4980E-002
    1.722192E+04   1.0000E-099   1.0000E-099   8.6197E-001   1.3803E-001
    1.762572E+04   1.0000E-099   1.0000E-099   8.0378E-001   1.9622E-001
    1.810362E+04   1.0000E-099   1.0000E-099   7.6307E-001   2.3693E-001
    1.862417E+04   1.0000E-099   1.0000E-099   7.3452E-001   2.6548E-001
    1.915654E+04   1.0000E-099   1.0000E-099   7.0699E-001   2.9301E-001
    1.969341E+04   1.0000E-099   1.0000E-099   6.6345E-001   3.3655E-001
    2.024015E+04   1.0000E-099   1.0000E-099   6.0925E-001   3.9075E-001
    2.080131E+04   1.0000E-099   1.0000E-099   5.7659E-001   4.2341E-001
    2.137403E+04   1.0000E-099   1.0000E-099   5.3045E-001   4.6955E-001
    2.195180E+04   1.0000E-099   1.0000E-099   5.1181E-001   4.8819E-001
    2.253878E+04   1.0000E-099   1.0000E-099   4.7340E-001   5.2660E-001
    2.314409E+04   1.0000E-099   1.0000E-099   4.4243E-001   5.5757E-001
    2.377048E+04   1.0000E-099   1.0000E-099   4.4092E-001   5.5908E-001
    2.441765E+04   1.0000E-099   1.0000E-099   5.0532E-001   4.9468E-001
    2.507972E+04   1.0000E-099   1.0000E-099   5.9628E-001   4.0372E-001
    2.574928E+04   1.0000E-099   1.0000E-099   6.9509E-001   3.0491E-001
    2.642039E+04   1.0000E-099   1.0000E-099   7.7781E-001   2.2219E-001
    2.709567E+04   1.0000E-099   1.0000E-099   8.4199E-001   1.5801E-001
    2.777212E+04   1.0000E-099   1.0000E-099   8.9045E-001   1.0955E-001
    2.844849E+04   1.0000E-099   1.0000E-099   9.2543E-001   7.4571E-002
    2.912135E+04   1.0000E-099   1.0000E-099   9.4891E-001   5.1094E-002
    2.978794E+04   1.0000E-099   1.0000E-099   9.6373E-001   3.6271E-002
    3.044943E+04   1.0000E-099   1.0000E-099   9.7288E-001   2.7125E-002
    3.110563E+04   1.0000E-099   1.0000E-099   9.7867E-001   2.1328E-002
    3.175847E+04   1.0000E-099   1.0000E-099   9.8266E-001   1.7339E-002
    3.240928E+04   1.0000E-099   1.0000E-099   9.8568E-001   1.4322E-002
    3.306015E+04   1.0000E-099   1.0000E-099   9.8811E-001   1.1890E-002
    3.371349E+04   1.0000E-099   1.0000E-099   9.9016E-001   9.8376E-003
    3.437174E+04   1.0000E-099   1.0000E-099   9.9184E-001   8.1619E-003
    3.503535E+04   1.0000E-099   1.0000E-099   9.9325E-001   6.7528E-003
    3.570157E+04   1.0000E-099   1.0000E-099   9.9442E-001   5.5775E-003
    3.636646E+04   1.0000E-099   1.0000E-099   9.9545E-001   4.5540E-003
    3.702421E+04   1.0000E-099   1.0000E-099   9.9628E-001   3.7218E-003
    3.766828E+04   1.0000E-099   1.0000E-099   9.9695E-001   3.0488E-003
    3.829292E+04   1.0000E-099   1.0000E-099   9.9754E-001   2.4622E-003
    3.889232E+04   1.0000E-099   1.0000E-099   9.9801E-001   1.9921E-003
    3.946205E+04   1.0000E-099   1.0000E-099   9.9834E-001   1.6610E-003
    3.973879E+04   1.0000E-099   1.0000E-099   9.9852E-001   1.4805E-003
    3.987789E+04   1.0000E-099   1.0000E-099   9.9867E-001   1.3313E-003
    3.994762E+04   1.0000E-099   1.0000E-099   9.9882E-001   1.1780E-003
    3.998253E+04   1.0000E-099   1.0000E-099   9.9898E-001   1.0176E-003
    3.999913E+04   1.0000E-099   1.0000E-099   9.9913E-001   8.6813E-004
    4.000000E+04   1.0000E-099   1.0000E-099   9.9916E-001   8.4339E-004
#TIME:    94.600
#NVEL: 100
#vel_mid[km/s]           k0           k1           k2           k3
    8.772127E+02   1.0000E-099   1.0000E-099   9.9511E-001   4.8908E-003
    8.833223E+02   1.0000E-099   1.0000E-099   9.9511E-001   4.8909E-003
    9.019076E+02   1.0000E-099   1.0000E-099   9.9511E-001   4.8905E-003
    9.402596E+02   1.0000E-099   1.0000E-099   9.9511E-001   4.8914E-003
    1.001103E+03   1.0000E-099   1.0000E-099   9.9452E-001   5.4822E-003
    1.061498E+03   1.0000E-099   1.0000E-099   9.9441E-001   5.5900E-003
    1.125639E+03   1.0000E-099   1.0000E-099   9.9421E-001   5.7930E-003
    1.193657E+03   1.0000E-099   1.0000E-099   9.9413E-001   5.8702E-003
    1.265784E+03   1.0000E-099   1.0000E-099   9.9413E-001   5.8695E-003
    1.342270E+03   1.0000E-099   1.0000E-099   9.9397E-001   6.0333E-003
    1.423377E+03   1.0000E-099   1.0000E-099   9.9407E-001   5.9342E-003
    1.509385E+03   1.0000E-099   1.0000E-099   9.9414E-001   5.8608E-003
    1.600591E+03   1.0000E-099   1.0000E-099   9.9401E-001   5.9851E-003
    1.697307E+03   1.0000E-099   1.0000E-099   9.9340E-001   6.5954E-003
    1.799868E+03   1.0000E-099   1.0000E-099   9.9313E-001   6.8679E-003
    1.908626E+03   1.0000E-099   1.0000E-099   9.9314E-001   6.8580E-003
    2.023956E+03   1.0000E-099   1.0000E-099   9.9276E-001   7.2399E-003
    2.146254E+03   1.0000E-099   1.0000E-099   9.9183E-001   8.1734E-003
    2.275943E+03   1.0000E-099   1.0000E-099   9.9106E-001   8.9372E-003
    2.413468E+03   1.0000E-099   1.0000E-099   9.9002E-001   9.9842E-003
    2.559303E+03   1.0000E-099   1.0000E-099   9.8848E-001   1.1518E-002
    2.713950E+03   1.0000E-099   1.0000E-099   9.8771E-001   1.2288E-002
    2.877942E+03   1.0000E-099   1.0000E-099   9.8688E-001   1.3125E-002
    3.051843E+03   1.0000E-099   1.0000E-099   9.8590E-001   1.4100E-002
    3.236252E+03   1.0000E-099   1.0000E-099   9.8387E-001   1.6134E-002
    3.431804E+03   1.0000E-099   1.0000E-099   9.8006E-001   1.9940E-002
    3.639173E+03   1.0000E-099   1.0000E-099   9.7442E-001   2.5584E-002
    3.859072E+03   1.0000E-099   1.0000E-099   9.6679E-001   3.3211E-002
    4.092258E+03   1.0000E-099   1.0000E-099   9.6142E-001   3.8576E-002
    4.339535E+03   1.0000E-099   1.0000E-099   9.6067E-001   3.9328E-002
    4.601753E+03   1.0000E-099   1.0000E-099   9.5953E-001   4.0473E-002
    4.879817E+03   1.0000E-099   1.0000E-099   9.5640E-001   4.3604E-002
    5.174682E+03   1.0000E-099   1.0000E-099   9.5231E-001   4.7690E-002
    5.487365E+03   1.0000E-099   1.0000E-099   9.4496E-001   5.5037E-002
    5.818942E+03   1.0000E-099   1.0000E-099   9.3825E-001   6.1750E-002
    6.170555E+03   1.0000E-099   1.0000E-099   9.3310E-001   6.6895E-002
    6.543413E+03   1.0000E-099   1.0000E-099   9.3040E-001   6.9595E-002
    6.938803E+03   1.0000E-099   1.0000E-099   9.2745E-001   7.2553E-002
    7.358083E+03   1.0000E-099   1.0000E-099   9.2604E-001   7.3959E-002
    7.802699E+03   1.0000E-099   1.0000E-099   9.2655E-001   7.3454E-002
    8.274182E+03   1.0000E-099   1.0000E-099   9.3142E-001   6.8577E-002
    8.774153E+03   1.0000E-099   1.0000E-099   9.3806E-001   6.1935E-002
    9.304485E+03   1.0000E-099   1.0000E-099   9.4494E-001   5.5059E-002
    9.865232E+03   1.0000E-099   1.0000E-099   9.5145E-001   4.8555E-002
    1.040567E+04   1.0000E-099   1.0000E-099   9.5623E-001   4.3768E-002
    1.094371E+04   1.0000E-099   1.0000E-099   9.5834E-001   4.1659E-002
    1.148788E+04   1.0000E-099   1.0000E-099   9.5730E-001   4.2697E-002
    1.205038E+04   1.0000E-099   1.0000E-099   9.5465E-001   4.5350E-002
    1.264304E+04   1.0000E-099   1.0000E-099   9.4593E-001   5.4072E-002
    1.329090E+04   1.0000E-099   1.0000E-099   9.1964E-001   8.0361E-002
    1.400534E+04   1.0000E-099   1.0000E-099   8.8492E-001   1.1508E-001
    1.473677E+04   1.0000E-099   1.0000E-099   8.9698E-001   1.0302E-001
    1.537811E+04   1.0000E-099   1.0000E-099   9.2034E-001   7.9658E-002
    1.589570E+04   1.0000E-099   1.0000E-099   9.3956E-001   6.0443E-002
    1.632452E+04   1.0000E-099   1.0000E-099   9.4556E-001   5.4443E-002
    1.668963E+04   1.0000E-099   1.0000E-099   9.3171E-001   6.8292E-002
    1.704046E+04   1.0000E-099   1.0000E-099   8.8458E-001   1.1542E-001
    1.742379E+04   1.0000E-099   1.0000E-099   8.2102E-001   1.7898E-001
    1.788064E+04   1.0000E-099   1.0000E-099   7.6782E-001   2.3218E-001
    1.839497E+04   1.0000E-099   1.0000E-099   7.3400E-001   2.6600E-001
    1.893140E+04   1.0000E-099   1.0000E-099   7.0447E-001   2.9553E-001
    1.947264E+04   1.0000E-099   1.0000E-099   6.6829E-001   3.3171E-001
    2.001808E+04   1.0000E-099   1.0000E-099   6.0993E-001   3.9007E-001
    2.057329E+04   1.0000E-099   1.0000E-099   5.6813E-001   4.3187E-001
    2.114531E+04   1.0000E-099   1.0000E-099   5.2609E-001   4.7391E-001
    2.173298E+04   1.0000E-099   1.0000E-099   4.9735E-001   5.0265E-001
    2.233467E+04   1.0000E-099   1.0000E-099   4.6712E-001   5.3288E-001
    2.295357E+04   1.0000E-099   1.0000E-099   4.2672E-001   5.7328E-001
    2.359456E+04   1.0000E-099   1.0000E-099   4.1193E-001   5.8807E-001
    2.425752E+04   1.0000E-099   1.0000E-099   4.6388E-001   5.3612E-001
    2.493649E+04   1.0000E-099   1.0000E-099   5.5454E-001   4.4546E-001
    2.562198E+04   1.0000E-099   1.0000E-099   6.5501E-001   3.4499E-001
    2.630977E+04   1.0000E-099   1.0000E-099   7.4306E-001   2.5694E-001
    2.699617E+04   1.0000E-099   1.0000E-099   8.1495E-001   1.8505E-001
    2.768405E+04   1.0000E-099   1.0000E-099   8.7064E-001   1.2936E-001
    2.836837E+04   1.0000E-099   1.0000E-099   9.1147E-001   8.8530E-002
