#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
19260.76 1.9727e-05 1.4599e-01 8.4485e-01 9.1456e-03
20034.10 1.4189e-05 1.2081e-01 8.6669e-01 1.2488e-02
20838.00 9.2932e-06 8.3089e-02 9.0094e-01 1.5958e-02
21647.97 6.4571e-06 7.0632e-02 9.0469e-01 2.4669e-02
22447.94 6.5766e-06 8.5952e-02 8.8815e-01 2.5889e-02
23245.88 1.0081e-05 1.6298e-01 8.0738e-01 2.9637e-02
24052.47 3.4029e-05 5.6440e-01 4.1362e-01 2.1944e-02
24867.72 4.5738e-06 8.7597e-02 8.6571e-01 4.6690e-02
25698.86 1.6705e-05 2.4333e-01 7.1027e-01 4.6385e-02
26587.16 1.6911e-05 2.8502e-01 6.6457e-01 5.0394e-02
27637.54 1.1372e-05 2.5315e-01 6.8007e-01 6.6760e-02
28986.97 8.1778e-06 1.5338e-01 7.6094e-01 8.5668e-02
#TIME: 318.96
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 1.0643e-02 9.4908e-01 4.0158e-02 1.2279e-04
1919.29 7.8502e-03 9.5411e-01 3.7925e-02 1.1056e-04
2581.60 8.4620e-03 9.3227e-01 5.8988e-02 2.8033e-04
3084.17 7.2828e-04 9.0603e-01 9.2587e-02 6.5486e-04
3472.46 5.8444e-04 8.2383e-01 1.7364e-01 1.9440e-03
3909.64 3.6369e-04 7.0903e-01 2.8592e-01 4.6837e-03
4148.46 3.7306e-04 7.1810e-01 2.7706e-01 4.4670e-03
4670.75 3.8272e-04 7.3218e-01 2.6330e-01 4.1414e-03
4956.05 2.3837e-04 6.2992e-01 3.6202e-01 7.8205e-03
5258.79 1.0567e-04 4.4779e-01 5.3534e-01 1.6768e-02
5580.02 3.5097e-05 2.2923e-01 7.3808e-01 3.2661e-02
5920.87 1.2000e-05 1.2331e-01 8.2650e-01 5.0171e-02
6282.54 5.7279e-06 7.9759e-02 8.5573e-01 6.4505e-02
6666.30 4.5722e-06 7.2567e-02 8.5838e-01 6.9047e-02
7073.50 4.4905e-06 7.5544e-02 8.5196e-01 7.2496e-02
7505.58 3.8395e-06 7.3597e-02 8.5366e-01 7.2738e-02
7964.05 5.4419e-06 9.7020e-02 8.3613e-01 6.6840e-02
8450.53 1.1197e-05 1.5812e-01 7.9079e-01 5.1074e-02
8966.72 2.7091e-05 2.7442e-01 6.9218e-01 3.3372e-02
9514.44 5.5129e-05 4.4021e-01 5.3929e-01 2.0440e-02
10095.62 1.0699e-04 5.9163e-01 3.9735e-01 1.0914e-02
10712.30 1.6715e-04 6.7986e-01 3.1345e-01 6.5194e-03
11366.65 2.4063e-04 7.3910e-01 2.5637e-01 4.2960e-03
12061.10 2.8246e-04 8.0027e-01 1.9661e-01 2.8355e-03
12793.43 2.4954e-04 8.3569e-01 1.6200e-01 2.0568e-03
13528.61 2.3983e-04 8.3147e-01 1.6618e-01 2.1145e-03
14194.74 2.0876e-04 8.4529e-01 1.5264e-01 1.8639e-03
14757.77 1.5836e-04 7.3477e-01 2.6177e-01 3.3057e-03
15240.48 2.1346e-04 6.7053e-01 3.2496e-01 4.2963e-03
15646.99 2.9579e-04 7.8070e-01 2.1758e-01 1.4223e-03
15960.30 4.0868e-04 7.5370e-01 2.4493e-01 9.6578e-04
16187.41 4.3234e-04 6.9153e-01 3.0698e-01 1.0570e-03
16354.17 3.5786e-04 7.4172e-01 2.5709e-01 8.3723e-04
16484.18 4.2082e-04 6.9131e-01 3.0714e-01 1.1313e-03
16593.12 1.9889e-04 5.3042e-01 4.6759e-01 1.7903e-03
16691.99 1.6512e-04 7.1507e-01 2.8339e-01 1.3812e-03
16788.59 1.7150e-04 5.4136e-01 4.5637e-01 2.0981e-03
16888.37 1.3703e-04 4.7871e-01 5.1846e-01 2.6944e-03
16998.79 7.0691e-05 2.8747e-01 7.0887e-01 3.5812e-03
17146.37 9.4002e-05 3.4413e-01 6.5205e-01 3.7260e-03
17415.23 4.2818e-05 2.1344e-01 7.8120e-01 5.3129e-03
17888.12 3.7285e-05 2.2344e-01 7.7010e-01 6.4285e-03
18532.37 3.3418e-05 1.7985e-01 8.1229e-01 7.8213e-03
19260.76 2.7627e-05 1.7694e-01 8.1393e-01 9.1060e-03
20034.10 1.6742e-05 1.4860e-01 8.3865e-01 1.2734e-02
20838.00 7.4488e-06 6.8507e-02 9.1603e-01 1.5451e-02
21647.97 1.3208e-05 1.2903e-01 8.4818e-01 2.2777e-02
22447.94 1.1065e-05 1.3637e-01 8.3270e-01 3.0918e-02
23245.88 1.3855e-05 1.6667e-01 8.0705e-01 2.6266e-02
24052.47 5.3335e-06 7.9638e-02 8.8128e-01 3.9078e-02
24867.72 1.4715e-05 2.1143e-01 6.8064e-01 1.0792e-01
25698.86 9.9671e-06 1.8330e-01 7.6288e-01 5.3801e-02
26587.16 2.8946e-05 3.9579e-01 5.6462e-01 3.9556e-02
27637.54 1.0057e-05 1.5604e-01 7.7907e-01 6.4887e-02
28986.97 2.2237e-05 4.0164e-01 5.3345e-01 6.4894e-02
#TIME: 323.54
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 1.5629e-02 9.4502e-01 3.9236e-02 1.1656e-04
1919.29 8.5385e-03 9.4913e-01 4.2187e-02 1.4013e-04
2581.60 2.8353e-03 9.4006e-01 5.6856e-02 2.5131e-04
3084.17 7.2313e-04 9.0707e-01 9.1568e-02 6.3412e-04
3472.46 5.8968e-04 8.2880e-01 1.6880e-01 1.8138e-03
3909.64 3.5471e-04 7.1790e-01 2.7713e-01 4.6147e-03
4148.46 3.5282e-04 7.2438e-01 2.7090e-01 4.3648e-03
4670.75 3.7097e-04 7.3649e-01 2.5919e-01 3.9508e-03
4956.05 2.2010e-04 6.3285e-01 3.5966e-01 7.2660e-03
5258.79 1.1661e-04 4.5366e-01 5.3062e-01 1.5603e-02
5580.02 3.4610e-05 2.3701e-01 7.3163e-01 3.1323e-02
5920.87 1.2793e-05 1.3612e-01 8.1407e-01 4.9801e-02
6282.54 6.5337e-06 8.5564e-02 8.5229e-01 6.2139e-02
6666.30 4.8430e-06 7.6971e-02 8.5483e-01 6.8190e-02
7073.50 4.5892e-06 7.6260e-02 8.5423e-01 6.9505e-02
7505.58 4.5692e-06 8.2472e-02 8.4739e-01 7.0133e-02
7964.05 5.5693e-06 9.6834e-02 8.3474e-01 6.8423e-02
8450.53 1.1677e-05 1.6010e-01 7.8924e-01 5.0646e-02
8966.72 3.0061e-05 2.9555e-01 6.7312e-01 3.1302e-02
9514.44 5.5585e-05 4.3487e-01 5.4445e-01 2.0621e-02
10095.62 1.0756e-04 5.7309e-01 4.1574e-01 1.1062e-02
10712.30 1.9075e-04 7.0705e-01 2.8651e-01 6.2450e-03
11366.65 2.2138e-04 7.5364e-01 2.4210e-01 4.0451e-03
12061.10 2.5419e-04 7.9221e-01 2.0445e-01 3.0858e-03
12793.43 2.9207e-04 8.1249e-01 1.8452e-01 2.7023e-03
13528.61 2.5860e-04 8.3494e-01 1.6285e-01 1.9488e-03
14194.74 2.5095e-04 7.8331e-01 2.1382e-01 2.6132e-03
14757.77 1.8162e-04 7.7689e-01 2.1991e-01 3.0193e-03
15240.48 2.5155e-04 7.1968e-01 2.7657e-01 3.5016e-03
15646.99 3.5390e-04 8.1145e-01 1.8700e-01 1.1979e-03
15960.30 5.3669e-04 7.7936e-01 2.1925e-01 8.6115e-04
16187.41 3.1756e-04 6.6503e-01 3.3355e-01 1.0986e-03
16354.17 3.9210e-04 7.1504e-01 2.8365e-01 9.2075e-04
16484.18 2.4066e-04 5.6689e-01 4.3139e-01 1.4704e-03
16593.12 2.5391e-04 5.5090e-01 4.4710e-01 1.7392e-03
16691.99 1.6620e-04 5.0232e-01 4.9543e-01 2.0782e-03
16788.59 1.1113e-04 4.3365e-01 5.6349e-01 2.7446e-03
16888.37 1.4805e-04 6.1476e-01 3.8297e-01 2.1232e-03
16998.79 7.9088e-05 3.3463e-01 6.6184e-01 3.4436e-03
17146.37 1.0488e-04 3.1727e-01 6.7871e-01 3.9172e-03
17415.23 7.4044e-05 2.9459e-01 7.0050e-01 4.8381e-03
17888.12 5.4489e-05 1.9777e-01 7.9606e-01 6.1146e-03
18532.37 2.7501e-05 1.5025e-01 8.4129e-01 8.4349e-03
19260.76 2.1380e-05 1.4424e-01 8.4639e-01 9.3446e-03
20034.10 1.3918e-05 1.4153e-01 8.4673e-01 1.1735e-02
20838.00 5.9493e-06 6.1446e-02 9.2223e-01 1.6317e-02
21647.97 1.4591e-05 1.4280e-01 8.3693e-01 2.0261e-02
22447.94 8.6767e-06 8.3188e-02 8.8198e-01 3.4819e-02
23245.88 7.8563e-06 7.9926e-02 8.9386e-01 2.6208e-02
24052.47 1.6343e-05 1.3750e-01 8.2744e-01 3.5044e-02
24867.72 5.2303e-06 6.2077e-02 8.9569e-01 4.2224e-02
25698.86 8.1532e-06 1.3345e-01 8.1424e-01 5.2300e-02
26587.16 2.0311e-05 2.4874e-01 6.6459e-01 8.6647e-02
27637.54 2.8613e-05 4.1719e-01 5.3075e-01 5.2032e-02
28986.97 2.5144e-05 4.0062e-01 5.3413e-01 6.5225e-02
#TIME: 328.20
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 1.0153e-02 9.4942e-01 4.0304e-02 1.2452e-04
1919.29 1.4479e-02 9.4773e-01 3.7676e-02 1.1072e-04
2581.60 2.1296e-03 9.4229e-01 5.5348e-02 2.3518e-04
3084.17 7.7707e-04 9.0728e-01 9.1317e-02 6.2440e-04
3472.46 5.9684e-04 8.2810e-01 1.6952e-01 1.7859e-03
3909.64 3.7022e-04 7.2029e-01 2.7475e-01 4.5890e-03
4148.46 4.2255e-04 7.2106e-01 2.7429e-01 4.2348e-03
4670.75 3.8460e-04 7.5084e-01 2.4509e-01 3.6914e-03
4956.05 3.0095e-04 6.1923e-01 3.7316e-01 7.3103e-03
5258.79 1.1612e-04 4.5498e-01 5.2896e-01 1.5937e-02
5580.02 3.8951e-05 2.4474e-01 7.2325e-01 3.1972e-02
5920.87 1.4254e-05 1.4043e-01 8.1650e-01 4.3051e-02
6282.54 6.3509e-06 8.7355e-02 8.5363e-01 5.9009e-02
6666.30 4.6588e-06 7.4105e-02 8.6019e-01 6.5697e-02
7073.50 4.4317e-06 7.3614e-02 8.5614e-01 7.0239e-02
7505.58 4.3709e-06 7.6690e-02 8.4942e-01 7.3884e-02
7964.05 5.5194e-06 9.6892e-02 8.3673e-01 6.6371e-02
8450.53 1.3096e-05 1.7252e-01 7.7413e-01 5.3339e-02
8966.72 2.9961e-05 2.9234e-01 6.7478e-01 3.2841e-02
9514.44 6.0049e-05 4.3555e-01 5.4421e-01 2.0180e-02
10095.62 1.1878e-04 6.0215e-01 3.8671e-01 1.1026e-02
10712.30 1.8394e-04 6.9340e-01 2.9997e-01 6.4525e-03
11366.65 2.1680e-04 7.4336e-01 2.5200e-01 4.4280e-03
12061.10 2.5366e-04 7.9621e-01 2.0065e-01 2.8876e-03
12793.43 3.2536e-04 8.2936e-01 1.6816e-01 2.1534e-03
13528.61 2.9366e-04 8.2590e-01 1.7163e-01 2.1828e-03
14194.74 3.4079e-04 8.1746e-01 1.8021e-01 1.9899e-03
14757.77 3.2069e-04 7.2429e-01 2.7177e-01 3.6179e-03
15240.48 2.8721e-04 7.3345e-01 2.6394e-01 2.3263e-03
15646.99 2.8439e-04 7.3515e-01 2.6291e-01 1.6517e-03
15960.30 3.8150e-04 7.0413e-01 2.9400e-01 1.4841e-03
16187.41 5.7668e-04 7.7245e-01 2.2624e-01 7.3087e-04
16354.17 4.5341e-04 7.7853e-01 2.2031e-01 7.1075e-04
16484.18 2.9006e-04 6.9206e-01 3.0657e-01 1.0765e-03
16593.12 3.8044e-04 5.8105e-01 4.1711e-01 1.4552e-03
16691.99 2.9000e-04 3.8667e-01 6.1057e-01 2.4686e-03
16788.59 1.6993e-04 6.5908e-01 3.3905e-01 1.7033e-03
16888.37 2.0412e-04 6.4950e-01 3.4836e-01 1.9338e-03
16998.79 1.1199e-04 4.0376e-01 5.9294e-01 3.1852e-03
17146.37 2.5002e-04 4.2482e-01 5.7185e-01 3.0796e-03
17415.23 8.1154e-05 3.9379e-01 6.0193e-01 4.1981e-03
17888.12 4.8083e-05 2.2258e-01 7.7104e-01 6.3355e-03
18532.37 2.8998e-05 1.6612e-01 8.2600e-01 7.8550e-03
19260.76 2.6384e-05 1.5154e-01 8.4039e-01 8.0456e-03
20034.10 1.1755e-05 8.6058e-02 9.0179e-01 1.2139e-02
20838.00 9.5177e-06 7.5932e-02 9.0788e-01 1.6182e-02
21647.97 8.9785e-06 9.0524e-02 8.9193e-01 1.7535e-02
22447.94 9.3287e-06 9.4035e-02 8.8271e-01 2.3247e-02
23245.88 7.8487e-06 8.1412e-02 8.9252e-01 2.6057e-02
24052.47 3.9812e-06 4.9647e-02 9.1632e-01 3.4028e-02
24867.72 5.1416e-06 5.1310e-02 9.1123e-01 3.7459e-02
25698.86 5.0783e-06 5.2127e-02 7.9838e-01 1.4948e-01
26587.16 6.7106e-06 6.8689e-02 7.9732e-01 1.3398e-01
27637.54 8.6068e-06 9.6678e-02 8.3264e-01 7.0675e-02
28986.97 1.8237e-05 2.1489e-01 7.0930e-01 7.5788e-02
#TIME: 332.91
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 1.2331e-02 9.4743e-01 4.0115e-02 1.2296e-04
1919.29 1.3939e-02 9.4936e-01 3.6594e-02 1.0358e-04
2581.60 1.2710e-03 9.2896e-01 6.9368e-02 4.0003e-04
3084.17 8.6830e-04 9.1517e-01 8.3432e-02 5.2702e-04
3472.46 5.6344e-04 8.3549e-01 1.6224e-01 1.7142e-03
3909.64 3.9570e-04 7.1964e-01 2.7575e-01 4.2159e-03
4148.46 3.8149e-04 7.2788e-01 2.6743e-01 4.3030e-03
4670.75 4.0005e-04 7.2906e-01 2.6660e-01 3.9431e-03
4956.05 2.7952e-04 6.6329e-01 3.3008e-01 6.3525e-03
5258.79 1.1441e-04 4.4708e-01 5.3603e-01 1.6782e-02
5580.02 4.3926e-05 2.5945e-01 7.0978e-01 3.0726e-02
5920.87 1.4501e-05 1.3349e-01 8.1944e-01 4.7059e-02
6282.54 6.4683e-06 8.4693e-02 8.5040e-01 6.4902e-02
6666.30 4.8684e-06 7.5742e-02 8.5805e-01 6.6206e-02
7073.50 4.9700e-06 7.9947e-02 8.5006e-01 6.9986e-02
7505.58 4.2736e-06 7.8902e-02 8.5161e-01 6.9484e-02
7964.05 6.0145e-06 1.0371e-01 8.3300e-01 6.3288e-02
8450.53 1.3431e-05 1.7420e-01 7.7671e-01 4.9078e-02
8966.72 2.8739e-05 2.8684e-01 6.7918e-01 3.3952e-02
9514.44 6.2941e-05 4.4484e-01 5.3447e-01 2.0627e-02
10095.62 1.1467e-04 5.8423e-01 4.0506e-01 1.0598e-02
10712.30 1.9081e-04 6.9193e-01 3.0163e-01 6.2475e-03
11366.65 2.2827e-04 7.5375e-01 2.4193e-01 4.0895e-03
12061.10 2.5257e-04 8.1084e-01 1.8643e-01 2.4768e-03
12793.43 3.1962e-04 8.2207e-01 1.7527e-01 2.3361e-03
13528.61 3.4179e-04 8.3901e-01 1.5883e-01 1.8198e-03
14194.74 3.9915e-04 8.2286e-01 1.7480e-01 1.9463e-03
14757.77 2.9542e-04 7.7936e-01 2.1763e-01 2.7137e-03
15240.48 3.2521e-04 7.8695e-01 2.1052e-01 2.2112e-03
15646.99 2.6560e-04 6.5269e-01 3.4446e-01 2.5848e-03
15960.30 1.0644e-03 8.5327e-01 1.4494e-01 7.2567e-04
16187.41 6.5475e-04 7.4127e-01 2.5729e-01 7.8723e-04
16354.17 6.8417e-04 7.4837e-01 2.5022e-01 7.2858e-04
16484.18 4.0431e-04 6.6029e-01 3.3820e-01 1.1132e-03
16593.12 7.7898e-04 7.7757e-01 2.2073e-01 9.2772e-04
16691.99 2.2682e-04 5.0825e-01 4.8928e-01 2.2348e-03
16788.59 2.3412e-04 5.1353e-01 4.8412e-01 2.1162e-03
16888.37 2.8441e-04 5.2236e-01 4.7436e-01 2.9897e-03
16998.79 1.8175e-04 3.9802e-01 5.9857e-01 3.2271e-03
17146.37 1.1954e-04 4.1856e-01 5.7805e-01 3.2716e-03
17415.23 1.7538e-04 4.6776e-01 5.2854e-01 3.5267e-03
17888.12 6.2649e-05 3.0626e-01 6.8778e-01 5.8964e-03
18532.37 4.4037e-05 2.0387e-01 7.8885e-01 7.2313e-03
19260.76 2.3077e-05 1.4284e-01 8.4906e-01 8.0751e-03
20034.10 2.4882e-05 1.5891e-01 8.3007e-01 1.0992e-02
20838.00 1.3352e-05 1.0666e-01 8.7682e-01 1.6510e-02
21647.97 6.8845e-06 6.0924e-02 9.2019e-01 1.8875e-02
22447.94 6.7295e-06 6.8186e-02 9.1026e-01 2.1548e-02
23245.88 6.0812e-06 7.0693e-02 9.0158e-01 2.7726e-02
24052.47 8.9037e-06 1.0901e-01 8.5513e-01 3.5847e-02
24867.72 5.6519e-06 7.2061e-02 8.9262e-01 3.5311e-02
25698.86 6.9907e-06 6.9707e-02 8.9029e-01 3.9997e-02
26587.16 3.4217e-06 3.6030e-02 9.1486e-01 4.9102e-02
27637.54 4.4127e-06 6.1973e-02 8.7348e-01 6.4544e-02
28986.97 1.4270e-05 1.3416e-01 7.7030e-01 9.5526e-02
#TIME: 337.70
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 1.5218e-02 9.4640e-01 3.8273e-02 1.0660e-04
1919.29 1.5390e-02 9.4789e-01 3.6620e-02 1.0438e-04
2581.60 1.0135e-02 9.3366e-01 5.5951e-02 2.5341e-04
3084.17 8.7879e-04 9.1273e-01 8.5830e-02 5.5956e-04
3472.46 5.8460e-04 8.3774e-01 1.6005e-01 1.6197e-03
3909.64 4.2070e-04 7.2525e-01 2.7029e-01 4.0365e-03
4148.46 4.2890e-04 7.2942e-01 2.6612e-01 4.0278e-03
4670.75 3.9818e-04 7.3945e-01 2.5636e-01 3.7960e-03
4956.05 2.2350e-04 6.3284e-01 3.5994e-01 6.9947e-03
5258.79 1.1462e-04 4.4661e-01 5.3825e-01 1.5029e-02
5580.02 4.3511e-05 2.5584e-01 7.1490e-01 2.9226e-02
5920.87 1.5228e-05 1.3536e-01 8.1914e-01 4.5485e-02
6282.54 7.2377e-06 9.0054e-02 8.4771e-01 6.2229e-02
6666.30 5.3757e-06 7.7705e-02 8.5618e-01 6.6112e-02
7073.50 4.8614e-06 7.8311e-02 8.5414e-01 6.7539e-02
7505.58 4.6626e-06 8.1865e-02 8.5341e-01 6.4725e-02
7964.05 6.4530e-06 1.0411e-01 8.3113e-01 6.4756e-02
8450.53 1.2875e-05 1.6224e-01 7.8868e-01 4.9072e-02
8966.72 3.1589e-05 3.0927e-01 6.5897e-01 3.1732e-02
9514.44 6.1291e-05 4.3768e-01 5.4181e-01 2.0450e-02
10095.62 1.1238e-04 5.9145e-01 3.9723e-01 1.1210e-02
10712.30 1.8971e-04 6.8628e-01 3.0714e-01 6.3935e-03
11366.65 2.2566e-04 7.5773e-01 2.3817e-01 3.8709e-03
12061.10 2.6058e-04 8.0249e-01 1.9450e-01 2.7484e-03
12793.43 3.3616e-04 8.1779e-01 1.7968e-01 2.1952e-03
13528.61 3.2421e-04 8.2574e-01 1.7201e-01 1.9299e-03
14194.74 3.0176e-04 8.3413e-01 1.6351e-01 2.0646e-03
14757.77 4.2883e-04 8.2187e-01 1.7537e-01 2.3223e-03
15240.48 3.8512e-04 7.7977e-01 2.1766e-01 2.1869e-03
15646.99 4.6579e-04 8.0969e-01 1.8857e-01 1.2757e-03
15960.30 7.0397e-04 8.0903e-01 1.8952e-01 7.4434e-04
16187.41 6.2227e-04 7.7760e-01 2.2109e-01 6.8596e-04
16354.17 8.6324e-04 7.1903e-01 2.7930e-01 8.0609e-04
16484.18 6.7755e-04 7.1795e-01 2.8046e-01 9.1745e-04
16593.12 4.9075e-04 7.0030e-01 2.9795e-01 1.2610e-03
16691.99 1.8299e-04 4.5585e-01 5.4179e-01 2.1759e-03
16788.59 1.9330e-04 3.2066e-01 6.7642e-01 2.7242e-03
16888.37 1.7560e-04 4.3441e-01 5.6260e-01 2.8064e-03
16998.79 2.7819e-04 5.5365e-01 4.4362e-01 2.4553e-03
17146.37 1.4123e-04 3.1777e-01 6.7818e-01 3.9105e-03
17415.23 1.0672e-04 3.1216e-01 6.8267e-01 5.0557e-03
17888.12 6.2531e-05 3.0871e-01 6.8584e-01 5.3908e-03
18532.37 3.5409e-05 2.1164e-01 7.8087e-01 7.4515e-03
19260.76 3.0447e-05 1.9460e-01 7.9616e-01 9.2038e-03
20034.10 2.2354e-05 1.4222e-01 8.4567e-01 1.2094e-02
20838.00 9.5800e-06 7.5624e-02 9.0855e-01 1.5817e-02
21647.97 1.6834e-05 9.7024e-02 8.8804e-01 1.4916e-02
22447.94 1.5121e-05 1.2289e-01 8.5668e-01 2.0414e-02
23245.88 5.1834e-06 5.1967e-02 9.1938e-01 2.8648e-02
24052.47 1.3989e-05 1.8655e-01 7.8290e-01 3.0542e-02
24867.72 9.5313e-06 8.1888e-02 8.1657e-01 1.0153e-01
25698.86 8.9750e-06 9.8256e-02 8.5340e-01 4.8335e-02
26587.16 7.1628e-06 7.4419e-02 8.7530e-01 5.0272e-02
27637.54 9.8209e-06 1.3236e-01 8.1033e-01 5.7304e-02
28986.97 2.9174e-05 3.7832e-01 5.6335e-01 5.8304e-02
#TIME: 342.55
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 1.4246e-02 9.4831e-01 3.7335e-02 1.0660e-04
1919.29 2.1870e-02 9.4246e-01 3.5575e-02 9.8637e-05
2581.60 2.8165e-03 9.4361e-01 5.3349e-02 2.2042e-04
3084.17 8.9009e-04 9.1434e-01 8.4222e-02 5.4510e-04
3472.46 6.0472e-04 8.3873e-01 1.5903e-01 1.6304e-03
3909.64 4.4161e-04 7.3735e-01 2.5834e-01 3.8712e-03
4148.46 3.9636e-04 7.2560e-01 2.6999e-01 4.0074e-03
4670.75 4.6154e-04 7.4814e-01 2.4801e-01 3.3852e-03
4956.05 2.6361e-04 6.4903e-01 3.4381e-01 6.8893e-03
5258.79 1.2621e-04 4.7103e-01 5.1426e-01 1.4592e-02
5580.02 4.4664e-05 2.5516e-01 7.1489e-01 2.9898e-02
5920.87 1.5905e-05 1.3444e-01 8.2016e-01 4.5386e-02
6282.54 6.9035e-06 9.0248e-02 8.5171e-01 5.8036e-02
6666.30 5.5585e-06 7.8823e-02 8.5635e-01 6.4825e-02
7073.50 5.3089e-06 8.3269e-02 8.4788e-01 6.8844e-02
7505.58 4.9775e-06 8.2958e-02 8.4834e-01 6.8693e-02
7964.05 6.8977e-06 1.0663e-01 8.2631e-01 6.7049e-02
8450.53 1.4006e-05 1.7778e-01 7.7445e-01 4.7757e-02
8966.72 3.3500e-05 3.0256e-01 6.6475e-01 3.2659e-02
9514.44 5.9278e-05 4.3992e-01 5.3952e-01 2.0499e-02
10095.62 1.0968e-04 5.7696e-01 4.1136e-01 1.1575e-02
10712.30 1.9985e-04 6.9151e-01 3.0190e-01 6.3907e-03
11366.65 2.4796e-04 7.6505e-01 2.3079e-01 3.9147e-03
12061.10 2.9053e-04 8.1765e-01 1.7960e-01 2.4604e-03
12793.43 3.2372e-04 8.2137e-01 1.7623e-01 2.0771e-03
13528.61 3.7179e-04 8.5507e-01 1.4307e-01 1.4855e-03
14194.74 4.0176e-04 7.9004e-01 2.0646e-01 3.0978e-03
14757.77 3.9617e-04 8.1078e-01 1.8677e-01 2.0617e-03
15240.48 3.3477e-04 7.7982e-01 2.1762e-01 2.2179e-03
15646.99 3.9844e-04 7.6515e-01 2.3299e-01 1.4571e-03
15960.30 6.8386e-04 8.3013e-01 1.6854e-01 6.4589e-04
16187.41 8.0038e-04 7.2403e-01 2.7441e-01 7.5781e-04
16354.17 1.0154e-03 7.3567e-01 2.6256e-01 7.5059e-04
16484.18 5.1322e-04 6.9496e-01 3.0347e-01 1.0523e-03
16593.12 3.6345e-04 6.2619e-01 3.7210e-01 1.3446e-03
16691.99 2.3208e-04 6.2765e-01 3.7059e-01 1.5260e-03
16788.59 2.6015e-04 5.7828e-01 4.1959e-01 1.8696e-03
16888.37 1.7997e-04 5.4537e-01 4.5221e-01 2.2391e-03
16998.79 1.9379e-04 5.6372e-01 4.3366e-01 2.4278e-03
17146.37 1.5154e-04 3.7522e-01 6.2119e-01 3.4455e-03
17415.23 7.6507e-05 2.8764e-01 7.0792e-01 4.3598e-03
17888.12 7.2179e-05 3.2286e-01 6.7192e-01 5.1472e-03
18532.37 5.8405e-05 2.6061e-01 7.3309e-01 6.2446e-03
19260.76 2.9011e-05 1.7840e-01 8.1342e-01 8.1547e-03
20034.10 1.5974e-05 1.1728e-01 8.7140e-01 1.1305e-02
20838.00 1.3699e-05 9.6029e-02 8.8906e-01 1.4901e-02
21647.97 7.6752e-06 6.1810e-02 9.2206e-01 1.6119e-02
22447.94 2.4382e-05 1.9115e-01 7.8827e-01 2.0553e-02
23245.88 1.4249e-05 1.4134e-01 8.3279e-01 2.5861e-02
24052.47 7.2100e-06 7.4603e-02 8.9490e-01 3.0485e-02
24867.72 7.0155e-06 5.5902e-02 9.0606e-01 3.8032e-02
25698.86 1.8464e-05 1.5052e-01 7.9023e-01 5.9231e-02
26587.16 5.1996e-05 5.3957e-01 4.3069e-01 2.9693e-02
27637.54 2.1216e-05 2.8455e-01 6.6312e-01 5.2309e-02
28986.97 4.8259e-06 5.1991e-02 8.7022e-01 7.7779e-02
#TIME: 347.48
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 2.1526e-02 9.4496e-01 3.3430e-02 8.7773e-05
1919.29 2.2267e-02 9.4355e-01 3.4089e-02 9.0267e-05
2581.60 1.5995e-03 9.3157e-01 6.6458e-02 3.6814e-04
3084.17 8.8261e-04 9.1359e-01 8.4997e-02 5.3423e-04
3472.46 6.3844e-04 8.4075e-01 1.5708e-01 1.5351e-03
3909.64 4.1415e-04 7.3882e-01 2.5693e-01 3.8336e-03
4148.46 4.4889e-04 7.4101e-01 2.5481e-01 3.7302e-03
4670.75 4.6344e-04 7.5308e-01 2.4314e-01 3.3151e-03
4956.05 2.6876e-04 6.5490e-01 3.3873e-01 6.1053e-03
5258.79 1.3793e-04 4.6648e-01 5.1875e-01 1.4639e-02
5580.02 4.5204e-05 2.6319e-01 7.0867e-01 2.8096e-02
5920.87 1.5212e-05 1.3421e-01 8.1988e-01 4.5894e-02
6282.54 8.2862e-06 9.5991e-02 8.4832e-01 5.5680e-02
6666.30 5.7947e-06 8.1638e-02 8.5590e-01 6.2453e-02
7073.50 5.8236e-06 8.7270e-02 8.4652e-01 6.6200e-02
7505.58 5.2394e-06 8.7530e-02 8.4133e-01 7.1134e-02
7964.05 7.0231e-06 1.0847e-01 8.3004e-01 6.1483e-02
8450.53 1.4390e-05 1.8711e-01 7.6672e-01 4.6161e-02
8966.72 3.4273e-05 3.0871e-01 6.5960e-01 3.1655e-02
9514.44 6.6756e-05 4.4921e-01 5.3205e-01 1.8679e-02
10095.62 1.1788e-04 6.0718e-01 3.8260e-01 1.0105e-02
