#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    1.089201E+04   1.0000E-099   2.2866E-015   5.1094E-007   1.0000E+000
    1.156176E+04   1.0000E-099   6.3126E-015   6.3838E-007   1.0000E+000
    1.227269E+04   1.0000E-099   2.6572E-014   9.7130E-007   1.0000E+000
    1.302734E+04   1.0000E-099   1.2387E-013   1.8364E-006   1.0000E+000
    1.382861E+04   1.0000E-099   6.4853E-013   4.3833E-006   1.0000E+000
    1.462901E+04   1.0000E-099   1.2486E-011   2.6249E-005   9.9997E-001
    1.525056E+04   1.0000E-099   2.3254E-009   7.0929E-004   9.9929E-001
    1.570852E+04   1.0000E-099   1.5743E-006   3.7500E-002   9.6250E-001
    1.603933E+04   1.0000E-099   2.7912E-004   5.9941E-001   4.0031E-001
    1.626493E+04   1.0000E-099   7.8192E-003   9.8344E-001   8.7445E-003
    1.642900E+04   1.0000E-099   1.1888E-001   8.8101E-001   1.0439E-004
    1.655927E+04   1.0000E-099   6.5557E-001   3.4443E-001   6.7296E-007
    1.666808E+04   1.0000E-099   9.5667E-001   4.3330E-002   1.8923E-009
    1.676387E+04   1.0000E-099   9.9451E-001   5.4938E-003   8.9115E-012
    1.685344E+04   1.0000E-099   9.9892E-001   1.0825E-003   1.2842E-013
    1.694048E+04   1.0000E-099   9.9968E-001   3.1551E-004   5.0550E-015
    1.702877E+04   1.0000E-099   9.9988E-001   1.1512E-004   3.6121E-016
    1.712364E+04   1.0000E-099   9.9995E-001   4.6681E-005   3.4373E-017
    1.723140E+04   1.0000E-099   9.9998E-001   1.9323E-005   3.4861E-018
    1.736849E+04   1.0000E-099   9.9999E-001   7.2131E-006   2.7294E-019
    1.764428E+04   1.0000E-099   1.0000E+000   1.3241E-006   3.4748E-021
    1.825185E+04   1.0000E-099   1.0000E+000   5.7063E-008   1.1439E-024
    1.898577E+04   1.0000E-099   1.0000E+000   2.6676E-009   4.5302E-028
    1.978625E+04   1.0000E-099   1.0000E+000   2.0516E-010   1.0577E-030
    2.065037E+04   1.0000E-099   1.0000E+000   2.5175E-011   2.2698E-030
    2.155095E+04   1.0000E-099   1.0000E+000   4.0463E-012   8.3928E-030
    2.245768E+04   1.0000E-099   1.0000E+000   1.1689E-012   4.4611E-029
    2.340027E+04   1.0000E-099   1.0000E+000   8.3187E-013   2.7445E-028
    2.441765E+04   1.0000E-099   1.0000E+000   1.2587E-012   1.4672E-027
    2.552663E+04   1.0000E-099   1.0000E+000   3.1637E-012   6.9743E-027
    2.678810E+04   1.0000E-099   1.0000E+000   1.4227E-011   3.4248E-026
    2.832661E+04   1.0000E-099   1.0000E+000   8.6964E-011   1.9122E-025
    3.001704E+04   1.0000E-099   1.0000E+000   1.1697E-010   1.1842E-025
    3.165601E+04   1.0000E-099   1.0000E+000   1.6346E-010   1.3324E-025
    3.325288E+04   1.0000E-099   1.0000E+000   3.8618E-010   3.3747E-025
    3.484169E+04   1.0000E-099   1.0000E+000   7.5384E-010   6.2751E-025
    3.639765E+04   1.0000E-099   1.0000E+000   1.3713E-009   1.0975E-024
    3.790349E+04   1.0000E-099   1.0000E+000   2.4844E-009   1.9633E-024
    3.933015E+04   1.0000E-099   1.0000E+000   3.5602E-009   2.5801E-024
    4.064946E+04   1.0000E-099   1.0000E+000   4.3478E-009   2.7722E-024
    4.183748E+04   1.0000E-099   1.0000E+000   6.2103E-009   3.6699E-024
    4.295471E+04   1.0000E-099   1.0000E+000   9.9297E-009   5.4779E-024
    4.404536E+04   1.0000E-099   1.0000E+000   1.5678E-008   7.9188E-024
    4.514998E+04   1.0000E-099   1.0000E+000   2.2352E-008   1.0181E-023
    4.627877E+04   1.0000E-099   1.0000E+000   2.7443E-008   1.1225E-023
    4.742914E+04   1.0000E-099   1.0000E+000   3.0246E-008   1.1254E-023
    4.859884E+04   1.0000E-099   1.0000E+000   3.0346E-008   1.0424E-023
    4.979054E+04   1.0000E-099   1.0000E+000   2.7932E-008   8.9558E-024
    5.100851E+04   1.0000E-099   1.0000E+000   2.3994E-008   7.2442E-024
    5.225617E+04   1.0000E-099   1.0000E+000   1.9678E-008   5.6471E-024
    5.353554E+04   1.0000E-099   1.0000E+000   1.5802E-008   4.3634E-024
    5.484601E+04   1.0000E-099   1.0000E+000   1.2733E-008   3.4333E-024
    5.618429E+04   1.0000E-099   1.0000E+000   1.0490E-008   2.8089E-024
    5.754205E+04   1.0000E-099   1.0000E+000   8.9296E-009   2.4143E-024
    5.891132E+04   1.0000E-099   1.0000E+000   7.8669E-009   2.1734E-024
    6.027604E+04   1.0000E-099   1.0000E+000   7.1272E-009   2.0181E-024
    6.162485E+04   1.0000E-099   1.0000E+000   6.5802E-009   1.9016E-024
    6.293682E+04   1.0000E-099   1.0000E+000   6.1561E-009   1.8040E-024
    6.419493E+04   1.0000E-099   1.0000E+000   5.8106E-009   1.7157E-024
    6.537955E+04   1.0000E-099   1.0000E+000   5.5189E-009   1.6355E-024
    6.646379E+04   1.0000E-099   1.0000E+000   5.2759E-009   1.5626E-024
    6.743920E+04   1.0000E-099   1.0000E+000   5.0655E-009   1.4896E-024
    6.827833E+04   1.0000E-099   1.0000E+000   4.8799E-009   1.4234E-024
    6.898935E+04   1.0000E-099   1.0000E+000   4.7172E-009   1.3604E-024
    6.955810E+04   1.0000E-099   1.0000E+000   4.4797E-009   1.2649E-024
    6.978582E+04   1.0000E-099   1.0000E+000   4.2738E-009   1.1558E-024
    6.989995E+04   1.0000E-099   1.0000E+000   3.9988E-009   1.0127E-024
    6.995709E+04   1.0000E-099   1.0000E+000   3.5097E-009   7.8502E-025
    6.998568E+04   1.0000E-099   1.0000E+000   2.9413E-009   5.3849E-025
    6.999926E+04   1.0000E-099   1.0000E+000   2.3672E-009   3.3407E-025
    6.999997E+04   1.0000E-099   1.0000E+000   2.2874E-009   3.0780E-025
#TIME:     0.733
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    8.772128E+02   1.0000E-099   3.9290E-013   6.4041E-006   9.9999E-001
    8.821279E+02   1.0000E-099   3.9290E-013   6.4041E-006   9.9999E-001
    8.970391E+02   1.0000E-099   3.9290E-013   6.4041E-006   9.9999E-001
    9.276219E+02   1.0000E-099   3.9291E-013   6.4041E-006   9.9999E-001
    9.834559E+02   1.0000E-099   3.9291E-013   6.4041E-006   9.9999E-001
    1.043937E+03   1.0000E-099   3.9284E-013   6.4038E-006   9.9999E-001
    1.108129E+03   1.0000E-099   3.9256E-013   6.4033E-006   9.9999E-001
    1.176267E+03   1.0000E-099   3.9229E-013   6.4071E-006   9.9999E-001
    1.248596E+03   1.0000E-099   3.9214E-013   6.4210E-006   9.9999E-001
    1.325372E+03   1.0000E-099   3.7903E-013   6.3907E-006   9.9999E-001
    1.406869E+03   1.0000E-099   2.8478E-013   5.9683E-006   9.9999E-001
    1.493377E+03   1.0000E-099   1.8084E-013   5.2918E-006   9.9999E-001
    1.585205E+03   1.0000E-099   1.2770E-013   4.7632E-006   1.0000E+000
    1.682679E+03   1.0000E-099   9.8262E-014   4.3883E-006   1.0000E+000
    1.786147E+03   1.0000E-099   7.4703E-014   4.0579E-006   1.0000E+000
    1.895977E+03   1.0000E-099   5.3756E-014   3.6691E-006   1.0000E+000
    2.012561E+03   1.0000E-099   3.8843E-014   3.3181E-006   1.0000E+000
    2.136313E+03   1.0000E-099   2.6667E-014   2.9408E-006   1.0000E+000
    2.267674E+03   1.0000E-099   1.7536E-014   2.5307E-006   1.0000E+000
    2.407114E+03   1.0000E-099   1.1087E-014   2.1384E-006   1.0000E+000
    2.555127E+03   1.0000E-099   7.2072E-015   1.8298E-006   1.0000E+000
    2.712241E+03   1.0000E-099   5.2448E-015   1.6284E-006   1.0000E+000
    2.879017E+03   1.0000E-099   4.0886E-015   1.4775E-006   1.0000E+000
    3.056048E+03   1.0000E-099   3.2356E-015   1.3278E-006   1.0000E+000
    3.243964E+03   1.0000E-099   2.6623E-015   1.1930E-006   1.0000E+000
    3.443435E+03   1.0000E-099   2.2844E-015   1.0788E-006   1.0000E+000
    3.655171E+03   1.0000E-099   1.9908E-015   9.7114E-007   1.0000E+000
    3.879927E+03   1.0000E-099   1.6507E-015   8.4074E-007   1.0000E+000
    4.118504E+03   1.0000E-099   1.4639E-015   7.5175E-007   1.0000E+000
    4.371751E+03   1.0000E-099   1.5646E-015   7.6146E-007   1.0000E+000
    4.640569E+03   1.0000E-099   1.4354E-015   7.3858E-007   1.0000E+000
    4.925917E+03   1.0000E-099   1.0929E-015   6.5277E-007   1.0000E+000
    5.228812E+03   1.0000E-099   8.4194E-016   5.7723E-007   1.0000E+000
    5.550331E+03   1.0000E-099   7.4866E-016   5.4548E-007   1.0000E+000
    5.891620E+03   1.0000E-099   6.9386E-016   5.2048E-007   1.0000E+000
    6.253896E+03   1.0000E-099   6.4216E-016   4.9208E-007   1.0000E+000
    6.638447E+03   1.0000E-099   6.1492E-016   4.7341E-007   1.0000E+000
    7.046645E+03   1.0000E-099   5.9743E-016   4.5700E-007   1.0000E+000
    7.479943E+03   1.0000E-099   5.5314E-016   4.2424E-007   1.0000E+000
    7.939884E+03   1.0000E-099   5.2261E-016   3.9535E-007   1.0000E+000
    8.428107E+03   1.0000E-099   5.3259E-016   3.8300E-007   1.0000E+000
    8.946351E+03   1.0000E-099   5.6123E-016   3.7082E-007   1.0000E+000
    9.496461E+03   1.0000E-099   6.4318E-016   3.6275E-007   1.0000E+000
    1.008040E+04   1.0000E-099   8.9477E-016   3.7852E-007   1.0000E+000
    1.070024E+04   1.0000E-099   1.5780E-015   4.1904E-007   1.0000E+000
    1.135820E+04   1.0000E-099   3.9381E-015   5.1029E-007   1.0000E+000
    1.205661E+04   1.0000E-099   1.5528E-014   7.5521E-007   1.0000E+000
    1.279797E+04   1.0000E-099   8.2243E-014   1.4961E-006   1.0000E+000
    1.358477E+04   1.0000E-099   4.6653E-013   3.7314E-006   1.0000E+000
    1.437244E+04   1.0000E-099   5.5917E-012   1.6790E-005   9.9998E-001
    1.500937E+04   1.0000E-099   3.1626E-010   2.1532E-004   9.9978E-001
    1.552878E+04   1.0000E-099   1.4701E-007   9.5990E-003   9.9040E-001
    1.591273E+04   1.0000E-099   4.3159E-005   2.6504E-001   7.3492E-001
    1.617011E+04   1.0000E-099   2.1519E-003   9.4904E-001   4.8811E-002
    1.634952E+04   1.0000E-099   3.7843E-002   9.6151E-001   6.4925E-004
    1.648696E+04   1.0000E-099   4.6023E-001   5.3977E-001   3.2941E-006
    1.659878E+04   1.0000E-099   9.4261E-001   5.7392E-002   3.5981E-009
    1.669545E+04   1.0000E-099   9.9445E-001   5.5510E-003   8.3048E-012
    1.678508E+04   1.0000E-099   9.9901E-001   9.8997E-004   9.2682E-014
    1.687250E+04   1.0000E-099   9.9972E-001   2.8026E-004   3.3949E-015
    1.696111E+04   1.0000E-099   9.9990E-001   1.0130E-004   2.3705E-016
    1.705636E+04   1.0000E-099   9.9996E-001   4.0567E-005   2.1844E-017
    1.716416E+04   1.0000E-099   9.9998E-001   1.6631E-005   2.1573E-018
    1.730537E+04   1.0000E-099   9.9999E-001   5.9775E-006   1.5272E-019
    1.760745E+04   1.0000E-099   1.0000E+000   9.2936E-007   1.2584E-021
    1.821538E+04   1.0000E-099   1.0000E+000   3.8821E-008   3.7582E-025
    1.893451E+04   1.0000E-099   1.0000E+000   1.6853E-009   1.2212E-028
    1.971244E+04   1.0000E-099   1.0000E+000   9.9536E-011   8.3874E-032
    2.054375E+04   1.0000E-099   1.0000E+000   7.9629E-012   1.6870E-033
    2.140728E+04   1.0000E-099   1.0000E+000   7.3776E-013   6.7633E-033
    2.226561E+04   1.0000E-099   1.0000E+000   8.9551E-014   4.3744E-032
    2.313428E+04   1.0000E-099   1.0000E+000   1.7358E-014   3.4446E-031
    2.404497E+04   1.0000E-099   1.0000E+000   1.0278E-014   2.4649E-030
    2.500523E+04   1.0000E-099   1.0000E+000   1.8899E-014   1.5272E-029
    2.604263E+04   1.0000E-099   1.0000E+000   7.4688E-014   9.7763E-029
    2.724271E+04   1.0000E-099   1.0000E+000   6.0997E-013   8.4040E-028
    2.880103E+04   1.0000E-099   1.0000E+000   5.2379E-012   6.1802E-027
    3.057189E+04   1.0000E-099   1.0000E+000   9.4133E-012   5.1010E-027
    3.239972E+04   1.0000E-099   1.0000E+000   2.1792E-011   1.0444E-026
    3.417455E+04   1.0000E-099   1.0000E+000   6.3757E-011   3.7317E-026
    3.587716E+04   1.0000E-099   1.0000E+000   1.3634E-010   8.2715E-026
    3.749452E+04   1.0000E-099   1.0000E+000   3.0441E-010   2.0230E-025
    3.901907E+04   1.0000E-099   1.0000E+000   5.4921E-010   3.5938E-025
    4.041392E+04   1.0000E-099   1.0000E+000   7.8551E-010   4.6618E-025
    4.166067E+04   1.0000E-099   1.0000E+000   1.3095E-009   7.3153E-025
    4.282033E+04   1.0000E-099   1.0000E+000   2.5892E-009   1.3825E-024
    4.393802E+04   1.0000E-099   1.0000E+000   5.1886E-009   2.5638E-024
    4.506444E+04   1.0000E-099   1.0000E+000   9.2687E-009   4.1572E-024
    4.621047E+04   1.0000E-099   1.0000E+000   1.3805E-008   5.5481E-024
    4.737662E+04   1.0000E-099   1.0000E+000   1.7847E-008   6.5179E-024
    4.855943E+04   1.0000E-099   1.0000E+000   2.0401E-008   6.8777E-024
    4.976293E+04   1.0000E-099   1.0000E+000   2.0818E-008   6.5562E-024
    5.099069E+04   1.0000E-099   1.0000E+000   1.9354E-008   5.7481E-024
    5.224631E+04   1.0000E-099   1.0000E+000   1.6839E-008   4.7636E-024
    5.353171E+04   1.0000E-099   1.0000E+000   1.4125E-008   3.8538E-024
    5.484612E+04   1.0000E-099   1.0000E+000   1.1749E-008   3.1382E-024
    5.618687E+04   1.0000E-099   1.0000E+000   9.9061E-009   2.6335E-024
    5.754538E+04   1.0000E-099   1.0000E+000   8.5732E-009   2.3058E-024
    5.891516E+04   1.0000E-099   1.0000E+000   7.6420E-009   2.1035E-024
    6.027894E+04   1.0000E-099   1.0000E+000   6.9812E-009   1.9716E-024
    6.162742E+04   1.0000E-099   1.0000E+000   6.4826E-009   1.8699E-024
    6.293850E+04   1.0000E-099   1.0000E+000   6.0893E-009   1.7820E-024
    6.419616E+04   1.0000E-099   1.0000E+000   5.7635E-009   1.7002E-024
    6.537984E+04   1.0000E-099   1.0000E+000   5.4850E-009   1.6242E-024
    6.646444E+04   1.0000E-099   1.0000E+000   5.2505E-009   1.5541E-024
    6.743912E+04   1.0000E-099   1.0000E+000   5.0460E-009   1.4831E-024
    6.827867E+04   1.0000E-099   1.0000E+000   4.8642E-009   1.4183E-024
    6.898947E+04   1.0000E-099   1.0000E+000   4.7042E-009   1.3562E-024
    6.955800E+04   1.0000E-099   1.0000E+000   4.4690E-009   1.2615E-024
    6.978577E+04   1.0000E-099   1.0000E+000   4.2641E-009   1.1529E-024
    6.989993E+04   1.0000E-099   1.0000E+000   3.9901E-009   1.0103E-024
    6.995708E+04   1.0000E-099   1.0000E+000   3.5022E-009   7.8317E-025
    6.998567E+04   1.0000E-099   1.0000E+000   2.9351E-009   5.3723E-025
    6.999926E+04   1.0000E-099   1.0000E+000   2.3621E-009   3.3326E-025
    6.999997E+04   1.0000E-099   1.0000E+000   2.2825E-009   3.0707E-025
#TIME:     0.806
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    8.772128E+02   1.0000E-099   3.2367E-013   5.3866E-006   9.9999E-001
    8.817035E+02   1.0000E-099   3.2367E-013   5.3866E-006   9.9999E-001
    8.953142E+02   1.0000E-099   3.2367E-013   5.3866E-006   9.9999E-001
    9.231691E+02   1.0000E-099   3.2367E-013   5.3866E-006   9.9999E-001
    9.772176E+02   1.0000E-099   3.2367E-013   5.3866E-006   9.9999E-001
    1.037326E+03   1.0000E-099   3.2359E-013   5.3862E-006   9.9999E-001
    1.101111E+03   1.0000E-099   3.2330E-013   5.3854E-006   9.9999E-001
    1.168818E+03   1.0000E-099   3.2280E-013   5.3866E-006   9.9999E-001
    1.240689E+03   1.0000E-099   3.2123E-013   5.3902E-006   9.9999E-001
    1.316978E+03   1.0000E-099   3.0642E-013   5.3424E-006   9.9999E-001
    1.397959E+03   1.0000E-099   2.3656E-013   5.0308E-006   9.9999E-001
    1.483920E+03   1.0000E-099   1.5463E-013   4.5075E-006   1.0000E+000
    1.575166E+03   1.0000E-099   1.0739E-013   4.0437E-006   1.0000E+000
    1.672023E+03   1.0000E-099   8.0543E-014   3.6962E-006   1.0000E+000
    1.774835E+03   1.0000E-099   6.0847E-014   3.4125E-006   1.0000E+000
    1.883970E+03   1.0000E-099   4.3641E-014   3.0858E-006   1.0000E+000
    1.999815E+03   1.0000E-099   3.1173E-014   2.7832E-006   1.0000E+000
    2.122784E+03   1.0000E-099   2.1368E-014   2.4700E-006   1.0000E+000
    2.253313E+03   1.0000E-099   1.3962E-014   2.1264E-006   1.0000E+000
    2.391869E+03   1.0000E-099   8.7834E-015   1.7961E-006   1.0000E+000
    2.538945E+03   1.0000E-099   5.6740E-015   1.5351E-006   1.0000E+000
    2.695065E+03   1.0000E-099   4.0717E-015   1.3613E-006   1.0000E+000
    2.860784E+03   1.0000E-099   3.1512E-015   1.2341E-006   1.0000E+000
    3.036693E+03   1.0000E-099   2.4903E-015   1.1106E-006   1.0000E+000
    3.223420E+03   1.0000E-099   2.0412E-015   9.9750E-007   1.0000E+000
    3.421628E+03   1.0000E-099   1.7503E-015   9.0209E-007   1.0000E+000
    3.632023E+03   1.0000E-099   1.5380E-015   8.1489E-007   1.0000E+000
    3.855356E+03   1.0000E-099   1.2891E-015   7.0791E-007   1.0000E+000
    4.092421E+03   1.0000E-099   1.1198E-015   6.2453E-007   1.0000E+000
    4.344064E+03   1.0000E-099   1.1992E-015   6.3111E-007   1.0000E+000
    4.611180E+03   1.0000E-099   1.1314E-015   6.1774E-007   1.0000E+000
    4.894722E+03   1.0000E-099   8.8149E-016   5.5228E-007   1.0000E+000
    5.195698E+03   1.0000E-099   6.7500E-016   4.8703E-007   1.0000E+000
    5.515181E+03   1.0000E-099   5.9346E-016   4.5801E-007   1.0000E+000
    5.854309E+03   1.0000E-099   5.4809E-016   4.3676E-007   1.0000E+000
    6.214290E+03   1.0000E-099   5.0638E-016   4.1268E-007   1.0000E+000
    6.596406E+03   1.0000E-099   4.8511E-016   3.9676E-007   1.0000E+000
    7.002019E+03   1.0000E-099   4.7507E-016   3.8425E-007   1.0000E+000
    7.432572E+03   1.0000E-099   4.4332E-016   3.5799E-007   1.0000E+000
    7.889601E+03   1.0000E-099   4.1959E-016   3.3337E-007   1.0000E+000
    8.374732E+03   1.0000E-099   4.3055E-016   3.2326E-007   1.0000E+000
    8.889693E+03   1.0000E-099   4.5881E-016   3.1433E-007   1.0000E+000
    9.436320E+03   1.0000E-099   5.2651E-016   3.0766E-007   1.0000E+000
    1.001656E+04   1.0000E-099   7.3178E-016   3.2095E-007   1.0000E+000
    1.063248E+04   1.0000E-099   1.2878E-015   3.5623E-007   1.0000E+000
    1.128627E+04   1.0000E-099   3.1612E-015   4.3496E-007   1.0000E+000
    1.198026E+04   1.0000E-099   1.2695E-014   6.6125E-007   1.0000E+000
    1.271692E+04   1.0000E-099   7.3898E-014   1.4109E-006   1.0000E+000
    1.349805E+04   1.0000E-099   4.8047E-013   3.9148E-006   1.0000E+000
    1.425822E+04   1.0000E-099   5.3909E-012   1.7274E-005   9.9998E-001
    1.486986E+04   1.0000E-099   1.7727E-010   1.5974E-004   9.9984E-001
    1.537519E+04   1.0000E-099   2.9060E-008   3.8003E-003   9.9620E-001
    1.578064E+04   1.0000E-099   6.9424E-006   1.0153E-001   8.9846E-001
    1.606880E+04   1.0000E-099   6.1928E-004   8.1279E-001   1.8659E-001
    1.627147E+04   1.0000E-099   1.1629E-002   9.8480E-001   3.5675E-003
    1.642133E+04   1.0000E-099   2.1758E-001   7.8240E-001   2.3503E-005
    1.653799E+04   1.0000E-099   8.7929E-001   1.2071E-001   2.3827E-008
    1.663728E+04   1.0000E-099   9.9145E-001   8.5485E-003   2.2873E-011
    1.672867E+04   1.0000E-099   9.9878E-001   1.2165E-003   1.4358E-013
    1.681726E+04   1.0000E-099   9.9969E-001   3.1454E-004   4.1589E-015
    1.690746E+04   1.0000E-099   9.9989E-001   1.0873E-004   2.5796E-016
    1.700408E+04   1.0000E-099   9.9996E-001   4.2527E-005   2.2255E-017
    1.711406E+04   1.0000E-099   9.9998E-001   1.7037E-005   2.0598E-018
    1.726274E+04   1.0000E-099   9.9999E-001   5.8182E-006   1.2698E-019
    1.762026E+04   1.0000E-099   1.0000E+000   6.7612E-007   4.8816E-022
    1.824949E+04   1.0000E-099   1.0000E+000   2.8179E-008   1.4271E-025
    1.897008E+04   1.0000E-099   1.0000E+000   1.3249E-009   5.6355E-029
    1.974151E+04   1.0000E-099   1.0000E+000   7.9254E-011   4.0019E-032
    2.056198E+04   1.0000E-099   1.0000E+000   6.0294E-012   5.3673E-035
    2.140466E+04   1.0000E-099   1.0000E+000   5.1516E-013   8.4244E-036
    2.223509E+04   1.0000E-099   1.0000E+000   5.2003E-014   6.9054E-035
    2.306880E+04   1.0000E-099   1.0000E+000   6.3403E-015   7.1877E-034
    2.392915E+04   1.0000E-099   1.0000E+000   1.0903E-015   6.7444E-033
    2.481906E+04   1.0000E-099   1.0000E+000   6.4728E-016   5.3579E-032
    2.574483E+04   1.0000E-099   1.0000E+000   1.6642E-015   4.2627E-031
    2.676165E+04   1.0000E-099   1.0000E+000   1.0162E-014   4.7194E-030
    2.804648E+04   1.0000E-099   1.0000E+000   1.2514E-013   7.2532E-029
    2.970986E+04   1.0000E-099   1.0000E+000   8.0990E-013   3.1592E-028
    3.154016E+04   1.0000E-099   1.0000E+000   2.0619E-012   4.6786E-028
    3.346810E+04   1.0000E-099   1.0000E+000   6.7141E-012   1.9707E-027
    3.532400E+04   1.0000E-099   1.0000E+000   1.8027E-011   6.9669E-027
    3.705571E+04   1.0000E-099   1.0000E+000   4.4727E-011   2.2198E-026
    3.867263E+04   1.0000E-099   1.0000E+000   9.9027E-011   5.5648E-026
    4.014312E+04   1.0000E-099   1.0000E+000   1.6434E-010   8.8087E-026
    4.145184E+04   1.0000E-099   1.0000E+000   3.0812E-010   1.5938E-025
    4.265609E+04   1.0000E-099   1.0000E+000   7.3195E-010   3.7227E-025
    4.380436E+04   1.0000E-099   1.0000E+000   1.8389E-009   8.7751E-025
    4.495447E+04   1.0000E-099   1.0000E+000   4.1266E-009   1.7844E-024
    4.611977E+04   1.0000E-099   1.0000E+000   7.3511E-009   2.8766E-024
    4.730337E+04   1.0000E-099   1.0000E+000   1.1116E-008   3.9393E-024
    4.850147E+04   1.0000E-099   1.0000E+000   1.4364E-008   4.7094E-024
    4.971843E+04   1.0000E-099   1.0000E+000   1.6123E-008   4.9539E-024
    5.095775E+04   1.0000E-099   1.0000E+000   1.6100E-008   4.6816E-024
    5.222303E+04   1.0000E-099   1.0000E+000   1.4760E-008   4.1025E-024
    5.351620E+04   1.0000E-099   1.0000E+000   1.2856E-008   3.4581E-024
    5.483630E+04   1.0000E-099   1.0000E+000   1.0986E-008   2.9021E-024
    5.618104E+04   1.0000E-099   1.0000E+000   9.4443E-009   2.4903E-024
    5.754194E+04   1.0000E-099   1.0000E+000   8.2872E-009   2.2158E-024
    5.891312E+04   1.0000E-099   1.0000E+000   7.4595E-009   2.0446E-024
    6.027749E+04   1.0000E-099   1.0000E+000   6.8613E-009   1.9318E-024
    6.162623E+04   1.0000E-099   1.0000E+000   6.4019E-009   1.8426E-024
    6.293743E+04   1.0000E-099   1.0000E+000   6.0337E-009   1.7629E-024
    6.419523E+04   1.0000E-099   1.0000E+000   5.7243E-009   1.6866E-024
    6.537906E+04   1.0000E-099   1.0000E+000   5.4566E-009   1.6143E-024
    6.646385E+04   1.0000E-099   1.0000E+000   5.2291E-009   1.5467E-024
    6.743869E+04   1.0000E-099   1.0000E+000   5.0295E-009   1.4774E-024
    6.827841E+04   1.0000E-099   1.0000E+000   4.8510E-009   1.4138E-024
    6.898934E+04   1.0000E-099   1.0000E+000   4.6933E-009   1.3525E-024
    6.955796E+04   1.0000E-099   1.0000E+000   4.4598E-009   1.2585E-024
    6.978574E+04   1.0000E-099   1.0000E+000   4.2558E-009   1.1503E-024
    6.989992E+04   1.0000E-099   1.0000E+000   3.9826E-009   1.0080E-024
    6.995707E+04   1.0000E-099   1.0000E+000   3.4958E-009   7.8150E-025
    6.998567E+04   1.0000E-099   1.0000E+000   2.9298E-009   5.3611E-025
    6.999926E+04   1.0000E-099   1.0000E+000   2.3579E-009   3.3257E-025
    6.999997E+04   1.0000E-099   1.0000E+000   2.2784E-009   3.0642E-025
#TIME:     0.887
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    8.772128E+02   1.0000E-099   2.6818E-013   4.5370E-006   1.0000E+000
    8.811067E+02   1.0000E-099   2.6818E-013   4.5370E-006   1.0000E+000
    8.928924E+02   1.0000E-099   2.6818E-013   4.5370E-006   1.0000E+000
    9.169389E+02   1.0000E-099   2.6818E-013   4.5370E-006   1.0000E+000
    9.685055E+02   1.0000E-099   2.6817E-013   4.5369E-006   1.0000E+000
    1.028093E+03   1.0000E-099   2.6809E-013   4.5365E-006   1.0000E+000
    1.091310E+03   1.0000E-099   2.6780E-013   4.5354E-006   1.0000E+000
    1.158415E+03   1.0000E-099   2.6709E-013   4.5342E-006   1.0000E+000
    1.229645E+03   1.0000E-099   2.6475E-013   4.5305E-006   1.0000E+000
    1.305256E+03   1.0000E-099   2.5060E-013   4.4766E-006   1.0000E+000
    1.385516E+03   1.0000E-099   1.9880E-013   4.2453E-006   1.0000E+000
    1.470712E+03   1.0000E-099   1.3476E-013   3.8533E-006   1.0000E+000
    1.561146E+03   1.0000E-099   9.2643E-014   3.4546E-006   1.0000E+000
    1.657140E+03   1.0000E-099   6.7700E-014   3.1327E-006   1.0000E+000
    1.759038E+03   1.0000E-099   5.0711E-014   2.8851E-006   1.0000E+000
    1.867201E+03   1.0000E-099   3.6266E-014   2.6094E-006   1.0000E+000
    1.982015E+03   1.0000E-099   2.5628E-014   2.3477E-006   1.0000E+000
    2.103889E+03   1.0000E-099   1.7544E-014   2.0864E-006   1.0000E+000
    2.233257E+03   1.0000E-099   1.1427E-014   1.7999E-006   1.0000E+000
    2.370580E+03   1.0000E-099   7.1506E-015   1.5199E-006   1.0000E+000
    2.516346E+03   1.0000E-099   4.5795E-015   1.2962E-006   1.0000E+000
    2.671076E+03   1.0000E-099   3.2299E-015   1.1440E-006   1.0000E+000
    2.835321E+03   1.0000E-099   2.4738E-015   1.0355E-006   1.0000E+000
    3.009664E+03   1.0000E-099   1.9500E-015   9.3350E-007   1.0000E+000
    3.194728E+03   1.0000E-099   1.5892E-015   8.3821E-007   1.0000E+000
    3.391172E+03   1.0000E-099   1.3591E-015   7.5788E-007   1.0000E+000
    3.599695E+03   1.0000E-099   1.2028E-015   6.8715E-007   1.0000E+000
    3.821040E+03   1.0000E-099   1.0215E-015   6.0015E-007   1.0000E+000
    4.055995E+03   1.0000E-099   8.6524E-016   5.2099E-007   1.0000E+000
