#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
25698.86 1.1857e-03 2.6693e-01 5.5798e-01 1.7390e-01
26587.16 5.3616e-04 1.9980e-01 5.9117e-01 2.0849e-01
27637.54 1.6238e-04 1.8788e-01 5.6697e-01 2.4499e-01
28986.97 1.3136e-04 1.6366e-01 5.6754e-01 2.6867e-01
#TIME: 318.96
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 5.0964e-02 8.5310e-01 9.4317e-02 1.6179e-03
1919.29 4.4867e-02 8.6208e-01 9.1551e-02 1.5060e-03
2581.60 5.3300e-02 7.9630e-01 1.4686e-01 3.5434e-03
3084.17 6.0145e-03 7.6002e-01 2.2689e-01 7.0772e-03
3472.46 3.8628e-03 6.5071e-01 3.3192e-01 1.3508e-02
3909.64 2.1940e-03 5.3555e-01 4.3854e-01 2.3721e-02
4148.46 2.2242e-03 5.4828e-01 4.2764e-01 2.1856e-02
4670.75 2.3354e-03 5.6282e-01 4.1346e-01 2.1388e-02
4956.05 1.4962e-03 4.7098e-01 4.9938e-01 2.8139e-02
5258.79 6.3212e-04 3.5497e-01 6.0432e-01 4.0076e-02
5580.02 2.5776e-04 2.7545e-01 6.7448e-01 4.9814e-02
5920.87 1.2019e-04 2.1393e-01 7.2804e-01 5.7916e-02
6282.54 6.3780e-05 1.7888e-01 7.5424e-01 6.6821e-02
6666.30 5.0125e-05 1.6317e-01 7.6658e-01 7.0202e-02
7073.50 5.2726e-05 1.6739e-01 7.5986e-01 7.2690e-02
7505.58 5.0049e-05 1.6041e-01 7.5834e-01 8.1208e-02
7964.05 5.8873e-05 1.6967e-01 7.5126e-01 7.9010e-02
8450.53 1.1384e-04 2.1192e-01 7.1467e-01 7.3296e-02
8966.72 2.5860e-04 2.6039e-01 6.7162e-01 6.7730e-02
9514.44 5.1070e-04 3.2535e-01 6.1447e-01 5.9664e-02
10095.62 1.0675e-03 4.2044e-01 5.2924e-01 4.9251e-02
10712.30 1.9953e-03 4.9764e-01 4.6205e-01 3.8315e-02
11366.65 2.6497e-03 5.6384e-01 4.0149e-01 3.2022e-02
12061.10 3.8966e-03 6.2018e-01 3.5049e-01 2.5440e-02
12793.43 6.0883e-03 6.5962e-01 3.1263e-01 2.1660e-02
13528.61 5.8441e-03 6.6145e-01 3.1146e-01 2.1236e-02
14194.74 7.4345e-03 6.4466e-01 3.2484e-01 2.3057e-02
14757.77 6.4706e-03 6.4342e-01 3.2954e-01 2.0564e-02
15240.48 4.3483e-03 5.8530e-01 3.8333e-01 2.7020e-02
15646.99 1.4104e-02 7.8983e-01 1.8884e-01 7.2204e-03
15960.30 2.0687e-02 8.3325e-01 1.4276e-01 3.3004e-03
16187.41 1.3198e-02 8.6454e-01 1.1985e-01 2.4158e-03
16354.17 1.5382e-02 8.6020e-01 1.2223e-01 2.1869e-03
16484.18 1.2702e-02 8.6923e-01 1.1570e-01 2.3659e-03
16593.12 1.0342e-02 8.3426e-01 1.5210e-01 3.2985e-03
16691.99 1.3002e-02 8.2661e-01 1.5615e-01 4.2354e-03
16788.59 5.0043e-03 8.3406e-01 1.5691e-01 4.0339e-03
16888.37 6.5770e-03 8.3321e-01 1.5561e-01 4.6091e-03
16998.79 2.8275e-03 7.9651e-01 1.9511e-01 5.5529e-03
17146.37 4.6928e-03 7.4986e-01 2.3752e-01 7.9329e-03
17415.23 3.0137e-03 7.6247e-01 2.2600e-01 8.5170e-03
17888.12 1.7003e-03 7.3804e-01 2.4884e-01 1.1415e-02
18532.37 1.2914e-03 6.8165e-01 3.0130e-01 1.5767e-02
19260.76 1.0339e-03 6.0459e-01 3.7098e-01 2.3391e-02
20034.10 7.6238e-04 5.8230e-01 3.8574e-01 3.1197e-02
20838.00 4.5117e-04 4.9928e-01 4.5948e-01 4.0780e-02
21647.97 7.3817e-04 4.3164e-01 5.1531e-01 5.2313e-02
22447.94 3.4575e-04 3.1392e-01 6.0975e-01 7.5986e-02
23245.88 4.5456e-04 3.7423e-01 5.3474e-01 9.0581e-02
24052.47 2.4272e-04 3.5231e-01 5.2868e-01 1.1876e-01
24867.72 2.9632e-04 1.5048e-01 6.8709e-01 1.6213e-01
25698.86 2.6857e-04 2.3120e-01 5.4353e-01 2.2500e-01
26587.16 1.6239e-04 1.5461e-01 6.3697e-01 2.0826e-01
27637.54 1.1139e-04 1.2571e-01 6.3586e-01 2.3832e-01
28986.97 2.1669e-04 1.5596e-01 5.5837e-01 2.8545e-01
#TIME: 323.54
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 4.8073e-02 8.5699e-01 9.3393e-02 1.5444e-03
1919.29 3.8961e-02 8.5789e-01 1.0137e-01 1.7802e-03
2581.60 2.0098e-02 8.3879e-01 1.3782e-01 3.2942e-03
3084.17 6.3247e-03 7.6547e-01 2.2122e-01 6.9868e-03
3472.46 4.1474e-03 6.6035e-01 3.2264e-01 1.2862e-02
3909.64 2.2456e-03 5.5329e-01 4.2374e-01 2.0722e-02
4148.46 2.3703e-03 5.5528e-01 4.2100e-01 2.1344e-02
4670.75 2.6336e-03 5.6288e-01 4.1307e-01 2.1410e-02
4956.05 1.4549e-03 4.8496e-01 4.8527e-01 2.8312e-02
5258.79 7.4494e-04 3.6888e-01 5.8965e-01 4.0728e-02
5580.02 2.7688e-04 2.8362e-01 6.6800e-01 4.8104e-02
5920.87 1.3013e-04 2.2036e-01 7.2225e-01 5.7252e-02
6282.54 6.9784e-05 1.9133e-01 7.4428e-01 6.4319e-02
6666.30 5.3173e-05 1.7019e-01 7.5941e-01 7.0350e-02
7073.50 5.1742e-05 1.6649e-01 7.5976e-01 7.3702e-02
7505.58 5.4175e-05 1.6436e-01 7.5980e-01 7.5783e-02
7964.05 5.9666e-05 1.6587e-01 7.5515e-01 7.8918e-02
8450.53 1.1876e-04 2.0137e-01 7.2336e-01 7.5155e-02
8966.72 2.6335e-04 2.6992e-01 6.6481e-01 6.5001e-02
9514.44 4.9167e-04 3.1761e-01 6.2196e-01 5.9938e-02
10095.62 1.0523e-03 4.2408e-01 5.2666e-01 4.8209e-02
10712.30 1.9136e-03 4.8879e-01 4.7033e-01 3.8966e-02
11366.65 2.7466e-03 5.5139e-01 4.1490e-01 3.0968e-02
12061.10 4.8194e-03 6.1045e-01 3.5871e-01 2.6014e-02
12793.43 4.8223e-03 6.1000e-01 3.6046e-01 2.4710e-02
13528.61 7.4560e-03 6.5153e-01 3.1987e-01 2.1145e-02
14194.74 7.6865e-03 6.3518e-01 3.3505e-01 2.2082e-02
14757.77 6.2780e-03 6.4504e-01 3.2397e-01 2.4716e-02
15240.48 6.9365e-03 6.0900e-01 3.5841e-01 2.5647e-02
15646.99 1.0836e-02 8.0100e-01 1.8137e-01 6.7856e-03
15960.30 1.9020e-02 8.4297e-01 1.3479e-01 3.2182e-03
16187.41 1.5847e-02 8.7645e-01 1.0574e-01 1.9642e-03
16354.17 1.7197e-02 8.7544e-01 1.0542e-01 1.9472e-03
16484.18 1.0459e-02 8.7257e-01 1.1480e-01 2.1686e-03
16593.12 9.0147e-03 8.4105e-01 1.4673e-01 3.1998e-03
16691.99 5.7639e-03 8.0794e-01 1.8200e-01 4.2991e-03
16788.59 7.9057e-03 8.4455e-01 1.4363e-01 3.9080e-03
16888.37 7.7158e-03 8.2510e-01 1.6221e-01 4.9715e-03
16998.79 5.7329e-03 7.6685e-01 2.2097e-01 6.4439e-03
17146.37 4.4920e-03 7.8872e-01 2.0029e-01 6.4998e-03
17415.23 3.4412e-03 7.9664e-01 1.9255e-01 7.3736e-03
17888.12 2.3809e-03 7.0319e-01 2.8179e-01 1.2640e-02
18532.37 1.6596e-03 6.7402e-01 3.0804e-01 1.6285e-02
19260.76 1.2820e-03 6.2920e-01 3.4862e-01 2.0896e-02
20034.10 8.9745e-04 6.2124e-01 3.5099e-01 2.6870e-02
20838.00 5.5487e-04 5.6293e-01 3.9709e-01 3.9430e-02
21647.97 8.7913e-04 4.5303e-01 4.7793e-01 6.8159e-02
22447.94 3.2840e-04 3.0747e-01 5.7240e-01 1.1980e-01
23245.88 1.8948e-04 2.2650e-01 6.6972e-01 1.0358e-01
24052.47 2.6038e-04 3.7187e-01 5.1614e-01 1.1173e-01
24867.72 1.3609e-04 2.3830e-01 6.1557e-01 1.4599e-01
25698.86 7.2306e-05 1.0435e-01 6.3001e-01 2.6557e-01
26587.16 6.0733e-05 1.1361e-01 6.8245e-01 2.0388e-01
27637.54 1.1315e-04 1.4019e-01 5.6761e-01 2.9209e-01
28986.97 1.5401e-04 1.5522e-01 5.5800e-01 2.8662e-01
#TIME: 328.20
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 4.8624e-02 8.5489e-01 9.4848e-02 1.6385e-03
1919.29 6.4742e-02 8.4362e-01 9.0182e-02 1.4556e-03
2581.60 1.5974e-02 8.4615e-01 1.3473e-01 3.1437e-03
3084.17 6.4621e-03 7.6018e-01 2.2636e-01 7.0077e-03
3472.46 4.0892e-03 6.6733e-01 3.1621e-01 1.2374e-02
3909.64 2.0674e-03 5.3829e-01 4.3854e-01 2.1109e-02
4148.46 2.4196e-03 5.6472e-01 4.1162e-01 2.1245e-02
4670.75 2.3525e-03 5.7493e-01 4.0223e-01 2.0493e-02
4956.05 1.4858e-03 4.8773e-01 4.8310e-01 2.7688e-02
5258.79 7.0651e-04 3.7027e-01 5.9030e-01 3.8728e-02
5580.02 2.9950e-04 2.8662e-01 6.6495e-01 4.8135e-02
5920.87 1.4457e-04 2.3732e-01 7.0564e-01 5.6891e-02
6282.54 7.2521e-05 1.9451e-01 7.4201e-01 6.3409e-02
6666.30 5.9999e-05 1.7416e-01 7.5740e-01 6.8376e-02
7073.50 5.6927e-05 1.6816e-01 7.6070e-01 7.1089e-02
7505.58 4.9346e-05 1.5490e-01 7.6467e-01 8.0382e-02
7964.05 6.5295e-05 1.7006e-01 7.5214e-01 7.7737e-02
8450.53 1.1816e-04 1.9627e-01 7.2935e-01 7.4264e-02
8966.72 2.6799e-04 2.6305e-01 6.6960e-01 6.7084e-02
9514.44 5.1196e-04 3.1416e-01 6.2481e-01 6.0517e-02
10095.62 1.0734e-03 4.1174e-01 5.3981e-01 4.7380e-02
10712.30 1.9984e-03 5.0208e-01 4.5854e-01 3.7379e-02
11366.65 3.3259e-03 5.5067e-01 4.1505e-01 3.0953e-02
12061.10 4.8346e-03 6.1870e-01 3.5168e-01 2.4782e-02
12793.43 6.3525e-03 6.5825e-01 3.1346e-01 2.1935e-02
13528.61 8.1091e-03 6.5667e-01 3.1454e-01 2.0673e-02
14194.74 7.8241e-03 6.8788e-01 2.8597e-01 1.8329e-02
14757.77 6.8329e-03 6.2248e-01 3.4510e-01 2.5594e-02
15240.48 1.0034e-02 7.4637e-01 2.3178e-01 1.1817e-02
15646.99 1.4825e-02 8.0026e-01 1.7832e-01 6.5916e-03
15960.30 1.3238e-02 8.2137e-01 1.6116e-01 4.2321e-03
16187.41 2.6905e-02 8.6184e-01 1.0920e-01 2.0495e-03
16354.17 1.3364e-02 8.7933e-01 1.0534e-01 1.9724e-03
16484.18 1.8561e-02 8.7177e-01 1.0752e-01 2.1430e-03
16593.12 7.3520e-03 8.1926e-01 1.7002e-01 3.3681e-03
16691.99 3.2305e-03 8.5441e-01 1.3915e-01 3.2090e-03
16788.59 1.4008e-02 8.3731e-01 1.4466e-01 4.0175e-03
16888.37 7.3332e-03 8.3085e-01 1.5703e-01 4.7863e-03
16998.79 4.0944e-03 8.1919e-01 1.7157e-01 5.1439e-03
17146.37 5.8538e-03 7.7063e-01 2.1705e-01 6.4694e-03
17415.23 6.5209e-03 7.7500e-01 2.1054e-01 7.9336e-03
17888.12 1.9467e-03 7.2408e-01 2.6248e-01 1.1491e-02
18532.37 1.2311e-03 6.7384e-01 3.0837e-01 1.6563e-02
19260.76 1.1450e-03 6.1133e-01 3.6732e-01 2.0210e-02
20034.10 6.6785e-04 6.1649e-01 3.5718e-01 2.5655e-02
20838.00 6.6191e-04 5.7683e-01 3.8660e-01 3.5910e-02
21647.97 5.4950e-04 4.9881e-01 4.5195e-01 4.8688e-02
22447.94 3.2419e-04 3.3953e-01 5.5797e-01 1.0218e-01
23245.88 2.4391e-04 2.9947e-01 6.0607e-01 9.4213e-02
24052.47 1.9298e-04 3.2983e-01 5.6209e-01 1.0789e-01
24867.72 9.1616e-05 1.5927e-01 6.9509e-01 1.4555e-01
25698.86 4.5659e-05 8.9403e-02 7.3334e-01 1.7722e-01
26587.16 9.5534e-05 1.1005e-01 6.9795e-01 1.9191e-01
27637.54 1.5131e-04 2.1874e-01 5.6488e-01 2.1623e-01
28986.97 8.0145e-04 1.7839e-01 5.6427e-01 2.5654e-01
#TIME: 332.91
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 4.9569e-02 8.5400e-01 9.4848e-02 1.5781e-03
1919.29 5.6238e-02 8.5494e-01 8.7435e-02 1.3911e-03
2581.60 1.0476e-02 8.2175e-01 1.6350e-01 4.2792e-03
3084.17 7.1018e-03 7.8424e-01 2.0267e-01 5.9878e-03
3472.46 3.8409e-03 6.6515e-01 3.1868e-01 1.2329e-02
3909.64 2.3421e-03 5.6256e-01 4.1493e-01 2.0172e-02
4148.46 2.3653e-03 5.4376e-01 4.3207e-01 2.1805e-02
4670.75 2.8105e-03 5.7450e-01 4.0243e-01 2.0260e-02
4956.05 1.7480e-03 4.9809e-01 4.7246e-01 2.7701e-02
5258.79 6.9743e-04 3.5850e-01 6.0171e-01 3.9100e-02
5580.02 3.2313e-04 2.8706e-01 6.6381e-01 4.8808e-02
5920.87 1.4462e-04 2.2877e-01 7.1533e-01 5.5754e-02
6282.54 6.8837e-05 1.7606e-01 7.5853e-01 6.5347e-02
6666.30 5.9007e-05 1.7373e-01 7.5800e-01 6.8210e-02
7073.50 5.6182e-05 1.6669e-01 7.5931e-01 7.3943e-02
7505.58 5.7969e-05 1.6988e-01 7.5279e-01 7.7269e-02
7964.05 6.7638e-05 1.7142e-01 7.5050e-01 7.8014e-02
8450.53 1.3647e-04 2.1303e-01 7.1405e-01 7.2791e-02
8966.72 2.4809e-04 2.4693e-01 6.8661e-01 6.6209e-02
9514.44 5.6595e-04 3.3043e-01 6.1060e-01 5.8407e-02
10095.62 1.1343e-03 4.2284e-01 5.2872e-01 4.7299e-02
10712.30 2.1545e-03 5.0402e-01 4.5747e-01 3.6352e-02
11366.65 2.8451e-03 5.5881e-01 4.0850e-01 2.9837e-02
12061.10 5.2965e-03 6.4019e-01 3.3183e-01 2.2681e-02
12793.43 6.1531e-03 6.4620e-01 3.2475e-01 2.2892e-02
13528.61 7.5517e-03 6.9046e-01 2.8408e-01 1.7912e-02
14194.74 6.7266e-03 6.9149e-01 2.8432e-01 1.7466e-02
14757.77 7.7236e-03 6.1834e-01 3.4922e-01 2.4722e-02
15240.48 1.0572e-02 6.6613e-01 3.0562e-01 1.7682e-02
15646.99 1.2454e-02 7.4077e-01 2.3745e-01 9.3233e-03
15960.30 3.2304e-02 7.9948e-01 1.6310e-01 5.1091e-03
16187.41 1.4133e-02 8.8240e-01 1.0159e-01 1.8788e-03
16354.17 1.5665e-02 8.7829e-01 1.0428e-01 1.7604e-03
16484.18 1.4857e-02 8.7562e-01 1.0745e-01 2.0707e-03
16593.12 2.0688e-02 8.3426e-01 1.4188e-01 3.1678e-03
16691.99 6.0500e-03 8.0320e-01 1.8640e-01 4.3463e-03
16788.59 1.4881e-02 8.1653e-01 1.6458e-01 4.0061e-03
16888.37 9.6615e-03 7.7400e-01 2.0983e-01 6.5101e-03
16998.79 6.4328e-03 8.1486e-01 1.7330e-01 5.4055e-03
17146.37 6.0152e-03 7.9012e-01 1.9747e-01 6.3900e-03
17415.23 4.5133e-03 7.7067e-01 2.1687e-01 7.9550e-03
17888.12 2.5369e-03 7.0604e-01 2.7890e-01 1.2525e-02
18532.37 1.7438e-03 6.6105e-01 3.2147e-01 1.5740e-02
19260.76 1.2909e-03 5.9217e-01 3.8550e-01 2.1039e-02
20034.10 1.0404e-03 5.7177e-01 3.9608e-01 3.1100e-02
20838.00 7.2508e-04 5.4879e-01 4.1438e-01 3.6102e-02
21647.97 3.8365e-04 4.9307e-01 4.6239e-01 4.4163e-02
22447.94 4.1237e-04 4.3143e-01 4.9914e-01 6.9019e-02
23245.88 3.2617e-04 3.6722e-01 5.4361e-01 8.8842e-02
24052.47 5.8972e-04 3.7710e-01 5.1214e-01 1.1017e-01
24867.72 1.0633e-04 1.2366e-01 7.2861e-01 1.4763e-01
25698.86 3.3340e-05 4.3771e-02 7.8020e-01 1.7599e-01
26587.16 4.1727e-05 6.5652e-02 7.4085e-01 1.9346e-01
27637.54 5.9268e-05 7.0364e-02 6.9462e-01 2.3495e-01
28986.97 2.0508e-04 1.1181e-01 5.0924e-01 3.7875e-01
#TIME: 337.70
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 4.5596e-02 8.6663e-01 8.6404e-02 1.3751e-03
1919.29 6.6035e-02 8.4603e-01 8.6565e-02 1.3691e-03
2581.60 5.8343e-02 8.0065e-01 1.3781e-01 3.1952e-03
3084.17 7.5039e-03 7.7748e-01 2.0867e-01 6.3506e-03
3472.46 4.1141e-03 6.7478e-01 3.0909e-01 1.2018e-02
3909.64 2.4194e-03 5.6651e-01 4.1148e-01 1.9588e-02
4148.46 2.4130e-03 5.6939e-01 4.0769e-01 2.0508e-02
4670.75 2.5811e-03 5.8412e-01 3.9346e-01 1.9840e-02
4956.05 1.4963e-03 5.0015e-01 4.7252e-01 2.5833e-02
5258.79 7.6321e-04 3.9370e-01 5.6871e-01 3.6825e-02
5580.02 3.3586e-04 2.9447e-01 6.5768e-01 4.7512e-02
5920.87 1.4540e-04 2.2903e-01 7.1526e-01 5.5566e-02
6282.54 7.7113e-05 1.9239e-01 7.4368e-01 6.3859e-02
6666.30 6.4275e-05 1.7848e-01 7.5445e-01 6.7002e-02
7073.50 6.3562e-05 1.7961e-01 7.5094e-01 6.9379e-02
7505.58 6.1072e-05 1.7382e-01 7.5208e-01 7.4040e-02
7964.05 7.3995e-05 1.7143e-01 7.5073e-01 7.7764e-02
8450.53 1.3393e-04 2.1007e-01 7.1851e-01 7.1282e-02
8966.72 2.7791e-04 2.6811e-01 6.6675e-01 6.4857e-02
9514.44 5.2508e-04 3.2243e-01 6.1762e-01 5.9420e-02
10095.62 1.1071e-03 4.0748e-01 5.4187e-01 4.9536e-02
10712.30 2.1357e-03 5.0509e-01 4.5603e-01 3.6744e-02
11366.65 3.2061e-03 5.7713e-01 3.9128e-01 2.8378e-02
12061.10 5.0681e-03 6.3466e-01 3.3721e-01 2.3062e-02
12793.43 6.1092e-03 6.3300e-01 3.3939e-01 2.1504e-02
13528.61 7.8010e-03 6.7459e-01 2.9924e-01 1.8371e-02
14194.74 8.3494e-03 6.5359e-01 3.1676e-01 2.1301e-02
14757.77 9.3639e-03 6.2034e-01 3.4009e-01 3.0213e-02
15240.48 7.8904e-03 6.2081e-01 3.4907e-01 2.2228e-02
15646.99 1.0634e-02 7.2846e-01 2.5058e-01 1.0324e-02
15960.30 2.1836e-02 8.4808e-01 1.2721e-01 2.8710e-03
16187.41 1.5971e-02 8.8284e-01 9.9426e-02 1.7660e-03
16354.17 2.1733e-02 8.6892e-01 1.0755e-01 1.8039e-03
16484.18 1.7501e-02 8.7015e-01 1.1029e-01 2.0561e-03
16593.12 1.6570e-02 8.4740e-01 1.3312e-01 2.9054e-03
16691.99 6.3708e-03 8.2573e-01 1.6385e-01 4.0502e-03
16788.59 6.1200e-03 8.4042e-01 1.4986e-01 3.5973e-03
16888.37 7.2390e-03 8.2186e-01 1.6597e-01 4.9312e-03
16998.79 5.0189e-03 8.2348e-01 1.6666e-01 4.8438e-03
17146.37 3.5203e-03 7.6940e-01 2.2088e-01 6.1993e-03
17415.23 3.4518e-03 7.5893e-01 2.3020e-01 7.4190e-03
17888.12 3.1447e-03 7.2480e-01 2.6035e-01 1.1712e-02
18532.37 1.7611e-03 6.9222e-01 2.9172e-01 1.4304e-02
19260.76 1.4282e-03 6.6237e-01 3.1585e-01 2.0357e-02
20034.10 1.1932e-03 5.7993e-01 3.8729e-01 3.1580e-02
20838.00 5.7983e-04 5.7842e-01 3.8033e-01 4.0676e-02
21647.97 3.9736e-04 4.4386e-01 5.0581e-01 4.9931e-02
22447.94 4.4187e-04 5.2406e-01 4.2100e-01 5.4499e-02
23245.88 2.6092e-04 4.4353e-01 4.7749e-01 7.8724e-02
24052.47 3.3312e-04 3.7761e-01 5.1753e-01 1.0453e-01
24867.72 1.6362e-04 1.3954e-01 7.1446e-01 1.4584e-01
25698.86 3.3392e-04 3.0498e-01 5.4475e-01 1.4993e-01
26587.16 9.6457e-05 7.2726e-02 7.2497e-01 2.0220e-01
27637.54 5.7568e-05 3.9968e-02 7.2160e-01 2.3837e-01
28986.97 1.9355e-04 1.2126e-01 6.0527e-01 2.7328e-01
#TIME: 342.55
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 5.8297e-02 8.5258e-01 8.7716e-02 1.4104e-03
1919.29 6.7646e-02 8.4601e-01 8.5010e-02 1.3359e-03
2581.60 2.0641e-02 8.4671e-01 1.2969e-01 2.9578e-03
3084.17 6.9950e-03 7.7945e-01 2.0723e-01 6.3272e-03
3472.46 4.1511e-03 6.7439e-01 3.0957e-01 1.1890e-02
3909.64 2.5169e-03 5.6347e-01 4.1351e-01 2.0511e-02
4148.46 2.6284e-03 5.7883e-01 3.9896e-01 1.9574e-02
4670.75 2.8593e-03 5.9476e-01 3.8333e-01 1.9046e-02
4956.05 1.8020e-03 4.9525e-01 4.7657e-01 2.6385e-02
5258.79 7.9624e-04 3.9910e-01 5.6307e-01 3.7025e-02
5580.02 3.2449e-04 2.9129e-01 6.6213e-01 4.6262e-02
5920.87 1.4772e-04 2.3292e-01 7.1103e-01 5.5903e-02
6282.54 8.5519e-05 1.9841e-01 7.4018e-01 6.1323e-02
6666.30 6.5013e-05 1.7718e-01 7.5562e-01 6.7127e-02
7073.50 6.3355e-05 1.7435e-01 7.5585e-01 6.9728e-02
7505.58 5.9241e-05 1.7441e-01 7.5125e-01 7.4281e-02
7964.05 7.3455e-05 1.7086e-01 7.5156e-01 7.7509e-02
8450.53 1.3968e-04 2.1499e-01 7.1484e-01 7.0027e-02
8966.72 2.8759e-04 2.6221e-01 6.7029e-01 6.7205e-02
9514.44 5.6477e-04 3.2128e-01 6.1977e-01 5.8381e-02
10095.62 1.1682e-03 4.1312e-01 5.3861e-01 4.7094e-02
10712.30 2.0184e-03 4.9636e-01 4.6521e-01 3.6414e-02
11366.65 3.2972e-03 5.7389e-01 3.9459e-01 2.8217e-02
12061.10 4.7054e-03 6.2912e-01 3.4299e-01 2.3185e-02
12793.43 6.5865e-03 6.6324e-01 3.1031e-01 1.9863e-02
13528.61 5.8552e-03 4.4909e-01 1.6680e-01 3.7826e-01
14194.74 6.8589e-03 5.8064e-01 3.8457e-01 2.7925e-02
14757.77 1.2913e-02 6.4092e-01 3.2570e-01 2.0468e-02
15240.48 9.7300e-03 6.7079e-01 3.0221e-01 1.7271e-02
15646.99 1.2170e-02 7.8269e-01 1.9831e-01 6.8299e-03
15960.30 3.2489e-02 8.3680e-01 1.2775e-01 2.9603e-03
16187.41 1.4003e-02 8.6789e-01 1.1626e-01 1.8538e-03
16354.17 1.8759e-02 8.8752e-01 9.2197e-02 1.5272e-03
16484.18 2.0507e-02 8.6394e-01 1.1349e-01 2.0732e-03
16593.12 1.0795e-02 8.7805e-01 1.0891e-01 2.2471e-03
16691.99 7.9060e-03 8.6576e-01 1.2353e-01 2.8060e-03
16788.59 1.2507e-02 8.5285e-01 1.3133e-01 3.3180e-03
16888.37 9.3072e-03 8.2575e-01 1.6020e-01 4.7478e-03
16998.79 8.5489e-03 8.0977e-01 1.7602e-01 5.6666e-03
17146.37 4.7987e-03 8.2883e-01 1.6123e-01 5.1428e-03
17415.23 2.8119e-03 7.9767e-01 1.9285e-01 6.6720e-03
17888.12 2.6341e-03 7.4006e-01 2.4637e-01 1.0940e-02
18532.37 2.0707e-03 7.1640e-01 2.6857e-01 1.2959e-02
19260.76 1.3925e-03 7.0223e-01 2.8056e-01 1.5820e-02
20034.10 1.3460e-03 6.5155e-01 3.2329e-01 2.3808e-02
20838.00 1.0135e-03 5.8493e-01 3.7561e-01 3.8444e-02
21647.97 5.3568e-04 5.5602e-01 4.0404e-01 3.9401e-02
22447.94 1.7087e-03 4.9483e-01 4.3756e-01 6.5905e-02
23245.88 3.4834e-04 4.5371e-01 4.6836e-01 7.7587e-02
24052.47 1.9754e-04 2.4165e-01 6.4331e-01 1.1484e-01
24867.72 7.5304e-05 1.4676e-01 6.8845e-01 1.6471e-01
25698.86 2.9139e-04 2.5623e-01 5.9342e-01 1.5005e-01
26587.16 3.8753e-04 2.6001e-01 5.5799e-01 1.8162e-01
27637.54 5.1888e-04 2.3266e-01 5.6310e-01 2.0372e-01
28986.97 1.2497e-04 1.0643e-01 6.4003e-01 2.5342e-01
#TIME: 347.48
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 7.4089e-02 8.4407e-01 8.0657e-02 1.1855e-03
1919.29 8.1601e-02 8.3737e-01 7.9821e-02 1.2105e-03
2581.60 1.1109e-02 8.2642e-01 1.5842e-01 4.0564e-03
3084.17 7.5696e-03 7.8143e-01 2.0493e-01 6.0780e-03
3472.46 4.5471e-03 6.8428e-01 2.9972e-01 1.1451e-02
3909.64 2.4740e-03 5.7040e-01 4.0718e-01 1.9947e-02
4148.46 2.7055e-03 5.7424e-01 4.0280e-01 2.0255e-02
4670.75 2.9993e-03 6.0289e-01 3.7567e-01 1.8444e-02
4956.05 1.8449e-03 4.9495e-01 4.7716e-01 2.6044e-02
5258.79 8.7929e-04 3.9635e-01 5.6646e-01 3.6315e-02
5580.02 3.5156e-04 3.0569e-01 6.4908e-01 4.4872e-02
5920.87 1.4755e-04 2.3444e-01 7.1153e-01 5.3884e-02
6282.54 8.8234e-05 2.0270e-01 7.3467e-01 6.2536e-02
6666.30 6.9262e-05 1.7947e-01 7.5467e-01 6.5788e-02
7073.50 6.6536e-05 1.7063e-01 7.6060e-01 6.8704e-02
7505.58 6.0648e-05 1.6418e-01 7.6281e-01 7.2948e-02
7964.05 7.5610e-05 1.7645e-01 7.4570e-01 7.7779e-02
8450.53 1.4757e-04 2.1553e-01 7.1281e-01 7.1507e-02
8966.72 3.0173e-04 2.6211e-01 6.7270e-01 6.4886e-02
9514.44 5.9059e-04 3.3919e-01 6.0383e-01 5.6385e-02
10095.62 1.1256e-03 4.1336e-01 5.3783e-01 4.7688e-02
10712.30 2.1727e-03 5.2578e-01 4.3781e-01 3.4235e-02
11366.65 3.4000e-03 5.9906e-01 3.7015e-01 2.7390e-02
12061.10 5.6852e-03 6.4721e-01 3.2442e-01 2.2682e-02
12793.43 7.8427e-03 6.7294e-01 3.0072e-01 1.8496e-02
13528.61 4.5778e-03 4.9175e-01 4.6588e-01 3.7788e-02
14194.74 1.0794e-02 6.9784e-01 2.7450e-01 1.6870e-02
14757.77 5.9056e-03 4.3641e-01 1.7358e-01 3.8410e-01
15240.48 1.1303e-02 6.1125e-01 3.5493e-01 2.2511e-02
