#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
27637.54 1.12e-05 1.00e+00 2.99e-07 1.90e-33 8.31e-34 1.46e-32 8.31e-34 
28986.97 1.57e-05 1.00e+00 7.30e-08 4.94e-33 2.17e-33 3.77e-32 2.17e-33 
#TIME: 8.13 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 8.37e-23 1.35e-14 1.74e-07 9.77e-03 9.88e-01 2.58e-03 5.23e-09 
999.11 2.12e-23 3.74e-15 5.81e-08 5.01e-03 9.89e-01 6.39e-03 4.26e-08 
1267.34 8.09e-24 1.59e-15 2.80e-08 3.20e-03 9.85e-01 1.20e-02 1.82e-07 
1514.05 4.27e-24 9.01e-16 1.71e-08 2.35e-03 9.79e-01 1.87e-02 4.62e-07 
1808.80 1.97e-24 4.59e-16 9.92e-09 1.70e-03 9.70e-01 2.79e-02 1.11e-06 
1919.29 1.17e-24 2.79e-16 6.57e-09 1.32e-03 9.61e-01 3.80e-02 2.29e-06 
2160.92 6.26e-25 1.64e-16 4.34e-09 1.04e-03 9.47e-01 5.19e-02 4.94e-06 
2292.92 3.56e-25 1.02e-16 2.97e-09 8.29e-04 9.34e-01 6.51e-02 8.38e-06 
2432.98 2.05e-25 6.50e-17 2.10e-09 6.79e-04 9.20e-01 7.88e-02 1.34e-05 
2581.60 1.42e-25 4.89e-17 1.69e-09 6.02e-04 9.14e-01 8.58e-02 1.56e-05 
2739.29 1.02e-25 3.75e-17 1.38e-09 5.36e-04 9.06e-01 9.37e-02 1.89e-05 
2906.62 7.62e-26 2.99e-17 1.16e-09 4.89e-04 9.01e-01 9.85e-02 2.10e-05 
3084.17 5.39e-26 2.28e-17 9.61e-10 4.44e-04 8.98e-01 1.01e-01 2.16e-05 
3272.56 3.46e-26 1.66e-17 7.77e-10 4.01e-04 8.97e-01 1.03e-01 2.11e-05 
3472.46 2.57e-26 1.40e-17 7.08e-10 3.91e-04 9.02e-01 9.73e-02 1.72e-05 
3684.57 1.43e-26 8.64e-18 4.80e-10 3.17e-04 8.94e-01 1.06e-01 1.88e-05 
3909.64 1.06e-26 7.87e-18 4.87e-10 3.36e-04 9.07e-01 9.22e-02 1.22e-05 
4148.46 1.22e-26 8.92e-18 5.61e-10 3.74e-04 9.21e-01 7.84e-02 7.10e-06 
4401.86 2.05e-26 1.44e-17 8.28e-10 4.73e-04 9.38e-01 6.15e-02 4.20e-06 
4670.75 3.10e-26 2.19e-17 1.19e-09 5.95e-04 9.53e-01 4.60e-02 1.99e-06 
4956.05 3.29e-26 2.42e-17 1.36e-09 6.66e-04 9.62e-01 3.72e-02 1.16e-06 
5258.79 2.98e-26 2.53e-17 1.52e-09 7.34e-04 9.68e-01 3.13e-02 7.64e-07 
5580.02 4.20e-26 3.68e-17 2.17e-09 9.31e-04 9.77e-01 2.17e-02 3.09e-07 
5920.87 6.16e-26 5.76e-17 3.29e-09 1.22e-03 9.84e-01 1.46e-02 1.10e-07 
6282.54 1.08e-25 1.01e-16 5.47e-09 1.70e-03 9.90e-01 8.71e-03 3.17e-08 
6666.30 2.24e-25 2.15e-16 1.06e-08 2.57e-03 9.93e-01 4.66e-03 6.46e-09 
7073.50 6.29e-25 5.96e-16 2.56e-08 4.45e-03 9.94e-01 1.99e-03 1.04e-09 
7505.58 1.88e-24 1.81e-15 6.85e-08 8.25e-03 9.91e-01 7.48e-04 9.28e-11 
7964.05 1.00e-23 8.68e-15 2.65e-07 1.90e-02 9.81e-01 1.95e-04 3.41e-12 
8450.53 9.21e-23 6.76e-14 1.50e-06 5.42e-02 9.46e-01 3.57e-05 7.64e-14 
8966.72 1.14e-21 6.98e-13 1.08e-05 1.72e-01 8.28e-01 4.43e-06 6.38e-16 
9514.44 2.18e-20 1.13e-11 1.03e-04 5.48e-01 4.52e-01 1.49e-07 5.48e-19 
10095.62 6.29e-19 2.48e-10 1.04e-03 9.48e-01 5.06e-02 1.93e-10 3.26e-24 
10712.30 1.90e-17 5.51e-09 9.18e-03 9.89e-01 1.92e-03 4.76e-14 9.17e-31 
11366.65 8.06e-16 1.69e-07 9.45e-02 9.05e-01 4.16e-05 3.90e-18 8.45e-38 
12061.10 3.00e-14 4.47e-06 6.76e-01 3.24e-01 1.02e-07 3.37e-24 6.79e-39 
12793.43 2.89e-13 2.86e-05 9.84e-01 1.64e-02 2.54e-11 1.96e-30 1.64e-38 
13528.61 3.00e-12 1.64e-04 9.99e-01 3.99e-04 1.60e-15 8.83e-37 3.71e-38 
14194.74 1.78e-11 6.25e-04 9.99e-01 1.80e-05 4.66e-19 1.86e-36 8.14e-38 
14757.77 7.10e-11 1.87e-03 9.98e-01 1.15e-06 4.49e-22 3.95e-36 1.77e-37 
15240.48 2.89e-10 4.88e-03 9.95e-01 6.64e-07 7.98e-23 7.65e-36 3.49e-37 
15646.99 2.12e-09 1.85e-02 9.82e-01 1.36e-08 4.13e-27 1.41e-35 6.52e-37 
15960.30 1.30e-08 5.30e-02 9.47e-01 8.59e-09 3.82e-27 2.29e-35 1.07e-36 
16187.41 5.11e-08 1.28e-01 8.72e-01 2.52e-10 8.32e-32 4.43e-35 2.10e-36 
16354.17 1.18e-07 2.20e-01 7.80e-01 5.51e-11 6.20e-34 8.54e-35 4.07e-36 
16484.18 1.79e-07 3.07e-01 6.93e-01 1.37e-11 1.71e-35 1.53e-34 7.34e-36 
16593.12 2.19e-07 3.61e-01 6.39e-01 5.08e-12 1.10e-35 2.26e-34 1.09e-35 
16691.99 2.41e-07 3.99e-01 6.01e-01 7.10e-12 2.16e-35 2.83e-34 1.37e-35 
16788.59 3.38e-07 5.35e-01 4.65e-01 7.57e-13 1.60e-35 3.27e-34 1.59e-35 
16888.37 3.56e-07 5.18e-01 4.82e-01 1.67e-12 1.79e-35 3.66e-34 1.78e-35 
16998.79 4.44e-07 5.99e-01 4.01e-01 3.30e-13 2.01e-35 4.08e-34 2.00e-35 
17146.37 6.29e-07 7.65e-01 2.35e-01 1.93e-14 2.20e-35 4.46e-34 2.20e-35 
17415.23 7.28e-07 7.44e-01 2.56e-01 5.10e-14 3.37e-35 4.63e-34 2.29e-35 
17888.12 1.11e-06 9.16e-01 8.41e-02 5.92e-16 2.28e-35 4.54e-34 2.28e-35 
18532.37 1.80e-06 9.74e-01 2.64e-02 4.90e-18 2.20e-35 4.31e-34 2.19e-35 
19260.76 2.66e-06 9.95e-01 4.91e-03 3.59e-21 2.40e-35 4.65e-34 2.40e-35 
20034.10 4.03e-06 9.98e-01 2.05e-03 2.08e-21 3.12e-35 5.97e-34 3.12e-35 
20838.00 4.13e-06 1.00e+00 3.86e-04 1.66e-24 4.54e-35 8.59e-34 4.54e-35 
21647.97 4.71e-06 1.00e+00 1.66e-04 1.29e-25 6.79e-35 1.27e-33 6.79e-35 
22447.94 4.09e-06 1.00e+00 8.69e-05 2.53e-34 1.07e-34 1.98e-33 1.07e-34 
23245.88 4.82e-06 1.00e+00 2.32e-05 3.77e-34 1.61e-34 2.95e-33 1.61e-34 
24052.47 4.37e-06 1.00e+00 2.15e-05 5.05e-34 2.16e-34 3.94e-33 2.16e-34 
24867.72 4.96e-06 1.00e+00 9.13e-06 6.28e-34 2.70e-34 4.88e-33 2.70e-34 
25698.86 6.88e-06 1.00e+00 2.08e-06 7.98e-34 3.45e-34 6.18e-33 3.45e-34 
26587.16 9.79e-06 1.00e+00 4.37e-07 1.14e-33 4.94e-34 8.78e-33 4.94e-34 
27637.54 1.28e-05 1.00e+00 1.34e-07 2.02e-33 8.84e-34 1.55e-32 8.84e-34 
28986.97 1.70e-05 1.00e+00 4.54e-08 5.25e-33 2.31e-33 4.01e-32 2.31e-33 
#TIME: 8.30 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 8.26e-23 1.29e-14 1.72e-07 9.84e-03 9.88e-01 2.39e-03 3.73e-09 
999.11 1.97e-23 3.79e-15 6.04e-08 5.20e-03 9.89e-01 5.87e-03 3.21e-08 
1267.34 7.93e-24 1.70e-15 3.04e-08 3.42e-03 9.86e-01 1.04e-02 1.20e-07 
1514.05 4.49e-24 9.81e-16 1.88e-08 2.53e-03 9.82e-01 1.59e-02 3.14e-07 
1808.80 2.11e-24 5.01e-16 1.10e-08 1.84e-03 9.74e-01 2.39e-02 7.27e-07 
1919.29 1.23e-24 2.99e-16 7.13e-09 1.41e-03 9.65e-01 3.40e-02 1.79e-06 
2160.92 6.40e-25 1.84e-16 4.90e-09 1.14e-03 9.54e-01 4.44e-02 3.28e-06 
2292.92 3.71e-25 1.15e-16 3.39e-09 9.16e-04 9.43e-01 5.56e-02 5.44e-06 
2432.98 2.25e-25 7.42e-17 2.41e-09 7.52e-04 9.32e-01 6.69e-02 8.13e-06 
2581.60 1.63e-25 5.69e-17 1.97e-09 6.73e-04 9.27e-01 7.26e-02 9.82e-06 
2739.29 1.20e-25 4.44e-17 1.63e-09 6.05e-04 9.21e-01 7.85e-02 1.13e-05 
2906.62 9.06e-26 3.56e-17 1.38e-09 5.53e-04 9.17e-01 8.27e-02 1.27e-05 
3084.17 6.21e-26 2.71e-17 1.14e-09 5.03e-04 9.14e-01 8.56e-02 1.33e-05 
3272.56 4.07e-26 2.01e-17 9.36e-10 4.59e-04 9.13e-01 8.66e-02 1.28e-05 
3472.46 3.16e-26 1.72e-17 8.63e-10 4.50e-04 9.18e-01 8.11e-02 1.02e-05 
3684.57 1.63e-26 1.06e-17 5.89e-10 3.67e-04 9.12e-01 8.80e-02 1.12e-05 
3909.64 1.37e-26 9.72e-18 5.94e-10 3.85e-04 9.23e-01 7.61e-02 6.91e-06 
4148.46 1.42e-26 1.09e-17 6.84e-10 4.28e-04 9.33e-01 6.68e-02 4.97e-06 
4401.86 2.44e-26 1.81e-17 1.03e-09 5.49e-04 9.49e-01 5.03e-02 2.55e-06 
4670.75 3.99e-26 2.75e-17 1.47e-09 6.85e-04 9.62e-01 3.71e-02 1.13e-06 
4956.05 3.90e-26 3.04e-17 1.70e-09 7.70e-04 9.69e-01 3.07e-02 7.69e-07 
5258.79 3.68e-26 3.25e-17 1.93e-09 8.61e-04 9.74e-01 2.48e-02 4.28e-07 
5580.02 5.27e-26 4.73e-17 2.75e-09 1.09e-03 9.82e-01 1.73e-02 1.67e-07 
5920.87 8.07e-26 7.68e-17 4.30e-09 1.45e-03 9.88e-01 1.10e-02 5.67e-08 
6282.54 1.40e-25 1.38e-16 7.31e-09 2.05e-03 9.91e-01 6.55e-03 1.68e-08 
6666.30 3.11e-25 2.97e-16 1.43e-08 3.11e-03 9.94e-01 3.37e-03 3.45e-09 
7073.50 9.07e-25 8.37e-16 3.50e-08 5.43e-03 9.93e-01 1.41e-03 3.56e-10 
7505.58 2.87e-24 2.61e-15 9.53e-08 1.02e-02 9.89e-01 5.11e-04 3.44e-11 
7964.05 1.47e-23 1.26e-14 3.73e-07 2.36e-02 9.76e-01 1.35e-04 1.47e-12 
8450.53 1.36e-22 1.03e-13 2.20e-06 6.88e-02 9.31e-01 2.41e-05 2.91e-14 
8966.72 1.65e-21 1.03e-12 1.52e-05 2.11e-01 7.89e-01 2.89e-06 2.50e-16 
9514.44 3.30e-20 1.74e-11 1.49e-04 6.32e-01 3.68e-01 9.47e-08 1.97e-19 
10095.62 8.27e-19 3.31e-10 1.30e-03 9.63e-01 3.61e-02 7.26e-11 4.69e-25 
10712.30 2.47e-17 7.24e-09 1.13e-02 9.87e-01 1.39e-03 2.02e-14 1.28e-31 
11366.65 1.06e-15 2.23e-07 1.15e-01 8.85e-01 2.91e-05 1.87e-18 3.08e-38 
12061.10 3.51e-14 5.22e-06 7.27e-01 2.73e-01 5.81e-08 8.07e-25 7.15e-39 
12793.43 3.25e-13 3.20e-05 9.88e-01 1.16e-02 8.93e-12 3.15e-33 1.73e-38 
13528.61 3.19e-12 1.74e-04 1.00e+00 2.75e-04 4.95e-16 9.26e-37 3.91e-38 
14194.74 1.97e-11 7.00e-04 9.99e-01 1.11e-05 1.32e-19 1.95e-36 8.58e-38 
14757.77 7.17e-11 1.90e-03 9.98e-01 1.12e-06 3.73e-22 4.15e-36 1.87e-37 
15240.48 3.13e-10 5.23e-03 9.95e-01 1.20e-07 1.37e-24 8.05e-36 3.68e-37 
15646.99 2.00e-09 1.77e-02 9.82e-01 3.28e-08 9.83e-26 1.48e-35 6.87e-37 
15960.30 1.51e-08 6.21e-02 9.38e-01 1.62e-09 2.61e-29 2.41e-35 1.13e-36 
16187.41 5.43e-08 1.39e-01 8.61e-01 1.47e-10 8.43e-33 4.66e-35 2.21e-36 
16354.17 1.01e-07 1.98e-01 8.02e-01 6.09e-11 6.88e-34 9.01e-35 4.30e-36 
16484.18 1.70e-07 2.96e-01 7.04e-01 1.39e-11 2.21e-35 1.62e-34 7.76e-36 
16593.12 2.27e-07 3.87e-01 6.13e-01 5.53e-12 1.16e-35 2.39e-34 1.15e-35 
16691.99 2.65e-07 4.25e-01 5.75e-01 2.55e-12 1.46e-35 2.99e-34 1.45e-35 
16788.59 3.01e-07 4.68e-01 5.32e-01 2.58e-12 1.69e-35 3.46e-34 1.68e-35 
16888.37 3.77e-07 5.95e-01 4.05e-01 7.62e-13 1.90e-35 3.88e-34 1.89e-35 
16998.79 5.27e-07 6.99e-01 3.01e-01 5.92e-14 2.13e-35 4.33e-34 2.12e-35 
17146.37 5.90e-07 7.59e-01 2.41e-01 3.84e-14 2.34e-35 4.73e-34 2.33e-35 
17415.23 7.39e-07 7.96e-01 2.04e-01 2.44e-14 2.44e-35 4.91e-34 2.44e-35 
17888.12 1.11e-06 9.37e-01 6.26e-02 3.25e-16 2.43e-35 4.83e-34 2.42e-35 
18532.37 1.77e-06 9.80e-01 2.02e-02 3.17e-18 2.33e-35 4.58e-34 2.33e-35 
19260.76 2.65e-06 9.90e-01 9.79e-03 7.59e-20 2.55e-35 4.94e-34 2.55e-35 
20034.10 3.53e-06 9.99e-01 1.34e-03 5.05e-22 3.32e-35 6.34e-34 3.31e-35 
20838.00 4.69e-06 9.99e-01 5.89e-04 3.35e-23 4.83e-35 9.13e-34 4.83e-35 
21647.97 4.14e-06 1.00e+00 1.65e-04 1.71e-34 7.22e-35 1.35e-33 7.22e-35 
22447.94 3.86e-06 1.00e+00 8.23e-05 2.68e-34 1.14e-34 2.11e-33 1.14e-34 
23245.88 4.40e-06 1.00e+00 3.79e-05 4.01e-34 1.71e-34 3.14e-33 1.71e-34 
24052.47 5.07e-06 1.00e+00 6.85e-05 2.37e-27 2.30e-34 4.19e-33 2.30e-34 
24867.72 4.62e-06 1.00e+00 6.48e-06 6.69e-34 2.87e-34 5.20e-33 2.87e-34 
25698.86 5.92e-06 1.00e+00 1.96e-06 8.49e-34 3.66e-34 6.57e-33 3.66e-34 
26587.16 8.78e-06 1.00e+00 1.11e-06 1.21e-33 5.25e-34 9.34e-33 5.25e-34 
27637.54 1.15e-05 1.00e+00 1.59e-07 2.15e-33 9.40e-34 1.65e-32 9.40e-34 
28986.97 1.65e-05 1.00e+00 3.65e-08 5.59e-33 2.46e-33 4.27e-32 2.46e-33 
#TIME: 8.47 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 6.98e-23 1.18e-14 1.64e-07 9.67e-03 9.88e-01 2.43e-03 4.90e-09 
999.11 1.89e-23 4.02e-15 6.55e-08 5.55e-03 9.89e-01 5.08e-03 2.32e-08 
1267.34 8.09e-24 1.86e-15 3.38e-08 3.71e-03 9.88e-01 8.75e-03 7.36e-08 
1514.05 4.70e-24 1.09e-15 2.12e-08 2.76e-03 9.84e-01 1.36e-02 2.04e-07 
1808.80 2.08e-24 5.51e-16 1.23e-08 2.00e-03 9.77e-01 2.07e-02 5.51e-07 
1919.29 1.20e-24 3.30e-16 8.01e-09 1.54e-03 9.69e-01 2.97e-02 1.32e-06 
2160.92 7.16e-25 2.11e-16 5.64e-09 1.26e-03 9.62e-01 3.67e-02 1.87e-06 
2292.92 3.97e-25 1.34e-16 4.00e-09 1.03e-03 9.53e-01 4.55e-02 3.15e-06 
2432.98 2.37e-25 8.61e-17 2.82e-09 8.44e-04 9.43e-01 5.63e-02 5.26e-06 
2581.60 1.76e-25 6.54e-17 2.28e-09 7.48e-04 9.37e-01 6.22e-02 6.42e-06 
2739.29 1.34e-25 5.16e-17 1.90e-09 6.75e-04 9.32e-01 6.75e-02 7.90e-06 
2906.62 1.02e-25 4.23e-17 1.64e-09 6.25e-04 9.29e-01 7.06e-02 8.65e-06 
3084.17 7.23e-26 3.26e-17 1.37e-09 5.72e-04 9.27e-01 7.24e-02 8.55e-06 
3272.56 4.80e-26 2.42e-17 1.12e-09 5.21e-04 9.26e-01 7.36e-02 8.40e-06 
3472.46 3.38e-26 1.68e-17 8.36e-10 4.48e-04 9.27e-01 7.21e-02 7.57e-06 
3684.57 2.04e-26 1.32e-17 7.24e-10 4.24e-04 9.27e-01 7.22e-02 6.30e-06 
3909.64 1.60e-26 1.19e-17 7.21e-10 4.39e-04 9.35e-01 6.50e-02 4.96e-06 
4148.46 1.67e-26 1.37e-17 8.51e-10 4.97e-04 9.44e-01 5.51e-02 3.02e-06 
4401.86 3.07e-26 2.25e-17 1.27e-09 6.32e-04 9.59e-01 4.09e-02 1.46e-06 
4670.75 4.76e-26 3.44e-17 1.82e-09 7.90e-04 9.69e-01 3.06e-02 7.88e-07 
4956.05 4.75e-26 3.94e-17 2.17e-09 9.07e-04 9.75e-01 2.42e-02 4.31e-07 
5258.79 4.76e-26 4.17e-17 2.44e-09 1.00e-03 9.79e-01 1.95e-02 2.14e-07 
5580.02 6.47e-26 6.25e-17 3.57e-09 1.29e-03 9.85e-01 1.34e-02 8.82e-08 
5920.87 1.08e-25 1.03e-16 5.66e-09 1.74e-03 9.90e-01 8.34e-03 2.84e-08 
6282.54 1.89e-25 1.91e-16 9.87e-09 2.49e-03 9.93e-01 4.74e-03 6.57e-09 
6666.30 4.13e-25 4.21e-16 1.96e-08 3.82e-03 9.94e-01 2.46e-03 1.87e-09 
7073.50 1.22e-24 1.17e-15 4.77e-08 6.63e-03 9.92e-01 1.04e-03 1.65e-10 
7505.58 3.92e-24 3.70e-15 1.31e-07 1.25e-02 9.87e-01 3.76e-04 2.15e-11 
7964.05 2.06e-23 1.87e-14 5.33e-07 2.97e-02 9.70e-01 9.25e-05 5.46e-13 
8450.53 2.15e-22 1.58e-13 3.22e-06 8.70e-02 9.13e-01 1.54e-05 9.18e-15 
8966.72 2.48e-21 1.59e-12 2.21e-05 2.62e-01 7.38e-01 1.64e-06 7.47e-17 
9514.44 4.85e-20 2.58e-11 2.09e-04 7.13e-01 2.86e-01 4.37e-08 5.01e-20 
10095.62 1.14e-18 4.60e-10 1.68e-03 9.74e-01 2.46e-02 3.87e-11 3.21e-25 
10712.30 3.23e-17 9.56e-09 1.38e-02 9.85e-01 9.89e-04 8.62e-15 4.05e-32 
11366.65 1.39e-15 2.93e-07 1.40e-01 8.60e-01 2.20e-05 5.11e-19 3.07e-39 
12061.10 4.08e-14 6.09e-06 7.73e-01 2.27e-01 3.14e-08 1.81e-25 7.53e-39 
12793.43 3.55e-13 3.46e-05 9.90e-01 1.01e-02 5.94e-12 9.92e-34 1.82e-38 
13528.61 3.71e-12 1.99e-04 9.99e-01 4.01e-04 1.04e-15 9.72e-37 4.12e-38 
14194.74 2.09e-11 7.39e-04 9.99e-01 9.84e-06 1.00e-19 2.05e-36 9.04e-38 
14757.77 7.37e-11 1.96e-03 9.98e-01 7.87e-07 1.21e-22 4.37e-36 1.97e-37 
15240.48 3.29e-10 5.57e-03 9.94e-01 8.78e-08 2.50e-25 8.47e-36 3.88e-37 
15646.99 2.27e-09 2.00e-02 9.80e-01 2.08e-08 3.75e-26 1.56e-35 7.24e-37 
15960.30 1.46e-08 6.15e-02 9.38e-01 9.39e-10 4.66e-31 2.53e-35 1.19e-36 
16187.41 4.82e-08 1.25e-01 8.75e-01 2.19e-10 5.01e-32 4.91e-35 2.33e-36 
16354.17 1.13e-07 2.26e-01 7.74e-01 3.74e-11 1.80e-34 9.49e-35 4.54e-36 
16484.18 1.98e-07 3.49e-01 6.51e-01 9.66e-12 8.26e-36 1.70e-34 8.19e-36 
16593.12 2.14e-07 3.70e-01 6.30e-01 8.69e-12 1.23e-35 2.52e-34 1.22e-35 
16691.99 2.13e-07 3.64e-01 6.36e-01 5.83e-12 1.54e-35 3.16e-34 1.53e-35 
16788.59 2.42e-07 4.08e-01 5.92e-01 3.38e-12 1.79e-35 3.65e-34 1.78e-35 
16888.37 2.98e-07 4.97e-01 5.03e-01 5.89e-13 2.01e-35 4.10e-34 2.00e-35 
16998.79 4.18e-07 5.93e-01 4.07e-01 2.69e-13 2.26e-35 4.58e-34 2.25e-35 
17146.37 5.13e-07 6.59e-01 3.41e-01 7.19e-14 2.48e-35 5.01e-34 2.47e-35 
17415.23 7.56e-07 7.83e-01 2.17e-01 2.25e-14 2.59e-35 5.21e-34 2.59e-35 
17888.12 1.08e-06 9.01e-01 9.86e-02 1.85e-15 2.58e-35 5.13e-34 2.57e-35 
18532.37 1.73e-06 9.75e-01 2.50e-02 1.65e-17 2.48e-35 4.87e-34 2.48e-35 
19260.76 2.50e-06 9.91e-01 9.49e-03 2.33e-19 2.71e-35 5.26e-34 2.71e-35 
20034.10 3.54e-06 9.87e-01 1.29e-02 2.12e-19 1.11e-34 6.74e-34 3.52e-35 
20838.00 3.53e-06 9.99e-01 7.15e-04 4.79e-23 5.14e-35 9.71e-34 5.13e-35 
21647.97 3.55e-06 1.00e+00 1.99e-04 1.82e-34 7.68e-35 1.44e-33 7.68e-35 
22447.94 3.88e-06 1.00e+00 8.90e-05 2.85e-34 1.21e-34 2.24e-33 1.21e-34 
23245.88 2.76e-06 1.00e+00 2.30e-04 4.26e-34 1.82e-34 3.34e-33 1.82e-34 
24052.47 4.82e-06 1.00e+00 1.42e-05 5.71e-34 2.44e-34 4.45e-33 2.44e-34 
24867.72 3.39e-06 1.00e+00 2.84e-05 7.11e-34 3.05e-34 5.52e-33 3.05e-34 
25698.86 6.36e-06 1.00e+00 4.97e-06 2.63e-30 3.90e-34 6.99e-33 3.90e-34 
26587.16 4.89e-06 1.00e+00 8.68e-06 1.29e-33 5.58e-34 9.93e-33 5.58e-34 
27637.54 9.25e-06 1.00e+00 2.90e-07 2.29e-33 9.99e-34 1.76e-32 9.99e-34 
28986.97 1.40e-05 1.00e+00 5.30e-08 5.94e-33 2.61e-33 4.54e-32 2.61e-33 
#TIME: 8.64 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 6.15e-23 1.08e-14 1.56e-07 9.52e-03 9.88e-01 2.39e-03 5.78e-09 
999.11 1.99e-23 4.29e-15 7.11e-08 5.93e-03 9.90e-01 4.29e-03 1.34e-08 
1267.34 8.46e-24 2.01e-15 3.74e-08 4.00e-03 9.89e-01 7.38e-03 4.33e-08 
1514.05 5.01e-24 1.22e-15 2.40e-08 3.03e-03 9.86e-01 1.14e-02 1.36e-07 
1808.80 2.24e-24 6.32e-16 1.42e-08 2.22e-03 9.81e-01 1.69e-02 2.97e-07 
1919.29 1.27e-24 3.91e-16 9.52e-09 1.74e-03 9.74e-01 2.38e-02 6.62e-07 
2160.92 7.75e-25 2.43e-16 6.53e-09 1.40e-03 9.68e-01 3.08e-02 1.22e-06 
2292.92 4.69e-25 1.55e-16 4.62e-09 1.15e-03 9.61e-01 3.75e-02 1.79e-06 
2432.98 2.63e-25 1.03e-16 3.38e-09 9.62e-04 9.53e-01 4.55e-02 2.68e-06 
2581.60 1.91e-25 7.53e-17 2.65e-09 8.34e-04 9.47e-01 5.22e-02 3.98e-06 
2739.29 1.43e-25 6.16e-17 2.28e-09 7.68e-04 9.43e-01 5.63e-02 4.80e-06 
2906.62 1.16e-25 5.01e-17 1.95e-09 7.06e-04 9.40e-01 5.89e-02 5.21e-06 
3084.17 8.26e-26 3.94e-17 1.66e-09 6.53e-04 9.39e-01 6.04e-02 5.44e-06 
3272.56 5.56e-26 2.97e-17 1.37e-09 5.98e-04 9.38e-01 6.14e-02 5.36e-06 
3472.46 3.29e-26 1.80e-17 8.98e-10 4.72e-04 9.31e-01 6.83e-02 7.09e-06 
3684.57 2.43e-26 1.62e-17 8.80e-10 4.84e-04 9.39e-01 6.07e-02 4.18e-06 
3909.64 1.85e-26 1.48e-17 8.92e-10 5.09e-04 9.46e-01 5.37e-02 2.82e-06 
4148.46 2.11e-26 1.72e-17 1.06e-09 5.76e-04 9.55e-01 4.43e-02 1.64e-06 
4401.86 3.73e-26 2.85e-17 1.58e-09 7.31e-04 9.66e-01 3.36e-02 8.82e-07 
4670.75 5.71e-26 4.45e-17 2.32e-09 9.29e-04 9.75e-01 2.43e-02 4.24e-07 
4956.05 6.34e-26 5.13e-17 2.77e-09 1.07e-03 9.80e-01 1.87e-02 2.02e-07 
5258.79 5.88e-26 5.48e-17 3.15e-09 1.19e-03 9.83e-01 1.54e-02 1.28e-07 
5580.02 8.78e-26 8.46e-17 4.72e-09 1.55e-03 9.88e-01 9.96e-03 4.35e-08 
5920.87 1.38e-25 1.42e-16 7.59e-09 2.11e-03 9.92e-01 6.22e-03 1.51e-08 
6282.54 2.60e-25 2.62e-16 1.32e-08 3.01e-03 9.94e-01 3.46e-03 3.10e-09 
6666.30 5.91e-25 6.03e-16 2.74e-08 4.74e-03 9.94e-01 1.71e-03 8.67e-10 
7073.50 1.69e-24 1.70e-15 6.72e-08 8.26e-03 9.91e-01 7.21e-04 7.08e-11 
7505.58 5.54e-24 5.47e-15 1.87e-07 1.57e-02 9.84e-01 2.55e-04 5.83e-12 
7964.05 3.24e-23 2.82e-14 7.72e-07 3.74e-02 9.63e-01 6.03e-05 2.12e-13 
8450.53 3.15e-22 2.37e-13 4.64e-06 1.09e-01 8.91e-01 1.04e-05 3.87e-15 
8966.72 3.86e-21 2.44e-12 3.24e-05 3.22e-01 6.78e-01 9.88e-07 2.39e-17 
9514.44 6.93e-20 3.73e-11 2.83e-04 7.81e-01 2.18e-01 1.68e-08 7.15e-21 
10095.62 1.56e-18 6.33e-10 2.15e-03 9.81e-01 1.65e-02 9.96e-12 1.52e-26 
10712.30 4.41e-17 1.31e-08 1.74e-02 9.82e-01 6.44e-04 2.77e-15 3.56e-33 
11366.65 1.85e-15 3.93e-07 1.72e-01 8.28e-01 1.14e-05 1.09e-19 3.24e-39 
