#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
3909.64 1.49e-22 8.20e-14 6.47e-06 1.00e+00 1.16e-05 7.68e-16 8.14e-27 
4148.46 1.78e-22 1.01e-13 7.71e-06 1.00e+00 6.27e-06 1.87e-16 7.40e-27 
4401.86 2.95e-22 1.55e-13 1.02e-05 1.00e+00 2.89e-06 3.31e-17 4.64e-27 
4670.75 4.24e-22 2.15e-13 1.28e-05 1.00e+00 1.35e-06 5.96e-18 3.81e-27 
4956.05 4.54e-22 2.48e-13 1.48e-05 1.00e+00 6.55e-07 1.14e-18 2.99e-27 
5258.79 4.80e-22 2.86e-13 1.73e-05 1.00e+00 3.34e-07 2.59e-19 3.44e-27 
5580.02 7.09e-22 4.24e-13 2.34e-05 1.00e+00 1.19e-07 2.45e-20 2.31e-27 
5920.87 1.11e-21 6.50e-13 3.18e-05 1.00e+00 4.38e-08 2.49e-21 2.45e-27 
6282.54 1.82e-21 1.05e-12 4.49e-05 1.00e+00 1.39e-08 1.91e-22 1.87e-27 
6666.30 3.52e-21 1.91e-12 6.83e-05 1.00e+00 4.35e-09 1.59e-23 1.69e-27 
7073.50 7.79e-21 3.97e-12 1.13e-04 1.00e+00 9.52e-10 5.08e-25 7.87e-28 
7505.58 1.80e-20 8.85e-12 2.03e-04 1.00e+00 1.47e-10 3.92e-26 1.18e-27 
7964.05 5.47e-20 2.52e-11 4.27e-04 1.00e+00 1.51e-11 1.51e-26 9.73e-28 
8450.53 2.32e-19 9.51e-11 1.08e-03 9.99e-01 8.24e-13 6.26e-27 3.82e-28 
8966.72 1.16e-18 4.22e-10 3.07e-03 9.97e-01 4.12e-14 2.22e-27 9.21e-29 
9514.44 1.08e-17 3.22e-09 1.23e-02 9.88e-01 4.38e-16 3.79e-28 3.75e-29 
10095.62 2.56e-16 5.22e-08 7.88e-02 9.21e-01 2.85e-19 1.33e-29 8.43e-30 
10712.30 6.14e-15 7.97e-07 4.21e-01 5.79e-01 9.71e-21 3.53e-29 1.11e-29 
11366.65 5.08e-14 4.47e-06 8.54e-01 1.46e-01 1.14e-20 2.55e-29 1.69e-29 
12061.10 2.20e-13 1.37e-05 9.77e-01 2.29e-02 1.38e-20 3.47e-29 2.35e-29 
12793.43 7.90e-13 3.44e-05 9.98e-01 1.48e-03 2.45e-21 1.70e-29 1.17e-29 
13528.61 2.86e-12 8.62e-05 1.00e+00 1.18e-04 1.27e-21 4.89e-30 3.43e-30 
14194.74 8.08e-12 1.78e-04 1.00e+00 2.18e-05 6.51e-22 2.18e-30 1.55e-30 
14757.77 1.72e-11 3.01e-04 1.00e+00 3.14e-06 1.04e-22 1.44e-30 1.03e-30 
15240.48 5.36e-11 6.26e-04 9.99e-01 2.99e-05 1.01e-20 9.40e-31 6.82e-31 
15646.99 2.48e-10 1.69e-03 9.98e-01 2.22e-07 7.57e-23 5.99e-31 4.39e-31 
15960.30 1.01e-09 3.77e-03 9.96e-01 2.51e-08 7.11e-23 3.78e-31 2.79e-31 
16187.41 3.54e-09 9.73e-03 9.90e-01 5.00e-09 1.04e-23 3.31e-31 2.46e-31 
16354.17 7.88e-09 1.70e-02 9.83e-01 1.33e-09 2.84e-23 3.42e-31 2.56e-31 
16484.18 1.27e-08 2.61e-02 9.74e-01 2.83e-09 1.26e-22 4.06e-31 3.05e-31 
16593.12 1.14e-08 2.24e-02 9.78e-01 4.50e-10 4.61e-23 5.16e-31 3.88e-31 
16691.99 1.45e-08 3.03e-02 9.70e-01 1.64e-10 2.95e-23 6.30e-31 4.75e-31 
16788.59 1.50e-08 2.85e-02 9.71e-01 9.66e-11 3.73e-23 7.34e-31 5.55e-31 
16888.37 1.37e-08 2.55e-02 9.74e-01 7.31e-11 4.21e-23 8.36e-31 6.33e-31 
16998.79 2.01e-08 3.90e-02 9.61e-01 5.23e-11 6.29e-23 9.55e-31 7.25e-31 
17146.37 4.29e-08 7.71e-02 9.23e-01 2.89e-11 7.08e-23 1.08e-30 8.23e-31 
17415.23 3.96e-08 6.77e-02 9.32e-01 3.19e-10 1.98e-21 1.19e-30 9.11e-31 
17888.12 5.25e-08 9.07e-02 9.09e-01 4.43e-12 1.32e-22 1.18e-30 9.08e-31 
18532.37 9.50e-08 1.29e-01 8.71e-01 8.74e-13 7.92e-23 9.62e-31 7.47e-31 
19260.76 1.96e-07 3.00e-01 7.00e-01 2.37e-13 1.52e-22 8.21e-31 6.42e-31 
20034.10 2.56e-07 3.84e-01 6.16e-01 6.33e-14 2.11e-22 8.16e-31 6.43e-31 
20838.00 1.11e-07 8.80e-02 9.12e-01 1.48e-14 1.32e-22 9.05e-31 7.18e-31 
21647.97 4.59e-07 2.80e-01 7.20e-01 2.66e-15 9.35e-23 1.02e-30 8.13e-31 
22447.94 4.69e-07 6.60e-01 3.40e-01 1.27e-15 8.77e-22 1.23e-30 9.90e-31 
23245.88 5.27e-07 7.35e-01 2.65e-01 3.45e-16 9.65e-22 1.25e-30 1.01e-30 
24052.47 7.16e-07 8.13e-01 1.87e-01 8.01e-17 7.24e-22 8.97e-31 7.28e-31 
24867.72 9.06e-07 8.72e-01 1.28e-01 1.79e-17 2.16e-22 6.00e-31 4.90e-31 
25698.86 1.25e-06 9.26e-01 7.36e-02 2.80e-18 4.12e-22 4.57e-31 3.74e-31 
26587.16 1.71e-06 9.58e-01 4.18e-02 4.08e-19 4.41e-22 4.24e-31 3.49e-31 
27637.54 2.39e-06 9.79e-01 2.13e-02 5.41e-20 6.94e-22 5.06e-31 4.19e-31 
28986.97 3.16e-06 9.90e-01 9.99e-03 5.25e-20 3.21e-21 8.91e-31 7.44e-31 
#TIME: 18.06 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 2.91e-22 9.07e-14 5.16e-06 1.00e+00 8.52e-05 7.32e-14 5.66e-28 
999.11 3.09e-22 9.54e-14 5.36e-06 1.00e+00 7.60e-05 6.02e-14 9.85e-28 
1267.34 3.12e-22 9.62e-14 5.39e-06 1.00e+00 7.82e-05 6.11e-14 7.20e-28 
1514.05 3.78e-22 1.12e-13 5.98e-06 1.00e+00 6.89e-05 4.71e-14 5.65e-28 
1808.80 3.35e-22 1.05e-13 5.88e-06 1.00e+00 7.24e-05 5.30e-14 8.22e-28 
1919.29 3.43e-22 1.07e-13 5.99e-06 1.00e+00 6.74e-05 4.99e-14 1.22e-27 
2160.92 3.04e-22 9.89e-14 5.77e-06 1.00e+00 7.33e-05 5.59e-14 1.35e-27 
2292.92 2.86e-22 9.76e-14 5.88e-06 1.00e+00 6.43e-05 4.02e-14 9.40e-28 
2432.98 2.47e-22 8.89e-14 5.61e-06 1.00e+00 6.58e-05 4.21e-14 9.47e-28 
2581.60 2.45e-22 9.00e-14 5.71e-06 1.00e+00 5.52e-05 2.86e-14 1.21e-27 
2739.29 2.34e-22 8.71e-14 5.59e-06 1.00e+00 5.49e-05 2.98e-14 2.28e-27 
2906.62 2.50e-22 9.46e-14 5.99e-06 1.00e+00 4.05e-05 1.46e-14 2.54e-27 
3084.17 2.32e-22 9.17e-14 5.90e-06 1.00e+00 3.21e-05 8.75e-15 4.95e-27 
3272.56 2.11e-22 8.96e-14 6.03e-06 1.00e+00 2.43e-05 6.02e-15 8.68e-27 
3472.46 2.13e-22 9.65e-14 6.61e-06 1.00e+00 1.90e-05 2.73e-15 1.11e-26 
3684.57 2.16e-22 1.07e-13 7.48e-06 1.00e+00 9.32e-06 8.62e-16 1.40e-26 
3909.64 2.08e-22 1.14e-13 8.32e-06 1.00e+00 5.17e-06 1.24e-16 7.56e-27 
4148.46 2.44e-22 1.39e-13 9.78e-06 1.00e+00 2.76e-06 2.91e-17 5.84e-27 
4401.86 4.03e-22 2.11e-13 1.28e-05 1.00e+00 1.26e-06 5.12e-18 3.87e-27 
4670.75 5.99e-22 3.02e-13 1.65e-05 1.00e+00 5.67e-07 8.27e-19 2.57e-27 
4956.05 6.53e-22 3.55e-13 1.93e-05 1.00e+00 3.01e-07 1.97e-19 3.00e-27 
5258.79 6.98e-22 4.10e-13 2.26e-05 1.00e+00 1.43e-07 3.57e-20 2.37e-27 
5580.02 1.02e-21 6.04e-13 3.02e-05 1.00e+00 5.12e-08 3.65e-21 2.22e-27 
5920.87 1.66e-21 9.53e-13 4.20e-05 1.00e+00 1.77e-08 3.20e-22 1.57e-27 
6282.54 2.67e-21 1.50e-12 5.81e-05 1.00e+00 6.32e-09 3.02e-23 1.57e-27 
6666.30 5.22e-21 2.78e-12 8.94e-05 1.00e+00 1.81e-09 2.24e-24 9.12e-28 
7073.50 1.19e-20 5.96e-12 1.52e-04 1.00e+00 3.38e-10 7.66e-26 5.45e-28 
7505.58 2.71e-20 1.31e-11 2.69e-04 1.00e+00 5.99e-11 2.70e-26 1.41e-27 
7964.05 8.51e-20 3.86e-11 5.82e-04 9.99e-01 5.18e-12 1.06e-26 6.50e-28 
8450.53 3.61e-19 1.46e-10 1.48e-03 9.99e-01 3.01e-13 4.35e-27 2.40e-28 
8966.72 1.87e-18 6.69e-10 4.27e-03 9.96e-01 8.32e-15 8.72e-28 4.64e-29 
9514.44 1.91e-17 5.50e-09 1.80e-02 9.82e-01 4.26e-17 1.05e-28 8.42e-30 
10095.62 4.80e-16 9.21e-08 1.16e-01 8.84e-01 7.68e-20 4.29e-29 1.53e-29 
10712.30 9.53e-15 1.17e-06 5.20e-01 4.80e-01 9.62e-21 3.03e-29 1.18e-29 
11366.65 6.47e-14 5.43e-06 8.93e-01 1.07e-01 1.06e-20 2.71e-29 1.80e-29 
12061.10 2.70e-13 1.60e-05 9.84e-01 1.55e-02 1.19e-20 3.68e-29 2.50e-29 
12793.43 9.75e-13 4.04e-05 9.95e-01 4.73e-03 2.47e-20 1.81e-29 1.25e-29 
13528.61 3.55e-12 1.01e-04 1.00e+00 1.18e-04 1.98e-21 5.19e-30 3.65e-30 
14194.74 9.92e-12 2.06e-04 1.00e+00 1.02e-05 3.97e-22 2.31e-30 1.65e-30 
14757.77 2.32e-11 3.86e-04 1.00e+00 2.44e-06 4.32e-22 1.52e-30 1.10e-30 
15240.48 7.41e-11 8.42e-04 9.99e-01 4.89e-07 4.86e-24 9.96e-31 7.25e-31 
15646.99 2.64e-10 1.75e-03 9.98e-01 8.34e-08 4.76e-23 6.35e-31 4.66e-31 
15960.30 1.50e-09 5.40e-03 9.95e-01 5.23e-09 9.18e-24 4.01e-31 2.97e-31 
16187.41 4.81e-09 1.21e-02 9.88e-01 1.15e-09 6.32e-24 3.51e-31 2.62e-31 
16354.17 9.47e-09 1.90e-02 9.81e-01 4.33e-09 7.74e-23 3.63e-31 2.72e-31 
16484.18 1.63e-08 3.08e-02 9.69e-01 1.24e-09 1.27e-23 4.31e-31 3.24e-31 
16593.12 2.07e-08 4.00e-02 9.60e-01 1.41e-10 1.32e-23 5.47e-31 4.12e-31 
16691.99 1.59e-08 2.90e-02 9.71e-01 9.60e-11 3.07e-23 6.69e-31 5.05e-31 
16788.59 1.88e-08 3.19e-02 9.68e-01 1.15e-08 7.00e-21 7.79e-31 5.90e-31 
16888.37 2.95e-08 5.36e-02 9.46e-01 4.41e-11 4.64e-23 8.87e-31 6.74e-31 
16998.79 1.71e-08 3.09e-02 9.69e-01 3.39e-11 6.45e-23 1.01e-30 7.71e-31 
17146.37 4.86e-08 8.58e-02 9.14e-01 2.01e-11 8.40e-23 1.15e-30 8.75e-31 
17415.23 5.04e-08 7.71e-02 9.23e-01 8.00e-12 3.29e-24 1.26e-30 9.69e-31 
17888.12 5.17e-08 8.32e-02 9.17e-01 2.83e-12 1.13e-22 1.25e-30 9.66e-31 
18532.37 5.30e-08 6.54e-02 9.35e-01 5.99e-13 1.02e-22 1.02e-30 7.94e-31 
19260.76 8.44e-08 8.51e-02 9.15e-01 1.36e-13 8.56e-23 8.71e-31 6.83e-31 
20034.10 2.04e-07 2.79e-01 7.21e-01 5.05e-14 2.67e-22 8.66e-31 6.84e-31 
20838.00 3.54e-07 5.12e-01 4.88e-01 1.04e-14 3.62e-22 9.61e-31 7.63e-31 
21647.97 4.50e-07 6.21e-01 3.79e-01 2.73e-15 7.68e-22 1.08e-30 8.65e-31 
22447.94 4.82e-07 6.97e-01 3.03e-01 7.27e-16 6.85e-22 1.31e-30 1.05e-30 
23245.88 8.19e-08 9.37e-02 9.06e-01 7.82e-16 3.62e-21 1.33e-30 1.08e-30 
24052.47 7.52e-07 8.27e-01 1.73e-01 5.07e-17 8.97e-22 9.52e-31 7.74e-31 
24867.72 1.08e-06 8.97e-01 1.03e-01 9.16e-18 5.59e-22 6.37e-31 5.21e-31 
25698.86 1.39e-06 9.36e-01 6.38e-02 1.74e-18 5.66e-22 4.85e-31 3.98e-31 
26587.16 6.81e-07 1.20e-01 8.80e-01 1.62e-18 1.02e-21 4.50e-31 3.71e-31 
27637.54 2.38e-06 9.80e-01 2.02e-02 4.28e-20 9.51e-22 5.37e-31 4.46e-31 
28986.97 3.29e-06 9.91e-01 8.59e-03 4.27e-20 1.91e-21 9.46e-31 7.92e-31 
#TIME: 18.44 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 3.79e-22 1.21e-13 6.61e-06 1.00e+00 4.40e-05 2.03e-14 2.72e-28 
999.11 3.98e-22 1.28e-13 6.89e-06 1.00e+00 4.03e-05 1.45e-14 1.65e-28 
1267.34 4.19e-22 1.32e-13 7.00e-06 1.00e+00 3.97e-05 1.43e-14 1.44e-28 
1514.05 4.89e-22 1.48e-13 7.54e-06 1.00e+00 3.64e-05 1.33e-14 1.13e-28 
1808.80 4.24e-22 1.33e-13 7.03e-06 1.00e+00 4.31e-05 1.66e-14 5.21e-28 
1919.29 4.28e-22 1.36e-13 7.21e-06 1.00e+00 3.62e-05 1.06e-14 1.99e-28 
2160.92 4.05e-22 1.34e-13 7.29e-06 1.00e+00 3.45e-05 1.01e-14 3.23e-28 
2292.92 3.82e-22 1.30e-13 7.30e-06 1.00e+00 3.05e-05 9.22e-15 5.69e-28 
2432.98 3.37e-22 1.22e-13 7.12e-06 1.00e+00 2.99e-05 7.27e-15 6.01e-28 
2581.60 3.33e-22 1.22e-13 7.23e-06 1.00e+00 2.60e-05 5.16e-15 9.33e-28 
2739.29 3.19e-22 1.20e-13 7.17e-06 1.00e+00 2.66e-05 5.32e-15 1.42e-27 
2906.62 3.51e-22 1.32e-13 7.74e-06 1.00e+00 1.79e-05 3.53e-15 2.69e-27 
3084.17 3.36e-22 1.32e-13 7.86e-06 1.00e+00 1.41e-05 1.53e-15 3.09e-27 
3272.56 3.02e-22 1.29e-13 8.04e-06 1.00e+00 1.09e-05 7.65e-16 3.41e-27 
3472.46 2.90e-22 1.32e-13 8.37e-06 1.00e+00 7.05e-06 2.72e-16 3.79e-27 
3684.57 3.01e-22 1.47e-13 9.49e-06 1.00e+00 3.92e-06 6.63e-17 3.08e-27 
3909.64 2.86e-22 1.57e-13 1.05e-05 1.00e+00 2.23e-06 1.85e-17 5.80e-27 
4148.46 3.41e-22 1.93e-13 1.24e-05 1.00e+00 1.19e-06 4.47e-18 4.76e-27 
4401.86 5.60e-22 2.92e-13 1.63e-05 1.00e+00 5.62e-07 7.82e-19 3.16e-27 
4670.75 8.84e-22 4.42e-13 2.20e-05 1.00e+00 2.36e-07 1.22e-19 2.05e-27 
4956.05 9.86e-22 5.28e-13 2.61e-05 1.00e+00 1.10e-07 2.07e-20 1.37e-27 
5258.79 1.02e-21 5.94e-13 2.96e-05 1.00e+00 6.08e-08 5.43e-21 2.08e-27 
5580.02 1.53e-21 8.81e-13 3.96e-05 1.00e+00 2.38e-08 6.34e-22 2.08e-27 
5920.87 2.43e-21 1.37e-12 5.44e-05 1.00e+00 7.72e-09 4.58e-23 1.43e-27 
6282.54 4.06e-21 2.23e-12 7.69e-05 1.00e+00 2.57e-09 4.21e-24 1.07e-27 
6666.30 7.89e-21 4.12e-12 1.18e-04 1.00e+00 6.73e-10 2.59e-25 5.97e-28 
7073.50 1.79e-20 8.77e-12 2.00e-04 1.00e+00 1.62e-10 5.30e-26 2.09e-27 
7505.58 4.13e-20 1.96e-11 3.59e-04 1.00e+00 2.30e-11 2.04e-26 1.23e-27 
7964.05 1.30e-19 5.83e-11 7.85e-04 9.99e-01 1.56e-12 7.39e-27 5.11e-28 
8450.53 5.55e-19 2.23e-10 1.99e-03 9.98e-01 1.12e-13 3.68e-27 2.35e-28 
8966.72 3.04e-18 1.06e-09 5.88e-03 9.94e-01 2.02e-15 8.27e-28 8.97e-29 
9514.44 3.32e-17 9.09e-09 2.50e-02 9.75e-01 1.17e-17 2.26e-28 5.15e-29 
10095.62 8.86e-16 1.59e-07 1.66e-01 8.34e-01 2.72e-20 4.22e-29 9.53e-30 
10712.30 1.33e-14 1.55e-06 5.88e-01 4.12e-01 1.04e-20 2.48e-29 1.25e-29 
11366.65 8.20e-14 6.56e-06 9.25e-01 7.49e-02 1.07e-20 2.87e-29 1.92e-29 
12061.10 3.31e-13 1.86e-05 9.87e-01 1.34e-02 1.62e-20 3.90e-29 2.66e-29 
12793.43 1.22e-12 4.76e-05 9.99e-01 7.28e-04 1.25e-21 1.91e-29 1.33e-29 
13528.61 4.41e-12 1.18e-04 1.00e+00 6.77e-05 1.21e-21 5.50e-30 3.88e-30 
14194.74 1.28e-11 2.47e-04 1.00e+00 1.59e-04 1.38e-20 2.45e-30 1.75e-30 
14757.77 2.80e-11 4.34e-04 1.00e+00 1.77e-06 4.27e-22 1.61e-30 1.17e-30 
15240.48 7.79e-11 8.30e-04 9.99e-01 2.35e-07 1.53e-22 1.06e-30 7.71e-31 
15646.99 3.46e-10 2.21e-03 9.98e-01 4.74e-08 7.74e-23 6.73e-31 4.96e-31 
15960.30 2.26e-09 7.93e-03 9.92e-01 4.88e-09 4.45e-23 4.25e-31 3.15e-31 
16187.41 4.80e-09 1.17e-02 9.88e-01 4.43e-09 1.12e-22 3.72e-31 2.78e-31 
16354.17 9.55e-09 1.80e-02 9.82e-01 1.30e-09 7.63e-24 3.85e-31 2.89e-31 
16484.18 1.70e-08 3.18e-02 9.68e-01 1.55e-10 4.18e-24 4.57e-31 3.44e-31 
16593.12 1.31e-08 2.32e-02 9.77e-01 8.97e-11 2.68e-23 5.80e-31 4.38e-31 
16691.99 3.03e-08 5.82e-02 9.42e-01 6.59e-11 4.37e-23 7.09e-31 5.37e-31 
16788.59 2.00e-08 3.38e-02 9.66e-01 4.20e-11 2.50e-25 8.25e-31 6.27e-31 
16888.37 1.96e-08 3.18e-02 9.68e-01 2.62e-11 4.84e-23 9.40e-31 7.16e-31 
16998.79 2.49e-08 4.31e-02 9.57e-01 2.10e-11 6.52e-23 1.07e-30 8.20e-31 
17146.37 5.51e-08 8.73e-02 9.13e-01 1.10e-11 6.41e-23 1.22e-30 9.30e-31 
17415.23 5.49e-08 7.80e-02 9.22e-01 4.88e-12 8.64e-23 1.34e-30 1.03e-30 
17888.12 1.20e-07 1.76e-01 8.24e-01 1.57e-12 1.07e-22 1.33e-30 1.03e-30 
18532.37 2.13e-07 2.33e-01 7.67e-01 3.10e-13 8.31e-23 1.08e-30 8.44e-31 
19260.76 2.07e-07 2.05e-01 7.95e-01 8.56e-14 1.10e-22 9.24e-31 7.26e-31 
20034.10 1.54e-07 1.76e-01 8.24e-01 3.12e-14 1.79e-22 9.19e-31 7.27e-31 
20838.00 2.49e-07 3.63e-01 6.37e-01 1.08e-14 6.02e-22 1.02e-30 8.12e-31 
21647.97 4.83e-07 6.44e-01 3.56e-01 1.78e-15 5.49e-22 1.15e-30 9.20e-31 
22447.94 6.81e-07 7.41e-01 2.59e-01 4.33e-16 7.98e-22 1.39e-30 1.12e-30 
23245.88 6.95e-07 8.01e-01 1.99e-01 1.09e-16 2.46e-22 1.41e-30 1.14e-30 
24052.47 8.20e-07 8.58e-01 1.42e-01 2.53e-17 7.81e-22 1.01e-30 8.23e-31 
24867.72 1.09e-06 9.08e-01 9.21e-02 5.25e-18 7.08e-22 6.76e-31 5.54e-31 
25698.86 1.26e-06 9.35e-01 6.45e-02 1.12e-18 6.77e-22 5.14e-31 4.23e-31 
26587.16 1.75e-06 9.63e-01 3.68e-02 1.66e-19 1.09e-22 4.77e-31 3.95e-31 
27637.54 2.61e-06 9.83e-01 1.71e-02 3.19e-20 1.01e-21 5.70e-31 4.74e-31 
28986.97 3.55e-06 9.93e-01 7.22e-03 4.28e-20 2.44e-21 1.00e-30 8.42e-31 
#TIME: 18.82 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 5.00e-22 1.62e-13 8.46e-06 1.00e+00 2.25e-05 3.52e-15 1.45e-29 
999.11 5.67e-22 1.80e-13 9.07e-06 1.00e+00 1.87e-05 2.74e-15 1.71e-29 
1267.34 5.76e-22 1.84e-13 9.20e-06 1.00e+00 1.83e-05 2.32e-15 1.44e-29 
1514.05 6.59e-22 2.00e-13 9.47e-06 1.00e+00 1.71e-05 1.96e-15 1.91e-29 
1808.80 5.55e-22 1.75e-13 8.60e-06 1.00e+00 1.87e-05 2.39e-15 7.22e-29 
1919.29 5.83e-22 1.83e-13 9.01e-06 1.00e+00 1.70e-05 1.97e-15 1.15e-28 
2160.92 5.59e-22 1.82e-13 9.14e-06 1.00e+00 1.58e-05 1.64e-15 1.95e-28 
2292.92 5.19e-22 1.76e-13 9.18e-06 1.00e+00 1.47e-05 1.42e-15 2.74e-28 
2432.98 4.64e-22 1.65e-13 8.87e-06 1.00e+00 1.36e-05 1.18e-15 4.56e-28 
2581.60 4.66e-22 1.70e-13 9.22e-06 1.00e+00 1.17e-05 8.38e-16 6.76e-28 
2739.29 4.59e-22 1.70e-13 9.32e-06 1.00e+00 1.07e-05 7.70e-16 9.02e-28 
2906.62 4.98e-22 1.86e-13 9.99e-06 1.00e+00 7.84e-06 3.44e-16 8.66e-28 
3084.17 4.79e-22 1.88e-13 1.03e-05 1.00e+00 6.20e-06 2.34e-16 2.10e-27 
3272.56 4.39e-22 1.86e-13 1.06e-05 1.00e+00 4.57e-06 1.01e-16 2.75e-27 
3472.46 4.27e-22 1.94e-13 1.13e-05 1.00e+00 3.05e-06 3.99e-17 4.14e-27 
3684.57 4.33e-22 2.11e-13 1.25e-05 1.00e+00 1.79e-06 1.19e-17 5.50e-27 
3909.64 4.16e-22 2.26e-13 1.39e-05 1.00e+00 9.69e-07 2.81e-18 4.55e-27 
4148.46 4.98e-22 2.79e-13 1.64e-05 1.00e+00 4.82e-07 5.73e-19 3.04e-27 
4401.86 8.28e-22 4.28e-13 2.18e-05 1.00e+00 2.22e-07 1.03e-19 2.01e-27 
4670.75 1.31e-21 6.43e-13 2.90e-05 1.00e+00 9.34e-08 1.39e-20 1.24e-27 
4956.05 1.43e-21 7.56e-13 3.38e-05 1.00e+00 4.82e-08 3.04e-21 1.55e-27 
5258.79 1.52e-21 8.66e-13 3.89e-05 1.00e+00 2.54e-08 7.80e-22 1.56e-27 
5580.02 2.27e-21 1.28e-12 5.19e-05 1.00e+00 9.73e-09 8.72e-23 1.31e-27 
5920.87 3.69e-21 2.03e-12 7.23e-05 1.00e+00 3.48e-09 9.13e-24 1.57e-27 
6282.54 6.10e-21 3.30e-12 1.02e-04 1.00e+00 1.10e-09 6.39e-25 9.29e-28 
6666.30 1.23e-20 6.29e-12 1.60e-04 1.00e+00 2.92e-10 8.92e-26 1.38e-27 
7073.50 2.86e-20 1.37e-11 2.77e-04 1.00e+00 6.37e-11 2.90e-26 1.22e-27 
7505.58 6.61e-20 3.07e-11 4.96e-04 1.00e+00 8.92e-12 1.60e-26 9.86e-28 
7964.05 1.99e-19 8.80e-11 1.05e-03 9.99e-01 6.13e-13 7.80e-27 6.02e-28 
8450.53 9.12e-19 3.60e-10 2.83e-03 9.97e-01 2.99e-14 2.01e-27 1.13e-28 
8966.72 5.23e-18 1.77e-09 8.35e-03 9.92e-01 6.66e-16 8.86e-28 7.40e-29 
9514.44 6.46e-17 1.68e-08 3.83e-02 9.62e-01 3.12e-18 1.57e-28 1.20e-29 
10095.62 1.50e-15 2.52e-07 2.17e-01 7.83e-01 1.56e-20 5.57e-29 1.01e-29 
10712.30 1.98e-14 2.18e-06 6.87e-01 3.13e-01 9.61e-21 2.03e-29 1.33e-29 
11366.65 1.04e-13 7.88e-06 9.42e-01 5.82e-02 1.25e-20 3.04e-29 2.04e-29 
12061.10 4.05e-13 2.16e-05 9.88e-01 1.22e-02 1.79e-20 4.13e-29 2.83e-29 
12793.43 1.49e-12 5.49e-05 9.97e-01 2.85e-03 3.38e-20 2.03e-29 1.41e-29 
13528.61 5.35e-12 1.34e-04 1.00e+00 3.25e-05 1.07e-21 5.83e-30 4.12e-30 
14194.74 1.61e-11 2.94e-04 1.00e+00 5.04e-06 3.00e-23 2.59e-30 1.86e-30 
14757.77 3.63e-11 5.22e-04 9.99e-01 1.73e-06 6.10e-22 1.71e-30 1.24e-30 
15240.48 1.03e-10 1.02e-03 9.99e-01 9.90e-08 1.41e-22 1.12e-30 8.20e-31 
15646.99 4.96e-10 2.81e-03 9.97e-01 1.43e-07 4.22e-22 7.13e-31 5.27e-31 
15960.30 1.99e-09 6.25e-03 9.94e-01 5.10e-09 5.06e-23 4.50e-31 3.35e-31 
16187.41 8.51e-09 1.90e-02 9.81e-01 3.99e-10 2.80e-24 3.94e-31 2.96e-31 
16354.17 1.26e-08 2.22e-02 9.78e-01 1.47e-10 3.04e-24 4.08e-31 3.07e-31 
16484.18 2.12e-08 3.47e-02 9.65e-01 7.99e-11 1.70e-23 4.84e-31 3.66e-31 
16593.12 1.93e-08 3.37e-02 9.66e-01 5.63e-11 3.13e-23 6.15e-31 4.66e-31 
16691.99 2.68e-08 4.07e-02 9.59e-01 3.23e-11 2.81e-23 7.52e-31 5.71e-31 
16788.59 1.62e-08 2.51e-02 9.75e-01 5.27e-10 9.09e-22 8.75e-31 6.67e-31 
16888.37 4.53e-08 6.89e-02 9.31e-01 1.67e-11 5.86e-23 9.97e-31 7.62e-31 
16998.79 2.31e-08 3.41e-02 9.66e-01 1.20e-11 6.03e-23 1.14e-30 8.72e-31 
17146.37 4.94e-08 7.25e-02 9.27e-01 6.91e-12 8.03e-23 1.29e-30 9.89e-31 
17415.23 3.83e-08 5.26e-02 9.47e-01 3.34e-12 1.10e-22 1.42e-30 1.10e-30 
17888.12 1.07e-07 1.39e-01 8.61e-01 1.00e-12 1.28e-22 1.41e-30 1.09e-30 
