#NTIMES: 265
#NSTAGES: 6
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] O0 O1 O2 O3 O4 O5
3.685e+08 2.579989e-34 2.298925e-26 1.853669e-18 3.965405e-11 3.404918e-05 9.999660e-01
3.910e+08 4.798971e-34 4.243900e-26 3.251558e-18 5.881046e-11 4.650763e-05 9.999535e-01
4.148e+08 6.080277e-34 5.422433e-26 4.112908e-18 6.980836e-11 5.336770e-05 9.999466e-01
4.402e+08 6.813843e-34 5.952493e-26 4.419716e-18 7.328480e-11 5.478720e-05 9.999452e-01
4.671e+08 4.756342e-34 4.391006e-26 3.463923e-18 6.199693e-11 4.962760e-05 9.999504e-01
4.956e+08 1.946140e-34 2.119038e-26 1.980474e-18 4.254867e-11 4.059513e-05 9.999594e-01
5.259e+08 8.949226e-35 1.138449e-26 1.243023e-18 3.119245e-11 3.476452e-05 9.999652e-01
5.580e+08 7.445479e-35 1.006023e-26 1.157801e-18 2.994497e-11 3.480941e-05 9.999652e-01
5.921e+08 7.399500e-35 1.035843e-26 1.221983e-18 3.137193e-11 3.674675e-05 9.999633e-01
6.282e+08 8.640153e-35 1.229557e-26 1.454201e-18 3.582620e-11 4.093638e-05 9.999591e-01
6.666e+08 1.504421e-34 2.051815e-26 2.283793e-18 4.979391e-11 5.110885e-05 9.999489e-01
7.074e+08 3.483809e-34 4.410401e-26 4.459991e-18 8.145018e-11 7.034173e-05 9.999297e-01
7.506e+08 7.902129e-34 9.504812e-26 8.942657e-18 1.382168e-10 9.937932e-05 9.999006e-01
7.964e+08 2.366397e-33 2.614861e-25 2.218066e-17 2.768269e-10 1.535192e-04 9.998465e-01
8.451e+08 1.515294e-32 1.389453e-24 9.619211e-17 8.436701e-10 2.980932e-04 9.997019e-01
8.967e+08 2.007986e-31 1.429653e-23 7.600698e-16 4.125162e-09 7.513398e-04 9.992487e-01
9.514e+08 8.303977e-30 4.187346e-22 1.566878e-14 4.271808e-08 2.860931e-03 9.971390e-01
1.010e+09 2.112749e-27 6.572555e-20 1.469536e-12 1.405242e-06 2.046514e-02 9.795335e-01
1.071e+09 5.228197e-24 9.232765e-17 9.640731e-10 1.913758e-04 2.873187e-01 7.124899e-01
1.137e+09 2.011615e-20 2.153046e-13 7.058547e-07 1.530424e-02 9.504190e-01 3.427609e-02
1.206e+09 5.660788e-17 4.480381e-10 3.100661e-04 4.464768e-01 5.531178e-01 9.540451e-05
1.279e+09 2.293326e-14 1.440910e-07 1.512055e-02 9.711452e-01 1.373406e-02 4.592315e-09
1.353e+09 7.106343e-12 3.398382e-05 3.741534e-01 6.257649e-01 4.771023e-05 9.343597e-15
1.419e+09 4.708610e-10 1.525883e-03 9.823824e-01 1.609172e-02 1.603161e-09 1.989586e-23
1.476e+09 3.446635e-08 4.719945e-02 9.527419e-01 5.865315e-05 2.021449e-15 2.075467e-34
1.524e+09 1.830224e-06 6.618517e-01 3.381464e-01 6.219030e-08 5.776244e-22 3.442021e-46
1.565e+09 1.450796e-05 9.905374e-01 9.448107e-03 3.606628e-12 5.825166e-30 1.118538e-59
1.596e+09 1.262908e-04 9.997837e-01 9.004523e-05 2.999537e-17 2.854991e-39 4.159384e-75
1.619e+09 7.094926e-04 9.992889e-01 1.591000e-06 1.067679e-21 1.744514e-47 8.105656e-89
1.635e+09 2.935289e-03 9.970647e-01 4.873638e-08 1.466808e-25 1.211064e-54 8.263298e-101
1.648e+09 1.913131e-02 9.808687e-01 3.488077e-10 4.590969e-31 6.804360e-65 4.688671e-118
1.659e+09 1.050316e-01 8.949684e-01 2.466509e-12 1.486864e-36 4.061354e-75 2.795891e-135
1.669e+09 2.728332e-01 7.271668e-01 7.303934e-14 2.218138e-40 3.225048e-82 3.065799e-147
1.679e+09 5.368348e-01 4.631652e-01 1.605930e-15 2.149904e-44 1.331158e-89 1.207017e-159
1.689e+09 7.437610e-01 2.562390e-01 5.105918e-17 6.616530e-48 5.248175e-96 2.275575e-170
1.700e+09 8.717746e-01 1.282254e-01 1.823796e-18 3.262764e-51 5.534050e-102 2.472143e-180
1.715e+09 9.648505e-01 3.514953e-02 8.928611e-21 2.549445e-56 4.452471e-111 2.373075e-195
1.742e+09 9.973613e-01 2.638657e-03 5.552087e-25 2.158575e-65 4.852626e-127 1.695018e-221
1.789e+09 9.998113e-01 1.887262e-04 2.600703e-29 8.912305e-75 1.332399e-143 1.090428e-248
1.853e+09 9.999346e-01 6.535505e-05 3.679958e-31 7.237173e-79 6.701579e-151 9.076181e-261
1.926e+09 9.999813e-01 1.866432e-05 2.571370e-33 1.294820e-83 2.373646e-159 9.880556e-275
2.003e+09 9.999992e-01 7.748925e-07 1.649631e-38 7.527024e-95 3.682803e-179 3.116237e-307
2.084e+09 9.999997e-01 3.377554e-07 4.801983e-40 2.610833e-98 2.156036e-185 1.280001e-317
2.165e+09 1.000000e+00 3.711686e-08 9.236455e-44 1.958733e-106 8.448373e-200 0.000000e+00
2.245e+09 9.999983e-01 1.689192e-06 6.521500e-38 4.557028e-94 2.818867e-178 2.207389e-306
2.325e+09 1.000000e+00 1.817081e-09 4.460938e-49 3.110431e-118 6.851191e-221 0.000000e+00
2.405e+09 1.000000e+00 8.509851e-09 1.010228e-46 2.910713e-113 3.017038e-212 0.000000e+00
2.487e+09 1.000000e+00 4.454369e-08 3.033134e-44 4.524248e-108 2.941462e-203 0.000000e+00
2.570e+09 1.000000e+00 1.651020e-08 4.909503e-46 4.480961e-112 1.920081e-210 0.000000e+00
2.659e+09 1.000000e+00 1.252857e-09 1.918660e-50 9.172498e-122 1.133008e-227 0.000000e+00
2.764e+09 1.000000e+00 4.538731e-16 1.154864e-76 5.054726e-180 0.000000e+00 0.000000e+00
2.899e+09 1.000000e+00 1.977929e-14 2.740853e-70 4.584872e-166 4.212936e-307 0.000000e+00
3.065e+09 1.000000e+00 3.608317e-16 3.687085e-78 4.168350e-184 0.000000e+00 0.000000e+00
3.252e+09 1.000000e+00 1.700608e-20 7.363127e-96 1.710666e-223 0.000000e+00 0.000000e+00
3.446e+09 1.000000e+00 5.487859e-25 1.293673e-113 1.415206e-262 0.000000e+00 0.000000e+00
3.637e+09 1.000000e+00 9.180928e-27 5.621232e-121 5.041185e-279 0.000000e+00 0.000000e+00
3.815e+09 1.000000e+00 1.021582e-24 5.032874e-113 1.279730e-261 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 8.813498e-20 1.810015e-94 1.838675e-221 0.000000e+00 0.000000e+00
4.117e+09 1.000000e+00 3.279690e-28 2.672489e-127 2.250738e-293 0.000000e+00 0.000000e+00
4.247e+09 1.000000e+00 5.195893e-32 9.268632e-143 0.000000e+00 0.000000e+00 0.000000e+00
4.369e+09 1.000000e+00 1.728240e-30 7.859420e-137 9.882839e-315 0.000000e+00 0.000000e+00
4.488e+09 1.000000e+00 2.187309e-18 2.390354e-90 2.161962e-213 0.000000e+00 0.000000e+00
4.608e+09 1.000000e+00 6.541224e-27 7.638792e-123 4.688063e-284 0.000000e+00 0.000000e+00
4.729e+09 1.000000e+00 1.448439e-37 7.344277e-166 0.000000e+00 0.000000e+00 0.000000e+00
4.852e+09 1.000000e+00 1.466036e-40 3.331042e-178 0.000000e+00 0.000000e+00 0.000000e+00
4.975e+09 1.000000e+00 1.182925e-39 1.592493e-174 0.000000e+00 0.000000e+00 0.000000e+00
5.101e+09 1.000000e+00 5.779158e-21 4.801687e-101 2.667386e-237 0.000000e+00 0.000000e+00
5.229e+09 1.000000e+00 5.329428e-30 4.529436e-136 6.717488e-314 0.000000e+00 0.000000e+00
5.360e+09 1.000000e+00 8.532146e-39 1.109703e-171 0.000000e+00 0.000000e+00 0.000000e+00
5.492e+09 1.000000e+00 5.362555e-34 1.785049e-152 0.000000e+00 0.000000e+00 0.000000e+00
5.627e+09 1.000000e+00 2.432107e-30 6.322562e-138 2.392172e-318 0.000000e+00 0.000000e+00
5.762e+09 1.000000e+00 9.610617e-29 1.098080e-131 1.151594e-304 0.000000e+00 0.000000e+00
5.899e+09 1.000000e+00 6.108521e-28 1.207692e-128 4.567037e-298 0.000000e+00 0.000000e+00
6.034e+09 1.000000e+00 3.331308e-22 3.607690e-107 1.164898e-251 0.000000e+00 0.000000e+00
6.168e+09 1.000000e+00 3.708366e-22 3.244827e-107 6.305667e-252 0.000000e+00 0.000000e+00
6.297e+09 1.000000e+00 8.338691e-26 8.383283e-121 3.087713e-281 0.000000e+00 0.000000e+00
6.422e+09 1.000000e+00 1.232177e-22 2.424607e-109 8.917123e-257 0.000000e+00 0.000000e+00
6.539e+09 1.000000e+00 6.971690e-38 2.066837e-169 0.000000e+00 0.000000e+00 0.000000e+00
6.646e+09 1.000000e+00 1.225104e-41 4.698036e-183 0.000000e+00 0.000000e+00 0.000000e+00
6.742e+09 1.000000e+00 2.838958e-46 1.177558e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.826e+09 1.000000e+00 3.454951e-46 1.744007e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.896e+09 1.000000e+00 3.463414e-46 1.752561e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.948e+09 1.000000e+00 3.469285e-46 1.758508e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.976e+09 1.000000e+00 3.471439e-46 1.760692e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.989e+09 1.000000e+00 3.472478e-46 1.761747e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.995e+09 1.000000e+00 3.472988e-46 1.762264e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.998e+09 1.000000e+00 3.473241e-46 1.762521e-199 0.000000e+00 0.000000e+00 0.000000e+00
7.000e+09 1.000000e+00 3.473360e-46 1.762642e-199 0.000000e+00 0.000000e+00 0.000000e+00
#TIME: 1.299056
#NVEL: 114
#vel_mid[km/s] O0 O1 O2 O3 O4 O5
4.401e+07 1.131017e-21 3.439978e-15 7.150239e-09 4.625129e-04 3.461126e-01 6.534248e-01
8.862e+07 1.969541e-21 5.693045e-15 1.110162e-08 6.345731e-04 3.986053e-01 6.007602e-01
9.061e+07 6.763328e-21 1.744207e-14 2.931770e-08 1.258351e-03 5.271884e-01 4.715532e-01
9.444e+07 2.299448e-21 6.552632e-15 1.254834e-08 6.925574e-04 4.139749e-01 5.853325e-01
9.991e+07 2.281665e-21 6.506605e-15 1.247157e-08 6.895349e-04 4.131977e-01 5.861127e-01
1.061e+08 4.499436e-21 1.205088e-14 2.129757e-08 1.006768e-03 4.834353e-01 5.155579e-01
1.126e+08 1.354564e-21 4.051075e-15 8.246828e-09 5.125897e-04 3.626057e-01 6.368817e-01
1.194e+08 1.373274e-21 4.096058e-15 8.315686e-09 5.153349e-04 3.633885e-01 6.360961e-01
1.267e+08 3.510503e-22 1.182162e-15 2.785689e-09 2.319178e-04 2.491525e-01 7.506156e-01
1.345e+08 2.206830e-23 9.500519e-17 2.967242e-10 4.340255e-05 1.046940e-01 8.952626e-01
1.427e+08 8.269023e-25 4.813209e-18 2.071825e-11 5.719611e-06 3.450219e-02 9.654921e-01
1.514e+08 2.148381e-25 1.429209e-18 7.054080e-12 2.514003e-06 2.182769e-02 9.781698e-01
1.607e+08 1.582500e-26 1.395184e-19 9.157881e-13 5.333736e-07 9.164002e-03 9.908355e-01
1.705e+08 1.813016e-27 2.028701e-20 1.696256e-13 1.481927e-07 4.436717e-03 9.955631e-01
1.809e+08 2.217068e-28 3.137717e-21 3.342596e-14 4.331981e-08 2.191286e-03 9.978087e-01
1.919e+08 2.815457e-29 5.068716e-22 6.958349e-15 1.336019e-08 1.106917e-03 9.988931e-01
2.037e+08 2.622936e-30 6.270316e-23 1.171386e-15 3.577448e-09 5.075282e-04 9.994925e-01
2.161e+08 3.041919e-31 9.523986e-24 2.404178e-16 1.137014e-09 2.543188e-04 9.997457e-01
2.293e+08 2.794040e-32 1.199922e-24 4.335850e-17 3.393212e-10 1.214040e-04 9.998786e-01
2.433e+08 3.042320e-33 1.765440e-25 9.042210e-18 1.150718e-10 6.187423e-05 9.999381e-01
2.582e+08 5.473013e-34 4.015757e-26 2.714919e-18 5.097244e-11 3.689817e-05 9.999631e-01
2.739e+08 1.819191e-34 1.556209e-26 1.263102e-18 3.057881e-11 2.662906e-05 9.999734e-01
2.907e+08 9.384999e-35 8.889487e-27 8.102388e-19 2.277276e-11 2.223737e-05 9.999778e-01
3.084e+08 8.047951e-35 8.011903e-27 7.607529e-19 2.181614e-11 2.221704e-05 9.999778e-01
3.273e+08 9.704165e-35 9.825632e-27 9.261136e-19 2.486333e-11 2.513215e-05 9.999749e-01
3.472e+08 1.959484e-34 1.898792e-26 1.646148e-18 3.676019e-11 3.375352e-05 9.999662e-01
3.685e+08 5.226083e-34 4.731342e-26 3.661035e-18 6.431457e-11 5.051427e-05 9.999495e-01
3.910e+08 1.111159e-33 9.859546e-26 7.194987e-18 1.056311e-10 7.262178e-05 9.999274e-01
4.148e+08 1.764253e-33 1.538938e-25 1.083662e-17 1.436328e-10 9.001641e-05 9.999100e-01
4.402e+08 2.181468e-33 1.841953e-25 1.252679e-17 1.589821e-10 9.544172e-05 9.999046e-01
4.671e+08 1.618624e-33 1.432577e-25 1.024171e-17 1.381444e-10 8.809281e-05 9.999119e-01
4.956e+08 6.683900e-34 6.965165e-26 5.881611e-18 9.482269e-11 7.220477e-05 9.999278e-01
5.259e+08 3.023828e-34 3.688856e-26 3.647535e-18 6.892283e-11 6.150711e-05 9.999385e-01
5.580e+08 2.393544e-34 3.123484e-26 3.287924e-18 6.496014e-11 6.069426e-05 9.999393e-01
5.921e+08 2.356426e-34 3.194168e-26 3.465762e-18 6.848688e-11 6.402168e-05 9.999360e-01
6.282e+08 2.795036e-34 3.852025e-26 4.205919e-18 8.010560e-11 7.190689e-05 9.999281e-01
6.666e+08 4.994354e-34 6.595994e-26 6.812123e-18 1.154081e-10 9.091791e-05 9.999091e-01
7.074e+08 1.168821e-33 1.437118e-25 1.362139e-17 1.953291e-10 1.262234e-04 9.998738e-01
7.506e+08 2.829075e-33 3.297426e-25 2.923371e-17 3.547924e-10 1.832751e-04 9.998167e-01
7.964e+08 9.390985e-33 1.000510e-24 8.021638e-17 7.796439e-10 2.949195e-04 9.997051e-01
8.451e+08 6.421387e-32 5.691838e-24 3.768096e-16 2.565519e-09 5.901239e-04 9.994099e-01
8.967e+08 9.406450e-31 6.503223e-23 3.342509e-15 1.386759e-08 1.554274e-03 9.984457e-01
9.514e+08 4.346826e-29 2.157775e-21 7.870208e-14 1.596530e-07 6.221442e-03 9.937784e-01
1.010e+09 1.238207e-26 3.903954e-19 8.440879e-12 5.776222e-06 4.639760e-02 9.535966e-01
1.071e+09 2.823622e-23 5.288143e-16 5.072984e-09 6.750184e-04 5.143237e-01 4.850012e-01
1.137e+09 8.198672e-20 9.793655e-13 2.665221e-06 3.491723e-02 9.545362e-01 1.054387e-02
1.206e+09 2.701774e-16 2.399410e-09 1.118090e-03 7.316156e-01 2.672584e-01 7.874874e-06
1.279e+09 1.297830e-13 8.882172e-07 4.824309e-02 9.494799e-01 2.276143e-03 5.708249e-11
1.353e+09 4.175857e-11 2.001893e-04 7.801097e-01 2.196889e-01 1.219374e-06 5.032698e-18
1.419e+09 1.699484e-09 5.023359e-03 9.928489e-01 2.127784e-03 1.062736e-11 1.493239e-27
1.476e+09 1.490436e-07 1.519696e-01 8.480243e-01 5.969906e-06 8.715088e-18 7.815599e-39
1.524e+09 3.571954e-06 8.918783e-01 1.081181e-01 1.717580e-09 4.408047e-25 1.163540e-51
1.565e+09 2.636860e-05 9.983770e-01 1.596604e-03 3.273327e-14 7.835274e-34 2.792016e-66
1.596e+09 1.682254e-04 9.998014e-01 3.039451e-05 1.607544e-18 1.033396e-41 2.551214e-79
1.619e+09 7.650502e-04 9.992341e-01 8.856358e-07 2.052545e-22 6.737891e-49 2.615160e-91
1.635e+09 2.617757e-03 9.973822e-01 4.302003e-08 9.140601e-26 4.135590e-55 1.025411e-101
1.648e+09 1.596797e-02 9.840320e-01 3.685508e-10 4.521517e-31 5.437314e-65 2.426943e-118
1.659e+09 7.487506e-02 9.251249e-01 4.386712e-12 5.326401e-36 3.504937e-74 7.774341e-134
1.669e+09 1.828536e-01 8.171464e-01 2.184351e-13 2.700536e-39 2.590252e-80 3.559499e-144
1.679e+09 4.040379e-01 5.959621e-01 6.366001e-15 4.511304e-43 2.733990e-87 6.590278e-156
1.689e+09 5.980778e-01 4.019222e-01 3.765343e-16 5.147726e-46 1.078370e-92 5.490258e-165
1.700e+09 7.621961e-01 2.378039e-01 1.951885e-17 5.052743e-49 3.520704e-98 3.525885e-174
1.715e+09 8.867567e-01 1.132433e-01 5.739242e-19 1.614578e-52 1.701745e-104 1.043617e-184
1.742e+09 9.752646e-01 2.473536e-02 1.126880e-21 1.660780e-58 3.642640e-115 2.446889e-202
1.789e+09 9.988806e-01 1.119357e-03 9.668685e-27 1.809408e-69 1.721157e-134 4.869200e-234
1.853e+09 9.999159e-01 8.406381e-05 5.869753e-31 1.384191e-78 1.479448e-150 2.173622e-260
1.926e+09 9.999994e-01 6.407108e-07 9.532460e-39 2.604628e-95 6.405093e-180 2.048333e-308
2.003e+09 9.999996e-01 4.259166e-07 1.238427e-39 2.147419e-97 9.360129e-184 6.658405e-315
2.084e+09 1.000000e+00 2.374108e-08 1.693274e-44 4.921784e-108 1.260641e-202 0.000000e+00
2.165e+09 1.000000e+00 8.986309e-09 2.978170e-46 5.853192e-112 1.139628e-209 0.000000e+00
2.245e+09 1.000000e+00 1.694062e-11 5.380353e-57 1.382753e-135 1.072632e-251 0.000000e+00
2.325e+09 1.000000e+00 5.085735e-10 2.365813e-51 2.631948e-123 5.592679e-230 0.000000e+00
2.405e+09 1.000000e+00 1.792808e-11 3.590266e-57 3.614826e-136 6.404341e-253 0.000000e+00
2.487e+09 1.000000e+00 6.282943e-12 4.006731e-59 1.417480e-140 7.249112e-261 0.000000e+00
2.570e+09 1.000000e+00 1.925149e-13 1.905476e-65 9.794891e-155 2.679375e-286 0.000000e+00
2.659e+09 1.000000e+00 7.803382e-15 2.141373e-71 3.764915e-168 1.772939e-310 0.000000e+00
2.764e+09 1.000000e+00 4.005424e-13 1.289743e-64 3.252620e-153 6.955067e-284 0.000000e+00
2.899e+09 1.000000e+00 2.255465e-12 5.017928e-62 8.757958e-148 1.767154e-274 0.000000e+00
3.065e+09 1.000000e+00 8.373757e-16 8.730809e-77 3.928152e-181 0.000000e+00 0.000000e+00
3.252e+09 1.000000e+00 6.725091e-15 5.949928e-74 1.983222e-175 0.000000e+00 0.000000e+00
3.446e+09 1.000000e+00 3.544991e-20 3.319978e-95 1.726045e-222 0.000000e+00 0.000000e+00
3.637e+09 1.000000e+00 9.890707e-14 8.797942e-71 1.725190e-169 1.985747e-315 0.000000e+00
3.815e+09 1.000000e+00 3.259640e-19 2.304237e-92 6.260238e-217 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 5.649795e-16 3.247740e-80 1.170257e-190 0.000000e+00 0.000000e+00
4.117e+09 1.000000e+00 1.704847e-18 3.831659e-90 1.738613e-212 0.000000e+00 0.000000e+00
4.247e+09 1.000000e+00 6.190385e-21 2.522770e-99 2.309999e-232 0.000000e+00 0.000000e+00
4.369e+09 1.000000e+00 1.882466e-13 6.705937e-71 1.257047e-170 2.725488e-318 0.000000e+00
4.488e+09 1.000000e+00 2.446560e-19 4.627084e-94 1.570102e-221 0.000000e+00 0.000000e+00
4.608e+09 1.000000e+00 4.861485e-19 3.282272e-93 6.812461e-220 0.000000e+00 0.000000e+00
4.729e+09 1.000000e+00 5.172084e-20 4.897168e-97 2.667066e-228 0.000000e+00 0.000000e+00
4.852e+09 1.000000e+00 7.337009e-30 3.841308e-135 1.391093e-311 0.000000e+00 0.000000e+00
4.975e+09 1.000000e+00 7.804633e-16 2.441387e-81 2.449854e-194 0.000000e+00 0.000000e+00
5.101e+09 1.000000e+00 5.795867e-28 7.214954e-128 9.782107e-296 0.000000e+00 0.000000e+00
5.229e+09 1.000000e+00 4.555697e-36 1.294277e-160 0.000000e+00 0.000000e+00 0.000000e+00
5.360e+09 1.000000e+00 1.078575e-29 3.932196e-135 4.989764e-312 0.000000e+00 0.000000e+00
5.492e+09 1.000000e+00 5.651311e-28 2.043371e-128 2.643791e-297 0.000000e+00 0.000000e+00
5.627e+09 1.000000e+00 3.626448e-30 2.347469e-137 3.543248e-317 0.000000e+00 0.000000e+00
5.762e+09 1.000000e+00 4.172364e-22 1.498523e-106 3.927123e-250 0.000000e+00 0.000000e+00
5.899e+09 1.000000e+00 2.152521e-14 3.505826e-77 2.726291e-186 0.000000e+00 0.000000e+00
6.034e+09 1.000000e+00 1.771582e-13 5.849007e-74 1.752320e-179 0.000000e+00 0.000000e+00
6.168e+09 1.000000e+00 8.389932e-16 5.516906e-83 3.128670e-199 0.000000e+00 0.000000e+00
6.297e+09 1.000000e+00 3.226335e-23 1.936777e-111 3.012742e-261 0.000000e+00 0.000000e+00
6.422e+09 1.000000e+00 2.975171e-17 4.778657e-89 8.217909e-213 0.000000e+00 0.000000e+00
6.539e+09 1.000000e+00 4.887967e-25 1.996579e-118 1.770697e-276 0.000000e+00 0.000000e+00
6.646e+09 1.000000e+00 6.137929e-22 2.452834e-107 6.666274e-253 0.000000e+00 0.000000e+00
6.742e+09 1.000000e+00 1.658552e-22 1.538569e-109 1.017056e-257 0.000000e+00 0.000000e+00
6.826e+09 1.000000e+00 2.171570e-23 7.510957e-113 7.030354e-265 0.000000e+00 0.000000e+00
6.896e+09 1.000000e+00 8.981742e-21 2.098053e-103 9.879834e-245 0.000000e+00 0.000000e+00
6.948e+09 1.000000e+00 2.146683e-37 5.090831e-168 0.000000e+00 0.000000e+00 0.000000e+00
6.976e+09 1.000000e+00 1.753694e-25 1.158692e-120 9.629334e-282 0.000000e+00 0.000000e+00
6.989e+09 1.000000e+00 1.659894e-20 1.591850e-102 6.409195e-243 0.000000e+00 0.000000e+00
6.995e+09 1.000000e+00 3.483353e-46 1.772798e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.998e+09 1.000000e+00 3.483544e-46 1.772993e-199 0.000000e+00 0.000000e+00 0.000000e+00
7.000e+09 1.000000e+00 3.483634e-46 1.773085e-199 0.000000e+00 0.000000e+00 0.000000e+00
#TIME: 1.428962
#NVEL: 114
#vel_mid[km/s] O0 O1 O2 O3 O4 O5
4.401e+07 4.268901e-21 1.359275e-14 2.744932e-08 1.288813e-03 5.448735e-01 4.538377e-01
8.862e+07 1.730715e-19 3.917738e-13 4.680179e-07 8.220936e-03 8.711126e-01 1.206660e-01
9.061e+07 6.935796e-20 1.708104e-13 2.347618e-07 5.340456e-03 8.138356e-01 1.808237e-01
9.444e+07 2.800551e-20 7.501410e-14 1.176882e-07 3.426720e-03 7.389521e-01 2.576211e-01
9.991e+07 1.179029e-20 3.420751e-14 6.049471e-08 2.207096e-03 6.538628e-01 3.439301e-01
1.061e+08 1.982248e-20 5.481872e-14 9.028524e-08 2.880134e-03 7.062695e-01 2.908503e-01
1.126e+08 5.879484e-21 1.817649e-14 3.522571e-08 1.529832e-03 5.795231e-01 4.189470e-01
1.194e+08 4.207603e-21 1.339125e-14 2.705639e-08 1.275104e-03 5.425880e-01 4.561369e-01
1.267e+08 9.327004e-22 3.388952e-15 8.195704e-09 5.486400e-04 3.842301e-01 6.152213e-01
1.345e+08 1.294551e-22 5.556160e-16 1.660600e-09 1.704333e-04 2.202566e-01 7.795730e-01
1.427e+08 7.490284e-24 4.103546e-17 1.628238e-10 2.972377e-05 8.809261e-02 9.118777e-01
1.514e+08 6.201632e-25 4.294570e-18 2.190090e-11 6.481968e-06 3.829053e-02 9.617030e-01
1.607e+08 8.044355e-26 6.893961e-19 4.378317e-12 1.913434e-06 1.948822e-02 9.805099e-01
1.705e+08 8.114796e-27 8.840624e-20 7.163438e-13 4.821662e-07 9.004402e-03 9.909951e-01
1.809e+08 9.759818e-28 1.333169e-20 1.358439e-13 1.358396e-07 4.397752e-03 9.956021e-01
1.919e+08 7.893318e-29 1.428889e-21 1.943080e-14 3.112761e-08 1.895973e-03 9.981040e-01
2.037e+08 6.814000e-30 1.638443e-22 3.002510e-15 7.660765e-09 8.410598e-04 9.991589e-01
2.161e+08 8.721252e-31 2.696525e-23 6.478146e-16 2.467765e-09 4.321909e-04 9.995678e-01
2.293e+08 7.020122e-32 3.005132e-24 1.032677e-16 6.537042e-10 1.957853e-04 9.998042e-01
2.433e+08 6.786293e-33 3.962168e-25 1.932592e-17 1.996578e-10 9.512421e-05 9.999049e-01
2.582e+08 1.288520e-33 9.411876e-26 5.943245e-18 8.804989e-11 5.724920e-05 9.999428e-01
2.739e+08 3.688476e-34 3.193610e-26 2.460664e-18 4.815269e-11 3.917150e-05 9.999608e-01
2.907e+08 1.915867e-34 1.833316e-26 1.580050e-18 3.569396e-11 3.269295e-05 9.999673e-01
3.084e+08 1.570502e-34 1.589582e-26 1.439806e-18 3.361707e-11 3.225503e-05 9.999677e-01
3.273e+08 1.945220e-34 1.999225e-26 1.799287e-18 3.938031e-11 3.696806e-05 9.999630e-01
3.472e+08 3.835376e-34 3.795992e-26 3.183319e-18 5.906219e-11 4.962777e-05 9.999504e-01
3.685e+08 1.091840e-33 1.005882e-25 7.555122e-18 1.107547e-10 7.647723e-05 9.999235e-01
3.910e+08 2.584371e-33 2.314369e-25 1.637754e-17 1.998310e-10 1.147085e-04 9.998853e-01
4.148e+08 4.673280e-33 4.062767e-25 2.749349e-17 2.979590e-10 1.489934e-04 9.998510e-01
