#NTIMES: 110 
#TIMES[d]: 2.04 2.11 2.19 2.28 2.36 2.45 2.54 2.64 2.74 2.84 2.95 3.06 3.17 3.29 3.41 3.54 3.68 3.81 3.96 4.11 4.26 4.42 4.59 4.76 4.94 5.12 5.32 5.52 5.72 5.94 6.16 6.39 6.63 6.88 7.14 7.41 7.69 7.98 8.28 8.59 8.91 9.25 9.59 9.95 10.33 10.71 11.12 11.54 11.97 12.42 12.88 13.37 13.87 14.39 14.93 15.49 16.08 16.68 17.31 17.96 18.63 19.33 20.06 20.81 21.59 22.41 23.25 24.12 25.03 25.97 26.94 27.96 29.01 30.10 31.23 32.40 33.62 34.88 36.19 37.55 38.96 40.43 41.95 43.52 45.16 46.86 48.62 50.44 52.34 54.30 56.35 58.46 60.66 62.94 65.30 67.76 70.30 72.94 75.69 78.53 81.48 84.54 87.72 91.01 94.43 97.98 101.66 105.48 109.45 113.56 117.83 
#NSTAGES: 5 
#
#TIME: 2.04 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
16750.00 3500.00 4.89e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17250.00 3500.00 4.36e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17750.00 3500.00 3.88e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18250.00 3500.00 3.46e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18750.00 3500.00 3.08e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19250.00 3500.00 2.75e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19750.00 3500.00 2.44e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20250.00 3500.00 2.18e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20750.00 3500.00 1.94e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21250.00 3500.00 1.72e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21750.00 3500.00 1.53e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22250.00 3500.00 1.35e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22750.00 3500.00 1.20e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23250.00 3500.00 1.06e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23750.00 3500.00 9.33e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24250.00 3500.00 8.21e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24750.00 3500.00 7.22e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25250.00 3500.00 6.32e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25750.00 3500.00 5.53e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26250.00 3500.00 4.82e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26750.00 3500.00 4.19e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27250.00 3500.00 3.64e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27750.00 3500.00 3.15e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28250.00 3500.00 2.72e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28750.00 3500.00 2.34e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29250.00 3500.00 2.01e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29750.00 3500.00 1.73e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30250.00 3500.00 1.48e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30750.00 3500.00 1.26e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31250.00 3500.00 1.08e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31750.00 3500.00 9.16e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32250.00 3500.00 7.79e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32750.00 3500.00 6.61e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33250.00 3500.00 5.61e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33750.00 3500.00 4.75e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34250.00 3500.00 4.03e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34750.00 3500.00 3.41e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35250.00 3500.00 2.88e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35750.00 3500.00 2.44e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36250.00 3500.00 2.06e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36750.00 3500.00 1.74e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37250.00 3500.00 1.47e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37750.00 3500.00 1.24e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38250.00 3500.00 1.05e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38750.00 3500.00 8.91e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39250.00 3500.00 7.54e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39750.00 3500.00 6.38e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
#
#TIME: 2.28 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
750.00 104156.00 1.78e+13 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 99558.80 1.51e+13 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 95833.50 1.27e+13 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 91915.00 1.07e+13 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 88053.80 9.03e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 84607.20 7.61e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 81030.20 6.40e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 77403.90 5.39e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 74320.90 4.53e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 71243.10 3.81e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 68056.30 3.21e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 65056.70 2.69e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 62156.40 2.26e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7250.00 58655.40 1.90e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7750.00 54349.30 1.59e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8250.00 50349.80 1.34e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8750.00 45958.10 1.18e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9250.00 41409.30 1.05e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9750.00 36729.20 9.09e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10250.00 30770.10 7.87e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10750.00 23271.50 6.02e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11250.00 18051.40 4.27e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11750.00 14111.70 2.65e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12250.00 11881.90 2.15e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12750.00 10324.10 1.59e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13250.00 9206.71 1.24e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13750.00 8026.20 8.16e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14250.00 6745.33 5.93e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14750.00 5741.95 4.70e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15250.00 4931.56 3.11e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15750.00 4308.00 2.07e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16250.00 4053.61 1.51e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16750.00 3854.02 1.02e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17250.00 3639.56 5.79e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17750.00 3500.00 3.60e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18250.00 3500.00 3.21e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18750.00 3500.00 2.86e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19250.00 3500.00 2.55e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19750.00 3500.00 2.27e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20250.00 3500.00 2.02e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20750.00 3500.00 1.79e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21250.00 3500.00 1.59e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21750.00 3500.00 1.41e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22250.00 3500.00 1.25e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22750.00 3500.00 1.11e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23250.00 3500.00 9.77e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23750.00 3500.00 8.60e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24250.00 3500.00 7.56e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24750.00 3500.00 6.63e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25250.00 3500.00 5.80e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25750.00 3500.00 5.07e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26250.00 3500.00 4.41e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26750.00 3500.00 3.83e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27250.00 3500.00 3.32e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27750.00 3500.00 2.87e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28250.00 3500.00 2.47e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28750.00 3500.00 2.13e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29250.00 3500.00 1.83e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29750.00 3500.00 1.56e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30250.00 3500.00 1.34e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30750.00 3500.00 1.14e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31250.00 3500.00 9.71e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31750.00 3500.00 8.26e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32250.00 3500.00 7.01e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32750.00 3500.00 5.95e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33250.00 3500.00 5.04e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33750.00 3500.00 4.27e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34250.00 3500.00 3.62e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34750.00 3500.00 3.06e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35250.00 3500.00 2.59e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35750.00 3500.00 2.19e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36250.00 3500.00 1.85e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36750.00 3500.00 1.56e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37250.00 3500.00 1.32e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37750.00 3500.00 1.12e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38250.00 3500.00 9.46e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38750.00 3500.00 8.00e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39250.00 3500.00 6.78e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39750.00 3500.00 5.74e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
#
#TIME: 2.36 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
750.00 101841.00 1.59e+13 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 97493.90 1.35e+13 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 93978.80 1.14e+13 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 90033.70 9.60e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 86282.10 8.09e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 83005.70 6.81e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 79413.10 5.73e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 75902.10 4.82e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 72823.70 4.06e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 69815.30 3.41e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 66673.10 2.87e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 63698.20 2.41e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 60825.10 2.01e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7250.00 57406.40 1.69e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7750.00 53181.90 1.40e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8250.00 49281.30 1.19e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8750.00 45023.40 1.05e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9250.00 40713.10 9.36e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9750.00 36251.10 8.12e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10250.00 30741.80 7.05e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10750.00 24581.70 5.75e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11250.00 18620.60 3.91e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11750.00 14677.70 2.45e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12250.00 12236.20 1.95e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12750.00 10683.50 1.48e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13250.00 9625.49 1.15e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13750.00 8817.10 9.02e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14250.00 8004.56 6.27e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14750.00 7055.61 4.52e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15250.00 6210.36 3.71e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15750.00 5650.83 2.99e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16250.00 4941.86 2.07e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16750.00 4460.94 1.42e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17250.00 3995.80 9.70e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17750.00 3836.77 6.97e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18250.00 3680.06 4.62e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18750.00 3500.00 2.66e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19250.00 3500.00 2.37e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19750.00 3500.00 2.11e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20250.00 3500.00 1.87e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20750.00 3500.00 1.66e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21250.00 3500.00 1.48e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21750.00 3500.00 1.31e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22250.00 3500.00 1.16e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22750.00 3500.00 1.02e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23250.00 3500.00 9.01e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23750.00 3500.00 7.92e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24250.00 3500.00 6.95e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24750.00 3500.00 6.09e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25250.00 3500.00 5.32e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25750.00 3500.00 4.64e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26250.00 3500.00 4.03e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26750.00 3500.00 3.50e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27250.00 3500.00 3.02e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27750.00 3500.00 2.61e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28250.00 3500.00 2.25e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28750.00 3500.00 1.93e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29250.00 3500.00 1.65e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29750.00 3500.00 1.41e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30250.00 3500.00 1.21e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30750.00 3500.00 1.03e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31250.00 3500.00 8.75e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31750.00 3500.00 7.44e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32250.00 3500.00 6.31e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32750.00 3500.00 5.35e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33250.00 3500.00 4.54e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33750.00 3500.00 3.84e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34250.00 3500.00 3.25e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34750.00 3500.00 2.75e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35250.00 3500.00 2.32e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35750.00 3500.00 1.97e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36250.00 3500.00 1.66e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36750.00 3500.00 1.40e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37250.00 3500.00 1.19e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37750.00 3500.00 1.00e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38250.00 3500.00 8.50e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38750.00 3500.00 7.19e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39250.00 3500.00 6.09e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39750.00 3500.00 5.16e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
#
#TIME: 2.45 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
750.00 99683.60 1.43e+13 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 95495.80 1.21e+13 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 92179.50 1.02e+13 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 88256.60 8.60e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 84526.00 7.24e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 81391.10 6.10e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 77882.60 5.13e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 74342.80 4.32e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 71392.40 3.63e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 68410.30 3.05e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 65356.10 2.56e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 62379.50 2.15e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 59521.30 1.79e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7250.00 56148.00 1.50e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7750.00 51998.30 1.24e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8250.00 48261.40 1.06e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8750.00 44180.80 9.41e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9250.00 40056.70 8.36e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9750.00 35967.70 7.26e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10250.00 31156.50 6.32e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10750.00 26715.90 5.43e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11250.00 19769.50 3.59e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11750.00 15542.00 2.42e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12250.00 12852.60 1.76e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12750.00 11202.50 1.41e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13250.00 10111.30 1.07e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13750.00 9119.20 8.44e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14250.00 8403.11 6.36e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14750.00 7887.79 4.68e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15250.00 7139.21 3.44e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15750.00 6567.48 2.83e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16250.00 5794.28 2.31e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16750.00 5372.07 1.84e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17250.00 4909.87 1.35e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17750.00 4649.50 1.01e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18250.00 4341.69 7.54e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18750.00 4139.54 6.00e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19250.00 3962.87 4.69e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19750.00 3761.55 3.31e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20250.00 3670.05 2.51e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20750.00 3500.00 1.54e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21250.00 3500.00 1.37e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21750.00 3500.00 1.21e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22250.00 3500.00 1.07e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22750.00 3500.00 9.42e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
