#NTIMES:     39
#NSTAGES:     5
#TIMES[d]:     2.000    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   38.000   41.000   45.100   49.610   54.570
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           s 1           s 2           s 3           s 4           s 5
    6.497803E+03    1.0000E-99    1.5563E-21    2.3882E-13    3.6728E-06    1.0000E+00
    6.992758E+03    1.0000E-99    2.5692E-21    3.9327E-13    5.0171E-06    9.9999E-01
    7.470372E+03    1.0000E-99    5.7267E-21    8.0726E-13    7.6622E-06    9.9999E-01
    7.926119E+03    1.0000E-99    1.6272E-20    1.9849E-12    1.2847E-05    9.9999E-01
    8.327218E+03    1.0000E-99    5.0864E-20    5.2086E-12    2.2269E-05    9.9998E-01
    8.702978E+03    1.0000E-99    1.8543E-19    1.5382E-11    4.1247E-05    9.9996E-01
    9.042664E+03    1.0000E-99    7.7026E-19    5.0189E-11    8.0900E-05    9.9992E-01
    9.369912E+03    1.0000E-99    4.2859E-18    2.0572E-10    1.8079E-04    9.9982E-01
    9.651602E+03    1.0000E-99    2.8239E-17    9.4585E-10    4.3126E-04    9.9957E-01
    9.900591E+03    1.0000E-99    2.1490E-16    4.7914E-09    1.0866E-03    9.9891E-01
    1.013223E+04    1.0000E-99    1.8348E-15    2.6367E-08    2.8678E-03    9.9713E-01
    1.033760E+04    1.0000E-99    1.4154E-14    1.3296E-07    7.1985E-03    9.9280E-01
    1.054537E+04    1.0000E-99    1.2238E-13    7.2838E-07    1.8921E-02    9.8108E-01
    1.075487E+04    1.0000E-99    1.2047E-12    4.3797E-06    5.2057E-02    9.4794E-01
    1.096068E+04    1.0000E-99    1.3465E-11    2.8639E-05    1.4623E-01    8.5374E-01
    1.115933E+04    1.0000E-99    1.4828E-10    1.7765E-04    3.6794E-01    6.3188E-01
    1.134095E+04    1.0000E-99    1.0909E-09    7.5406E-04    6.5574E-01    3.4350E-01
    1.153457E+04    1.0000E-99    6.6216E-09    2.5458E-03    8.7131E-01    1.2614E-01
    1.172387E+04    1.0000E-99    3.3195E-08    7.0870E-03    9.5476E-01    3.8153E-02
    1.192867E+04    1.0000E-99    1.9512E-07    2.0961E-02    9.7008E-01    8.9542E-03
    1.212844E+04    1.0000E-99    1.1542E-06    6.0644E-02    9.3742E-01    1.9357E-03
    1.235381E+04    1.0000E-99    7.0459E-06    1.7245E-01    8.2720E-01    3.4417E-04
    1.261005E+04    1.0000E-99    3.7503E-05    4.1565E-01    5.8427E-01    4.4833E-05
    1.287282E+04    1.0000E-99    1.4088E-04    7.1022E-01    2.8963E-01    4.0030E-06
    1.318723E+04    1.0000E-99    4.3407E-04    9.0795E-01    9.1615E-02    1.8162E-07
    1.351444E+04    1.0000E-99    1.0839E-03    9.7338E-01    2.5538E-02    7.9470E-09
    1.386899E+04    1.0000E-99    2.7405E-03    9.9101E-01    6.2478E-03    2.8353E-10
    1.423600E+04    1.0000E-99    7.1206E-03    9.9145E-01    1.4245E-03    8.8574E-12
    1.460295E+04    1.0000E-99    1.8779E-02    9.8091E-01    3.0955E-04    2.4373E-13
    1.497211E+04    1.0000E-99    5.0994E-02    9.4895E-01    6.0613E-05    1.5588E-14
    1.532034E+04    1.0000E-99    1.3162E-01    8.6837E-01    1.1127E-05    5.2639E-15
    1.571760E+04    1.0000E-99    3.4328E-01    6.5672E-01    1.2235E-06    6.1396E-16
    1.613097E+04    1.0000E-99    6.5440E-01    3.4560E-01    8.5751E-08    5.8508E-17
    1.660087E+04    1.0000E-99    8.8348E-01    1.1652E-01    4.8772E-09    1.4586E-17
    1.713148E+04    1.0000E-99    9.6930E-01    3.0701E-02    2.0024E-10    1.4685E-19
    1.767898E+04    1.0000E-99    9.9167E-01    8.3303E-03    3.9933E-12    1.0186E-22
    1.826412E+04    1.0000E-99    9.9771E-01    2.2915E-03    9.8329E-14    5.6549E-26
    1.889025E+04    1.0000E-99    9.9932E-01    6.7513E-04    3.8446E-15    1.7865E-26
    1.955040E+04    1.0000E-99    9.9978E-01    2.2421E-04    2.0374E-16    6.4401E-27
    2.023306E+04    1.0000E-99    9.9991E-01    8.6712E-05    1.6107E-17    2.6793E-27
    2.092814E+04    1.0000E-99    9.9996E-01    3.9633E-05    1.9946E-18    1.2949E-27
    2.162974E+04    1.0000E-99    9.9998E-01    2.1643E-05    3.9406E-19    7.3733E-28
    2.233489E+04    1.0000E-99    9.9999E-01    1.4433E-05    1.2559E-19    5.0820E-28
    2.304210E+04    1.0000E-99    9.9999E-01    1.1515E-05    6.0142E-20    4.1674E-28
    2.375061E+04    1.0000E-99    9.9999E-01    1.0065E-05    3.5780E-20    3.7311E-28
    2.446004E+04    1.0000E-99    9.9999E-01    8.7458E-06    2.1415E-20    3.3126E-28
    2.517028E+04    1.0000E-99    9.9999E-01    7.0888E-06    1.1131E-20    2.7378E-28
    2.588136E+04    1.0000E-99    9.9999E-01    5.1385E-06    4.5320E-21    2.0201E-28
    2.659346E+04    1.0000E-99    1.0000E+00    3.2677E-06    1.4086E-21    1.3053E-28
    2.730677E+04    1.0000E-99    1.0000E+00    1.8774E-06    4.1411E-22    7.5974E-29
    2.802136E+04    1.0000E-99    1.0000E+00    1.0541E-06    1.8608E-22    4.3043E-29
    2.873714E+04    1.0000E-99    1.0000E+00    6.1958E-07    1.3958E-22    2.5438E-29
    2.945390E+04    1.0000E-99    1.0000E+00    3.8352E-07    1.2930E-22    1.5796E-29
    3.017126E+04    1.0000E-99    1.0000E+00    2.4182E-07    1.2692E-22    9.9797E-30
    3.088882E+04    1.0000E-99    1.0000E+00    1.5045E-07    1.2674E-22    6.2195E-30
    3.160626E+04    1.0000E-99    1.0000E+00    9.0217E-08    1.2733E-22    3.7358E-30
    3.232348E+04    1.0000E-99    1.0000E+00    5.1296E-08    1.2823E-22    2.1277E-30
    3.304056E+04    1.0000E-99    1.0000E+00    2.7908E-08    1.2924E-22    1.1591E-30
    3.375770E+04    1.0000E-99    1.0000E+00    1.5151E-08    1.3031E-22    6.2975E-31
    3.447519E+04    1.0000E-99    1.0000E+00    8.6887E-09    1.3140E-22    3.6112E-31
    3.519335E+04    1.0000E-99    1.0000E+00    5.4642E-09    1.3261E-22    2.2697E-31
    3.591267E+04    1.0000E-99    1.0000E+00    3.6907E-09    1.3392E-22    1.5298E-31
    3.663383E+04    1.0000E-99    1.0000E+00    2.5852E-09    1.3540E-22    1.0674E-31
    3.735786E+04    1.0000E-99    1.0000E+00    1.8089E-09    1.3706E-22    7.4207E-32
    3.808622E+04    1.0000E-99    1.0000E+00    1.2191E-09    1.3894E-22    4.9540E-32
    3.882088E+04    1.0000E-99    1.0000E+00    7.6711E-10    1.4103E-22    3.0754E-32
    3.956460E+04    1.0000E-99    1.0000E+00    4.4007E-10    1.4332E-22    1.7310E-32
    3.985651E+04    1.0000E-99    1.0000E+00    3.4486E-10    1.4440E-22    1.3439E-32
    4.005111E+04    1.0000E-99    1.0000E+00    2.9062E-10    1.4499E-22    1.1235E-32
    4.018085E+04    1.0000E-99    1.0000E+00    2.5932E-10    1.4530E-22    9.9724E-33
    4.026734E+04    1.0000E-99    1.0000E+00    2.3769E-10    1.4543E-22    9.1084E-33
    4.032442E+04    1.0000E-99    1.0000E+00    2.1576E-10    1.4537E-22    8.2483E-33
    4.032500E+04    1.0000E-99    1.0000E+00    2.1557E-10    1.4536E-22    8.2406E-33
#TIME:     3.510
#NVEL: 100
#vel_mid[km/s]           s 1           s 2           s 3           s 4           s 5
    1.025000E+03    1.0000E-99    6.0540E-23    1.0815E-14    6.2273E-07    1.0000E+00
    1.037977E+03    1.0000E-99    6.1527E-23    1.0937E-14    6.2546E-07    1.0000E+00
    1.063929E+03    1.0000E-99    5.8675E-23    1.0592E-14    6.1610E-07    1.0000E+00
    1.115836E+03    1.0000E-99    5.6196E-23    1.0300E-14    6.0766E-07    1.0000E+00
    1.200831E+03    1.0000E-99    5.3653E-23    1.0017E-14    5.9940E-07    1.0000E+00
    1.292302E+03    1.0000E-99    5.2204E-23    9.8842E-15    5.9568E-07    1.0000E+00
    1.390740E+03    1.0000E-99    5.1701E-23    9.8880E-15    5.9616E-07    1.0000E+00
    1.496676E+03    1.0000E-99    5.2071E-23    1.0023E-14    6.0070E-07    1.0000E+00
    1.610682E+03    1.0000E-99    5.3307E-23    1.0291E-14    6.0933E-07    1.0000E+00
    1.733372E+03    1.0000E-99    5.5466E-23    1.0703E-14    6.2224E-07    1.0000E+00
    1.865407E+03    1.0000E-99    5.8655E-23    1.1278E-14    6.3978E-07    1.0000E+00
    2.007500E+03    1.0000E-99    6.3053E-23    1.2043E-14    6.6243E-07    1.0000E+00
    2.160417E+03    1.0000E-99    6.8912E-23    1.3035E-14    6.9082E-07    1.0000E+00
    2.324981E+03    1.0000E-99    7.6614E-23    1.4309E-14    7.2585E-07    1.0000E+00
    2.502081E+03    1.0000E-99    8.6729E-23    1.5948E-14    7.6886E-07    1.0000E+00
    2.692671E+03    1.0000E-99    1.0006E-22    1.8061E-14    8.2150E-07    1.0000E+00
    2.897779E+03    1.0000E-99    1.1780E-22    2.0813E-14    8.8605E-07    1.0000E+00
    3.118510E+03    1.0000E-99    1.4174E-22    2.4445E-14    9.6566E-07    1.0000E+00
    3.356056E+03    1.0000E-99    1.7447E-22    2.9290E-14    1.0641E-06    1.0000E+00
    3.611694E+03    1.0000E-99    2.2037E-22    3.5922E-14    1.1879E-06    1.0000E+00
    3.886807E+03    1.0000E-99    2.8614E-22    4.5201E-14    1.3457E-06    1.0000E+00
    4.182876E+03    1.0000E-99    3.8150E-22    5.8343E-14    1.5473E-06    1.0000E+00
    4.501496E+03    1.0000E-99    5.2247E-22    7.7444E-14    1.8100E-06    1.0000E+00
    4.844387E+03    1.0000E-99    7.2994E-22    1.0538E-13    2.1534E-06    1.0000E+00
    5.213397E+03    1.0000E-99    1.0274E-21    1.4612E-13    2.6037E-06    1.0000E+00
    5.610514E+03    1.0000E-99    1.4279E-21    2.0439E-13    3.1944E-06    1.0000E+00
    6.037882E+03    1.0000E-99    1.9140E-21    2.8442E-13    3.9572E-06    1.0000E+00
    6.497803E+03    1.0000E-99    2.5916E-21    4.0377E-13    5.0318E-06    9.9999E-01
    6.992758E+03    1.0000E-99    4.4054E-21    6.8411E-13    7.0076E-06    9.9999E-01
    7.470372E+03    1.0000E-99    1.0082E-20    1.4385E-12    1.0874E-05    9.9999E-01
    7.926119E+03    1.0000E-99    2.9313E-20    3.6037E-12    1.8471E-05    9.9998E-01
    8.327218E+03    1.0000E-99    9.4248E-20    9.6594E-12    3.2476E-05    9.9997E-01
    8.702978E+03    1.0000E-99    3.6043E-19    2.9602E-11    6.1588E-05    9.9994E-01
    9.042663E+03    1.0000E-99    1.6171E-18    1.0246E-10    1.2523E-04    9.9987E-01
    9.369911E+03    1.0000E-99    1.0195E-17    4.5869E-10    2.9469E-04    9.9971E-01
    9.651602E+03    1.0000E-99    7.4777E-17    2.2659E-09    7.3291E-04    9.9927E-01
    9.900591E+03    1.0000E-99    5.8787E-16    1.1687E-08    1.8671E-03    9.9813E-01
    1.013223E+04    1.0000E-99    4.7818E-15    6.1625E-08    4.8120E-03    9.9519E-01
    1.033760E+04    1.0000E-99    3.3831E-14    2.8911E-07    1.1598E-02    9.8840E-01
    1.054537E+04    1.0000E-99    2.6367E-13    1.4542E-06    2.9002E-02    9.7100E-01
    1.075488E+04    1.0000E-99    2.3621E-12    8.0912E-06    7.5953E-02    9.2404E-01
    1.096068E+04    1.0000E-99    2.3767E-11    4.8340E-05    1.9961E-01    8.0034E-01
    1.115933E+04    1.0000E-99    2.1930E-10    2.5739E-04    4.4742E-01    5.5232E-01
    1.134096E+04    1.0000E-99    1.3342E-09    9.3237E-04    7.1357E-01    2.8550E-01
    1.153457E+04    1.0000E-99    6.9935E-09    2.8119E-03    8.9166E-01    1.0553E-01
    1.172387E+04    1.0000E-99    3.1901E-08    7.3367E-03    9.5928E-01    3.3381E-02
    1.192868E+04    1.0000E-99    1.7062E-07    2.0473E-02    9.7112E-01    8.4050E-03
    1.212844E+04    1.0000E-99    9.0979E-07    5.5781E-02    9.4223E-01    1.9884E-03
    1.235381E+04    1.0000E-99    4.9321E-06    1.4909E-01    8.5050E-01    4.0554E-04
    1.261004E+04    1.0000E-99    2.4193E-05    3.5229E-01    6.4762E-01    6.4873E-05
    1.287281E+04    1.0000E-99    8.9651E-05    6.3042E-01    3.6948E-01    7.5992E-06
    1.318723E+04    1.0000E-99    2.7764E-04    8.6197E-01    1.3775E-01    4.6623E-07
    1.351443E+04    1.0000E-99    6.6888E-04    9.5547E-01    4.3859E-02    2.7092E-08
    1.386899E+04    1.0000E-99    1.5597E-03    9.8603E-01    1.2409E-02    1.4160E-09
    1.423600E+04    1.0000E-99    3.6346E-03    9.9300E-01    3.3645E-03    7.5170E-11
    1.460294E+04    1.0000E-99    8.3846E-03    9.9070E-01    9.1133E-04    4.6274E-12
    1.497211E+04    1.0000E-99    1.9468E-02    9.8029E-01    2.3872E-04    5.2477E-13
    1.532034E+04    1.0000E-99    4.3580E-02    9.5636E-01    6.3697E-05    7.4002E-14
    1.571760E+04    1.0000E-99    1.0948E-01    8.9051E-01    1.2587E-05    7.0568E-14
    1.613097E+04    1.0000E-99    2.6497E-01    7.3503E-01    1.9295E-06    9.8271E-15
    1.660087E+04    1.0000E-99    5.4851E-01    4.5149E-01    1.7264E-07    1.9253E-16
    1.713148E+04    1.0000E-99    8.1432E-01    1.8568E-01    9.1931E-09    3.5203E-18
    1.767898E+04    1.0000E-99    9.3479E-01    6.5213E-02    4.5763E-10    1.7049E-24
    1.826412E+04    1.0000E-99    9.7778E-01    2.2219E-02    2.5447E-11    5.3683E-25
    1.889026E+04    1.0000E-99    9.9238E-01    7.6224E-03    1.4927E-12    1.8859E-25
    1.955040E+04    1.0000E-99    9.9722E-01    2.7760E-03    1.0232E-13    7.1112E-26
    2.023306E+04    1.0000E-99    9.9886E-01    1.1406E-03    9.6126E-15    3.0556E-26
    2.092814E+04    1.0000E-99    9.9945E-01    5.5102E-04    1.3735E-15    1.5492E-26
    2.162973E+04    1.0000E-99    9.9968E-01    3.1531E-04    3.0118E-16    9.2759E-27
    2.233489E+04    1.0000E-99    9.9979E-01    2.1223E-04    9.7722E-17    6.4927E-27
    2.304210E+04    1.0000E-99    9.9984E-01    1.6347E-04    4.3243E-17    5.1668E-27
    2.375061E+04    1.0000E-99    9.9986E-01    1.3539E-04    2.2611E-17    4.3994E-27
    2.446004E+04    1.0000E-99    9.9989E-01    1.1204E-04    1.1901E-17    3.7338E-27
    2.517028E+04    1.0000E-99    9.9991E-01    8.8512E-05    5.6753E-18    3.0231E-27
    2.588137E+04    1.0000E-99    9.9993E-01    6.5303E-05    2.3242E-18    2.2864E-27
    2.659347E+04    1.0000E-99    9.9996E-01    4.4152E-05    7.8039E-19    1.5861E-27
    2.730677E+04    1.0000E-99    9.9997E-01    2.7068E-05    2.0882E-19    9.9861E-28
    2.802136E+04    1.0000E-99    9.9998E-01    1.5296E-05    4.6444E-20    5.7870E-28
    2.873714E+04    1.0000E-99    9.9999E-01    8.3275E-06    9.7397E-21    3.2129E-28
    2.945390E+04    1.0000E-99    1.0000E+00    4.5845E-06    2.2598E-21    1.7899E-28
    3.017126E+04    1.0000E-99    1.0000E+00    2.6258E-06    6.6857E-22    1.0309E-28
    3.088881E+04    1.0000E-99    1.0000E+00    1.5665E-06    2.8045E-22    6.1631E-29
    3.160626E+04    1.0000E-99    1.0000E+00    9.5027E-07    1.7039E-22    3.7428E-29
    3.232348E+04    1.0000E-99    1.0000E+00    5.6516E-07    1.3682E-22    2.2279E-29
    3.304056E+04    1.0000E-99    1.0000E+00    3.2304E-07    1.2751E-22    1.2732E-29
    3.375770E+04    1.0000E-99    1.0000E+00    1.8132E-07    1.2582E-22    7.1326E-30
    3.447519E+04    1.0000E-99    1.0000E+00    1.0596E-07    1.2623E-22    4.1559E-30
    3.519336E+04    1.0000E-99    1.0000E+00    6.7725E-08    1.2727E-22    2.6485E-30
    3.591267E+04    1.0000E-99    1.0000E+00    4.7101E-08    1.2861E-22    1.8362E-30
    3.663383E+04    1.0000E-99    1.0000E+00    3.4468E-08    1.3014E-22    1.3370E-30
    3.735786E+04    1.0000E-99    1.0000E+00    2.5573E-08    1.3184E-22    9.8386E-31
    3.808621E+04    1.0000E-99    1.0000E+00    1.8761E-08    1.3381E-22    7.1318E-31
    3.882088E+04    1.0000E-99    1.0000E+00    1.3187E-08    1.3626E-22    4.9397E-31
    3.956460E+04    1.0000E-99    1.0000E+00    8.8846E-09    1.3945E-22    3.2771E-31
    3.985651E+04    1.0000E-99    1.0000E+00    7.2744E-09    1.4054E-22    2.6501E-31
    4.005111E+04    1.0000E-99    1.0000E+00    6.3876E-09    1.4126E-22    2.3068E-31
    4.018084E+04    1.0000E-99    1.0000E+00    5.8304E-09    1.4169E-22    2.0920E-31
    4.026734E+04    1.0000E-99    1.0000E+00    5.3906E-09    1.4185E-22    1.9229E-31
    4.032442E+04    1.0000E-99    1.0000E+00    4.8490E-09    1.4158E-22    1.7148E-31
    4.032500E+04    1.0000E-99    1.0000E+00    4.8436E-09    1.4156E-22    1.7126E-31
#TIME:     3.860
#NVEL: 100
#vel_mid[km/s]           s 1           s 2           s 3           s 4           s 5
    1.025000E+03    1.0000E-99    8.7235E-23    1.5154E-14    7.4419E-07    1.0000E+00
    1.037977E+03    1.0000E-99    9.1031E-23    1.5602E-14    7.5342E-07    1.0000E+00
    1.063929E+03    1.0000E-99    8.5238E-23    1.4922E-14    7.3797E-07    1.0000E+00
    1.115836E+03    1.0000E-99    8.1276E-23    1.4467E-14    7.2691E-07    1.0000E+00
    1.200831E+03    1.0000E-99    7.7594E-23    1.4070E-14    7.1713E-07    1.0000E+00
    1.292301E+03    1.0000E-99    7.5534E-23    1.3892E-14    7.1299E-07    1.0000E+00
    1.390740E+03    1.0000E-99    7.4883E-23    1.3914E-14    7.1414E-07    1.0000E+00
    1.496677E+03    1.0000E-99    7.5551E-23    1.4130E-14    7.2048E-07    1.0000E+00
    1.610682E+03    1.0000E-99    7.7548E-23    1.4547E-14    7.3210E-07    1.0000E+00
    1.733371E+03    1.0000E-99    8.0971E-23    1.5184E-14    7.4931E-07    1.0000E+00
    1.865408E+03    1.0000E-99    8.6000E-23    1.6071E-14    7.7258E-07    1.0000E+00
    2.007500E+03    1.0000E-99    9.2954E-23    1.7256E-14    8.0271E-07    1.0000E+00
    2.160417E+03    1.0000E-99    1.0222E-22    1.8797E-14    8.4045E-07    1.0000E+00
    2.324981E+03    1.0000E-99    1.1435E-22    2.0767E-14    8.8663E-07    1.0000E+00
    2.502081E+03    1.0000E-99    1.3048E-22    2.3338E-14    9.4410E-07    1.0000E+00
    2.692671E+03    1.0000E-99    1.5215E-22    2.6730E-14    1.0158E-06    1.0000E+00
    2.897779E+03    1.0000E-99    1.8114E-22    3.1179E-14    1.1040E-06    1.0000E+00
    3.118510E+03    1.0000E-99    2.2012E-22    3.7033E-14    1.2120E-06    1.0000E+00
    3.356056E+03    1.0000E-99    2.7371E-22    4.4911E-14    1.3461E-06    1.0000E+00
    3.611694E+03    1.0000E-99    3.4928E-22    5.5795E-14    1.5159E-06    1.0000E+00
    3.886808E+03    1.0000E-99    4.5814E-22    7.1173E-14    1.7335E-06    1.0000E+00
    4.182876E+03    1.0000E-99    6.1652E-22    9.3137E-14    2.0132E-06    1.0000E+00
    4.501497E+03    1.0000E-99    8.5059E-22    1.2524E-13    2.3790E-06    1.0000E+00
    4.844387E+03    1.0000E-99    1.1962E-21    1.7266E-13    2.8615E-06    1.0000E+00
    5.213397E+03    1.0000E-99    1.6954E-21    2.4268E-13    3.5012E-06    1.0000E+00
    5.610514E+03    1.0000E-99    2.3839E-21    3.4508E-13    4.3534E-06    1.0000E+00
    6.037881E+03    1.0000E-99    3.2755E-21    4.9208E-13    5.4860E-06    9.9999E-01
    6.497803E+03    1.0000E-99    4.6003E-21    7.2108E-13    7.1222E-06    9.9999E-01
    6.992758E+03    1.0000E-99    8.0402E-21    1.2525E-12    1.0088E-05    9.9999E-01
    7.470372E+03    1.0000E-99    1.8862E-20    2.6894E-12    1.5881E-05    9.9998E-01
    7.926119E+03    1.0000E-99    5.6808E-20    6.9241E-12    2.7465E-05    9.9997E-01
    8.327218E+03    1.0000E-99    1.9257E-19    1.9343E-11    4.9573E-05    9.9995E-01
    8.702978E+03    1.0000E-99    7.9746E-19    6.3093E-11    9.7668E-05    9.9990E-01
    9.042663E+03    1.0000E-99    4.0792E-18    2.4027E-10    2.1005E-04    9.9979E-01
    9.369911E+03    1.0000E-99    3.0345E-17    1.2070E-09    5.2803E-04    9.9947E-01
    9.651602E+03    1.0000E-99    2.4724E-16    6.4072E-09    1.3691E-03    9.9863E-01
    9.900591E+03    1.0000E-99    1.9730E-15    3.3292E-08    3.5033E-03    9.9650E-01
    1.013223E+04    1.0000E-99    1.5252E-14    1.6786E-07    8.8041E-03    9.9120E-01
    1.033760E+04    1.0000E-99    1.0048E-13    7.4130E-07    2.0488E-02    9.7951E-01
    1.054538E+04    1.0000E-99    7.3691E-13    3.5407E-06    4.9556E-02    9.5044E-01
    1.075488E+04    1.0000E-99    6.3593E-12    1.9000E-05    1.2554E-01    8.7444E-01
    1.096068E+04    1.0000E-99    5.8697E-11    1.0424E-04    3.0377E-01    6.9613E-01
    1.115932E+04    1.0000E-99    4.4170E-10    4.6031E-04    5.7917E-01    4.2037E-01
    1.134096E+04    1.0000E-99    2.1969E-09    1.3971E-03    8.0165E-01    1.9695E-01
    1.153457E+04    1.0000E-99    1.0040E-08    3.7584E-03    9.2576E-01    7.0482E-02
    1.172388E+04    1.0000E-99    4.2887E-08    9.3054E-03    9.6826E-01    2.2437E-02
    1.192868E+04    1.0000E-99    2.1845E-07    2.5068E-02    9.6915E-01    5.7796E-03
    1.212844E+04    1.0000E-99    1.0983E-06    6.5722E-02    9.3286E-01    1.4137E-03
    1.235381E+04    1.0000E-99    5.4523E-06    1.6607E-01    8.3362E-01    3.0363E-04
    1.261004E+04    1.0000E-99    2.4228E-05    3.6921E-01    6.3071E-01    5.1979E-05
    1.287281E+04    1.0000E-99    8.2716E-05    6.3356E-01    3.6635E-01    6.7565E-06
    1.318723E+04    1.0000E-99    2.4059E-04    8.5460E-01    1.4516E-01    4.9607E-07
    1.351443E+04    1.0000E-99    5.4926E-04    9.4918E-01    5.0267E-02    3.7093E-08
    1.386899E+04    1.0000E-99    1.1985E-03    9.8299E-01    1.5807E-02    3.0245E-09
    1.423600E+04    1.0000E-99    2.5798E-03    9.9257E-01    4.8484E-03    3.0402E-10
    1.460294E+04    1.0000E-99    5.4205E-03    9.9306E-01    1.5193E-03    5.4009E-11
    1.497210E+04    1.0000E-99    1.1281E-02    9.8824E-01    4.7531E-04    1.0211E-11
    1.532033E+04    1.0000E-99    2.2473E-02    9.7737E-01    1.5616E-04    2.0452E-12
    1.571760E+04    1.0000E-99    4.9555E-02    9.5040E-01    4.1723E-05    3.2514E-13
    1.613098E+04    1.0000E-99    1.1222E-01    8.8777E-01    9.6142E-06    4.5361E-14
    1.660088E+04    1.0000E-99    2.6127E-01    7.3873E-01    1.5617E-06    4.3765E-15
