#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 162
#vel_mid[km/s] temp[K] ne[/cm^3] fe0 fe1 fe2 fe3 fe4 fe5 fe6 fe7 fe8
8.749978e+02 7.694881e+03 5.121348e+08 1.254970e-10 8.925534e-03 9.910744e-01 2.920444e-08 3.061188e-30 1.088423e-65 9.453325e-117 1.014532e-184 4.374802e-270 
1.125000e+03 7.585753e+03 4.690946e+08 1.648331e-10 1.100165e-02 9.889983e-01 1.827219e-08 7.794431e-31 7.934987e-67 1.290553e-118 1.648331e-187 5.366658e-274 
1.375003e+03 7.496493e+03 4.292444e+08 2.184135e-10 1.366128e-02 9.863387e-01 1.122673e-08 1.891990e-31 5.286442e-68 1.530286e-120 2.184135e-190 4.896914e-278 
1.625005e+03 7.393980e+03 3.920801e+08 3.092315e-10 1.773533e-02 9.822647e-01 6.336213e-09 3.622859e-32 2.258602e-69 8.897984e-123 9.928755e-194 1.020161e-282 
1.875006e+03 7.279281e+03 3.573719e+08 4.559722e-10 2.362465e-02 9.763753e-01 3.386750e-09 6.013547e-33 7.384768e-71 3.337188e-125 2.378986e-197 8.640344e-288 
2.125006e+03 7.149678e+03 3.243840e+08 7.239330e-10 3.295516e-02 9.670448e-01 1.624347e-09 7.311363e-34 1.352422e-72 4.898253e-128 1.420854e-201 1.062489e-293 
2.375008e+03 7.017256e+03 2.923012e+08 1.255403e-09 4.911591e-02 9.508841e-01 6.817289e-10 6.188605e-35 1.255403e-74 2.416503e-131 1.679764e-206 1.367387e-300 
2.625010e+03 6.881443e+03 2.611685e+08 2.183219e-09 7.320205e-02 9.267979e-01 2.739726e-10 4.687500e-36 9.503425e-77 8.476027e-135 1.209332e-211 8.775685e-308 
2.875008e+03 6.734847e+03 2.303843e+08 3.921569e-09 1.106443e-01 8.893557e-01 1.010738e-10 2.894491e-37 4.901961e-79 1.615313e-138 3.478058e-217 1.568627e-315 
3.125008e+03 6.584878e+03 1.997201e+08 7.168277e-09 1.687850e-01 8.312150e-01 3.355363e-11 1.349771e-38 1.520081e-81 1.352313e-142 2.974072e-223 0.000000e+00 
3.375011e+03 6.432466e+03 1.699295e+08 1.310019e-08 2.561754e-01 7.438246e-01 9.797391e-12 4.773800e-40 2.858729e-84 5.106855e-147 7.826811e-230 0.000000e+00 
3.625012e+03 6.285753e+03 1.427901e+08 2.305136e-08 3.716012e-01 6.283988e-01 2.574018e-12 1.371601e-41 3.836858e-87 1.148036e-151 9.758308e-237 0.000000e+00 
3.875015e+03 6.148898e+03 1.197640e+08 3.815789e-08 5.098684e-01 4.901316e-01 6.118421e-13 3.421053e-43 4.177631e-90 1.924342e-156 8.125000e-244 0.000000e+00 
4.125020e+03 6.013595e+03 1.012313e+08 5.989957e-08 6.492109e-01 3.507891e-01 1.291248e-13 7.173601e-45 3.622668e-93 2.378049e-161 4.555236e-251 0.000000e+00 
4.375025e+03 5.885733e+03 8.693103e+07 8.916698e-08 7.704340e-01 2.295659e-01 2.440360e-14 1.321861e-46 2.647634e-96 2.397340e-166 1.982792e-258 0.000000e+00 
4.625029e+03 5.770520e+03 7.603204e+07 1.284678e-07 8.621424e-01 1.378574e-01 4.093043e-15 2.052923e-48 1.549296e-99 1.792573e-171 5.889884e-266 0.000000e+00 
4.875029e+03 5.661294e+03 6.771505e+07 1.775918e-07 9.205019e-01 7.949789e-02 6.741049e-16 3.319386e-50 1.022780e-102 1.701534e-176 2.589493e-273 0.000000e+00 
5.125029e+03 5.557548e+03 6.110524e+07 2.332657e-07 9.533466e-01 4.665313e-02 1.252535e-16 7.352939e-52 1.211967e-105 4.137930e-181 4.574035e-280 0.000000e+00 
5.375030e+03 5.463555e+03 5.551704e+07 3.029465e-07 9.729667e-01 2.703300e-02 2.321852e-17 1.663994e-53 1.514732e-108 1.105644e-185 9.453256e-287 0.000000e+00 
5.625029e+03 5.372429e+03 5.064519e+07 3.894926e-07 9.842991e-01 1.570048e-02 4.408211e-18 3.991544e-55 2.119564e-111 3.580916e-190 2.572463e-293 0.000000e+00 
5.875027e+03 5.285555e+03 4.631742e+07 4.847807e-07 9.905532e-01 9.446335e-03 9.446335e-19 1.259511e-56 4.828127e-114 2.486223e-194 2.145105e-299 0.000000e+00 
6.125024e+03 5.194617e+03 4.240467e+07 6.196554e-07 9.945971e-01 5.402308e-03 1.738756e-19 2.912237e-58 6.375439e-117 7.370036e-199 5.216268e-306 0.000000e+00 
6.375019e+03 5.117026e+03 3.885865e+07 7.599642e-07 9.966744e-01 3.324843e-03 4.010057e-20 1.090113e-59 1.938843e-119 8.097979e-203 8.409440e-312 0.000000e+00 
6.625017e+03 5.040037e+03 3.563638e+07 9.639244e-07 9.980456e-01 1.953440e-03 8.018486e-21 2.968546e-61 3.429182e-122 3.778925e-207 0.000000e+00 0.000000e+00 
6.875017e+03 4.963466e+03 3.296338e+07 1.194876e-06 9.988413e-01 1.157536e-03 1.689629e-21 9.316295e-63 7.832036e-125 2.669800e-211 0.000000e+00 0.000000e+00 
7.125017e+03 4.888276e+03 3.093191e+07 1.538224e-06 9.993225e-01 6.759815e-04 3.369443e-22 2.605563e-64 1.485904e-127 1.433583e-215 0.000000e+00 0.000000e+00 
7.375020e+03 4.819770e+03 2.937895e+07 1.994473e-06 9.996110e-01 3.870228e-04 6.493910e-23 6.945041e-66 2.635554e-130 7.051887e-220 0.000000e+00 0.000000e+00 
7.625021e+03 4.749863e+03 2.815204e+07 2.571236e-06 9.997731e-01 2.242993e-04 1.314339e-23 2.065195e-67 5.730574e-133 4.814229e-224 0.000000e+00 0.000000e+00 
7.875023e+03 4.679236e+03 2.712116e+07 3.375558e-06 9.998691e-01 1.275033e-04 2.495673e-24 5.407292e-69 9.934700e-136 2.335694e-228 0.000000e+00 0.000000e+00 
8.125025e+03 4.616336e+03 2.618386e+07 4.382961e-06 9.999222e-01 7.342882e-05 4.971150e-25 1.576727e-70 2.106098e-138 1.534985e-232 0.000000e+00 0.000000e+00 
8.375030e+03 4.546808e+03 2.525745e+07 5.798815e-06 9.999531e-01 4.109396e-05 8.995012e-26 3.744117e-72 3.104877e-141 5.821645e-237 0.000000e+00 0.000000e+00 
8.625034e+03 4.484320e+03 2.429560e+07 7.597531e-06 9.999692e-01 2.321158e-05 1.698272e-26 9.664507e-74 5.279167e-144 2.701034e-241 0.000000e+00 0.000000e+00 
8.875032e+03 4.426563e+03 2.327072e+07 9.965048e-06 9.999770e-01 1.305526e-05 3.131872e-27 2.361057e-75 8.090092e-147 1.069420e-245 0.000000e+00 0.000000e+00 
9.125029e+03 4.363858e+03 2.219580e+07 1.258746e-05 9.999796e-01 7.850717e-06 7.017400e-28 8.684033e-77 2.517492e-149 1.267518e-249 0.000000e+00 0.000000e+00 
9.375026e+03 4.306705e+03 2.104888e+07 1.621435e-05 9.999792e-01 4.547928e-06 1.378502e-28 2.401080e-78 4.717416e-152 6.779520e-254 0.000000e+00 0.000000e+00 
9.625020e+03 4.251309e+03 1.987596e+07 2.014769e-05 9.999770e-01 2.822157e-06 3.318442e-29 1.022199e-79 1.859217e-154 1.140715e-257 0.000000e+00 0.000000e+00 
9.875013e+03 4.196460e+03 1.863549e+07 2.593988e-05 9.999725e-01 1.603916e-06 6.207750e-30 2.504881e-81 2.811804e-157 4.296911e-262 0.000000e+00 0.000000e+00 
1.012500e+04 4.146574e+03 1.740697e+07 3.157079e-05 9.999674e-01 1.009452e-06 1.558215e-30 1.149014e-82 1.247927e-159 8.617605e-266 0.000000e+00 0.000000e+00 
1.037500e+04 4.099913e+03 1.618841e+07 3.747467e-05 9.999619e-01 6.691905e-07 4.474017e-31 7.036060e-84 9.081872e-162 3.709228e-269 0.000000e+00 0.000000e+00 
1.062501e+04 4.055358e+03 1.496967e+07 4.469072e-05 9.999549e-01 4.385277e-07 1.245754e-31 4.022165e-85 5.781862e-164 1.290445e-272 0.000000e+00 0.000000e+00 
1.087502e+04 4.005020e+03 1.374792e+07 5.427054e-05 9.999455e-01 2.773353e-07 3.072482e-32 1.730675e-86 2.260560e-166 2.068263e-276 0.000000e+00 0.000000e+00 
1.112502e+04 3.955664e+03 1.253538e+07 6.620250e-05 9.999336e-01 1.689543e-07 6.827133e-33 5.923745e-88 5.875472e-169 1.751608e-280 0.000000e+00 0.000000e+00 
1.137501e+04 3.920573e+03 1.143329e+07 7.635780e-05 9.999235e-01 1.168395e-07 2.193772e-33 4.472385e-89 5.987421e-171 1.236269e-283 0.000000e+00 0.000000e+00 
1.162501e+04 3.915299e+03 1.059309e+07 7.245851e-05 9.999274e-01 1.202811e-07 2.222061e-33 4.178441e-89 4.830567e-171 8.115353e-284 0.000000e+00 0.000000e+00 
1.187501e+04 3.951830e+03 1.005039e+07 5.144312e-05 9.999483e-01 2.264943e-07 1.301138e-32 1.777017e-87 3.023940e-168 1.704731e-279 0.000000e+00 0.000000e+00 
1.212501e+04 4.071795e+03 9.668840e+06 2.460333e-05 9.999745e-01 9.306693e-07 7.326546e-31 1.039577e-83 9.628467e-162 2.155886e-269 0.000000e+00 0.000000e+00 
1.237501e+04 4.279476e+03 9.273383e+06 8.414500e-06 9.999841e-01 7.499881e-06 2.823126e-28 3.829207e-78 3.987741e-152 1.908506e-254 0.000000e+00 0.000000e+00 
1.262501e+04 4.664776e+03 8.877128e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.287501e+04 4.688011e+03 8.151874e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.312501e+04 4.686088e+03 7.479545e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.337501e+04 4.690734e+03 6.861525e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.362501e+04 4.684553e+03 6.294972e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.387500e+04 4.637245e+03 5.770374e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.412500e+04 4.612166e+03 5.290281e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.437500e+04 4.603343e+03 4.851846e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.462500e+04 4.574759e+03 4.448996e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.487500e+04 4.528209e+03 4.077097e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.512500e+04 4.505994e+03 3.738429e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.537500e+04 4.488031e+03 3.426754e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.562501e+04 4.470533e+03 3.144232e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.587500e+04 4.423313e+03 2.879704e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.612500e+04 4.391002e+03 2.640243e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.637500e+04 4.370000e+03 2.417220e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.662500e+04 4.333393e+03 2.215339e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.687500e+04 4.294371e+03 2.025501e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.712500e+04 4.271203e+03 1.859151e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.737501e+04 4.249839e+03 1.701172e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.762501e+04 4.224547e+03 1.558981e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.787501e+04 4.177049e+03 1.425700e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812500e+04 4.134858e+03 1.302861e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.837501e+04 4.076266e+03 1.185229e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.862501e+04 4.066694e+03 1.086085e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.887501e+04 4.042782e+03 9.966574e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.912501e+04 4.039707e+03 9.165424e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.937501e+04 3.974505e+03 8.338669e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.962501e+04 3.951528e+03 7.574569e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.987501e+04 3.901207e+03 6.926261e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.012501e+04 3.909315e+03 6.355018e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.037501e+04 3.919935e+03 5.892514e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.062501e+04 3.906486e+03 5.400573e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.087500e+04 3.891304e+03 4.925442e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.112500e+04 3.821919e+03 4.485952e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.137501e+04 3.803111e+03 4.074282e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.162501e+04 3.707877e+03 3.717326e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.187500e+04 3.618478e+03 3.354146e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212501e+04 3.530120e+03 3.019926e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.237501e+04 3.361268e+03 2.716569e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.262501e+04 3.367628e+03 2.487614e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.287500e+04 3.517590e+03 2.349658e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.312500e+04 3.406279e+03 2.127845e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.337500e+04 3.594266e+03 2.005091e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.362500e+04 3.513520e+03 1.817828e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.387500e+04 3.402868e+03 1.652563e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.412499e+04 3.402634e+03 1.516325e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.437499e+04 3.562253e+03 1.418704e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.462499e+04 3.780512e+03 1.337696e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.487499e+04 3.909826e+03 1.259945e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.512498e+04 3.964048e+03 1.169261e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.537498e+04 3.997462e+03 1.078055e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.562498e+04 4.025840e+03 9.920990e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.587498e+04 4.051097e+03 9.120337e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612497e+04 4.074408e+03 8.378919e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.637497e+04 4.096633e+03 7.694546e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.662497e+04 4.118405e+03 7.064057e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.687497e+04 4.140142e+03 6.483926e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.712497e+04 4.161963e+03 5.950511e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.737497e+04 4.182990e+03 5.460401e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.762497e+04 4.204396e+03 5.010278e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.787497e+04 4.224483e+03 4.596906e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.812497e+04 4.244452e+03 4.217408e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.837497e+04 4.263907e+03 3.869154e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.862497e+04 4.283283e+03 3.549574e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.887497e+04 4.301782e+03 3.256323e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.912498e+04 4.319411e+03 2.987435e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.937498e+04 4.337372e+03 2.740732e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.962498e+04 4.354083e+03 2.514380e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.987498e+04 4.370704e+03 2.306817e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.012498e+04 4.387277e+03 2.116544e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.037497e+04 4.402954e+03 1.942106e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.062497e+04 4.418355e+03 1.782090e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.087497e+04 4.433579e+03 1.635401e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.112498e+04 4.448801e+03 1.501064e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.137498e+04 4.464480e+03 1.377898e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.162498e+04 4.481368e+03 1.265200e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.187499e+04 4.500722e+03 1.162229e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212499e+04 4.524345e+03 1.068505e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.237499e+04 4.554581e+03 9.838333e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.262499e+04 4.594187e+03 9.086426e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.287499e+04 4.647144e+03 8.442863e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.312499e+04 4.721122e+03 7.937737e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.337499e+04 4.832445e+03 7.653696e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.362499e+04 5.032965e+03 7.891320e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
