#NTIMES: 1357
#time[d] Lbol[erg/s] Edep[erg/s]
2.236827e+01 1.0020e+43 8.2000e+42
2.241958e+01 9.9890e+42 8.1730e+42
2.247062e+01 9.9580e+42 8.1460e+42
2.252153e+01 9.9250e+42 8.1200e+42
2.262284e+01 9.8630e+42 8.0770e+42
2.275750e+01 9.7800e+42 8.0150e+42
2.285002e+01 9.7240e+42 7.9600e+42
2.292777e+01 9.6760e+42 7.9190e+42
2.299768e+01 9.6330e+42 7.8820e+42
2.306266e+01 9.5940e+42 7.8490e+42
2.312428e+01 9.5560e+42 7.8180e+42
2.318350e+01 9.5200e+42 7.7890e+42
2.324097e+01 9.4860e+42 7.7600e+42
2.329716e+01 9.4520e+42 7.7330e+42
2.335242e+01 9.4180e+42 7.7060e+42
2.340701e+01 9.3860e+42 7.6800e+42
2.346115e+01 9.3530e+42 7.6540e+42
2.351502e+01 9.3210e+42 7.6280e+42
2.356875e+01 9.2890e+42 7.6030e+42
2.362247e+01 9.2560e+42 7.5770e+42
2.372938e+01 9.1920e+42 7.5370e+42
2.387377e+01 9.1070e+42 7.4770e+42
2.397294e+01 9.0490e+42 7.4240e+42
2.405624e+01 9.0000e+42 7.3830e+42
2.413114e+01 8.9570e+42 7.3470e+42
2.420076e+01 8.9160e+42 7.3150e+42
2.426677e+01 8.8780e+42 7.2850e+42
2.433021e+01 8.8420e+42 7.2560e+42
2.439178e+01 8.8060e+42 7.2290e+42
2.445198e+01 8.7720e+42 7.2020e+42
2.451118e+01 8.7380e+42 7.1760e+42
2.456967e+01 8.7040e+42 7.1510e+42
2.462768e+01 8.6710e+42 7.1250e+42
2.468538e+01 8.6390e+42 7.1010e+42
2.474295e+01 8.6060e+42 7.0760e+42
2.480051e+01 8.5740e+42 7.0510e+42
2.485817e+01 8.5410e+42 7.0270e+42
2.497292e+01 8.4770e+42 6.9890e+42
2.512682e+01 8.3920e+42 6.9320e+42
2.523307e+01 8.3340e+42 6.8800e+42
2.532240e+01 8.2860e+42 6.8400e+42
2.540276e+01 8.2420e+42 6.8060e+42
2.547746e+01 8.2020e+42 6.7750e+42
2.554830e+01 8.1640e+42 6.7460e+42
2.561640e+01 8.1270e+42 6.7180e+42
2.568250e+01 8.0920e+42 6.6920e+42
2.574712e+01 8.0580e+42 6.6660e+42
2.581068e+01 8.0240e+42 6.6410e+42
2.587348e+01 7.9910e+42 6.6160e+42
2.593576e+01 7.9590e+42 6.5920e+42
2.599772e+01 7.9260e+42 6.5680e+42
2.605954e+01 7.8940e+42 6.5440e+42
2.612135e+01 7.8620e+42 6.5210e+42
2.618327e+01 7.8300e+42 6.4970e+42
2.624542e+01 7.7980e+42 6.4740e+42
2.636910e+01 7.7350e+42 6.4380e+42
2.653339e+01 7.6530e+42 6.3840e+42
2.664747e+01 7.5960e+42 6.3340e+42
2.674348e+01 7.5490e+42 6.2960e+42
